filename,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
apache.lucene.analysis.TokenStream,1,1.0,2.0,1.0,2.0,6,23,1,2.0,2.0,9,0.0,0,0.0,1.0,0,0,1.25,1,0.75,4
apache.lucene.analysis.LetterTokenizer,2,4.0,1.0,0.0,11.0,1,1,1,1.0,2.0,9,0.0,0,0.875,0.666666667,1,1,3.5,1,0.5,0
apache.lucene.analysis.LowerCaseTokenizer,2,5.0,0.0,0.0,13.0,1,2,1,1.0,2.0,9,0.0,0,0.8888888890000001,0.666666667,1,1,3.5,1,0.5,0
apache.lucene.analysis.Analyzer,1,1.0,6.0,1.0,2.0,3,12,1,2.0,2.0,8,0.0,0,0.0,0.666666667,0,0,1.6666666669999999,1,0.6667,1
apache.lucene.analysis.SimpleAnalyzer,1,2.0,0.0,2.0,3.0,1,1,3,1.0,2.0,10,0.0,0,0.666666667,0.666666667,0,0,4.0,1,0.5,0
apache.lucene.analysis.WhitespaceAnalyzer,1,2.0,0.0,2.0,3.0,1,0,3,1.0,2.0,10,0.0,0,0.666666667,0.666666667,0,0,4.0,1,0.5,0
apache.lucene.analysis.KeywordAnalyzer,1,2.0,0.0,2.0,3.0,1,0,3,1.0,2.0,10,0.0,0,0.666666667,0.666666667,0,0,4.0,1,0.5,1
apache.lucene.analysis.WordlistLoader,8,1.0,0.0,0.0,3.0,6,2,0,2.0,2.0,147,0.0,0,0.0,0.333333333,0,0,35.75,1,0.75,0
apache.lucene.analysis.LengthFilter,4,3.0,0.0,1.0,6.0,0,0,3,2.0,0.0,41,0.0,0,0.8,0.666666667,0,0,18.5,1,0.5,1
apache.lucene.analysis.TokenFilter,2,2.0,6.0,0.0,4.0,0,7,1,1.0,0.0,13,1.0,1,0.75,0.75,0,0,5.0,1,0.5,2
apache.lucene.analysis.PorterStemFilter,4,3.0,0.0,2.0,6.0,0,0,4,2.0,0.0,35,1.0,1,0.8,0.75,0,0,16.0,1,0.5,1
apache.lucene.document.DateField,12,1.0,0.0,0.0,7.0,22,1,0,6.0,0.428571429,126,1.0,0,0.0,0.17857142899999998,0,0,14.625,5,1.375,0
apache.lucene.document.DateTools,28,1.0,0.0,1.0,7.0,18,1,1,6.0,0.428571429,567,1.0,0,0.0,0.314285714,0,0,68.875,8,2.5,1
apache.lucene.document.NumberTools,10,1.0,0.0,0.0,2.0,0,0,0,2.0,1.166666667,130,0.5,0,0.0,0.333333333,0,0,30.0,6,2.5,0
apache.lucene.document.Document,35,1.0,0.0,1.0,14.0,0,22,2,14.0,0.5,415,0.5,0,0.0,0.426470588,0,0,23.29411765,5,2.5882,5
apache.lucene.document.Field,66,1.0,0.0,4.0,23.0,0,2,6,22.0,2.0,392,0.0,0,0.8,0.352272727,1,4,34.63636364,2,0.7273,2
apache.lucene.index.MultiReader,49,2.0,0.0,13.0,81.0,0,1,16,17.0,0.682539683,664,1.0,1,0.697674419,0.157738095,1,9,22.46428571,6,1.3929,4
apache.lucene.index.ParallelReader,48,2.0,0.0,11.0,81.0,193,3,16,21.0,0.8241758240000001,558,1.0,0,0.697674419,0.168350168,1,9,19.40740741,2,1.037,5
apache.lucene.index.TermEnum,3,1.0,5.0,1.0,5.0,15,32,1,5.0,2.0,21,0.0,0,0.0,0.583333333,0,0,2.5,1,0.8333,0
apache.lucene.index.MultipleTermPositions,18,1.0,0.0,6.0,10.0,58,1,7,10.0,0.791666667,191,1.0,2,0.0,0.201923077,0,0,13.38461538,1,0.9231,1
apache.lucene.index.Term,15,1.0,0.0,0.0,12.0,0,71,0,9.0,0.13636363599999998,138,0.0,0,0.0,0.291666667,1,1,10.33333333,6,1.3333,1
apache.lucene.index.TermInfosReader,35,1.0,0.0,5.0,16.0,72,2,7,3.0,0.65,474,1.0,6,0.0,0.31372549,0,0,26.29411765,4,1.1176,4
apache.lucene.index.FieldInfos,41,1.0,0.0,6.0,19.0,164,12,6,15.0,0.940789474,482,0.25,0,0.0,0.261111111,0,0,22.7,8,1.5,2
apache.lucene.index.SegmentInfo,1,1.0,0.0,1.0,1.0,0,8,4,1.0,0.678733032,981,0.46153846200000004,1,0.0,0.243055556,0,0,52.77777778,4,1.3333,3
apache.lucene.index.TermVectorsReader,47,1.0,0.0,8.0,9.0,17,1,8,0.0,0.5555555560000001,659,1.0,4,0.0,0.27777777800000003,0,0,64.2,4,1.1,11
apache.lucene.index.IndexModifier,41,1.0,0.0,7.0,26.0,0,0,10,22.0,0.344,705,1.0,4,0.0,0.184615385,0,0,25.73076923,2,1.1538,5
apache.lucene.index.TermVectorOffsetInfo,12,1.0,0.0,0.0,8.0,2,7,0,8.0,0.666666667,83,0.666666667,1,0.0,0.5,1,1,7.8888888889999995,5,1.1111,0
apache.lucene.index.CompoundFileReader,23,2.0,0.0,5.0,25.0,70,2,7,14.0,0.72,273,1.0,2,0.548387097,0.5,1,5,15.75,1,0.875,2
apache.lucene.index.SegmentMergeInfo,12,1.0,0.0,5.0,5.0,0,3,4,0.0,0.75,108,0.333333333,4,0.0,0.4,0,0,19.4,5,1.6,0
apache.lucene.index.DocumentWriter,62,1.0,0.0,18.0,10.0,1,1,20,0.0,0.7333333329999999,1192,1.0,5,0.0,0.22727272699999998,0,0,106.0,10,2.3636,0
apache.lucene.index.SegmentMergeQueue,5,2.0,0.0,2.0,14.0,3,2,3,0.0,2.0,47,0.0,0,0.846153846,0.5555555560000001,1,3,14.66666667,4,1.6667,0
apache.lucene.index.Posting,2,1.0,0.0,2.0,1.0,0,1,3,0.0,2.0,54,0.0,3,0.0,1.0,0,0,48.0,0,0.0,3
apache.lucene.index.MultiTermDocs,24,1.0,1.0,3.0,11.0,1,2,4,9.0,0.514285714,258,1.0,4,0.0,0.24675324699999998,0,0,21.81818182,1,0.9091,0
apache.lucene.index.SegmentTermEnum,26,2.0,0.0,6.0,18.0,0,3,7,4.0,0.7666666670000001,367,0.533333333,6,0.294117647,0.21153846199999998,1,2,26.07692308,1,0.9231,3
apache.lucene.index.FieldInfo,1,1.0,0.0,0.0,1.0,0,8,0,0.0,2.0,36,0.0,0,0.0,1.0,0,0,27.0,0,0.0,1
apache.lucene.index.MultiTermEnum,13,2.0,0.0,5.0,10.0,0,1,5,5.0,0.5,141,1.0,2,0.5555555560000001,0.4,1,2,26.6,1,0.8,0
apache.lucene.index.SegmentTermVector,15,1.0,1.0,0.0,8.0,0,2,1,7.0,0.571428571,133,1.0,0,0.0,0.35,0,0,15.25,4,1.75,1
apache.lucene.index.IndexFileNameFilter,6,1.0,0.0,1.0,1.0,4,2,1,1.0,0.583333333,145,0.666666667,1,0.0,0.5,0,0,27.4,7,2.6,1
apache.lucene.index.FilterIndexReader,24,2.0,0.0,7.0,79.0,0,0,11,19.0,0.0,171,1.0,1,0.7228915659999999,0.199074074,1,8,6.083333333,1,0.9583,2
apache.lucene.index.TermBuffer,17,1.0,0.0,3.0,9.0,0,1,3,6.0,0.52,241,1.0,1,0.0,0.242857143,0,0,20.45454545,3,1.4545,0
apache.lucene.index.CompoundFileWriter,22,1.0,0.0,4.0,6.0,0,1,5,5.0,0.6,339,1.0,1,0.0,0.333333333,0,0,54.66666667,4,1.3333,3
apache.lucene.index.SegmentTermPositionVector,7,2.0,0.0,1.0,11.0,0,1,3,3.0,0.666666667,65,0.666666667,1,0.7777777779999999,0.47619047600000003,0,0,14.5,4,2.0,0
apache.lucene.index.SegmentTermDocs,31,1.0,1.0,8.0,12.0,12,2,12,8.0,0.690909091,377,0.8666666670000001,4,0.0,0.21875,0,0,29.16666667,1,0.9167,0
apache.lucene.index.SegmentInfos,14,2.0,0.0,5.0,5.0,349,10,8,5.0,0.9367816090000001,515,0.666666667,0,0.738317757,0.155172414,1,3,15.76666667,6,1.2667,8
apache.lucene.index.FieldsReader,17,1.0,0.0,10.0,5.0,69,2,16,0.0,0.8067226890000001,745,1.0,4,0.0,0.237373737,0,0,40.0,5,1.3333,11
apache.lucene.index.IndexWriter,88,1.0,0.0,17.0,46.0,1344,4,22,32.0,0.843178622,2846,0.7222222220000001,10,0.0,0.10059960000000001,0,0,34.125,4,0.9875,47
apache.lucene.index.TermVectorsWriter,49,1.0,0.0,10.0,15.0,41,2,11,10.0,0.804761905,675,0.533333333,5,0.0,0.237037037,0,0,43.0,3,1.2,3
apache.lucene.index.IndexReader,62,1.0,4.0,17.0,55.0,1757,93,27,43.0,0.877794337,815,1.0,5,0.0,0.102822581,0,0,11.96774194,11,1.2258,11
apache.lucene.index.FieldsWriter,15,1.0,0.0,5.0,4.0,0,2,6,0.0,0.8888888890000001,235,0.5,3,0.0,0.375,0,0,56.25,2,1.0,7
apache.lucene.index.TermInfosWriter,14,1.0,0.0,6.0,6.0,0,2,7,0.0,0.45,395,0.666666667,5,0.0,0.47916666700000005,0,0,62.83333333,1,0.6667,3
apache.lucene.index.TermInfo,5,1.0,0.0,0.0,5.0,0,8,0,0.0,0.125,100,0.0,0,0.0,0.55,0,0,18.2,1,0.4,0
apache.lucene.index.SegmentReader,88,2.0,0.0,25.0,92.0,732,6,28,19.0,0.899793388,1253,0.590909091,10,0.582524272,0.131118881,1,8,26.35555556,28,1.7556,11
apache.lucene.index.SegmentTermPositions,12,2.0,0.0,3.0,20.0,7,1,6,4.0,0.6122448979999999,287,1.0,1,0.44,0.2,1,3,17.66666667,3,1.0667,1
apache.lucene.index.MultiTermPositions,3,2.0,0.0,1.0,14.0,3,1,4,2.0,2.0,36,0.0,0,0.666666667,0.305555556,1,1,5.0,1,0.8333,0
apache.lucene.index.SegmentMerger,57,1.0,0.0,21.0,18.0,0,3,24,0.0,0.691666667,1172,0.9375,8,0.0,0.2,0,0,71.25,1,0.8125,8
apache.lucene.index.IndexFileNames,0,1.0,0.0,0.0,0.0,3,5,0,0.0,1.333333333,205,0.0,0,0.0,0.5,0,0,63.33333333,3,1.0,3
apache.lucene.queryParser.MultiFieldQueryParser,30,2.0,0.0,8.0,61.0,23,0,9,4.0,0.55,410,1.0,0,0.869565217,0.313131313,1,5,36.09090909,1,0.8182,2
apache.lucene.queryParser.TokenMgrError,18,2.0,0.0,0.0,6.0,15,2,0,4.0,1.12,184,0.0,0,0.8125,0.5,1,1,28.83333333,14,2.8333,3
apache.lucene.queryParser.ParseException,25,2.0,0.0,1.0,5.0,0,2,1,4.0,0.55,387,0.4,1,0.8666666670000001,0.4,1,1,75.4,14,4.8,3
apache.lucene.queryParser.FastCharStream,20,1.0,0.0,0.0,14.0,3,1,1,13.0,0.602564103,237,0.0,0,0.0,0.404761905,0,0,15.5,1,0.9286,0
apache.lucene.queryParser.QueryParser,254,1.0,1.0,27.0,51.0,1520,1,33,32.0,0.893046107,3329,0.595238095,12,0.0,0.112169312,0,0,50.359375,23,2.4844,7
apache.lucene.queryParser.QueryParserTokenManager,308,1.0,0.0,3.0,35.0,282,1,4,7.0,0.720300752,3060,0.21052631600000002,1,0.0,0.40571428600000004,0,0,83.47222222,112,7.6389,4
apache.lucene.queryParser.Token,2,1.0,0.0,0.0,2.0,3,4,0,2.0,1.4375,23,0.0,2,0.0,0.5,0,0,4.0,2,1.0,1
apache.lucene.search.Query,23,1.0,13.0,7.0,12.0,72,48,7,11.0,0.833333333,249,1.0,0,0.0,0.23076923100000002,0,0,18.07692308,9,1.8462,0
apache.lucene.search.ScoreDoc,1,1.0,1.0,0.0,1.0,0,19,0,1.0,2.0,12,0.0,0,0.0,1.0,0,0,9.0,0,0.0,0
apache.lucene.search.BooleanScorer,34,2.0,0.0,6.0,20.0,26,1,7,7.0,0.609090909,461,1.0,3,0.444444444,0.305555556,1,3,36.58333333,2,1.0833,0
apache.lucene.search.PhraseQuery,22,2.0,0.0,6.0,24.0,0,3,7,11.0,0.589285714,303,1.0,0,0.46153846200000004,0.19166666699999999,2,3,18.93333333,6,1.8,1
apache.lucene.search.SortComparator,1,1.0,0.0,3.0,2.0,3,4,5,1.0,2.0,21,0.0,0,0.0,0.666666667,0,0,6.0,1,0.6667,0
apache.lucene.search.FieldDoc,2,2.0,0.0,0.0,3.0,1,3,1,2.0,1.0,16,0.0,0,0.0,0.875,0,0,6.5,0,0.0,1
apache.lucene.search.HitCollector,0,1.0,6.0,0.0,1.0,1,22,0,1.0,2.0,5,0.0,0,0.0,0.666666667,0,0,1.5,1,0.5,0
apache.lucene.search.QueryFilter,8,2.0,0.0,4.0,6.0,3,0,4,5.0,2.0,20,0.0,0,0.7142857140000001,0.5555555560000001,2,3,5.666666667,1,0.6667,0
apache.lucene.search.Hits,24,1.0,0.0,10.0,11.0,19,3,12,5.0,0.64,338,1.0,6,0.0,0.324675325,0,0,28.81818182,4,1.1818,2
apache.lucene.search.SortField,23,1.0,0.0,1.0,14.0,0,8,1,14.0,0.8520408159999999,297,0.28571428600000004,3,0.0,0.380952381,0,0,17.86666667,7,0.8,3
apache.lucene.search.FuzzyQuery,24,3.0,0.0,12.0,29.0,7,1,12,9.0,0.638888889,280,0.5,0,0.72,0.28571428600000004,3,4,26.6,6,1.4,1
apache.lucene.search.MatchAllDocsQuery,7,2.0,0.0,4.0,18.0,15,3,5,5.0,2.0,57,0.0,0,0.705882353,0.333333333,2,3,8.5,3,1.1667,1
apache.lucene.search.SimilarityDelegator,7,2.0,1.0,0.0,21.0,0,1,1,7.0,0.0,47,1.0,1,0.7142857140000001,0.428571429,1,2,5.571428571,1,0.8571,1
apache.lucene.search.WildcardQuery,4,3.0,0.0,4.0,22.0,4,1,7,2.0,0.666666667,55,1.0,0,0.857142857,0.5,1,1,12.5,2,1.0,0
apache.lucene.search.ConjunctionScorer,23,2.0,1.0,2.0,21.0,0,3,4,6.0,0.412698413,340,1.0,1,0.470588235,0.3,1,3,32.3,2,1.1,1
apache.lucene.search.RangeFilter,34,2.0,0.0,4.0,8.0,1,1,5,7.0,0.0,373,1.0,0,0.14285714300000002,0.314285714,1,1,51.57142857,12,3.5714,3
apache.lucene.search.RangeQuery,35,2.0,0.0,8.0,21.0,0,1,8,9.0,0.291666667,340,1.0,2,0.6,0.25925925899999996,2,3,36.44444444,11,3.0,2
apache.lucene.search.DisjunctionMaxScorer,28,2.0,0.0,2.0,20.0,0,1,3,7.0,0.625,447,1.0,0,0.444444444,0.287878788,1,3,39.27272727,6,1.5455,1
apache.lucene.search.ConstantScoreQuery,10,2.0,0.0,5.0,19.0,8,3,6,6.0,0.428571429,93,1.0,1,0.6315789470000001,0.25,2,3,10.5,5,1.5,1
apache.lucene.search.MultiPhraseQuery,30,2.0,0.0,10.0,25.0,12,3,10,12.0,0.625,407,1.0,0,0.428571429,0.158823529,2,4,22.70588235,7,2.0588,2
apache.lucene.search.ExactPhraseScorer,7,3.0,0.0,5.0,24.0,1,2,6,0.0,2.0,64,0.0,0,0.9523809520000001,0.583333333,1,1,31.0,1,0.5,0
apache.lucene.search.FieldSortedHitQueue,38,2.0,0.0,10.0,26.0,73,2,16,4.0,0.826923077,361,0.75,3,0.47826087,0.256410256,1,3,24.5,7,1.3571,5
apache.lucene.search.Searcher,14,1.0,3.0,12.0,22.0,247,29,14,21.0,0.9090909090000001,131,1.0,1,0.0,0.273913043,0,0,4.652173913,1,0.9565,4
apache.lucene.search.TopDocs,3,1.0,1.0,1.0,3.0,0,13,1,2.0,0.666666667,25,0.333333333,1,0.0,0.583333333,0,0,6.333333333,1,0.6667,1
apache.lucene.search.FieldDocSortedHitQueue,29,2.0,0.0,3.0,16.0,0,3,3,0.0,0.375,274,0.0,1,0.7333333329999999,0.5,1,3,53.4,18,5.0,2
apache.lucene.search.BooleanClause,13,1.0,0.0,2.0,10.0,0,5,2,10.0,0.333333333,104,1.0,2,0.0,0.375,1,1,9.2,4,1.4,0
apache.lucene.search.FuzzyTermEnum,36,3.0,0.0,3.0,28.0,53,1,4,6.0,0.692307692,514,1.0,1,0.541666667,0.333333333,1,4,34.92857143,14,2.2857,0
apache.lucene.search.SloppyPhraseScorer,9,3.0,0.0,5.0,24.0,0,3,7,0.0,0.5555555560000001,326,1.0,1,0.869565217,0.34375,1,1,79.75,4,1.5,1
apache.lucene.search.PhraseQueue,3,2.0,0.0,1.0,13.0,1,3,2,0.0,2.0,51,0.0,0,0.916666667,0.666666667,1,3,24.5,6,3.0,0
apache.lucene.search.TopFieldDocCollector,5,3.0,0.0,8.0,9.0,1,1,10,3.0,2.0,70,0.0,0,0.666666667,0.533333333,1,3,22.33333333,2,1.3333,2
apache.lucene.search.HitQueue,3,2.0,0.0,1.0,13.0,1,4,2,0.0,2.0,39,0.0,0,0.916666667,0.666666667,1,3,18.5,4,2.0,0
apache.lucene.search.ReqExclScorer,23,2.0,0.0,1.0,16.0,0,1,3,6.0,0.333333333,179,1.0,2,0.571428571,0.47619047600000003,1,3,24.14285714,1,0.8571,0
apache.lucene.search.FilteredTermEnum,13,2.0,2.0,1.0,14.0,8,5,2,6.0,0.5,103,1.0,2,0.384615385,0.40740740700000005,1,2,10.22222222,2,1.0,0
apache.lucene.search.MultiTermQuery,12,2.0,2.0,8.0,19.0,1,2,8,6.0,0.333333333,134,1.0,1,0.666666667,0.342857143,2,3,18.0,5,1.5714,0
apache.lucene.search.BooleanScorer2,43,2.0,0.0,11.0,27.0,104,5,15,9.0,0.65625,511,1.0,3,0.32,0.2375,1,3,22.95238095,6,1.6667,1
apache.lucene.search.TermScorer,25,2.0,0.0,7.0,18.0,0,1,9,7.0,0.545454545,409,1.0,2,0.5,0.28571428600000004,1,3,43.22222222,2,1.0,0
apache.lucene.search.DisjunctionSumScorer,32,2.0,1.0,3.0,19.0,0,2,5,8.0,0.454545455,357,1.0,1,0.444444444,0.41666666700000005,1,3,28.08333333,1,0.8333,0
apache.lucene.search.DefaultSimilarity,6,2.0,0.0,0.0,20.0,21,3,1,6.0,2.0,54,0.0,0,0.7142857140000001,0.5,1,2,6.714285714,1,0.8571,0
apache.lucene.search.PhraseScorer,29,2.0,2.0,7.0,22.0,0,2,7,6.0,0.666666667,345,1.0,4,0.4,0.21978022,1,3,24.84615385,3,1.1538,0
apache.lucene.search.Scorer,7,1.0,15.0,3.0,9.0,34,35,3,7.0,0.875,47,1.0,1,0.0,0.41666666700000005,0,0,4.1111111110000005,1,0.8889,1
apache.lucene.search.Explanation,18,1.0,0.0,0.0,11.0,64,41,0,10.0,0.611111111,197,1.0,0,0.0,0.292307692,0,0,13.92307692,4,1.4615,0
apache.lucene.search.Sort,16,1.0,0.0,1.0,13.0,61,11,1,13.0,0.692307692,175,0.0,3,0.0,0.320512821,0,0,11.28571429,3,0.7143,2
apache.lucene.search.ParallelMultiSearcher,18,3.0,0.0,13.0,43.0,3,1,16,6.0,0.4,297,1.0,1,0.880952381,0.351851852,2,3,48.16666667,1,0.8333,1
apache.lucene.search.PrefixQuery,10,2.0,0.0,8.0,18.0,0,1,8,6.0,0.0,147,1.0,1,0.705882353,0.333333333,2,3,23.33333333,4,1.5,0
apache.lucene.search.NonMatchingScorer,6,2.0,0.0,1.0,15.0,15,1,3,6.0,2.0,31,0.0,0,0.615384615,0.666666667,1,3,4.166666667,1,0.8333,0
apache.lucene.search.Filter,0,1.0,3.0,1.0,1.0,1,24,1,1.0,2.0,5,0.0,0,0.0,0.75,0,0,1.5,1,0.5,1
apache.lucene.search.Similarity,9,1.0,2.0,4.0,14.0,124,47,4,14.0,0.875,94,1.0,1,0.0,0.175,0,0,4.4117647060000005,1,0.8824,3
apache.lucene.search.QueryTermVector,22,1.0,0.0,3.0,10.0,0,0,4,9.0,0.38888888899999996,280,1.0,0,0.0,0.34,0,0,26.8,5,1.6,1
apache.lucene.search.DisjunctionMaxQuery,26,2.0,0.0,5.0,24.0,0,1,6,11.0,0.384615385,318,1.0,0,0.5,0.171428571,2,5,21.57142857,6,1.5714,2
apache.lucene.search.CachingWrapperFilter,8,2.0,0.0,1.0,6.0,0,1,2,5.0,0.5,102,1.0,1,0.2,0.4,1,1,19.0,2,1.0,1
apache.lucene.search.ReqOptSumScorer,11,2.0,0.0,1.0,15.0,0,1,3,6.0,0.46666666700000003,113,1.0,2,0.615384615,0.5,1,3,17.33333333,1,0.8333,0
apache.lucene.search.WildcardTermEnum,22,3.0,0.0,2.0,20.0,5,1,4,5.0,0.825,247,0.0,1,0.7222222220000001,0.333333333,1,4,38.83333333,16,3.6667,0
apache.lucene.search.TopFieldDocs,1,2.0,0.0,2.0,4.0,0,11,3,0.0,2.0,11,0.0,1,1.0,1.0,0,0,9.0,0,0.0,1
apache.lucene.search.IndexSearcher,19,2.0,0.0,15.0,36.0,0,3,19,13.0,0.35714285700000004,164,0.5,1,0.666666667,0.18974359,1,3,9.8,1,0.7333,2
apache.lucene.search.MultiSearcherThread,12,2.0,0.0,10.0,6.0,1,1,11,6.0,0.64,173,1.0,6,0.9215686270000001,0.35,0,0,26.16666667,6,1.5,0
apache.lucene.search.Hit,10,1.0,0.0,2.0,8.0,2,1,3,6.0,0.17857142899999998,116,1.0,2,0.0,0.34375,0,0,13.0,2,1.0,2
apache.lucene.search.RemoteSearchable,15,2.0,0.0,11.0,12.0,0,0,14,12.0,0.0,120,1.0,1,0.6,0.205128205,0,0,8.153846154,1,0.9231,0
apache.lucene.search.HitDoc,1,1.0,0.0,1.0,1.0,0,1,1,0.0,2.0,18,0.0,3,0.0,1.0,0,0,12.0,0,0.0,0
apache.lucene.search.PhrasePositions,8,1.0,0.0,2.0,5.0,0,5,1,0.0,0.6785714290000001,95,0.0,2,0.0,0.533333333,0,0,16.6,1,0.8,0
apache.lucene.search.FilteredQuery,11,2.0,0.0,6.0,21.0,0,2,8,8.0,0.3125,143,0.0,2,0.6,0.222222222,2,4,14.66666667,5,1.3333,2
apache.lucene.search.HitIterator,6,1.0,0.0,2.0,5.0,0,1,2,4.0,0.375,60,1.0,1,0.0,0.6,0,0,10.6,2,1.2,2
apache.lucene.search.TopDocCollector,9,2.0,1.0,4.0,6.0,0,2,5,4.0,0.4375,110,0.5,1,0.25,0.5,0,0,20.2,4,1.6,2
apache.lucene.search.FieldCacheImpl,45,1.0,0.0,10.0,12.0,67,9,22,8.0,0.897435897,199,0.333333333,12,0.0,0.403846154,0,0,12.35714286,1,0.8571,4
apache.lucene.search.TermQuery,9,2.0,0.0,5.0,19.0,0,10,6,6.0,0.14285714300000002,100,1.0,1,0.6315789470000001,0.23214285699999998,2,2,11.375,4,1.375,1
apache.lucene.search.BooleanQuery,44,2.0,0.0,10.0,32.0,171,12,11,19.0,0.7692307690000001,443,1.0,0,0.333333333,0.102564103,2,6,15.22222222,12,1.5926,3
apache.lucene.search.ConstantScoreRangeQuery,33,2.0,0.0,3.0,22.0,0,1,5,10.0,0.444444444,313,1.0,0,0.571428571,0.3,2,3,29.8,13,3.1,1
apache.lucene.search.MultiSearcher,37,2.0,1.0,15.0,37.0,0,2,21,13.0,0.46666666700000003,577,1.0,1,0.594594595,0.23125,1,5,34.875,6,1.25,0
apache.lucene.search.spans.SpanTermQuery,11,3.0,0.0,4.0,25.0,0,1,7,9.0,0.0,116,1.0,1,0.666666667,0.25925925899999996,2,2,11.77777778,4,1.3333,0
apache.lucene.search.spans.SpanScorer,14,2.0,0.0,4.0,16.0,0,2,5,5.0,0.520833333,201,1.0,2,0.571428571,0.30952381,1,3,26.57142857,1,0.8571,1
apache.lucene.search.spans.SpanNotQuery,18,3.0,0.0,3.0,27.0,0,1,6,11.0,0.375,218,1.0,2,0.571428571,0.20879120899999998,2,2,15.61538462,6,1.3077,0
apache.lucene.search.spans.SpanQuery,1,2.0,5.0,5.0,16.0,10,12,6,3.0,2.0,14,0.0,0,0.75,0.46666666700000003,1,1,1.8,1,0.8,0
apache.lucene.search.spans.SpanNearQuery,31,3.0,0.0,5.0,28.0,0,2,8,12.0,0.590909091,353,1.0,0,0.592592593,0.208333333,2,2,28.08333333,7,1.75,0
apache.lucene.search.spans.SpanFirstQuery,15,3.0,0.0,3.0,27.0,0,1,6,11.0,0.41666666700000005,176,1.0,1,0.571428571,0.192307692,2,2,12.38461538,6,1.3077,0
apache.lucene.search.spans.SpanOrQuery,26,3.0,0.0,3.0,26.0,0,3,6,10.0,0.45,286,1.0,0,0.615384615,0.22077922100000003,2,2,24.81818182,7,1.7273,0
apache.lucene.search.spans.SpanWeight,12,1.0,0.0,9.0,7.0,0,2,12,7.0,0.69047619,357,1.0,2,0.0,0.30952381,0,0,49.0,1,0.8571,0
apache.lucene.store.MMapDirectory,2,3.0,0.0,3.0,34.0,1,0,5,1.0,1.0,48,1.0,0,0.977272727,0.75,1,2,22.5,1,0.5,1
apache.lucene.store.RAMDirectory,23,2.0,0.0,8.0,27.0,0,2,10,15.0,0.5625,393,0.333333333,0,0.5862068970000001,0.352941176,1,5,21.94117647,2,0.8824,2
apache.lucene.store.BufferedIndexOutput,14,2.0,2.0,0.0,21.0,17,1,1,7.0,0.5555555560000001,185,0.75,0,0.608695652,0.36,1,3,17.1,1,0.9,0
apache.lucene.store.BufferedIndexInput,14,2.0,3.0,1.0,21.0,21,3,1,5.0,0.705357143,438,0.625,0,0.538461538,0.32857142899999997,1,4,27.66666667,7,1.2667,3
apache.lucene.store.Lock,4,1.0,2.0,0.0,4.0,13,14,1,4.0,0.9,89,0.5,0,0.0,0.6,0,0,13.5,1,0.6667,2
apache.lucene.store.RAMFile,0,1.0,0.0,0.0,0.0,6,3,1,0.0,0.80952381,115,0.333333333,1,0.0,0.375,0,0,12.625,2,0.875,2
