filename,wmc,dit,noc,cbo,rfc,npm,bug
apache.lucene.index.SegmentMerger,57,1.0,0.0,21.0,18.0,0.0,8.0
apache.lucene.index.IndexFileNames,0,1.0,0.0,0.0,0.0,0.0,2.0
apache.lucene.index.FieldInfo,1,1.0,0.0,0.0,1.0,0.0,1.0
apache.lucene.queryParser.MultiFieldQueryParser,30,2.0,0.0,8.0,61.0,4.0,1.0
apache.lucene.queryParser.TokenMgrError,18,2.0,0.0,0.0,6.0,4.0,0.0
apache.lucene.queryParser.ParseException,25,2.0,0.0,1.0,5.0,4.0,0.0
apache.lucene.queryParser.FastCharStream,20,1.0,0.0,0.0,14.0,13.0,0.0
apache.lucene.queryParser.QueryParser,254,1.0,1.0,27.0,51.0,32.0,7.0
apache.lucene.queryParser.QueryParserTokenManager,308,1.0,0.0,3.0,35.0,7.0,4.0
apache.lucene.queryParser.Token,2,1.0,0.0,0.0,2.0,2.0,0.0
apache.lucene.search.Query,23,1.0,13.0,7.0,12.0,11.0,0.0
apache.lucene.search.ScoreDoc,1,1.0,1.0,0.0,1.0,1.0,0.0
apache.lucene.search.BooleanScorer,34,2.0,0.0,6.0,20.0,7.0,1.0
apache.lucene.search.PhraseQuery,22,2.0,0.0,6.0,24.0,11.0,0.0
apache.lucene.search.SortComparator,1,1.0,0.0,3.0,2.0,1.0,0.0
apache.lucene.search.FieldDoc,2,2.0,0.0,0.0,3.0,2.0,0.0
apache.lucene.search.HitCollector,0,1.0,6.0,0.0,1.0,1.0,0.0
apache.lucene.search.QueryFilter,8,2.0,0.0,4.0,6.0,5.0,2.0
apache.lucene.search.Hits,24,1.0,0.0,10.0,11.0,5.0,1.0
apache.lucene.search.SortField,23,1.0,0.0,1.0,14.0,14.0,0.0
apache.lucene.search.FuzzyQuery,24,3.0,0.0,12.0,29.0,9.0,1.0
apache.lucene.search.MatchAllDocsQuery,7,2.0,0.0,4.0,18.0,5.0,1.0
apache.lucene.search.SimilarityDelegator,7,2.0,1.0,0.0,21.0,7.0,0.0
apache.lucene.search.WildcardQuery,4,3.0,0.0,4.0,22.0,2.0,1.0
apache.lucene.search.ConjunctionScorer,23,2.0,1.0,2.0,21.0,6.0,1.0
apache.lucene.search.RangeFilter,34,2.0,0.0,4.0,8.0,7.0,0.0
apache.lucene.search.RangeQuery,35,2.0,0.0,8.0,21.0,9.0,0.0
apache.lucene.search.DisjunctionMaxScorer,28,2.0,0.0,2.0,20.0,7.0,2.0
apache.lucene.search.ConstantScoreQuery,10,2.0,0.0,5.0,19.0,6.0,1.0
apache.lucene.search.MultiPhraseQuery,30,2.0,0.0,10.0,25.0,12.0,1.0
apache.lucene.search.ExactPhraseScorer,7,3.0,0.0,5.0,24.0,0.0,1.0
apache.lucene.search.FieldSortedHitQueue,38,2.0,0.0,10.0,26.0,4.0,2.0
apache.lucene.search.Searcher,14,1.0,3.0,12.0,22.0,21.0,1.0
apache.lucene.search.TopDocs,3,1.0,1.0,1.0,3.0,2.0,0.0
apache.lucene.search.FieldDocSortedHitQueue,29,2.0,0.0,3.0,16.0,0.0,0.0
apache.lucene.search.BooleanClause,13,1.0,0.0,2.0,10.0,10.0,1.0
apache.lucene.search.FuzzyTermEnum,36,3.0,0.0,3.0,28.0,6.0,0.0
apache.lucene.search.SloppyPhraseScorer,9,3.0,0.0,5.0,24.0,0.0,1.0
apache.lucene.search.PhraseQueue,3,2.0,0.0,1.0,13.0,0.0,1.0
apache.lucene.search.TopFieldDocCollector,5,3.0,0.0,8.0,9.0,3.0,0.0
apache.lucene.search.HitQueue,3,2.0,0.0,1.0,13.0,0.0,0.0
apache.lucene.search.ReqExclScorer,23,2.0,0.0,1.0,16.0,6.0,0.0
apache.lucene.search.FilteredTermEnum,13,2.0,2.0,1.0,14.0,6.0,0.0
apache.lucene.search.MultiTermQuery,12,2.0,2.0,8.0,19.0,6.0,0.0
apache.lucene.search.BooleanScorer2,43,2.0,0.0,11.0,27.0,9.0,4.0
apache.lucene.search.TermScorer,25,2.0,0.0,7.0,18.0,7.0,0.0
apache.lucene.search.DisjunctionSumScorer,32,2.0,1.0,3.0,19.0,8.0,1.0
apache.lucene.search.DefaultSimilarity,6,2.0,0.0,0.0,20.0,6.0,0.0
apache.lucene.search.PhraseScorer,29,2.0,2.0,7.0,22.0,6.0,1.0
apache.lucene.search.Scorer,7,1.0,15.0,3.0,9.0,7.0,0.0
apache.lucene.search.Explanation,18,1.0,0.0,0.0,11.0,10.0,2.0
apache.lucene.search.Sort,16,1.0,0.0,1.0,13.0,13.0,0.0
apache.lucene.search.ParallelMultiSearcher,18,3.0,0.0,13.0,43.0,6.0,0.0
apache.lucene.search.PrefixQuery,10,2.0,0.0,8.0,18.0,6.0,0.0
apache.lucene.search.NonMatchingScorer,6,2.0,0.0,1.0,15.0,6.0,0.0
apache.lucene.search.Filter,0,1.0,3.0,1.0,1.0,1.0,0.0
apache.lucene.search.Similarity,9,1.0,2.0,4.0,14.0,14.0,3.0
apache.lucene.search.QueryTermVector,22,1.0,0.0,3.0,10.0,9.0,0.0
apache.lucene.search.DisjunctionMaxQuery,26,2.0,0.0,5.0,24.0,11.0,1.0
apache.lucene.search.CachingWrapperFilter,8,2.0,0.0,1.0,6.0,5.0,3.0
apache.lucene.search.ReqOptSumScorer,11,2.0,0.0,1.0,15.0,6.0,0.0
apache.lucene.search.WildcardTermEnum,22,3.0,0.0,2.0,20.0,5.0,0.0
apache.lucene.search.TopFieldDocs,1,2.0,0.0,2.0,4.0,0.0,0.0
apache.lucene.search.IndexSearcher,19,2.0,0.0,15.0,36.0,13.0,2.0
apache.lucene.search.MultiSearcherThread,12,2.0,0.0,10.0,6.0,6.0,0.0
apache.lucene.search.Hit,10,1.0,0.0,2.0,8.0,6.0,1.0
apache.lucene.search.RemoteSearchable,15,2.0,0.0,11.0,12.0,12.0,2.0
apache.lucene.search.HitDoc,1,1.0,0.0,1.0,1.0,0.0,0.0
apache.lucene.search.PhrasePositions,8,1.0,0.0,2.0,5.0,0.0,1.0
apache.lucene.search.FilteredQuery,11,2.0,0.0,6.0,21.0,8.0,4.0
apache.lucene.search.HitIterator,6,1.0,0.0,2.0,5.0,4.0,0.0
apache.lucene.search.TopDocCollector,9,2.0,1.0,4.0,6.0,4.0,0.0
apache.lucene.search.FieldCacheImpl,45,1.0,0.0,10.0,12.0,8.0,2.0
apache.lucene.search.TermQuery,9,2.0,0.0,5.0,19.0,6.0,1.0
apache.lucene.search.BooleanQuery,44,2.0,0.0,10.0,32.0,19.0,4.0
apache.lucene.search.ConstantScoreRangeQuery,33,2.0,0.0,3.0,22.0,10.0,0.0
apache.lucene.search.MultiSearcher,37,2.0,1.0,15.0,37.0,13.0,3.0
apache.lucene.search.spans.SpanTermQuery,11,3.0,0.0,4.0,25.0,9.0,1.0
apache.lucene.search.spans.SpanScorer,14,2.0,0.0,4.0,16.0,5.0,2.0
apache.lucene.search.spans.SpanNotQuery,18,3.0,0.0,3.0,27.0,11.0,0.0
apache.lucene.search.spans.SpanQuery,1,2.0,5.0,5.0,16.0,3.0,0.0
apache.lucene.search.spans.SpanNearQuery,31,3.0,0.0,5.0,28.0,12.0,1.0
apache.lucene.search.spans.SpanFirstQuery,15,3.0,0.0,3.0,27.0,11.0,0.0
apache.lucene.search.spans.NearSpans,50,1.0,0.0,7.0,18.0,7.0,1.0
apache.lucene.search.spans.SpanOrQuery,26,3.0,0.0,3.0,26.0,10.0,1.0
apache.lucene.search.spans.SpanWeight,12,1.0,0.0,9.0,7.0,7.0,2.0
apache.lucene.store.MMapDirectory,2,3.0,0.0,3.0,34.0,1.0,0.0
apache.lucene.store.IndexInput,14,1.0,3.0,0.0,13.0,13.0,0.0
apache.lucene.store.FSIndexOutput,6,3.0,0.0,0.0,27.0,5.0,0.0
apache.lucene.store.RAMDirectory,23,2.0,0.0,8.0,27.0,15.0,12.0
apache.lucene.store.BufferedIndexOutput,14,2.0,2.0,0.0,21.0,7.0,2.0
apache.lucene.store.RAMOutputStream,15,3.0,0.0,1.0,29.0,7.0,4.0
apache.lucene.store.BufferedIndexInput,14,2.0,3.0,1.0,21.0,5.0,3.0
apache.lucene.store.Lock,4,1.0,2.0,0.0,4.0,4.0,2.0
apache.lucene.store.RAMFile,0,1.0,0.0,0.0,0.0,0.0,1.0
apache.lucene.store.Directory,0,1.0,3.0,3.0,11.0,11.0,6.0
apache.lucene.store.RAMInputStream,7,3.0,0.0,1.0,26.0,5.0,2.0
apache.lucene.store.FSIndexInput,12,3.0,0.0,1.0,29.0,4.0,0.0
apache.lucene.store.FSDirectory,56,2.0,1.0,6.0,33.0,18.0,14.0
apache.lucene.store.IndexOutput,11,1.0,1.0,0.0,13.0,13.0,1.0
apache.lucene.util.Constants,1,1.0,0.0,0.0,1.0,0.0,0.0
apache.lucene.util.SmallFloat,18,1.0,0.0,0.0,6.0,6.0,0.0
apache.lucene.util.StringHelper,5,1.0,0.0,0.0,2.0,1.0,0.0
apache.lucene.util.Parameter,7,1.0,5.0,0.0,5.0,1.0,0.0
apache.lucene.util.ToStringUtils,2,1.0,0.0,0.0,1.0,1.0,0.0
apache.lucene.util.PriorityQueue,19,1.0,10.0,0.0,11.0,7.0,0.0
apache.lucene.util.BitVector,10,1.0,0.0,3.0,8.0,8.0,2.0
