filename,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
apache.xalan.lib.Redirect,35,1.0,0.0,8.0,6.0,1,0,11,3.0,0.75,499,0.5,0,0.0,0.571428571,0,0,69.71428571,7,1.7143,0
apache.xalan.lib.sql.XConnection,86,1.0,0.0,12.0,17.0,211,0,12,14.0,0.656565657,1600,1.0,3,0.0,0.19607843100000003,0,0,45.79411765,7,1.6176,0
apache.xalan.lib.sql.SQLErrorDocument,4,5.0,0.0,2.0,188.0,0,1,4,2.0,0.636363636,179,1.0,0,0.989528796,0.55,1,1,41.0,1,0.5,0
apache.xalan.lib.sql.QueryParameter,5,1.0,0.0,0.0,5.0,0,1,0,5.0,0.5,30,1.0,0,0.0,0.8,0,0,4.6,1,0.8,0
apache.xalan.lib.sql.PooledConnection,7,1.0,0.0,0.0,5.0,0,1,0,5.0,0.5,41,1.0,0,0.0,0.46666666700000003,0,0,6.8,1,0.8,0
apache.xalan.lib.sql.ConnectionPoolManager,9,1.0,0.0,3.0,5.0,0,1,2,5.0,0.3,69,0.0,0,0.0,0.6,0,0,10.16666667,3,1.3333,0
apache.xalan.lib.sql.SQLDocument,66,5.0,0.0,5.0,194.0,0,1,7,5.0,0.883141762,1073,1.0,1,0.954545455,0.21111111100000002,2,8,100.5,11,3.4,2
apache.xalan.lib.sql.DefaultConnectionPool,57,1.0,0.0,3.0,19.0,57,1,3,16.0,0.7847222220000001,395,1.0,0,0.0,0.218045113,0,0,19.36842105,3,1.2105,3
apache.xalan.lib.sql.ObjectArray,12,1.0,0.0,1.0,7.0,0,3,1,6.0,0.25,432,1.0,1,0.0,0.46428571399999996,0,0,60.14285714,3,1.4286,0
apache.xalan.lib.sql.DTMDocument,230,4.0,2.0,9.0,184.0,0,2,13,66.0,0.9206219309999999,2509,1.0,2,0.5,0.197894737,1,25,25.27368421,11,2.0421,2
apache.xalan.processor.ProcessorLRE,29,5.0,0.0,14.0,185.0,6,1,17,2.0,2.0,468,0.0,0,0.9861111109999999,0.5,4,6,116.0,3,1.25,1
apache.xalan.processor.ProcessorGlobalParamDecl,2,5.0,0.0,3.0,184.0,3,1,5,1.0,2.0,30,0.0,0,0.9906976740000001,0.583333333,1,2,9.0,1,0.6667,0
apache.xalan.processor.ProcessorTemplate,1,5.0,0.0,3.0,183.0,1,1,5,0.0,2.0,19,0.0,0,0.9953271029999999,0.666666667,1,1,8.5,1,0.5,0
apache.xalan.processor.WhitespaceInfoPaths,4,5.0,0.0,1.0,193.0,0,2,3,3.0,0.333333333,23,1.0,0,0.986486486,0.5,0,0,4.5,1,0.75,0
apache.xalan.processor.StylesheetPIHandler,38,2.0,0.0,2.0,6.0,3,1,2,6.0,0.7333333329999999,462,0.0,0,0.772727273,0.45833333299999995,1,1,75.0,2,1.0,0
apache.xalan.processor.ProcessorUnknown,2,5.0,0.0,1.0,184.0,3,1,2,2.0,2.0,8,0.0,0,0.9906976740000001,0.666666667,1,2,1.6666666669999999,1,0.6667,0
apache.xalan.processor.ProcessorOutputElem,15,4.0,0.0,5.0,192.0,0,1,8,13.0,0.076923077,174,1.0,1,0.941704036,0.295918367,2,3,11.35714286,1,0.9286,0
apache.xalan.processor.ProcessorCharacters,10,4.0,0.0,4.0,183.0,2,2,7,3.0,0.333333333,151,1.0,1,0.981308411,0.4,1,2,28.6,1,0.8,0
apache.xalan.processor.ProcessorInclude,25,4.0,1.0,7.0,185.0,15,2,9,3.0,0.333333333,282,1.0,0,0.9722222220000001,0.5,1,1,39.14285714,1,0.8571,0
apache.xalan.processor.XSLTElementDef,74,1.0,1.0,5.0,37.0,440,6,4,0.0,0.793209877,804,0.7222222220000001,3,0.0,0.28918918899999996,0,0,20.24324324,15,2.2162,1
apache.xalan.processor.ProcessorKey,10,4.0,0.0,8.0,181.0,3,1,9,1.0,2.0,169,0.0,0,0.990566038,0.666666667,1,1,55.33333333,1,0.6667,0
apache.xalan.processor.ProcessorImport,2,5.0,0.0,2.0,187.0,3,1,1,0.0,2.0,10,0.0,0,0.9909502259999999,1.0,1,1,2.333333333,1,0.6667,0
apache.xalan.processor.ProcessorAttributeSet,3,4.0,0.0,3.0,181.0,3,1,6,2.0,2.0,54,0.0,0,0.990566038,0.666666667,2,3,17.0,1,0.6667,0
apache.xalan.processor.TransformerFactoryImpl,96,2.0,0.0,14.0,22.0,210,12,13,19.0,0.916666667,979,0.35714285700000004,0,0.46511627899999997,0.199074074,1,2,37.6,17,1.76,3
apache.xalan.processor.ProcessorStripSpace,2,5.0,0.0,5.0,181.0,1,1,8,1.0,2.0,50,0.0,0,0.995283019,0.625,2,2,24.0,1,0.5,0
apache.xalan.processor.StopParseException,1,2.0,0.0,0.0,1.0,0,2,0,0.0,2.0,5,0.0,0,1.0,1.0,0,0,4.0,0,0.0,0
apache.xalan.processor.ProcessorGlobalVariableDecl,2,5.0,0.0,3.0,184.0,3,1,5,1.0,2.0,30,0.0,0,0.9906976740000001,0.583333333,1,2,9.0,1,0.6667,0
apache.xalan.processor.StylesheetHandler,131,2.0,0.0,23.0,70.0,2163,25,25,33.0,0.941326531,1340,0.75,6,0.197674419,0.108035714,1,1,17.47887324,7,1.3239,1
apache.xalan.processor.ProcessorExsltFuncResult,4,5.0,0.0,5.0,183.0,1,1,7,1.0,2.0,57,0.0,0,0.9953271029999999,0.625,1,1,27.5,1,0.5,0
apache.xalan.processor.ProcessorPreserveSpace,2,4.0,1.0,5.0,180.0,1,2,7,1.0,2.0,50,0.0,0,0.995260664,0.625,2,2,24.0,1,0.5,0
apache.xalan.processor.ProcessorStylesheetDoc,0,4.0,0.0,0.0,179.0,0,1,1,0.0,2.0,4,0.0,0,1.0,1.0,0,0,3.0,0,0.0,0
apache.xalan.processor.XSLTSchema,6,2.0,0.0,55.0,42.0,3,5,25,2.0,0.7875,2654,0.03125,0,0.848484848,0.444444444,1,2,436.0,36,6.6667,2
apache.xalan.processor.ProcessorExsltFunction,15,5.0,0.0,12.0,187.0,15,1,15,3.0,2.0,193,0.0,0,0.97706422,0.533333333,2,4,31.16666667,6,1.6667,2
apache.xalan.processor.XSLTElementProcessor,29,3.0,11.0,7.0,179.0,101,17,6,10.0,0.8214285709999999,280,1.0,2,0.933333333,0.348148148,0,0,17.53333333,1,0.9333,0
apache.xalan.processor.ProcessorTemplateElem,7,4.0,8.0,3.0,182.0,6,9,5,2.0,2.0,94,0.0,0,0.9859154929999999,0.55,1,1,22.5,1,0.75,0
apache.xalan.processor.ProcessorDecimalFormat,1,4.0,0.0,3.0,180.0,1,1,5,1.0,2.0,27,0.0,0,0.995260664,0.625,2,2,12.5,1,0.5,0
apache.xalan.processor.ProcessorStylesheetElement,6,4.0,0.0,5.0,181.0,3,2,9,2.0,2.0,107,0.0,0,0.990566038,0.666666667,1,1,34.66666667,1,0.6667,0
apache.xalan.processor.ProcessorNamespaceAlias,3,4.0,0.0,3.0,180.0,1,1,5,1.0,2.0,65,0.0,0,0.995260664,0.625,3,4,31.5,1,0.5,0
apache.xalan.processor.XSLProcessorVersion,1,1.0,0.0,0.0,1.0,1,2,0,1.0,1.0,67,0.0,0,0.0,0.5,0,0,19.0,1,0.3333,0
apache.xalan.processor.XSLTAttributeDef,113,1.0,0.0,9.0,33.0,783,4,9,1.0,0.9625850340000001,1954,0.166666667,2,0.0,0.328042328,0,0,43.46511628,19,1.5349,1
apache.xalan.processor.ProcessorText,2,5.0,0.0,3.0,184.0,3,1,6,1.0,2.0,40,0.0,0,0.9906976740000001,0.583333333,2,4,12.33333333,1,0.6667,0
apache.xalan.res.XSLMessages,49,1.0,0.0,2.0,13.0,69,90,2,12.0,0.8367346940000001,442,1.0,0,0.0,0.333333333,0,0,28.0,7,2.5333,0
apache.xalan.res.XSLTErrorResources,11,2.0,0.0,0.0,8.0,28,1,0,7.0,1.142857143,430,0.0,0,0.857142857,0.225,0,0,17.375,2,0.875,3
apache.xalan.serialize.Method,0,1.0,0.0,0.0,0.0,0,0,0,0.0,2.0,8,0.0,0,0.0,1.0,0,0,3.0,0,0.0,0
apache.xalan.serialize.WriterToASCI,9,2.0,0.0,0.0,7.0,0,1,0,7.0,0.0,65,1.0,0,0.684210526,0.342857143,1,2,8.142857142999999,1,0.8571,0
apache.xalan.serialize.SerializerToHTML,79,2.0,0.0,8.0,91.0,173,2,8,15.0,0.857142857,2190,0.875,4,0.7752808990000001,0.232804233,2,30,98.18181818,3,1.1364,0
apache.xalan.serialize.WriterToUTF8,15,2.0,0.0,0.0,7.0,0,1,0,7.0,0.0,213,1.0,0,0.684210526,0.342857143,1,2,29.28571429,1,0.8571,0
apache.xalan.serialize.SerializerToXML,228,1.0,2.0,14.0,70.0,1037,8,16,48.0,0.8784053159999999,2724,0.604651163,6,0.0,0.133333333,0,0,36.76056338,12,1.507,2
apache.xalan.serialize.SerializerFactory,5,1.0,0.0,3.0,1.0,3,4,3,1.0,1.0,69,1.0,0,0.0,0.5,0,0,21.66666667,4,1.3333,0
apache.xalan.serialize.Encodings,41,1.0,0.0,2.0,8.0,23,4,2,7.0,0.925,419,0.375,1,0.0,0.3,0,0,36.36363636,10,3.1818,1
apache.xalan.serialize.WriterToUTF8Buffered,34,2.0,0.0,2.0,11.0,0,1,1,9.0,0.2,632,1.0,0,0.590909091,0.381818182,1,2,56.18181818,1,0.8182,0
apache.xalan.serialize.ElemDesc,6,1.0,0.0,1.0,4.0,0,1,1,0.0,1.269230769,80,0.0,1,0.0,0.833333333,0,0,12.5,3,1.75,0
apache.xalan.serialize.EncodingInfo,1,1.0,0.0,0.0,1.0,0,1,0,1.0,2.0,16,0.0,0,0.0,1.0,0,0,12.0,0,0.0,0
apache.xalan.serialize.CharInfo,18,1.0,0.0,3.0,4.0,3,3,2,3.0,0.86,292,0.4,1,0.0,0.666666667,0,0,46.0,1,0.6667,0
apache.xalan.serialize.SerializerToText,29,2.0,0.0,1.0,86.0,120,2,2,14.0,2.0,229,0.0,0,0.8214285709999999,0.3046875,1,7,13.3125,1,0.9375,0
apache.xalan.templates.ElemAttributeSet,10,4.0,0.0,7.0,177.0,16,6,7,7.0,0.571428571,97,0.0,1,0.966507177,0.3,2,4,11.0,3,1.125,0
apache.xalan.templates.ElemCallTemplate,30,4.0,1.0,14.0,194.0,40,1,15,12.0,0.638888889,352,0.666666667,3,0.946902655,0.18803418800000002,4,11,25.84615385,2,1.1538,0
apache.xalan.templates.ElemWithParam,17,3.0,0.0,15.0,174.0,15,2,20,9.0,0.825,168,0.5,2,0.9514563109999999,0.191919192,2,9,13.90909091,3,1.0909,0
apache.xalan.templates.ElemIf,15,3.0,0.0,10.0,171.0,0,0,14,6.0,0.28571428600000004,117,1.0,1,0.9655172409999999,0.270833333,2,5,13.5,2,1.0,0
apache.xalan.templates.FuncFormatNumb,13,6.0,0.0,12.0,68.0,10,1,15,3.0,2.0,186,0.0,0,0.9411764709999999,0.5,2,8,36.2,1,0.8,0
apache.xalan.templates.ElemEmpty,1,3.0,0.0,0.0,165.0,0,0,1,1.0,2.0,4,0.0,0,1.0,1.0,0,0,3.0,0,0.0,0
apache.xalan.templates.XSLTVisitor,8,2.0,1.0,5.0,20.0,36,20,6,0.0,2.0,28,0.0,0,0.6,0.314814815,0,0,2.111111111,1,0.8889,0
apache.xalan.templates.ElemTemplateElement,163,2.0,29.0,14.0,164.0,3056,91,17,75.0,0.9136546179999999,1279,0.75,3,0.567708333,0.090336134,1,12,14.08333333,9,1.5595,1
apache.xalan.templates.ElemForEach,39,3.0,1.0,18.0,182.0,79,6,21,17.0,0.735294118,492,0.5,1,0.920187793,0.136752137,2,6,26.11111111,4,1.2778,2
apache.xalan.templates.ElemElement,41,4.0,1.0,12.0,182.0,30,2,13,8.0,0.583333333,388,1.0,2,0.9439252340000001,0.23076923100000002,2,6,28.69230769,8,1.6923,0
apache.xalan.templates.ElemMessage,8,3.0,0.0,6.0,169.0,3,0,5,5.0,0.4,60,1.0,0,0.975124378,0.444444444,2,4,8.833333332999999,1,0.8333,0
apache.xalan.templates.AVT,52,1.0,0.0,13.0,14.0,29,11,13,14.0,0.7692307690000001,546,1.0,0,0.0,0.206349206,0,0,37.64285714,4,1.8571,0
apache.xalan.templates.VarNameCollector,4,2.0,0.0,3.0,16.0,0,1,4,3.0,0.0,34,0.0,0,0.75,0.4,0,0,5.6,1,0.8,0
apache.xalan.templates.AbsPathChecker,4,2.0,0.0,6.0,15.0,0,1,7,3.0,0.0,37,1.0,0,0.8,0.45,0,0,8.0,3,1.25,0
apache.xalan.templates.XMLNSDecl,4,1.0,0.0,0.0,4.0,0,2,0,4.0,0.666666667,28,1.0,0,0.0,0.5,0,0,5.25,1,0.75,0
apache.xalan.templates.TemplateSubPatternAssociation,15,1.0,0.0,7.0,15.0,49,2,6,12.0,0.833333333,139,0.833333333,3,0.0,0.208333333,0,0,7.8666666670000005,6,1.2667,0
apache.xalan.templates.ElemOtherwise,2,3.0,0.0,1.0,166.0,3,0,1,2.0,2.0,10,0.0,0,0.98989899,1.0,2,4,2.333333333,1,0.6667,0
apache.xalan.templates.WhiteSpaceInfo,4,4.0,1.0,3.0,189.0,4,7,4,4.0,0.666666667,30,1.0,0,0.99086758,0.45,0,0,6.25,1,0.5,0
apache.xalan.templates.ElemTextLiteral,16,3.0,0.0,4.0,174.0,29,5,4,10.0,0.825,114,1.0,0,0.9514563109999999,0.340909091,2,5,9.0,2,1.0,0
apache.xalan.templates.ElemNumber,188,3.0,0.0,24.0,204.0,617,4,28,26.0,0.860310421,2387,1.0,9,0.830508475,0.136298422,2,6,55.57142857,26,2.0952,0
apache.xalan.templates.ElemCopyOf,23,3.0,0.0,17.0,172.0,6,0,20,7.0,0.375,217,0.0,1,0.9607843140000001,0.23809523800000001,2,5,23.0,2,1.0,0
apache.xalan.templates.ElemText,6,3.0,0.0,2.0,169.0,9,2,1,5.0,0.6,49,1.0,0,0.975124378,0.444444444,2,5,7.0,3,1.1667,0
apache.xalan.templates.ElemLiteralResult,69,4.0,2.0,10.0,201.0,354,6,12,27.0,0.88172043,657,1.0,2,0.86695279,0.180555556,3,19,19.25,10,1.8438,0
apache.xalan.templates.ElemWhen,9,3.0,0.0,6.0,171.0,9,1,9,6.0,0.5,55,1.0,1,0.97029703,0.314285714,2,5,6.714285714,2,1.0,0
apache.xalan.templates.ElemExtensionScript,6,3.0,0.0,1.0,170.0,3,1,1,6.0,0.6,33,1.0,0,0.975124378,0.666666667,1,2,4.166666667,1,0.8333,0
apache.xalan.templates.FuncKey,9,5.0,0.0,11.0,57.0,1,1,16,1.0,0.5,177,1.0,0,0.98245614,0.75,1,7,57.66666667,1,0.3333,0
apache.xalan.templates.AVTPartXPath,8,2.0,0.0,10.0,13.0,0,1,13,7.0,0.0,74,1.0,1,0.5,0.25974026,0,0,9.428571429,1,0.7143,0
apache.xalan.templates.StylesheetComposed,31,4.0,1.0,1.0,248.0,39,11,10,9.0,0.8,333,1.0,0,0.9642857140000001,0.30909090899999997,1,2,28.90909091,4,1.5455,0
apache.xalan.templates.XUnresolvedVariable,9,3.0,0.0,7.0,78.0,9,1,7,6.0,0.833333333,134,1.0,1,0.934210526,0.36111111100000004,2,12,20.33333333,1,0.8333,0
apache.xalan.templates.ElemApplyTemplates,43,5.0,0.0,19.0,202.0,20,1,21,8.0,0.6875,586,1.0,1,0.965811966,0.311111111,5,10,63.88888889,1,0.8889,1
apache.xalan.templates.ElemTemplate,24,3.0,2.0,11.0,185.0,189,24,11,21.0,0.942857143,179,0.8,4,0.9032258059999999,0.181818182,2,14,6.681818182000001,1,0.9545,0
apache.xalan.templates.ElemCopy,10,4.0,0.0,7.0,173.0,6,0,8,3.0,2.0,121,0.0,0,0.9853658540000001,0.625,2,4,29.25,1,0.75,0
apache.xalan.templates.ElemSort,20,3.0,0.0,6.0,178.0,53,2,5,14.0,0.7857142859999999,164,1.0,5,0.933333333,0.29333333300000003,2,5,9.6,2,1.0,0
apache.xalan.templates.OutputProperties,84,3.0,0.0,8.0,201.0,547,12,8,35.0,0.918292683,1046,0.4,0,0.837606838,0.233062331,0,0,23.42857143,13,2.0,4
apache.xalan.templates.ElemUse,14,3.0,4.0,5.0,170.0,0,4,6,5.0,0.166666667,119,1.0,1,0.97029703,0.428571429,0,0,15.85714286,2,1.0,0
apache.xalan.templates.FuncDocument,43,5.0,0.0,13.0,63.0,28,1,16,5.0,2.0,543,0.0,0,0.8888888890000001,0.475,3,8,66.875,1,0.875,1
apache.xalan.templates.Constants,0,1.0,0.0,0.0,0.0,0,0,0,0.0,2.0,353,0.0,0,0.0,1.0,0,0,3.0,0,0.0,1
apache.xalan.templates.ElemValueOf,23,3.0,0.0,14.0,174.0,15,3,15,9.0,0.7,228,1.0,1,0.9514563109999999,0.233766234,2,5,19.45454545,4,1.2727,0
apache.xalan.templates.DecimalFormatProperties,26,3.0,0.0,3.0,189.0,0,4,3,25.0,0.520833333,161,0.5,1,0.8909090909999999,0.253333333,1,1,5.36,2,1.0,0
apache.xalan.templates.TemplateList,104,1.0,0.0,16.0,19.0,121,3,18,9.0,0.680272109,943,0.857142857,4,0.0,0.18095238100000002,0,0,41.54545455,19,3.0455,0
apache.xalan.templates.ElemExtensionDecl,31,3.0,0.0,10.0,178.0,27,1,9,14.0,0.666666667,290,1.0,2,0.9377990429999999,0.25,3,4,19.5,2,1.0714,0
apache.xalan.templates.ElemParam,10,4.0,0.0,9.0,192.0,15,7,11,6.0,1.0,80,0.0,0,0.981900452,0.375,3,8,12.16666667,1,0.6667,0
apache.xalan.templates.ElemVariablePsuedo,2,4.0,0.0,5.0,188.0,1,1,7,2.0,0.5,26,0.0,1,0.99086758,0.5555555560000001,0,0,7.333333333,1,0.6667,0
apache.xalan.templates.XUnresolvedVariableSimple,4,3.0,0.0,3.0,76.0,6,1,5,4.0,2.0,39,0.0,0,0.9594594590000001,0.5,2,12,8.75,1,0.75,0
apache.xalan.templates.NamespaceAlias,10,3.0,0.0,1.0,174.0,37,6,2,10.0,0.8888888890000001,52,1.0,0,0.956097561,0.4,1,1,3.8,1,0.9,0
apache.xalan.templates.ElemUnknown,1,5.0,0.0,1.0,202.0,1,0,2,1.0,2.0,6,0.0,0,0.995833333,0.75,1,1,2.0,1,0.5,0
apache.xalan.templates.ElemVariable,41,3.0,3.0,20.0,186.0,155,20,24,19.0,0.828571429,383,0.8,2,0.907407407,0.168181818,2,15,16.18181818,4,1.0909,1
apache.xalan.templates.AVTPart,3,1.0,2.0,3.0,6.0,21,3,5,6.0,2.0,13,0.0,0,0.0,0.30612244899999996,0,0,0.857142857,1,0.8571,0
apache.xalan.templates.ElemPI,29,3.0,0.0,10.0,171.0,8,0,10,7.0,0.428571429,164,1.0,1,0.9655172409999999,0.3,2,5,19.375,16,2.75,0
apache.xalan.templates.KeyDeclaration,11,3.0,0.0,5.0,173.0,16,6,6,9.0,0.75,79,1.0,3,0.9607843140000001,0.296296296,1,2,7.444444444,1,0.8889,0
apache.xalan.templates.Stylesheet,152,3.0,1.0,18.0,237.0,2539,38,17,70.0,0.966051221,1136,0.913043478,4,0.728624535,0.073443008,3,19,14.04054054,16,1.8378,0
apache.xalan.templates.ElemFallback,7,3.0,0.0,3.0,168.0,10,2,3,4.0,2.0,39,0.0,0,0.98,0.7,2,4,6.8,1,0.8,0
apache.xalan.templates.ElemComment,21,3.0,0.0,5.0,168.0,10,0,4,4.0,2.0,74,0.0,0,0.98,0.46666666700000003,2,5,13.8,16,3.8,0
apache.xalan.templates.ElemExtensionCall,26,5.0,0.0,15.0,209.0,32,4,17,6.0,1.025,272,0.0,1,0.9676113359999999,0.351851852,3,7,28.66666667,5,1.5556,2
apache.xalan.templates.ElemApplyImport,8,3.0,0.0,6.0,168.0,10,0,6,4.0,2.0,69,0.0,0,0.98,0.46666666700000003,2,5,12.8,1,0.8,0
apache.xalan.templates.ElemChoose,20,3.0,0.0,8.0,170.0,15,0,9,6.0,2.0,160,0.0,0,0.975124378,0.444444444,2,5,25.66666667,4,1.3333,0
apache.xalan.templates.AVTPartSimple,5,2.0,0.0,4.0,11.0,4,1,5,5.0,0.5,22,1.0,0,0.5555555560000001,0.325,0,0,3.2,1,0.8,0
apache.xalan.templates.StylesheetRoot,91,5.0,0.0,23.0,297.0,1069,51,25,34.0,0.939909297,990,0.944444444,11,0.853658537,0.079130435,3,6,18.44,10,1.6,0
apache.xalan.templates.ElemExsltFunction,12,4.0,0.0,13.0,191.0,15,4,14,5.0,0.5,166,1.0,0,0.97309417,0.314285714,4,7,22.57142857,1,0.8571,1
apache.xalan.templates.RedundentExprEliminator,160,3.0,0.0,29.0,57.0,607,1,29,6.0,0.9,1852,0.0,2,0.35714285700000004,0.194594595,0,0,47.47368421,15,3.7632,0
apache.xalan.templates.ElemAttribute,35,5.0,0.0,9.0,190.0,36,1,10,5.0,2.0,195,0.0,0,0.963800905,0.314814815,4,7,20.66666667,16,3.0,2
apache.xalan.templates.ElemExsltFuncResult,7,4.0,0.0,6.0,190.0,10,3,7,4.0,2.0,62,0.0,0,0.981900452,0.6,3,7,11.4,3,1.2,1
apache.xalan.trace.EndSelectionEvent,1,2.0,0.0,4.0,2.0,0,3,5,1.0,2.0,10,0.0,0,0.0,1.0,0,0,9.0,0,0.0,0
apache.xalan.trace.GenerateEvent,5,1.0,0.0,1.0,5.0,0,4,1,5.0,1.0,92,0.0,1,0.0,0.666666667,0,0,13.8,0,0.0,0
apache.xalan.trace.PrintTraceListener,36,1.0,0.0,17.0,7.0,9,1,17,7.0,0.7222222220000001,593,0.0,0,0.0,0.333333333,0,0,82.85714286,10,2.4286,1
apache.xalan.trace.TraceManager,31,1.0,0.0,13.0,13.0,0,27,14,13.0,0.333333333,293,1.0,1,0.0,0.21153846199999998,0,0,21.38461538,4,1.7692,1
apache.xalan.trace.TracerEvent,11,1.0,0.0,3.0,3.0,3,4,3,3.0,1.0,183,0.0,3,0.0,0.38888888899999996,0,0,58.66666667,5,3.3333,0
apache.xalan.trace.SelectionEvent,1,1.0,1.0,4.0,1.0,0,4,4,1.0,2.0,28,0.0,4,0.0,1.0,0,0,21.0,0,0.0,0
apache.xalan.transformer.MsgMgr,19,1.0,0.0,2.0,13.0,55,12,2,13.0,0.153846154,212,1.0,2,0.0,0.42735042700000003,0,0,14.0,1,0.8571,0
apache.xalan.transformer.KeyManager,8,1.0,0.0,8.0,1.0,0,2,8,1.0,0.0,104,1.0,0,0.0,0.583333333,0,0,50.5,1,0.5,0
apache.xalan.transformer.ResultTreeHandler,129,2.0,0.0,11.0,47.0,878,20,22,35.0,0.8205128209999999,1706,0.692307692,5,0.088235294,0.126116071,1,1,25.453125,6,1.3906,2
apache.xalan.transformer.NumeratorFormatter,12,1.0,0.0,3.0,3.0,4,1,3,0.0,1.095238095,360,0.428571429,3,0.0,0.428571429,0,0,87.25,7,3.5,0
apache.xalan.transformer.StackGuard,18,1.0,0.0,7.0,6.0,0,3,6,5.0,0.5,155,0.0,1,0.0,0.45833333299999995,0,0,20.85714286,4,1.4286,1
apache.xalan.transformer.NodeSortKey,4,1.0,0.0,5.0,1.0,0,3,4,0.0,2.0,80,0.0,3,0.0,1.0,0,0,71.0,0,0.0,0
apache.xalan.transformer.CountersTable,16,2.0,0.0,5.0,5.0,8,3,5,2.0,0.875,198,0.5,1,0.904761905,0.44,0,0,38.2,2,1.2,0
apache.xalan.transformer.TransformerHandlerImpl,105,1.0,0.0,8.0,35.0,0,2,8,33.0,0.817582418,914,0.923076923,2,0.0,0.176623377,0,0,24.02777778,7,1.1944,0
apache.xalan.transformer.QueuedEvents,6,1.0,1.0,2.0,6.0,13,3,2,1.0,0.8611111109999999,99,0.75,2,0.0,0.571428571,0,0,11.42857143,1,0.8571,0
