address,PIM,WMC,WAC,NMI,NMO,DIT,NOC,CBO,RFC,bug
org.apache.camel.component.bean.AnnotationExpressionFactory,1.0,1.0,0.0,0.0,0.0,,,,,0.0
org.apache.camel.impl.converter.AnnotationTypeConverterLoader,1.0,8.0,4.0,0.0,0.0,2.0,1.0,32.0,69.0,5.0
org.apache.camel.spring.spi.ApplicationContextRegistry,2.0,3.0,1.0,0.0,0.0,2.0,0.0,6.0,7.0,0.0
org.apache.camel.impl.converter.ArrayTypeConverter,1.0,2.0,0.0,0.0,0.0,2.0,0.0,11.0,19.0,1.0
org.apache.camel.model.dataformat.ArtixDSContentType,2.0,4.0,9.0,0.0,0.0,2.0,0.0,4.0,8.0,0.0
org.apache.camel.model.dataformat.ArtixDSDataFormat,9.0,13.0,4.0,3.0,1.0,3.0,0.0,5.0,21.0,0.0
org.apache.camel.component.mock.AssertionClause,6.0,9.0,1.0,0.0,0.0,2.0,0.0,11.0,25.0,0.0
org.apache.camel.AsyncCallback,1.0,1.0,0.0,0.0,0.0,,,,,1.0
org.apache.camel.AsyncProcessor,2.0,1.0,0.0,1.0,0.0,,,,,1.0
org.apache.camel.component.cxf.AsyncProcessorDecorator,2.0,4.0,3.0,0.0,0.0,2.0,0.0,11.0,12.0,0.0
org.apache.camel.util.AsyncProcessorHelper,1.0,2.0,0.0,0.0,0.0,2.0,0.0,6.0,7.0,1.0
org.apache.camel.impl.converter.AsyncProcessorTypeConverter,2.0,3.0,0.0,0.0,0.0,2.0,0.0,8.0,7.0,2.0
org.apache.commons.logging.impl.AvalonLogger,20.0,23.0,3.0,0.0,0.0,2.0,0.0,7.0,43.0,0.0
org.apache.camel.bam.processor.BamProcessorSupport,5.0,15.0,6.0,0.0,0.0,2.0,1.0,18.0,36.0,0.0
org.apache.camel.processor.BatchProcessor,16.0,17.0,10.0,11.0,2.0,3.0,2.0,20.0,48.0,4.0
org.apache.camel.model.config.BatchResequencerConfig,5.0,7.0,2.0,0.0,0.0,2.0,0.0,4.0,14.0,0.0
org.apache.camel.component.bean.BeanComponent,16.0,10.0,2.0,20.0,1.0,4.0,0.0,11.0,30.0,3.0
org.apache.camel.spring.handler.BeanDefinitionParser,0.0,5.0,1.0,0.0,0.0,2.0,1.0,4.0,10.0,0.0
org.apache.camel.component.bean.BeanExchange,30.0,4.0,0.0,33.0,1.0,3.0,0.0,4.0,11.0,1.0
org.apache.camel.component.bean.BeanInfo,4.0,13.0,7.0,0.0,0.0,2.0,0.0,37.0,85.0,9.0
org.apache.camel.spring.spi.BeanInjector,1.0,2.0,0.0,0.0,0.0,2.0,0.0,3.0,6.0,0.0
org.apache.camel.component.bean.BeanInvocation,4.0,5.0,3.0,0.0,0.0,2.0,0.0,8.0,14.0,1.0
org.apache.camel.component.bean.BeanProcessor,13.0,13.0,7.0,11.0,2.0,3.0,0.0,25.0,50.0,9.0
org.apache.camel.model.BeanRef,91.0,13.0,4.0,94.0,2.0,4.0,0.0,9.0,27.0,3.0
org.apache.camel.builder.script.BeanShell,1.0,1.0,0.0,0.0,0.0,,,,,0.0
org.apache.camel.impl.BinaryPredicateSupport,5.0,9.0,2.0,0.0,0.0,2.0,0.0,8.0,22.0,0.0
org.apache.camel.Body,0.0,0.0,0.0,0.0,0.0,,,,,0.0
org.apache.camel.builder.Builder,10.0,11.0,0.0,0.0,0.0,2.0,0.0,4.0,23.0,0.0
org.apache.camel.builder.BuilderSupport,27.0,30.0,3.0,0.0,0.0,2.0,1.0,14.0,61.0,2.0
org.apache.camel.converter.jaxp.BytesSource,4.0,6.0,1.0,0.0,0.0,2.0,0.0,6.0,15.0,1.0
org.apache.camel.impl.CachingInjector,1.0,3.0,3.0,0.0,0.0,2.0,0.0,4.0,7.0,1.0
org.apache.camel.spring.CamelBeanPostProcessor,5.0,18.0,3.0,0.0,0.0,2.0,0.0,33.0,71.0,0.0
org.apache.camel.component.cxf.transport.CamelConduit,3.0,13.0,4.0,0.0,0.0,2.0,0.0,18.0,32.0,0.0
org.apache.camel.component.cxf.transport.CamelConstants,0.0,1.0,18.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0
org.apache.camel.CamelContext,25.0,23.0,0.0,2.0,0.0,,,,,1.0
org.apache.camel.CamelContextAware,1.0,1.0,0.0,0.0,0.0,,,,,0.0
org.apache.camel.spring.CamelContextFactoryBean,24.0,27.0,13.0,2.0,0.0,3.0,0.0,31.0,70.0,0.0
org.apache.camel.util.CamelContextHelper,4.0,5.0,0.0,0.0,0.0,2.0,0.0,10.0,20.0,3.0
org.apache.camel.component.cxf.transport.CamelDestination,4.0,14.0,7.0,0.0,0.0,2.0,0.0,25.0,45.0,0.0
org.apache.camel.component.event.CamelEvent,2.0,3.0,1.0,0.0,0.0,2.0,0.0,3.0,6.0,0.0
org.apache.camel.CamelException,0.0,4.0,0.0,0.0,0.0,2.0,3.0,2.0,8.0,1.0
org.apache.camel.CamelExchangeException,1.0,2.0,2.0,0.0,0.0,3.0,6.0,3.0,7.0,1.0
org.apache.camel.util.jndi.CamelInitialContextFactory,1.0,2.0,0.0,0.0,0.0,2.0,0.0,6.0,7.0,0.0
org.apache.camel.component.bean.CamelInvocationHandler,1.0,2.0,2.0,0.0,0.0,2.0,0.0,11.0,12.0,0.0
org.apache.camel.component.cxf.CamelInvoker,4.0,6.0,2.0,0.0,0.0,2.0,0.0,35.0,56.0,0.0
org.apache.camel.component.quartz.CamelJob,1.0,2.0,0.0,0.0,0.0,2.0,0.0,8.0,8.0,0.0
org.apache.camel.spring.handler.CamelNamespaceHandler,2.0,9.0,7.0,0.0,0.0,2.0,0.0,23.0,33.0,0.0
org.apache.camel.management.CamelNamingStrategy,9.0,15.0,15.0,0.0,0.0,2.0,0.0,16.0,48.0,10.0
org.apache.camel.spring.remoting.CamelProxyFactoryBean,10.0,11.0,3.0,0.0,0.0,2.0,0.0,9.0,24.0,0.0
org.apache.camel.spring.CamelProxyFactoryType,2.0,1.0,2.0,2.0,0.0,3.0,0.0,2.0,2.0,0.0
org.apache.camel.spring.remoting.CamelServiceExporter,10.0,11.0,5.0,0.0,0.0,2.0,0.0,14.0,22.0,0.0
org.apache.camel.spring.CamelServiceExporterType,2.0,1.0,3.0,2.0,0.0,3.0,0.0,2.0,2.0,0.0
org.apache.camel.CamelTemplate,42.0,45.0,5.0,11.0,2.0,3.0,0.0,17.0,89.0,2.0
org.apache.camel.spring.CamelTemplateFactoryBean,8.0,9.0,2.0,0.0,0.0,2.0,0.0,10.0,18.0,0.0
org.apache.camel.component.cxf.transport.CamelTransportBase,5.0,7.0,5.0,0.0,0.0,2.0,0.0,7.0,14.0,0.0
org.apache.camel.component.cxf.transport.CamelTransportFactory,8.0,10.0,3.0,0.0,0.0,2.0,0.0,11.0,18.0,0.0
org.apache.camel.processor.CatchProcessor,12.0,4.0,1.0,18.0,1.0,4.0,0.0,6.0,14.0,1.0
org.apache.camel.model.CatchType,88.0,15.0,4.0,89.0,4.0,3.0,0.0,13.0,38.0,3.0
org.apache.camel.processor.ChoiceProcessor,10.0,7.0,2.0,11.0,2.0,3.0,0.0,12.0,25.0,2.0
org.apache.camel.model.ChoiceType,89.0,13.0,3.0,89.0,4.0,3.0,0.0,12.0,40.0,6.0
org.apache.camel.converter.CollectionConverter,9.0,10.0,0.0,0.0,0.0,2.0,0.0,11.0,22.0,2.0
org.apache.camel.util.CollectionHelper,1.0,2.0,0.0,0.0,0.0,2.0,0.0,5.0,7.0,1.0
org.apache.camel.util.CollectionStringBuffer,4.0,6.0,3.0,0.0,0.0,2.0,0.0,3.0,12.0,0.0
org.apache.camel.Component,3.0,3.0,0.0,0.0,0.0,,,,,0.0
org.apache.camel.spi.ComponentResolver,1.0,1.0,0.0,0.0,0.0,,,,,1.0
org.apache.camel.processor.CompositeProcessor,9.0,6.0,1.0,11.0,2.0,3.0,0.0,9.0,17.0,0.0
org.apache.camel.builder.ConstantProcessorBuilder,1.0,2.0,1.0,0.0,0.0,2.0,0.0,3.0,3.0,1.0
org.apache.camel.Consumer,2.0,0.0,0.0,2.0,0.0,,,,,0.0
org.apache.camel.component.jms.ConsumerType,2.0,4.0,4.0,0.0,0.0,2.0,0.0,4.0,8.0,0.0
org.apache.camel.Converter,0.0,0.0,0.0,0.0,0.0,,,,,0.0
org.apache.camel.management.Counter,3.0,4.0,1.0,0.0,0.0,2.0,1.0,4.0,9.0,0.0
org.apache.camel.component.cxf.CxfBinding,5.0,7.0,0.0,0.0,0.0,2.0,0.0,11.0,24.0,0.0
org.apache.camel.component.cxf.invoker.CxfClient,5.0,9.0,3.0,0.0,0.0,2.0,0.0,24.0,63.0,0.0
org.apache.camel.component.cxf.invoker.CxfClientFactoryBean,2.0,4.0,1.0,0.0,0.0,2.0,0.0,7.0,18.0,0.0
org.apache.camel.component.cxf.CxfComponent,11.0,3.0,0.0,20.0,1.0,4.0,0.0,4.0,7.0,0.0
org.apache.camel.component.cxf.CxfConstants,0.0,0.0,10.0,0.0,0.0,,,,,0.0
org.apache.camel.component.cxf.CxfConsumer,11.0,4.0,2.0,17.0,3.0,4.0,0.0,16.0,44.0,0.0
org.apache.camel.component.cxf.CxfEndpoint,36.0,28.0,14.0,14.0,3.0,3.0,0.0,14.0,49.0,0.0
org.apache.camel.component.cxf.spring.CxfEndpointBean,0.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,4.0,0.0
org.apache.camel.component.cxf.spring.CxfEndpointBeanDefinitionParser,0.0,7.0,0.0,0.0,0.0,2.0,0.0,10.0,22.0,0.0
org.apache.camel.component.cxf.util.CxfEndpointUtils,8.0,11.0,8.0,0.0,0.0,2.0,0.0,31.0,54.0,0.0
org.apache.camel.component.cxf.CxfExchange,33.0,18.0,2.0,27.0,7.0,3.0,0.0,5.0,45.0,0.0
org.apache.camel.component.cxf.CxfMessage,14.0,11.0,1.0,15.0,7.0,4.0,0.0,7.0,27.0,0.0
org.apache.camel.component.cxf.CxfMessageObserver,1.0,4.0,5.0,0.0,0.0,2.0,0.0,20.0,34.0,0.0
org.apache.camel.component.cxf.CxfProducer,12.0,7.0,3.0,15.0,2.0,4.0,0.0,31.0,67.0,0.0
org.apache.camel.component.cxf.CxfSoapComponent,11.0,2.0,0.0,20.0,1.0,4.0,0.0,9.0,14.0,0.0
org.apache.camel.component.cxf.CxfSoapConsumer,2.0,7.0,6.0,0.0,0.0,2.0,0.0,30.0,51.0,0.0
org.apache.camel.component.cxf.CxfSoapEndpoint,13.0,16.0,6.0,0.0,0.0,2.0,0.0,19.0,41.0,0.0
org.apache.camel.component.cxf.CxfSoapProducer,8.0,12.0,4.0,0.0,0.0,2.0,0.0,14.0,32.0,0.0
org.apache.camel.component.cxf.interceptors.DOMInInterceptor,2.0,4.0,3.0,0.0,0.0,2.0,0.0,16.0,18.0,0.0
org.apache.camel.component.cxf.interceptors.DOMOutInterceptor,2.0,4.0,3.0,0.0,0.0,2.0,0.0,14.0,17.0,0.0
org.apache.camel.component.cxf.DataFormat,2.0,4.0,4.0,0.0,0.0,2.0,0.0,4.0,8.0,0.0
org.apache.camel.spi.DataFormat,2.0,2.0,0.0,0.0,0.0,,,,,0.0
org.apache.camel.model.dataformat.DataFormatType,1.0,7.0,2.0,0.0,0.0,2.0,4.0,9.0,22.0,2.0
org.apache.camel.builder.DataTypeExpression,8.0,10.0,2.0,0.0,0.0,2.0,0.0,11.0,28.0,3.0
org.apache.camel.processor.DeadLetterChannel,20.0,22.0,9.0,14.0,2.0,4.0,0.0,27.0,72.0,7.0
org.apache.camel.builder.DeadLetterChannelBuilder,26.0,28.0,6.0,2.0,0.0,3.0,0.0,12.0,58.0,1.0
org.apache.camel.component.bean.DefaultAnnotationExpressionFactory,1.0,3.0,0.0,0.0,0.0,2.0,1.0,11.0,17.0,2.0
org.apache.camel.impl.DefaultCamelContext,41.0,52.0,17.0,11.0,2.0,3.0,1.0,47.0,135.0,7.0
org.apache.camel.impl.DefaultComponent,11.0,12.0,3.0,11.0,2.0,3.0,24.0,15.0,32.0,3.0
org.apache.camel.impl.DefaultComponentResolver,1.0,3.0,2.0,0.0,0.0,2.0,0.0,16.0,22.0,1.0
org.apache.camel.impl.DefaultConsumer,12.0,10.0,4.0,11.0,2.0,3.0,11.0,10.0,22.0,3.0
org.apache.camel.impl.DefaultEndpoint,16.0,19.0,5.0,0.0,0.0,2.0,15.0,18.0,46.0,4.0
org.apache.camel.impl.DefaultExchange,29.0,39.0,10.0,0.0,0.0,2.0,11.0,16.0,85.0,4.0
org.apache.camel.processor.resequencer.DefaultExchangeComparator,9.0,11.0,1.0,0.0,0.0,2.0,0.0,8.0,24.0,0.0
org.apache.camel.impl.DefaultExchangeConverter,1.0,2.0,0.0,0.0,0.0,2.0,0.0,3.0,3.0,1.0
org.apache.camel.component.file.strategy.DefaultFileRenamer,5.0,9.0,3.0,0.0,0.0,2.0,0.0,7.0,21.0,0.0
org.apache.camel.impl.DefaultLanguageResolver,1.0,4.0,2.0,0.0,0.0,2.0,0.0,13.0,19.0,1.0
org.apache.camel.impl.DefaultLifecycleStrategy,5.0,6.0,0.0,0.0,0.0,2.0,0.0,3.0,7.0,4.0
org.apache.camel.impl.DefaultMessage,17.0,11.0,1.0,12.0,1.0,3.0,9.0,8.0,31.0,1.0
org.apache.camel.builder.xml.DefaultNamespaceContext,5.0,8.0,2.0,0.0,0.0,2.0,0.0,15.0,39.0,0.0
org.apache.camel.component.bean.DefaultParameterMappingStrategy,3.0,4.0,1.0,0.0,0.0,2.0,0.0,9.0,11.0,1.0
org.apache.camel.impl.DefaultPollingEndpoint,20.0,3.0,0.0,21.0,0.0,4.0,2.0,4.0,7.0,0.0
org.apache.camel.impl.DefaultProducer,10.0,7.0,1.0,11.0,2.0,3.0,12.0,5.0,11.0,0.0
org.apache.camel.impl.DefaultScheduledPollConsumer,21.0,5.0,1.0,28.0,3.0,5.0,0.0,6.0,15.0,0.0
org.apache.camel.impl.converter.DefaultTypeConverter,6.0,12.0,6.0,0.0,0.0,2.0,0.0,33.0,65.0,3.0
org.apache.camel.impl.DefaultUnitOfWork,5.0,6.0,3.0,0.0,0.0,2.0,0.0,8.0,17.0,1.0
org.apache.camel.processor.validation.DefaultValidationErrorHandler,7.0,9.0,4.0,0.0,0.0,2.0,0.0,11.0,22.0,0.0
org.apache.camel.processor.DelayProcessorSupport,12.0,11.0,3.0,17.0,2.0,4.0,2.0,13.0,35.0,0.0
org.apache.camel.processor.Delayer,13.0,6.0,2.0,25.0,2.0,5.0,0.0,6.0,18.0,0.0
org.apache.camel.model.DelayerType,88.0,8.0,1.0,97.0,1.0,4.0,0.0,8.0,22.0,3.0
org.apache.camel.processor.DelegateAsyncProcessor,11.0,9.0,1.0,11.0,2.0,3.0,1.0,8.0,18.0,1.0
org.apache.camel.processor.DelegateProcessor,11.0,10.0,1.0,11.0,2.0,3.0,7.0,7.0,19.0,0.0
org.apache.camel.component.file.strategy.DeleteFileProcessStrategy,5.0,4.0,1.0,5.0,2.0,3.0,0.0,7.0,15.0,1.0
org.apache.camel.component.direct.DirectComponent,11.0,2.0,0.0,20.0,1.0,4.0,0.0,4.0,5.0,0.0
org.apache.camel.component.direct.DirectEndpoint,21.0,9.0,3.0,17.0,0.0,3.0,0.0,7.0,14.0,1.0
org.apache.camel.builder.xml.DomResultHandler,2.0,3.0,1.0,0.0,0.0,2.0,0.0,5.0,7.0,0.0
org.apache.camel.builder.xml.DomResultHandlerFactory,1.0,2.0,0.0,0.0,0.0,2.0,0.0,4.0,4.0,2.0
org.apache.camel.language.juel.EL,1.0,1.0,0.0,0.0,0.0,,,,,0.0
org.apache.camel.model.language.ELExpression,11.0,3.0,0.0,11.0,1.0,3.0,0.0,2.0,5.0,0.0
org.apache.camel.processor.resequencer.Element,5.0,6.0,2.0,0.0,0.0,2.0,0.0,4.0,11.0,0.0
org.apache.camel.processor.resequencer.ElementComparator,6.0,7.0,1.0,0.0,0.0,2.0,0.0,4.0,15.0,0.0
org.apache.camel.Endpoint,9.0,9.0,0.0,0.0,0.0,,,,,2.0
org.apache.camel.spring.EndpointFactoryBean,12.0,12.0,4.0,2.0,0.0,3.0,0.0,9.0,17.0,0.0
org.apache.camel.EndpointInject,2.0,2.0,0.0,0.0,0.0,,,,,0.0
org.apache.camel.component.jms.EndpointMessageListener,6.0,8.0,5.0,0.0,0.0,2.0,0.0,13.0,26.0,0.0
org.apache.camel.bam.model.EntitySupport,3.0,4.0,1.0,0.0,0.0,2.0,3.0,4.0,11.0,0.0
org.apache.camel.impl.converter.EnumTypeConverter,1.0,2.0,0.0,0.0,0.0,2.0,0.0,9.0,12.0,1.0
org.apache.camel.processor.ErrorHandler,1.0,0.0,0.0,1.0,0.0,,,,,0.0
org.apache.camel.builder.ErrorHandlerBuilder,3.0,3.0,0.0,0.0,0.0,,,,,1.0
org.apache.camel.builder.ErrorHandlerBuilderSupport,1.0,3.0,1.0,0.0,0.0,2.0,3.0,8.0,10.0,1.0
org.apache.camel.processor.ErrorHandlerSupport,7.0,4.0,1.0,13.0,0.0,3.0,2.0,13.0,20.0,2.0
org.apache.camel.component.event.EventComponent,14.0,6.0,1.0,20.0,1.0,4.0,0.0,9.0,16.0,0.0
org.apache.camel.component.event.EventConsumer,12.0,3.0,1.0,18.0,2.0,4.0,0.0,4.0,8.0,0.0
org.apache.camel.impl.EventDrivenConsumerRoute,9.0,5.0,1.0,7.0,2.0,3.0,0.0,7.0,14.0,0.0
org.apache.camel.impl.EventDrivenPollingConsumer,16.0,12.0,4.0,16.0,2.0,4.0,0.0,15.0,30.0,0.0
org.apache.camel.component.event.EventEndpoint,24.0,13.0,2.0,16.0,1.0,3.0,0.0,13.0,32.0,0.0
org.apache.camel.spi.ExceptionHandler,1.0,1.0,0.0,0.0,0.0,,,,,0.0
org.apache.camel.model.ExceptionType,99.0,27.0,6.0,89.0,4.0,3.0,0.0,17.0,64.0,3.0
org.apache.camel.Exchange,21.0,21.0,0.0,0.0,0.0,,,,,2.0
org.apache.camel.spi.ExchangeConverter,1.0,1.0,0.0,0.0,0.0,,,,,0.0
org.apache.camel.util.ExchangeHelper,16.0,17.0,0.0,0.0,0.0,2.0,0.0,17.0,48.0,5.0
org.apache.camel.ExchangePattern,7.0,9.0,10.0,0.0,0.0,2.0,0.0,10.0,26.0,1.0
org.apache.camel.converter.jaxb.ExchangeType,4.0,5.0,2.0,0.0,0.0,2.0,0.0,3.0,7.0,0.0
org.apache.camel.ExpectedBodyTypeException,2.0,3.0,2.0,0.0,0.0,3.0,0.0,5.0,10.0,0.0
org.apache.camel.Expression,1.0,1.0,0.0,0.0,0.0,,,,,0.0
org.apache.camel.builder.ExpressionBuilder,27.0,28.0,0.0,0.0,0.0,2.0,0.0,31.0,60.0,3.0
org.apache.camel.builder.ExpressionClause,12.0,14.0,2.0,0.0,0.0,2.0,0.0,6.0,23.0,5.0
org.apache.camel.util.ExpressionComparator,2.0,3.0,1.0,0.0,0.0,2.0,0.0,6.0,7.0,0.0
org.apache.camel.language.ExpressionEvaluationException,1.0,2.0,2.0,0.0,0.0,3.0,0.0,2.0,3.0,1.0
org.apache.camel.util.ExpressionHelper,2.0,3.0,0.0,0.0,0.0,2.0,0.0,7.0,9.0,0.0
org.apache.camel.util.ExpressionListComparator,2.0,3.0,1.0,0.0,0.0,2.0,0.0,8.0,10.0,0.0
org.apache.camel.model.ExpressionNode,86.0,13.0,3.0,89.0,4.0,3.0,7.0,7.0,27.0,3.0
org.apache.camel.processor.resequencer.ExpressionResultComparator,3.0,1.0,0.0,2.0,0.0,,,,,0.0
org.apache.camel.impl.ExpressionSupport,4.0,6.0,0.0,0.0,0.0,2.0,2.0,8.0,17.0,1.0
org.apache.camel.model.language.ExpressionType,12.0,16.0,4.0,0.0,0.0,2.0,13.0,10.0,37.0,3.0
org.apache.camel.util.FactoryFinder,12.0,16.0,2.0,0.0,0.0,2.0,0.0,21.0,57.0,2.0
org.apache.camel.FailedToCreateProducerException,1.0,2.0,1.0,0.0,0.0,3.0,0.0,3.0,7.0,1.0
org.apache.camel.converter.jaxb.FallbackTypeConverter,4.0,10.0,3.0,0.0,0.0,2.0,0.0,20.0,34.0,0.0
org.apache.camel.component.cxf.invoker.FaultChainInitiatorObserver,0.0,4.0,2.0,0.0,0.0,2.0,0.0,9.0,20.0,0.0
org.apache.camel.component.cxf.interceptors.FaultOutInterceptor,1.0,3.0,1.0,0.0,0.0,2.0,0.0,12.0,13.0,0.0
org.apache.camel.component.cxf.phase.FaultPayloadPhaseManagerImpl,2.0,3.0,0.0,2.0,2.0,3.0,0.0,5.0,7.0,0.0
org.apache.camel.component.file.FileComponent,11.0,3.0,1.0,20.0,1.0,4.0,0.0,5.0,8.0,2.0
org.apache.camel.component.file.FileConsumer,27.0,16.0,7.0,29.0,2.0,5.0,0.0,17.0,58.0,6.0
org.apache.camel.component.file.FileEndpoint,47.0,35.0,14.0,19.0,2.0,4.0,0.0,16.0,69.0,8.0
org.apache.camel.component.file.FileExchange,30.0,4.0,1.0,33.0,1.0,3.0,0.0,3.0,11.0,0.0
org.apache.camel.component.file.FileMessage,17.0,8.0,1.0,18.0,4.0,4.0,0.0,5.0,19.0,1.0
org.apache.camel.component.file.strategy.FileProcessStrategy,2.0,2.0,0.0,0.0,0.0,,,,,1.0
org.apache.camel.component.file.strategy.FileProcessStrategySupport,6.0,10.0,4.0,0.0,0.0,2.0,3.0,16.0,32.0,1.0
org.apache.camel.component.file.FileProducer,11.0,7.0,2.0,16.0,1.0,4.0,0.0,18.0,54.0,4.0
org.apache.camel.component.file.strategy.FileRenamer,1.0,1.0,0.0,0.0,0.0,,,,,0.0
org.apache.camel.processor.FilterProcessor,10.0,4.0,1.0,17.0,2.0,4.0,0.0,5.0,12.0,1.0
org.apache.camel.model.FilterType,86.0,5.0,0.0,97.0,1.0,4.0,0.0,4.0,16.0,3.0
org.apache.camel.model.FinallyType,84.0,4.0,0.0,94.0,2.0,4.0,0.0,5.0,11.0,3.0
org.apache.camel.model.FromType,10.0,14.0,3.0,0.0,0.0,2.0,0.0,6.0,27.0,2.0
org.apache.camel.component.file.remote.FtpConsumer,29.0,15.0,6.0,30.0,1.0,6.0,0.0,17.0,54.0,0.0
org.apache.camel.component.file.remote.FtpEndpoint,24.0,5.0,1.0,27.0,0.0,5.0,0.0,11.0,28.0,0.0
org.apache.camel.component.file.remote.FtpOperationFailedException,2.0,3.0,2.0,0.0,0.0,3.0,0.0,4.0,9.0,0.0
org.apache.camel.component.file.remote.FtpProducer,12.0,6.0,2.0,16.0,2.0,5.0,0.0,15.0,33.0,0.0
org.apache.camel.view.GraphGeneratorSupport,3.0,12.0,8.0,0.0,0.0,2.0,2.0,26.0,51.0,0.0
org.apache.camel.builder.script.Groovy,1.0,1.0,0.0,0.0,0.0,,,,,0.0
org.apache.camel.model.language.GroovyExpression,11.0,3.0,0.0,11.0,1.0,3.0,0.0,2.0,5.0,0.0
org.apache.camel.converter.HasAnnotation,1.0,1.0,0.0,0.0,0.0,,,,,0.0
org.apache.camel.Header,1.0,1.0,0.0,0.0,0.0,,,,,0.0
org.apache.camel.model.language.HeaderExpression,11.0,3.0,0.0,11.0,1.0,3.0,0.0,2.0,5.0,0.0
org.apache.camel.converter.jaxb.HeaderType,4.0,6.0,1.0,0.0,0.0,2.0,4.0,2.0,7.0,0.0
org.apache.camel.Headers,0.0,0.0,0.0,0.0,0.0,,,,,0.0
org.apache.camel.component.ibatis.IBatisComponent,15.0,9.0,4.0,20.0,1.0,4.0,0.0,11.0,22.0,0.0
org.apache.camel.component.ibatis.IBatisEndpoint,22.0,7.0,1.0,20.0,2.0,5.0,0.0,7.0,13.0,0.0
org.apache.camel.component.ibatis.IBatisPollingConsumer,13.0,6.0,3.0,16.0,2.0,4.0,0.0,9.0,20.0,0.0
org.apache.camel.component.ibatis.IBatisProducer,10.0,4.0,2.0,16.0,1.0,4.0,0.0,6.0,12.0,0.0
org.apache.camel.converter.IOConverter,20.0,22.0,1.0,0.0,0.0,2.0,0.0,27.0,59.0,1.0
org.apache.camel.util.IOHelper,2.0,3.0,0.0,0.0,0.0,2.0,0.0,4.0,8.0,1.0
org.apache.camel.processor.idempotent.IdempotentConsumer,11.0,10.0,4.0,11.0,2.0,3.0,0.0,12.0,25.0,0.0
org.apache.camel.model.IdempotentConsumerType,91.0,9.0,2.0,97.0,1.0,4.0,0.0,8.0,22.0,2.0
org.apache.camel.model.IdentifiedType,2.0,3.0,1.0,0.0,0.0,2.0,4.0,2.0,4.0,1.0
org.apache.camel.language.IllegalSyntaxException,2.0,3.0,2.0,0.0,0.0,3.0,0.0,3.0,8.0,0.0
org.apache.camel.spi.Injector,1.0,1.0,0.0,0.0,0.0,,,,,1.0
org.apache.camel.impl.converter.InstanceMethodTypeConverter,2.0,3.0,2.0,0.0,0.0,2.0,0.0,8.0,12.0,1.0
org.apache.camel.spi.InstrumentationAgent,7.0,5.0,0.0,2.0,0.0,,,,,2.0
org.apache.camel.management.InstrumentationAgentImpl,16.0,20.0,14.0,11.0,2.0,3.0,1.0,42.0,81.0,4.0
org.apache.camel.management.InstrumentationLifecycleStrategy,7.0,9.0,3.0,0.0,0.0,2.0,0.0,19.0,29.0,9.0
org.apache.camel.management.InstrumentationProcessor,10.0,2.0,1.0,18.0,1.0,4.0,0.0,6.0,8.0,3.0
org.apache.camel.converter.jaxb.IntegerHeader,4.0,6.0,1.0,2.0,2.0,3.0,0.0,5.0,13.0,0.0
