address,PIM,WMC,WAC,NMI,NMO,DIT,NOC,CBO,RFC,bug
org.apache.xerces.utils.ChunkyCharArray,7.0,8.0,7.0,0.0,0.0,2.0,0.0,9.0,18.0,0.0
org.apache.html.dom.CollectionIndex,0.0,4.0,1.0,0.0,0.0,2.0,0.0,2.0,5.0,0.0
org.w3c.dom.Comment,33.0,0.0,0.0,33.0,0.0,,,,,2.0
org.apache.xerces.dom.CommentImpl,32.0,3.0,1.0,69.0,2.0,5.0,1.0,4.0,4.0,0.0
org.xml.sax.ContentHandler,11.0,11.0,0.0,0.0,0.0,,,,,0.0
org.apache.xerces.validators.common.ContentLeafNameTypeVector,1.0,4.0,3.0,0.0,0.0,2.0,0.0,4.0,8.0,0.0
org.apache.xerces.validators.common.DFAContentModel,5.0,13.0,22.0,0.0,0.0,2.0,0.0,19.0,59.0,2.0
org.w3c.dom.DOMException,0.0,1.0,16.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0
org.w3c.dom.DOMImplementation,3.0,3.0,0.0,0.0,0.0,,,,,2.0
org.apache.xerces.dom.DOMImplementationImpl,4.0,6.0,1.0,0.0,0.0,2.0,2.0,9.0,19.0,1.0
org.apache.xerces.parsers.DOMParser,34.0,63.0,30.0,42.0,23.0,3.0,0.0,48.0,243.0,0.0
org.apache.xml.serialize.DOMSerializer,3.0,3.0,0.0,0.0,0.0,,,,,0.0
org.apache.xerces.validators.dtd.DTDGrammar,44.0,41.0,19.0,19.0,3.0,3.0,0.0,20.0,79.0,0.0
org.xml.sax.DTDHandler,2.0,2.0,0.0,0.0,0.0,,,,,0.0
org.apache.xerces.validators.datatype.DatatypeMessageProvider,3.0,5.0,25.0,0.0,0.0,2.0,0.0,9.0,14.0,0.0
org.apache.xerces.msg.DatatypeMessages,1.0,3.0,1.0,0.0,0.0,2.0,0.0,4.0,4.0,0.0
org.apache.xerces.validators.datatype.DatatypeValidator,3.0,3.0,14.0,0.0,0.0,,,,,0.0
org.apache.xerces.validators.datatype.DatatypeValidatorFactory,1.0,1.0,0.0,0.0,0.0,,,,,0.0
org.apache.xerces.validators.datatype.DatatypeValidatorFactoryImpl,5.0,9.0,5.0,0.0,0.0,2.0,0.0,36.0,49.0,0.0
org.apache.xerces.validators.datatype.DecimalDatatypeValidator,2.0,13.0,20.0,0.0,4.0,3.0,0.0,18.0,59.0,1.0
org.xml.sax.ext.DeclHandler,4.0,4.0,0.0,0.0,0.0,,,,,1.0
org.apache.xerces.dom.DeepNodeListImpl,2.0,5.0,6.0,0.0,0.0,2.0,1.0,8.0,24.0,0.0
org.apache.xerces.readers.DefaultEntityHandler,38.0,62.0,29.0,0.0,0.0,2.0,0.0,34.0,156.0,1.0
org.xml.sax.helpers.DefaultHandler,17.0,18.0,0.0,0.0,0.0,2.0,0.0,7.0,19.0,0.0
org.apache.xerces.readers.DefaultReaderFactory,8.0,9.0,5.0,0.0,0.0,2.0,0.0,16.0,28.0,0.0
org.apache.xerces.dom.DeferredAttrImpl,25.0,4.0,2.0,73.0,2.0,5.0,0.0,7.0,13.0,0.0
org.apache.xerces.dom.DeferredAttrNSImpl,21.0,4.0,2.0,73.0,2.0,6.0,0.0,9.0,18.0,0.0
org.apache.xerces.dom.DeferredCDATASectionImpl,36.0,3.0,2.0,73.0,1.0,7.0,0.0,6.0,9.0,0.0
org.apache.xerces.dom.DeferredCommentImpl,33.0,3.0,2.0,70.0,1.0,6.0,0.0,6.0,7.0,0.0
org.apache.xerces.dom.DeferredDocumentImpl,103.0,61.0,21.0,117.0,2.0,5.0,0.0,35.0,139.0,0.0
org.apache.xerces.dom.DeferredDocumentTypeImpl,26.0,4.0,2.0,74.0,2.0,6.0,0.0,15.0,28.0,0.0
org.apache.xerces.dom.DeferredElementDefinitionImpl,20.0,4.0,2.0,66.0,2.0,5.0,0.0,8.0,13.0,0.0
org.apache.xerces.dom.DeferredElementImpl,32.0,4.0,2.0,84.0,2.0,6.0,0.0,8.0,17.0,0.0
org.apache.xerces.dom.DeferredElementNSImpl,28.0,4.0,2.0,84.0,2.0,7.0,0.0,10.0,20.0,0.0
org.apache.xerces.dom.DeferredEntityImpl,27.0,4.0,2.0,72.0,2.0,5.0,0.0,7.0,17.0,0.0
org.apache.xerces.dom.DeferredEntityReferenceImpl,18.0,5.0,2.0,66.0,3.0,6.0,0.0,11.0,22.0,0.0
org.apache.xerces.dom.DeferredNode,26.0,1.0,0.0,25.0,0.0,,,,,0.0
org.apache.xerces.dom.DeferredNotationImpl,38.0,3.0,2.0,65.0,1.0,4.0,0.0,6.0,12.0,0.0
org.apache.xerces.dom.DeferredProcessingInstructionImpl,32.0,3.0,2.0,71.0,1.0,6.0,0.0,6.0,8.0,0.0
org.apache.xerces.dom.DeferredTextImpl,36.0,3.0,2.0,73.0,1.0,6.0,0.0,6.0,9.0,0.0
org.w3c.dom.Document,42.0,17.0,0.0,25.0,0.0,,,,,2.0
org.apache.xerces.jaxp.DocumentBuilderFactoryImpl,3.0,4.0,0.0,0.0,0.0,2.0,0.0,5.0,9.0,1.0
org.apache.xerces.jaxp.DocumentBuilderImpl,6.0,8.0,3.0,0.0,0.0,2.0,0.0,10.0,23.0,0.0
org.w3c.dom.events.DocumentEvent,1.0,1.0,0.0,0.0,0.0,,,,,2.0
org.w3c.dom.DocumentFragment,25.0,0.0,0.0,25.0,0.0,,,,,2.0
org.apache.xerces.dom.DocumentFragmentImpl,20.0,4.0,1.0,66.0,2.0,4.0,0.0,3.0,6.0,0.0
org.xml.sax.DocumentHandler,8.0,8.0,0.0,0.0,0.0,,,,,0.0
org.apache.xerces.dom.DocumentImpl,58.0,64.0,13.0,59.0,9.0,4.0,3.0,46.0,183.0,2.0
org.w3c.dom.traversal.DocumentTraversal,2.0,2.0,0.0,0.0,0.0,,,,,2.0
org.w3c.dom.DocumentType,31.0,6.0,0.0,25.0,0.0,,,,,2.0
org.apache.xerces.dom.DocumentTypeImpl,25.0,15.0,8.0,63.0,5.0,5.0,1.0,5.0,28.0,0.0
org.apache.xerces.validators.datatype.DoubleDatatypeValidator,0.0,10.0,15.0,0.0,4.0,3.0,0.0,19.0,41.0,0.0
org.apache.xerces.readers.EBCDICRecognizer,1.0,2.0,0.0,3.0,1.0,3.0,0.0,13.0,14.0,0.0
org.apache.xerces.validators.datatype.ENTITYDatatypeValidator,0.0,7.0,4.0,0.0,4.0,3.0,0.0,12.0,23.0,0.0
org.w3c.dom.Element,41.0,16.0,0.0,25.0,0.0,,,,,2.0
org.apache.xerces.dom.ElementDefinitionImpl,19.0,5.0,3.0,64.0,4.0,4.0,1.0,4.0,13.0,0.0
org.apache.xerces.dom.ElementImpl,31.0,29.0,3.0,59.0,9.0,5.0,4.0,18.0,78.0,1.0
org.apache.xerces.dom.ElementNSImpl,27.0,6.0,3.0,82.0,4.0,6.0,1.0,8.0,18.0,1.0
org.apache.xml.serialize.ElementState,0.0,1.0,10.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0
org.apache.xml.serialize.Encodings,0.0,5.0,2.0,0.0,0.0,2.0,0.0,6.0,10.0,0.0
org.w3c.dom.Entity,28.0,3.0,0.0,25.0,0.0,,,,,2.0
org.apache.xerces.dom.EntityImpl,26.0,10.0,5.0,65.0,3.0,4.0,1.0,4.0,15.0,0.0
org.w3c.dom.EntityReference,25.0,0.0,0.0,25.0,0.0,,,,,2.0
org.apache.xerces.dom.EntityReferenceImpl,17.0,10.0,2.0,60.0,8.0,5.0,1.0,10.0,31.0,0.0
org.xml.sax.EntityResolver,1.0,1.0,0.0,0.0,0.0,,,,,0.0
org.apache.xerces.validators.schema.EquivClassComparator,1.0,3.0,3.0,0.0,0.0,2.0,0.0,11.0,13.0,0.0
org.xml.sax.ErrorHandler,3.0,3.0,0.0,0.0,0.0,,,,,0.0
org.w3c.dom.events.Event,10.0,10.0,3.0,0.0,0.0,,,,,2.0
org.w3c.dom.events.EventException,0.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0
org.apache.xerces.dom.events.EventImpl,10.0,11.0,10.0,0.0,0.0,2.0,1.0,4.0,13.0,1.0
org.w3c.dom.events.EventListener,1.0,1.0,0.0,0.0,0.0,,,,,2.0
org.w3c.dom.events.EventTarget,3.0,3.0,0.0,0.0,0.0,,,,,2.0
org.apache.xerces.msg.ExceptionMessages,1.0,3.0,1.0,0.0,0.0,2.0,0.0,4.0,4.0,0.0
org.apache.xerces.validators.datatype.FloatDatatypeValidator,1.0,12.0,15.0,0.0,4.0,3.0,0.0,19.0,44.0,0.0
org.apache.xerces.validators.common.Grammar,12.0,38.0,33.0,0.0,0.0,2.0,2.0,34.0,98.0,0.0
org.apache.xerces.validators.common.GrammarResolver,9.0,9.0,0.0,0.0,0.0,,,,,0.0
org.apache.xerces.validators.common.GrammarResolverImpl,10.0,11.0,2.0,0.0,0.0,2.0,0.0,8.0,26.0,0.0
org.w3c.dom.html.HTMLAnchorElement,77.0,26.0,0.0,51.0,0.0,,,,,0.0
org.apache.html.dom.HTMLAnchorElementImpl,62.0,27.0,0.0,102.0,0.0,7.0,0.0,5.0,35.0,0.0
org.w3c.dom.html.HTMLAppletElement,73.0,22.0,0.0,51.0,0.0,,,,,0.0
org.apache.html.dom.HTMLAppletElementImpl,58.0,23.0,0.0,102.0,0.0,7.0,0.0,4.0,26.0,0.0
org.w3c.dom.html.HTMLAreaElement,67.0,16.0,0.0,51.0,0.0,,,,,0.0
org.apache.html.dom.HTMLAreaElementImpl,52.0,17.0,0.0,102.0,0.0,7.0,0.0,5.0,27.0,0.0
org.w3c.dom.html.HTMLBRElement,53.0,2.0,0.0,51.0,0.0,,,,,0.0
org.apache.html.dom.HTMLBRElementImpl,38.0,3.0,0.0,102.0,0.0,7.0,0.0,4.0,7.0,0.0
org.w3c.dom.html.HTMLBaseElement,55.0,4.0,0.0,51.0,0.0,,,,,0.0
org.apache.html.dom.HTMLBaseElementImpl,40.0,5.0,0.0,102.0,0.0,7.0,0.0,4.0,8.0,0.0
org.w3c.dom.html.HTMLBaseFontElement,57.0,6.0,0.0,51.0,0.0,,,,,0.0
org.apache.html.dom.HTMLBaseFontElementImpl,42.0,7.0,0.0,102.0,0.0,7.0,0.0,4.0,11.0,0.0
org.w3c.dom.html.HTMLBodyElement,63.0,12.0,0.0,51.0,0.0,,,,,0.0
org.apache.html.dom.HTMLBodyElementImpl,48.0,13.0,0.0,102.0,0.0,7.0,0.0,4.0,16.0,0.0
org.apache.html.dom.HTMLBuilder,10.0,11.0,6.0,0.0,0.0,2.0,0.0,17.0,36.0,0.0
org.w3c.dom.html.HTMLButtonElement,63.0,12.0,0.0,51.0,0.0,,,,,0.0
org.apache.html.dom.HTMLButtonElementImpl,47.0,12.0,0.0,102.0,0.0,7.0,0.0,8.0,22.0,0.0
org.w3c.dom.html.HTMLCollection,3.0,3.0,0.0,0.0,0.0,,,,,0.0
org.apache.html.dom.HTMLCollectionImpl,3.0,9.0,13.0,0.0,0.0,2.0,0.0,20.0,27.0,0.0
org.w3c.dom.html.HTMLDListElement,53.0,2.0,0.0,51.0,0.0,,,,,0.0
org.apache.html.dom.HTMLDListElementImpl,38.0,3.0,0.0,102.0,0.0,7.0,0.0,3.0,6.0,0.0
org.w3c.dom.html.HTMLDOMImplementation,4.0,1.0,0.0,3.0,0.0,,,,,0.0
org.apache.html.dom.HTMLDOMImplementationImpl,6.0,4.0,1.0,4.0,1.0,3.0,0.0,7.0,9.0,0.0
org.w3c.dom.html.HTMLDirectoryElement,53.0,2.0,0.0,51.0,0.0,,,,,0.0
org.apache.html.dom.HTMLDirectoryElementImpl,38.0,3.0,0.0,102.0,0.0,7.0,0.0,3.0,6.0,0.0
org.w3c.dom.html.HTMLDivElement,53.0,2.0,0.0,51.0,0.0,,,,,0.0
org.apache.html.dom.HTMLDivElementImpl,38.0,3.0,0.0,102.0,0.0,7.0,0.0,4.0,7.0,0.0
org.w3c.dom.html.HTMLDocument,61.0,19.0,0.0,42.0,0.0,,,,,0.0
org.apache.html.dom.HTMLDocumentImpl,71.0,34.0,10.0,110.0,9.0,5.0,0.0,36.0,92.0,0.0
org.w3c.dom.html.HTMLElement,51.0,10.0,0.0,41.0,0.0,,,,,0.0
org.apache.html.dom.HTMLElementImpl,36.0,23.0,0.0,80.0,6.0,6.0,52.0,10.0,44.0,0.0
org.w3c.dom.html.HTMLFieldSetElement,52.0,1.0,0.0,51.0,0.0,,,,,0.0
org.apache.html.dom.HTMLFieldSetElementImpl,36.0,1.0,0.0,102.0,0.0,7.0,0.0,4.0,2.0,0.0
org.w3c.dom.html.HTMLFontElement,57.0,6.0,0.0,51.0,0.0,,,,,0.0
org.apache.html.dom.HTMLFontElementImpl,42.0,7.0,0.0,102.0,0.0,7.0,0.0,4.0,11.0,0.0
org.apache.html.dom.HTMLFormControl,0.0,0.0,0.0,0.0,0.0,,,,,0.0
org.w3c.dom.html.HTMLFormElement,67.0,16.0,0.0,51.0,0.0,,,,,0.0
org.apache.html.dom.HTMLFormElementImpl,51.0,17.0,1.0,101.0,1.0,7.0,0.0,6.0,24.0,0.0
org.w3c.dom.html.HTMLFrameElement,67.0,16.0,0.0,51.0,0.0,,,,,0.0
org.apache.html.dom.HTMLFrameElementImpl,52.0,17.0,0.0,102.0,0.0,7.0,0.0,4.0,23.0,0.0
org.w3c.dom.html.HTMLFrameSetElement,55.0,4.0,0.0,51.0,0.0,,,,,0.0
org.apache.html.dom.HTMLFrameSetElementImpl,40.0,5.0,0.0,102.0,0.0,7.0,0.0,4.0,8.0,0.0
org.w3c.dom.html.HTMLHRElement,59.0,8.0,0.0,51.0,0.0,,,,,0.0
org.apache.html.dom.HTMLHRElementImpl,44.0,9.0,0.0,102.0,0.0,7.0,0.0,4.0,15.0,0.0
org.w3c.dom.html.HTMLHeadElement,53.0,2.0,0.0,51.0,0.0,,,,,0.0
org.apache.html.dom.HTMLHeadElementImpl,38.0,3.0,0.0,102.0,0.0,7.0,0.0,4.0,6.0,0.0
org.w3c.dom.html.HTMLHeadingElement,53.0,2.0,0.0,51.0,0.0,,,,,0.0
org.apache.html.dom.HTMLHeadingElementImpl,38.0,3.0,0.0,102.0,0.0,7.0,0.0,4.0,6.0,0.0
org.w3c.dom.html.HTMLHtmlElement,53.0,2.0,0.0,51.0,0.0,,,,,0.0
org.apache.html.dom.HTMLHtmlElementImpl,38.0,3.0,0.0,102.0,0.0,7.0,0.0,4.0,7.0,0.0
org.w3c.dom.html.HTMLIFrameElement,71.0,20.0,0.0,51.0,0.0,,,,,0.0
org.apache.html.dom.HTMLIFrameElementImpl,56.0,21.0,0.0,102.0,0.0,7.0,0.0,4.0,25.0,0.0
org.w3c.dom.html.HTMLImageElement,77.0,26.0,0.0,51.0,0.0,,,,,0.0
org.apache.html.dom.HTMLImageElementImpl,62.0,27.0,0.0,102.0,0.0,7.0,0.0,4.0,33.0,0.0
org.w3c.dom.html.HTMLInputElement,89.0,38.0,0.0,51.0,0.0,,,,,0.0
org.apache.html.dom.HTMLInputElementImpl,71.0,38.0,0.0,101.0,1.0,7.0,0.0,8.0,49.0,0.0
org.w3c.dom.html.HTMLIsIndexElement,54.0,3.0,0.0,51.0,0.0,,,,,0.0
org.apache.html.dom.HTMLIsIndexElementImpl,38.0,3.0,0.0,102.0,0.0,7.0,0.0,4.0,6.0,0.0
org.w3c.dom.html.HTMLLIElement,55.0,4.0,0.0,51.0,0.0,,,,,0.0
org.apache.html.dom.HTMLLIElementImpl,40.0,5.0,0.0,102.0,0.0,7.0,0.0,5.0,10.0,0.0
org.w3c.dom.html.HTMLLabelElement,56.0,5.0,0.0,51.0,0.0,,,,,0.0
org.apache.html.dom.HTMLLabelElementImpl,40.0,5.0,0.0,102.0,0.0,7.0,0.0,6.0,10.0,0.0
org.w3c.dom.html.HTMLLegendElement,56.0,5.0,0.0,51.0,0.0,,,,,0.0
org.apache.html.dom.HTMLLegendElementImpl,40.0,5.0,0.0,102.0,0.0,7.0,0.0,5.0,10.0,0.0
org.w3c.dom.html.HTMLLinkElement,69.0,18.0,0.0,51.0,0.0,,,,,0.0
org.apache.html.dom.HTMLLinkElementImpl,54.0,19.0,0.0,102.0,0.0,7.0,0.0,4.0,24.0,0.0
org.w3c.dom.html.HTMLMapElement,54.0,3.0,0.0,51.0,0.0,,,,,0.0
org.apache.html.dom.HTMLMapElementImpl,39.0,4.0,1.0,102.0,0.0,7.0,0.0,5.0,8.0,0.0
org.w3c.dom.html.HTMLMenuElement,53.0,2.0,0.0,51.0,0.0,,,,,0.0
org.apache.html.dom.HTMLMenuElementImpl,38.0,3.0,0.0,102.0,0.0,7.0,0.0,3.0,6.0,0.0
org.w3c.dom.html.HTMLMetaElement,59.0,8.0,0.0,51.0,0.0,,,,,0.0
org.apache.html.dom.HTMLMetaElementImpl,44.0,9.0,0.0,102.0,0.0,7.0,0.0,4.0,12.0,0.0
org.w3c.dom.html.HTMLModElement,55.0,4.0,0.0,51.0,0.0,,,,,0.0
org.apache.html.dom.HTMLModElementImpl,40.0,5.0,0.0,102.0,0.0,7.0,0.0,4.0,8.0,0.0
org.w3c.dom.html.HTMLOListElement,57.0,6.0,0.0,51.0,0.0,,,,,0.0
org.apache.html.dom.HTMLOListElementImpl,42.0,7.0,0.0,102.0,0.0,7.0,0.0,5.0,14.0,0.0
org.w3c.dom.html.HTMLObjectElement,86.0,35.0,0.0,51.0,0.0,,,,,0.0
org.apache.html.dom.HTMLObjectElementImpl,70.0,35.0,0.0,102.0,0.0,7.0,0.0,8.0,43.0,0.0
org.w3c.dom.html.HTMLOptGroupElement,55.0,4.0,0.0,51.0,0.0,,,,,0.0
org.apache.html.dom.HTMLOptGroupElementImpl,40.0,5.0,0.0,102.0,0.0,7.0,0.0,4.0,11.0,0.0
org.w3c.dom.html.HTMLOptionElement,64.0,13.0,0.0,51.0,0.0,,,,,0.0
org.apache.html.dom.HTMLOptionElementImpl,50.0,15.0,0.0,102.0,0.0,7.0,0.0,15.0,38.0,0.0
org.w3c.dom.html.HTMLParagraphElement,53.0,2.0,0.0,51.0,0.0,,,,,0.0
org.apache.html.dom.HTMLParagraphElementImpl,38.0,3.0,0.0,102.0,0.0,7.0,0.0,4.0,6.0,0.0
org.w3c.dom.html.HTMLParamElement,59.0,8.0,0.0,51.0,0.0,,,,,0.0
org.apache.html.dom.HTMLParamElementImpl,44.0,9.0,0.0,102.0,0.0,7.0,0.0,4.0,13.0,0.0
org.w3c.dom.html.HTMLPreElement,53.0,2.0,0.0,51.0,0.0,,,,,0.0
org.apache.html.dom.HTMLPreElementImpl,38.0,3.0,0.0,102.0,0.0,7.0,0.0,5.0,8.0,0.0
org.w3c.dom.html.HTMLQuoteElement,53.0,2.0,0.0,51.0,0.0,,,,,0.0
org.apache.html.dom.HTMLQuoteElementImpl,38.0,3.0,0.0,102.0,0.0,7.0,0.0,4.0,6.0,0.0
org.w3c.dom.html.HTMLScriptElement,65.0,14.0,0.0,51.0,0.0,,,,,0.0
org.apache.html.dom.HTMLScriptElementImpl,50.0,15.0,0.0,102.0,0.0,7.0,0.0,10.0,30.0,0.0
org.w3c.dom.html.HTMLSelectElement,73.0,22.0,0.0,51.0,0.0,,,,,0.0
org.apache.html.dom.HTMLSelectElementImpl,56.0,22.0,1.0,101.0,1.0,7.0,0.0,13.0,40.0,0.0
org.apache.xml.serialize.HTMLSerializer,35.0,17.0,2.0,50.0,9.0,3.0,1.0,17.0,83.0,0.0
org.w3c.dom.html.HTMLStyleElement,57.0,6.0,0.0,51.0,0.0,,,,,0.0
org.apache.html.dom.HTMLStyleElementImpl,42.0,7.0,0.0,102.0,0.0,7.0,0.0,4.0,12.0,0.0
org.w3c.dom.html.HTMLTableCaptionElement,53.0,2.0,0.0,51.0,0.0,,,,,0.0
org.apache.html.dom.HTMLTableCaptionElementImpl,38.0,3.0,0.0,102.0,0.0,7.0,0.0,4.0,6.0,0.0
org.w3c.dom.html.HTMLTableCellElement,80.0,29.0,0.0,51.0,0.0,,,,,0.0
org.apache.html.dom.HTMLTableCellElementImpl,66.0,31.0,0.0,102.0,0.0,7.0,0.0,8.0,46.0,0.0
org.w3c.dom.html.HTMLTableColElement,63.0,12.0,0.0,51.0,0.0,,,,,0.0
org.apache.html.dom.HTMLTableColElementImpl,48.0,13.0,0.0,102.0,0.0,7.0,0.0,5.0,21.0,0.0
org.w3c.dom.html.HTMLTableElement,85.0,34.0,0.0,51.0,0.0,,,,,0.0
org.apache.html.dom.HTMLTableElementImpl,70.0,36.0,2.0,102.0,0.0,7.0,0.0,18.0,64.0,0.0
org.w3c.dom.html.HTMLTableRowElement,66.0,15.0,0.0,51.0,0.0,,,,,0.0
org.apache.html.dom.HTMLTableRowElementImpl,54.0,20.0,1.0,102.0,0.0,7.0,0.0,21.0,43.0,0.0
org.w3c.dom.html.HTMLTableSectionElement,62.0,11.0,0.0,51.0,0.0,,,,,0.0
org.apache.html.dom.HTMLTableSectionElementImpl,47.0,14.0,1.0,102.0,0.0,7.0,0.0,12.0,31.0,0.0
org.w3c.dom.html.HTMLTextAreaElement,74.0,23.0,0.0,51.0,0.0,,,,,0.0
org.apache.html.dom.HTMLTextAreaElementImpl,56.0,23.0,0.0,101.0,1.0,7.0,0.0,6.0,32.0,0.0
org.w3c.dom.html.HTMLTitleElement,53.0,2.0,0.0,51.0,0.0,,,,,0.0
org.apache.html.dom.HTMLTitleElementImpl,38.0,3.0,0.0,102.0,0.0,7.0,0.0,9.0,14.0,0.0
org.w3c.dom.html.HTMLUListElement,55.0,4.0,0.0,51.0,0.0,,,,,0.0
org.apache.html.dom.HTMLUListElementImpl,40.0,5.0,0.0,102.0,0.0,7.0,0.0,4.0,10.0,0.0
org.apache.xml.serialize.HTMLdtd,10.0,19.0,17.0,0.0,0.0,2.0,0.0,17.0,56.0,0.0
org.xml.sax.HandlerBase,14.0,15.0,0.0,0.0,0.0,2.0,0.0,7.0,16.0,0.0
org.apache.xerces.utils.Hash2intTable,2.0,3.0,3.0,0.0,0.0,2.0,0.0,4.0,5.0,0.0
org.apache.xerces.utils.HexBin,3.0,7.0,4.0,0.0,0.0,2.0,0.0,3.0,11.0,1.0
org.apache.xerces.validators.datatype.IDDatatypeValidator,1.0,10.0,7.0,0.0,4.0,3.0,0.0,14.0,33.0,0.0
org.apache.xerces.validators.datatype.IDREFDatatypeValidator,1.0,11.0,9.0,0.0,4.0,3.0,0.0,19.0,42.0,0.0
org.apache.xerces.utils.ISO8601Format,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0
org.apache.xerces.msg.ImplementationMessages,1.0,3.0,1.0,0.0,0.0,2.0,0.0,4.0,4.0,0.0
org.apache.xerces.utils.ImplementationMessages,3.0,5.0,22.0,0.0,0.0,2.0,0.0,9.0,14.0,0.0
org.apache.xml.serialize.IndentPrinter,1.0,17.0,5.0,1.0,16.0,3.0,0.0,7.0,37.0,0.0
org.xml.sax.InputSource,10.0,14.0,5.0,0.0,0.0,2.0,0.0,2.0,18.0,0.0
org.apache.xerces.validators.common.InsertableElementsInfo,0.0,1.0,8.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0
org.apache.xerces.validators.datatype.InvalidDatatypeFacetException,5.0,8.0,2.0,1.0,0.0,3.0,0.0,2.0,12.0,0.0
org.apache.xerces.validators.datatype.InvalidDatatypeValueException,5.0,8.0,2.0,1.0,0.0,3.0,0.0,2.0,12.0,0.0
org.apache.xerces.dom.LCount,0.0,3.0,4.0,0.0,0.0,2.0,0.0,3.0,8.0,0.0
org.xml.sax.ext.LexicalHandler,7.0,7.0,0.0,0.0,0.0,,,,,1.0
org.apache.xml.serialize.LineSeparator,0.0,1.0,4.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0
org.xml.sax.Locator,4.0,4.0,0.0,0.0,0.0,,,,,0.0
org.xml.sax.helpers.LocatorImpl,8.0,10.0,4.0,0.0,0.0,2.0,0.0,3.0,19.0,0.0
org.apache.xerces.readers.MIME2Java,2.0,4.0,2.0,0.0,0.0,2.0,0.0,4.0,9.0,0.0
