address,PIM,WMC,WAC,NMI,NMO,DIT,NOC,CBO,RFC,bug
org.apache.velocity.runtime.parser.node.ASTGENode,24.0,5.0,0.0,24.0,3.0,3.0,0.0,11.0,24.0,1.0
org.apache.velocity.runtime.parser.node.ASTGTNode,24.0,5.0,0.0,24.0,3.0,3.0,0.0,11.0,24.0,1.0
org.apache.velocity.runtime.parser.node.ASTIdentifier,24.0,5.0,2.0,24.0,3.0,3.0,0.0,20.0,33.0,3.0
org.apache.velocity.runtime.parser.node.ASTIfStatement,26.0,5.0,0.0,25.0,2.0,3.0,0.0,8.0,12.0,1.0
org.apache.velocity.runtime.parser.node.ASTIncludeStatement,26.0,3.0,0.0,26.0,1.0,3.0,0.0,3.0,6.0,1.0
org.apache.velocity.runtime.parser.node.ASTIntegerRange,25.0,4.0,0.0,25.0,2.0,3.0,0.0,11.0,23.0,1.0
org.apache.velocity.runtime.parser.node.ASTLENode,24.0,5.0,0.0,24.0,3.0,3.0,0.0,11.0,24.0,1.0
org.apache.velocity.runtime.parser.node.ASTLTNode,24.0,5.0,0.0,24.0,3.0,3.0,0.0,11.0,24.0,1.0
org.apache.velocity.runtime.parser.node.ASTMethod,24.0,5.0,2.0,24.0,3.0,3.0,0.0,22.0,33.0,7.0
org.apache.velocity.runtime.parser.node.ASTModNode,25.0,4.0,0.0,25.0,2.0,3.0,0.0,9.0,22.0,1.0
org.apache.velocity.runtime.parser.node.ASTMulNode,25.0,4.0,0.0,25.0,2.0,3.0,0.0,9.0,21.0,1.0
org.apache.velocity.runtime.parser.node.ASTNENode,24.0,5.0,0.0,24.0,3.0,3.0,0.0,10.0,24.0,1.0
org.apache.velocity.runtime.parser.node.ASTNotNode,24.0,5.0,0.0,24.0,3.0,3.0,0.0,6.0,10.0,1.0
org.apache.velocity.runtime.parser.node.ASTNumberLiteral,24.0,5.0,1.0,24.0,3.0,3.0,0.0,6.0,11.0,0.0
org.apache.velocity.runtime.parser.node.ASTObjectArray,25.0,4.0,0.0,25.0,2.0,3.0,0.0,6.0,12.0,1.0
org.apache.velocity.runtime.parser.node.ASTOrNode,24.0,5.0,0.0,24.0,3.0,3.0,0.0,6.0,12.0,1.0
org.apache.velocity.runtime.parser.node.ASTParameters,26.0,3.0,0.0,26.0,1.0,3.0,0.0,3.0,6.0,1.0
org.apache.velocity.runtime.parser.node.ASTReference,24.0,14.0,15.0,20.0,7.0,3.0,0.0,24.0,70.0,4.0
org.apache.velocity.runtime.parser.node.ASTSetDirective,24.0,7.0,4.0,24.0,3.0,3.0,0.0,17.0,33.0,3.0
org.apache.velocity.runtime.parser.node.ASTStringLiteral,24.0,5.0,4.0,24.0,3.0,3.0,0.0,13.0,27.0,2.0
org.apache.velocity.runtime.parser.node.ASTSubtractNode,25.0,4.0,0.0,25.0,2.0,3.0,0.0,9.0,21.0,1.0
org.apache.velocity.runtime.parser.node.ASTText,24.0,5.0,1.0,24.0,3.0,3.0,0.0,8.0,12.0,2.0
org.apache.velocity.runtime.parser.node.ASTTrue,24.0,6.0,1.0,24.0,3.0,3.0,0.0,4.0,9.0,1.0
org.apache.velocity.runtime.parser.node.ASTVariable,26.0,3.0,0.0,26.0,1.0,3.0,0.0,3.0,6.0,1.0
org.apache.velocity.runtime.parser.node.ASTWord,26.0,3.0,0.0,26.0,1.0,3.0,0.0,3.0,6.0,1.0
org.apache.velocity.runtime.parser.node.ASTprocess,26.0,3.0,0.0,26.0,1.0,3.0,0.0,3.0,6.0,1.0
org.apache.velocity.context.AbstractContext,21.0,13.0,1.0,10.0,0.0,3.0,1.0,5.0,22.0,1.0
org.apache.velocity.runtime.parser.node.AbstractExecutor,3.0,4.0,2.0,0.0,0.0,2.0,2.0,4.0,5.0,1.0
org.apache.velocity.anakia.AnakiaElement,7.0,12.0,1.0,0.0,0.0,2.0,0.0,6.0,27.0,1.0
org.apache.velocity.anakia.AnakiaJDOMFactory,4.0,5.0,0.0,0.0,0.0,2.0,0.0,3.0,10.0,1.0
org.apache.velocity.anakia.AnakiaTask,9.0,13.0,14.0,0.0,0.0,2.0,0.0,37.0,79.0,1.0
org.apache.velocity.test.AnakiaTestCase,2.0,3.0,3.0,5.0,0.0,3.0,0.0,6.0,9.0,0.0
org.apache.velocity.util.ArrayIterator,3.0,4.0,3.0,0.0,0.0,2.0,0.0,9.0,16.0,1.0
org.apache.velocity.runtime.log.AvalonLogSystem,3.0,4.0,2.0,0.0,0.0,2.0,0.0,16.0,26.0,1.0
org.apache.velocity.test.BaseTestCase,0.0,6.0,1.0,0.0,0.0,2.0,17.0,11.0,28.0,0.0
org.apache.velocity.runtime.visitor.BaseVisitor,37.0,38.0,2.0,0.0,0.0,2.0,2.0,4.0,40.0,1.0
org.apache.velocity.test.provider.BoolObj,2.0,3.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,0.0
org.apache.velocity.runtime.parser.node.BooleanPropertyExecutor,2.0,2.0,0.0,3.0,1.0,4.0,0.0,11.0,15.0,1.0
org.apache.velocity.runtime.parser.CharStream,12.0,12.0,0.0,0.0,0.0,,,,,0.0
org.apache.velocity.test.provider.Child,0.0,2.0,0.0,0.0,1.0,3.0,0.0,2.0,3.0,0.0
org.apache.velocity.util.introspection.ClassMap,2.0,12.0,5.0,0.0,0.0,2.0,0.0,22.0,46.0,2.0
org.apache.velocity.test.ClassloaderChangeTest,4.0,6.0,3.0,0.0,0.0,2.0,0.0,16.0,27.0,0.0
org.apache.velocity.runtime.resource.loader.ClasspathResourceLoader,6.0,5.0,0.0,6.0,4.0,3.0,0.0,10.0,13.0,1.0
org.apache.velocity.test.ClasspathResourceTest,2.0,3.0,5.0,5.0,0.0,3.0,0.0,15.0,24.0,0.0
org.apache.velocity.test.CommonsExtPropTestCase,2.0,6.0,3.0,5.0,0.0,3.0,0.0,22.0,55.0,0.0
org.apache.velocity.runtime.compiler.Compiler,1.0,2.0,0.0,0.0,0.0,2.0,0.0,26.0,41.0,0.0
org.apache.velocity.runtime.configuration.Configuration,47.0,53.0,8.0,0.0,0.0,2.0,0.0,31.0,163.0,0.0
org.apache.velocity.test.ConfigurationTestCase,2.0,6.0,3.0,5.0,0.0,3.0,0.0,22.0,55.0,0.0
org.apache.velocity.runtime.resource.ContentResource,15.0,2.0,0.0,15.0,1.0,3.0,0.0,11.0,17.0,1.0
org.apache.velocity.context.Context,5.0,5.0,0.0,0.0,0.0,,,,,1.0
org.apache.velocity.test.ContextSafetyTestCase,2.0,3.0,0.0,5.0,0.0,3.0,0.0,19.0,27.0,0.0
org.apache.velocity.runtime.directive.Directive,7.0,8.0,3.0,0.0,0.0,2.0,5.0,9.0,9.0,2.0
org.apache.velocity.runtime.directive.DirectiveConstants,0.0,0.0,2.0,0.0,0.0,,,,,1.0
org.apache.velocity.test.EncodingTestCase,2.0,3.0,0.0,5.0,0.0,3.0,0.0,15.0,23.0,0.0
org.apache.velocity.util.EnumerationIterator,3.0,4.0,1.0,0.0,0.0,2.0,0.0,4.0,7.0,1.0
org.apache.velocity.anakia.Escape,1.0,2.0,0.0,0.0,0.0,2.0,0.0,4.0,8.0,1.0
org.apache.velocity.app.event.EventCartridge,6.0,7.0,3.0,0.0,0.0,2.0,0.0,7.0,12.0,2.0
org.apache.velocity.app.event.EventHandler,0.0,0.0,0.0,0.0,0.0,,,,,1.0
org.apache.velocity.test.EventHandlingTestCase,8.0,10.0,4.0,0.0,0.0,2.0,0.0,19.0,32.0,0.0
org.apache.velocity.test.ExternalLoggerTest,4.0,5.0,2.0,0.0,0.0,2.0,0.0,10.0,19.0,0.0
org.apache.velocity.app.FieldMethodizer,3.0,7.0,2.0,0.0,0.0,2.0,0.0,9.0,23.0,1.0
org.apache.velocity.runtime.resource.loader.FileResourceLoader,6.0,6.0,2.0,6.0,4.0,3.0,0.0,15.0,34.0,2.0
org.apache.velocity.texen.util.FileUtil,3.0,4.0,0.0,0.0,0.0,2.0,0.0,6.0,12.0,1.0
org.apache.velocity.runtime.directive.Foreach,3.0,5.0,4.0,3.0,4.0,3.0,0.0,19.0,27.0,4.0
org.apache.velocity.texen.Generator,15.0,25.0,11.0,0.0,0.0,2.0,0.0,31.0,87.0,1.0
org.apache.velocity.runtime.parser.node.GetExecutor,3.0,3.0,1.0,2.0,1.0,3.0,0.0,11.0,13.0,2.0
org.apache.velocity.runtime.directive.Include,3.0,7.0,2.0,4.0,4.0,4.0,0.0,16.0,31.0,2.0
org.apache.velocity.util.introspection.Info,3.0,5.0,3.0,0.0,0.0,2.0,0.0,2.0,6.0,1.0
org.apache.velocity.test.InlineScopeVMTestCase,2.0,3.0,1.0,5.0,0.0,3.0,0.0,16.0,22.0,0.0
org.apache.velocity.runtime.directive.InputBase,7.0,2.0,0.0,7.0,0.0,3.0,2.0,6.0,6.0,1.0
org.apache.velocity.context.InternalContextAdapter,17.0,0.0,0.0,17.0,0.0,,,,,1.0
org.apache.velocity.context.InternalContextAdapterImpl,17.0,18.0,3.0,0.0,0.0,2.0,0.0,7.0,35.0,2.0
org.apache.velocity.context.InternalContextBase,10.0,11.0,4.0,0.0,0.0,2.0,1.0,10.0,21.0,2.0
org.apache.velocity.context.InternalEventContext,2.0,2.0,0.0,0.0,0.0,,,,,1.0
org.apache.velocity.context.InternalHousekeepingContext,8.0,8.0,0.0,0.0,0.0,,,,,1.0
org.apache.velocity.context.InternalWrapperContext,2.0,2.0,0.0,0.0,0.0,,,,,2.0
org.apache.velocity.util.introspection.IntrospectionCacheData,0.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0
org.apache.velocity.util.introspection.Introspector,0.0,3.0,2.0,1.0,2.0,3.0,0.0,9.0,14.0,1.0
org.apache.velocity.util.introspection.IntrospectorBase,1.0,4.0,2.0,0.0,0.0,2.0,1.0,10.0,21.0,1.0
org.apache.velocity.test.IntrospectorTestCase,2.0,5.0,5.0,5.0,0.0,3.0,0.0,24.0,34.0,0.0
org.apache.velocity.test.IntrospectorTestCase2,2.0,5.0,2.0,5.0,0.0,3.0,0.0,20.0,23.0,0.0
org.apache.velocity.test.IntrospectorTestCase3,2.0,4.0,2.0,5.0,0.0,3.0,0.0,18.0,19.0,0.0
org.apache.velocity.runtime.parser.JJTParserState,0.0,12.0,5.0,0.0,0.0,2.0,0.0,6.0,28.0,0.0
org.apache.velocity.runtime.resource.loader.JarHolder,5.0,6.0,4.0,0.0,0.0,2.0,0.0,16.0,33.0,1.0
org.apache.velocity.runtime.resource.loader.JarResourceLoader,6.0,8.0,2.0,6.0,4.0,3.0,0.0,11.0,38.0,1.0
org.apache.velocity.runtime.directive.Literal,3.0,5.0,1.0,3.0,4.0,3.0,0.0,6.0,10.0,2.0
org.apache.velocity.runtime.log.Log4JLogSystem,3.0,10.0,4.0,0.0,0.0,2.0,0.0,21.0,57.0,1.0
org.apache.velocity.runtime.log.LogManager,1.0,2.0,0.0,0.0,0.0,2.0,0.0,16.0,22.0,1.0
org.apache.velocity.runtime.log.LogSystem,2.0,2.0,5.0,0.0,0.0,,,,,1.0
org.apache.velocity.runtime.directive.Macro,4.0,9.0,1.0,3.0,4.0,3.0,0.0,18.0,36.0,2.0
org.apache.velocity.runtime.directive.MacroParseException,1.0,1.0,0.0,2.0,0.0,3.0,0.0,2.0,2.0,1.0
org.apache.velocity.app.event.MethodExceptionEventHandler,1.0,1.0,0.0,0.0,0.0,,,,,2.0
org.apache.velocity.exception.MethodInvocationException,4.0,5.0,3.0,0.0,0.0,3.0,0.0,2.0,6.0,2.0
org.apache.velocity.test.MethodInvocationExceptionTest,5.0,6.0,0.0,0.0,0.0,2.0,0.0,14.0,27.0,0.0
org.apache.velocity.util.introspection.MethodMap,3.0,11.0,12.0,0.0,0.0,2.0,0.0,24.0,45.0,2.0
org.apache.velocity.test.MiscTestCase,2.0,4.0,0.0,5.0,0.0,3.0,0.0,5.0,9.0,0.0
org.apache.velocity.test.MultiLoaderTestCase,2.0,3.0,6.0,5.0,0.0,3.0,0.0,14.0,24.0,0.0
org.apache.velocity.test.MultipleFileResourcePathTest,2.0,3.0,7.0,5.0,0.0,3.0,0.0,15.0,23.0,0.0
org.apache.velocity.runtime.parser.node.Node,24.0,24.0,0.0,0.0,0.0,,,,,2.0
org.apache.velocity.runtime.exception.NodeException,0.0,1.0,0.0,0.0,0.0,2.0,0.0,4.0,9.0,0.0
org.apache.velocity.anakia.NodeList,29.0,37.0,2.0,0.0,0.0,2.0,0.0,29.0,96.0,1.0
org.apache.velocity.runtime.parser.node.NodeUtils,3.0,4.0,0.0,0.0,0.0,2.0,0.0,7.0,18.0,1.0
org.apache.velocity.runtime.visitor.NodeViewMode,3.0,37.0,2.0,3.0,34.0,3.0,0.0,8.0,48.0,1.0
org.apache.velocity.runtime.log.NullLogSystem,2.0,3.0,0.0,0.0,0.0,2.0,0.0,4.0,4.0,1.0
org.apache.velocity.app.event.NullSetEventHandler,1.0,1.0,0.0,0.0,0.0,,,,,2.0
org.apache.velocity.anakia.OutputWrapper,1.0,2.0,0.0,0.0,0.0,2.0,0.0,5.0,7.0,1.0
org.apache.velocity.runtime.directive.Parse,4.0,4.0,1.0,5.0,3.0,4.0,0.0,16.0,26.0,1.0
org.apache.velocity.runtime.directive.ParseDirectiveException,2.0,3.0,3.0,0.0,0.0,2.0,0.0,5.0,12.0,0.0
org.apache.velocity.exception.ParseErrorException,0.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,2.0,3.0
org.apache.velocity.runtime.parser.ParseException,1.0,5.0,5.0,0.0,0.0,2.0,1.0,8.0,19.0,0.0
org.apache.velocity.runtime.parser.Parser,45.0,148.0,26.0,0.0,0.0,2.0,0.0,65.0,373.0,0.0
org.apache.velocity.runtime.parser.ParserConstants,0.0,1.0,68.0,0.0,0.0,,,,,0.0
org.apache.velocity.test.ParserTestCase,4.0,6.0,1.0,0.0,0.0,2.0,0.0,15.0,19.0,0.0
org.apache.velocity.runtime.parser.ParserTokenManager,8.0,94.0,33.0,0.0,0.0,2.0,0.0,16.0,213.0,0.0
org.apache.velocity.runtime.parser.ParserTreeConstants,0.0,1.0,39.0,0.0,0.0,,,,,0.0
org.apache.velocity.runtime.parser.node.ParserVisitor,35.0,35.0,0.0,0.0,0.0,,,,,0.0
org.apache.velocity.test.provider.Person,1.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,3.0,0.0
org.apache.velocity.runtime.log.PrimordialLogSystem,3.0,4.0,2.0,0.0,0.0,2.0,0.0,9.0,14.0,1.0
org.apache.velocity.texen.util.PropertiesUtil,1.0,4.0,0.0,0.0,0.0,2.0,0.0,12.0,24.0,1.0
org.apache.velocity.runtime.parser.node.PropertyExecutor,2.0,3.0,2.0,2.0,1.0,3.0,1.0,11.0,18.0,2.0
org.apache.velocity.runtime.exception.ReferenceException,0.0,1.0,0.0,0.0,0.0,2.0,0.0,4.0,9.0,2.0
org.apache.velocity.app.event.ReferenceInsertionEventHandler,1.0,1.0,0.0,0.0,0.0,,,,,2.0
org.apache.velocity.runtime.resource.Resource,16.0,17.0,9.0,0.0,0.0,2.0,2.0,7.0,20.0,1.0
org.apache.velocity.runtime.resource.ResourceCache,5.0,5.0,0.0,0.0,0.0,,,,,1.0
org.apache.velocity.runtime.resource.ResourceCacheImpl,5.0,6.0,2.0,0.0,0.0,2.0,0.0,9.0,19.0,1.0
org.apache.velocity.runtime.resource.ResourceFactory,1.0,2.0,0.0,0.0,0.0,2.0,0.0,4.0,5.0,1.0
org.apache.velocity.runtime.resource.loader.ResourceLoader,10.0,11.0,4.0,0.0,0.0,2.0,3.0,4.0,15.0,1.0
org.apache.velocity.runtime.resource.loader.ResourceLoaderFactory,1.0,2.0,0.0,0.0,0.0,2.0,0.0,8.0,14.0,1.0
org.apache.velocity.runtime.resource.ResourceManager,3.0,3.0,2.0,0.0,0.0,,,,,1.0
org.apache.velocity.runtime.resource.ResourceManagerImpl,4.0,8.0,10.0,0.0,0.0,2.0,0.0,24.0,70.0,2.0
org.apache.velocity.exception.ResourceNotFoundException,0.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,2.0,1.0
org.apache.velocity.runtime.Runtime,29.0,30.0,0.0,0.0,0.0,2.0,0.0,8.0,60.0,1.0
org.apache.velocity.runtime.RuntimeConstants,0.0,0.0,51.0,0.0,0.0,,,,,3.0
org.apache.velocity.runtime.RuntimeInstance,34.0,45.0,11.0,0.0,0.0,2.0,0.0,38.0,134.0,3.0
org.apache.velocity.runtime.RuntimeLogger,4.0,4.0,0.0,0.0,0.0,,,,,1.0
org.apache.velocity.runtime.RuntimeServices,32.0,28.0,0.0,4.0,0.0,,,,,1.0
org.apache.velocity.runtime.RuntimeSingleton,34.0,37.0,1.0,0.0,0.0,2.0,0.0,8.0,72.0,1.0
org.apache.velocity.runtime.log.SimpleLog4JLogSystem,3.0,6.0,2.0,0.0,0.0,2.0,0.0,17.0,35.0,1.0
org.apache.velocity.runtime.parser.node.SimpleNode,27.0,29.0,10.0,0.0,0.0,2.0,40.0,17.0,48.0,2.0
org.apache.velocity.util.SimplePool,3.0,4.0,3.0,0.0,0.0,2.0,0.0,2.0,5.0,1.0
org.apache.velocity.util.StringUtils,20.0,22.0,2.0,0.0,0.0,2.0,0.0,19.0,75.0,1.0
org.apache.velocity.Template,17.0,4.0,2.0,15.0,1.0,3.0,0.0,18.0,26.0,2.0
org.apache.velocity.test.view.TemplateNodeView,1.0,2.0,2.0,0.0,0.0,2.0,0.0,14.0,17.0,0.0
org.apache.velocity.test.TemplateTestBase,0.0,0.0,7.0,0.0,0.0,,,,,0.0
org.apache.velocity.test.TemplateTestCase,2.0,4.0,8.0,5.0,0.0,3.0,0.0,27.0,45.0,0.0
org.apache.velocity.test.TemplateTestSuite,0.0,3.0,1.0,0.0,0.0,2.0,0.0,12.0,21.0,0.0
org.apache.velocity.test.misc.Test,4.0,6.0,1.0,0.0,0.0,2.0,0.0,36.0,58.0,0.0
org.apache.velocity.test.TestClassloader,1.0,2.0,2.0,0.0,0.0,2.0,0.0,8.0,14.0,0.0
org.apache.velocity.test.provider.TestProvider,37.0,39.0,5.0,0.0,0.0,2.0,0.0,15.0,70.0,0.0
org.apache.velocity.test.TexenClasspathTestCase,2.0,4.0,2.0,5.0,0.0,3.0,0.0,4.0,9.0,0.0
org.apache.velocity.texen.ant.TexenTask,15.0,18.0,10.0,0.0,0.0,2.0,0.0,32.0,83.0,1.0
org.apache.velocity.test.TexenTestCase,2.0,4.0,2.0,5.0,0.0,3.0,0.0,4.0,9.0,0.0
org.apache.velocity.runtime.parser.Token,2.0,3.0,8.0,0.0,0.0,2.0,0.0,2.0,5.0,0.0
org.apache.velocity.runtime.parser.TokenMgrError,1.0,6.0,5.0,0.0,0.0,2.0,0.0,6.0,22.0,0.0
org.apache.velocity.anakia.TreeWalker,1.0,3.0,0.0,0.0,0.0,2.0,0.0,8.0,12.0,1.0
org.apache.velocity.util.introspection.Uberspect,5.0,5.0,0.0,0.0,0.0,,,,,1.0
org.apache.velocity.util.introspection.UberspectImpl,6.0,8.0,3.0,0.0,0.0,2.0,0.0,28.0,46.0,3.0
org.apache.velocity.util.introspection.UberspectLoggable,1.0,1.0,0.0,0.0,0.0,,,,,1.0
org.apache.velocity.context.VMContext,18.0,19.0,5.0,0.0,0.0,2.0,0.0,11.0,46.0,3.0
org.apache.velocity.runtime.directive.VMProxyArg,8.0,11.0,11.0,0.0,0.0,2.0,0.0,22.0,47.0,2.0
org.apache.velocity.runtime.visitor.VMReferenceMungeVisitor,36.0,2.0,1.0,36.0,1.0,3.0,0.0,6.0,8.0,1.0
org.apache.velocity.util.introspection.VelMethod,4.0,4.0,0.0,0.0,0.0,,,,,1.0
org.apache.velocity.util.introspection.VelPropertyGet,3.0,3.0,0.0,0.0,0.0,,,,,1.0
org.apache.velocity.util.introspection.VelPropertySet,3.0,3.0,0.0,0.0,0.0,,,,,1.0
org.apache.velocity.runtime.VelocimacroFactory,5.0,17.0,9.0,0.0,0.0,2.0,0.0,15.0,59.0,2.0
org.apache.velocity.runtime.VelocimacroManager,7.0,14.0,7.0,0.0,0.0,2.0,0.0,4.0,30.0,1.0
org.apache.velocity.runtime.directive.VelocimacroProxy,10.0,15.0,10.0,3.0,4.0,3.0,0.0,19.0,47.0,4.0
org.apache.velocity.test.VelocimacroTestCase,2.0,3.0,2.0,0.0,0.0,2.0,0.0,12.0,16.0,0.0
org.apache.velocity.app.Velocity,24.0,25.0,0.0,0.0,0.0,2.0,0.0,20.0,68.0,2.0
org.apache.velocity.test.VelocityAppTestCase,2.0,3.0,3.0,5.0,0.0,3.0,0.0,13.0,18.0,0.0
org.apache.velocity.runtime.parser.VelocityCharStream,17.0,24.0,15.0,0.0,0.0,2.0,0.0,11.0,45.0,1.0
org.apache.velocity.VelocityContext,17.0,10.0,1.0,16.0,5.0,4.0,0.0,8.0,21.0,1.0
org.apache.velocity.app.VelocityEngine,23.0,24.0,1.0,0.0,0.0,2.0,0.0,19.0,65.0,3.0
org.apache.velocity.exception.VelocityException,0.0,1.0,0.0,0.0,0.0,2.0,3.0,2.0,2.0,2.0
org.apache.velocity.app.tools.VelocityFormatter,17.0,18.0,2.0,0.0,0.0,2.0,0.0,11.0,40.0,1.0
org.apache.velocity.runtime.log.VelocityFormatter,0.0,2.0,0.0,0.0,0.0,2.0,0.0,3.0,5.0,1.0
org.apache.velocity.servlet.VelocityServlet,5.0,18.0,9.0,0.0,0.0,2.0,0.0,30.0,74.0,1.0
org.apache.velocity.test.VelocityServletTest,2.0,3.0,0.0,0.0,0.0,2.0,0.0,15.0,19.0,0.0
org.apache.velocity.io.VelocityWriter,12.0,20.0,10.0,0.0,0.0,2.0,0.0,6.0,39.0,1.0
org.apache.velocity.convert.WebMacro,3.0,10.0,3.0,0.0,0.0,2.0,0.0,15.0,48.0,1.0
org.apache.velocity.anakia.XPathCache,0.0,3.0,1.0,0.0,0.0,2.0,0.0,5.0,8.0,1.0
org.apache.velocity.anakia.XPathTool,3.0,4.0,0.0,0.0,0.0,2.0,0.0,5.0,10.0,1.0
