address,PIM,WMC,WAC,NMI,NMO,DIT,NOC,CBO,RFC,bug
bsh.BSHBinaryExpression,17.0,4.0,1.0,17.0,1.0,3.0,0.0,15.0,23.0,0.0
bsh.BSHBlock,18.0,3.0,0.0,17.0,1.0,3.0,0.0,7.0,11.0,0.0
bsh.BSHCastExpression,21.0,6.0,0.0,17.0,1.0,3.0,0.0,25.0,49.0,0.0
bsh.BSHForStatement,17.0,2.0,8.0,17.0,1.0,3.0,0.0,9.0,10.0,0.0
bsh.BSHFormalParameter,17.0,3.0,3.0,17.0,1.0,3.0,0.0,5.0,7.0,0.0
bsh.BSHFormalParameters,17.0,2.0,3.0,17.0,1.0,3.0,0.0,7.0,6.0,0.0
bsh.BSHIfStatement,18.0,3.0,0.0,17.0,1.0,3.0,0.0,6.0,11.0,0.0
bsh.BSHImportDeclaration,17.0,2.0,2.0,17.0,1.0,3.0,0.0,8.0,9.0,0.0
bsh.BSHLHSPrimaryExpression,19.0,2.0,0.0,18.0,0.0,3.0,0.0,6.0,9.0,0.0
bsh.BSHLHSPrimarySuffix,19.0,5.0,7.0,18.0,0.0,3.0,0.0,18.0,30.0,0.0
bsh.BSHLiteral,18.0,5.0,1.0,17.0,1.0,3.0,0.0,9.0,21.0,0.0
bsh.BSHMethodDeclaration,16.0,3.0,4.0,16.0,2.0,3.0,0.0,11.0,14.0,0.0
bsh.BSHMethodInvocation,17.0,2.0,0.0,17.0,1.0,3.0,0.0,13.0,17.0,0.0
bsh.BSHPrimaryExpression,17.0,2.0,0.0,17.0,1.0,3.0,0.0,5.0,8.0,0.0
bsh.BSHPrimarySuffix,19.0,5.0,7.0,18.0,0.0,3.0,0.0,22.0,38.0,0.0
bsh.BSHPrimitiveType,19.0,2.0,1.0,18.0,0.0,3.0,0.0,2.0,3.0,0.0
bsh.BSHReturnStatement,17.0,2.0,1.0,17.0,1.0,3.0,0.0,6.0,7.0,0.0
bsh.BSHReturnType,19.0,2.0,1.0,18.0,0.0,3.0,0.0,5.0,5.0,0.0
bsh.BSHStatementExpressionList,17.0,2.0,0.0,17.0,1.0,3.0,0.0,4.0,6.0,0.0
bsh.BSHSwitchLabel,17.0,2.0,1.0,17.0,1.0,3.0,0.0,3.0,5.0,0.0
bsh.BSHSwitchStatement,17.0,2.0,0.0,17.0,1.0,3.0,0.0,8.0,9.0,0.0
bsh.BSHTernaryExpression,17.0,2.0,0.0,17.0,1.0,3.0,0.0,4.0,6.0,0.0
bsh.BSHThrowStatement,17.0,2.0,0.0,17.0,1.0,3.0,0.0,5.0,7.0,0.0
bsh.BSHTryStatement,17.0,2.0,0.0,17.0,1.0,3.0,0.0,13.0,22.0,0.0
bsh.BSHType,23.0,6.0,3.0,18.0,0.0,3.0,0.0,10.0,14.0,0.0
bsh.BSHTypedVariableDeclaration,17.0,3.0,1.0,17.0,1.0,3.0,0.0,13.0,14.0,0.0
bsh.BSHUnaryExpression,17.0,5.0,2.0,17.0,1.0,3.0,0.0,20.0,36.0,0.0
bsh.BSHVariableDeclarator,19.0,2.0,1.0,18.0,0.0,3.0,0.0,6.0,9.0,0.0
bsh.BSHWhileStatement,17.0,2.0,1.0,17.0,1.0,3.0,0.0,7.0,7.0,0.0
org.gjt.sp.jedit.BeanShell,11.0,15.0,6.0,0.0,0.0,2.0,0.0,37.0,81.0,4.0
org.gjt.sp.jedit.BeanShellAction,8.0,7.0,7.0,8.0,6.0,3.0,0.0,6.0,16.0,1.0
org.gjt.sp.jedit.gui.BeanShellErrorDialog,0.0,3.0,0.0,0.0,2.0,3.0,0.0,18.0,33.0,1.0
bsh.BlockNameSpace,32.0,3.0,0.0,42.0,1.0,3.0,0.0,4.0,11.0,0.0
org.gjt.sp.jedit.search.BoyerMooreSearchMatcher,3.0,7.0,9.0,0.0,0.0,2.0,0.0,9.0,20.0,3.0
org.gjt.sp.jedit.browser.BrowserIORequest,5.0,7.0,10.0,4.0,1.0,3.0,0.0,12.0,31.0,5.0
org.gjt.sp.jedit.browser.BrowserListener,2.0,2.0,0.0,0.0,0.0,,,,,0.0
org.gjt.sp.jedit.options.BrowserOptionPane,4.0,3.0,8.0,7.0,2.0,3.0,0.0,6.0,17.0,2.0
org.gjt.sp.jedit.browser.BrowserPopupMenu,0.0,5.0,3.0,0.0,0.0,2.0,0.0,19.0,47.0,0.0
org.gjt.sp.jedit.browser.BrowserView,7.0,19.0,11.0,0.0,0.0,2.0,0.0,27.0,81.0,17.0
bsh.BshClassManager,21.0,25.0,6.0,0.0,0.0,2.0,0.0,15.0,43.0,0.0
bsh.BshMethod,3.0,4.0,3.0,0.0,0.0,2.0,0.0,17.0,20.0,0.0
org.gjt.sp.jedit.Buffer,90.0,126.0,43.0,0.0,0.0,2.0,0.0,73.0,354.0,25.0
org.gjt.sp.jedit.BufferHistory,5.0,13.0,5.0,0.0,0.0,2.0,0.0,30.0,66.0,1.0
org.gjt.sp.jedit.io.BufferIORequest,5.0,11.0,14.0,4.0,1.0,3.0,0.0,32.0,104.0,9.0
org.gjt.sp.jedit.search.BufferListSet,6.0,9.0,1.0,0.0,0.0,2.0,2.0,13.0,26.0,0.0
org.gjt.sp.jedit.gui.BufferOptions,0.0,15.0,16.0,0.0,2.0,3.0,0.0,38.0,92.0,6.0
org.gjt.sp.jedit.gui.BufferSwitcher,1.0,4.0,2.0,0.0,0.0,2.0,0.0,7.0,16.0,0.0
org.gjt.sp.jedit.msg.BufferUpdate,4.0,6.0,11.0,0.0,0.0,2.0,0.0,6.0,14.0,0.0
bsh.CallStack,10.0,11.0,1.0,0.0,0.0,2.0,0.0,6.0,29.0,0.0
bsh.Capabilities,5.0,7.0,2.0,0.0,0.0,2.0,0.0,6.0,13.0,0.0
gnu.regexp.CharIndexed,3.0,3.0,1.0,0.0,0.0,,,,,0.0
gnu.regexp.CharIndexedCharArray,3.0,4.0,2.0,0.0,0.0,2.0,0.0,4.0,5.0,0.0
gnu.regexp.CharIndexedInputStream,3.0,5.0,8.0,0.0,0.0,2.0,0.0,5.0,14.0,0.0
gnu.regexp.CharIndexedReader,3.0,5.0,8.0,0.0,0.0,2.0,0.0,5.0,14.0,0.0
org.gjt.sp.jedit.search.CharIndexedSegment,3.0,4.0,2.0,0.0,0.0,2.0,0.0,5.0,5.0,0.0
gnu.regexp.CharIndexedString,3.0,4.0,3.0,0.0,0.0,2.0,0.0,5.0,7.0,0.0
gnu.regexp.CharIndexedStringBuffer,3.0,4.0,2.0,0.0,0.0,2.0,0.0,5.0,7.0,0.0
gnu.regexp.CharUnit,0.0,1.0,2.0,0.0,0.0,2.0,0.0,3.0,2.0,0.0
org.gjt.sp.jedit.gui.CheckBoxListModel,7.0,11.0,3.0,0.0,0.0,2.0,0.0,12.0,25.0,0.0
bsh.ClassPathException,7.0,1.0,0.0,9.0,0.0,3.0,0.0,2.0,2.0,0.0
org.gjt.sp.jedit.gui.CloseDialog,1.0,14.0,7.0,0.0,2.0,3.0,0.0,22.0,55.0,3.0
org.gjt.sp.jedit.options.ColorOptionPane,4.0,8.0,3.0,7.0,2.0,3.0,0.0,15.0,33.0,2.0
org.gjt.sp.jedit.options.ColorTableModel,6.0,8.0,1.0,0.0,0.0,2.0,0.0,10.0,21.0,0.0
bsh.CommandLineReader,3.0,4.0,4.0,0.0,0.0,2.0,0.0,8.0,10.0,0.0
org.gjt.sp.jedit.gui.CompleteWord,1.0,6.0,3.0,0.0,0.0,2.0,0.0,16.0,36.0,1.0
bsh.ConsoleInterface,6.0,6.0,0.0,0.0,0.0,,,,,0.0
org.gjt.sp.jedit.options.ContextAddDialog,1.0,10.0,8.0,0.0,2.0,3.0,0.0,26.0,56.0,0.0
org.gjt.sp.jedit.options.ContextOptionPane,4.0,13.0,7.0,7.0,2.0,3.0,0.0,25.0,67.0,1.0
org.gjt.sp.jedit.msg.CreateDockableWindow,9.0,7.0,3.0,4.0,1.0,3.0,0.0,5.0,15.0,0.0
org.gjt.sp.jedit.search.CurrentBufferSet,5.0,6.0,0.0,0.0,0.0,2.0,0.0,4.0,8.0,0.0
org.gjt.sp.jedit.gui.CurrentDirectoryMenu,1.0,2.0,0.0,0.0,0.0,3.0,0.0,13.0,30.0,3.0
org.gjt.sp.jedit.gui.DefaultInputHandler,13.0,12.0,5.0,11.0,4.0,3.0,0.0,22.0,54.0,5.0
org.gjt.sp.jedit.search.DirectoryListSet,8.0,8.0,4.0,5.0,1.0,3.0,0.0,15.0,37.0,0.0
org.gjt.sp.jedit.gui.DockableWindow,2.0,2.0,1.0,0.0,0.0,,,,,0.0
org.gjt.sp.jedit.gui.DockableWindowContainer,5.0,5.0,0.0,0.0,0.0,,,,,0.0
org.gjt.sp.jedit.gui.DockableWindowManager,15.0,18.0,12.0,0.0,0.0,2.0,0.0,23.0,66.0,8.0
org.gjt.sp.jedit.options.DockingOptionPane,4.0,5.0,5.0,7.0,2.0,3.0,0.0,23.0,53.0,1.0
org.gjt.sp.jedit.EBComponent,1.0,1.0,0.0,0.0,0.0,,,,,0.0
org.gjt.sp.jedit.EBMessage,5.0,6.0,2.0,0.0,0.0,2.0,2.0,5.0,15.0,0.0
org.gjt.sp.jedit.EBPlugin,8.0,2.0,0.0,9.0,0.0,3.0,0.0,4.0,4.0,0.0
org.gjt.sp.jedit.gui.EditAbbrevDialog,1.0,5.0,5.0,0.0,0.0,2.0,0.0,20.0,39.0,0.0
org.gjt.sp.jedit.EditAction,14.0,16.0,2.0,0.0,0.0,2.0,1.0,9.0,30.0,0.0
org.gjt.sp.jedit.EditBus,8.0,11.0,5.0,0.0,0.0,2.0,0.0,12.0,31.0,0.0
org.gjt.sp.jedit.EditPane,12.0,19.0,7.0,0.0,0.0,2.0,0.0,37.0,138.0,5.0
org.gjt.sp.jedit.msg.EditPaneUpdate,3.0,5.0,4.0,0.0,0.0,2.0,0.0,6.0,13.0,0.0
org.gjt.sp.jedit.EditPlugin,7.0,10.0,1.0,0.0,0.0,2.0,1.0,5.0,13.0,1.0
org.gjt.sp.jedit.EditServer,3.0,6.0,4.0,0.0,0.0,2.0,0.0,22.0,51.0,4.0
org.gjt.sp.jedit.options.EditingOptionPane,4.0,3.0,11.0,7.0,2.0,3.0,0.0,8.0,23.0,3.0
org.gjt.sp.jedit.msg.EditorExitRequested,1.0,2.0,0.0,0.0,0.0,2.0,0.0,4.0,4.0,0.0
org.gjt.sp.jedit.msg.EditorExiting,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0
org.gjt.sp.jedit.msg.EditorStarted,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0
org.gjt.sp.jedit.gui.EnhancedButton,2.0,3.0,0.0,0.0,0.0,2.0,0.0,7.0,13.0,0.0
org.gjt.sp.jedit.gui.EnhancedCheckBoxMenuItem,3.0,7.0,6.0,0.0,0.0,2.0,0.0,19.0,39.0,2.0
org.gjt.sp.jedit.gui.EnhancedDialog,2.0,3.0,1.0,0.0,0.0,2.0,16.0,8.0,13.0,0.0
org.gjt.sp.jedit.gui.EnhancedMenu,0.0,1.0,0.0,0.0,0.0,2.0,6.0,8.0,21.0,0.0
org.gjt.sp.jedit.gui.EnhancedMenuItem,2.0,5.0,6.0,0.0,0.0,2.0,0.0,17.0,34.0,2.0
bsh.EvalError,7.0,11.0,1.0,0.0,0.0,2.0,2.0,5.0,22.0,0.0
org.gjt.sp.jedit.io.FavoritesVFS,19.0,10.0,4.0,16.0,5.0,3.0,0.0,9.0,29.0,2.0
org.gjt.sp.jedit.browser.FileCellRenderer,1.0,4.0,11.0,0.0,0.0,2.0,0.0,17.0,33.0,4.0
org.gjt.sp.jedit.io.FileRootsVFS,17.0,6.0,4.0,17.0,4.0,3.0,0.0,15.0,22.0,0.0
org.gjt.sp.jedit.io.FileVFS,7.0,21.0,5.0,5.0,16.0,3.0,0.0,30.0,97.0,6.0
org.gjt.sp.jedit.gui.FontSelector,0.0,3.0,0.0,0.0,0.0,2.0,0.0,9.0,19.0,0.0
org.gjt.sp.jedit.gui.FontSelectorDialog,1.0,17.0,11.0,0.0,2.0,3.0,0.0,34.0,83.0,0.0
org.gjt.sp.jedit.GUIUtilities,34.0,39.0,10.0,0.0,0.0,2.0,0.0,54.0,156.0,8.0
org.gjt.sp.jedit.options.GeneralOptionPane,4.0,3.0,13.0,7.0,2.0,3.0,0.0,16.0,34.0,0.0
org.gjt.sp.jedit.gui.GrabKeyDialog,4.0,21.0,10.0,0.0,0.0,2.0,0.0,29.0,75.0,1.0
org.gjt.sp.jedit.textarea.Gutter,24.0,30.0,18.0,0.0,0.0,2.0,0.0,21.0,76.0,8.0
org.gjt.sp.jedit.options.GutterOptionPane,4.0,3.0,7.0,7.0,2.0,3.0,0.0,11.0,27.0,0.0
org.gjt.sp.jedit.proto.jeditresource.Handler,1.0,2.0,0.0,0.0,0.0,2.0,0.0,4.0,5.0,0.0
com.microstar.xml.HandlerBase,13.0,14.0,0.0,0.0,0.0,2.0,4.0,5.0,16.0,0.0
org.gjt.sp.jedit.gui.HelpViewer,4.0,18.0,9.0,0.0,0.0,2.0,0.0,55.0,129.0,5.0
org.gjt.sp.jedit.gui.HistoryModel,7.0,10.0,5.0,0.0,0.0,2.0,0.0,22.0,53.0,0.0
org.gjt.sp.jedit.gui.HistoryTextField,5.0,21.0,6.0,0.0,0.0,2.0,0.0,24.0,93.0,2.0
org.gjt.sp.jedit.search.HyperSearchRequest,4.0,6.0,5.0,4.0,1.0,3.0,0.0,21.0,41.0,3.0
org.gjt.sp.jedit.search.HyperSearchResult,4.0,6.0,5.0,0.0,0.0,2.0,0.0,9.0,25.0,1.0
org.gjt.sp.jedit.search.HyperSearchResults,8.0,13.0,6.0,0.0,0.0,2.0,0.0,24.0,54.0,2.0
org.gjt.sp.jedit.gui.IOProgressMonitor,1.0,5.0,3.0,0.0,0.0,2.0,0.0,16.0,34.0,1.0
org.gjt.sp.jedit.gui.InputHandler,13.0,16.0,7.0,0.0,0.0,2.0,1.0,16.0,51.0,6.0
org.gjt.sp.jedit.pluginmgr.InstallPluginsDialog,0.0,12.0,16.0,0.0,2.0,3.0,0.0,28.0,72.0,4.0
gnu.regexp.IntPair,0.0,1.0,2.0,0.0,0.0,2.0,0.0,3.0,2.0,0.0
bsh.Interpreter,36.0,51.0,17.0,0.0,0.0,2.0,0.0,40.0,159.0,0.0
bsh.InterpreterError,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0
org.gjt.sp.jedit.JARClassLoader,6.0,14.0,4.0,0.0,0.0,2.0,0.0,29.0,95.0,4.0
org.gjt.sp.jedit.gui.JCheckBoxList,5.0,8.0,0.0,0.0,0.0,2.0,0.0,12.0,36.0,0.0
org.gjt.sp.jedit.textarea.JEditTextArea,168.0,211.0,43.0,0.0,0.0,2.0,0.0,77.0,499.0,45.0
bsh.JJTParserState,0.0,12.0,5.0,0.0,0.0,2.0,0.0,6.0,28.0,0.0
bsh.JThis,89.0,87.0,0.0,7.0,1.0,3.0,0.0,45.0,101.0,0.0
org.gjt.sp.jedit.gui.KeyEventWorkaround,1.0,4.0,8.0,0.0,0.0,2.0,0.0,6.0,17.0,5.0
org.gjt.sp.jedit.syntax.KeywordMap,4.0,8.0,3.0,0.0,0.0,2.0,0.0,7.0,18.0,0.0
bsh.LHS,3.0,8.0,11.0,0.0,0.0,2.0,0.0,21.0,31.0,0.0
org.gjt.sp.jedit.options.LoadSaveOptionPane,4.0,5.0,13.0,7.0,2.0,3.0,0.0,11.0,35.0,1.0
org.gjt.sp.util.Log,6.0,13.0,14.0,0.0,0.0,2.0,0.0,20.0,61.0,0.0
org.gjt.sp.jedit.gui.LogViewer,2.0,3.0,0.0,0.0,0.0,2.0,0.0,12.0,14.0,0.0
org.gjt.sp.jedit.Macros,15.0,24.0,7.0,0.0,0.0,2.0,0.0,33.0,93.0,6.0
org.gjt.sp.jedit.msg.MacrosChanged,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0
org.gjt.sp.jedit.gui.MacrosMenu,3.0,6.0,0.0,0.0,0.0,3.0,0.0,13.0,26.0,0.0
org.gjt.sp.jedit.Marker,3.0,6.0,4.0,0.0,0.0,2.0,0.0,6.0,10.0,2.0
org.gjt.sp.jedit.textarea.MarkerHighlight,7.0,8.0,4.0,0.0,0.0,2.0,0.0,13.0,28.0,0.0
org.gjt.sp.jedit.gui.MarkersMenu,1.0,2.0,0.0,0.0,0.0,3.0,0.0,14.0,25.0,2.0
org.gjt.sp.jedit.MiscUtilities,24.0,28.0,0.0,0.0,0.0,2.0,0.0,15.0,67.0,4.0
org.gjt.sp.jedit.Mode,11.0,12.0,5.0,0.0,0.0,2.0,0.0,13.0,35.0,1.0
org.gjt.sp.jedit.ModeCatalogHandler,9.0,6.0,7.0,9.0,4.0,3.0,0.0,16.0,29.0,1.0
org.gjt.sp.jedit.options.ModeOptionPane,4.0,12.0,19.0,7.0,2.0,3.0,0.0,10.0,41.0,3.0
bsh.Name,8.0,19.0,8.0,0.0,0.0,2.0,0.0,28.0,85.0,0.0
bsh.NameSource,2.0,2.0,0.0,0.0,0.0,,,,,0.0
bsh.NameSpace,33.0,51.0,21.0,0.0,0.0,2.0,1.0,41.0,159.0,0.0
bsh.Node,7.0,7.0,0.0,0.0,0.0,,,,,0.0
org.gjt.sp.jedit.gui.OpenWithEncodingMenu,0.0,1.0,0.0,0.0,0.0,3.0,0.0,9.0,15.0,1.0
org.gjt.sp.jedit.OptionGroup,8.0,9.0,2.0,0.0,0.0,2.0,0.0,7.0,21.0,0.0
org.gjt.sp.jedit.OptionPane,4.0,4.0,0.0,0.0,0.0,,,,,0.0
org.gjt.sp.jedit.gui.OptionsDialog,5.0,14.0,10.0,0.0,2.0,3.0,0.0,55.0,112.0,2.0
bsh.ParseException,2.0,6.0,5.0,0.0,0.0,2.0,0.0,8.0,21.0,0.0
bsh.Parser,79.0,399.0,25.0,0.0,0.0,2.0,0.0,65.0,872.0,0.0
bsh.ParserConstants,0.0,1.0,120.0,0.0,0.0,,,,,0.0
org.gjt.sp.jedit.syntax.ParserRule,0.0,1.0,5.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0
org.gjt.sp.jedit.syntax.ParserRuleFactory,8.0,11.0,0.0,0.0,0.0,2.0,0.0,5.0,18.0,0.0
org.gjt.sp.jedit.syntax.ParserRuleSet,16.0,17.0,10.0,0.0,0.0,2.0,0.0,8.0,22.0,1.0
bsh.ParserTokenManager,4.0,50.0,24.0,0.0,0.0,2.0,0.0,9.0,111.0,0.0
bsh.ParserTreeConstants,0.0,1.0,37.0,0.0,0.0,,,,,0.0
org.gjt.sp.jedit.gui.PastePrevious,7.0,12.0,5.0,0.0,2.0,3.0,0.0,28.0,60.0,1.0
org.gjt.sp.jedit.pluginmgr.PluginList,0.0,5.0,3.0,0.0,0.0,2.0,0.0,18.0,26.0,2.0
org.gjt.sp.jedit.pluginmgr.PluginListDownloadProgress,0.0,7.0,3.0,0.0,0.0,2.0,0.0,15.0,33.0,1.0
org.gjt.sp.jedit.pluginmgr.PluginListHandler,5.0,12.0,20.0,5.0,8.0,3.0,0.0,17.0,41.0,1.0
org.gjt.sp.jedit.pluginmgr.PluginManager,0.0,11.0,8.0,0.0,0.0,2.0,0.0,25.0,65.0,3.0
org.gjt.sp.jedit.pluginmgr.PluginManagerProgress,7.0,17.0,8.0,0.0,0.0,2.0,0.0,30.0,60.0,1.0
org.gjt.sp.jedit.proto.jeditresource.PluginResURLConnection,3.0,5.0,4.0,0.0,0.0,2.0,0.0,14.0,30.0,1.0
org.gjt.sp.jedit.gui.PluginsMenu,0.0,1.0,0.0,0.0,0.0,3.0,0.0,13.0,22.0,0.0
bsh.Primitive,11.0,45.0,4.0,0.0,0.0,2.0,0.0,23.0,111.0,0.0
org.gjt.sp.jedit.options.PrintOptionPane,4.0,3.0,10.0,7.0,2.0,3.0,0.0,10.0,24.0,1.0
org.gjt.sp.jedit.msg.PropertiesChanged,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0
gnu.regexp.RE,22.0,45.0,13.0,2.0,5.0,3.0,0.0,38.0,132.0,0.0
gnu.regexp.REException,3.0,4.0,15.0,0.0,0.0,2.0,0.0,7.0,13.0,0.0
gnu.regexp.REFilterInputStream,4.0,5.0,6.0,0.0,0.0,2.0,0.0,6.0,20.0,0.0
gnu.regexp.REFilterReader,4.0,5.0,6.0,0.0,0.0,2.0,0.0,6.0,20.0,0.0
gnu.regexp.REMatch,11.0,15.0,8.0,0.0,0.0,2.0,0.0,11.0,30.0,0.0
gnu.regexp.REMatchEnumeration,5.0,6.0,9.0,0.0,0.0,2.0,0.0,8.0,14.0,0.0
org.gjt.sp.jedit.search.RESearchMatcher,2.0,4.0,6.0,0.0,0.0,2.0,0.0,12.0,25.0,4.0
gnu.regexp.RESyntax,6.0,9.0,47.0,0.0,0.0,2.0,0.0,7.0,22.0,0.0
gnu.regexp.REToken,0.0,8.0,3.0,0.0,0.0,2.0,13.0,3.0,12.0,0.0
gnu.regexp.RETokenAny,0.0,4.0,2.0,4.0,3.0,3.0,0.0,5.0,8.0,0.0
gnu.regexp.RETokenBackRef,0.0,3.0,2.0,5.0,2.0,3.0,0.0,5.0,8.0,0.0
gnu.regexp.RETokenChar,0.0,5.0,2.0,3.0,4.0,3.0,0.0,7.0,12.0,0.0
gnu.regexp.RETokenEnd,0.0,3.0,1.0,5.0,2.0,3.0,0.0,6.0,9.0,0.0
gnu.regexp.RETokenEndSub,0.0,3.0,0.0,5.0,2.0,3.0,0.0,3.0,5.0,0.0
gnu.regexp.RETokenLookAhead,0.0,2.0,2.0,6.0,1.0,3.0,0.0,5.0,8.0,0.0
gnu.regexp.RETokenOneOf,0.0,5.0,2.0,4.0,3.0,3.0,0.0,8.0,22.0,0.0
gnu.regexp.RETokenPOSIX,0.0,6.0,16.0,4.0,3.0,3.0,0.0,7.0,22.0,0.0
gnu.regexp.RETokenRange,0.0,4.0,3.0,4.0,3.0,3.0,0.0,6.0,9.0,0.0
gnu.regexp.RETokenRepeated,0.0,7.0,4.0,4.0,3.0,3.0,0.0,5.0,22.0,0.0
gnu.regexp.RETokenStart,0.0,3.0,1.0,5.0,2.0,3.0,0.0,6.0,9.0,0.0
gnu.regexp.RETokenWordBoundary,0.0,3.0,4.0,5.0,2.0,3.0,0.0,6.0,8.0,0.0
org.gjt.sp.jedit.gui.RecentFilesMenu,1.0,2.0,0.0,0.0,0.0,3.0,0.0,16.0,23.0,1.0
bsh.Reflect,14.0,36.0,0.0,0.0,0.0,2.0,0.0,47.0,134.0,0.0
bsh.ReflectError,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,0.0
bsh.ReflectManager,3.0,4.0,1.0,0.0,0.0,2.0,0.0,8.0,14.0,0.0
org.gjt.sp.jedit.Registers,11.0,14.0,3.0,0.0,0.0,2.0,0.0,20.0,49.0,0.0
bsh.ReturnControl,0.0,1.0,2.0,0.0,0.0,2.0,0.0,3.0,2.0,0.0
org.gjt.sp.jedit.pluginmgr.Roster,0.0,5.0,1.0,0.0,0.0,2.0,0.0,8.0,14.0,0.0
org.gjt.sp.jedit.textarea.ScrollListener,2.0,2.0,0.0,0.0,0.0,,,,,0.0
org.gjt.sp.jedit.search.SearchAndReplace,27.0,31.0,10.0,0.0,0.0,2.0,0.0,36.0,113.0,9.0
org.gjt.sp.jedit.search.SearchBar,3.0,13.0,5.0,0.0,0.0,2.0,0.0,29.0,68.0,3.0
org.gjt.sp.jedit.search.SearchDialog,0.0,30.0,27.0,0.0,2.0,3.0,0.0,42.0,145.0,7.0
org.gjt.sp.jedit.search.SearchFileSet,5.0,5.0,0.0,0.0,0.0,,,,,0.0
org.gjt.sp.jedit.search.SearchMatcher,2.0,2.0,0.0,0.0,0.0,,,,,2.0
org.gjt.sp.jedit.msg.SearchSettingsChanged,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0
org.gjt.sp.jedit.gui.SelectLineRange,1.0,5.0,5.0,0.0,2.0,3.0,0.0,29.0,55.0,0.0
org.gjt.sp.jedit.textarea.Selection,7.0,10.0,4.0,0.0,0.0,2.0,0.0,6.0,17.0,1.0
org.gjt.sp.jedit.options.ShortcutsOptionPane,4.0,13.0,5.0,7.0,2.0,3.0,0.0,27.0,65.0,0.0
bsh.SimpleNode,18.0,19.0,6.0,0.0,0.0,2.0,35.0,12.0,37.0,0.0
org.gjt.sp.jedit.gui.SplashScreen,1.0,3.0,1.0,0.0,0.0,2.0,0.0,25.0,37.0,0.0
org.gjt.sp.jedit.gui.StatusBar,6.0,13.0,12.0,0.0,0.0,2.0,0.0,26.0,69.0,4.0
bsh.StringUtil,4.0,5.0,0.0,0.0,0.0,2.0,0.0,7.0,24.0,0.0
org.gjt.sp.jedit.options.StyleEditor,2.0,5.0,7.0,0.0,2.0,3.0,0.0,25.0,54.0,0.0
org.gjt.sp.jedit.options.StyleOptionPane,4.0,8.0,3.0,7.0,2.0,3.0,0.0,15.0,33.0,1.0
org.gjt.sp.jedit.options.StyleTableModel,6.0,8.0,1.0,0.0,0.0,2.0,0.0,8.0,20.0,0.0
org.gjt.sp.jedit.syntax.SyntaxStyle,3.0,4.0,3.0,0.0,0.0,2.0,0.0,2.0,5.0,0.0
bsh.TargetError,7.0,11.0,1.0,5.0,4.0,3.0,0.0,11.0,30.0,0.0
org.gjt.sp.jedit.textarea.TextAreaHighlight,3.0,3.0,0.0,0.0,0.0,,,,,0.0
