address,PIM,WMC,WAC,NMI,NMO,DIT,NOC,CBO,RFC,bug
org.apache.lucene.search.RangeFilter,5.0,7.0,5.0,0.0,1.0,3.0,0.0,11.0,31.0,0.0
org.apache.lucene.search.RangeQuery,15.0,9.0,3.0,10.0,2.0,3.0,0.0,15.0,33.0,0.0
org.apache.lucene.search.RemoteSearchable,11.0,12.0,1.0,0.0,0.0,2.0,0.0,11.0,30.0,2.0
org.apache.lucene.search.RemoteSearchable_Stub,10.0,13.0,19.0,0.0,0.0,2.0,0.0,24.0,24.0,0.0
org.apache.lucene.search.ReqExclScorer,2.0,7.0,3.0,3.0,5.0,3.0,0.0,4.0,17.0,0.0
org.apache.lucene.search.ReqOptSumScorer,2.0,6.0,3.0,3.0,5.0,3.0,0.0,4.0,15.0,0.0
org.apache.lucene.search.ScoreDoc,0.0,1.0,2.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0
org.apache.lucene.search.ScoreDocComparator,3.0,4.0,2.0,0.0,0.0,,,,,0.0
org.apache.lucene.search.Scorer,7.0,9.0,1.0,0.0,0.0,2.0,11.0,4.0,14.0,0.0
org.apache.lucene.search.Searchable,10.0,10.0,0.0,0.0,0.0,,,,,2.0
org.apache.lucene.search.Searcher,21.0,23.0,1.0,0.0,0.0,2.0,2.0,8.0,36.0,1.0
org.apache.lucene.index.SegmentInfo,0.0,1.0,3.0,0.0,0.0,2.0,0.0,2.0,2.0,6.0
org.apache.lucene.index.SegmentInfos,5.0,6.0,3.0,0.0,0.0,2.0,0.0,9.0,34.0,7.0
org.apache.lucene.index.SegmentMergeInfo,0.0,5.0,6.0,0.0,0.0,2.0,0.0,6.0,14.0,0.0
org.apache.lucene.index.SegmentMergeQueue,7.0,3.0,0.0,8.0,1.0,3.0,0.0,5.0,9.0,0.0
org.apache.lucene.index.SegmentMerger,0.0,18.0,15.0,0.0,0.0,2.0,0.0,27.0,104.0,8.0
org.apache.lucene.index.SegmentReader,30.0,40.0,17.0,31.0,22.0,3.0,0.0,38.0,137.0,11.0
org.apache.lucene.index.SegmentTermDocs,8.0,12.0,16.0,0.0,0.0,2.0,1.0,11.0,27.0,2.0
org.apache.lucene.index.SegmentTermEnum,1.0,13.0,14.0,1.0,4.0,3.0,0.0,10.0,39.0,2.0
org.apache.lucene.index.SegmentTermPositionVector,9.0,4.0,3.0,7.0,0.0,3.0,0.0,4.0,5.0,1.0
org.apache.lucene.index.SegmentTermPositions,6.0,8.0,3.0,5.0,6.0,3.0,0.0,8.0,17.0,4.0
org.apache.lucene.index.SegmentTermVector,7.0,8.0,3.0,0.0,0.0,2.0,1.0,5.0,16.0,0.0
org.apache.lucene.search.Similarity,14.0,16.0,2.0,0.0,0.0,2.0,2.0,10.0,28.0,3.0
org.apache.lucene.search.SimilarityDelegator,8.0,7.0,1.0,9.0,6.0,3.0,0.0,2.0,14.0,0.0
org.apache.lucene.analysis.SimpleAnalyzer,1.0,2.0,0.0,1.0,1.0,3.0,0.0,3.0,4.0,0.0
org.apache.lucene.search.SloppyPhraseScorer,3.0,2.0,1.0,11.0,1.0,4.0,0.0,6.0,11.0,1.0
org.apache.lucene.util.SmallFloat,6.0,7.0,0.0,0.0,0.0,2.0,0.0,3.0,10.0,0.0
org.apache.lucene.search.Sort,7.0,14.0,3.0,0.0,0.0,2.0,0.0,5.0,29.0,0.0
org.apache.lucene.search.SortComparator,1.0,3.0,0.0,0.0,0.0,2.0,0.0,7.0,7.0,0.0
org.apache.lucene.search.SortComparatorSource,1.0,1.0,0.0,0.0,0.0,,,,,0.0
org.apache.lucene.search.SortField,6.0,15.0,14.0,0.0,0.0,2.0,0.0,5.0,23.0,0.0
org.apache.lucene.search.spans.SpanFirstQuery,12.0,13.0,2.0,9.0,6.0,4.0,0.0,8.0,30.0,0.0
org.apache.lucene.search.spans.SpanNearQuery,13.0,12.0,4.0,9.0,6.0,4.0,0.0,16.0,47.0,1.0
org.apache.lucene.search.spans.SpanNotQuery,12.0,13.0,2.0,9.0,6.0,4.0,0.0,10.0,31.0,0.0
org.apache.lucene.search.spans.SpanOrQuery,11.0,11.0,2.0,9.0,6.0,4.0,0.0,16.0,42.0,1.0
org.apache.lucene.search.spans.SpanQuery,14.0,5.0,0.0,11.0,1.0,3.0,5.0,4.0,7.0,0.0
org.apache.lucene.search.spans.SpanScorer,2.0,7.0,8.0,3.0,5.0,3.0,0.0,8.0,28.0,2.0
org.apache.lucene.search.spans.SpanTermQuery,12.0,10.0,1.0,10.0,5.0,4.0,0.0,12.0,27.0,1.0
org.apache.lucene.search.spans.SpanWeight,6.0,7.0,7.0,0.0,0.0,2.0,0.0,16.0,39.0,2.0
org.apache.lucene.search.spans.Spans,5.0,5.0,0.0,0.0,0.0,,,,,0.0
org.apache.lucene.analysis.standard.StandardAnalyzer,1.0,7.0,2.0,1.0,1.0,3.0,0.0,9.0,16.0,0.0
org.apache.lucene.analysis.standard.StandardFilter,0.0,3.0,2.0,1.0,1.0,4.0,0.0,8.0,17.0,0.0
org.apache.lucene.analysis.standard.StandardTokenizer,7.0,15.0,10.0,1.0,1.0,4.0,0.0,11.0,34.0,0.0
org.apache.lucene.analysis.standard.StandardTokenizerConstants,0.0,1.0,18.0,0.0,0.0,,,,,0.0
org.apache.lucene.analysis.standard.StandardTokenizerTokenManager,5.0,22.0,33.0,0.0,0.0,2.0,0.0,10.0,54.0,1.0
org.apache.lucene.analysis.StopAnalyzer,1.0,7.0,2.0,1.0,1.0,3.0,0.0,7.0,13.0,0.0
org.apache.lucene.analysis.StopFilter,2.0,7.0,2.0,1.0,1.0,4.0,0.0,8.0,16.0,0.0
org.apache.lucene.util.StringHelper,1.0,2.0,0.0,0.0,0.0,2.0,0.0,3.0,5.0,0.0
org.apache.lucene.index.Term,8.0,12.0,2.0,0.0,0.0,2.0,0.0,9.0,23.0,1.0
org.apache.lucene.index.TermBuffer,6.0,11.0,5.0,0.0,0.0,2.0,0.0,11.0,28.0,0.0
org.apache.lucene.index.TermDocs,8.0,8.0,0.0,0.0,0.0,,,,,0.0
org.apache.lucene.index.TermEnum,5.0,6.0,0.0,0.0,0.0,2.0,3.0,4.0,10.0,0.0
org.apache.lucene.index.TermFreqVector,6.0,6.0,0.0,0.0,0.0,,,,,0.0
org.apache.lucene.index.TermInfo,0.0,5.0,4.0,0.0,0.0,2.0,0.0,2.0,6.0,0.0
org.apache.lucene.index.TermInfosReader,3.0,16.0,10.0,0.0,0.0,2.0,0.0,9.0,42.0,4.0
org.apache.lucene.index.TermInfosWriter,0.0,6.0,11.0,0.0,0.0,2.0,0.0,11.0,34.0,2.0
org.apache.lucene.index.TermPositionVector,8.0,2.0,0.0,6.0,0.0,,,,,0.0
org.apache.lucene.index.TermPositions,9.0,1.0,0.0,8.0,0.0,,,,,3.0
org.apache.lucene.search.TermQuery,12.0,8.0,1.0,9.0,3.0,3.0,0.0,10.0,23.0,1.0
org.apache.lucene.search.TermScorer,2.0,9.0,11.0,1.0,7.0,3.0,0.0,10.0,34.0,0.0
org.apache.lucene.index.TermVectorOffsetInfo,6.0,9.0,3.0,0.0,0.0,2.0,0.0,2.0,10.0,0.0
org.apache.lucene.index.TermVectorsReader,0.0,9.0,7.0,0.0,0.0,2.0,0.0,18.0,39.0,2.0
org.apache.lucene.index.TermVectorsWriter,9.0,15.0,15.0,0.0,0.0,2.0,0.0,19.0,64.0,0.0
org.apache.lucene.util.ToStringUtils,1.0,2.0,0.0,0.0,0.0,2.0,0.0,4.0,7.0,0.0
org.apache.lucene.analysis.Token,7.0,9.0,5.0,0.0,0.0,2.0,0.0,5.0,16.0,0.0
org.apache.lucene.analysis.standard.Token,2.0,3.0,8.0,0.0,0.0,2.0,0.0,2.0,5.0,0.0
org.apache.lucene.queryParser.Token,2.0,3.0,8.0,0.0,0.0,2.0,0.0,2.0,5.0,0.0
org.apache.lucene.analysis.TokenFilter,1.0,2.0,1.0,1.0,1.0,3.0,6.0,3.0,4.0,0.0
org.apache.lucene.analysis.standard.TokenMgrError,1.0,6.0,5.0,0.0,0.0,2.0,0.0,5.0,22.0,0.0
org.apache.lucene.queryParser.TokenMgrError,1.0,6.0,5.0,0.0,0.0,2.0,0.0,5.0,22.0,0.0
org.apache.lucene.analysis.TokenStream,2.0,3.0,0.0,0.0,0.0,2.0,2.0,3.0,4.0,1.0
org.apache.lucene.analysis.Tokenizer,1.0,3.0,1.0,1.0,1.0,3.0,3.0,4.0,5.0,0.0
org.apache.lucene.search.TopDocCollector,2.0,5.0,4.0,0.0,1.0,3.0,1.0,6.0,14.0,0.0
org.apache.lucene.search.TopDocs,2.0,3.0,3.0,0.0,0.0,2.0,1.0,3.0,4.0,0.0
org.apache.lucene.search.TopFieldDocCollector,1.0,3.0,0.0,1.0,2.0,4.0,0.0,9.0,13.0,0.0
org.apache.lucene.search.TopFieldDocs,2.0,1.0,1.0,2.0,0.0,3.0,0.0,2.0,2.0,0.0
org.apache.lucene.search.Weight,6.0,6.0,0.0,0.0,0.0,,,,,0.0
org.apache.lucene.analysis.WhitespaceAnalyzer,1.0,2.0,0.0,1.0,1.0,3.0,0.0,3.0,4.0,0.0
org.apache.lucene.analysis.WhitespaceTokenizer,0.0,2.0,0.0,3.0,1.0,5.0,0.0,3.0,4.0,0.0
org.apache.lucene.search.WildcardQuery,11.0,3.0,0.0,14.0,2.0,4.0,0.0,4.0,7.0,1.0
org.apache.lucene.search.WildcardTermEnum,2.0,6.0,8.0,5.0,4.0,4.0,0.0,7.0,21.0,0.0
org.apache.lucene.analysis.WordlistLoader,2.0,4.0,0.0,0.0,0.0,2.0,0.0,9.0,19.0,0.0
