,Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,MaxNesting,bug
10,File,org.apache.poi.hpsf.Section,1,1,1,1,15,0,8,6,1,0,0,10,10,7,10,0,0,2,8,278,49,94,27,47,135,51,70,29,41,4,4,4,1.44,18,18,18,12,2,6.0
11,File,org.apache.poi.hpsf.SpecialPropertySet,1,1,1,1,4,0,4,0,1,0,0,10,10,1,10,0,0,0,10,169,35,47,15,10,87,14,25,15,10,1,1,1,1.85,10,10,10,10,0,1.0
12,File,org.apache.poi.hpsf.SummaryInformation,1,1,1,1,8,0,4,3,1,0,0,19,19,0,19,0,0,0,19,290,59,89,25,24,142,25,47,24,23,2,2,2,1.6,21,21,21,19,1,1.0
13,File,org.apache.poi.hpsf.UnexpectedPropertySetTypeException,1,1,1,1,4,0,4,0,1,0,0,4,4,0,4,0,0,0,4,97,7,21,7,4,69,5,10,6,4,1,1,1,3.29,4,4,4,4,0,1.0
14,File,org.apache.poi.hpsf.Util,2,2,2,1,18,0,8,9,1,5,1,5,0,0,5,0,0,0,5,188,19,48,19,25,121,30,43,21,22,4,4,4,2.52,12,12,12,8,2,4.0
15,File,org.apache.poi.hpsf.Variant,0,0,0,0,0,0,0,0,1,0,47,0,0,0,0,0,0,0,0,341,50,51,49,47,240,48,49,49,0,0,0,0,4.71,0,0,0,0,0,3.0
16,File,org.apache.poi.hpsf.littleendian.Byte,1,1,1,1,8,0,4,4,1,0,1,2,2,0,2,0,0,0,2,93,8,13,5,3,72,4,7,5,2,1,1,1,5.54,2,2,2,2,0,0.0
17,File,org.apache.poi.hpsf.littleendian.ClassID,2,2,2,1,14,0,11,2,1,0,1,3,3,0,3,0,0,0,3,130,12,41,11,25,77,30,37,14,23,4,4,4,1.88,6,6,6,3,2,0.0
18,File,org.apache.poi.hpsf.littleendian.DWord,1,1,1,1,11,0,6,4,1,0,1,3,3,0,3,0,0,0,3,113,11,24,9,9,78,11,16,10,6,2,2,2,3.25,4,4,4,3,1,0.0
19,File,org.apache.poi.hpsf.littleendian.LittleEndian,1,1,1,1,11,0,5,6,1,0,0,4,4,1,4,0,0,0,4,134,17,22,8,7,95,11,16,9,7,2,2,2,4.32,4,4,4,3,1,0.0
20,File,org.apache.poi.hpsf.littleendian.Word,1,1,1,1,8,0,4,4,1,0,1,2,2,0,2,0,0,0,2,92,7,13,5,3,72,4,7,5,2,1,1,1,5.54,2,2,2,2,0,0.0
21,File,org.apache.poi.hpsf.wellknown.PropertyIDMap,1,1,1,1,15,0,11,3,1,3,35,6,3,0,6,0,0,0,6,234,26,110,48,81,98,83,92,48,44,2,2,2,0.89,8,8,8,6,1,3.0
22,File,org.apache.poi.hpsf.wellknown.SectionIDMap,1,1,1,1,14,0,7,6,1,2,4,6,4,0,6,0,0,0,6,213,28,62,21,29,123,20,30,16,14,3,3,3,1.98,9,9,9,8,2,1.0
23,File,org.apache.poi.hssf.dev.BiffViewer,12,3,13,1,68,11,50,6,1,6,0,9,3,2,9,0,4,0,5,713,120,472,48,376,124,256,286,41,245,88,9,88,0.26,115,30,119,9,5,4.0
24,File,org.apache.poi.hssf.dev.EFBiffViewer,1,1,1,1,11,0,10,0,2,1,0,5,4,1,5,0,0,0,5,132,14,60,20,25,58,24,32,20,12,3,3,4,0.97,7,7,8,5,2,0.0
25,File,org.apache.poi.hssf.dev.EFHSSF,2,1,2,1,16,2,14,0,2,1,0,8,7,5,8,0,0,0,8,227,33,136,42,76,58,70,86,41,45,10,5,10,0.43,19,14,20,8,2,0.0
26,File,org.apache.poi.hssf.dev.FormulaViewer,2,2,2,1,19,0,13,5,1,1,0,6,5,1,6,0,0,0,6,218,23,100,37,45,95,54,67,37,30,3,3,5,0.95,12,12,14,6,2,5.0
27,File,org.apache.poi.hssf.dev.HSSF,4,4,5,1,77,7,40,30,1,1,0,4,3,4,4,0,0,0,4,409,45,181,52,111,186,105,125,51,74,10,10,11,1.03,19,19,20,4,3,2.0
28,File,org.apache.poi.hssf.eventmodel.HSSFEventFactory,4,4,4,1,32,2,22,9,1,0,0,3,3,0,3,0,0,0,3,186,20,79,26,34,93,32,45,24,21,10,10,11,1.18,12,12,13,3,5,2.0
29,File,org.apache.poi.hssf.eventmodel.HSSFListener,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,78,7,6,4,0,65,3,4,4,0,0,0,0,10.83,0,0,0,0,0,0.0
30,File,org.apache.poi.hssf.eventmodel.HSSFRequest,2,2,2,1,18,1,10,7,1,0,0,4,4,1,4,0,0,1,3,161,19,52,18,20,92,24,33,20,13,3,3,3,1.77,8,8,8,4,2,0.0
31,File,org.apache.poi.hssf.model.Sheet,1,1,1,1,21,1,11,9,1,3,1,75,72,16,75,0,4,26,45,1920,233,911,185,520,788,453,585,183,402,16,16,17,0.86,134,134,140,94,5,20.0
32,File,org.apache.poi.hssf.model.Workbook,2,1,2,1,24,1,16,7,1,2,3,58,56,10,58,0,2,32,24,1673,230,973,145,727,504,657,738,141,597,27,4,27,0.52,125,81,125,62,2,14.0
33,File,org.apache.poi.hssf.record.AreaFormatRecord,1,1,1,1,9,0,5,3,1,0,1,25,25,8,25,0,0,2,23,353,55,162,42,70,137,62,89,41,48,2,2,2,0.85,26,26,26,25,1,1.0
34,File,org.apache.poi.hssf.record.AreaRecord,1,1,1,1,8,0,4,3,1,0,1,17,17,4,17,0,0,2,15,253,42,97,30,34,115,36,55,29,26,2,2,2,1.19,18,18,18,17,1,1.0
35,File,org.apache.poi.hssf.record.AxisRecord,1,1,1,1,9,0,5,3,1,0,4,19,19,5,19,0,0,2,17,303,48,130,36,57,126,51,72,35,37,2,2,2,0.97,20,20,20,19,1,1.0
36,File,org.apache.poi.hssf.record.AxisUsedRecord,1,1,1,1,8,0,5,2,1,0,1,11,11,1,11,0,0,2,9,193,36,67,21,22,91,24,37,20,17,2,2,2,1.36,12,12,12,11,1,1.0
37,File,org.apache.poi.hssf.record.BOFRecord,1,1,1,1,10,0,5,4,1,0,11,21,21,6,21,0,0,2,19,361,54,138,43,61,171,61,84,42,42,2,2,2,1.24,22,22,22,21,1,1.0
38,File,org.apache.poi.hssf.record.BackupRecord,1,1,1,1,7,0,5,2,1,0,1,11,11,1,11,0,0,2,9,170,21,63,18,21,88,21,34,17,17,2,2,2,1.4,12,12,12,11,1,0.0
39,File,org.apache.poi.hssf.record.BarRecord,1,1,1,1,8,0,5,3,1,0,1,23,23,7,23,0,0,2,21,322,50,138,39,55,135,53,78,38,40,2,2,2,0.98,24,24,24,23,1,1.0
40,File,org.apache.poi.hssf.record.BeginRecord,1,1,1,1,6,0,4,1,1,0,1,9,9,0,9,0,0,2,7,143,17,50,15,15,77,15,26,14,12,2,2,2,1.54,10,10,10,9,1,0.0
41,File,org.apache.poi.hssf.record.BlankRecord,1,1,1,1,10,0,7,2,1,0,1,22,22,3,22,0,0,2,20,347,42,178,34,74,127,55,92,32,60,6,6,7,0.71,36,36,43,35,1,1.0
42,File,org.apache.poi.hssf.record.BookBoolRecord,1,1,1,1,7,0,5,2,1,0,1,11,11,1,11,0,0,2,9,170,21,63,18,21,87,21,34,17,17,2,2,2,1.38,12,12,12,11,1,0.0
43,File,org.apache.poi.hssf.record.BoolErrRecord,1,1,1,1,10,0,7,2,1,0,1,28,28,5,28,0,0,2,26,411,50,221,42,93,140,71,115,40,75,6,6,7,0.63,44,44,51,41,1,2.0
44,File,org.apache.poi.hssf.record.BoundSheetRecord,1,1,1,1,9,0,5,3,1,0,1,19,19,5,19,0,0,2,17,286,38,120,31,49,129,46,67,30,37,2,2,2,1.07,20,20,20,19,1,3.0
45,File,org.apache.poi.hssf.record.CalcCountRecord,1,1,1,1,7,0,4,2,1,0,1,11,11,1,11,0,0,2,9,172,21,62,18,20,89,21,34,17,17,2,2,2,1.44,12,12,12,11,1,1.0
46,File,org.apache.poi.hssf.record.CalcModeRecord,1,1,1,1,8,0,4,3,1,0,4,11,11,1,11,0,0,2,9,197,27,65,21,23,105,24,37,20,17,2,2,2,1.62,12,12,12,11,1,1.0
47,File,org.apache.poi.hssf.record.CategorySeriesAxisRecord,1,1,1,1,9,0,5,3,1,0,1,23,23,7,23,0,0,2,21,325,51,142,39,58,133,54,79,38,41,2,2,2,0.94,24,24,24,23,1,1.0
48,File,org.apache.poi.hssf.record.CellValueRecordInterface,0,0,0,0,0,0,0,0,1,0,0,9,9,0,9,0,0,0,9,139,20,13,11,0,106,10,11,11,0,0,0,0,8.15,0,0,0,0,0,1.0
49,File,org.apache.poi.hssf.record.ChartFormatRecord,1,1,1,1,6,0,5,0,1,0,1,19,19,6,19,0,0,2,17,222,28,118,32,47,79,47,68,31,37,2,2,2,0.67,20,20,20,19,1,0.0
50,File,org.apache.poi.hssf.record.ChartRecord,1,1,1,1,9,0,5,2,1,0,1,17,17,4,17,0,0,2,15,265,45,112,30,46,109,42,61,29,32,2,2,2,0.97,18,18,18,17,1,1.0
51,File,org.apache.poi.hssf.record.CodepageRecord,1,1,1,1,7,0,5,2,1,0,2,11,11,1,11,0,0,2,9,179,23,64,19,22,94,22,35,18,17,2,2,2,1.47,12,12,12,11,1,0.0
52,File,org.apache.poi.hssf.record.ColumnInfoRecord,1,1,1,1,8,0,5,3,1,0,4,25,25,6,25,0,0,2,23,358,52,150,41,60,157,61,88,40,48,2,2,2,1.05,26,26,26,25,1,1.0
53,File,org.apache.poi.hssf.record.ContinueRecord,1,1,1,1,13,0,7,5,1,1,1,13,12,1,13,0,0,3,10,270,41,102,33,46,129,48,66,33,33,4,4,4,1.26,17,17,17,13,1,2.0
54,File,org.apache.poi.hssf.record.CountryRecord,1,1,1,1,7,0,5,2,1,0,1,13,13,2,13,0,0,2,11,200,26,76,21,27,99,27,42,20,22,2,2,2,1.3,14,14,14,13,1,0.0
55,File,org.apache.poi.hssf.record.DBCellRecord,1,1,1,1,9,0,6,2,1,0,1,15,15,2,15,0,0,2,13,241,30,112,26,44,99,43,65,28,37,3,3,3,0.88,21,21,21,15,1,2.0
56,File,org.apache.poi.hssf.record.DSFRecord,1,1,1,1,7,0,5,2,1,0,1,11,11,1,11,0,0,2,9,168,21,63,18,21,85,21,34,17,17,2,2,2,1.35,12,12,12,11,1,0.0
57,File,org.apache.poi.hssf.record.DatRecord,1,1,1,1,8,0,4,3,1,0,1,19,19,5,19,0,0,2,17,273,44,107,33,38,123,40,61,32,29,2,2,2,1.15,20,20,20,19,1,1.0
58,File,org.apache.poi.hssf.record.DataFormatRecord,1,1,1,1,9,0,5,3,1,0,1,19,19,5,19,0,0,2,17,285,47,122,33,50,117,46,67,32,35,2,2,2,0.96,20,20,20,19,1,1.0
59,File,org.apache.poi.hssf.record.DateWindow1904Record,1,1,1,1,7,0,5,2,1,0,1,11,11,1,11,0,0,2,9,169,21,64,19,21,86,21,34,17,17,2,2,2,1.34,12,12,12,11,1,0.0
60,File,org.apache.poi.hssf.record.DefaultColWidthRecord,1,1,1,1,7,0,5,2,1,0,1,11,11,1,11,0,0,2,9,168,21,63,19,20,84,21,34,17,17,2,2,2,1.33,12,12,12,11,1,1.0
61,File,org.apache.poi.hssf.record.DefaultDataLabelTextPropertiesRecord,1,1,1,1,9,0,5,3,1,0,4,11,11,1,11,0,0,2,9,207,36,70,24,25,102,27,40,23,17,2,2,2,1.46,12,12,12,11,1,1.0
62,File,org.apache.poi.hssf.record.DefaultRowHeightRecord,1,1,1,1,7,0,5,2,1,0,1,13,13,2,13,0,0,2,11,193,25,76,22,26,92,27,42,20,22,2,2,2,1.21,14,14,14,13,1,1.0
63,File,org.apache.poi.hssf.record.DeltaRecord,1,1,1,1,7,0,4,2,1,0,2,11,11,1,11,0,0,2,9,170,22,63,19,21,86,22,35,18,17,2,2,2,1.37,12,12,12,11,1,1.0
64,File,org.apache.poi.hssf.record.DimensionsRecord,1,1,1,1,8,0,5,2,1,0,1,17,17,5,17,0,0,2,15,247,33,106,28,42,110,43,62,27,35,2,2,2,1.04,18,18,18,17,1,1.0
65,File,org.apache.poi.hssf.record.EOFRecord,1,1,1,1,6,0,4,1,1,0,1,9,9,0,9,0,0,2,7,144,17,50,15,15,78,15,26,14,12,2,2,2,1.56,10,10,10,9,1,1.0
66,File,org.apache.poi.hssf.record.EndRecord,1,1,1,1,6,0,4,1,1,0,1,9,9,0,9,0,0,2,7,143,17,50,15,15,77,15,26,14,12,2,2,2,1.54,10,10,10,9,1,0.0
67,File,org.apache.poi.hssf.record.ExtSSTInfoSubRecord,1,1,1,1,5,0,4,0,1,0,1,13,13,3,13,0,0,2,11,164,21,75,23,26,72,28,42,21,21,1,1,1,0.96,13,13,13,13,0,2.0
68,File,org.apache.poi.hssf.record.ExtSSTRecord,1,1,1,1,8,0,6,1,1,0,1,14,14,2,14,0,0,2,12,214,27,105,27,46,82,43,62,28,34,2,2,2,0.78,18,18,18,14,1,2.0
69,File,org.apache.poi.hssf.record.ExtendedFormatRecord,1,1,1,1,14,0,5,8,1,0,80,95,95,9,95,0,0,2,93,1878,233,681,209,355,972,252,351,189,162,3,3,3,1.43,98,98,98,95,1,1.0
70,File,org.apache.poi.hssf.record.FnGroupCountRecord,1,1,1,1,7,0,5,2,1,0,2,11,11,1,11,0,0,2,9,176,23,64,19,22,90,22,35,18,17,2,2,2,1.41,12,12,12,11,1,0.0
71,File,org.apache.poi.hssf.record.FontBasisRecord,1,1,1,1,9,0,5,2,1,0,1,19,19,5,19,0,0,2,17,289,48,127,33,54,115,48,69,32,37,2,2,2,0.91,20,20,20,19,1,1.0
72,File,org.apache.poi.hssf.record.FontIndexRecord,1,1,1,1,8,0,5,2,1,0,1,11,11,1,11,0,0,2,9,193,36,67,21,22,91,24,37,20,17,2,2,2,1.36,12,12,12,11,1,1.0
73,File,org.apache.poi.hssf.record.FontRecord,1,1,1,1,11,0,5,5,1,0,13,37,37,11,37,0,0,2,35,594,79,258,74,118,273,107,148,68,80,3,3,3,1.06,40,40,40,37,2,2.0
74,File,org.apache.poi.hssf.record.FooterRecord,1,1,1,1,9,0,6,3,1,0,1,13,13,2,13,0,0,2,11,221,27,94,24,36,105,32,51,23,28,3,3,3,1.12,18,18,18,13,1,2.0
75,File,org.apache.poi.hssf.record.FormatRecord,1,1,1,1,9,0,5,3,1,0,1,15,15,4,15,0,0,2,13,240,30,97,26,39,114,38,55,25,30,2,2,2,1.18,16,16,16,15,1,3.0
76,File,org.apache.poi.hssf.record.FormulaRecord,1,1,1,1,10,0,7,2,1,0,2,35,35,9,35,0,3,2,30,508,75,276,66,115,159,103,158,64,94,6,6,7,0.58,54,54,61,48,1,10.0
77,File,org.apache.poi.hssf.record.FrameRecord,1,1,1,1,9,0,5,3,1,0,3,17,17,4,17,0,0,2,15,268,43,104,32,40,122,40,59,31,28,2,2,2,1.17,18,18,18,17,1,1.0
78,File,org.apache.poi.hssf.record.GridsetRecord,1,1,1,1,7,0,5,2,1,0,1,11,11,1,11,0,0,2,9,179,21,69,18,23,89,22,36,17,19,2,2,2,1.29,13,13,13,11,1,1.0
79,File,org.apache.poi.hssf.record.GutsRecord,1,1,1,1,8,0,5,3,1,0,1,17,17,4,17,0,0,2,15,249,33,101,27,38,119,39,58,26,32,2,2,2,1.18,18,18,18,17,1,1.0
80,File,org.apache.poi.hssf.record.HCenterRecord,1,1,1,1,7,0,5,2,1,0,1,11,11,1,11,0,0,2,9,173,21,69,18,23,83,22,36,17,19,2,2,2,1.2,13,13,13,11,1,1.0
81,File,org.apache.poi.hssf.record.HeaderRecord,1,1,1,1,9,0,6,3,1,0,1,13,13,2,13,0,0,2,11,223,28,95,24,37,105,33,52,23,29,3,3,3,1.11,18,18,18,13,1,2.0
82,File,org.apache.poi.hssf.record.HideObjRecord,1,1,1,1,7,0,5,2,1,0,4,11,11,1,11,0,0,2,9,178,21,66,21,24,92,24,37,20,17,2,2,2,1.39,12,12,12,11,1,0.0
83,File,org.apache.poi.hssf.record.IndexRecord,1,1,1,1,7,0,6,1,1,0,2,17,17,5,17,0,0,2,15,228,26,124,30,49,84,52,76,32,44,2,2,2,0.68,23,23,23,17,1,2.0
84,File,org.apache.poi.hssf.record.InterfaceEndRecord,1,1,1,1,6,0,4,1,1,0,1,9,9,0,9,0,0,2,7,143,17,50,15,15,77,15,26,14,12,2,2,2,1.54,10,10,10,9,1,0.0
85,File,org.apache.poi.hssf.record.InterfaceHdrRecord,1,1,1,1,7,0,5,2,1,0,2,11,11,1,11,0,0,2,9,177,23,64,19,22,92,22,35,18,17,2,2,2,1.44,12,12,12,11,1,0.0
86,File,org.apache.poi.hssf.record.IterationRecord,1,1,1,1,7,0,5,2,1,0,1,11,11,1,11,0,0,2,9,177,21,69,18,23,87,22,36,17,19,2,2,2,1.26,13,13,13,11,1,1.0
87,File,org.apache.poi.hssf.record.LabelRecord,1,1,1,1,8,0,6,2,1,0,1,21,21,6,21,0,0,2,19,313,40,141,34,46,132,39,69,32,37,4,4,6,0.94,29,29,34,27,1,3.0
88,File,org.apache.poi.hssf.record.LabelSSTRecord,1,1,1,1,9,0,7,1,1,0,1,24,24,4,24,0,0,2,22,329,38,191,37,80,100,61,100,35,65,6,6,7,0.52,38,38,45,37,1,1.0
89,File,org.apache.poi.hssf.record.LegendRecord,1,1,1,1,10,0,5,4,1,0,10,35,35,13,35,0,0,2,33,494,66,226,66,103,203,93,130,65,65,2,2,2,0.9,36,36,36,35,1,2.0
90,File,org.apache.poi.hssf.record.LineFormatRecord,1,1,1,1,10,0,5,4,1,0,14,25,25,8,25,0,0,2,23,398,54,170,55,79,175,73,100,54,46,2,2,2,1.03,26,26,26,25,1,1.0
91,File,org.apache.poi.hssf.record.LinkedDataRecord,1,1,1,1,10,0,5,4,1,0,9,21,21,6,21,0,0,2,19,343,50,145,44,66,149,60,83,43,40,2,2,2,1.03,22,22,22,21,1,1.0
92,File,org.apache.poi.hssf.record.MMSRecord,1,1,1,1,7,0,5,2,1,0,1,13,13,2,13,0,0,2,11,193,25,76,21,27,95,27,42,20,22,2,2,2,1.25,14,14,14,13,1,0.0
93,File,org.apache.poi.hssf.record.MergeCellsRecord,1,1,1,1,12,0,8,3,2,0,1,15,15,6,15,0,0,2,13,319,47,143,40,69,129,69,91,39,52,2,2,2,0.9,20,20,20,15,1,1.0
94,File,org.apache.poi.hssf.record.MulBlankRecord,1,1,1,1,10,0,6,3,1,0,1,14,14,4,14,0,1,2,11,250,32,98,28,39,120,40,56,27,29,2,2,2,1.22,17,17,17,14,1,1.0
95,File,org.apache.poi.hssf.record.MulRKRecord,1,1,1,1,9,0,6,3,2,0,1,15,15,6,15,0,1,2,12,260,35,111,33,42,114,46,64,32,32,2,2,2,1.03,18,18,18,15,1,0.0
96,File,org.apache.poi.hssf.record.NumberFormatIndexRecord,1,1,1,1,8,0,5,2,1,0,1,11,11,1,11,0,0,2,9,193,36,67,21,22,91,24,37,20,17,2,2,2,1.36,12,12,12,11,1,1.0
97,File,org.apache.poi.hssf.record.NumberRecord,1,1,1,1,9,0,7,2,1,0,1,24,24,4,24,0,0,2,22,353,41,192,38,80,120,62,101,36,65,6,6,7,0.63,38,38,45,37,1,1.0
98,File,org.apache.poi.hssf.record.PasswordRecord,1,1,1,1,7,0,5,2,1,0,1,11,11,1,11,0,0,2,9,169,21,63,18,21,87,21,34,17,17,2,2,2,1.38,12,12,12,11,1,1.0
99,File,org.apache.poi.hssf.record.PasswordRev4Record,1,1,1,1,7,0,5,2,1,0,1,11,11,1,11,0,0,2,9,170,21,63,18,21,87,21,34,17,17,2,2,2,1.38,12,12,12,11,1,0.0
100,File,org.apache.poi.hssf.record.PlotGrowthRecord,1,1,1,1,8,0,5,2,1,0,1,13,13,2,13,0,0,2,11,217,39,82,24,30,97,30,45,23,22,2,2,2,1.18,14,14,14,13,1,1.0
101,File,org.apache.poi.hssf.record.PrecisionRecord,1,1,1,1,8,0,5,2,1,0,1,11,11,1,11,0,0,2,9,177,21,70,18,24,87,22,36,17,19,2,2,2,1.24,13,13,13,11,1,0.0
102,File,org.apache.poi.hssf.record.PrintGridlinesRecord,1,1,1,1,8,0,5,2,1,0,1,11,11,1,11,0,0,2,9,176,21,70,19,23,85,22,36,17,19,2,2,2,1.21,13,13,13,11,1,1.0
103,File,org.apache.poi.hssf.record.PrintHeadersRecord,1,1,1,1,7,0,5,2,1,0,1,11,11,1,11,0,0,2,9,174,21,69,18,23,84,22,36,17,19,2,2,2,1.22,13,13,13,11,1,1.0
104,File,org.apache.poi.hssf.record.PrintSetupRecord,1,1,1,1,5,0,5,0,1,0,9,47,47,11,47,0,0,2,45,426,56,290,81,122,88,114,163,72,91,2,2,2,0.3,48,48,48,47,1,1.0
105,File,org.apache.poi.hssf.record.ProtectRecord,1,1,1,1,7,0,5,2,1,0,1,11,11,1,11,0,0,2,9,176,21,70,18,24,86,22,36,17,19,2,2,2,1.23,13,13,13,11,1,1.0
106,File,org.apache.poi.hssf.record.ProtectionRev4Record,1,1,1,1,7,0,5,2,1,0,1,11,11,1,11,0,0,2,9,176,21,71,19,24,85,22,36,17,19,2,2,2,1.2,13,13,13,11,1,0.0
107,File,org.apache.poi.hssf.record.RKRecord,1,1,1,1,9,0,6,2,1,1,5,23,22,4,23,0,0,2,21,338,38,173,46,70,127,58,90,41,49,4,4,6,0.73,31,31,36,29,1,1.0
108,File,org.apache.poi.hssf.record.Record,1,1,1,1,10,0,4,5,1,0,0,14,14,4,14,0,0,3,11,244,38,60,21,22,146,27,38,21,17,1,1,1,2.43,10,10,10,10,0,1.0
109,File,org.apache.poi.hssf.record.RecordFactory,5,5,5,1,41,3,35,4,1,5,3,5,0,0,5,0,1,0,4,359,34,247,43,159,82,88,113,43,70,10,10,10,0.33,25,25,25,5,7,3.0
110,File,org.apache.poi.hssf.record.RecordFormatException,1,1,1,1,4,0,4,0,1,0,0,1,1,0,1,0,0,0,1,70,4,9,4,1,57,2,4,3,1,1,1,1,6.33,1,1,1,1,0,0.0
111,File,org.apache.poi.hssf.record.RefModeRecord,1,1,1,1,7,0,4,2,1,0,3,11,11,1,11,0,0,2,9,173,21,64,20,22,88,23,36,19,17,2,2,2,1.38,12,12,12,11,1,1.0
112,File,org.apache.poi.hssf.record.RefreshAllRecord,1,1,1,1,7,0,5,2,1,0,1,11,11,1,11,0,0,2,9,175,21,70,18,24,85,22,36,17,19,2,2,2,1.21,13,13,13,11,1,0.0
113,File,org.apache.poi.hssf.record.RowRecord,1,1,1,1,9,0,6,3,1,0,1,36,36,13,36,0,0,2,34,510,77,241,59,105,195,92,135,57,78,4,4,4,0.81,44,44,44,41,1,1.0
114,File,org.apache.poi.hssf.record.SSTRecord,2,2,2,1,26,1,17,7,1,0,6,38,38,9,38,7,11,2,18,1219,154,701,173,439,366,317,394,146,248,13,13,13,0.52,85,85,89,52,6,5.0
115,File,org.apache.poi.hssf.record.SaveRecalcRecord,1,1,1,1,7,0,5,2,1,0,1,11,11,1,11,0,0,2,9,167,21,63,18,21,83,21,34,17,17,2,2,2,1.32,13,13,13,11,1,1.0
116,File,org.apache.poi.hssf.record.SelectionRecord,1,1,1,1,8,0,5,2,1,0,1,19,19,6,19,0,0,2,17,277,38,120,32,48,120,51,72,31,41,2,2,2,1.0,20,20,20,19,1,1.0
117,File,org.apache.poi.hssf.record.SeriesChartGroupIndexRecord,1,1,1,1,8,0,5,2,1,0,1,11,11,1,11,0,0,2,9,193,36,67,21,22,91,24,37,20,17,2,2,2,1.36,12,12,12,11,1,1.0
118,File,org.apache.poi.hssf.record.SeriesLabelsRecord,1,1,1,1,8,0,4,3,1,0,1,23,23,7,23,0,0,2,21,313,48,127,39,46,139,48,73,38,35,2,2,2,1.09,24,24,24,23,1,1.0
119,File,org.apache.poi.hssf.record.SeriesListRecord,1,1,1,1,8,0,4,2,1,0,1,11,11,1,11,0,0,2,9,191,36,65,21,20,91,24,37,20,17,2,2,2,1.4,12,12,12,11,1,1.0
120,File,org.apache.poi.hssf.record.SeriesRecord,1,1,1,1,11,0,6,4,1,0,13,21,21,6,21,0,0,2,19,364,51,154,48,74,160,66,89,47,42,2,2,2,1.04,22,22,22,21,1,1.0
