filename,wmc,dit,noc,cbo,rfc,npm,bug
apache.xalan.serialize.Method,0,1.0,0.0,0.0,0.0,0.0,0.0
apache.xalan.serialize.WriterToASCI,9,2.0,0.0,0.0,7.0,7.0,0.0
apache.xalan.serialize.SerializerToHTML,79,2.0,0.0,8.0,91.0,15.0,0.0
apache.xalan.serialize.WriterToUTF8,15,2.0,0.0,0.0,7.0,7.0,0.0
apache.xalan.serialize.SerializerToXML,228,1.0,2.0,14.0,70.0,48.0,2.0
apache.xalan.serialize.SerializerFactory,5,1.0,0.0,3.0,1.0,1.0,0.0
apache.xalan.serialize.Encodings,41,1.0,0.0,2.0,8.0,7.0,1.0
apache.xalan.serialize.WriterToUTF8Buffered,34,2.0,0.0,2.0,11.0,9.0,0.0
apache.xalan.serialize.ElemDesc,6,1.0,0.0,1.0,4.0,0.0,0.0
apache.xalan.serialize.EncodingInfo,1,1.0,0.0,0.0,1.0,1.0,0.0
apache.xalan.serialize.CharInfo,18,1.0,0.0,3.0,4.0,3.0,0.0
apache.xalan.serialize.SerializerToText,29,2.0,0.0,1.0,86.0,14.0,0.0
apache.xalan.templates.ElemAttributeSet,10,4.0,0.0,7.0,177.0,7.0,0.0
apache.xalan.templates.ElemCallTemplate,30,4.0,1.0,14.0,194.0,12.0,0.0
apache.xalan.templates.ElemWithParam,17,3.0,0.0,15.0,174.0,9.0,0.0
apache.xalan.templates.ElemIf,15,3.0,0.0,10.0,171.0,6.0,0.0
apache.xalan.templates.FuncFormatNumb,13,6.0,0.0,12.0,68.0,3.0,0.0
apache.xalan.templates.ElemEmpty,1,3.0,0.0,0.0,165.0,1.0,0.0
apache.xalan.templates.XSLTVisitor,8,2.0,1.0,5.0,20.0,0.0,0.0
apache.xalan.templates.ElemTemplateElement,163,2.0,29.0,14.0,164.0,75.0,1.0
apache.xalan.templates.ElemForEach,39,3.0,1.0,18.0,182.0,17.0,2.0
apache.xalan.templates.ElemElement,41,4.0,1.0,12.0,182.0,8.0,0.0
apache.xalan.templates.ElemMessage,8,3.0,0.0,6.0,169.0,5.0,0.0
apache.xalan.templates.AVT,52,1.0,0.0,13.0,14.0,14.0,0.0
apache.xalan.templates.VarNameCollector,4,2.0,0.0,3.0,16.0,3.0,0.0
apache.xalan.templates.AbsPathChecker,4,2.0,0.0,6.0,15.0,3.0,0.0
apache.xalan.templates.XMLNSDecl,4,1.0,0.0,0.0,4.0,4.0,0.0
apache.xalan.templates.TemplateSubPatternAssociation,15,1.0,0.0,7.0,15.0,12.0,0.0
apache.xalan.templates.ElemOtherwise,2,3.0,0.0,1.0,166.0,2.0,0.0
apache.xalan.templates.WhiteSpaceInfo,4,4.0,1.0,3.0,189.0,4.0,0.0
apache.xalan.templates.ElemTextLiteral,16,3.0,0.0,4.0,174.0,10.0,0.0
apache.xalan.templates.ElemNumber,188,3.0,0.0,24.0,204.0,26.0,0.0
apache.xalan.templates.ElemCopyOf,23,3.0,0.0,17.0,172.0,7.0,0.0
apache.xalan.templates.ElemText,6,3.0,0.0,2.0,169.0,5.0,0.0
apache.xalan.templates.ElemLiteralResult,69,4.0,2.0,10.0,201.0,27.0,0.0
apache.xalan.templates.ElemWhen,9,3.0,0.0,6.0,171.0,6.0,0.0
apache.xalan.templates.ElemExtensionScript,6,3.0,0.0,1.0,170.0,6.0,0.0
apache.xalan.templates.FuncKey,9,5.0,0.0,11.0,57.0,1.0,0.0
apache.xalan.templates.AVTPartXPath,8,2.0,0.0,10.0,13.0,7.0,0.0
apache.xalan.templates.StylesheetComposed,31,4.0,1.0,1.0,248.0,9.0,0.0
apache.xalan.templates.XUnresolvedVariable,9,3.0,0.0,7.0,78.0,6.0,0.0
apache.xalan.templates.ElemApplyTemplates,43,5.0,0.0,19.0,202.0,8.0,1.0
apache.xalan.templates.ElemTemplate,24,3.0,2.0,11.0,185.0,21.0,0.0
apache.xalan.templates.ElemCopy,10,4.0,0.0,7.0,173.0,3.0,0.0
apache.xalan.templates.ElemSort,20,3.0,0.0,6.0,178.0,14.0,0.0
apache.xalan.templates.OutputProperties,84,3.0,0.0,8.0,201.0,35.0,4.0
apache.xalan.templates.ElemUse,14,3.0,4.0,5.0,170.0,5.0,0.0
apache.xalan.templates.FuncDocument,43,5.0,0.0,13.0,63.0,5.0,1.0
apache.xalan.templates.Constants,0,1.0,0.0,0.0,0.0,0.0,0.0
apache.xalan.templates.ElemValueOf,23,3.0,0.0,14.0,174.0,9.0,0.0
apache.xalan.templates.DecimalFormatProperties,26,3.0,0.0,3.0,189.0,25.0,0.0
apache.xalan.templates.TemplateList,104,1.0,0.0,16.0,19.0,9.0,0.0
apache.xalan.templates.ElemExtensionDecl,31,3.0,0.0,10.0,178.0,14.0,0.0
apache.xalan.templates.ElemParam,10,4.0,0.0,9.0,192.0,6.0,0.0
apache.xalan.templates.ElemVariablePsuedo,2,4.0,0.0,5.0,188.0,2.0,0.0
apache.xalan.templates.XUnresolvedVariableSimple,4,3.0,0.0,3.0,76.0,4.0,0.0
apache.xalan.templates.NamespaceAlias,10,3.0,0.0,1.0,174.0,10.0,0.0
apache.xalan.templates.ElemUnknown,1,5.0,0.0,1.0,202.0,1.0,0.0
apache.xalan.templates.ElemVariable,41,3.0,3.0,20.0,186.0,19.0,1.0
apache.xalan.templates.AVTPart,3,1.0,2.0,3.0,6.0,6.0,0.0
apache.xalan.templates.ElemPI,29,3.0,0.0,10.0,171.0,7.0,0.0
apache.xalan.templates.KeyDeclaration,11,3.0,0.0,5.0,173.0,9.0,0.0
apache.xalan.templates.Stylesheet,152,3.0,1.0,18.0,237.0,70.0,0.0
apache.xalan.templates.ElemFallback,7,3.0,0.0,3.0,168.0,4.0,0.0
apache.xalan.templates.ElemComment,21,3.0,0.0,5.0,168.0,4.0,0.0
apache.xalan.templates.ElemExtensionCall,26,5.0,0.0,15.0,209.0,6.0,2.0
apache.xalan.templates.ElemApplyImport,8,3.0,0.0,6.0,168.0,4.0,0.0
apache.xalan.templates.ElemChoose,20,3.0,0.0,8.0,170.0,6.0,0.0
apache.xalan.templates.AVTPartSimple,5,2.0,0.0,4.0,11.0,5.0,0.0
apache.xalan.templates.StylesheetRoot,91,5.0,0.0,23.0,297.0,34.0,0.0
apache.xalan.templates.ElemExsltFunction,12,4.0,0.0,13.0,191.0,5.0,1.0
apache.xalan.templates.RedundentExprEliminator,160,3.0,0.0,29.0,57.0,6.0,0.0
apache.xalan.templates.ElemAttribute,35,5.0,0.0,9.0,190.0,5.0,2.0
apache.xalan.templates.ElemExsltFuncResult,7,4.0,0.0,6.0,190.0,4.0,1.0
apache.xalan.trace.EndSelectionEvent,1,2.0,0.0,4.0,2.0,1.0,0.0
apache.xalan.trace.GenerateEvent,5,1.0,0.0,1.0,5.0,5.0,0.0
apache.xalan.trace.PrintTraceListener,36,1.0,0.0,17.0,7.0,7.0,1.0
apache.xalan.trace.TraceManager,31,1.0,0.0,13.0,13.0,13.0,1.0
apache.xalan.trace.TracerEvent,11,1.0,0.0,3.0,3.0,3.0,0.0
apache.xalan.trace.SelectionEvent,1,1.0,1.0,4.0,1.0,1.0,0.0
apache.xalan.transformer.MsgMgr,19,1.0,0.0,2.0,13.0,13.0,0.0
apache.xalan.transformer.KeyManager,8,1.0,0.0,8.0,1.0,1.0,0.0
apache.xalan.transformer.ResultTreeHandler,129,2.0,0.0,11.0,47.0,35.0,2.0
apache.xalan.transformer.NumeratorFormatter,12,1.0,0.0,3.0,3.0,0.0,0.0
apache.xalan.transformer.StackGuard,18,1.0,0.0,7.0,6.0,5.0,1.0
apache.xalan.transformer.NodeSortKey,4,1.0,0.0,5.0,1.0,0.0,0.0
apache.xalan.transformer.CountersTable,16,2.0,0.0,5.0,5.0,2.0,0.0
apache.xalan.transformer.TransformerHandlerImpl,105,1.0,0.0,8.0,35.0,33.0,0.0
apache.xalan.transformer.QueuedEvents,6,1.0,1.0,2.0,6.0,1.0,0.0
apache.xalan.transformer.KeyRefIterator,14,7.0,0.0,14.0,149.0,2.0,0.0
apache.xalan.transformer.TransformSnapshotImpl,11,1.0,0.0,12.0,2.0,0.0,1.0
apache.xalan.transformer.XSLInfiniteLoopException,2,1.0,0.0,0.0,2.0,1.0,0.0
apache.xalan.transformer.Counter,7,1.0,0.0,4.0,3.0,0.0,0.0
apache.xalan.transformer.TreeWalker2Result,11,2.0,0.0,4.0,14.0,2.0,0.0
apache.xalan.transformer.TransformerIdentityImpl,123,2.0,0.0,12.0,43.0,41.0,0.0
apache.xalan.transformer.DecimalToRoman,1,1.0,0.0,0.0,1.0,1.0,0.0
apache.xalan.transformer.KeyIterator,9,8.0,0.0,7.0,156.0,3.0,0.0
apache.xalan.transformer.KeyTable,5,1.0,0.0,9.0,5.0,4.0,1.0
apache.xalan.transformer.ResultNameSpace,1,1.0,0.0,0.0,1.0,1.0,0.0
apache.xalan.transformer.TrAXFilter,22,2.0,0.0,3.0,7.0,6.0,0.0
apache.xalan.transformer.SerializerSwitcher,15,1.0,0.0,5.0,3.0,2.0,0.0
apache.xalan.transformer.NodeSorter,36,1.0,0.0,7.0,4.0,2.0,0.0
apache.xalan.transformer.ClonerToResultTree,15,1.0,0.0,4.0,2.0,2.0,0.0
apache.xalan.transformer.XalanProperties,0,1.0,0.0,0.0,0.0,0.0,0.0
apache.xalan.transformer.TransformerImpl,283,2.0,0.0,54.0,122.0,115.0,7.0
apache.xalan.xslt.Process,104,1.0,0.0,11.0,3.0,1.0,1.0
apache.xalan.xslt.EnvironmentCheck,17,1.0,0.0,0.0,5.0,3.0,0.0
apache.xml.dtm.DTMConfigurationException,6,3.0,0.0,0.0,21.0,6.0,0.0
apache.xml.dtm.DTMManager,30,1.0,2.0,9.0,19.0,17.0,1.0
apache.xml.dtm.DTMDOMException,2,2.0,0.0,0.0,2.0,2.0,0.0
apache.xml.dtm.DTMAxisTraverser,2,1.0,12.0,0.0,4.0,4.0,0.0
apache.xml.dtm.DTMException,40,2.0,1.0,2.0,15.0,15.0,0.0
apache.xml.dtm.ref.NodeLocator,6,1.0,0.0,0.0,6.0,6.0,0.0
apache.xml.dtm.ref.DTMDocumentImpl,179,1.0,0.0,12.0,109.0,96.0,0.0
apache.xml.dtm.ref.ChunkedIntArray,19,1.0,0.0,3.0,9.0,0.0,0.0
apache.xml.dtm.ref.DTMNodeList,10,1.0,0.0,2.0,5.0,4.0,2.0
apache.xml.dtm.ref.DTMTreeWalker,47,1.0,1.0,3.0,10.0,7.0,0.0
apache.xml.dtm.ref.IncrementalSAXSource_Filter,107,1.0,0.0,5.0,42.0,39.0,0.0
apache.xml.dtm.ref.DTMDefaultBaseIterators,31,3.0,3.0,32.0,89.0,3.0,0.0
apache.xml.dtm.ref.CoroutineManager,18,1.0,0.0,2.0,5.0,5.0,0.0
apache.xml.dtm.ref.IncrementalSAXSource_Xerces,36,1.0,0.0,5.0,12.0,10.0,0.0
apache.xml.dtm.ref.DTMAxisIteratorBase,15,1.0,1.0,1.0,11.0,9.0,0.0
apache.xml.dtm.ref.DTMManagerDefault,78,2.0,0.0,22.0,35.0,16.0,0.0
apache.xml.dtm.ref.DTMStringPool,19,1.0,2.0,1.0,5.0,5.0,0.0
apache.xml.dtm.ref.DTMNodeProxy,110,1.0,0.0,5.0,88.0,87.0,0.0
apache.xml.dtm.ref.ExpandedNameTable,17,1.0,0.0,4.0,10.0,9.0,1.0
apache.xml.dtm.ref.DTMDefaultBase,201,1.0,1.0,13.0,84.0,60.0,0.0
apache.xml.dtm.ref.DTMNamedNodeMap,15,1.0,0.0,2.0,9.0,8.0,0.0
apache.xml.dtm.ref.DTMNodeIterator,13,1.0,0.0,4.0,9.0,9.0,0.0
apache.xml.dtm.ref.DTMDefaultBaseTraversers,26,2.0,1.0,28.0,86.0,2.0,0.0
apache.xml.dtm.ref.DTMSafeStringPool,11,2.0,0.0,0.0,9.0,4.0,0.0
apache.xml.dtm.ref.CustomStringPool,7,2.0,0.0,0.0,9.0,4.0,0.0
apache.xml.utils.AttList,21,1.0,0.0,1.0,13.0,13.0,0.0
apache.xml.utils.IntStack,15,2.0,0.0,0.0,28.0,10.0,1.0
apache.xml.utils.StringToIntTable,17,1.0,0.0,0.0,8.0,8.0,0.0
apache.xml.utils.XMLStringFactory,0,1.0,1.0,2.0,4.0,4.0,0.0
apache.xml.utils.UnImplNode,80,1.0,1.0,2.0,80.0,80.0,0.0
apache.xml.utils.ElemDesc,7,1.0,0.0,0.0,4.0,0.0,0.0
apache.xml.utils.URI,171,1.0,0.0,3.0,41.0,29.0,1.0
apache.xml.utils.NamespaceSupport2,15,2.0,0.0,2.0,11.0,11.0,0.0
apache.xml.utils.StringVector,21,1.0,0.0,0.0,11.0,11.0,0.0
apache.xml.utils.StringBufferPool,2,1.0,0.0,2.0,2.0,2.0,0.0
apache.xml.utils.QName,74,1.0,0.0,5.0,28.0,28.0,0.0
apache.xml.utils.SuballocatedIntVector,61,1.0,0.0,0.0,18.0,11.0,0.0
apache.xml.utils.FastStringBuffer,106,1.0,0.0,1.0,27.0,21.0,1.0
apache.xml.utils.DOMBuilder,50,1.0,0.0,3.0,30.0,28.0,0.0
apache.xml.utils.NSInfo,3,1.0,0.0,0.0,3.0,3.0,0.0
apache.xml.utils.SAXSourceLocator,12,2.0,0.0,0.0,8.0,8.0,0.0
apache.xml.utils.CharKey,5,1.0,0.0,0.0,5.0,5.0,0.0
apache.xml.utils.StringToStringTableVector,18,1.0,0.0,1.0,10.0,10.0,0.0
apache.xml.utils.PrefixResolverDefault,12,1.0,0.0,0.0,5.0,5.0,0.0
apache.xml.utils.ListingErrorHandler,45,1.0,0.0,5.0,17.0,16.0,0.0
apache.xml.utils.SystemIDResolver,22,1.0,0.0,2.0,3.0,3.0,1.0
apache.xml.utils.Trie,9,1.0,0.0,1.0,3.0,3.0,0.0
apache.xml.utils.IntVector,37,1.0,1.0,0.0,18.0,18.0,1.0
apache.xml.utils.ObjectPool,12,1.0,0.0,3.0,7.0,7.0,0.0
apache.xml.utils.StringToStringTable,26,1.0,0.0,0.0,11.0,11.0,0.0
apache.xml.utils.NameSpace,1,1.0,0.0,0.0,1.0,1.0,0.0
apache.xml.utils.XMLChar,41,1.0,0.0,0.0,21.0,21.0,0.0
apache.xml.utils.NodeVector,74,1.0,1.0,1.0,30.0,30.0,0.0
apache.xml.utils.SerializableLocatorImpl,10,1.0,0.0,0.0,10.0,10.0,0.0
apache.xml.utils.DefaultErrorHandler,29,1.0,0.0,4.0,13.0,13.0,0.0
apache.xml.utils.SuballocatedByteVector,60,1.0,0.0,0.0,18.0,10.0,0.0
apache.xml.utils.WrappedRuntimeException,3,2.0,0.0,0.0,3.0,3.0,0.0
apache.xml.utils.MutableAttrListImpl,10,2.0,0.0,0.0,5.0,5.0,0.0
apache.xml.utils.TreeWalker,57,1.0,0.0,6.0,10.0,7.0,0.0
apache.xml.utils.XMLCharacterRecognizer,11,1.0,0.0,0.0,4.0,4.0,0.0
apache.xml.utils.WrongParserException,1,2.0,0.0,0.0,1.0,1.0,0.0
apache.xml.utils.PrefixForUriEnumerator,7,1.0,0.0,1.0,3.0,2.0,0.0
apache.xml.utils.Context2,31,1.0,0.0,0.0,11.0,0.0,0.0
apache.xml.utils.Hashtree2Node,5,1.0,0.0,0.0,1.0,1.0,0.0
apache.xml.utils.BoolStack,17,1.0,0.0,0.0,13.0,12.0,0.0
apache.xml.utils.res.XResources_ja_JP_A,1,3.0,0.0,0.0,4.0,1.0,0.0
apache.xml.utils.res.XResources_cy,1,3.0,0.0,0.0,4.0,1.0,0.0
apache.xml.utils.res.XResources_ka,1,3.0,0.0,0.0,4.0,1.0,0.0
apache.xml.utils.res.XResources_zh_TW,1,3.0,0.0,0.0,4.0,1.0,0.0
apache.xml.utils.res.XResources_he,1,3.0,0.0,0.0,4.0,1.0,0.0
apache.xml.utils.res.XResources_ja_JP_HA,1,3.0,0.0,0.0,4.0,1.0,0.0
apache.xml.utils.res.XResourceBundle,7,2.0,12.0,0.0,3.0,2.0,0.0
apache.xml.utils.res.XResources_ja_JP_I,1,3.0,0.0,0.0,4.0,1.0,0.0
apache.xml.utils.res.XResources_ja_JP_HI,1,3.0,0.0,0.0,4.0,1.0,0.0
apache.xml.utils.res.XResources_en,1,3.0,0.0,0.0,4.0,1.0,0.0
apache.xml.utils.res.XResources_el,1,3.0,0.0,0.0,4.0,1.0,0.0
apache.xml.utils.res.XResources_hy,1,3.0,0.0,0.0,4.0,1.0,0.0
apache.xml.utils.res.XResources_zh_CN,1,3.0,0.0,0.0,4.0,1.0,0.0
apache.xpath.XPathException,31,2.0,1.0,2.0,13.0,12.0,0.0
apache.xpath.VariableStack,38,1.0,0.0,10.0,21.0,21.0,0.0
apache.xpath.NodeSet,140,1.0,0.0,4.0,61.0,60.0,0.0
apache.xpath.Expression,36,1.0,7.0,8.0,30.0,29.0,0.0
apache.xpath.XPathAPI,10,1.0,0.0,5.0,9.0,9.0,0.0
apache.xpath.XPath,38,1.0,0.0,17.0,17.0,17.0,0.0
apache.xpath.XPathVisitor,12,1.0,5.0,13.0,12.0,12.0,0.0
apache.xpath.DOMHelper,120,1.0,1.0,7.0,24.0,22.0,0.0
apache.xpath.XPathProcessorException,2,3.0,0.0,0.0,15.0,2.0,0.0
apache.xpath.FoundIndex,1,2.0,0.0,0.0,1.0,1.0,0.0
apache.xpath.XPathContext,108,2.0,0.0,22.0,98.0,78.0,3.0
apache.xpath.SourceTreeManager,39,1.0,0.0,5.0,12.0,12.0,0.0
apache.xpath.SourceTree,1,1.0,0.0,0.0,1.0,1.0,0.0
apache.xpath.Arg,17,1.0,0.0,2.0,15.0,15.0,0.0
apache.xpath.DOM2Helper,17,2.0,0.0,2.0,35.0,11.0,0.0
apache.xpath.CachedXPathAPI,13,1.0,0.0,5.0,12.0,12.0,0.0
apache.xpath.NodeSetDTM,96,2.0,0.0,6.0,86.0,56.0,0.0
apache.xpath.axes.AttributeIterator,4,7.0,0.0,3.0,149.0,1.0,0.0
apache.xpath.axes.WalkerFactory,324,1.0,0.0,29.0,50.0,39.0,1.0
apache.xpath.axes.NodeSequence,81,3.0,1.0,5.0,109.0,34.0,4.0
apache.xpath.axes.ReverseAxesWalker,18,5.0,0.0,5.0,116.0,4.0,1.0
apache.xpath.axes.FilterExprIteratorSimple,24,5.0,0.0,11.0,147.0,14.0,0.0
apache.xpath.axes.MatchPatternIterator,29,5.0,0.0,10.0,138.0,3.0,1.0
apache.xpath.axes.LocPathIterator,72,4.0,8.0,16.0,133.0,45.0,1.0
apache.xpath.axes.ChildTestIterator,8,6.0,5.0,4.0,146.0,4.0,1.0
apache.xpath.axes.BasicTestIterator,15,5.0,2.0,8.0,140.0,2.0,0.0
apache.xpath.axes.OneStepIteratorForward,9,7.0,2.0,6.0,152.0,4.0,0.0
apache.xpath.axes.RTFIterator,2,8.0,0.0,1.0,154.0,1.0,1.0
apache.xpath.axes.IteratorPool,7,1.0,0.0,2.0,4.0,4.0,0.0
apache.xpath.axes.OneStepIterator,24,7.0,0.0,7.0,158.0,8.0,2.0
apache.xpath.axes.ChildIterator,7,5.0,0.0,4.0,137.0,3.0,0.0
apache.xpath.axes.SelfIteratorNoPredicate,7,5.0,0.0,3.0,138.0,4.0,1.0
apache.xpath.axes.WalkingIterator,34,5.0,1.0,9.0,150.0,16.0,0.0
apache.xpath.axes.UnionChildIterator,9,7.0,0.0,2.0,149.0,3.0,0.0
apache.xpath.axes.FilterExprWalker,29,5.0,0.0,15.0,124.0,16.0,0.0
apache.xpath.axes.DescendantIterator,36,5.0,0.0,10.0,142.0,8.0,1.0
apache.xpath.axes.UnionPathIterator,55,5.0,0.0,16.0,149.0,13.0,1.0
apache.xpath.axes.HasPositionalPredChecker,6,2.0,0.0,16.0,15.0,3.0,0.0
apache.xpath.axes.WalkingIteratorSorted,12,6.0,0.0,5.0,155.0,3.0,0.0
apache.xpath.axes.FilterExprIterator,16,6.0,0.0,7.0,152.0,11.0,0.0
apache.xpath.axes.AxesWalker,53,4.0,2.0,11.0,108.0,23.0,1.0
apache.xpath.compiler.Lexer,95,1.0,0.0,8.0,10.0,0.0,1.0
apache.xpath.compiler.XPathParser,193,1.0,0.0,12.0,58.0,5.0,1.0
apache.xpath.compiler.Keywords,7,1.0,0.0,2.0,1.0,1.0,0.0
apache.xpath.compiler.OpMap,38,1.0,1.0,4.0,20.0,19.0,1.0
apache.xpath.compiler.FuncLoader,7,1.0,0.0,1.0,3.0,3.0,0.0
apache.xpath.compiler.XPathDumper,0,1.0,0.0,0.0,0.0,0.0,0.0
apache.xpath.compiler.Compiler,124,2.0,0.0,43.0,65.0,15.0,1.0
apache.xpath.compiler.PsuedoNames,0,1.0,0.0,0.0,0.0,0.0,0.0
apache.xpath.compiler.FunctionTable,4,1.0,0.0,4.0,3.0,3.0,0.0
apache.xpath.compiler.OpCodes,0,1.0,0.0,0.0,0.0,0.0,0.0
apache.xpath.functions.FuncStartsWith,2,5.0,0.0,4.0,57.0,1.0,0.0
apache.xpath.functions.FuncLocalPart,4,5.0,0.0,4.0,56.0,1.0,0.0
apache.xpath.functions.Function2Args,19,4.0,7.0,4.0,56.0,7.0,0.0
apache.xpath.functions.FuncNormalizeSpace,4,5.0,0.0,5.0,57.0,2.0,0.0
apache.xpath.functions.FuncFloor,1,4.0,0.0,3.0,49.0,1.0,0.0
apache.xpath.functions.FuncSum,3,4.0,0.0,6.0,49.0,1.0,0.0
apache.xpath.functions.FuncExtElementAvailable,7,4.0,0.0,9.0,49.0,1.0,0.0
apache.xpath.functions.FuncConcat,7,7.0,0.0,5.0,74.0,2.0,0.0
apache.xpath.functions.FuncContains,3,5.0,0.0,3.0,57.0,1.0,0.0
apache.xpath.functions.FuncCurrent,5,3.0,0.0,7.0,40.0,2.0,0.0
