filename,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
apache.camel.InvalidTypeException,3,4.0,0.0,2.0,11.0,0,1,3,3.0,0.5,37,1.0,0,0.904761905,0.5,0,0,10.66666667,1,0.6667,0
apache.camel.NoSuchPropertyException,6,4.0,0.0,1.0,13.0,6,4,2,3.0,0.916666667,67,1.0,0,0.826086957,0.36,0,0,11.8,2,1.0,0
apache.camel.CamelExchangeException,4,3.0,7.0,1.0,8.0,0,10,2,3.0,0.833333333,39,1.0,1,0.894736842,0.625,0,0,8.25,1,0.5,0
apache.camel.RuntimeExpressionException,3,3.0,2.0,0.0,7.0,3,5,1,3.0,1.5,17,1.0,0,1.0,0.7777777779999999,0,0,4.333333333,0,0.0,0
apache.camel.builder.ProcessorBuilder,13,1.0,0.0,2.0,13.0,78,2,14,12.0,2.0,80,0.0,0,0.0,0.326923077,0,0,5.153846154,1,0.9231,2
apache.camel.builder.LoggingErrorHandlerBuilder,9,2.0,0.0,5.0,12.0,0,1,9,9.0,0.25,92,1.0,1,0.333333333,0.355555556,0,0,9.0,1,0.6667,2
apache.camel.builder.Builder,11,1.0,0.0,3.0,11.0,55,1,3,10.0,2.0,86,0.0,0,0.0,0.181818182,0,0,6.818181817999999,1,0.9091,2
apache.camel.builder.ErrorHandlerBuilderSupport,4,1.0,4.0,2.0,3.0,0,5,3,2.0,0.0,38,1.0,0,0.0,0.5,0,0,8.25,2,1.0,2
apache.camel.builder.ExpressionClause,44,2.0,0.0,7.0,68.0,834,4,8,44.0,0.5,345,1.0,0,0.33846153799999995,0.261363636,1,2,6.795454545,1,0.9773,3
apache.camel.builder.DeadLetterChannelBuilder,35,2.0,0.0,13.0,35.0,438,3,18,32.0,0.792626728,273,1.0,6,0.09375,0.10546875,0,0,7.3125,2,1.0,4
apache.camel.builder.ConstantProcessorBuilder,2,1.0,0.0,1.0,2.0,0,1,2,2.0,0.0,12,1.0,1,0.0,0.75,0,0,4.5,1,0.5,0
apache.camel.builder.PredicateBuilder,17,1.0,0.0,4.0,17.0,136,4,17,16.0,2.0,138,0.0,0,0.0,0.19607843100000003,0,0,7.117647058999999,1,0.9412,0
apache.camel.builder.BinaryPredicateSupport,6,1.0,7.0,2.0,7.0,24,7,4,3.0,0.375,125,1.0,2,0.0,0.444444444,0,0,12.66666667,2,1.0,0
apache.camel.builder.BuilderSupport,37,1.0,1.0,12.0,31.0,437,1,15,28.0,0.855555556,251,1.0,2,0.0,0.13399503699999998,0,0,7.0,2,1.0,3
apache.camel.builder.ExpressionBuilder,30,1.0,0.0,4.0,30.0,435,18,29,29.0,2.0,193,0.0,0,0.0,0.133333333,0,0,5.433333332999999,1,0.9667,3
apache.camel.builder.NoErrorHandlerBuilder,2,2.0,0.0,2.0,5.0,3,2,4,2.0,2.0,10,0.0,0,0.6,0.5555555560000001,0,0,2.333333333,1,0.6667,0
apache.camel.builder.RouteBuilder,26,2.0,1.0,13.0,55.0,30,13,14,20.0,0.6521739129999999,207,1.0,1,0.568627451,0.128472222,1,3,7.5,2,0.9583,7
apache.camel.builder.PredicateSupport,3,1.0,6.0,0.0,2.0,6,6,2,1.0,2.0,37,0.0,0,0.0,0.5625,0,0,8.25,2,1.0,0
apache.camel.builder.NoRouteBuilder,2,3.0,0.0,0.0,57.0,4,0,1,2.0,0.666666667,16,1.0,1,0.962264151,0.666666667,1,1,2.75,1,0.5,0
apache.camel.builder.ValueBuilder,27,1.0,1.0,3.0,26.0,0,4,5,24.0,0.08,236,1.0,1,0.0,0.258241758,0,0,8.038461538,2,1.0,3
apache.camel.builder.xml.DomResultHandler,2,1.0,0.0,1.0,2.0,0,1,2,2.0,0.0,21,1.0,0,0.0,0.666666667,0,0,5.666666667,1,0.6667,0
apache.camel.builder.xml.StringResultHandlerFactory,1,1.0,0.0,2.0,1.0,1,1,3,1.0,2.0,9,0.0,0,0.0,1.0,0,0,3.5,1,0.5,0
apache.camel.builder.xml.XPathLanguage,6,1.0,0.0,3.0,5.0,9,0,4,4.0,0.2,41,1.0,0,0.0,0.41666666700000005,0,0,5.666666667,2,1.0,0
apache.camel.builder.xml.StringResultHandler,2,1.0,0.0,1.0,2.0,0,1,2,2.0,0.5,29,0.0,0,0.0,0.666666667,0,0,8.0,1,0.6667,0
apache.camel.builder.xml.XPathBuilder,75,1.0,0.0,9.0,46.0,1044,8,17,40.0,0.915277778,620,1.0,3,0.0,0.128728414,0,0,11.34693878,6,1.4082,0
apache.camel.builder.xml.XsltBuilder,37,1.0,0.0,11.0,30.0,347,1,12,27.0,0.6689655170000001,380,1.0,2,0.0,0.11428571400000001,0,0,11.5,3,1.0333,0
apache.camel.builder.xml.StreamResultHandler,2,1.0,0.0,1.0,2.0,0,1,2,2.0,0.5,29,0.0,0,0.0,0.666666667,0,0,8.0,1,0.6667,0
apache.camel.builder.xml.DomResultHandlerFactory,1,1.0,0.0,2.0,1.0,1,1,3,1.0,2.0,9,0.0,0,0.0,1.0,0,0,3.5,1,0.5,0
apache.camel.builder.xml.DefaultNamespaceContext,16,1.0,0.0,0.0,8.0,0,1,1,8.0,0.14285714300000002,146,1.0,0,0.0,0.4,0,0,17.0,4,1.5,0
apache.camel.builder.xml.MessageVariableResolver,17,1.0,0.0,3.0,4.0,1,1,4,4.0,0.666666667,163,1.0,1,0.0,0.36,0,0,25.66666667,15,3.0,0
apache.camel.builder.xml.InvalidXPathExpression,2,4.0,0.0,0.0,9.0,0,1,1,2.0,0.0,25,1.0,0,0.944444444,0.666666667,0,0,11.0,1,0.5,0
apache.camel.builder.xml.Namespaces,14,1.0,0.0,4.0,11.0,43,4,4,11.0,1.0142857140000001,163,0.14285714300000002,0,0.0,0.4,0,0,13.18181818,4,1.2727,1
apache.camel.builder.xml.StreamResultHandlerFactory,1,1.0,0.0,2.0,1.0,1,1,3,1.0,2.0,9,0.0,0,0.0,1.0,0,0,3.5,1,0.5,0
apache.camel.component.bean.BeanComponent,9,3.0,0.0,8.0,44.0,34,0,13,5.0,0.875,95,1.0,1,0.8292682929999999,0.333333333,1,2,9.333333332999999,2,0.8889,0
apache.camel.component.bean.XPathAnnotationExpressionFactory,4,2.0,0.0,6.0,3.0,1,0,7,1.0,2.0,48,0.0,0,0.666666667,0.6,1,1,23.0,4,2.0,0
apache.camel.component.bean.BeanProcessor,30,2.0,0.0,12.0,27.0,75,8,16,11.0,0.8,299,0.8,1,0.565217391,0.206349206,1,1,18.6,2,0.7333,2
apache.camel.component.bean.BeanInvocation,16,1.0,0.0,5.0,10.0,0,5,5,10.0,0.518518519,136,1.0,1,0.0,0.257142857,0,0,12.3,2,0.9,0
apache.camel.component.bean.CamelInvocationHandler,3,1.0,0.0,8.0,2.0,0,2,8,2.0,0.0,49,1.0,2,0.0,0.583333333,0,0,22.5,1,0.5,2
apache.camel.component.bean.DefaultParameterMappingStrategy,4,1.0,0.0,4.0,4.0,0,1,3,4.0,0.0,37,1.0,0,0.0,0.583333333,0,0,8.0,1,0.75,0
apache.camel.component.bean.DefaultAnnotationExpressionFactory,6,1.0,1.0,5.0,2.0,3,2,6,1.0,2.0,96,0.0,0,0.0,0.533333333,0,0,31.0,3,1.6667,0
apache.camel.component.bean.BeanExchange,5,2.0,0.0,4.0,46.0,10,3,6,5.0,2.0,30,0.0,0,0.926829268,0.36,1,1,5.0,1,0.6,1
apache.camel.component.bean.NoBeanAvailableException,2,3.0,0.0,0.0,6.0,0,1,1,2.0,0.0,20,1.0,0,0.944444444,0.75,0,0,8.5,1,0.5,0
apache.camel.component.bean.MethodInfo,16,1.0,0.0,5.0,15.0,82,3,7,13.0,0.84375,162,1.0,1,0.0,0.18300653600000003,0,0,8.176470587999999,3,1.1765,5
apache.camel.component.bean.AmbiguousMethodCallException,2,4.0,0.0,1.0,10.0,0,1,2,2.0,0.0,21,1.0,0,0.95,0.666666667,0,0,9.0,1,0.5,0
apache.camel.component.bean.BeanInfo,67,1.0,0.0,26.0,16.0,100,5,26,7.0,0.7265625,741,1.0,3,0.0,0.275,0,0,42.11764706,10,2.8235,7
apache.camel.component.bean.ParameterInfo,6,1.0,0.0,1.0,6.0,3,3,1,6.0,0.75,41,1.0,1,0.0,0.36666666700000006,0,0,5.166666667,1,0.8333,0
apache.camel.component.bean.ProxyHelper,6,1.0,0.0,3.0,5.0,10,1,3,4.0,2.0,56,0.0,0,0.0,0.44,0,0,10.2,1,0.8,2
apache.camel.component.direct.DirectEndpoint,8,2.0,0.0,6.0,35.0,25,3,11,8.0,0.7666666670000001,73,1.0,0,0.7419354840000001,0.25,0,0,5.3636363639999995,1,0.7273,0
apache.camel.component.direct.DirectComponent,1,3.0,0.0,2.0,37.0,1,1,3,0.0,2.0,17,0.0,0,0.9714285709999999,0.666666667,1,2,7.5,1,0.5,0
apache.camel.component.file.FileExchange,5,2.0,0.0,3.0,46.0,0,9,6,5.0,0.0,41,1.0,0,0.926829268,0.44,1,1,7.0,1,0.6,0
apache.camel.component.file.FileProducer,17,3.0,0.0,9.0,27.0,20,1,10,4.0,0.642857143,250,1.0,1,0.7692307690000001,0.28571428600000004,0,0,30.0,6,1.5,2
apache.camel.component.file.FileMessage,8,3.0,0.0,1.0,42.0,35,1,4,7.0,0.2,62,1.0,0,0.795454545,0.590909091,2,5,4.545454545,1,0.8182,0
apache.camel.component.file.FileComponent,3,3.0,0.0,3.0,39.0,3,1,4,2.0,1.5,30,0.0,0,0.9714285709999999,0.5,1,2,8.333333332999999,1,0.3333,5
apache.camel.component.file.FileEndpoint,56,3.0,0.0,14.0,77.0,814,7,19,37.0,0.9090909090000001,555,1.0,1,0.402985075,0.146694215,1,2,11.0,7,1.1778,5
apache.camel.component.file.FileConsumer,53,4.0,0.0,7.0,55.0,151,3,14,11.0,0.852813853,603,1.0,1,0.62962963,0.164502165,1,1,25.90909091,15,2.6818,8
apache.camel.component.file.strategy.FileProcessStrategySupport,14,1.0,3.0,5.0,9.0,21,3,9,6.0,0.7222222220000001,151,0.75,1,0.0,0.37037037,0,0,13.7,1,0.6,2
apache.camel.component.file.strategy.RenameFileProcessStrategy,10,2.0,0.0,4.0,16.0,14,1,7,7.0,0.642857143,105,1.0,1,0.666666667,0.326530612,0,0,11.875,1,0.375,1
apache.camel.component.file.strategy.NoOpFileProcessStrategy,2,2.0,0.0,0.0,11.0,1,1,1,2.0,2.0,10,0.0,0,1.0,0.75,0,0,4.0,0,0.0,1
apache.camel.component.file.strategy.DeleteFileProcessStrategy,5,2.0,0.0,2.0,12.0,4,1,5,3.0,0.666666667,50,1.0,0,0.857142857,0.46666666700000003,0,0,11.25,1,0.25,1
apache.camel.component.file.strategy.DefaultFileRenamer,11,1.0,0.0,0.0,8.0,12,2,1,7.0,0.625,100,1.0,0,0.0,0.541666667,0,0,9.777777777999999,4,1.2222,0
apache.camel.component.jmx.JMXComponent,5,3.0,0.0,3.0,41.0,8,1,4,4.0,0.5,36,1.0,0,0.9189189190000001,0.36,1,2,6.0,1,0.6,0
apache.camel.component.jmx.JMXEndpoint,23,2.0,0.0,7.0,47.0,201,2,13,19.0,0.918181818,266,1.0,0,0.534883721,0.17676767699999998,1,1,10.13043478,1,0.8696,1
apache.camel.component.jmx.JMXConsumer,3,3.0,0.0,2.0,25.0,0,1,6,2.0,0.0,24,1.0,1,0.956521739,0.6,0,0,10.5,1,0.5,0
apache.camel.component.jmx.JMXExchange,1,2.0,0.0,3.0,42.0,0,3,5,1.0,2.0,12,0.0,0,1.0,1.0,0,0,11.0,0,0.0,1
apache.camel.component.jmx.JMXMessage,6,3.0,0.0,1.0,40.0,30,1,4,6.0,0.25,50,1.0,0,0.833333333,0.5555555560000001,2,5,4.444444444,1,0.7778,1
apache.camel.component.log.LogComponent,3,3.0,0.0,8.0,38.0,3,0,12,0.0,2.0,67,0.0,0,0.944444444,0.666666667,1,3,21.33333333,1,0.6667,1
apache.camel.component.mock.MockComponent,2,3.0,0.0,4.0,37.0,1,0,6,0.0,2.0,39,0.0,0,0.9714285709999999,0.666666667,1,2,18.5,1,0.5,0
apache.camel.component.mock.AssertionClause,10,1.0,2.0,9.0,9.0,39,4,8,7.0,0.5555555560000001,108,1.0,0,0.0,0.257142857,0,0,9.7,2,1.0,1
apache.camel.component.mock.MockEndpoint,101,2.0,1.0,12.0,85.0,1836,12,25,50.0,0.883876358,1188,1.0,2,0.27380952399999997,0.096119929,0,0,17.265625,6,1.2031,4
apache.camel.component.ref.RefComponent,1,3.0,0.0,3.0,37.0,1,0,4,0.0,2.0,18,0.0,0,0.9714285709999999,0.666666667,1,2,8.0,1,0.5,0
apache.camel.component.seda.SedaEndpoint,8,2.0,0.0,8.0,35.0,22,3,10,8.0,0.28571428600000004,57,1.0,0,0.8214285709999999,0.303571429,0,0,6.0,1,0.625,0
apache.camel.component.seda.SedaConsumer,10,2.0,0.0,6.0,18.0,0,2,11,3.0,0.7,115,1.0,2,0.764705882,0.46666666700000003,1,2,17.5,2,0.8333,2
apache.camel.component.seda.QueueComponent,1,4.0,0.0,0.0,39.0,0,0,3,1.0,0.0,13,1.0,0,1.0,1.0,0,0,5.0,0,0.0,1
apache.camel.component.seda.SedaComponent,2,3.0,2.0,3.0,38.0,3,3,3,1.0,2.0,28,0.0,0,0.944444444,0.7777777779999999,1,1,8.333333332999999,1,0.6667,0
apache.camel.component.timer.TimerEndpoint,22,2.0,0.0,6.0,47.0,144,2,8,20.0,0.879699248,148,1.0,0,0.575,0.20625,0,0,6.05,2,0.95,0
apache.camel.component.timer.TimerComponent,6,3.0,0.0,2.0,39.0,0,1,3,1.0,0.333333333,86,1.0,0,0.9189189190000001,0.4375,2,3,20.25,3,1.25,0
apache.camel.component.timer.TimerConsumer,11,3.0,0.0,4.0,28.0,0,2,8,1.0,0.666666667,161,1.0,1,0.846153846,0.36,1,1,25.33333333,6,1.5,0
apache.camel.component.vm.VmComponent,7,4.0,0.0,2.0,42.0,5,0,4,0.0,0.5,102,1.0,0,0.9,0.6,2,2,15.66666667,2,0.8333,0
apache.camel.converter.NIOConverter,15,1.0,0.0,2.0,12.0,76,3,3,11.0,0.916666667,180,1.0,0,0.0,0.1,0,0,12.76923077,1,0.8462,2
apache.camel.converter.ObjectConverter,35,1.0,0.0,2.0,15.0,105,10,1,14.0,2.0,214,0.0,0,0.0,0.2,0,0,13.26666667,4,2.4667,2
apache.camel.converter.CollectionConverter,11,1.0,0.0,1.0,10.0,45,0,0,9.0,2.0,66,0.0,0,0.0,0.25,0,0,5.6,2,1.0,0
apache.camel.converter.IOConverter,35,1.0,0.0,2.0,26.0,349,9,3,24.0,0.807692308,292,1.0,0,0.0,0.082840237,0,0,9.777777777999999,1,0.9259,3
apache.camel.converter.jaxp.BytesSource,6,2.0,0.0,0.0,6.0,0,2,0,6.0,0.0,52,1.0,0,0.692307692,0.5,0,0,7.5,1,0.6667,1
apache.camel.converter.jaxp.StringSource,15,2.0,1.0,0.0,13.0,0,3,0,13.0,0.291666667,140,1.0,0,0.5,0.384615385,0,0,9.615384615,1,0.6923,2
apache.camel.converter.jaxp.XmlConverter,85,1.0,0.0,6.0,48.0,1164,9,5,48.0,0.925,711,0.6,0,0.0,0.10906862699999999,0,0,13.40816327,2,1.0,0
apache.camel.impl.DefaultLanguageResolver,10,1.0,0.0,6.0,2.0,2,1,7,1.0,0.5,131,1.0,2,0.0,0.7777777779999999,0,0,31.25,3,1.5,0
apache.camel.impl.DefaultExchangeConverter,1,1.0,0.0,1.0,1.0,1,1,2,1.0,2.0,10,0.0,0,0.0,0.666666667,0,0,4.0,1,0.5,0
apache.camel.impl.DefaultComponent,35,2.0,11.0,10.0,36.0,256,38,16,16.0,0.804347826,301,1.0,1,0.382352941,0.316770186,1,1,11.375,3,1.0,5
apache.camel.impl.DefaultPollingEndpoint,5,3.0,1.0,5.0,40.0,10,4,7,1.0,2.0,33,0.0,0,0.9642857140000001,0.44,0,0,5.6,1,0.2,0
apache.camel.impl.PredicateSupport,3,1.0,0.0,0.0,2.0,6,0,2,1.0,2.0,37,0.0,0,0.0,0.5625,0,0,8.25,2,1.0,0
apache.camel.impl.BinaryPredicateSupport,6,1.0,0.0,2.0,7.0,24,0,4,3.0,0.375,125,1.0,2,0.0,0.444444444,0,0,12.66666667,2,1.0,0
apache.camel.impl.DefaultScheduledPollConsumer,9,4.0,0.0,6.0,42.0,4,1,7,2.0,0.5,63,1.0,1,0.9189189190000001,0.4,2,4,11.4,1,0.6,0
apache.camel.impl.ProducerCache,21,2.0,0.0,11.0,24.0,66,3,14,7.0,0.541666667,239,1.0,0,0.541666667,0.34375,1,1,17.23076923,2,1.0769,0
apache.camel.impl.DefaultProducer,8,2.0,6.0,2.0,21.0,0,27,5,6.0,0.28571428600000004,47,1.0,1,0.65,0.34375,1,1,4.75,1,0.875,0
apache.camel.impl.JndiRegistry,13,1.0,0.0,1.0,9.0,30,1,2,8.0,0.375,79,1.0,0,0.0,0.355555556,0,0,7.666666667,1,0.7778,0
apache.camel.impl.LoggingExceptionHandler,3,1.0,0.0,2.0,3.0,1,4,5,3.0,0.0,26,1.0,1,0.0,0.5,0,0,7.333333333,1,0.3333,1
apache.camel.impl.DefaultExchange,63,1.0,3.0,10.0,41.0,809,16,11,33.0,0.909756098,489,1.0,7,0.0,0.118466899,0,0,10.4047619,4,1.5238,1
apache.camel.impl.DefaultUnitOfWork,13,1.0,0.0,3.0,7.0,20,1,4,7.0,0.942857143,94,1.0,1,0.0,0.47619047600000003,0,0,10.125,4,1.75,1
apache.camel.impl.ScheduledPollConsumer,18,3.0,2.0,3.0,37.0,79,7,6,11.0,0.816326531,163,1.0,0,0.647058824,0.20535714300000002,1,1,9.4,2,0.8667,0
apache.camel.impl.DefaultComponentResolver,10,1.0,0.0,6.0,1.0,1,1,9,1.0,0.5,141,1.0,1,0.0,0.666666667,0,0,45.33333333,6,2.0,1
apache.camel.impl.NoPolicy,1,1.0,0.0,1.0,1.0,1,0,2,1.0,2.0,7,0.0,0,0.0,0.75,0,0,2.5,1,0.5,0
apache.camel.impl.ReportingTypeConverterRegistry,4,1.0,0.0,2.0,3.0,0,0,3,3.0,0.333333333,34,1.0,0,0.0,0.5,0,0,7.25,2,1.0,0
apache.camel.impl.DefaultCamelContext,116,2.0,0.0,36.0,74.0,1723,12,40,48.0,0.9303278690000001,1182,1.0,8,0.183098592,0.075260805,1,1,17.74193548,7,1.3548,6
apache.camel.impl.DefaultConsumer,12,2.0,6.0,7.0,23.0,17,18,9,7.0,0.7777777779999999,90,1.0,4,0.590909091,0.28,1,1,7.6,2,1.1,1
apache.camel.impl.ReportingTypeConverterLoader,4,2.0,0.0,3.0,10.0,7,1,5,1.0,0.7,59,1.0,0,0.6,0.36,1,1,8.5,2,0.8333,0
apache.camel.impl.DefaultLifecycleStrategy,5,1.0,0.0,4.0,5.0,15,2,5,5.0,2.0,14,0.0,0,0.0,0.333333333,0,0,1.333333333,1,0.8333,0
apache.camel.impl.DefaultMessage,27,2.0,2.0,3.0,34.0,181,15,5,15.0,0.7142857140000001,196,1.0,0,0.4,0.272727273,1,2,7.818181817999999,3,1.4545,1
apache.camel.impl.ScheduledPollEndpoint,10,2.0,2.0,4.0,35.0,22,6,6,3.0,0.571428571,55,1.0,0,0.851851852,0.333333333,0,0,5.75,2,0.625,0
apache.camel.impl.SerializationDataFormat,2,1.0,0.0,2.0,2.0,3,1,3,2.0,2.0,21,0.0,0,0.0,0.533333333,0,0,6.0,1,0.6667,1
apache.camel.impl.PollingConsumerSupport,7,2.0,3.0,3.0,19.0,7,6,5,5.0,0.6,49,1.0,2,0.7222222220000001,0.375,0,0,6.833333333,2,1.0,0
apache.camel.impl.ProcessorPollingConsumer,7,3.0,0.0,5.0,25.0,3,1,6,4.0,0.0,46,1.0,1,0.7826086959999999,0.375,1,1,6.5,1,0.8333,0
apache.camel.impl.MessageSupport,20,1.0,1.0,4.0,14.0,112,2,5,11.0,0.8,151,1.0,2,0.0,0.26666666699999997,0,0,8.1875,4,1.3125,0
apache.camel.impl.EventDrivenPollingConsumer,15,3.0,0.0,5.0,30.0,44,3,10,8.0,0.727272727,121,1.0,2,0.666666667,0.233766234,1,1,8.75,2,0.8333,0
apache.camel.impl.EventDrivenConsumerRoute,7,2.0,0.0,4.0,16.0,0,2,5,4.0,0.0,65,1.0,1,0.692307692,0.45,1,1,11.8,1,0.8,0
apache.camel.impl.ServiceSupport,17,1.0,23.0,1.0,13.0,49,33,2,6.0,0.807692308,200,1.0,0,0.0,0.380952381,0,0,12.85714286,3,1.2143,1
apache.camel.impl.ProcessorEndpoint,13,4.0,1.0,7.0,52.0,54,12,11,7.0,0.545454545,83,1.0,1,0.8235294120000001,0.333333333,0,0,5.833333333,1,0.5,0
apache.camel.impl.DefaultEndpoint,39,1.0,7.0,10.0,27.0,327,29,12,20.0,0.846153846,278,1.0,3,0.0,0.15925925900000001,1,1,9.111111111,5,1.3333,2
apache.camel.impl.ExpressionSupport,3,1.0,1.0,1.0,3.0,15,7,4,2.0,2.0,52,0.0,0,0.0,0.541666667,0,0,7.666666667,2,1.0,0
apache.camel.impl.converter.DefaultTypeConverter,44,1.0,0.0,14.0,11.0,30,1,18,7.0,0.772727273,479,1.0,1,0.0,0.418181818,0,0,38.41666667,17,3.25,0
apache.camel.impl.converter.InstanceMethodTypeConverter,4,1.0,0.0,3.0,3.0,0,1,4,3.0,0.25,54,1.0,1,0.0,0.46666666700000003,0,0,16.33333333,2,1.0,0
apache.camel.impl.converter.AsyncProcessorTypeConverter,7,1.0,0.0,3.0,2.0,3,11,5,2.0,2.0,47,0.0,0,0.0,0.41666666700000005,0,0,14.66666667,5,2.3333,0
apache.camel.impl.converter.AnnotationTypeConverterLoader,27,1.0,1.0,9.0,7.0,8,2,12,2.0,0.75,380,0.75,1,0.0,0.321428571,0,0,46.0,11,2.125,1
apache.camel.impl.converter.StaticMethodTypeConverter,3,1.0,0.0,1.0,3.0,0,1,2,3.0,0.0,31,1.0,0,0.0,0.5,0,0,9.0,1,0.6667,0
apache.camel.impl.converter.ArrayTypeConverter,12,1.0,0.0,0.0,1.0,1,1,1,1.0,2.0,121,0.0,0,0.0,0.666666667,0,0,59.5,13,6.5,0
apache.camel.impl.converter.ToStringTypeConverter,3,1.0,0.0,0.0,1.0,1,1,1,1.0,2.0,16,0.0,0,0.0,0.666666667,0,0,7.0,3,1.5,0
apache.camel.impl.converter.EnumTypeConverter,3,1.0,0.0,2.0,1.0,1,1,3,1.0,2.0,52,0.0,0,0.0,0.666666667,0,0,25.0,3,1.5,0
apache.camel.impl.converter.CachingInjector,4,1.0,0.0,2.0,3.0,0,2,2,2.0,0.5,33,1.0,1,0.0,0.666666667,0,0,9.0,2,1.0,0
apache.camel.impl.converter.PropertyEditorTypeConverter,7,1.0,0.0,1.0,1.0,1,1,2,1.0,2.0,54,0.0,0,0.0,0.666666667,0,0,26.0,6,3.0,0
apache.camel.language.ExpressionEvaluationException,3,3.0,0.0,2.0,7.0,0,2,3,3.0,0.5,21,1.0,2,0.894736842,0.5,0,0,5.333333333,1,0.6667,0
apache.camel.language.IllegalSyntaxException,3,3.0,0.0,1.0,7.0,0,2,2,3.0,0.5,32,1.0,1,0.894736842,0.5555555560000001,0,0,9.0,1,0.6667,0
apache.camel.language.simple.SimpleLanguage,24,1.0,0.0,6.0,7.0,28,0,7,3.0,2.0,237,0.0,0,0.0,0.625,0,0,28.625,11,3.0,1
apache.camel.management.ManagedRoute,7,3.0,0.0,2.0,22.0,7,2,3,5.0,0.8666666670000001,46,0.666666667,1,0.761904762,0.583333333,0,0,6.166666667,2,1.0,0
apache.camel.management.PerformanceCounter,18,2.0,1.0,0.0,16.0,27,5,1,13.0,0.798076923,176,1.0,0,0.1875,0.535714286,0,0,11.0,5,1.2857,0
apache.camel.management.ManagedEndpoint,3,1.0,0.0,1.0,3.0,0,2,1,3.0,0.0,17,1.0,1,0.0,0.666666667,0,0,4.333333333,1,0.6667,0
apache.camel.management.InstrumentationLifecycleStrategy,31,1.0,0.0,20.0,11.0,0,2,27,11.0,0.454545455,392,1.0,2,0.0,0.25,0,0,31.25,9,1.9167,0
apache.camel.management.CamelNamingStrategy,26,1.0,0.0,10.0,15.0,37,1,10,11.0,0.9809523809999999,465,0.133333333,0,0.0,0.193333333,0,0,29.0,3,1.1333,0
apache.camel.management.Counter,3,1.0,1.0,0.0,3.0,0,1,0,3.0,0.0,27,1.0,0,0.0,1.0,0,0,5.5,1,0.75,0
apache.camel.management.ManagedService,7,1.0,0.0,2.0,5.0,0,2,2,5.0,0.0,43,1.0,1,0.0,0.6,0,0,7.4,1,0.8,0
apache.camel.management.InstrumentationProcessor,11,3.0,0.0,4.0,29.0,6,3,10,5.0,0.571428571,111,1.0,1,0.807692308,0.333333333,0,0,12.625,4,1.25,2
