filename,wmc,dit,noc,cbo,rfc,npm,bug
apache.camel.processor.aggregate.AggregationCollection,5,2,0,4,14,5,4
apache.camel.processor.aggregate.UseLatestAggregationStrategy,2,1,0,3,3,2,1
apache.camel.processor.idempotent.NoMessageIdException,3,5,0,4,8,3,0
apache.camel.processor.idempotent.MemoryMessageIdRepository,5,1,0,2,10,5,1
apache.camel.processor.idempotent.IdempotentConsumer,10,2,0,11,24,6,0
apache.camel.processor.loadbalancer.TopicLoadBalancer,3,2,0,4,10,2,2
apache.camel.processor.loadbalancer.RoundRobinLoadBalancer,2,3,0,5,5,1,0
apache.camel.processor.loadbalancer.QueueLoadBalancer,3,2,3,6,12,2,0
apache.camel.processor.loadbalancer.RandomLoadBalancer,2,3,0,3,7,1,0
apache.camel.processor.loadbalancer.LoadBalancerSupport,4,1,2,4,8,4,1
apache.camel.processor.loadbalancer.StickyLoadBalancer,7,3,0,5,24,5,2
apache.camel.processor.resequencer.SequenceSender,7,2,0,6,17,4,1
apache.camel.processor.resequencer.Timeout,7,2,0,3,17,7,0
apache.camel.processor.resequencer.DefaultExchangeComparator,11,1,0,4,20,10,0
apache.camel.processor.resequencer.ElementComparator,7,1,0,3,12,7,0
apache.camel.processor.resequencer.Sequence,7,4,0,2,13,7,0
apache.camel.processor.resequencer.ResequencerEngine,18,1,0,9,44,10,1
apache.camel.processor.resequencer.Element,6,1,0,4,10,6,0
apache.camel.processor.validation.SchemaValidationException,6,6,0,3,16,5,0
apache.camel.processor.validation.DefaultValidationErrorHandler,9,1,0,8,21,8,0
apache.camel.processor.validation.NoXmlBodyValidationException,1,6,0,3,6,1,0
apache.camel.processor.validation.ValidatingProcessor,19,1,1,7,35,16,0
apache.camel.util.ExpressionComparator,3,1,0,5,6,3,0
apache.camel.util.ExpressionListComparator,3,1,0,4,9,3,0
apache.camel.util.ProducerCache,13,2,0,16,41,8,1
apache.camel.util.IntrospectionSupport,19,1,0,10,85,12,3
apache.camel.util.LRUCache,4,4,0,1,6,3,0
apache.camel.util.UuidGenerator,6,1,0,2,25,5,2
apache.camel.util.NoFactoryAvailableException,2,4,0,5,6,2,0
apache.camel.util.ServiceHelper,8,1,0,24,20,6,0
apache.camel.util.AsyncProcessorHelper,2,1,0,10,7,1,1
apache.camel.util.ResolverUtil,12,1,0,7,62,7,6
apache.camel.util.UnsafeUriCharactersEncoder,4,1,0,3,15,1,1
apache.camel.util.CamelContextHelper,5,1,0,13,19,4,3
apache.camel.util.IOHelper,3,1,0,1,7,3,1
apache.camel.util.FactoryFinder,16,1,0,6,47,14,2
apache.camel.util.ReportingTypeConverterRegistry,4,1,0,3,9,4,0
apache.camel.util.URISupport,15,1,0,3,59,13,1
apache.camel.util.ReportingTypeConverterLoader,6,2,0,5,16,2,0
apache.camel.util.ExpressionHelper,3,1,0,6,8,2,0
apache.camel.util.CollectionStringBuffer,6,1,0,4,11,6,0
apache.camel.util.CollectionHelper,2,1,0,1,7,1,1
apache.camel.util.Time,15,1,0,1,18,12,0
apache.camel.util.ObjectHelper,30,1,0,73,92,28,8
apache.camel.util.ExchangeHelper,17,1,0,26,45,16,5
apache.camel.util.jndi.CamelInitialContextFactory,2,1,0,1,7,2,0
apache.camel.util.jndi.JndiContext,43,1,0,9,100,35,2
apache.camel.util.ExpressionComparator,3,1,0,5,6,3,0
apache.camel.util.ExpressionListComparator,3,1,0,4,9,3,0
apache.camel.util.ProducerCache,13,2,0,16,41,8,1
apache.camel.util.IntrospectionSupport,19,1,0,10,85,12,3
apache.camel.util.LRUCache,4,4,0,1,6,3,0
apache.camel.util.UuidGenerator,6,1,0,2,25,5,2
apache.camel.util.NoFactoryAvailableException,2,4,0,5,6,2,0
apache.camel.util.ServiceHelper,8,1,0,24,20,6,0
apache.camel.util.AsyncProcessorHelper,2,1,0,10,7,1,1
apache.camel.util.ResolverUtil,12,1,0,7,62,7,6
apache.camel.util.UnsafeUriCharactersEncoder,4,1,0,3,15,1,1
apache.camel.util.CamelContextHelper,5,1,0,13,19,4,3
apache.camel.util.IOHelper,3,1,0,1,7,3,1
apache.camel.util.FactoryFinder,16,1,0,6,47,14,2
apache.camel.util.ReportingTypeConverterRegistry,4,1,0,3,9,4,0
apache.camel.util.URISupport,15,1,0,3,59,13,1
apache.camel.util.ReportingTypeConverterLoader,6,2,0,5,16,2,0
apache.camel.util.ExpressionHelper,3,1,0,6,8,2,0
apache.camel.util.CollectionStringBuffer,6,1,0,4,11,6,0
apache.camel.util.CollectionHelper,2,1,0,1,7,1,1
apache.camel.util.Time,15,1,0,1,18,12,0
apache.camel.util.ObjectHelper,30,1,0,73,92,28,8
apache.camel.util.ExchangeHelper,17,1,0,26,45,16,5
apache.camel.view.RouteDotGenerator,8,2,0,8,31,1,0
apache.camel.view.GraphGeneratorSupport,12,1,2,14,47,3,0
apache.camel.view.NodeData,3,1,0,15,33,2,4
apache.camel.view.XmlGraphGenerator,8,2,0,7,33,1,0
