filename,WMC,DIT,NOC,CBO,RFC,NPM,bug
apache.tools.ant.filters.StringInputStream,2,0,0,1,5,2,0.0
apache.tools.ant.filters.ReplaceTokens,14,0,0,6,49,7,1.0
apache.tools.ant.filters.BaseFilterReader,10,3,5,2,20,5,0.0
apache.tools.ant.filters.TabsToSpaces,7,0,0,3,18,5,0.0
apache.tools.ant.filters.TailFilter,10,0,0,4,30,6,0.0
apache.tools.ant.filters.BaseParamFilterReader,4,0,12,3,7,3,0.0
apache.tools.ant.filters.StripLineComments,8,0,0,4,26,5,0.0
apache.tools.ant.filters.StripJavaComments,4,0,0,2,7,4,0.0
apache.tools.ant.filters.StripLineBreaks,7,0,0,3,17,5,0.0
apache.tools.ant.filters.FixCrLfFilter,18,0,0,12,44,16,0.0
apache.tools.ant.filters.PrefixLines,7,0,0,3,22,5,0.0
apache.tools.ant.filters.TokenFilter,19,0,0,17,40,19,0.0
apache.tools.ant.filters.ExpandProperties,4,0,0,3,13,4,0.0
apache.tools.ant.filters.EscapeUnicode,5,0,0,2,19,4,0.0
apache.tools.ant.filters.ConcatFilter,9,0,0,4,28,8,0.0
apache.tools.ant.filters.LineContains,10,0,0,5,29,7,0.0
apache.tools.ant.filters.util.ChainReaderHelper,10,1,0,11,39,8,1.0
apache.tools.ant.helper.DefaultExecutor,4,1,0,4,8,3,0.0
apache.tools.ant.helper.ProjectHelperImpl,15,0,0,13,66,2,0.0
apache.tools.ant.helper.AntXMLContext,28,1,0,4,52,28,0.0
apache.tools.ant.helper.ProjectHelper2,17,0,0,16,85,4,1.0
apache.tools.ant.helper.SingleCheckExecutor,3,1,0,3,7,3,0.0
apache.tools.ant.input.InputRequest,7,1,1,0,9,7,0.0
apache.tools.ant.input.PropertyFileInputHandler,3,1,0,3,19,2,0.0
apache.tools.ant.input.GreedyInputHandler,2,0,0,5,20,2,0.0
apache.tools.ant.input.MultipleChoiceInputRequest,3,0,0,1,10,3,0.0
apache.tools.ant.input.DefaultInputHandler,4,1,1,4,26,2,0.0
apache.tools.ant.listener.TimestampedLogger,4,0,0,1,14,1,0.0
apache.tools.ant.listener.AnsiColorLogger,3,0,0,1,18,1,0.0
apache.tools.ant.listener.MailLogger,8,0,0,11,74,2,4.0
apache.tools.ant.loader.AntClassLoader2,1,0,0,1,2,1,0.0
apache.tools.ant.taskdefs.Mkdir,4,0,0,3,18,3,0.0
apache.tools.ant.taskdefs.SubAnt,31,0,0,15,109,27,1.0
apache.tools.ant.taskdefs.VerifyJar,4,0,0,10,36,3,1.0
apache.tools.ant.taskdefs.Nice,4,0,0,3,16,4,0.0
apache.tools.ant.taskdefs.LoadFile,2,0,0,3,5,2,0.0
apache.tools.ant.taskdefs.Copy,46,0,1,22,156,27,5.0
apache.tools.ant.taskdefs.FixCRLF,21,0,0,14,71,16,2.0
apache.tools.ant.taskdefs.ProcessDestroyer,8,1,0,1,37,5,0.0
apache.tools.ant.taskdefs.DiagnosticsTask,3,0,0,3,5,2,0.0
apache.tools.ant.taskdefs.AbstractCvsTask,42,0,1,15,108,33,1.0
apache.tools.ant.taskdefs.CVSPass,6,0,0,3,30,5,0.0
apache.tools.ant.taskdefs.Length,17,0,0,18,52,14,1.0
apache.tools.ant.taskdefs.Move,9,0,0,9,64,1,1.0
apache.tools.ant.taskdefs.Definer,25,0,1,13,89,16,1.0
apache.tools.ant.taskdefs.MatchingTask,42,0,11,26,97,40,0.0
apache.tools.ant.taskdefs.Untar,6,0,0,9,32,3,2.0
apache.tools.ant.taskdefs.Property,35,0,0,9,91,25,1.0
apache.tools.ant.taskdefs.Sequential,3,0,0,3,10,3,0.0
apache.tools.ant.taskdefs.BUnzip2,5,0,0,6,30,1,0.0
apache.tools.ant.taskdefs.DependSet,14,0,0,26,57,8,3.0
apache.tools.ant.taskdefs.Delete,46,0,0,37,134,40,5.0
apache.tools.ant.taskdefs.EchoXML,4,0,0,6,15,4,1.0
apache.tools.ant.taskdefs.Touch,20,0,0,18,70,13,2.0
apache.tools.ant.taskdefs.AbstractJarSignerTask,24,0,2,12,66,13,0.0
apache.tools.ant.taskdefs.Classloader,10,0,0,6,38,10,3.0
apache.tools.ant.taskdefs.TaskOutputStream,3,2,0,1,10,1,0.0
apache.tools.ant.taskdefs.Sleep,10,0,0,2,20,9,0.0
apache.tools.ant.taskdefs.BuildNumber,7,0,0,4,37,3,0.0
apache.tools.ant.taskdefs.SignJar,20,0,0,9,56,15,2.0
apache.tools.ant.taskdefs.LoadResource,8,0,1,9,43,8,1.0
apache.tools.ant.taskdefs.GUnzip,5,0,0,5,27,1,0.0
apache.tools.ant.taskdefs.WhichResource,8,0,0,5,29,7,0.0
apache.tools.ant.taskdefs.XSLTProcess,44,0,0,27,136,31,2.0
apache.tools.ant.taskdefs.Typedef,1,0,1,1,2,1,0.0
apache.tools.ant.taskdefs.LoadProperties,12,0,0,14,57,11,1.0
apache.tools.ant.taskdefs.Copyfile,6,0,0,4,24,6,0.0
apache.tools.ant.taskdefs.ManifestClassPath,6,0,0,6,31,6,2.0
apache.tools.ant.taskdefs.JikesOutputParser,12,1,0,2,22,5,0.0
apache.tools.ant.taskdefs.BZip2,4,0,0,6,23,1,0.0
apache.tools.ant.taskdefs.Checksum,24,0,0,12,101,18,2.0
apache.tools.ant.taskdefs.ExecuteOn,31,0,2,25,103,20,2.0
apache.tools.ant.taskdefs.Antlib,8,0,0,9,47,4,1.0
apache.tools.ant.taskdefs.DefaultExcludes,6,0,0,4,17,6,0.0
apache.tools.ant.taskdefs.Sync,18,0,0,12,79,12,4.0
apache.tools.ant.taskdefs.MakeUrl,14,0,0,7,44,8,0.0
apache.tools.ant.taskdefs.Tar,23,0,0,25,172,10,4.0
apache.tools.ant.taskdefs.ManifestException,1,3,0,0,2,1,0.0
apache.tools.ant.taskdefs.Chmod,18,0,0,11,59,16,1.0
apache.tools.ant.taskdefs.PumpStreamHandler,16,1,1,2,26,9,1.0
apache.tools.ant.taskdefs.ResourceCount,8,0,0,7,24,8,0.0
apache.tools.ant.taskdefs.TempFile,9,0,0,4,18,8,1.0
apache.tools.ant.taskdefs.ExecuteJava,14,1,0,19,83,13,0.0
apache.tools.ant.taskdefs.ManifestTask,7,0,0,9,39,7,1.0
apache.tools.ant.taskdefs.AntlibDefinition,5,0,3,2,12,5,0.0
apache.tools.ant.taskdefs.Jikes,2,1,0,6,30,0,0.0
apache.tools.ant.taskdefs.StreamPumper,10,1,0,0,18,8,1.0
apache.tools.ant.taskdefs.Ear,8,0,0,7,31,4,1.0
apache.tools.ant.taskdefs.Get,11,0,0,8,53,10,3.0
apache.tools.ant.taskdefs.JDBCTask,26,0,1,7,60,20,1.0
apache.tools.ant.taskdefs.Parallel,19,0,0,8,54,9,1.0
apache.tools.ant.taskdefs.PathConvert,21,0,0,12,60,15,0.0
apache.tools.ant.taskdefs.Rename,6,0,0,5,20,5,0.0
apache.tools.ant.taskdefs.Filter,6,0,0,5,18,5,0.0
apache.tools.ant.taskdefs.ConditionTask,5,0,0,4,18,5,0.0
apache.tools.ant.taskdefs.Deltree,4,0,0,3,18,3,0.0
apache.tools.ant.taskdefs.Zip,49,0,1,30,208,28,8.0
apache.tools.ant.taskdefs.Patch,11,0,0,10,38,11,0.0
apache.tools.ant.taskdefs.ExecuteWatchdog,9,1,0,3,23,8,0.0
apache.tools.ant.taskdefs.GenerateKey,14,0,0,6,33,14,0.0
apache.tools.ant.taskdefs.Javadoc,92,0,0,34,259,81,4.0
apache.tools.ant.taskdefs.Basename,5,0,0,4,15,5,0.0
apache.tools.ant.taskdefs.War,11,0,0,6,34,7,2.0
apache.tools.ant.taskdefs.DefBase,14,0,1,8,29,11,0.0
apache.tools.ant.taskdefs.PreSetDef,4,0,0,10,20,4,0.0
apache.tools.ant.taskdefs.UpToDate,14,0,0,16,47,11,1.0
apache.tools.ant.taskdefs.ExecTask,43,0,1,16,118,30,1.0
apache.tools.ant.taskdefs.Available,22,0,0,11,71,17,1.0
apache.tools.ant.taskdefs.Unpack,13,0,2,7,36,8,1.0
apache.tools.ant.taskdefs.Tstamp,6,0,0,5,26,4,0.0
apache.tools.ant.taskdefs.Cvs,1,0,0,1,2,1,0.0
apache.tools.ant.taskdefs.XmlProperty,35,0,0,9,106,15,1.0
apache.tools.ant.taskdefs.LogOutputStream,6,0,0,3,14,3,0.0
apache.tools.ant.taskdefs.Echo,8,0,0,6,26,8,0.0
apache.tools.ant.taskdefs.Copydir,8,0,0,5,39,7,0.0
apache.tools.ant.taskdefs.Input,9,0,0,8,35,8,0.0
apache.tools.ant.taskdefs.RecorderEntry,25,1,0,9,51,17,1.0
apache.tools.ant.taskdefs.WaitFor,9,0,0,5,25,7,1.0
apache.tools.ant.taskdefs.Java,60,0,0,25,177,43,2.0
apache.tools.ant.taskdefs.Pack,14,0,2,6,38,8,2.0
apache.tools.ant.taskdefs.AntStructure,9,0,0,7,40,4,0.0
apache.tools.ant.taskdefs.Apt,18,0,0,7,35,17,1.0
apache.tools.ant.taskdefs.Jar,31,0,2,22,152,13,6.0
apache.tools.ant.taskdefs.CopyPath,11,0,0,9,37,9,0.0
apache.tools.ant.taskdefs.CallTarget,15,0,0,9,41,15,0.0
apache.tools.ant.taskdefs.Recorder,20,0,0,9,46,17,2.0
apache.tools.ant.taskdefs.MacroInstance,12,0,0,14,98,8,2.0
apache.tools.ant.taskdefs.LogStreamHandler,3,0,0,5,10,3,0.0
apache.tools.ant.taskdefs.Concat,29,0,0,26,108,20,4.0
apache.tools.ant.taskdefs.Ant,29,0,0,15,132,19,3.0
apache.tools.ant.taskdefs.Exec,10,0,0,5,44,7,0.0
apache.tools.ant.taskdefs.Replace,29,0,0,10,100,16,3.0
apache.tools.ant.taskdefs.Redirector,42,1,0,19,108,30,2.0
apache.tools.ant.taskdefs.SQLExec,26,0,0,12,106,20,8.0
apache.tools.ant.taskdefs.KeySubst,8,0,0,2,40,8,0.0
apache.tools.ant.taskdefs.Expand,16,0,1,17,79,11,4.0
apache.tools.ant.taskdefs.Transform,1,0,0,1,2,1,0.0
apache.tools.ant.taskdefs.ImportTask,5,0,0,7,31,4,0.0
apache.tools.ant.taskdefs.Rmic,49,0,0,19,113,44,2.0
apache.tools.ant.taskdefs.Dirname,4,0,0,4,10,4,0.0
apache.tools.ant.taskdefs.SendEmail,2,0,0,1,5,2,0.0
apache.tools.ant.taskdefs.Javac,77,0,1,17,123,68,3.0
apache.tools.ant.taskdefs.Execute,34,1,0,22,123,25,0.0
apache.tools.ant.taskdefs.Manifest,17,1,0,5,76,16,1.0
apache.tools.ant.taskdefs.Exit,12,0,0,7,29,8,0.0
apache.tools.ant.taskdefs.Taskdef,2,0,0,1,8,1,0.0
apache.tools.ant.taskdefs.GZip,4,0,0,5,21,1,0.0
apache.tools.ant.taskdefs.MacroDef,22,0,0,14,75,16,1.0
apache.tools.ant.taskdefs.compilers.Jikes,2,0,0,7,34,2,0.0
apache.tools.ant.taskdefs.compilers.CompilerAdapterFactory,5,1,0,13,28,1,0.0
apache.tools.ant.taskdefs.compilers.Gcj,5,0,0,7,34,3,1.0
apache.tools.ant.taskdefs.compilers.AptExternalCompilerAdapter,3,0,0,6,15,2,0.0
apache.tools.ant.taskdefs.compilers.Javac12,3,0,0,9,23,2,0.0
apache.tools.ant.taskdefs.compilers.AptCompilerAdapter,5,0,0,9,34,2,0.0
apache.tools.ant.taskdefs.compilers.Javac13,2,0,0,5,13,2,0.0
apache.tools.ant.taskdefs.compilers.Jvc,2,0,0,7,26,2,0.0
apache.tools.ant.taskdefs.compilers.Kjc,3,0,0,9,23,2,0.0
apache.tools.ant.taskdefs.compilers.DefaultCompilerAdapter,25,1,10,16,103,3,2.0
apache.tools.ant.taskdefs.compilers.JavacExternal,3,0,0,7,24,2,0.0
apache.tools.ant.taskdefs.compilers.Sj,3,0,0,4,12,2,0.0
apache.tools.ant.taskdefs.condition.ConditionBase,25,0,4,22,38,21,0.0
apache.tools.ant.taskdefs.condition.Equals,6,1,0,2,11,6,0.0
apache.tools.ant.taskdefs.condition.IsFalse,3,0,0,3,6,3,0.0
apache.tools.ant.taskdefs.condition.IsTrue,3,0,0,3,6,3,0.0
apache.tools.ant.taskdefs.condition.HasMethod,12,0,0,7,37,9,0.0
apache.tools.ant.taskdefs.condition.IsSet,3,0,0,4,7,3,0.0
apache.tools.ant.taskdefs.condition.IsSigned,5,0,0,5,26,5,1.0
apache.tools.ant.taskdefs.condition.IsFailure,4,1,0,2,6,4,0.0
apache.tools.ant.taskdefs.condition.Socket,4,0,0,3,13,4,0.0
apache.tools.ant.taskdefs.condition.IsReference,4,0,0,5,14,4,1.0
apache.tools.ant.taskdefs.condition.Http,4,0,0,3,15,4,0.0
apache.tools.ant.taskdefs.condition.IsReachable,8,0,0,3,31,5,0.0
apache.tools.ant.taskdefs.condition.FilesMatch,6,1,0,3,15,5,0.0
apache.tools.ant.taskdefs.condition.AntVersion,8,1,0,4,22,6,0.0
apache.tools.ant.taskdefs.condition.Not,2,0,0,3,8,2,0.0
apache.tools.ant.taskdefs.condition.Contains,5,1,0,2,9,5,0.0
apache.tools.ant.taskdefs.condition.HasFreeSpace,7,1,0,5,16,6,0.0
apache.tools.ant.taskdefs.condition.Xor,2,0,0,3,7,2,0.0
apache.tools.ant.taskdefs.condition.And,2,0,0,3,7,2,0.0
apache.tools.ant.taskdefs.condition.Matches,8,0,0,6,15,8,0.0
apache.tools.ant.taskdefs.condition.ParserSupports,8,0,0,5,19,7,0.0
apache.tools.ant.taskdefs.condition.ResourcesMatch,4,1,0,6,18,4,0.0
apache.tools.ant.taskdefs.condition.Or,2,0,0,3,7,2,0.0
apache.tools.ant.taskdefs.condition.Os,13,1,0,2,23,12,1.0
apache.tools.ant.taskdefs.condition.TypeFound,5,0,0,7,14,4,0.0
apache.tools.ant.taskdefs.condition.IsFileSelected,6,0,0,6,16,5,0.0
apache.tools.ant.taskdefs.cvslib.ChangeLogTask,15,0,0,13,87,10,2.0
apache.tools.ant.taskdefs.cvslib.ChangeLogWriter,4,1,0,5,33,2,0.0
apache.tools.ant.taskdefs.cvslib.CvsVersion,7,0,0,2,26,7,1.0
apache.tools.ant.taskdefs.cvslib.RedirectingStreamHandler,3,0,0,4,12,1,0.0
apache.tools.ant.taskdefs.cvslib.CvsTagEntry,7,1,0,0,11,7,0.0
apache.tools.ant.taskdefs.cvslib.CvsUser,6,1,0,1,11,6,0.0
apache.tools.ant.taskdefs.cvslib.RCSFile,5,1,0,0,7,0,0.0
apache.tools.ant.taskdefs.cvslib.ChangeLogParser,12,1,0,1,40,3,1.0
apache.tools.ant.taskdefs.cvslib.RedirectingOutputStream,2,0,0,2,4,1,0.0
apache.tools.ant.taskdefs.cvslib.CvsTagDiff,13,0,0,6,72,8,1.0
apache.tools.ant.taskdefs.cvslib.CVSEntry,9,1,0,1,18,9,0.0
apache.tools.ant.taskdefs.email.UUMailer,2,0,0,3,15,0,0.0
apache.tools.ant.taskdefs.email.Mailer,19,1,1,5,21,18,1.0
apache.tools.ant.taskdefs.email.Message,11,0,0,2,26,11,0.0
apache.tools.ant.taskdefs.email.PlainMailer,3,0,1,6,42,1,1.0
apache.tools.ant.taskdefs.email.EmailAddress,8,1,0,0,15,7,0.0
apache.tools.ant.taskdefs.email.EmailTask,33,0,0,14,99,32,4.0
apache.tools.ant.taskdefs.email.Header,5,1,0,0,6,5,0.0
apache.tools.ant.taskdefs.rmic.DefaultRmicAdapter,15,1,4,8,54,5,3.0
apache.tools.ant.taskdefs.rmic.KaffeRmic,5,0,0,8,25,3,0.0
apache.tools.ant.taskdefs.rmic.ForkingSunRmic,3,0,1,10,22,2,0.0
apache.tools.ant.taskdefs.rmic.WLRmic,5,0,0,8,23,4,2.0
apache.tools.ant.taskdefs.rmic.RmicAdapterFactory,4,1,0,9,19,1,0.0
apache.tools.ant.taskdefs.rmic.SunRmic,3,0,0,7,22,2,2.0
apache.tools.ant.taskdefs.rmic.XNewRmic,2,0,0,2,4,1,0.0
apache.tools.ant.types.Commandline,31,1,0,5,69,27,2.0
apache.tools.ant.types.DirSet,7,0,0,5,22,6,0.0
apache.tools.ant.types.TarScanner,2,0,0,6,18,1,0.0
apache.tools.ant.types.FilterChain,25,0,0,26,38,25,0.0
apache.tools.ant.types.FilterSetCollection,5,1,0,1,13,5,0.0
apache.tools.ant.types.Description,5,0,0,8,24,3,0.0
apache.tools.ant.types.FilterSet,27,0,0,7,84,19,2.0
apache.tools.ant.types.ZipScanner,2,0,0,7,21,1,1.0
apache.tools.ant.types.Assertions,13,0,0,9,40,10,0.0
apache.tools.ant.types.Substitution,4,0,0,2,7,4,1.0
apache.tools.ant.types.LogLevel,5,0,0,1,8,3,0.0
apache.tools.ant.types.Permissions,12,1,0,4,34,6,0.0
apache.tools.ant.types.ArchiveFileSet,34,0,2,11,67,29,3.0
apache.tools.ant.types.DTDLocation,1,0,0,1,2,1,0.0
apache.tools.ant.types.AntFilterReader,10,0,0,6,31,10,0.0
apache.tools.ant.types.AbstractFileSet,59,0,2,29,119,57,3.0
apache.tools.ant.types.ArchiveScanner,17,0,2,4,51,12,2.0
apache.tools.ant.types.RedirectorElement,29,0,0,8,86,24,0.0
apache.tools.ant.types.ResourceLocation,7,1,1,0,8,7,0.0
apache.tools.ant.types.FlexInteger,3,1,0,0,7,3,0.0
apache.tools.ant.types.XMLCatalog,29,0,0,12,106,13,0.0
apache.tools.ant.types.CommandlineJava,39,1,0,11,94,33,0.0
apache.tools.ant.types.Path,34,0,0,13,111,28,1.0
apache.tools.ant.types.DataType,22,0,16,6,43,7,0.0
apache.tools.ant.types.Resource,29,0,0,5,58,27,0.0
apache.tools.ant.types.Quantifier,6,0,0,8,16,5,0.0
apache.tools.ant.types.Environment,4,1,0,2,10,4,0.0
apache.tools.ant.types.EnumeratedAttribute,10,1,4,1,22,8,0.0
apache.tools.ant.types.RegularExpression,8,0,0,4,15,5,0.0
apache.tools.ant.types.PatternSet,22,0,0,5,62,17,0.0
apache.tools.ant.types.Mapper,15,0,0,10,44,13,0.0
apache.tools.ant.types.FileList,12,0,0,7,32,10,0.0
apache.tools.ant.types.FileSet,6,0,1,5,17,5,0.0
apache.tools.ant.types.Comparison,5,0,0,2,10,4,0.0
apache.tools.ant.types.TarFileSet,21,0,0,8,41,15,0.0
apache.tools.ant.types.TimeComparison,8,0,0,3,15,7,0.0
apache.tools.ant.types.ZipFileSet,9,0,0,8,27,4,0.0
apache.tools.ant.types.Parameter,7,1,0,0,8,7,0.0
apache.tools.ant.types.PropertySet,25,0,0,13,97,20,0.0
apache.tools.ant.types.Reference,9,1,0,2,15,9,0.0
apache.tools.ant.types.mappers.FilterMapper,4,0,0,7,19,4,0.0
apache.tools.ant.types.resources.comparators.ResourceComparator,5,0,9,2,12,4,0.0
apache.tools.ant.types.resources.comparators.FileSystem,3,0,0,4,11,1,1.0
apache.tools.ant.types.resources.comparators.Reverse,4,0,0,3,8,3,0.0
apache.tools.ant.types.resources.comparators.Size,2,0,0,2,4,1,0.0
apache.tools.ant.types.resources.comparators.Name,2,0,0,2,5,1,0.0
apache.tools.ant.types.resources.comparators.DelegatedResourceComparator,6,0,0,5,27,4,0.0
apache.tools.ant.types.resources.comparators.Exists,2,0,0,2,4,1,0.0
apache.tools.ant.types.resources.comparators.Date,2,0,0,2,4,1,1.0
apache.tools.ant.types.resources.comparators.Content,4,0,0,4,7,3,0.0
apache.tools.ant.types.resources.comparators.Type,2,0,0,2,4,1,0.0
apache.tools.ant.types.resources.selectors.Or,3,0,0,3,9,3,0.0
apache.tools.ant.types.resources.selectors.Name,6,1,0,3,11,6,0.0
apache.tools.ant.types.resources.selectors.Not,4,1,0,2,7,4,0.0
apache.tools.ant.types.resources.selectors.Size,6,1,0,3,10,6,0.0
apache.tools.ant.types.resources.selectors.And,3,0,0,3,9,3,0.0
apache.tools.ant.types.resources.selectors.None,3,0,0,3,9,3,0.0
apache.tools.ant.types.resources.selectors.Type,5,1,0,4,10,4,0.0
apache.tools.ant.types.resources.selectors.ResourceSelectorContainer,7,0,4,4,26,6,0.0
apache.tools.ant.types.resources.selectors.Date,13,1,0,5,28,12,1.0
apache.tools.ant.types.resources.selectors.Compare,8,0,0,11,32,6,0.0
apache.tools.ant.types.resources.selectors.Majority,4,0,0,3,11,4,0.0
apache.tools.ant.types.resources.selectors.Exists,2,1,0,2,4,2,0.0
apache.tools.ant.types.resources.selectors.InstanceOf,9,1,0,7,21,9,0.0
apache.tools.ant.types.selectors.DateSelector,14,0,0,6,42,13,0.0
apache.tools.ant.types.selectors.NotSelector,4,0,0,2,13,4,0.0
apache.tools.ant.types.selectors.ExtendSelector,10,0,0,9,36,10,0.0
apache.tools.ant.types.selectors.DepthSelector,7,0,0,3,26,7,0.0
apache.tools.ant.types.selectors.MappingSelector,8,0,2,7,24,6,0.0
apache.tools.ant.types.selectors.SizeSelector,8,0,0,5,32,8,0.0
apache.tools.ant.types.selectors.ContainsSelector,9,0,0,9,35,9,0.0
apache.tools.ant.types.selectors.MajoritySelector,4,0,0,2,15,4,0.0
apache.tools.ant.types.selectors.FilenameSelector,8,0,0,4,23,8,0.0
apache.tools.ant.types.selectors.SignedSelector,3,0,0,4,11,3,0.0
apache.tools.ant.types.selectors.OrSelector,3,0,0,2,14,3,0.0
apache.tools.ant.types.selectors.SelectSelector,13,0,0,4,34,12,0.0
apache.tools.ant.types.selectors.SelectorUtils,18,1,0,2,47,15,1.0
apache.tools.ant.types.selectors.AbstractSelectorContainer,27,0,0,23,41,27,1.0
apache.tools.ant.types.selectors.ContainsRegexpSelector,7,0,0,9,33,7,0.0
apache.tools.ant.types.selectors.DifferentSelector,5,0,0,3,16,3,0.0
apache.tools.ant.types.selectors.BaseSelector,6,0,5,3,10,6,0.0
apache.tools.ant.types.selectors.DependSelector,3,0,0,4,12,3,0.0
apache.tools.ant.types.selectors.PresentSelector,7,0,0,7,27,7,0.0
apache.tools.ant.types.selectors.NoneSelector,3,0,1,2,14,3,0.0
apache.tools.ant.types.selectors.BaseExtendSelector,4,0,7,4,5,3,0.0
apache.tools.ant.types.selectors.TypeSelector,6,0,0,3,22,6,0.0
apache.tools.ant.types.selectors.BaseSelectorContainer,28,0,5,23,45,28,1.0
apache.tools.ant.types.selectors.AndSelector,3,0,0,2,14,3,0.0
apache.tools.ant.types.selectors.modifiedselector.DigestAlgorithm,7,1,0,2,26,7,0.0
apache.tools.ant.types.selectors.modifiedselector.ChecksumAlgorithm,6,1,0,2,25,6,0.0
apache.tools.ant.types.selectors.modifiedselector.ModifiedSelector,41,0,0,24,123,36,2.0
apache.tools.ant.types.selectors.modifiedselector.HashvalueAlgorithm,4,1,0,1,13,4,0.0
apache.tools.ant.types.selectors.modifiedselector.EqualComparator,3,1,0,0,5,3,0.0
apache.tools.ant.types.selectors.modifiedselector.PropertiesfileCache,12,1,0,1,42,12,0.0
apache.tools.ant.types.spi.Provider,4,0,0,3,8,4,0.0
apache.tools.ant.types.spi.Service,7,0,0,4,27,7,0.0
apache.tools.ant.util.LazyHashtable,9,3,0,0,16,8,0.0
apache.tools.ant.util.ReflectWrapper,6,1,0,1,14,6,0.0
apache.tools.ant.util.JavaEnvUtils,16,1,0,2,39,11,0.0
apache.tools.ant.util.ConcatResourceInputStream,10,2,0,4,26,7,0.0
apache.tools.ant.util.SourceFileScanner,7,1,0,8,23,6,0.0
apache.tools.ant.util.TaskLogger,6,1,0,1,8,6,0.0
apache.tools.ant.util.ConcatFileInputStream,9,2,0,3,20,6,0.0
apache.tools.ant.util.XmlConstants,1,1,0,0,2,1,0.0
apache.tools.ant.util.PackageNameMapper,2,0,0,1,6,1,0.0
apache.tools.ant.util.GlobPatternMapper,8,1,2,1,21,6,3.0
apache.tools.ant.util.LineTokenizer,4,0,0,2,10,4,0.0
apache.tools.ant.util.Base64Converter,4,1,0,0,7,3,0.0
apache.tools.ant.util.UUEncoder,6,1,0,0,16,2,0.0
apache.tools.ant.util.ReflectUtil,6,1,0,1,15,5,1.0
apache.tools.ant.util.KeepAliveInputStream,2,3,0,0,3,2,0.0
apache.tools.ant.util.CompositeMapper,2,0,0,2,13,2,0.0
apache.tools.ant.util.TeeOutputStream,6,2,0,0,12,6,0.0
apache.tools.ant.util.KeepAliveOutputStream,2,3,0,0,3,2,0.0
apache.tools.ant.util.XMLFragment,7,0,0,5,21,4,0.0
apache.tools.ant.util.ScriptRunnerHelper,16,1,0,8,31,13,0.0
apache.tools.ant.util.ScriptRunnerBase,25,1,0,4,58,20,0.0
apache.tools.ant.util.DOMElementWriter,17,1,0,1,66,13,0.0
apache.tools.ant.util.CollectionUtils,7,1,0,3,19,7,4.0
apache.tools.ant.util.DeweyDecimal,10,1,0,0,23,10,0.0
apache.tools.ant.util.ContainerMapper,8,1,2,2,17,7,0.0
apache.tools.ant.util.JAXPUtils,13,1,0,2,32,9,0.0
apache.tools.ant.util.StringUtils,9,1,0,0,36,7,0.0
apache.tools.ant.util.RegexpPatternMapper,7,1,0,4,24,6,1.0
apache.tools.ant.util.ClasspathUtils,13,1,0,7,34,10,0.0
apache.tools.ant.util.IdentityStack,6,5,0,0,12,6,0.0
apache.tools.ant.util.ProxySetup,3,1,0,1,13,3,0.0
apache.tools.ant.util.WeakishReference,3,1,0,0,6,2,0.0
apache.tools.ant.util.OutputStreamFunneler,11,1,0,2,20,4,0.0
