filename,WMC,DIT,NOC,CBO,RFC,NPM,bug
bsh.This,10,1,2,8,26,7,0.0
bsh.Reflect,37,1,0,15,112,14,0.0
bsh.BSHType,6,0,0,8,14,5,0.0
bsh.BSHAmbiguousName,7,0,0,8,17,6,0.0
bsh.Token,3,1,0,0,4,2,0.0
bsh.BSHMethodDeclaration,3,0,0,10,15,2,0.0
bsh.BSHVariableDeclarator,2,0,0,8,9,1,0.0
bsh.BSHAllocationExpression,8,0,0,17,38,1,0.0
bsh.BSHCastExpression,6,0,0,13,46,6,0.0
bsh.BSHUnaryExpression,5,0,0,10,33,1,0.0
bsh.ReflectError,2,3,0,0,4,2,0.0
bsh.EvalError,15,3,3,1,23,11,1.0
bsh.BSHPrimitiveType,2,0,0,1,3,1,0.0
bsh.BshMethod,4,1,0,11,21,3,0.0
bsh.BSHTernaryExpression,2,0,0,6,6,1,0.0
bsh.Primitive,45,1,0,5,77,28,0.0
bsh.BSHAssignment,3,0,0,10,18,1,0.0
bsh.BSHFormalParameters,2,0,0,6,6,1,0.0
bsh.BSHPrimaryExpression,2,0,0,7,8,1,0.0
bsh.BSHSwitchStatement,2,0,0,9,9,2,0.0
bsh.BSHReturnStatement,2,0,0,8,7,1,0.0
bsh.StringUtil,5,1,0,0,24,5,0.0
bsh.XThis,4,0,0,4,16,2,0.0
bsh.commands.dir,6,1,0,2,41,5,0.0
gnu.regexp.REMatch,14,1,0,1,27,10,0.0
gnu.regexp.CharIndexedReader,5,1,0,1,12,3,0.0
gnu.regexp.UncheckedRE,3,0,0,3,7,3,0.0
gnu.regexp.CharIndexedString,4,1,0,1,7,3,0.0
gnu.regexp.IntPair,1,1,0,0,2,0,0.0
gnu.regexp.RETokenRange,4,0,0,3,9,0,0.0
gnu.regexp.RETokenBackRef,3,0,0,3,8,0,0.0
gnu.regexp.REFilterReader,5,3,0,4,18,5,0.0
gnu.regexp.RETokenPOSIX,6,0,0,3,22,0,0.0
gnu.regexp.RETokenOneOf,5,0,0,4,22,0,0.0
gnu.regexp.CharIndexedInputStream,5,1,0,1,12,3,0.0
gnu.regexp.CharIndexedStringBuffer,4,1,0,1,7,3,0.0
gnu.regexp.RESyntax,9,1,0,1,18,8,0.0
gnu.regexp.RETokenEnd,3,0,0,3,9,0,0.0
gnu.regexp.RETokenChar,5,0,0,3,12,0,0.0
gnu.regexp.RE,47,0,1,25,109,26,0.0
gnu.regexp.RETokenStart,3,0,0,3,9,0,0.0
gnu.regexp.REFilterInputStream,5,3,0,4,18,5,0.0
gnu.regexp.RETokenWordBoundary,3,0,0,3,8,0,0.0
gnu.regexp.REException,4,3,0,1,13,3,0.0
gnu.regexp.RETokenLookAhead,3,0,0,4,11,0,0.0
gnu.regexp.RETokenAny,4,0,0,3,8,0,0.0
gnu.regexp.CharIndexedCharArray,4,1,0,1,5,3,0.0
gnu.regexp.RETokenRepeated,7,0,0,3,21,0,0.0
gnu.regexp.REToken,8,1,13,2,9,0,0.0
gnu.regexp.CharUnit,1,1,0,0,2,0,0.0
gnu.regexp.RETokenEndSub,3,0,0,3,5,0,0.0
gnu.regexp.REMatchEnumeration,6,1,0,3,11,5,0.0
gjt.sp.jedit.buffer.LineElement,11,1,0,1,14,11,0.0
gjt.sp.jedit.buffer.OffsetManager,28,1,0,6,39,21,7.0
gjt.sp.jedit.buffer.UndoManager,13,1,0,7,31,11,3.0
gjt.sp.jedit.buffer.IndentFoldHandler,2,0,0,2,6,2,0.0
gjt.sp.jedit.buffer.DummyFoldHandler,2,0,0,2,3,2,0.0
gjt.sp.jedit.buffer.FoldHandler,9,1,3,5,25,6,0.0
gjt.sp.jedit.buffer.ContentManager,10,1,0,0,16,8,0.0
gjt.sp.jedit.buffer.BufferChangeAdapter,5,1,0,2,6,5,0.0
gjt.sp.jedit.buffer.ExplicitFoldHandler,2,0,0,2,6,2,0.0
gjt.sp.jedit.buffer.RootElement,11,1,0,2,16,11,0.0
gjt.sp.jedit.io.FileVFS,21,0,0,9,94,20,0.0
gjt.sp.jedit.io.BufferIORequest,11,0,0,13,104,3,0.0
gjt.sp.jedit.io.FileRootsVFS,6,0,0,3,22,5,2.0
gjt.sp.jedit.io.UrlVFS,5,0,0,3,17,5,0.0
gjt.sp.jedit.io.VFS,32,1,4,14,70,26,0.0
gjt.sp.jedit.io.FavoritesVFS,11,0,0,4,31,10,0.0
gjt.sp.jedit.io.VFSManager,26,1,0,16,73,18,1.0
gjt.sp.jedit.msg.EditPaneUpdate,5,0,0,4,13,4,0.0
gjt.sp.jedit.msg.CreateDockableWindow,7,0,0,4,15,7,0.0
gjt.sp.jedit.msg.MacrosChanged,1,0,0,2,2,1,0.0
gjt.sp.jedit.msg.EditorExitRequested,2,0,0,4,4,2,0.0
gjt.sp.jedit.msg.BufferUpdate,6,0,0,5,14,5,0.0
gjt.sp.jedit.msg.ViewUpdate,5,0,0,4,13,4,0.0
gjt.sp.jedit.msg.EditorStarted,1,0,0,2,2,1,0.0
gjt.sp.jedit.msg.VFSUpdate,3,0,0,2,9,3,0.0
gjt.sp.jedit.msg.EditorExiting,1,0,0,2,2,1,0.0
gjt.sp.jedit.msg.SearchSettingsChanged,1,0,0,2,2,1,0.0
gjt.sp.jedit.msg.MultiSelectStatusChanged,1,0,0,2,2,1,1.0
gjt.sp.jedit.msg.PropertiesChanged,1,0,0,2,2,1,0.0
gjt.sp.jedit.options.AbbrevsModel,12,2,0,5,32,7,0.0
gjt.sp.jedit.options.BrowserColorsModel,12,2,0,2,36,7,0.0
gjt.sp.jedit.options.DockingOptionPane,5,0,0,5,42,3,0.0
gjt.sp.jedit.options.ToolBarOptionPane,12,0,0,9,65,1,2.0
gjt.sp.jedit.options.StyleOptionPane,8,0,0,4,31,1,0.0
gjt.sp.jedit.options.StyleTableModel,8,2,0,7,21,6,0.0
gjt.sp.jedit.options.LoadSaveOptionPane,5,0,0,3,35,3,0.0
gjt.sp.jedit.options.WindowTableModel,11,2,0,7,29,9,0.0
gjt.sp.jedit.options.ShortcutsOptionPane,12,0,0,11,58,1,0.0
gjt.sp.jedit.options.ToolBarEditDialog,14,0,0,12,78,4,0.0
gjt.sp.jedit.options.StyleEditor,5,0,0,3,50,4,0.0
gjt.sp.jedit.options.AppearanceOptionPane,5,0,0,5,34,1,1.0
gjt.sp.jedit.options.Abbrev,2,1,0,0,3,0,0.0
gjt.sp.jedit.options.AbbrevsOptionPane,14,0,0,10,77,1,0.0
gjt.sp.jedit.options.ModeOptionPane,12,0,0,6,39,1,1.0
gjt.sp.jedit.options.PrintOptionPane,3,0,0,3,21,1,1.0
gjt.sp.jedit.options.ColorOptionPane,8,0,0,4,31,1,0.0
gjt.sp.jedit.options.OverviewOptionPane,3,0,0,2,16,3,0.0
gjt.sp.jedit.options.EditingOptionPane,3,0,0,4,24,1,1.0
gjt.sp.jedit.options.FirewallOptionPane,9,0,0,3,27,3,0.0
gjt.sp.jedit.options.GeneralOptionPane,5,0,0,4,28,1,1.0
gjt.sp.jedit.options.ContextOptionPane,11,0,0,6,50,1,0.0
gjt.sp.jedit.options.TextAreaOptionPane,3,0,0,3,18,3,0.0
gjt.sp.jedit.options.BrowserColorsOptionPane,9,0,0,7,45,1,0.0
gjt.sp.jedit.options.BrowserOptionPane,3,0,0,2,17,3,1.0
gjt.sp.jedit.options.GutterOptionPane,3,0,0,3,24,3,1.0
gjt.sp.jedit.options.ContextAddDialog,11,0,0,9,62,4,0.0
gjt.sp.jedit.options.ColorTableModel,8,2,0,5,20,6,0.0
gjt.sp.jedit.pluginmgr.InstallPluginsDialog,12,0,0,11,92,2,0.0
gjt.sp.jedit.pluginmgr.PluginManager,11,6,0,8,63,1,0.0
gjt.sp.jedit.pluginmgr.PluginListHandler,12,0,0,7,36,8,0.0
gjt.sp.jedit.pluginmgr.Roster,5,1,0,2,14,0,1.0
gjt.sp.jedit.pluginmgr.PluginManagerProgress,19,6,0,9,64,8,1.0
gjt.sp.jedit.pluginmgr.PluginListDownloadProgress,7,6,0,6,32,0,0.0
gjt.sp.jedit.pluginmgr.PluginList,5,1,0,8,27,0,2.0
gjt.sp.jedit.print.BufferPrinter,4,1,0,6,22,3,0.0
gjt.sp.jedit.print.BufferPrintable,5,1,0,9,47,1,3.0
gjt.sp.jedit.proto.jeditresource.Handler,2,2,0,1,5,2,0.0
gjt.sp.jedit.proto.jeditresource.PluginResURLConnection,5,2,0,4,29,4,1.0
gjt.sp.jedit.syntax.ParserRuleFactory,11,1,0,1,16,9,0.0
gjt.sp.jedit.syntax.Token,2,1,0,1,7,2,0.0
gjt.sp.jedit.syntax.ParserRule,1,1,0,0,2,0,1.0
gjt.sp.jedit.syntax.XModeHandler,17,0,0,11,72,8,3.0
gjt.sp.jedit.syntax.SyntaxStyle,4,1,0,0,5,4,1.0
gjt.sp.jedit.syntax.KeywordMap,10,1,0,2,28,8,0.0
gjt.sp.jedit.syntax.ParserRuleSet,20,1,0,4,30,20,1.0
gjt.sp.jedit.syntax.TokenMarker,10,1,0,8,47,7,4.0
