filename,wmc,dit,noc,cbo,rfc,npm,bug
bsh.This,11,1,2,8,30,7,0.0
bsh.Reflect,36,1,0,14,109,14,0.0
bsh.BSHType,6,0,0,8,14,5,0.0
bsh.BSHAmbiguousName,7,0,0,8,17,6,0.0
bsh.Token,3,1,0,0,4,2,1.0
bsh.BSHMethodDeclaration,3,0,0,10,14,2,0.0
bsh.BSHVariableDeclarator,2,0,0,8,9,1,0.0
bsh.BSHAllocationExpression,8,0,0,17,37,1,0.0
bsh.BSHCastExpression,6,0,0,13,45,6,0.0
bsh.BSHUnaryExpression,5,0,0,10,33,1,0.0
bsh.ReflectError,2,3,0,0,4,2,0.0
bsh.EvalError,11,3,2,1,20,9,0.0
bsh.BSHPrimitiveType,2,0,0,1,3,1,0.0
bsh.BshMethod,4,1,0,10,20,4,0.0
bsh.BSHTernaryExpression,2,0,0,6,6,1,0.0
bsh.Primitive,45,1,0,5,77,28,0.0
bsh.BSHAssignment,3,0,0,10,18,1,0.0
bsh.BSHFormalParameters,2,0,0,6,6,1,0.0
bsh.BSHPrimaryExpression,2,0,0,7,8,1,0.0
bsh.BSHSwitchStatement,2,0,0,9,9,2,0.0
bsh.BSHReturnStatement,2,0,0,8,7,1,0.0
bsh.StringUtil,5,1,0,0,24,5,0.0
bsh.XThis,5,0,0,4,18,2,0.0
bsh.commands.dir,6,1,0,2,40,5,0.0
gjt.sp.jedit.io.BufferIORequest,11,0,0,10,96,3,9.0
gjt.sp.jedit.io.FileRootsVFS,6,0,0,3,20,5,0.0
gjt.sp.jedit.io.UrlVFS,6,0,0,4,19,6,1.0
gjt.sp.jedit.io.FileVFS,21,0,0,9,94,19,6.0
gjt.sp.jedit.io.VFS,22,1,4,6,36,22,4.0
gjt.sp.jedit.io.FavoritesVFS,10,0,0,4,28,9,2.0
gjt.sp.jedit.io.VFSManager,23,1,0,13,64,16,2.0
gjt.sp.jedit.msg.EditPaneUpdate,5,0,0,4,13,4,0.0
gjt.sp.jedit.msg.CreateDockableWindow,7,0,0,4,15,7,0.0
gjt.sp.jedit.msg.MacrosChanged,1,0,0,2,2,1,0.0
gjt.sp.jedit.msg.EditorExitRequested,2,0,0,4,4,2,0.0
gjt.sp.jedit.msg.BufferUpdate,6,0,0,5,14,5,0.0
gjt.sp.jedit.msg.ViewUpdate,5,0,0,4,13,4,0.0
gjt.sp.jedit.msg.EditorStarted,1,0,0,2,2,1,0.0
gjt.sp.jedit.msg.VFSUpdate,3,0,0,2,9,3,0.0
gjt.sp.jedit.msg.EditorExiting,1,0,0,2,2,1,0.0
gjt.sp.jedit.msg.SearchSettingsChanged,1,0,0,2,2,1,0.0
gjt.sp.jedit.msg.PropertiesChanged,1,0,0,2,2,1,0.0
gjt.sp.jedit.options.AbbrevsModel,10,2,0,5,29,8,0.0
gjt.sp.jedit.options.DockingOptionPane,5,0,0,5,51,3,1.0
gjt.sp.jedit.options.ToolBarOptionPane,13,0,0,13,75,1,1.0
gjt.sp.jedit.options.StyleOptionPane,8,0,0,4,31,1,1.0
gjt.sp.jedit.options.StyleTableModel,8,2,0,4,19,6,0.0
gjt.sp.jedit.options.LoadSaveOptionPane,5,0,0,3,35,3,1.0
gjt.sp.jedit.options.WindowTableModel,11,2,0,6,30,9,0.0
gjt.sp.jedit.options.ShortcutsOptionPane,13,0,0,10,60,1,0.0
gjt.sp.jedit.options.StyleEditor,5,0,0,4,52,4,0.0
gjt.sp.jedit.options.Abbrev,2,1,0,0,3,0,0.0
gjt.sp.jedit.options.AbbrevsOptionPane,7,0,0,8,58,1,1.0
gjt.sp.jedit.options.ModeOptionPane,12,0,0,5,38,1,3.0
gjt.sp.jedit.options.PrintOptionPane,3,0,0,3,24,1,1.0
gjt.sp.jedit.options.ColorOptionPane,8,0,0,4,31,1,2.0
gjt.sp.jedit.options.EditingOptionPane,3,0,0,3,23,1,3.0
gjt.sp.jedit.options.ToolBarAddDialog,13,0,0,9,72,4,0.0
gjt.sp.jedit.options.GeneralOptionPane,3,0,0,3,34,1,0.0
gjt.sp.jedit.options.ContextOptionPane,13,0,0,9,65,1,1.0
gjt.sp.jedit.options.TextAreaOptionPane,3,0,0,3,24,3,0.0
gjt.sp.jedit.options.BrowserOptionPane,3,0,0,2,17,3,2.0
gjt.sp.jedit.options.GutterOptionPane,3,0,0,3,27,3,0.0
gjt.sp.jedit.options.ContextAddDialog,10,0,0,6,56,4,0.0
gjt.sp.jedit.options.ColorTableModel,8,2,0,3,20,6,0.0
gjt.sp.jedit.pluginmgr.InstallPluginsDialog,12,0,0,8,72,2,4.0
gjt.sp.jedit.pluginmgr.PluginManager,11,6,0,9,64,1,3.0
gjt.sp.jedit.pluginmgr.PluginListHandler,12,0,0,7,38,8,1.0
gjt.sp.jedit.pluginmgr.Roster,5,1,0,2,14,0,0.0
gjt.sp.jedit.pluginmgr.PluginManagerProgress,17,6,0,9,59,8,1.0
gjt.sp.jedit.pluginmgr.PluginListDownloadProgress,7,6,0,6,33,0,1.0
gjt.sp.jedit.pluginmgr.PluginList,5,1,0,8,26,0,2.0
gjt.sp.jedit.proto.jeditresource.Handler,2,2,0,1,5,2,0.0
gjt.sp.jedit.proto.jeditresource.PluginResURLConnection,5,2,0,4,28,4,1.0
gjt.sp.jedit.syntax.ParserRuleFactory,11,1,0,1,16,9,0.0
gjt.sp.jedit.syntax.Token,2,1,0,0,7,2,1.0
gjt.sp.jedit.syntax.ParserRule,1,1,0,0,2,0,0.0
gjt.sp.jedit.syntax.XModeHandler,19,0,0,11,75,8,2.0
gjt.sp.jedit.syntax.SyntaxStyle,4,1,0,0,5,4,0.0
gjt.sp.jedit.syntax.KeywordMap,8,1,0,2,15,6,0.0
gjt.sp.jedit.syntax.ParserRuleSet,17,1,0,3,22,17,1.0
gjt.sp.jedit.syntax.TokenMarker,10,1,0,8,46,7,1.0
