filename,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
apache.camel.NoSuchPropertyException,5,0,0,2,13,6,3,2,3,0.916666667,67,1.0,0,0.818181818,0.36,0,0,11.8,2,1.0,1
apache.camel.CamelExchangeException,2,0,4,2,7,0,6,2,2,1.0,23,1.0,1,0.944444444,0.666666667,0,0,9.5,1,0.5,1
apache.camel.RuntimeExpressionException,3,0,0,1,6,3,3,1,3,1.5,17,1.0,0,1.0,0.7777777779999999,0,0,4.333333333,0,0.0,0
apache.camel.builder.ProcessorBuilder,12,1,0,13,24,66,1,13,11,2.0,74,0.0,0,0.0,0.444444444,0,0,5.166666667,1,0.9167,1
apache.camel.builder.LoggingErrorHandlerBuilder,9,0,0,8,13,0,1,8,9,0.25,92,1.0,2,0.25,0.41666666700000005,0,0,9.0,1,0.6667,0
apache.camel.builder.Builder,11,1,0,3,22,55,2,3,10,2.0,86,0.0,0,0.0,0.181818182,0,0,6.818181817999999,1,0.9091,0
apache.camel.builder.ErrorHandlerBuilderSupport,3,1,3,3,10,0,3,3,2,0.0,34,1.0,0,0.0,0.5555555560000001,0,0,10.0,2,1.0,1
apache.camel.builder.ExpressionClause,14,1,0,4,21,91,0,4,13,0.538461538,105,1.0,2,0.0,0.9642857140000001,0,0,6.357142857,2,1.0,5
apache.camel.builder.DeadLetterChannelBuilder,28,0,0,16,49,330,3,16,28,0.771604938,241,1.0,5,0.074074074,0.117346939,0,0,7.392857143,2,1.0,1
apache.camel.builder.ConstantProcessorBuilder,2,1,0,2,3,0,1,2,2,0.0,12,1.0,1,0.0,0.75,0,0,4.5,1,0.5,1
apache.camel.builder.PredicateBuilder,18,1,0,17,36,153,5,17,17,2.0,154,0.0,0,0.0,0.166666667,0,0,7.555555556,3,1.0556,0
apache.camel.builder.BuilderSupport,30,1,1,14,55,407,1,14,27,0.8620689659999999,251,1.0,2,0.0,0.13076923099999999,0,0,7.266666667000001,2,1.0333,2
apache.camel.builder.DataTypeExpression,10,1,0,9,27,43,1,9,9,0.0,103,1.0,2,0.0,0.257142857,0,0,9.1,4,1.2,3
apache.camel.builder.ExpressionBuilder,28,1,0,27,57,378,14,27,27,2.0,183,0.0,0,0.0,0.14285714300000002,0,0,5.535714286,1,0.9643,3
apache.camel.builder.NoErrorHandlerBuilder,3,0,0,3,4,3,2,3,3,2.0,10,0.0,0,0.5,0.666666667,0,0,2.333333333,1,0.6667,1
apache.camel.builder.RouteBuilder,19,0,0,12,44,55,7,12,15,0.666666667,168,1.0,1,0.622222222,0.131578947,1,3,7.684210526,2,0.9474,3
apache.camel.builder.ValueBuilder,26,1,0,5,47,0,5,5,24,0.08,236,1.0,1,0.0,0.258241758,0,0,8.038461538,2,1.0,0
apache.camel.builder.xml.DomResultHandler,3,1,0,2,7,0,1,2,3,0.0,21,1.0,0,0.0,0.666666667,0,0,5.666666667,1,0.6667,0
apache.camel.builder.xml.StringResultHandlerFactory,2,1,0,3,4,1,1,3,2,2.0,9,0.0,0,0.0,1.0,0,0,3.5,1,0.5,1
apache.camel.builder.xml.XPathLanguage,6,1,0,4,9,9,0,4,5,0.2,41,1.0,0,0.0,0.41666666700000005,0,0,5.666666667,2,1.0,1
apache.camel.builder.xml.XPathBuilder,45,1,0,14,85,864,8,14,38,0.9074675320000001,523,1.0,3,0.0,0.13888888900000002,0,0,10.31111111,4,1.2667,2
apache.camel.builder.xml.StringResultHandler,3,1,0,2,8,0,1,2,3,0.5,29,0.0,0,0.0,0.666666667,0,0,8.0,1,0.6667,0
apache.camel.builder.xml.XsltBuilder,25,1,0,12,64,230,0,12,22,0.65,318,1.0,2,0.0,0.13,0,0,11.52,3,1.04,3
apache.camel.builder.xml.NamespaceBuilder,5,1,0,1,16,4,0,1,5,0.0,62,1.0,0,0.0,0.6,0,0,11.2,2,1.0,0
apache.camel.builder.xml.StreamResultHandler,3,1,0,2,8,0,1,2,3,0.5,29,0.0,0,0.0,0.666666667,0,0,8.0,1,0.6667,0
apache.camel.builder.xml.DomResultHandlerFactory,2,1,0,3,4,1,1,3,2,2.0,9,0.0,0,0.0,1.0,0,0,3.5,1,0.5,2
apache.camel.builder.xml.DefaultNamespaceContext,8,1,0,0,36,0,1,0,8,0.14285714300000002,190,1.0,0,0.0,0.333333333,0,0,22.5,4,1.875,0
apache.camel.builder.xml.MessageVariableResolver,6,1,0,4,27,1,1,4,5,0.666666667,160,1.0,2,0.0,0.36,0,0,25.16666667,14,2.8333,2
apache.camel.builder.xml.InvalidXPathExpression,2,0,0,1,7,0,1,1,2,0.0,25,1.0,0,0.944444444,0.666666667,0,0,11.0,1,0.5,0
apache.camel.builder.xml.Namespaces,2,1,0,1,5,1,1,1,1,2.0,22,0.0,0,0.0,0.5,0,0,7.0,3,1.5,2
apache.camel.builder.xml.StreamResultHandlerFactory,2,1,0,3,4,1,1,3,2,2.0,9,0.0,0,0.0,1.0,0,0,3.5,1,0.5,2
apache.camel.component.bean.BeanComponent,10,0,0,13,25,43,0,13,6,0.833333333,116,1.0,2,0.7419354840000001,0.333333333,1,2,10.4,2,0.9,3
apache.camel.component.bean.XPathAnnotationExpressionFactory,2,0,0,7,9,1,0,7,2,2.0,48,0.0,0,0.666666667,0.6,1,1,23.0,4,2.0,2
apache.camel.component.bean.BeanProcessor,13,0,0,16,47,44,6,16,10,0.7976190479999999,248,0.857142857,3,0.590909091,0.229166667,1,1,17.53846154,2,0.8462,9
apache.camel.component.bean.BeanInvocation,5,1,0,2,12,4,5,2,5,0.583333333,57,1.0,0,0.0,0.4,0,0,9.8,1,0.8,1
apache.camel.component.bean.CamelInvocationHandler,2,1,0,8,12,0,2,8,2,0.0,49,1.0,2,0.0,0.583333333,0,0,22.5,1,0.5,0
apache.camel.component.bean.DefaultParameterMappingStrategy,4,1,0,3,10,0,1,3,4,0.0,35,1.0,0,0.0,0.583333333,0,0,7.5,1,0.75,1
apache.camel.component.bean.DefaultAnnotationExpressionFactory,3,1,1,6,16,3,1,6,2,2.0,96,0.0,0,0.0,0.533333333,0,0,31.0,3,1.6667,2
apache.camel.component.bean.BeanExchange,4,0,0,6,10,6,3,6,4,2.0,28,0.0,0,0.923076923,0.4375,1,1,6.0,1,0.75,1
apache.camel.component.bean.NoBeanAvailableException,2,0,0,1,6,0,1,1,2,0.0,20,1.0,0,0.944444444,0.75,0,0,8.5,1,0.5,1
apache.camel.component.bean.MethodInfo,16,1,0,7,28,74,3,7,12,0.8444444440000001,154,1.0,1,0.0,0.1875,0,0,8.25,3,1.1875,2
apache.camel.component.bean.AmbiguousMethodCallException,2,0,0,2,7,0,1,2,2,0.0,21,1.0,0,0.947368421,0.666666667,0,0,9.0,1,0.5,1
apache.camel.component.bean.BeanInfo,13,1,0,22,77,48,1,22,5,0.738095238,614,1.0,4,0.0,0.314814815,0,0,45.69230769,8,2.6154,9
apache.camel.component.bean.ParameterInfo,5,1,0,1,6,2,3,1,5,0.75,36,1.0,1,0.0,0.36,0,0,5.4,1,0.8,2
apache.camel.component.bean.ProxyHelper,5,1,0,3,11,10,1,3,4,2.0,56,0.0,0,0.0,0.44,0,0,10.2,1,0.8,0
apache.camel.component.direct.DirectEndpoint,9,0,0,11,14,26,3,11,6,0.833333333,57,0.666666667,1,0.708333333,0.229166667,0,0,5.0,1,0.7778,1
apache.camel.component.direct.DirectComponent,2,0,0,3,5,1,1,3,1,2.0,17,0.0,0,0.958333333,0.666666667,1,2,7.5,1,0.5,0
apache.camel.component.file.FileExchange,4,0,0,6,9,0,9,6,4,0.0,36,1.0,0,0.923076923,0.5,1,1,7.75,1,0.75,0
apache.camel.component.file.FileProducer,8,0,0,9,50,14,1,9,5,0.642857143,295,1.0,2,0.76,0.28571428600000004,0,0,35.625,5,1.375,4
apache.camel.component.file.FileMessage,11,0,0,4,15,35,1,4,10,0.2,62,1.0,0,0.71875,0.590909091,2,5,4.545454545,1,0.8182,1
apache.camel.component.file.FileComponent,3,0,0,4,8,3,1,4,2,1.5,29,0.0,0,0.958333333,0.5,1,2,8.333333332999999,1,0.3333,2
apache.camel.component.file.FileEndpoint,37,0,0,19,61,598,8,19,34,0.932539683,335,1.0,2,0.375,0.143939394,1,1,7.675675676,6,1.2162,8
apache.camel.component.file.FileConsumer,16,0,0,14,52,72,3,14,7,0.780952381,396,0.7142857140000001,2,0.708333333,0.225,1,1,23.3125,10,2.3125,6
apache.camel.component.file.strategy.FileProcessStrategySupport,10,1,3,9,29,21,3,9,6,0.7222222220000001,151,0.75,2,0.0,0.37037037,0,0,13.7,1,0.6,1
apache.camel.component.file.strategy.RenameFileProcessStrategy,8,0,0,7,23,14,1,7,7,0.642857143,101,1.0,2,0.666666667,0.326530612,0,0,11.375,1,0.375,1
apache.camel.component.file.strategy.NoOpFileProcessStrategy,1,0,0,1,2,0,1,1,1,2.0,5,0.0,0,1.0,1.0,0,0,4.0,0,0.0,1
apache.camel.component.file.strategy.DeleteFileProcessStrategy,4,0,0,5,15,4,1,5,3,0.666666667,38,1.0,1,0.857142857,0.46666666700000003,0,0,8.25,1,0.25,1
apache.camel.component.file.strategy.DefaultFileRenamer,9,1,0,1,20,12,2,1,7,0.625,100,1.0,0,0.0,0.541666667,0,0,9.777777777999999,4,1.2222,0
apache.camel.component.jmx.JMXComponent,5,0,0,4,10,8,1,4,4,0.5,36,1.0,0,0.884615385,0.36,1,2,6.0,1,0.6,1
apache.camel.component.jmx.JMXEndpoint,22,0,0,13,44,189,2,13,20,0.9285714290000001,232,1.0,1,0.45945945899999996,0.174603175,1,1,9.090909091,1,0.9091,2
apache.camel.component.jmx.JMXConsumer,2,0,0,6,7,0,1,6,2,0.0,24,0.0,1,0.956521739,0.6,0,0,10.5,1,0.5,2
apache.camel.component.jmx.JMXExchange,1,0,0,5,4,0,3,5,1,2.0,12,0.0,0,1.0,1.0,0,0,11.0,0,0.0,1
apache.camel.component.jmx.JMXMessage,9,0,0,4,12,30,1,4,9,0.25,50,1.0,0,0.7666666670000001,0.5555555560000001,2,5,4.444444444,1,0.7778,1
apache.camel.component.log.LogComponent,4,0,0,9,15,4,0,9,1,0.333333333,62,1.0,1,0.92,0.666666667,1,1,14.25,4,1.25,2
apache.camel.component.mock.MockComponent,2,0,0,4,4,1,0,4,1,2.0,11,0.0,0,0.958333333,0.666666667,1,1,4.5,1,0.5,0
apache.camel.component.mock.AssertionClause,9,1,0,7,24,30,4,7,7,0.625,97,1.0,0,0.0,0.26984127,0,0,9.666666667000001,2,1.0,0
apache.camel.component.mock.MockEndpoint,47,0,0,22,100,943,9,22,38,0.87458194,1056,1.0,1,0.274193548,0.104859335,0,0,21.19148936,6,1.3617,7
apache.camel.component.ref.RefComponent,2,0,0,4,7,1,0,4,1,2.0,17,0.0,0,0.958333333,0.666666667,1,1,7.5,1,0.5,0
apache.camel.component.seda.SedaEndpoint,7,0,0,10,11,15,4,10,6,0.5,44,1.0,0,0.772727273,0.265306122,0,0,5.1428571430000005,1,0.7143,2
apache.camel.component.seda.SedaConsumer,6,0,0,11,23,1,2,11,3,0.75,88,1.0,3,0.764705882,0.46666666700000003,1,2,13.0,2,0.8333,2
apache.camel.component.seda.QueueComponent,2,0,0,3,5,0,0,3,1,0.0,13,1.0,1,1.0,1.0,0,0,5.0,0,0.0,0
apache.camel.component.seda.SedaComponent,3,0,1,3,6,3,3,3,2,2.0,17,0.0,0,0.92,0.5555555560000001,1,1,4.666666667,1,0.6667,1
apache.camel.component.timer.TimerEndpoint,18,0,0,8,25,123,2,8,18,0.9117647059999999,123,1.0,1,0.5,0.206349206,1,1,5.3888888889999995,2,1.0,1
apache.camel.component.timer.TimerComponent,4,0,0,3,22,0,1,3,2,0.333333333,86,1.0,0,0.884615385,0.4375,2,3,20.25,3,1.25,0
apache.camel.component.timer.TimerConsumer,6,0,0,8,32,0,2,8,1,0.666666667,161,1.0,2,0.846153846,0.36,1,1,25.33333333,6,1.5,1
apache.camel.component.vm.VmComponent,6,0,0,4,23,5,0,4,1,0.5,99,1.0,0,0.8620689659999999,0.533333333,2,2,15.16666667,2,0.8333,4
apache.camel.converter.NIOConverter,12,1,0,1,35,66,2,1,11,2.0,112,0.0,0,0.0,0.1,0,0,8.333333332999999,1,0.9167,1
apache.camel.converter.CollectionConverter,10,1,0,0,22,45,0,0,9,2.0,81,0.0,0,0.0,0.25,0,0,7.1,2,1.1,2
apache.camel.converter.IOConverter,22,1,0,3,52,229,3,3,20,0.80952381,205,1.0,1,0.0,0.111111111,0,0,8.272727273,1,0.9091,1
apache.camel.converter.ObjectConverter,6,1,0,1,18,15,8,1,5,2.0,102,0.0,0,0.0,0.333333333,0,0,16.0,5,2.8333,3
apache.camel.converter.jaxp.BytesSource,6,2,0,0,14,0,1,0,6,0.0,52,1.0,0,0.692307692,0.5,0,0,7.5,1,0.6667,1
apache.camel.converter.jaxp.StringSource,7,2,0,0,17,0,1,0,7,0.25,83,1.0,0,0.692307692,0.7142857140000001,0,0,10.57142857,1,0.5714,2
apache.camel.converter.jaxp.XmlConverter,48,1,0,5,111,1116,2,5,47,0.914893617,729,0.6,0,0.0,0.102836879,0,0,14.08333333,2,1.0,3
apache.camel.impl.DefaultLanguageResolver,4,1,0,7,18,2,1,7,2,0.5,131,1.0,2,0.0,0.7777777779999999,0,0,31.25,3,1.5,1
apache.camel.impl.DefaultExchangeConverter,2,1,0,2,3,1,1,2,2,2.0,7,0.0,0,0.0,0.666666667,0,0,2.5,1,0.5,1
apache.camel.impl.DefaultComponent,12,0,0,11,28,48,26,11,7,0.727272727,139,1.0,1,0.565217391,0.27777777800000003,1,1,10.33333333,2,0.9167,3
apache.camel.impl.RouteContext,13,1,0,16,36,58,35,16,13,0.805555556,183,1.0,4,0.0,0.19658119699999999,0,0,12.61538462,6,1.5385,4
apache.camel.impl.DefaultPollingEndpoint,3,0,1,7,7,3,2,7,1,2.0,24,0.0,0,0.954545455,0.533333333,0,0,7.0,1,0.3333,0
apache.camel.impl.PredicateSupport,4,1,0,2,12,6,6,2,3,2.0,37,0.0,0,0.0,0.5625,0,0,8.25,2,1.0,0
apache.camel.impl.BinaryPredicateSupport,9,1,0,4,17,24,7,4,5,0.375,125,1.0,2,0.0,0.444444444,0,0,12.66666667,2,1.0,0
apache.camel.impl.DefaultScheduledPollConsumer,5,0,0,6,15,4,1,6,2,0.5,47,1.0,1,0.9189189190000001,0.4,2,4,8.2,1,0.6,0
apache.camel.impl.CachingInjector,3,1,0,2,6,0,2,2,2,0.5,33,1.0,1,0.0,0.666666667,0,0,9.0,2,1.0,1
apache.camel.impl.DefaultProducer,7,0,0,5,11,1,17,5,5,0.333333333,33,1.0,1,0.684210526,0.35714285700000004,1,1,3.571428571,1,0.8571,0
apache.camel.impl.JndiRegistry,9,1,0,2,18,30,1,2,8,0.375,82,1.0,0,0.0,0.355555556,0,0,8.0,1,0.7778,0
apache.camel.impl.LoggingExceptionHandler,3,1,0,5,8,1,4,5,3,0.0,26,1.0,1,0.0,0.5,0,0,7.333333333,1,0.3333,1
apache.camel.impl.DefaultExchange,39,1,0,10,67,687,13,10,31,0.8973684209999999,405,1.0,7,0.0,0.13377193,0,0,9.128205128,4,1.3846,4
apache.camel.impl.DefaultUnitOfWork,6,1,0,3,17,9,1,3,6,0.933333333,75,1.0,0,0.0,0.5,0,0,11.0,4,2.0,1
apache.camel.impl.ScheduledPollConsumer,15,0,1,6,30,79,4,6,11,0.816326531,146,1.0,1,0.647058824,0.20535714300000002,1,1,8.266666667,1,0.8,0
apache.camel.impl.DefaultComponentResolver,3,1,0,9,22,1,1,9,2,0.5,157,1.0,2,0.0,0.666666667,0,0,50.66666667,6,2.0,1
apache.camel.impl.NoPolicy,2,1,0,2,3,1,0,2,2,2.0,7,0.0,0,0.0,0.75,0,0,2.5,1,0.5,0
apache.camel.impl.ReflectionInjector,2,1,0,2,4,1,2,2,2,2.0,8,0.0,0,0.0,0.75,0,0,3.0,1,0.5,0
apache.camel.impl.DefaultCamelContext,52,0,0,33,112,1166,4,33,38,0.91349481,993,1.0,8,0.213114754,0.08875129,1,1,17.76923077,7,1.3846,7
apache.camel.impl.DefaultConsumer,10,0,1,9,21,17,13,9,7,0.7777777779999999,90,1.0,4,0.590909091,0.28,1,1,7.6,2,1.1,3
apache.camel.impl.DefaultLifecycleStrategy,6,1,0,5,7,15,1,5,6,2.0,14,0.0,0,0.0,0.36111111100000004,0,0,1.333333333,1,0.8333,4
apache.camel.impl.ScheduledPollEndpoint,6,0,1,6,12,9,5,6,3,0.4,46,1.0,0,0.80952381,0.36111111100000004,0,0,6.5,2,0.8333,0
apache.camel.impl.DefaultMessage,12,0,0,5,25,54,10,5,10,0.545454545,98,1.0,0,0.52173913,0.333333333,1,2,7.083333333,2,1.1667,1
apache.camel.impl.SerializationDataFormat,3,1,0,3,9,3,1,3,3,2.0,21,0.0,0,0.0,0.533333333,0,0,6.0,1,0.6667,1
apache.camel.impl.PollingConsumerSupport,6,0,2,5,14,7,4,5,5,0.6,49,1.0,2,0.7222222220000001,0.375,0,0,6.833333333,2,1.0,0
apache.camel.impl.ProcessorPollingConsumer,6,0,0,6,13,3,1,6,4,0.0,46,1.0,1,0.7826086959999999,0.375,1,1,6.5,1,0.8333,0
apache.camel.impl.MessageSupport,14,1,1,5,26,79,2,5,12,0.788461538,118,1.0,2,0.0,0.256410256,0,0,7.142857143,3,1.1429,3
apache.camel.impl.NoRouteBuilder,4,0,0,1,5,4,0,1,3,0.666666667,16,1.0,1,0.957446809,0.666666667,1,1,2.75,1,0.5,0
apache.camel.impl.EventDrivenPollingConsumer,12,0,0,10,26,44,1,10,8,0.727272727,121,1.0,3,0.666666667,0.233766234,1,1,8.75,2,0.8333,0
apache.camel.impl.EventDrivenConsumerRoute,5,0,0,5,13,0,2,5,4,0.0,64,1.0,1,0.692307692,0.45,1,1,11.6,1,0.8,0
apache.camel.impl.ServiceSupport,14,1,5,2,28,49,29,2,7,0.807692308,200,1.0,0,0.0,0.380952381,0,0,12.85714286,3,1.2143,1
apache.camel.impl.ProcessorEndpoint,7,0,0,11,13,9,9,11,6,0.333333333,55,1.0,1,0.814814815,0.333333333,0,0,6.714285714,2,0.8571,0
apache.camel.impl.DefaultEndpoint,19,1,1,11,38,139,21,11,16,0.8222222220000001,216,1.0,3,0.0,0.175438596,1,1,10.10526316,5,1.4737,4
apache.camel.impl.ExpressionSupport,6,1,0,4,14,15,2,4,5,2.0,50,0.0,0,0.0,0.541666667,0,0,7.333333333,2,1.0,1
apache.camel.impl.converter.DefaultTypeConverter,12,1,0,18,57,30,1,18,7,0.772727273,479,1.0,2,0.0,0.418181818,0,0,38.41666667,17,3.25,3
apache.camel.impl.converter.InstanceMethodTypeConverter,3,1,0,4,12,0,1,4,3,0.25,54,1.0,1,0.0,0.46666666700000003,0,0,16.33333333,2,1.0,1
apache.camel.impl.converter.AsyncProcessorTypeConverter,3,1,0,5,7,3,11,5,3,2.0,47,0.0,0,0.0,0.41666666700000005,0,0,14.66666667,5,2.3333,2
apache.camel.impl.converter.AnnotationTypeConverterLoader,8,1,0,11,64,12,2,11,2,0.7857142859999999,388,0.75,2,0.0,0.321428571,0,0,47.0,11,2.125,5
apache.camel.impl.converter.StaticMethodTypeConverter,3,1,0,2,9,0,1,2,3,0.0,31,1.0,0,0.0,0.5,0,0,9.0,1,0.6667,0
apache.camel.impl.converter.ArrayTypeConverter,2,1,0,1,19,1,1,1,2,2.0,121,0.0,0,0.0,0.666666667,0,0,59.5,13,6.5,1
apache.camel.impl.converter.ToStringTypeConverter,2,1,0,1,5,1,1,1,2,2.0,16,0.0,0,0.0,0.666666667,0,0,7.0,3,1.5,0
apache.camel.impl.converter.EnumTypeConverter,2,1,0,3,12,1,1,3,2,2.0,52,0.0,0,0.0,0.666666667,0,0,25.0,3,1.5,1
apache.camel.impl.converter.PropertyEditorTypeConverter,2,1,0,2,11,1,1,2,2,2.0,54,0.0,0,0.0,0.666666667,0,0,26.0,6,3.0,1
apache.camel.language.ExpressionEvaluationException,2,0,0,3,3,0,1,3,2,0.5,17,1.0,2,0.944444444,0.625,0,0,6.5,1,0.5,1
apache.camel.language.IllegalSyntaxException,3,0,0,2,8,0,2,2,3,0.5,32,1.0,1,0.894736842,0.5555555560000001,0,0,9.0,1,0.6667,0
apache.camel.language.simple.SimpleLanguage,8,1,0,7,32,28,0,7,4,2.0,237,0.0,0,0.0,0.625,0,0,28.625,11,3.0,2
apache.camel.management.ManagedRoute,6,1,0,2,11,7,2,2,5,0.8666666670000001,46,0.666666667,1,0.0,0.583333333,0,0,6.166666667,2,1.0,1
apache.camel.management.PerformanceCounter,9,0,0,1,16,0,3,1,9,0.5625,122,1.0,0,0.272727273,0.5555555560000001,0,0,12.11111111,4,1.2222,0
apache.camel.management.ManagedEndpoint,3,1,0,1,5,0,2,1,3,0.0,17,1.0,1,0.0,0.666666667,0,0,4.333333333,1,0.6667,1
apache.camel.management.InstrumentationLifecycleStrategy,9,1,0,19,27,6,1,19,8,0.41666666700000005,147,1.0,3,0.0,0.265625,0,0,15.0,2,1.1111,9
apache.camel.management.CamelNamingStrategy,15,1,0,8,43,37,3,8,11,0.9809523809999999,485,0.133333333,0,0.0,0.214814815,0,0,30.33333333,3,1.1333,10
apache.camel.management.Counter,4,1,1,0,9,0,1,0,4,0.0,27,1.0,0,0.0,1.0,0,0,5.5,1,0.75,0
apache.camel.management.ManagedService,5,1,0,2,11,0,2,2,5,0.0,43,1.0,1,0.0,0.6,0,0,7.4,1,0.8,0
apache.camel.management.InstrumentationProcessor,2,0,0,3,8,0,1,3,1,0.0,33,1.0,1,0.954545455,0.666666667,0,0,15.0,1,0.5,3
apache.camel.management.InstrumentationAgentImpl,20,0,0,15,74,68,2,15,11,0.8646616540000001,537,0.7142857140000001,3,0.419354839,0.173684211,1,1,25.15,12,1.55,4
apache.camel.model.config.StreamResequencerConfig,10,1,0,2,16,27,1,2,10,0.666666667,69,1.0,1,0.0,0.425,0,0,5.6,1,0.7,1
apache.camel.model.config.BatchResequencerConfig,7,1,0,0,12,9,1,0,7,0.333333333,47,1.0,0,0.0,0.47619047600000003,0,0,5.428571429,1,0.7143,0
apache.camel.model.dataformat.ArtixDSDataFormat,13,0,0,4,18,46,1,4,12,0.75,105,1.0,1,0.307692308,0.33846153799999995,1,2,6.769230769,3,1.0,0
apache.camel.model.dataformat.XMLBeansDataFormat,3,0,0,1,4,1,1,1,3,0.5,15,1.0,0,0.666666667,0.666666667,0,0,3.666666667,1,0.6667,0
apache.camel.model.dataformat.DataFormatType,7,1,4,4,20,17,8,4,3,0.75,108,1.0,1,0.0,0.428571429,0,0,14.14285714,3,1.0,2
apache.camel.model.dataformat.SerializationDataFormat,2,0,0,4,4,1,1,4,1,2.0,9,0.0,0,0.8,0.75,1,1,3.5,1,0.5,1
apache.camel.model.dataformat.JaxbDataFormat,5,0,0,3,9,8,1,3,4,0.25,34,1.0,0,0.571428571,0.4,1,2,5.6,2,0.8,0
apache.camel.model.language.OgnlExpression,3,0,0,1,5,3,0,1,3,2.0,12,0.0,0,0.923076923,0.666666667,1,2,3.0,1,0.3333,0
apache.camel.model.language.JavaScriptExpression,3,0,0,1,5,3,0,1,3,2.0,12,0.0,0,0.923076923,0.666666667,1,2,3.0,1,0.3333,0
apache.camel.model.language.PythonExpression,3,0,0,1,5,3,0,1,3,2.0,12,0.0,0,0.923076923,0.666666667,1,2,3.0,1,0.3333,0
apache.camel.model.language.HeaderExpression,3,0,0,1,5,3,0,1,3,2.0,12,0.0,0,0.923076923,0.666666667,1,2,3.0,1,0.3333,0
apache.camel.model.language.RubyExpression,3,0,0,1,5,3,0,1,3,2.0,12,0.0,0,0.923076923,0.666666667,1,2,3.0,1,0.3333,0
apache.camel.model.language.GroovyExpression,3,0,0,1,5,3,0,1,3,2.0,12,0.0,0,0.923076923,0.666666667,1,2,3.0,1,0.3333,0
apache.camel.model.language.PhpExpression,3,0,0,1,5,3,0,1,3,2.0,12,0.0,0,0.923076923,0.666666667,1,2,3.0,1,0.3333,0
apache.camel.model.language.LanguageExpression,4,0,0,1,6,4,1,1,4,0.333333333,24,1.0,0,0.857142857,0.75,1,2,4.75,1,0.5,0
apache.camel.model.language.ExpressionType,16,1,13,7,32,100,24,7,16,0.783333333,167,1.0,2,0.0,0.239583333,0,0,9.1875,3,1.0625,3
apache.camel.model.language.XPathExpression,3,0,0,1,5,3,0,1,3,2.0,12,0.0,0,0.923076923,0.666666667,1,2,3.0,1,0.3333,1
apache.camel.model.language.SimpleExpression,3,0,0,1,5,3,0,1,3,2.0,12,0.0,0,0.923076923,0.666666667,1,2,3.0,1,0.3333,1
apache.camel.model.language.SqlExpression,3,0,0,1,5,3,0,1,3,2.0,12,0.0,0,0.923076923,0.666666667,1,2,3.0,1,0.3333,1
apache.camel.model.language.ELExpression,3,0,0,1,5,3,0,1,3,2.0,12,0.0,0,0.923076923,0.666666667,1,2,3.0,1,0.3333,0
