,File name,original status,predicted status
209,org.apache.lucene.search.RemoteCachingWrapperFilter,2.0,1.0
210,org.apache.lucene.search.RangeQuery,2.0,1.0
211,org.apache.lucene.search.PrefixQuery,1.0,2.0
212,org.apache.lucene.analysis.standard.StandardTokenizer,2.0,1.0
213,org.apache.lucene.search.function.ByteFieldSource,2.0,1.0
214,org.apache.lucene.search.function.OrdFieldSource,2.0,2.0
215,org.apache.lucene.document.MapFieldSelector,2.0,2.0
216,org.apache.lucene.index.IndexFileNameFilter,2.0,1.0
217,org.apache.lucene.analysis.LowerCaseTokenizer,1.0,1.0
218,org.apache.lucene.util.BitVector,1.0,1.0
219,org.apache.lucene.document.AbstractField,2.0,1.0
220,org.apache.lucene.search.DisjunctionMaxQuery,2.0,2.0
221,org.apache.lucene.index.DocumentWriter,1.0,2.0
222,org.apache.lucene.util.Constants,1.0,1.0
223,org.apache.lucene.search.MultiTermQuery,1.0,1.0
224,org.apache.lucene.search.BooleanScorer,1.0,2.0
225,org.apache.lucene.search.QueryFilter,1.0,1.0
226,org.apache.lucene.search.ParallelMultiSearcher,2.0,2.0
227,org.apache.lucene.search.ConjunctionScorer,2.0,2.0
228,org.apache.lucene.analysis.Token,2.0,2.0
229,org.apache.lucene.index.MultiTermPositions,1.0,1.0
230,org.apache.lucene.queryParser.FastCharStream,1.0,2.0
231,org.apache.lucene.search.WildcardTermEnum,1.0,1.0
232,org.apache.lucene.store.LockObtainFailedException,1.0,1.0
233,org.apache.lucene.search.Sort,2.0,2.0
234,org.apache.lucene.index.Posting,2.0,1.0
235,org.apache.lucene.index.IndexWriter,2.0,2.0
236,org.apache.lucene.index.TermInfosReader,2.0,2.0
237,org.apache.lucene.search.RemoteSearchable_Stub,1.0,2.0
238,org.apache.lucene.search.PhraseScorer,1.0,2.0
239,org.apache.lucene.store.MMapDirectory,2.0,1.0
240,org.apache.lucene.search.HitDoc,1.0,1.0
241,org.apache.lucene.document.SetBasedFieldSelector,1.0,1.0
242,org.apache.lucene.search.Explanation,1.0,2.0
243,org.apache.lucene.index.FieldReaderException,1.0,1.0
244,org.apache.lucene.index.FieldInfo,2.0,1.0
245,org.apache.lucene.search.HitIterator,2.0,2.0
246,org.apache.lucene.search.BooleanScorer2,2.0,2.0
