,File name,original status,predicted status
45,org.apache.xerces.readers.XMLEntityReader,1.0,1.0
46,org.apache.wml.dom.WMLTemplateElementImpl,1.0,1.0
47,org.w3c.dom.Document,2.0,1.0
48,org.apache.html.dom.HTMLElementImpl,1.0,1.0
49,org.w3c.dom.html.HTMLPreElement,1.0,1.0
50,org.apache.html.dom.HTMLBodyElementImpl,1.0,1.0
51,org.apache.xerces.utils.CharDataChunk,1.0,1.0
52,org.apache.xerces.utils.SymbolCache,1.0,1.0
53,org.apache.xerces.readers.XMLEntityHandler,1.0,1.0
54,org.apache.xerces.dom.NamedNodeMapImpl,1.0,1.0
55,org.apache.wml.dom.WMLStrongElementImpl,1.0,1.0
56,org.apache.xerces.utils.Base64,1.0,1.0
57,org.apache.xml.serialize.SieveEncodingInfo,1.0,1.0
58,org.w3c.dom.html.HTMLHRElement,1.0,1.0
59,org.apache.xerces.readers.CharReader,2.0,1.0
60,org.apache.xerces.framework.XMLDocumentHandler,1.0,1.0
61,org.apache.html.dom.HTMLObjectElementImpl,1.0,2.0
62,org.apache.wml.WMLCardElement,1.0,1.0
63,org.apache.xerces.readers.DefaultReaderFactory,1.0,1.0
64,org.w3c.dom.NamedNodeMap,1.0,1.0
65,org.apache.xerces.validators.common.XMLElementDecl,1.0,1.0
66,org.apache.html.dom.HTMLOListElementImpl,1.0,1.0
67,org.apache.xerces.validators.schema.XUtil,1.0,1.0
68,org.apache.xerces.readers.UTF8Recognizer,1.0,1.0
69,org.apache.html.dom.HTMLIsIndexElementImpl,1.0,1.0
70,org.apache.xerces.framework.XMLParser,2.0,2.0
71,org.w3c.dom.html.HTMLBodyElement,1.0,1.0
72,org.apache.xerces.validators.datatype.ListDatatypeValidator,1.0,1.0
73,org.apache.wml.WMLDOMImplementation,1.0,1.0
74,org.apache.wml.dom.WMLAElementImpl,1.0,1.0
75,org.xml.sax.EntityResolver,1.0,1.0
76,org.xml.sax.ext.DeclHandler,1.0,1.0
77,org.apache.html.dom.HTMLHeadingElementImpl,1.0,1.0
78,org.apache.xerces.validators.schema.TraverseSchema,2.0,2.0
79,org.apache.xerces.readers.StringReader,1.0,2.0
80,org.xml.sax.ContentHandler,1.0,1.0
81,org.w3c.dom.html.HTMLDOMImplementation,1.0,1.0
82,org.w3c.dom.DocumentType,1.0,1.0
83,org.apache.wml.WMLTimerElement,1.0,1.0
84,org.apache.html.dom.HTMLTableElementImpl,1.0,2.0
85,org.apache.wml.WMLHeadElement,1.0,1.0
86,org.apache.wml.WMLAccessElement,1.0,1.0
87,org.apache.html.dom.HTMLFrameElementImpl,1.0,1.0
88,org.apache.wml.WMLSmallElement,1.0,1.0
89,org.apache.xerces.dom.DocumentImpl,2.0,2.0
90,org.apache.xerces.dom.AttrNSImpl,2.0,1.0
91,org.apache.xerces.dom.DeferredAttrImpl,2.0,1.0
92,org.apache.html.dom.HTMLAreaElementImpl,1.0,1.0
93,org.apache.html.dom.HTMLStyleElementImpl,1.0,1.0
94,org.apache.xerces.validators.common.CMAny,1.0,1.0
95,org.apache.xerces.readers.UCSReader,1.0,2.0
96,org.apache.wml.dom.WMLRefreshElementImpl,1.0,1.0
97,org.xml.sax.helpers.ParserFactory,1.0,1.0
98,org.apache.xerces.framework.XMLAttrList,2.0,1.0
99,org.apache.xerces.dom.DeepNodeListImpl,1.0,1.0
100,org.apache.xerces.dom.DeferredElementNSImpl,2.0,2.0
101,org.apache.html.dom.HTMLDOMImplementationImpl,1.0,1.0
102,org.apache.xerces.jaxp.SAXParserFactoryImpl,2.0,1.0
103,org.w3c.dom.html.HTMLBaseFontElement,1.0,1.0
104,org.apache.html.dom.HTMLDivElementImpl,1.0,1.0
105,org.apache.xerces.utils.HexBin,1.0,1.0
106,org.apache.xerces.dom.AttributeMap,2.0,1.0
107,org.apache.xerces.readers.XCatalog,1.0,1.0
108,javax.xml.parsers.DocumentBuilder,2.0,1.0
109,org.apache.wml.WMLTrElement,1.0,1.0
110,org.w3c.dom.html.HTMLFrameElement,1.0,1.0
111,org.w3c.dom.html.HTMLDivElement,1.0,1.0
112,org.apache.xerces.utils.regex.Match,1.0,1.0
113,org.apache.wml.WMLNoopElement,1.0,1.0
114,org.apache.xerces.utils.XMLMessages,2.0,1.0
115,org.apache.xerces.dom.RangeImpl,1.0,2.0
116,org.apache.wml.dom.WMLTimerElementImpl,1.0,1.0
117,org.xml.sax.SAXNotRecognizedException,1.0,1.0
118,org.xml.sax.helpers.DefaultHandler,1.0,1.0
119,org.apache.xerces.dom.DeferredAttrNSImpl,2.0,2.0
120,org.w3c.dom.html.HTMLTableSectionElement,1.0,1.0
121,org.apache.xerces.framework.XMLContentSpec,1.0,1.0
122,org.apache.xerces.dom.ChildNode,1.0,1.0
123,org.apache.xerces.validators.schema.identity.KeyRef,1.0,1.0
124,org.apache.html.dom.HTMLAnchorElementImpl,1.0,1.0
125,org.xml.sax.helpers.NamespaceSupport,1.0,1.0
126,org.apache.wml.dom.WMLDocumentImpl,1.0,1.0
127,org.w3c.dom.events.MutationEvent,1.0,1.0
128,org.apache.xerces.utils.UTF8DataChunk,1.0,1.0
129,org.apache.xml.serialize.SerializerFactory,1.0,1.0
130,org.apache.wml.WMLDocument,1.0,1.0
131,org.apache.wml.WMLElement,1.0,1.0
132,org.apache.xerces.validators.datatype.ENTITYDatatypeValidator,2.0,1.0
133,org.apache.xml.serialize.ElementState,1.0,1.0
134,org.apache.xerces.readers.UCSRecognizer,1.0,1.0
135,org.apache.xerces.validators.schema.identity.IdentityConstraint,2.0,1.0
136,org.xml.sax.AttributeList,1.0,1.0
137,org.w3c.dom.html.HTMLImageElement,1.0,1.0
138,org.apache.wml.WMLPElement,1.0,1.0
139,org.apache.wml.dom.WMLSetvarElementImpl,1.0,1.0
140,org.w3c.dom.html.HTMLLegendElement,1.0,1.0
141,org.apache.wml.WMLAnchorElement,1.0,1.0
142,org.apache.xerces.validators.datatype.DoubleDatatypeValidator,1.0,1.0
143,org.apache.xerces.validators.common.SimpleContentModel,1.0,1.0
144,org.apache.html.dom.HTMLModElementImpl,1.0,1.0
145,org.apache.wml.dom.WMLWmlElementImpl,1.0,1.0
146,org.w3c.dom.ranges.Range,1.0,1.0
147,org.apache.xerces.dom.DeferredEntityImpl,2.0,1.0
148,org.apache.xerces.utils.StringHasher,1.0,1.0
149,org.w3c.dom.html.HTMLFieldSetElement,1.0,1.0
150,org.apache.html.dom.HTMLHtmlElementImpl,1.0,1.0
151,org.w3c.dom.html.HTMLMapElement,1.0,1.0
152,org.xml.sax.ext.LexicalHandler,1.0,1.0
153,org.w3c.dom.Attr,1.0,1.0
154,org.apache.xml.serialize.LineSeparator,1.0,1.0
155,org.xml.sax.helpers.AttributeListImpl,1.0,1.0
156,org.xml.sax.helpers.AttributesImpl,2.0,1.0
157,org.apache.xerces.dom.DeferredElementDefinitionImpl,2.0,1.0
158,org.w3c.dom.events.EventException,1.0,1.0
159,org.apache.wml.dom.WMLTdElementImpl,1.0,1.0
160,org.apache.xerces.dom.DeferredEntityReferenceImpl,2.0,1.0
161,org.apache.wml.WMLSelectElement,1.0,1.0
162,org.w3c.dom.html.HTMLTableColElement,1.0,1.0
163,org.xml.sax.Parser,1.0,1.0
164,org.apache.xerces.msg.XMLMessages,2.0,1.0
165,org.apache.wml.dom.WMLDOMImplementationImpl,1.0,1.0
166,org.apache.xerces.validators.common.InsertableElementsInfo,1.0,1.0
167,org.w3c.dom.traversal.TreeWalker,1.0,1.0
168,org.apache.wml.dom.WMLNoopElementImpl,1.0,1.0
169,org.w3c.dom.html.HTMLDirectoryElement,1.0,1.0
170,org.apache.xerces.validators.common.Grammar,1.0,2.0
171,org.apache.xerces.utils.regex.RegexParser,2.0,1.0
172,org.apache.xerces.parsers.SAXParser,2.0,2.0
173,org.apache.xerces.validators.common.CMUniOp,1.0,1.0
174,org.apache.xerces.dom.NodeImpl,1.0,2.0
175,org.apache.xerces.dom.DeferredElementImpl,2.0,1.0
176,org.apache.xerces.dom.CDATASectionImpl,1.0,1.0
177,org.apache.html.dom.HTMLHeadElementImpl,1.0,1.0
178,org.apache.xerces.validators.schema.identity.XPathException,1.0,1.0
179,org.w3c.dom.EntityReference,1.0,1.0
180,org.apache.wml.WMLTableElement,1.0,1.0
181,org.apache.wml.dom.WMLAccessElementImpl,1.0,1.0
182,org.apache.xerces.dom.DeferredDocumentImpl,2.0,2.0
183,org.apache.html.dom.HTMLBRElementImpl,1.0,1.0
184,org.w3c.dom.html.HTMLSelectElement,1.0,1.0
185,org.apache.wml.dom.WMLIElementImpl,1.0,1.0
186,org.apache.wml.dom.WMLPElementImpl,1.0,1.0
187,org.apache.xml.serialize.XHTMLSerializer,1.0,1.0
188,org.apache.xerces.utils.Hash2intTable,1.0,1.0
189,org.apache.xerces.framework.XMLDTDScanner,2.0,2.0
190,org.w3c.dom.html.HTMLIFrameElement,1.0,1.0
191,org.apache.xml.serialize.EncodingInfo,1.0,1.0
192,org.xml.sax.helpers.XMLReaderAdapter,1.0,1.0
193,org.apache.xml.serialize.IndentPrinter,1.0,2.0
194,org.apache.xerces.dom.DeferredCDATASectionImpl,2.0,2.0
195,org.apache.xml.serialize.DOMSerializer,1.0,1.0
196,org.apache.wml.dom.WMLPostfieldElementImpl,1.0,1.0
197,org.apache.html.dom.HTMLQuoteElementImpl,1.0,1.0
198,org.apache.xerces.validators.datatype.RecurringDurationDatatypeValidator,1.0,1.0
199,org.apache.xerces.validators.datatype.URIReferenceDatatypeValidator,1.0,1.0
200,org.w3c.dom.html.HTMLElement,1.0,1.0
201,org.apache.html.dom.HTMLDirectoryElementImpl,1.0,1.0
202,org.apache.xerces.validators.common.CMLeaf,1.0,1.0
203,org.apache.html.dom.HTMLLinkElementImpl,1.0,1.0
204,org.apache.xerces.domx.XGrammarWriter,1.0,2.0
205,org.w3c.dom.traversal.NodeFilter,1.0,1.0
206,org.apache.html.dom.HTMLOptionElementImpl,1.0,1.0
207,org.apache.wml.WMLOptgroupElement,1.0,1.0
208,org.w3c.dom.Notation,1.0,1.0
209,org.apache.wml.WMLGoElement,1.0,1.0
210,org.apache.xerces.utils.ChunkyByteArray,1.0,1.0
211,org.apache.xerces.validators.schema.identity.Selector,2.0,1.0
212,org.apache.xerces.validators.schema.SchemaMessageProvider,2.0,1.0
213,org.w3c.dom.NodeList,1.0,1.0
214,org.apache.xml.serialize.Printer,1.0,1.0
215,org.apache.xerces.msg.DatatypeMessages,1.0,1.0
216,org.apache.xerces.readers.MIME2Java,2.0,1.0
217,org.apache.xml.serialize.Encodings,1.0,1.0
218,org.xml.sax.helpers.LocatorImpl,1.0,1.0
219,org.apache.xerces.utils.NamespacesScope,1.0,1.0
220,org.w3c.dom.html.HTMLMetaElement,1.0,1.0
221,org.apache.xerces.validators.datatype.StringDatatypeValidator,1.0,1.0
222,org.apache.wml.WMLIElement,1.0,1.0
223,org.w3c.dom.html.HTMLFormElement,1.0,1.0
224,org.apache.html.dom.HTMLParagraphElementImpl,1.0,1.0
225,org.apache.xerces.utils.regex.BMPattern,1.0,1.0
226,org.apache.xerces.utils.regex.Token,2.0,2.0
227,org.apache.xml.serialize.BaseMarkupSerializer,2.0,2.0
228,org.apache.xml.serialize.HTMLdtd,1.0,1.0
229,org.apache.html.dom.HTMLTableSectionElementImpl,1.0,1.0
230,org.apache.wml.dom.WMLEmElementImpl,1.0,1.0
231,org.apache.wml.WMLUElement,1.0,1.0
232,org.apache.xerces.dom.ProcessingInstructionImpl,1.0,1.0
233,org.apache.xerces.validators.schema.identity.Field,2.0,1.0
234,org.xml.sax.SAXException,1.0,1.0
235,org.apache.xerces.parsers.DOMParser,2.0,2.0
236,org.apache.xerces.dom.RangeExceptionImpl,1.0,1.0
237,org.apache.html.dom.HTMLIFrameElementImpl,1.0,1.0
238,org.apache.html.dom.HTMLScriptElementImpl,1.0,1.0
239,org.w3c.dom.html.HTMLDListElement,1.0,1.0
240,org.apache.xerces.validators.common.XMLContentModel,1.0,1.0
241,org.apache.xml.serialize.XMLSerializer,2.0,1.0
242,org.apache.html.dom.HTMLFontElementImpl,1.0,1.0
243,org.w3c.dom.CDATASection,1.0,1.0
244,org.apache.xerces.validators.datatype.IDDatatypeValidator,2.0,1.0
245,org.apache.html.dom.HTMLTableCaptionElementImpl,1.0,1.0
246,org.apache.xerces.validators.common.DFAContentModel,1.0,2.0
247,org.apache.html.dom.HTMLLIElementImpl,1.0,1.0
248,org.apache.wml.WMLBElement,1.0,1.0
249,org.w3c.dom.html.HTMLTextAreaElement,1.0,1.0
250,org.apache.xerces.validators.common.CMBinOp,1.0,1.0
251,org.apache.wml.WMLPostfieldElement,1.0,1.0
252,org.w3c.dom.ranges.RangeException,1.0,1.0
253,org.w3c.dom.Node,1.0,1.0
254,org.apache.xerces.dom.DeferredCommentImpl,2.0,1.0
255,org.w3c.dom.html.HTMLCollection,1.0,1.0
256,org.apache.xerces.validators.schema.identity.XPathMatcher,2.0,1.0
257,org.w3c.dom.Entity,2.0,1.0
258,org.apache.html.dom.HTMLInputElementImpl,1.0,2.0
259,org.apache.wml.dom.WMLInputElementImpl,1.0,1.0
260,org.apache.wml.dom.WMLHeadElementImpl,1.0,1.0
261,org.apache.html.dom.HTMLSelectElementImpl,1.0,1.0
262,org.apache.wml.WMLInputElement,1.0,1.0
263,org.apache.xerces.jaxp.DocumentBuilderImpl,2.0,1.0
264,org.apache.xerces.dom.ElementDefinitionImpl,1.0,1.0
265,org.apache.xerces.utils.ImplementationMessages,1.0,1.0
266,org.w3c.dom.html.HTMLTableCaptionElement,1.0,1.0
267,org.apache.xerces.msg.ExceptionMessages,1.0,1.0
268,org.apache.xerces.validators.schema.identity.XPath,2.0,1.0
269,org.w3c.dom.Element,1.0,1.0
270,org.apache.xerces.dom.NotationImpl,1.0,1.0
271,org.apache.xml.serialize.TextSerializer,1.0,1.0
272,org.apache.xerces.validators.common.ContentLeafNameTypeVector,1.0,1.0
273,org.apache.wml.dom.WMLBrElementImpl,1.0,1.0
274,org.w3c.dom.html.HTMLStyleElement,1.0,1.0
275,org.w3c.dom.html.HTMLBRElement,1.0,1.0
276,org.apache.html.dom.HTMLLabelElementImpl,1.0,1.0
277,org.apache.html.dom.HTMLUListElementImpl,1.0,1.0
278,org.apache.wml.WMLOptionElement,1.0,1.0
279,org.apache.xerces.utils.ChunkyCharArray,1.0,1.0
280,org.apache.html.dom.HTMLHRElementImpl,1.0,1.0
281,org.apache.wml.dom.WMLAnchorElementImpl,1.0,1.0
282,org.apache.wml.WMLImgElement,1.0,1.0
283,org.xml.sax.Attributes,1.0,1.0
284,org.apache.xerces.validators.datatype.UnionDatatypeValidator,1.0,1.0
285,org.apache.html.dom.HTMLTableRowElementImpl,1.0,1.0
286,org.w3c.dom.html.HTMLButtonElement,1.0,1.0
287,org.apache.xerces.readers.XMLEntityReaderFactory,1.0,1.0
288,org.apache.html.dom.HTMLTextAreaElementImpl,1.0,1.0
289,org.apache.xerces.readers.EBCDICRecognizer,1.0,1.0
290,org.apache.wml.WMLDoElement,1.0,1.0
291,org.apache.xerces.dom.DeferredDocumentTypeImpl,2.0,1.0
292,org.w3c.dom.html.HTMLTableElement,1.0,2.0
293,org.w3c.dom.html.HTMLTableCellElement,1.0,1.0
294,org.apache.wml.WMLRefreshElement,1.0,1.0
295,org.apache.xerces.validators.common.XMLValidator,2.0,2.0
296,org.apache.html.dom.HTMLPreElementImpl,1.0,1.0
297,org.apache.xerces.validators.common.MixedContentModel,1.0,1.0
298,org.w3c.dom.events.Event,1.0,1.0
299,org.apache.xerces.dom.events.EventImpl,1.0,1.0
300,org.apache.xerces.validators.datatype.XMLException,1.0,1.0
301,org.w3c.dom.html.HTMLModElement,1.0,1.0
302,org.apache.xml.serialize.SerializerFactoryImpl,1.0,1.0
303,org.apache.xerces.dom.DOMImplementationImpl,2.0,1.0
304,org.apache.wml.dom.WMLOptionElementImpl,1.0,1.0
305,org.apache.xerces.validators.datatype.AbstractDatatypeValidator,2.0,1.0
306,org.apache.xerces.validators.datatype.InvalidDatatypeValueException,1.0,1.0
307,org.apache.xerces.utils.regex.Op,1.0,1.0
308,org.apache.xerces.utils.QName,1.0,2.0
309,org.w3c.dom.traversal.DocumentTraversal,1.0,1.0
310,org.apache.xerces.utils.regex.RegularExpression,1.0,1.0
311,org.xml.sax.InputSource,1.0,1.0
312,org.apache.xerces.validators.datatype.DatatypeValidatorFactory,1.0,1.0
313,org.apache.xerces.readers.DefaultEntityHandler,1.0,2.0
314,org.apache.xerces.utils.ISO8601Format,1.0,1.0
315,org.w3c.dom.DOMImplementation,1.0,1.0
316,org.apache.xerces.validators.datatype.BinaryDatatypeValidator,1.0,1.0
317,org.apache.wml.dom.WMLFieldsetElementImpl,1.0,1.0
318,org.apache.html.dom.HTMLBuilder,1.0,1.0
319,org.apache.xerces.validators.common.GrammarResolverImpl,1.0,1.0
320,org.apache.wml.dom.WMLSelectElementImpl,1.0,1.0
321,org.xml.sax.HandlerBase,1.0,1.0
322,org.apache.html.dom.HTMLLegendElementImpl,1.0,1.0
323,org.apache.xerces.validators.schema.identity.FieldActivator,1.0,1.0
324,org.apache.xerces.validators.common.GrammarResolver,1.0,1.0
325,org.w3c.dom.html.HTMLAppletElement,1.0,1.0
326,org.w3c.dom.html.HTMLMenuElement,1.0,1.0
327,org.apache.html.dom.HTMLMapElementImpl,1.0,1.0
328,org.apache.html.dom.HTMLTableColElementImpl,1.0,1.0
329,org.xml.sax.Locator,1.0,1.0
330,org.apache.xerces.validators.datatype.NOTATIONDatatypeValidator,1.0,1.0
331,org.w3c.dom.ProcessingInstruction,1.0,1.0
332,org.w3c.dom.Comment,1.0,1.0
333,org.apache.xerces.validators.datatype.InvalidDatatypeFacetException,1.0,1.0
334,org.apache.html.dom.HTMLMenuElementImpl,1.0,1.0
335,org.w3c.dom.html.HTMLAreaElement,1.0,1.0
336,org.apache.xerces.validators.datatype.StateMessageDatatype,1.0,1.0
337,org.apache.wml.WMLAElement,1.0,1.0
338,org.apache.html.dom.HTMLFormElementImpl,1.0,1.0
339,org.apache.wml.dom.WMLElementImpl,1.0,1.0
340,org.apache.wml.WMLTdElement,1.0,1.0
341,org.apache.xerces.validators.datatype.FloatDatatypeValidator,1.0,1.0
342,org.apache.html.dom.HTMLFrameSetElementImpl,1.0,1.0
343,org.apache.wml.WMLBrElement,1.0,1.0
344,org.apache.wml.dom.WMLCardElementImpl,1.0,1.0
345,org.apache.html.dom.CollectionIndex,1.0,1.0
346,org.w3c.dom.Text,1.0,1.0
347,org.apache.html.dom.NameNodeListImpl,1.0,1.0
348,org.xml.sax.SAXParseException,1.0,1.0
349,org.apache.xerces.msg.ImplementationMessages,1.0,1.0
350,org.apache.wml.dom.WMLUElementImpl,1.0,1.0
351,org.w3c.dom.html.HTMLHeadingElement,1.0,1.0
352,org.w3c.dom.html.HTMLBaseElement,1.0,1.0
353,org.apache.xerces.jaxp.SAXParserImpl,2.0,1.0
354,org.w3c.dom.html.HTMLOptionElement,1.0,1.0
355,javax.xml.parsers.SAXParserFactory,1.0,1.0
356,org.apache.xerces.utils.regex.ParseException,1.0,1.0
357,org.w3c.dom.ranges.DocumentRange,1.0,1.0
358,org.apache.xerces.validators.datatype.TimeDurationDatatypeValidator,1.0,1.0
359,org.apache.xerces.validators.datatype.DatatypeMessageProvider,1.0,1.0
360,org.apache.xerces.utils.URI,2.0,1.0
361,org.w3c.dom.html.HTMLOListElement,1.0,1.0
362,org.apache.html.dom.HTMLOptGroupElementImpl,1.0,1.0
363,org.apache.xerces.dom.NodeIteratorImpl,1.0,1.0
364,org.w3c.dom.html.HTMLTitleElement,1.0,1.0
365,org.apache.wml.dom.WMLGoElementImpl,1.0,1.0
366,org.apache.xerces.validators.datatype.DatatypeValidatorFactoryImpl,2.0,2.0
367,org.apache.xerces.dom.DeferredProcessingInstructionImpl,2.0,1.0
368,org.w3c.dom.events.EventListener,1.0,1.0
369,org.w3c.dom.html.HTMLIsIndexElement,1.0,1.0
370,org.apache.wml.WMLBigElement,1.0,1.0
371,org.apache.wml.dom.WMLMetaElementImpl,1.0,1.0
372,org.apache.wml.dom.WMLTrElementImpl,1.0,1.0
373,org.apache.xerces.readers.AbstractCharReader,1.0,2.0
374,org.apache.xerces.utils.XMLCharacterProperties,1.0,1.0
375,org.apache.xerces.dom.LCount,1.0,1.0
376,org.apache.wml.dom.WMLOneventElementImpl,1.0,1.0
377,org.w3c.dom.DocumentFragment,1.0,1.0
378,org.w3c.dom.traversal.NodeIterator,1.0,1.0
379,org.apache.xerces.readers.UTF8CharReader,1.0,1.0
380,org.apache.xerces.dom.EntityImpl,2.0,1.0
381,org.apache.html.dom.HTMLTableCellElementImpl,1.0,1.0
382,org.apache.xerces.validators.schema.identity.ValueStore,2.0,1.0
383,org.apache.wml.WMLWmlElement,1.0,1.0
384,org.xml.sax.helpers.ParserAdapter,1.0,2.0
385,org.w3c.dom.html.HTMLParagraphElement,1.0,1.0
386,org.apache.wml.WMLMetaElement,1.0,1.0
387,org.w3c.dom.html.HTMLObjectElement,1.0,2.0
388,org.apache.xerces.dom.AttrImpl,1.0,2.0
389,org.w3c.dom.html.HTMLDocument,1.0,1.0
390,org.w3c.dom.CharacterData,1.0,1.0
391,org.apache.wml.dom.WMLDoElementImpl,1.0,1.0
392,org.apache.wml.WMLStrongElement,1.0,1.0
393,org.apache.xerces.readers.UTF8Reader,1.0,2.0
394,org.apache.xerces.validators.schema.identity.Key,1.0,1.0
395,org.apache.html.dom.HTMLAppletElementImpl,1.0,1.0
396,org.xml.sax.XMLFilter,1.0,1.0
397,org.apache.xerces.validators.datatype.QNameDatatypeValidator,2.0,1.0
398,org.xml.sax.XMLReader,1.0,1.0
399,org.xml.sax.helpers.XMLReaderFactory,1.0,1.0
400,org.apache.html.dom.HTMLCollectionImpl,1.0,1.0
401,org.apache.xerces.framework.XMLDocumentScanner,2.0,2.0
402,org.apache.xerces.dom.DeferredNode,2.0,1.0
403,org.apache.html.dom.HTMLBaseElementImpl,1.0,1.0
404,org.xml.sax.DocumentHandler,1.0,1.0
405,org.apache.xerces.dom.DeferredNotationImpl,2.0,1.0
406,org.xml.sax.DTDHandler,1.0,1.0
407,org.apache.wml.WMLEmElement,1.0,1.0
408,org.apache.xerces.validators.datatype.DecimalDatatypeValidator,1.0,1.0
409,org.w3c.dom.html.HTMLOptGroupElement,1.0,1.0
410,org.apache.xerces.dom.CommentImpl,1.0,1.0
411,org.apache.xerces.dom.DeferredTextImpl,2.0,2.0
412,org.apache.wml.dom.WMLImgElementImpl,1.0,1.0
413,org.apache.wml.dom.WMLTableElementImpl,1.0,1.0
414,javax.xml.parsers.FactoryConfigurationError,1.0,1.0
415,org.w3c.dom.html.HTMLParamElement,1.0,1.0
416,org.apache.html.dom.HTMLImageElementImpl,1.0,1.0
417,org.apache.xerces.readers.XMLDeclRecognizer,1.0,1.0
418,org.apache.wml.dom.WMLBigElementImpl,1.0,1.0
419,org.w3c.dom.html.HTMLQuoteElement,1.0,1.0
420,org.w3c.dom.html.HTMLLinkElement,1.0,1.0
421,org.apache.xerces.dom.events.MutationEventImpl,1.0,1.0
422,org.apache.wml.dom.WMLBElementImpl,1.0,1.0
423,org.apache.xerces.validators.common.CMStateSet,1.0,1.0
424,org.apache.xerces.validators.common.XMLAttributeDecl,1.0,1.0
425,org.xml.sax.SAXNotSupportedException,1.0,1.0
426,org.apache.html.dom.HTMLBaseFontElementImpl,1.0,1.0
427,org.apache.xml.serialize.HTMLSerializer,1.0,1.0
428,org.w3c.dom.html.HTMLHeadElement,1.0,1.0
429,org.w3c.dom.DOMException,1.0,1.0
430,org.apache.html.dom.HTMLDocumentImpl,1.0,2.0
431,org.apache.xerces.framework.XMLErrorReporter,1.0,1.0
432,org.apache.xerces.validators.schema.SchemaSymbols,2.0,1.0
433,org.w3c.dom.html.HTMLFontElement,1.0,1.0
434,org.apache.wml.WMLTemplateElement,1.0,1.0
435,org.w3c.dom.events.EventTarget,1.0,1.0
436,org.w3c.dom.html.HTMLTableRowElement,1.0,1.0
437,org.apache.wml.dom.WMLPrevElementImpl,1.0,1.0
438,org.apache.xerces.msg.ExceptionMessagesLocalizer,1.0,1.0
439,org.apache.html.dom.HTMLParamElementImpl,1.0,1.0
440,org.w3c.dom.html.HTMLLabelElement,1.0,1.0
441,org.apache.xerces.dom.CharacterDataImpl,1.0,1.0
442,org.apache.xml.serialize.Serializer,1.0,1.0
443,org.w3c.dom.html.HTMLInputElement,1.0,2.0
444,org.apache.xerces.utils.XMLMessageProvider,1.0,1.0
445,org.apache.xerces.utils.StringPool,1.0,2.0
446,org.apache.xerces.utils.regex.ParserForXMLSchema,2.0,2.0
447,org.apache.xerces.jaxp.DocumentBuilderFactoryImpl,2.0,1.0
448,org.xml.sax.ErrorHandler,1.0,1.0
449,org.apache.xerces.readers.XMLCatalogHandler,1.0,1.0
450,org.apache.xerces.utils.IntStack,1.0,1.0
