,File name,original status,predicted status
139,bsh.BSHForStatement,1.0,1.0
140,bsh.BSHAmbiguousName,1.0,1.0
141,org.gjt.sp.jedit.io.FileRootsVFS,2.0,1.0
142,org.gjt.sp.jedit.search.RESearchMatcher,1.0,1.0
143,org.gjt.sp.jedit.search.HyperSearchRequest,1.0,2.0
144,org.gjt.sp.jedit.textarea.ExtensionManager,1.0,1.0
145,bsh.BlockNameSpace,1.0,1.0
146,org.gjt.sp.jedit.gui.InputHandler,1.0,2.0
147,org.gjt.sp.jedit.print.BufferPrinter,1.0,1.0
148,bsh.Parser,1.0,1.0
149,org.gjt.sp.jedit.syntax.ParserRuleFactory,1.0,1.0
150,bsh.CommandLineReader,1.0,1.0
151,org.gjt.sp.jedit.BufferHistory,2.0,2.0
152,bsh.BSHThrowStatement,1.0,1.0
153,org.gjt.sp.jedit.gui.EditAbbrevDialog,1.0,2.0
154,org.gjt.sp.jedit.gui.SelectLineRange,1.0,2.0
155,bsh.BSHSwitchStatement,1.0,1.0
156,org.gjt.sp.jedit.io.FavoritesVFS,1.0,2.0
157,org.gjt.sp.jedit.ModeCatalogHandler,1.0,1.0
158,org.gjt.sp.jedit.textarea.TextAreaHighlight,1.0,1.0
159,org.gjt.sp.jedit.gui.ToolBarManager,1.0,1.0
160,org.gjt.sp.jedit.EBPlugin,1.0,1.0
161,org.gjt.sp.jedit.MiscUtilities,2.0,2.0
162,gnu.regexp.RETokenStart,1.0,1.0
163,org.gjt.sp.jedit.textarea.Gutter,2.0,2.0
164,bsh.BSHBinaryExpression,1.0,1.0
165,bsh.This,1.0,1.0
166,bsh.BSHTryStatement,1.0,1.0
167,bsh.BSHWhileStatement,1.0,1.0
168,org.gjt.sp.jedit.gui.HelpViewer,1.0,2.0
169,org.gjt.sp.jedit.msg.CreateDockableWindow,1.0,1.0
170,org.gjt.sp.jedit.gui.GrabKeyDialog,2.0,1.0
171,bsh.BSHBlock,1.0,1.0
172,org.gjt.sp.jedit.GUIUtilities,2.0,2.0
173,org.gjt.sp.jedit.EBComponent,1.0,1.0
174,org.gjt.sp.jedit.gui.KeyEventWorkaround,1.0,2.0
175,org.gjt.sp.jedit.gui.PastePrevious,1.0,2.0
176,org.gjt.sp.jedit.EditPane,2.0,2.0
177,org.gjt.sp.jedit.search.CurrentBufferSet,1.0,1.0
178,org.gjt.sp.jedit.search.SearchBar,2.0,2.0
179,org.gjt.sp.jedit.gui.CloseDialog,1.0,2.0
180,org.gjt.sp.util.SegmentBuffer,1.0,2.0
181,org.gjt.sp.jedit.BeanShell,2.0,2.0
182,org.gjt.sp.jedit.msg.EditPaneUpdate,1.0,1.0
183,bsh.BSHTypedVariableDeclaration,1.0,1.0
184,org.gjt.sp.jedit.buffer.UndoManager,2.0,2.0
185,org.gjt.sp.jedit.EditAction,2.0,1.0
186,org.gjt.sp.jedit.EditServer,2.0,2.0
187,bsh.ParserConstants,1.0,1.0
188,gnu.regexp.RETokenEnd,1.0,1.0
189,org.gjt.sp.jedit.msg.MacrosChanged,1.0,1.0
190,org.gjt.sp.jedit.search.CharIndexedSegment,1.0,1.0
191,org.gjt.sp.jedit.pluginmgr.PluginManagerProgress,2.0,2.0
192,bsh.LHS,1.0,1.0
193,gnu.regexp.RETokenWordBoundary,1.0,1.0
194,org.gjt.sp.jedit.gui.AddAbbrevDialog,1.0,2.0
195,bsh.BSHFormalParameter,1.0,1.0
196,org.gjt.sp.jedit.options.AppearanceOptionPane,2.0,2.0
197,org.gjt.sp.jedit.gui.RecentFilesMenu,1.0,2.0
198,bsh.commands.dir,1.0,1.0
199,org.gjt.sp.jedit.proto.jeditresource.Handler,1.0,1.0
200,org.gjt.sp.jedit.options.BrowserOptionPane,2.0,1.0
201,org.gjt.sp.jedit.buffer.FoldHandler,1.0,2.0
202,org.gjt.sp.jedit.gui.HistoryModel,1.0,2.0
203,gnu.regexp.RETokenRepeated,1.0,1.0
204,gnu.regexp.REMatchEnumeration,1.0,1.0
205,bsh.BSHType,1.0,1.0
206,gnu.regexp.RETokenOneOf,1.0,1.0
207,bsh.BSHArrayDimensions,1.0,1.0
208,org.gjt.sp.jedit.options.StyleTableModel,1.0,1.0
209,gnu.regexp.CharIndexedString,1.0,1.0
210,org.gjt.sp.jedit.gui.DockableWindowContainer,1.0,1.0
211,org.gjt.sp.jedit.msg.MultiSelectStatusChanged,2.0,1.0
212,org.gjt.sp.jedit.EditPlugin,1.0,1.0
213,bsh.BSHLHSPrimarySuffix,1.0,1.0
214,org.gjt.sp.jedit.browser.VFSBrowser,2.0,2.0
215,org.gjt.sp.jedit.options.DockingOptionPane,1.0,2.0
216,org.gjt.sp.jedit.options.BrowserColorsModel,1.0,1.0
217,bsh.Interpreter,1.0,2.0
218,org.gjt.sp.jedit.browser.BrowserView,2.0,2.0
219,org.gjt.sp.jedit.options.PrintOptionPane,2.0,1.0
220,org.gjt.sp.util.WorkThread,2.0,1.0
221,org.gjt.sp.jedit.msg.PropertiesChanged,1.0,1.0
222,org.gjt.sp.jedit.AbstractOptionPane,1.0,1.0
223,gnu.regexp.REToken,1.0,1.0
224,org.gjt.sp.jedit.gui.ErrorListCellRenderer,1.0,1.0
225,org.gjt.sp.jedit.io.BufferIORequest,1.0,2.0
226,org.gjt.sp.jedit.Macros,2.0,2.0
227,org.gjt.sp.jedit.buffer.BufferChangeListener,1.0,1.0
228,org.gjt.sp.jedit.options.OverviewOptionPane,1.0,1.0
229,org.gjt.sp.jedit.gui.FontSelector,1.0,1.0
230,org.gjt.sp.jedit.textarea.TextAreaExtension,1.0,1.0
231,bsh.ParserTreeConstants,1.0,1.0
232,org.gjt.sp.jedit.search.SearchAndReplace,2.0,2.0
233,bsh.ParserTokenManager,1.0,1.0
234,gnu.regexp.CharIndexedStringBuffer,1.0,1.0
235,org.gjt.sp.jedit.syntax.SyntaxStyle,2.0,1.0
236,org.gjt.sp.jedit.Marker,1.0,1.0
237,gnu.regexp.RE,1.0,1.0
238,org.gjt.sp.jedit.msg.EditorExiting,1.0,1.0
239,gnu.regexp.RETokenPOSIX,1.0,1.0
240,gnu.regexp.REFilterInputStream,1.0,1.0
241,org.gjt.sp.jedit.pluginmgr.PluginListHandler,1.0,2.0
242,org.gjt.sp.jedit.msg.SearchSettingsChanged,1.0,1.0
243,bsh.ASCII_UCodeESC_CharStream,1.0,1.0
244,gnu.regexp.RETokenAny,1.0,1.0
245,bsh.NameSpace,1.0,2.0
246,org.gjt.sp.jedit.gui.HistoryTextField,2.0,2.0
247,org.gjt.sp.util.IntegerArray,1.0,1.0
248,org.gjt.sp.jedit.OptionGroup,1.0,1.0
249,bsh.JJTParserState,1.0,1.0
250,bsh.BshClassManager,1.0,1.0
251,org.gjt.sp.jedit.options.Abbrev,1.0,1.0
252,org.gjt.sp.jedit.OptionPane,1.0,1.0
253,gnu.regexp.RETokenChar,1.0,1.0
254,org.gjt.sp.jedit.gui.ErrorListDialog,1.0,2.0
255,gnu.regexp.REFilterReader,1.0,1.0
256,org.gjt.sp.jedit.gui.CheckBoxListModel,1.0,1.0
257,org.gjt.sp.jedit.gui.EnhancedMenuItem,1.0,2.0
258,org.gjt.sp.jedit.browser.BrowserListener,1.0,1.0
259,bsh.Primitive,1.0,1.0
260,bsh.Reflect,1.0,1.0
261,org.gjt.sp.jedit.buffer.ContentManager,1.0,1.0
262,gnu.regexp.CharUnit,1.0,1.0
263,org.gjt.sp.util.WorkThreadPool,1.0,2.0
264,org.gjt.sp.jedit.gui.DockableWindow,1.0,1.0
265,org.gjt.sp.jedit.gui.FontSelectorDialog,1.0,2.0
266,bsh.BSHMethodDeclaration,1.0,1.0
267,org.gjt.sp.jedit.gui.EnhancedDialog,1.0,1.0
268,com.microstar.xml.HandlerBase,1.0,1.0
269,org.gjt.sp.jedit.msg.ViewUpdate,1.0,1.0
270,org.gjt.sp.jedit.gui.TipOfTheDay,1.0,2.0
271,org.gjt.sp.jedit.OperatingSystem,1.0,1.0
272,bsh.BSHUnaryExpression,1.0,1.0
273,bsh.BSHReturnStatement,1.0,1.0
274,org.gjt.sp.jedit.gui.DockableWindowManager,2.0,2.0
275,bsh.BSHArguments,1.0,1.0
276,org.gjt.sp.jedit.pluginmgr.PluginList,2.0,1.0
277,org.gjt.sp.jedit.gui.AbbrevEditor,1.0,1.0
278,org.gjt.sp.jedit.gui.EnhancedButton,1.0,1.0
279,org.gjt.sp.jedit.options.ToolBarOptionPane,2.0,2.0
280,bsh.ReflectError,1.0,1.0
281,org.gjt.sp.jedit.ActionListHandler,1.0,1.0
282,org.gjt.sp.jedit.gui.MarkersMenu,1.0,2.0
283,org.gjt.sp.jedit.browser.VFSFileChooserDialog,2.0,2.0
284,bsh.BSHStatementExpressionList,1.0,1.0
285,org.gjt.sp.jedit.gui.LogViewer,2.0,1.0
286,gnu.regexp.IntPair,1.0,1.0
287,org.gjt.sp.jedit.io.FileVFS,1.0,2.0
288,org.gjt.sp.jedit.options.LoadSaveOptionPane,1.0,2.0
289,org.gjt.sp.jedit.options.ToolBarEditDialog,1.0,1.0
290,bsh.SimpleNode,1.0,1.0
291,org.gjt.sp.jedit.msg.EditorStarted,1.0,1.0
292,bsh.BSHVariableDeclarator,1.0,1.0
293,org.gjt.sp.util.WorkThreadProgressListener,1.0,1.0
294,org.gjt.sp.jedit.syntax.ParserRuleSet,2.0,1.0
295,org.gjt.sp.jedit.gui.IOProgressMonitor,1.0,2.0
296,org.gjt.sp.jedit.pluginmgr.PluginListDownloadProgress,1.0,2.0
297,org.gjt.sp.jedit.buffer.LineElement,1.0,1.0
298,org.gjt.sp.jedit.msg.BufferUpdate,1.0,1.0
299,org.gjt.sp.jedit.search.SearchFileSet,1.0,1.0
300,bsh.NameSource,1.0,1.0
301,org.gjt.sp.jedit.pluginmgr.Roster,2.0,1.0
302,bsh.TokenMgrError,1.0,1.0
303,bsh.CallStack,1.0,1.0
304,org.gjt.sp.jedit.search.HyperSearchResults,2.0,2.0
305,bsh.BSHCastExpression,1.0,1.0
