,File name,original status,predicted status
262,org.apache.camel.component.validator.jing.RelaxNGCompactSyntaxComponent,1.0,1.0
263,org.apache.camel.impl.converter.InstanceMethodTypeConverter,2.0,1.0
264,org.apache.camel.builder.script.ScriptEvaluationException,1.0,1.0
265,org.apache.camel.management.ManagedService,1.0,1.0
266,org.apache.camel.model.language.SimpleExpression,2.0,1.0
267,org.apache.camel.component.direct.DirectComponent,1.0,1.0
268,org.apache.camel.view.RouteDotGenerator,1.0,1.0
269,org.apache.camel.component.mock.MockComponent,1.0,1.0
270,org.apache.camel.processor.BatchProcessor,2.0,1.0
271,org.apache.camel.language.juel.EL,1.0,1.0
272,org.apache.camel.model.dataformat.XMLBeansDataFormat,1.0,1.0
273,org.apache.camel.component.seda.QueueComponent,1.0,1.0
274,org.apache.camel.component.jms.MessageListenerProcessor,1.0,1.0
275,org.apache.camel.component.jms.JmsConfiguration,1.0,1.0
276,org.apache.camel.component.jms.MessagePropertyAccessException,1.0,1.0
277,org.apache.camel.impl.DefaultLanguageResolver,2.0,1.0
278,org.apache.camel.Endpoint,2.0,1.0
279,org.apache.camel.model.language.XQueryExpression,2.0,1.0
280,org.apache.camel.model.dataformat.ArtixDSContentType,1.0,1.0
281,org.apache.camel.component.cxf.interceptors.RawMessageInInterceptor,1.0,1.0
282,org.apache.camel.converter.jaxb.PropertyType,1.0,1.0
283,org.apache.camel.processor.ThreadProcessor,2.0,1.0
284,org.apache.camel.spring.CamelServiceExporterType,1.0,1.0
285,org.apache.camel.component.bean.BeanExchange,2.0,1.0
286,org.apache.camel.model.InterceptType,2.0,1.0
287,org.apache.camel.model.RecipientListType,2.0,1.0
288,org.apache.camel.impl.DefaultExchangeConverter,2.0,1.0
289,org.apache.camel.Expression,1.0,1.0
290,org.apache.camel.converter.NIOConverter,2.0,1.0
291,org.apache.camel.util.URISupport,2.0,1.0
292,org.apache.camel.component.xmpp.XmppExchange,1.0,1.0
293,org.apache.camel.CamelException,2.0,1.0
294,org.apache.camel.impl.DefaultUnitOfWork,2.0,1.0
295,org.apache.camel.component.mail.RuntimeMailException,1.0,1.0
296,org.apache.camel.component.cxf.interceptors.PayloadInInterceptor,1.0,1.0
297,org.apache.camel.component.cxf.invoker.InvokingContext,1.0,1.0
298,org.apache.camel.spring.CamelBeanPostProcessor,1.0,1.0
299,org.apache.camel.builder.script.Ruby,1.0,1.0
300,org.apache.camel.Service,1.0,1.0
301,org.apache.camel.converter.jaxb.ObjectHeader,1.0,1.0
302,org.apache.camel.builder.sql.SqlBuilder,1.0,1.0
303,org.apache.camel.component.jms.JmsBinding,1.0,1.0
304,org.apache.camel.component.quartz.QuartzExchange,1.0,1.0
305,org.apache.camel.component.validator.SpringValidator,1.0,1.0
306,org.apache.camel.component.cxf.transport.CamelConduit,1.0,1.0
307,org.apache.camel.component.xmpp.RuntimeXmppException,1.0,1.0
308,org.apache.camel.spring.remoting.CamelServiceExporter,1.0,1.0
309,org.apache.camel.builder.DeadLetterChannelBuilder,2.0,1.0
310,org.apache.camel.spi.TypeConverterAware,2.0,1.0
311,org.apache.camel.component.file.FileProducer,2.0,1.0
312,org.apache.camel.component.jms.JmsIOConverter,1.0,1.0
313,org.apache.camel.processor.loadbalancer.RandomLoadBalancer,1.0,1.0
314,org.apache.camel.component.bean.DefaultParameterMappingStrategy,2.0,1.0
315,org.apache.camel.model.ExpressionNode,2.0,1.0
316,org.apache.camel.converter.HasAnnotation,1.0,1.0
317,org.apache.camel.processor.ErrorHandler,1.0,1.0
318,org.apache.camel.model.IdempotentConsumerType,2.0,1.0
319,org.apache.camel.component.cxf.invoker.RawMessageInvokingContext,1.0,1.0
320,org.apache.camel.processor.Aggregator,2.0,1.0
321,org.apache.commons.logging.impl.Log4JLogger,1.0,1.0
322,org.apache.camel.component.cxf.CxfComponent,1.0,1.0
323,org.apache.camel.component.validator.ValidatorComponent,1.0,1.0
324,org.apache.camel.builder.xml.StreamResultHandler,1.0,1.0
325,org.apache.camel.component.file.strategy.FileRenamer,1.0,1.0
326,org.apache.camel.processor.UnmarshalProcessor,1.0,1.0
327,org.apache.camel.component.cxf.invoker.AbstractInvokingContext,1.0,1.0
328,org.apache.camel.Property,1.0,1.0
329,org.apache.camel.management.CamelNamingStrategy,2.0,1.0
330,org.apache.camel.util.ServiceHelper,1.0,1.0
331,org.apache.camel.language.ognl.OgnlLanguage,1.0,1.0
332,org.apache.camel.component.mina.MinaEndpoint,1.0,1.0
333,org.apache.camel.bam.rules.ProcessRules,1.0,1.0
334,org.apache.camel.component.rmi.RmiEndpoint,1.0,1.0
335,org.apache.camel.model.ProcessorRef,2.0,1.0
336,org.apache.camel.bam.model.TemporalEntity,1.0,1.0
337,org.apache.camel.model.OutputType,2.0,1.0
338,org.apache.camel.spring.handler.ScriptDefinitionParser,1.0,1.0
339,org.apache.camel.processor.DelegateAsyncProcessor,2.0,1.0
340,org.apache.camel.model.ProcessorType,2.0,1.0
341,org.apache.camel.component.ref.RefComponent,1.0,1.0
342,org.apache.camel.impl.DefaultScheduledPollConsumer,1.0,1.0
343,org.apache.camel.component.cxf.invoker.FaultChainInitiatorObserver,1.0,1.0
344,org.apache.camel.component.bean.ParameterInfo,2.0,1.0
345,org.apache.camel.component.rmi.RmiConsumer,1.0,1.0
346,org.apache.camel.processor.FilterProcessor,2.0,1.0
347,org.apache.camel.builder.sql.SQL,1.0,1.0
348,org.apache.camel.spring.SpringCamelContext,1.0,1.0
349,org.apache.camel.processor.aggregate.AggregationCollection,2.0,1.0
350,org.apache.camel.component.file.FileMessage,2.0,1.0
351,org.apache.camel.component.mail.MessageHeaderNamesAccessException,1.0,1.0
352,org.apache.camel.component.bean.NoBeanAvailableException,2.0,1.0
353,org.apache.camel.InvalidHeaderTypeException,2.0,1.0
354,org.apache.camel.Exchange,2.0,2.0
355,org.apache.camel.language.LanguageAnnotation,2.0,1.0
356,org.apache.camel.model.ProceedType,2.0,1.0
357,org.apache.camel.model.dataformat.JaxbDataFormat,1.0,1.0
358,org.apache.camel.CamelContext,2.0,1.0
359,org.apache.camel.processor.aggregate.UseLatestAggregationStrategy,2.0,1.0
360,org.apache.camel.component.file.FileExchange,1.0,1.0
361,org.apache.camel.builder.xml.MessageVariableResolver,2.0,1.0
362,org.apache.camel.spring.RouteBuilderFinder,1.0,1.0
363,org.apache.camel.bam.model.EntitySupport,1.0,1.0
364,org.apache.camel.component.ResourceBasedComponent,1.0,1.0
365,org.apache.camel.component.irc.IrcComponent,1.0,1.0
366,org.apache.camel.builder.script.PHP,1.0,1.0
367,org.apache.camel.builder.LoggingErrorHandlerBuilder,1.0,1.0
368,org.apache.camel.model.DelayerType,2.0,1.0
369,org.apache.camel.builder.ProcessorBuilder,2.0,1.0
370,org.apache.camel.view.GraphGeneratorSupport,1.0,1.0
371,org.apache.camel.model.RouteType,2.0,1.0
372,org.apache.camel.component.xmpp.XmppEndpoint,1.0,1.0
373,org.apache.camel.processor.Logger,2.0,1.0
374,org.apache.camel.model.ToType,2.0,1.0
375,org.apache.camel.util.NoFactoryAvailableException,1.0,1.0
376,org.apache.camel.processor.idempotent.MessageIdRepository,1.0,1.0
377,org.apache.camel.impl.ScheduledPollEndpoint,1.0,1.0
378,org.apache.camel.spi.Policy,1.0,1.0
379,org.apache.camel.component.file.remote.RemoteFileComponent,1.0,1.0
380,org.apache.camel.component.file.FileConsumer,2.0,1.0
381,org.apache.camel.component.jmx.JMXEndpoint,2.0,1.0
382,org.apache.camel.component.file.remote.SftpEndpoint,1.0,1.0
383,org.apache.camel.component.bean.DefaultAnnotationExpressionFactory,2.0,1.0
384,org.apache.camel.processor.loadbalancer.StickyLoadBalancer,2.0,1.0
385,org.apache.camel.component.quartz.QuartzComponent,1.0,1.0
386,org.apache.camel.impl.converter.AsyncProcessorTypeConverter,2.0,1.0
387,org.apache.camel.impl.ProcessorEndpoint,1.0,1.0
388,org.apache.camel.management.ManagedRoute,2.0,1.0
389,org.apache.camel.util.ObjectHelper,2.0,2.0
390,org.apache.camel.processor.resequencer.ExpressionResultComparator,1.0,1.0
391,org.apache.camel.builder.script.ScriptBuilder,1.0,1.0
392,org.apache.camel.component.cxf.interceptors.SoapMessageInInterceptor,1.0,1.0
393,org.apache.camel.spi.LanguageResolver,1.0,1.0
394,org.apache.camel.TypeConverter,1.0,1.0
395,org.apache.camel.view.NodeData,2.0,1.0
396,org.apache.camel.component.jmx.JMXMessage,2.0,1.0
397,org.apache.camel.language.LanguageExpression,2.0,1.0
398,org.apache.camel.management.ManagedEndpoint,2.0,1.0
399,org.apache.camel.processor.validation.ValidatorErrorHandler,2.0,1.0
400,org.apache.commons.logging.LogConfigurationException,1.0,1.0
401,org.apache.camel.component.irc.IrcEndpoint,1.0,1.0
402,org.apache.camel.impl.DefaultComponentResolver,2.0,1.0
403,org.apache.camel.component.quartz.CamelJob,1.0,1.0
404,org.apache.commons.logging.LogSource,1.0,1.0
405,org.apache.camel.spring.Main,1.0,1.0
406,org.apache.camel.processor.aggregate.AggregationStrategy,1.0,1.0
407,org.apache.camel.component.ibatis.IBatisProducer,1.0,1.0
408,org.apache.camel.processor.DelegateProcessor,1.0,1.0
409,org.apache.camel.model.MarshalType,2.0,1.0
410,org.apache.camel.component.ResourceBasedEndpoint,1.0,1.0
411,org.apache.camel.component.mail.JavaMailConnection,1.0,1.0
412,org.apache.camel.processor.idempotent.IdempotentConsumer,1.0,1.0
413,org.apache.camel.component.event.EventComponent,1.0,1.0
414,org.apache.camel.impl.DefaultComponent,2.0,2.0
415,org.apache.camel.impl.converter.ToStringTypeConverter,1.0,1.0
416,org.apache.camel.processor.DelayProcessorSupport,1.0,1.0
417,org.apache.camel.model.RouteContainer,2.0,1.0
418,org.apache.camel.component.jms.JmsConsumer,1.0,1.0
419,org.apache.camel.spi.ExceptionHandler,1.0,1.0
420,org.apache.camel.component.rmi.RmiComponent,1.0,1.0
421,org.apache.camel.component.cxf.transport.CamelDestination,1.0,1.0
422,org.apache.camel.component.file.strategy.FileProcessStrategySupport,2.0,1.0
423,org.apache.camel.util.ReportingTypeConverterRegistry,1.0,1.0
424,org.apache.camel.spring.spi.SpringConverters,1.0,1.0
425,org.apache.camel.RuntimeTransformException,1.0,1.0
426,org.apache.camel.component.file.remote.FtpConsumer,1.0,1.0
427,org.apache.camel.management.InstrumentationLifecycleStrategy,2.0,1.0
428,org.apache.camel.component.velocity.VelocityComponent,1.0,1.0
429,org.apache.camel.builder.script.Python,1.0,1.0
430,org.apache.camel.spi.LifecycleStrategy,2.0,1.0
431,org.apache.camel.component.quartz.QuartzEndpoint,1.0,1.0
432,org.apache.camel.builder.DataTypeExpression,2.0,1.0
433,org.apache.camel.model.language.GroovyExpression,1.0,1.0
434,org.apache.camel.builder.PredicateBuilder,1.0,1.0
435,org.apache.camel.processor.resequencer.SequenceElementComparator,1.0,1.0
436,org.apache.camel.impl.converter.TypeConverterRegistry,2.0,1.0
437,org.apache.camel.component.xmpp.XmppBinding,1.0,1.0
438,org.apache.camel.component.seda.SedaConsumer,2.0,1.0
439,org.apache.camel.processor.StreamResequencer,1.0,1.0
440,org.apache.camel.component.jms.EndpointMessageListener,1.0,1.0
441,org.apache.camel.component.vm.VmComponent,2.0,1.0
442,org.apache.camel.CamelContextAware,1.0,1.0
