,File name,original status,predicted status
105,org.apache.velocity.runtime.parser.node.ASTEscape,1.0,2.0
106,org.apache.velocity.util.introspection.VelPropertyGet,1.0,2.0
107,org.apache.velocity.runtime.parser.node.ASTIncludeStatement,1.0,2.0
108,org.apache.velocity.runtime.directive.VelocimacroProxy,2.0,2.0
109,org.apache.velocity.runtime.parser.node.ASTAssignment,1.0,2.0
110,org.apache.velocity.app.event.EventCartridge,2.0,2.0
111,org.apache.velocity.exception.MethodInvocationException,2.0,2.0
112,org.apache.velocity.app.event.NullSetEventHandler,2.0,2.0
113,org.apache.velocity.runtime.log.Log,2.0,2.0
114,org.apache.velocity.util.introspection.ClassMap,2.0,2.0
115,org.apache.velocity.runtime.parser.node.ASTStop,2.0,2.0
116,org.apache.velocity.util.StringUtils,2.0,2.0
117,org.apache.velocity.runtime.parser.node.ASTBlock,1.0,2.0
118,org.apache.velocity.runtime.parser.node.ASTElseIfStatement,1.0,2.0
119,org.apache.velocity.runtime.parser.node.NodeUtils,2.0,2.0
120,org.apache.velocity.runtime.directive.Parse,2.0,2.0
121,org.apache.velocity.runtime.log.LogChute,2.0,2.0
122,org.apache.velocity.runtime.log.LogManager,2.0,2.0
123,org.apache.velocity.runtime.parser.ParserConstants,2.0,1.0
124,org.apache.velocity.app.FieldMethodizer,2.0,2.0
125,org.apache.velocity.runtime.log.AvalonLogSystem,1.0,2.0
126,org.apache.velocity.runtime.log.LogSystem,1.0,2.0
127,org.apache.velocity.runtime.RuntimeInstance,2.0,1.0
128,org.apache.velocity.runtime.resource.loader.JarResourceLoader,2.0,2.0
129,org.apache.velocity.texen.util.FileUtil,1.0,2.0
130,org.apache.velocity.context.VMContext,2.0,2.0
131,org.apache.velocity.texen.util.PropertiesUtil,1.0,2.0
132,org.apache.velocity.runtime.parser.ParserTreeConstants,2.0,1.0
133,org.apache.velocity.runtime.parser.node.ASTEscapedDirective,1.0,2.0
134,org.apache.velocity.runtime.parser.ParserTokenManager,2.0,1.0
135,org.apache.velocity.runtime.log.LogChuteSystem,2.0,2.0
136,org.apache.velocity.runtime.parser.node.ASTDivNode,2.0,2.0
137,org.apache.velocity.runtime.parser.node.ASTMethod,2.0,2.0
138,org.apache.velocity.VelocityContext,1.0,1.0
139,org.apache.velocity.Template,2.0,2.0
140,org.apache.velocity.exception.ParseErrorException,2.0,2.0
141,org.apache.velocity.runtime.parser.node.SetPropertyExecutor,2.0,2.0
142,org.apache.velocity.app.event.ReferenceInsertionEventHandler,2.0,2.0
143,org.apache.velocity.util.introspection.SecureUberspector,2.0,2.0
144,org.apache.velocity.runtime.log.AvalonLogChute,2.0,2.0
145,org.apache.velocity.texen.ant.TexenTask,1.0,1.0
146,org.apache.velocity.runtime.log.PrimordialLogSystem,1.0,2.0
147,org.apache.velocity.util.introspection.UberspectLoggable,1.0,2.0
148,org.apache.velocity.runtime.parser.node.ASTGTNode,2.0,2.0
149,org.apache.velocity.app.event.implement.IncludeRelativePath,2.0,2.0
150,org.apache.velocity.runtime.log.HoldingLogChute,2.0,2.0
151,org.apache.velocity.runtime.directive.Foreach,2.0,2.0
152,org.apache.velocity.exception.ExtendedParseException,2.0,2.0
153,org.apache.velocity.runtime.parser.node.ASTIntegerLiteral,2.0,2.0
154,org.apache.velocity.runtime.Runtime,2.0,2.0
155,org.apache.velocity.util.introspection.MethodMap,2.0,1.0
156,org.apache.velocity.util.introspection.UberspectImpl,2.0,2.0
157,org.apache.velocity.runtime.directive.InputBase,1.0,2.0
158,org.apache.velocity.io.UnicodeInputStream,2.0,2.0
159,org.apache.velocity.runtime.parser.node.ASTElseStatement,1.0,2.0
160,org.apache.velocity.runtime.parser.node.ASTTrue,1.0,2.0
161,org.apache.velocity.util.introspection.IntrospectorCacheListener,2.0,2.0
162,org.apache.velocity.runtime.parser.CharStream,1.0,2.0
163,org.apache.velocity.runtime.parser.Token,1.0,2.0
164,org.apache.velocity.app.event.EventHandler,1.0,2.0
165,org.apache.velocity.runtime.ParserPool,2.0,2.0
166,org.apache.velocity.runtime.parser.VelocityCharStream,2.0,1.0
167,org.apache.velocity.runtime.parser.TemplateParseException,2.0,2.0
168,org.apache.velocity.runtime.RuntimeLogger,1.0,2.0
169,org.apache.velocity.runtime.parser.node.ASTIdentifier,2.0,2.0
170,org.apache.velocity.runtime.resource.loader.JarHolder,2.0,2.0
171,org.apache.velocity.runtime.parser.node.ASTObjectArray,2.0,2.0
172,org.apache.velocity.runtime.VelocimacroManager,2.0,2.0
173,org.apache.velocity.app.event.IncludeEventHandler,2.0,2.0
174,org.apache.velocity.runtime.RuntimeServices,2.0,2.0
175,org.apache.velocity.runtime.resource.ContentResource,2.0,2.0
176,org.apache.velocity.runtime.directive.Directive,2.0,2.0
177,org.apache.velocity.servlet.VelocityServlet,1.0,2.0
178,org.apache.velocity.runtime.log.NullLogSystem,1.0,2.0
179,org.apache.velocity.runtime.log.LogDisplayWrapper,2.0,1.0
180,org.apache.velocity.runtime.directive.Literal,1.0,2.0
181,org.apache.velocity.util.SimplePool,1.0,2.0
182,org.apache.velocity.runtime.parser.node.MapSetExecutor,2.0,2.0
183,org.apache.velocity.anakia.TreeWalker,1.0,2.0
184,org.apache.velocity.anakia.XPathTool,1.0,2.0
185,org.apache.velocity.util.EnumerationIterator,1.0,2.0
186,org.apache.velocity.runtime.parser.node.ASTSubtractNode,2.0,2.0
187,org.apache.velocity.runtime.resource.loader.ResourceLoader,2.0,2.0
188,org.apache.velocity.util.introspection.Info,2.0,2.0
189,org.apache.velocity.context.InternalContextBase,2.0,2.0
190,org.apache.velocity.runtime.visitor.BaseVisitor,2.0,1.0
191,org.apache.velocity.runtime.parser.node.ASTReference,2.0,1.0
192,org.apache.velocity.runtime.directive.MacroParseException,2.0,1.0
193,org.apache.velocity.app.event.MethodExceptionEventHandler,2.0,2.0
194,org.apache.velocity.runtime.parser.node.GetExecutor,2.0,2.0
195,org.apache.velocity.runtime.parser.node.ASTOrNode,1.0,2.0
196,org.apache.velocity.runtime.resource.util.StringResource,2.0,2.0
197,org.apache.velocity.runtime.log.NullLogChute,2.0,2.0
198,org.apache.velocity.exception.ResourceNotFoundException,2.0,2.0
199,org.apache.velocity.context.InternalContextAdapterImpl,2.0,2.0
200,org.apache.velocity.app.event.implement.EscapeReference,2.0,2.0
201,org.apache.velocity.runtime.directive.DirectiveConstants,1.0,2.0
202,org.apache.velocity.runtime.resource.ResourceManagerImpl,2.0,1.0
203,org.apache.velocity.runtime.parser.ParseException,1.0,1.0
204,org.apache.velocity.runtime.parser.node.AbstractExecutor,2.0,2.0
205,org.apache.velocity.runtime.parser.node.PutExecutor,2.0,2.0
206,org.apache.velocity.runtime.resource.ResourceFactory,1.0,2.0
207,org.apache.velocity.runtime.parser.node.ASTParameters,1.0,2.0
208,org.apache.velocity.app.Velocity,2.0,2.0
209,org.apache.velocity.runtime.resource.loader.URLResourceLoader,2.0,2.0
210,org.apache.velocity.runtime.RuntimeSingleton,2.0,1.0
211,org.apache.velocity.context.InternalWrapperContext,1.0,2.0
212,org.apache.velocity.util.introspection.IntrospectionCacheData,1.0,2.0
213,org.apache.velocity.runtime.parser.node.ASTComment,1.0,2.0
