,File name,original status,predicted status
79,org.apache.synapse.config.xml.endpoints.EndpointSerializer,2.0,1.0
80,org.apache.synapse.config.xml.SynapseXMLConfigurationFactory,2.0,2.0
81,org.apache.synapse.config.xml.endpoints.EndpointAbstractSerializer,2.0,1.0
82,org.apache.synapse.config.xml.SynapseMediatorSerializer,1.0,1.0
83,org.apache.synapse.config.xml.endpoints.XMLToEndpointMapper,2.0,1.0
84,org.apache.synapse.mediators.base.SequenceMediator,1.0,1.0
85,org.apache.synapse.config.xml.SwitchMediatorSerializer,1.0,1.0
86,org.apache.synapse.config.xml.LogMediatorFactory,1.0,1.0
87,org.apache.synapse.mediators.transform.FaultMediator,2.0,2.0
88,org.apache.synapse.core.axis2.DynamicAxisOperation,2.0,1.0
89,org.apache.synapse.config.xml.TargetSerializer,2.0,1.0
90,org.apache.synapse.config.xml.TargetFactory,2.0,1.0
91,org.apache.synapse.SynapseException,1.0,1.0
92,org.apache.synapse.metrics.MetricsAggregatorModule,1.0,1.0
93,org.apache.synapse.startup.quartz.SimpleQuartzSerializer,1.0,1.0
94,org.apache.synapse.core.axis2.SynapseMustUnderstandHandler,1.0,1.0
95,org.apache.synapse.config.xml.MediatorSerializerFinder,1.0,1.0
96,org.apache.synapse.mediators.builtin.DropMediator,1.0,1.0
97,org.apache.synapse.config.xml.SendMediatorSerializer,2.0,1.0
98,org.apache.synapse.mediators.base.SynapseMediator,1.0,1.0
99,org.apache.synapse.config.xml.AnonymousListMediator,1.0,1.0
100,org.apache.synapse.config.xml.POJOCommandMediatorSerializer,2.0,1.0
101,org.apache.synapse.config.xml.HeaderMediatorFactory,1.0,1.0
102,org.apache.synapse.config.xml.CacheMediatorSerializer,1.0,1.0
103,org.apache.synapse.core.axis2.SynapseInitializationModule,2.0,2.0
104,org.apache.synapse.config.xml.MediatorFactory,1.0,1.0
105,org.apache.synapse.mediators.GetPropertyFunction,1.0,2.0
106,org.apache.synapse.util.TextFileDataSource,2.0,1.0
107,org.apache.synapse.mediators.db.Statement,1.0,1.0
108,org.apache.synapse.util.concurrent.SynapseThreadFactory,1.0,1.0
109,org.apache.synapse.config.xml.AggregateMediatorSerializer,1.0,1.0
110,org.apache.synapse.registry.RegistryEntry,1.0,1.0
111,org.apache.synapse.config.xml.HeaderMediatorSerializer,1.0,1.0
112,org.apache.synapse.config.xml.PropertyMediatorSerializer,1.0,1.0
113,org.apache.synapse.mediators.transform.XSLTMediator,2.0,2.0
114,org.apache.synapse.registry.url.SimpleURLRegistry,1.0,1.0
115,org.apache.synapse.config.xml.ClassMediatorSerializer,1.0,1.0
116,org.apache.synapse.mediators.builtin.RMSequenceMediator,2.0,1.0
117,org.apache.synapse.config.xml.PropertyHelper,1.0,1.0
118,org.apache.synapse.mediators.ext.POJOCommandMediator,2.0,2.0
119,org.apache.synapse.endpoints.AddressEndpoint,2.0,1.0
120,org.apache.synapse.registry.Registry,1.0,1.0
121,org.apache.synapse.core.axis2.ProxyServiceMessageReceiver,2.0,1.0
122,org.apache.synapse.config.xml.ConfigurationFactory,1.0,1.0
123,org.apache.synapse.core.axis2.Axis2FlexibleMEPClient,2.0,2.0
124,org.apache.synapse.mediators.builtin.ValidateMediator,1.0,2.0
125,org.apache.synapse.config.xml.XMLConfigurationSerializer,2.0,1.0
126,org.apache.synapse.mediators.filters.FilterMediator,1.0,1.0
127,org.apache.synapse.startup.AbstractStartup,1.0,1.0
128,org.apache.synapse.endpoints.FailoverEndpoint,2.0,1.0
129,org.apache.synapse.config.xml.StartupFactory,1.0,1.0
130,org.apache.synapse.config.xml.CloneMediatorSerializer,1.0,1.0
131,org.apache.synapse.config.xml.FilterMediatorSerializer,1.0,1.0
132,org.apache.synapse.config.xml.RegistryFactory,1.0,1.0
133,org.apache.synapse.config.xml.DBLookupMediatorFactory,1.0,1.0
134,org.apache.synapse.config.xml.endpoints.SALoadbalanceEndpointFactory,2.0,1.0
135,org.apache.synapse.config.xml.POJOCommandMediatorFactory,2.0,1.0
136,org.apache.synapse.config.xml.RMSequenceMediatorFactory,1.0,1.0
137,org.apache.synapse.config.xml.CloneMediatorFactory,1.0,1.0
138,org.apache.synapse.endpoints.algorithms.RoundRobin,1.0,1.0
139,org.apache.synapse.core.axis2.SynapseDispatcher,1.0,1.0
140,org.apache.synapse.endpoints.WSDLEndpoint,2.0,1.0
141,org.apache.synapse.config.xml.EntrySerializer,1.0,1.0
142,org.apache.synapse.config.xml.endpoints.AddressEndpointSerializer,2.0,1.0
143,org.apache.synapse.config.xml.endpoints.WSDLEndpointSerializer,2.0,1.0
144,org.apache.synapse.endpoints.LoadbalanceEndpoint,2.0,1.0
145,org.apache.synapse.config.xml.endpoints.IndirectEndpointSerializer,2.0,1.0
146,org.apache.synapse.mediators.AbstractMediator,1.0,1.0
147,org.apache.synapse.config.xml.AnonymousListMediatorFactory,1.0,1.0
148,org.apache.synapse.endpoints.algorithms.LoadbalanceAlgorithm,1.0,1.0
149,org.apache.synapse.config.xml.ClassMediatorFactory,1.0,1.0
150,org.apache.synapse.config.xml.DBReportMediatorFactory,1.0,1.0
151,org.apache.synapse.config.xml.InMediatorSerializer,1.0,1.0
152,org.apache.synapse.config.xml.IterateMediatorSerializer,1.0,1.0
153,org.apache.synapse.endpoints.SALoadbalanceEndpoint,2.0,1.0
154,org.apache.synapse.config.xml.PropertyMediatorFactory,1.0,1.0
155,org.apache.synapse.config.xml.StartupSerializer,1.0,1.0
156,org.apache.synapse.config.xml.FilterMediatorFactory,1.0,1.0
157,org.apache.synapse.mediators.filters.InMediator,1.0,1.0
158,org.apache.synapse.mediators.MediatorWorker,1.0,1.0
159,org.apache.synapse.core.axis2.SOAPUtils,1.0,1.0
160,org.apache.synapse.config.xml.AnonymousListMediatorSerializer,1.0,1.0
161,org.apache.synapse.config.xml.endpoints.utils.WSDL11EndpointBuilder,1.0,1.0
162,org.apache.synapse.core.axis2.MessageContextCreatorForAxis2,1.0,1.0
163,org.apache.synapse.config.xml.DropMediatorFactory,1.0,1.0
164,org.apache.synapse.Command,1.0,1.0
165,org.apache.synapse.config.xml.SendMediatorFactory,2.0,1.0
166,org.apache.synapse.endpoints.dispatch.Dispatcher,1.0,1.0
167,org.apache.synapse.endpoints.IndirectEndpoint,2.0,1.0
168,org.apache.synapse.mediators.builtin.LogMediator,1.0,1.0
169,org.apache.synapse.config.xml.DBReportMediatorSerializer,1.0,1.0
170,org.apache.synapse.SynapseConstants,2.0,1.0
171,org.apache.synapse.Mediator,1.0,1.0
172,org.apache.synapse.statistics.StatisticsUtils,1.0,1.0
173,org.apache.synapse.config.xml.SynapseXMLConfigurationSerializer,2.0,1.0
174,org.apache.synapse.core.axis2.MediatorDeployer,1.0,1.0
175,org.apache.synapse.config.xml.endpoints.LoadbalanceEndpointSerializer,2.0,1.0
176,org.apache.synapse.mediators.eip.aggregator.AggregateMediator,2.0,2.0
177,org.apache.synapse.core.axis2.TimeoutHandler,1.0,1.0
178,org.apache.synapse.util.FixedByteArrayOutputStream,1.0,1.0
179,org.apache.synapse.endpoints.Endpoint,1.0,1.0
180,org.apache.synapse.config.xml.StartupFinder,1.0,1.0
181,org.apache.synapse.startup.quartz.SimpleQuartzFactory,1.0,1.0
182,org.apache.synapse.ServerManager,1.0,1.0
183,org.apache.synapse.mediators.ext.ClassMediator,1.0,1.0
184,org.apache.synapse.core.axis2.AsyncCallback,1.0,1.0
185,org.apache.synapse.config.xml.endpoints.EndpointAbstractFactory,2.0,1.0
186,org.apache.synapse.util.PayloadHelper,1.0,2.0
187,org.apache.synapse.config.xml.ProxyServiceFactory,2.0,1.0
188,org.apache.synapse.endpoints.utils.EndpointDefinition,2.0,1.0
189,org.apache.synapse.core.axis2.Axis2Sender,2.0,1.0
190,org.apache.synapse.registry.url.URLRegistryEntry,1.0,1.0
191,org.apache.synapse.mediators.eip.splitter.IterateMediator,1.0,2.0
192,org.apache.synapse.config.xml.AbstractDBMediatorFactory,1.0,1.0
193,org.apache.synapse.endpoints.dispatch.SoapSessionDispatcher,1.0,1.0
194,org.apache.synapse.config.xml.AbstractMediatorSerializer,2.0,1.0
195,org.apache.synapse.startup.Task,1.0,1.0
196,org.apache.synapse.Startup,1.0,1.0
197,org.apache.synapse.config.xml.MediatorFactoryFinder,1.0,1.0
198,org.apache.synapse.config.xml.AbstractListMediatorSerializer,1.0,1.0
199,org.apache.synapse.statistics.impl.ProxyServiceStatisticsStack,1.0,1.0
200,org.apache.synapse.config.XMLToObjectMapper,1.0,1.0
201,org.apache.synapse.statistics.StatisticsHolder,1.0,1.0
202,org.apache.synapse.config.xml.ConfigurationSerializer,1.0,1.0
203,org.apache.synapse.mediators.db.AbstractDBMediator,1.0,1.0
204,org.apache.synapse.mediators.transform.HeaderMediator,1.0,2.0
205,org.apache.synapse.util.SimpleMapImpl,1.0,2.0
206,org.apache.synapse.config.xml.DropMediatorSerializer,1.0,1.0
207,org.apache.synapse.config.xml.DBLookupMediatorSerializer,1.0,1.0
208,org.apache.synapse.config.xml.SynapseMediatorFactory,1.0,1.0
209,org.apache.synapse.config.xml.LogMediatorSerializer,1.0,1.0
210,org.apache.synapse.metrics.MetricsConstants,1.0,1.0
211,org.apache.synapse.config.xml.XMLConfigurationBuilder,1.0,1.0
212,org.apache.synapse.config.xml.ConfigurationFactoryAndSerializerFinder,1.0,1.0
213,org.apache.synapse.mediators.builtin.CacheMediator,1.0,2.0
214,org.apache.synapse.core.axis2.SynapseCallbackReceiver,2.0,1.0
215,org.apache.synapse.config.xml.SwitchMediatorFactory,1.0,1.0
216,org.apache.synapse.util.MessageHelper,2.0,2.0
217,org.apache.synapse.config.xml.AggregateMediatorFactory,1.0,1.0
218,org.apache.synapse.config.xml.endpoints.utils.LoadbalanceAlgorithmFactory,1.0,1.0
219,org.apache.synapse.mediators.MediatorProperty,1.0,1.0
220,org.apache.synapse.mediators.eip.splitter.CloneMediator,1.0,1.0
221,org.apache.synapse.config.xml.SwitchCase,1.0,1.0
