,File name,original status,predicted status
32,org.apache.poi.hssf.record.RecordFormatException,1.0,1.0
33,org.apache.poi.hssf.record.formula.ExpPtg,1.0,1.0
34,org.apache.poi.hssf.record.RkRec,1.0,1.0
35,org.apache.poi.hssf.record.aggregates.RowRecordsAggregate,1.0,2.0
36,org.apache.poi.util.POILogger,2.0,2.0
37,org.apache.poi.hssf.record.formula.StringPtg,1.0,2.0
38,org.apache.poi.util.IOUtils,1.0,1.0
39,org.apache.poi.poifs.storage.RawDataBlock,1.0,1.0
40,org.apache.poi.hssf.record.IterationRecord,1.0,2.0
41,org.apache.poi.poifs.storage.PropertyBlock,1.0,1.0
42,org.apache.poi.poifs.storage.BlockWritable,1.0,1.0
43,org.apache.poi.hssf.record.WSBoolRecord,1.0,2.0
44,org.apache.poi.hssf.record.LegendRecord,1.0,2.0
45,org.apache.poi.util.IntegerField,1.0,1.0
46,org.apache.poi.hssf.record.PColor,1.0,1.0
47,org.apache.poi.hssf.record.CountryRecord,1.0,2.0
48,org.apache.poi.poifs.filesystem.POIFSFileSystem,1.0,2.0
49,org.apache.poi.hssf.record.NameRecord,1.0,2.0
50,org.apache.poi.hssf.record.ChartFormatRecord,1.0,2.0
51,org.apache.poi.poifs.filesystem.DocumentNode,1.0,1.0
52,org.apache.poi.hpsf.PropertySetFactory,2.0,1.0
53,org.apache.poi.hssf.record.AxisParentRecord,1.0,2.0
54,org.apache.poi.hssf.record.formula.UnionPtg,1.0,2.0
55,org.apache.poi.poifs.storage.SmallBlockTableWriter,2.0,1.0
56,org.apache.poi.hssf.record.formula.AttrPtg,1.0,2.0
57,org.apache.poi.hpsf.Thumbnail,1.0,1.0
58,org.apache.poi.hssf.record.UnicodeString,1.0,2.0
59,org.apache.poi.hssf.record.LinkedDataRecord,1.0,2.0
60,org.apache.poi.util.ShortField,1.0,1.0
61,org.apache.poi.poifs.common.POIFSConstants,1.0,1.0
62,org.apache.poi.hpsf.DocumentSummaryInformation,1.0,2.0
63,org.apache.poi.hssf.record.formula.GreaterThanPtg,2.0,2.0
64,org.apache.poi.hpsf.Section,2.0,1.0
65,org.apache.poi.hssf.model.Model,1.0,1.0
66,org.apache.poi.hssf.record.ExternSheetSubRecord,1.0,2.0
67,org.apache.poi.poifs.filesystem.POIFSWriterEvent,1.0,1.0
68,org.apache.poi.hssf.record.AxisLineFormatRecord,1.0,2.0
69,org.apache.poi.poifs.storage.DocumentBlock,1.0,2.0
70,org.apache.poi.poifs.eventfilesystem.POIFSReader,1.0,2.0
71,org.apache.poi.hssf.record.formula.PowerPtg,1.0,2.0
72,org.apache.poi.poifs.dev.POIFSViewEngine,1.0,1.0
73,org.apache.poi.hssf.record.RightMarginRecord,1.0,2.0
74,org.apache.poi.hssf.record.SSTRecord,1.0,2.0
75,org.apache.poi.hssf.dev.EFHSSF,2.0,2.0
76,org.apache.poi.poifs.property.DocumentProperty,1.0,1.0
77,org.apache.poi.util.SystemOutLogger,1.0,1.0
78,org.apache.poi.poifs.storage.BATBlock,1.0,1.0
79,org.apache.poi.util.LittleEndianConsts,1.0,1.0
80,org.apache.poi.hssf.record.WindowTwoRecord,1.0,2.0
81,org.apache.poi.hssf.record.HeaderRecord,1.0,2.0
82,org.apache.poi.hssf.record.StringRecord,1.0,2.0
83,org.apache.poi.hssf.record.formula.OperationPtg,1.0,2.0
84,org.apache.poi.util.LongField,1.0,1.0
85,org.apache.poi.hssf.record.FontBasisRecord,1.0,2.0
86,org.apache.poi.hssf.record.SheetPropertiesRecord,1.0,2.0
87,org.apache.poi.hssf.record.BOFRecord,2.0,2.0
88,org.apache.poi.hssf.model.Node,1.0,1.0
89,org.apache.poi.hssf.record.RecordProcessor,1.0,1.0
90,org.apache.poi.hssf.record.TickRecord,1.0,2.0
91,org.apache.poi.poifs.storage.BigBlock,1.0,1.0
92,org.apache.poi.hssf.record.WriteAccessRecord,1.0,2.0
93,org.apache.poi.hssf.record.PrecisionRecord,1.0,2.0
94,org.apache.poi.util.CommonsLogger,2.0,2.0
95,org.apache.poi.hssf.eventmodel.ModelFactoryListener,1.0,1.0
96,org.apache.poi.poifs.storage.ListManagedBlock,1.0,1.0
97,org.apache.poi.hssf.record.UnknownRecord,1.0,2.0
98,org.apache.poi.hssf.record.formula.NamePtg,1.0,2.0
99,org.apache.poi.hpsf.SummaryInformation,2.0,2.0
100,org.apache.poi.poifs.eventfilesystem.POIFSReaderListener,1.0,1.0
101,org.apache.poi.hssf.record.VCenterRecord,1.0,2.0
102,org.apache.poi.poifs.property.DirectoryProperty,1.0,2.0
103,org.apache.poi.hssf.record.formula.Ref3DPtg,1.0,2.0
104,org.apache.poi.hssf.record.SeriesIndexRecord,1.0,2.0
105,org.apache.poi.util.BitField,1.0,1.0
106,org.apache.poi.util.BlockingInputStream,1.0,2.0
107,org.apache.poi.hssf.record.AreaFormatRecord,1.0,2.0
108,org.apache.poi.hssf.record.UseSelFSRecord,1.0,2.0
109,org.apache.poi.hssf.model.Workbook,2.0,2.0
110,org.apache.poi.hpsf.Util,1.0,1.0
111,org.apache.poi.hssf.record.formula.LessThanPtg,2.0,2.0
112,org.apache.poi.util.NullLogger,2.0,2.0
113,org.apache.poi.hpsf.NoPropertySetStreamException,1.0,2.0
114,org.apache.poi.hssf.record.HideObjRecord,1.0,2.0
115,org.apache.poi.hssf.record.DefaultRowHeightRecord,1.0,2.0
116,org.apache.poi.poifs.filesystem.EntryNode,1.0,1.0
117,org.apache.poi.hssf.record.formula.IntPtg,1.0,2.0
118,org.apache.poi.hpsf.Variant,1.0,1.0
119,org.apache.poi.hssf.record.RowRecord,1.0,2.0
120,org.apache.poi.hssf.record.CalcCountRecord,1.0,2.0
121,org.apache.poi.hssf.record.SeriesChartGroupIndexRecord,1.0,2.0
122,org.apache.poi.hpsf.PropertySet,2.0,2.0
123,org.apache.poi.hssf.record.PaneRecord,1.0,2.0
124,org.apache.poi.poifs.filesystem.BATManaged,1.0,1.0
125,org.apache.poi.hssf.record.aggregates.ValueRecordsAggregate,2.0,2.0
126,org.apache.poi.hssf.record.PaletteRecord,2.0,2.0
127,org.apache.poi.hssf.usermodel.HSSFDataFormat,1.0,2.0
128,org.apache.poi.util.LittleEndian,1.0,2.0
129,org.apache.poi.hssf.record.formula.UnknownPtg,1.0,1.0
130,org.apache.poi.hssf.record.Margin,1.0,1.0
131,org.apache.poi.hssf.record.FnGroupCountRecord,1.0,2.0
132,org.apache.poi.hpsf.TypeReader,1.0,2.0
133,org.apache.poi.hssf.util.AreaReference,1.0,1.0
134,org.apache.poi.hssf.record.BarRecord,1.0,2.0
135,org.apache.poi.hssf.record.BackupRecord,1.0,2.0
136,org.apache.poi.hssf.eventmodel.EventRecordFactory,1.0,2.0
137,org.apache.poi.hssf.model.FormulaParser,2.0,1.0
138,org.apache.poi.hpsf.ClassID,1.0,1.0
139,org.apache.poi.hpsf.Property,2.0,1.0
140,org.apache.poi.hssf.record.CategorySeriesAxisRecord,1.0,2.0
141,org.apache.poi.hssf.dev.EFBiffViewer,2.0,1.0
142,org.apache.poi.hssf.util.SheetReferences,1.0,1.0
143,org.apache.poi.hssf.record.FormulaRecord,1.0,2.0
144,org.apache.poi.hssf.record.AxisOptionsRecord,1.0,2.0
145,org.apache.poi.hpsf.wellknown.PropertyIDMap,1.0,2.0
146,org.apache.poi.hssf.record.NumberFormatIndexRecord,1.0,2.0
147,org.apache.poi.hssf.record.SSTRecordHeader,1.0,1.0
148,org.apache.poi.poifs.storage.BlockList,1.0,1.0
149,org.apache.poi.hssf.record.SeriesRecord,1.0,2.0
150,org.apache.poi.poifs.property.PropertyFactory,1.0,1.0
151,org.apache.poi.hssf.record.formula.NameXPtg,1.0,2.0
152,org.apache.poi.hssf.record.formula.FuncVarPtg,1.0,2.0
153,org.apache.poi.hssf.record.formula.ParenthesisPtg,1.0,2.0
154,org.apache.poi.poifs.storage.SmallBlockTableReader,1.0,1.0
155,org.apache.poi.hssf.record.GutsRecord,1.0,2.0
156,org.apache.poi.hssf.util.Region,1.0,1.0
157,org.apache.poi.poifs.filesystem.Entry,1.0,1.0
158,org.apache.poi.hpsf.HPSFRuntimeException,1.0,2.0
159,org.apache.poi.hpsf.wellknown.SectionIDMap,1.0,2.0
160,org.apache.poi.hssf.record.SeriesLabelsRecord,1.0,2.0
161,org.apache.poi.hssf.eventusermodel.HSSFUserException,1.0,2.0
162,org.apache.poi.hssf.dev.BiffViewer,1.0,2.0
163,org.apache.poi.poifs.storage.SmallDocumentBlock,1.0,1.0
164,org.apache.poi.poifs.storage.RawDataBlockList,1.0,2.0
165,org.apache.poi.hssf.eventmodel.ModelFactory,1.0,1.0
166,org.apache.poi.util.HexDump,2.0,1.0
167,org.apache.poi.poifs.storage.BlockAllocationTableWriter,2.0,1.0
168,org.apache.poi.poifs.dev.POIFSViewer,1.0,2.0
169,org.apache.poi.hssf.record.CalcModeRecord,1.0,2.0
170,org.apache.poi.hssf.record.BeginRecord,1.0,2.0
171,org.apache.poi.poifs.eventfilesystem.POIFSReaderEvent,1.0,1.0
172,org.apache.poi.hssf.record.SeriesTextRecord,1.0,2.0
173,org.apache.poi.hssf.record.formula.MemFuncPtg,1.0,2.0
174,org.apache.poi.hssf.usermodel.HSSFPalette,1.0,1.0
175,org.apache.poi.poifs.property.PropertyTable,1.0,2.0
176,org.apache.poi.hssf.record.BookBoolRecord,1.0,2.0
177,org.apache.poi.poifs.filesystem.DirectoryEntry,1.0,1.0
178,org.apache.poi.hssf.usermodel.HSSFCellStyle,1.0,2.0
179,org.apache.poi.hssf.record.SupBookRecord,1.0,2.0
180,org.apache.poi.hssf.record.TopMarginRecord,1.0,2.0
181,org.apache.poi.hssf.record.formula.BoolPtg,1.0,2.0
182,org.apache.poi.hssf.record.DSFRecord,1.0,2.0
183,org.apache.poi.hssf.record.formula.MissingArgPtg,1.0,1.0
184,org.apache.poi.hssf.record.LineFormatRecord,1.0,2.0
185,org.apache.poi.hssf.record.RKRecord,1.0,2.0
186,org.apache.poi.hssf.record.formula.NotEqualPtg,1.0,2.0
187,org.apache.poi.poifs.storage.HeaderBlockReader,1.0,1.0
188,org.apache.poi.hssf.record.InterfaceHdrRecord,1.0,2.0
189,org.apache.poi.hssf.dev.HSSF,1.0,2.0
190,org.apache.poi.hssf.record.formula.SubtractPtg,1.0,2.0
191,org.apache.poi.poifs.filesystem.POIFSDocument,1.0,2.0
192,org.apache.poi.hssf.record.InterfaceEndRecord,1.0,2.0
193,org.apache.poi.poifs.filesystem.POIFSDocumentPath,2.0,1.0
194,org.apache.poi.poifs.property.Property,1.0,2.0
195,org.apache.poi.hssf.record.ContinueRecord,1.0,2.0
196,org.apache.poi.hssf.util.HSSFColor,1.0,2.0
197,org.apache.poi.hssf.record.RefModeRecord,1.0,2.0
198,org.apache.poi.hssf.record.FormatRecord,1.0,2.0
199,org.apache.poi.hssf.record.SaveRecalcRecord,1.0,2.0
200,org.apache.poi.hssf.record.EOFRecord,1.0,2.0
201,org.apache.poi.hssf.record.formula.EqualPtg,1.0,2.0
202,org.apache.poi.hssf.record.DefaultDataLabelTextPropertiesRecord,1.0,2.0
203,org.apache.poi.hssf.eventmodel.ListenerWrapper,1.0,1.0
204,org.apache.poi.hssf.record.SeriesListRecord,1.0,2.0
205,org.apache.poi.hssf.record.formula.Ptg,2.0,2.0
206,org.apache.poi.hssf.record.formula.AddPtg,1.0,2.0
207,org.apache.poi.poifs.filesystem.DirectoryNode,1.0,2.0
208,org.apache.poi.dev.RecordGenerator,1.0,2.0
209,org.apache.poi.hssf.record.PlotAreaRecord,1.0,2.0
210,org.apache.poi.hssf.record.CellValueRecordInterface,1.0,1.0
211,org.apache.poi.hssf.record.DateWindow1904Record,1.0,2.0
212,org.apache.poi.hssf.record.RefreshAllRecord,1.0,2.0
213,org.apache.poi.hssf.record.LinkedDataFormulaField,1.0,2.0
214,org.apache.poi.hssf.util.CellReference,1.0,1.0
215,org.apache.poi.hssf.record.DeltaRecord,1.0,2.0
216,org.apache.poi.hssf.record.formula.NumberPtg,1.0,2.0
217,org.apache.poi.hpsf.MarkUnsupportedException,1.0,2.0
218,org.apache.poi.hssf.record.SSTRecordSizeCalculator,1.0,1.0
219,org.apache.poi.hssf.record.UnitsRecord,1.0,2.0
220,org.apache.poi.hssf.record.formula.DividePtg,1.0,2.0
221,org.apache.poi.hpsf.HPSFException,1.0,2.0
222,org.apache.poi.hssf.record.BoundSheetRecord,1.0,2.0
223,org.apache.poi.hssf.eventusermodel.AbortableHSSFListener,2.0,1.0
224,org.apache.poi.hssf.record.SelectionRecord,1.0,2.0
225,org.apache.poi.util.POILogFactory,1.0,1.0
226,org.apache.poi.hssf.record.BoolErrRecord,1.0,2.0
227,org.apache.poi.hssf.record.FrameRecord,1.0,2.0
228,org.apache.poi.hssf.record.GridsetRecord,1.0,2.0
229,org.apache.poi.poifs.storage.HeaderBlockConstants,1.0,1.0
230,org.apache.poi.hssf.record.formula.FuncPtg,1.0,2.0
231,org.apache.poi.hssf.dev.FormulaViewer,1.0,2.0
232,org.apache.poi.hssf.usermodel.HSSFName,2.0,1.0
233,org.apache.poi.hssf.record.SSTSerializer,1.0,1.0
234,org.apache.poi.hssf.usermodel.HSSFPrintSetup,1.0,2.0
235,org.apache.poi.poifs.filesystem.DocumentOutputStream,1.0,1.0
236,org.apache.poi.hssf.record.IndexRecord,1.0,2.0
237,org.apache.poi.hssf.record.MMSRecord,1.0,2.0
238,org.apache.poi.hpsf.UnexpectedPropertySetTypeException,1.0,2.0
239,org.apache.poi.poifs.storage.BlockAllocationTableReader,1.0,1.0
240,org.apache.poi.util.BinaryTree,1.0,1.0
241,org.apache.poi.poifs.eventfilesystem.POIFSReaderRegistry,1.0,1.0
242,org.apache.poi.hssf.eventusermodel.HSSFEventFactory,1.0,1.0
243,org.apache.poi.hssf.record.EndRecord,1.0,2.0
244,org.apache.poi.hssf.model.WorkbookRecordList,1.0,2.0
245,org.apache.poi.hssf.record.PrintSetupRecord,1.0,2.0
246,org.apache.poi.hssf.record.SeriesToChartGroupRecord,1.0,2.0
247,org.apache.poi.hssf.record.ProtectionRev4Record,1.0,2.0
248,org.apache.poi.hssf.record.StyleRecord,1.0,2.0
249,org.apache.poi.hssf.record.formula.Area3DPtg,2.0,2.0
250,org.apache.poi.hssf.record.formula.LessEqualPtg,1.0,2.0
251,org.apache.poi.hssf.record.CodepageRecord,2.0,2.0
252,org.apache.poi.util.HexRead,1.0,2.0
253,org.apache.poi.hssf.record.ValueRangeRecord,1.0,2.0
254,org.apache.poi.hssf.usermodel.HSSFRow,2.0,2.0
255,org.apache.poi.hssf.record.ObjectLinkRecord,1.0,2.0
256,org.apache.poi.hssf.record.AxisUsedRecord,1.0,2.0
257,org.apache.poi.hssf.record.PasswordRev4Record,1.0,2.0
258,org.apache.poi.hssf.record.ChartRecord,1.0,2.0
259,org.apache.poi.hssf.util.RKUtil,1.0,1.0
260,org.apache.poi.hssf.usermodel.HSSFHeader,1.0,2.0
261,org.apache.poi.hssf.record.FontRecord,1.0,2.0
262,org.apache.poi.hssf.record.LabelSSTRecord,1.0,2.0
263,org.apache.poi.hssf.record.TextRecord,1.0,2.0
264,org.apache.poi.hssf.record.DBCellRecord,1.0,2.0
265,org.apache.poi.hssf.record.DatRecord,1.0,2.0
266,org.apache.poi.poifs.property.PropertyConstants,1.0,1.0
267,org.apache.poi.hpsf.SpecialPropertySet,1.0,2.0
268,org.apache.poi.hssf.record.DefaultColWidthRecord,1.0,2.0
269,org.apache.poi.hssf.usermodel.HSSFSheet,1.0,2.0
270,org.apache.poi.hssf.eventusermodel.HSSFListener,1.0,1.0
271,org.apache.poi.hssf.usermodel.HSSFWorkbook,2.0,2.0
272,org.apache.poi.hssf.record.WindowOneRecord,1.0,2.0
273,org.apache.poi.hssf.record.ColumnInfoRecord,1.0,2.0
274,org.apache.poi.poifs.storage.HeaderBlockWriter,1.0,2.0
275,org.apache.poi.util.FixedField,1.0,1.0
276,org.apache.poi.hssf.record.ExtendedFormatRecord,2.0,2.0
277,org.apache.poi.hssf.record.formula.GreaterEqualPtg,1.0,2.0
278,org.apache.poi.hpsf.NoSingleSectionException,1.0,2.0
279,org.apache.poi.hssf.record.DimensionsRecord,1.0,2.0
280,org.apache.poi.hssf.record.formula.UnaryPlusPtg,1.0,2.0
281,org.apache.poi.hssf.record.RecordFactory,1.0,2.0
282,org.apache.poi.hssf.model.Sheet,2.0,2.0
283,org.apache.poi.poifs.filesystem.DocumentEntry,1.0,1.0
284,org.apache.poi.hssf.record.SharedFormulaRecord,1.0,2.0
285,org.apache.poi.hssf.record.formula.ControlPtg,1.0,1.0
286,org.apache.poi.hssf.record.PlotGrowthRecord,1.0,2.0
287,org.apache.poi.hpsf.IllegalPropertySetDataException,1.0,2.0
288,org.apache.poi.poifs.property.RootProperty,1.0,2.0
289,org.apache.poi.hssf.record.formula.UnaryMinusPtg,1.0,2.0
290,org.apache.poi.poifs.storage.SmallDocumentBlockList,1.0,2.0
291,org.apache.poi.hssf.record.aggregates.FormulaRecordAggregate,1.0,2.0
292,org.apache.poi.poifs.filesystem.DocumentInputStream,1.0,2.0
293,org.apache.poi.hssf.record.formula.MemErrPtg,1.0,2.0
294,org.apache.poi.hssf.usermodel.HSSFFont,2.0,2.0
295,org.apache.poi.hssf.record.AreaRecord,1.0,2.0
296,org.apache.poi.poifs.dev.POIFSViewable,1.0,1.0
297,org.apache.poi.poifs.filesystem.POIFSWriterListener,1.0,1.0
298,org.apache.poi.poifs.filesystem.DocumentDescriptor,1.0,1.0
299,org.apache.poi.hssf.record.FontIndexRecord,1.0,2.0
300,org.apache.poi.hssf.record.ProtectRecord,1.0,2.0
301,org.apache.poi.util.ByteField,1.0,1.0
302,org.apache.poi.poifs.storage.BlockListImpl,1.0,1.0
303,org.apache.poi.hssf.record.PasswordRecord,1.0,2.0
304,org.apache.poi.hssf.record.formula.ReferencePtg,1.0,2.0
305,org.apache.poi.hssf.record.TabIdRecord,1.0,2.0
306,org.apache.poi.hssf.record.Record,1.0,2.0
307,org.apache.poi.hssf.record.RecalcIdRecord,1.0,2.0
308,org.apache.poi.hssf.usermodel.HSSFDateUtil,2.0,1.0
309,org.apache.poi.hssf.record.PrintHeadersRecord,1.0,2.0
310,org.apache.poi.util.ShortList,1.0,1.0
311,org.apache.poi.hssf.usermodel.HSSFFooter,1.0,2.0
312,org.apache.poi.hssf.record.HCenterRecord,1.0,2.0
313,org.apache.poi.util.IntList,1.0,1.0
