Name,DIT,LCOM,CBO,NOC,RFC,NPM,bug
org.apache.camel.Predicate,0.0,0.0,0.0,4.0,2.0,0,0.0
org.apache.camel.Processor,0.0,0.0,1.0,37.0,1.0,0,0.0
org.apache.camel.Producer,1.0,0.0,2.0,1.0,7.0,0,0.0
org.apache.camel.ProducerTemplate,1.0,0.0,3.0,0.0,29.0,0,3.0
org.apache.camel.Properties,0.0,0.0,0.0,0.0,0.0,0,0.0
org.apache.camel.Property,0.0,0.0,0.0,0.0,1.0,0,0.0
org.apache.camel.ResolveEndpointFailedException,3.0,0.0,0.0,0.0,6.0,0,0.0
org.apache.camel.Route,1.0,81.0,2.0,3.0,11.0,0,2.0
org.apache.camel.RuntimeCamelException,2.0,0.0,0.0,13.0,4.0,0,1.0
org.apache.camel.RuntimeExchangeException,3.0,0.0,1.0,0.0,7.0,0,1.0
org.apache.camel.RuntimeExpressionException,3.0,0.0,0.0,1.0,7.0,0,0.0
org.apache.camel.RuntimeTransformException,3.0,0.0,0.0,0.0,7.0,0,0.0
org.apache.camel.Service,0.0,0.0,0.0,9.0,2.0,0,0.0
org.apache.camel.TypeConverter,0.0,0.0,0.0,8.0,1.0,0,0.0
org.apache.camel.ValidationException,4.0,0.0,1.0,2.0,7.0,0,0.0
org.apache.camel.builder.Builder,1.0,0.0,3.0,0.0,11.0,1,0.0
org.apache.camel.builder.BuilderSupport,1.0,88.0,11.0,1.0,30.0,0,2.0
org.apache.camel.builder.ConstantProcessorBuilder,1.0,0.0,1.0,0.0,2.0,0,1.0
org.apache.camel.builder.DataTypeExpression,1.0,80.0,8.0,0.0,10.0,1,3.0
org.apache.camel.builder.DeadLetterChannelBuilder,2.0,91.0,10.0,0.0,30.0,0,1.0
org.apache.camel.builder.ErrorHandlerBuilder,0.0,0.0,2.0,1.0,3.0,0,1.0
org.apache.camel.builder.ErrorHandlerBuilderSupport,1.0,0.0,2.0,3.0,2.0,0,1.0
org.apache.camel.builder.ExpressionBuilder,1.0,0.0,4.0,0.0,28.0,1,3.0
org.apache.camel.builder.ExpressionClause,1.0,92.0,3.0,0.0,13.0,0,5.0
org.apache.camel.builder.LoggingErrorHandlerBuilder,2.0,50.0,4.0,0.0,11.0,0,0.0
org.apache.camel.builder.NoErrorHandlerBuilder,2.0,0.0,1.0,0.0,4.0,0,1.0
org.apache.camel.builder.PredicateBuilder,1.0,0.0,4.0,0.0,18.0,1,0.0
org.apache.camel.builder.PredicateFactory,0.0,0.0,1.0,0.0,1.0,0,1.0
org.apache.camel.builder.ProcessorBuilder,1.0,0.0,2.0,0.0,12.0,1,1.0
org.apache.camel.builder.ProcessorFactory,0.0,0.0,1.0,2.0,1.0,0,0.0
org.apache.camel.builder.RouteBuilder,2.0,75.0,12.0,1.0,49.0,0,3.0
org.apache.camel.builder.ValueBuilder,1.0,15.0,3.0,1.0,26.0,0,0.0
org.apache.camel.builder.xml.DefaultNamespaceContext,1.0,31.0,0.0,0.0,8.0,0,0.0
org.apache.camel.builder.xml.DomResultHandler,1.0,0.0,1.0,0.0,2.0,0,0.0
org.apache.camel.builder.xml.DomResultHandlerFactory,1.0,0.0,2.0,0.0,1.0,0,2.0
org.apache.camel.builder.xml.InvalidXPathExpression,4.0,0.0,0.0,0.0,9.0,0,0.0
org.apache.camel.builder.xml.MessageVariableResolver,1.0,37.0,3.0,0.0,4.0,0,2.0
org.apache.camel.builder.xml.NamespaceBuilder,1.0,50.0,1.0,0.0,4.0,0,0.0
org.apache.camel.builder.xml.Namespaces,1.0,0.0,1.0,0.0,2.0,1,2.0
org.apache.camel.builder.xml.ResultHandler,0.0,0.0,1.0,3.0,2.0,0,1.0
org.apache.camel.builder.xml.ResultHandlerFactory,0.0,0.0,1.0,3.0,1.0,0,2.0
org.apache.camel.builder.xml.StreamResultHandler,1.0,50.0,1.0,0.0,2.0,0,0.0
org.apache.camel.builder.xml.StreamResultHandlerFactory,1.0,0.0,2.0,0.0,1.0,0,2.0
org.apache.camel.builder.xml.StringResultHandler,1.0,50.0,1.0,0.0,2.0,0,0.0
org.apache.camel.builder.xml.StringResultHandlerFactory,1.0,0.0,2.0,0.0,1.0,0,1.0
org.apache.camel.builder.xml.XPathBuilder,1.0,93.0,8.0,0.0,42.0,0,2.0
org.apache.camel.builder.xml.XPathLanguage,1.0,40.0,3.0,0.0,5.0,0,1.0
org.apache.camel.builder.xml.XsltBuilder,1.0,88.0,10.0,0.0,25.0,0,3.0
org.apache.camel.component.bean.AmbiguousMethodCallException,4.0,0.0,1.0,0.0,8.0,0,1.0
org.apache.camel.component.bean.AnnotationExpressionFactory,0.0,0.0,3.0,1.0,1.0,0,0.0
org.apache.camel.component.bean.BeanComponent,3.0,77.0,9.0,0.0,34.0,0,3.0
org.apache.camel.component.bean.BeanExchange,2.0,0.0,4.0,0.0,42.0,0,1.0
org.apache.camel.component.bean.BeanInfo,1.0,79.0,22.0,0.0,12.0,0,9.0
org.apache.camel.component.bean.BeanInvocation,1.0,60.0,2.0,0.0,5.0,0,1.0
org.apache.camel.component.bean.BeanProcessor,2.0,73.0,12.0,0.0,25.0,0,9.0
org.apache.camel.component.bean.CamelInvocationHandler,1.0,0.0,8.0,0.0,2.0,0,0.0
org.apache.camel.component.bean.DefaultAnnotationExpressionFactory,1.0,0.0,5.0,1.0,2.0,0,2.0
org.apache.camel.component.bean.DefaultParameterMappingStrategy,1.0,50.0,4.0,0.0,4.0,0,1.0
org.apache.camel.component.bean.MethodInfo,1.0,79.0,5.0,0.0,14.0,0,2.0
org.apache.camel.component.bean.MethodInvocation,0.0,0.0,0.0,1.0,5.0,0,2.0
org.apache.camel.component.bean.NoBeanAvailableException,3.0,0.0,0.0,0.0,6.0,0,1.0
org.apache.camel.component.bean.ParameterInfo,1.0,60.0,1.0,0.0,5.0,0,2.0
org.apache.camel.component.bean.ParameterMappingStrategy,0.0,0.0,1.0,1.0,1.0,0,0.0
org.apache.camel.component.bean.ProxyHelper,1.0,0.0,3.0,0.0,5.0,1,0.0
org.apache.camel.component.bean.XPathAnnotationExpressionFactory,2.0,0.0,6.0,0.0,3.0,0,2.0
org.apache.camel.component.direct.DirectComponent,1.0,50.0,6.0,0.0,4.0,0,0.0
org.apache.camel.component.direct.DirectEndpoint,2.0,81.0,7.0,0.0,23.0,0,1.0
org.apache.camel.component.file.FileComponent,3.0,0.0,3.0,0.0,28.0,0,2.0
org.apache.camel.component.file.FileConsumer,4.0,79.0,7.0,0.0,49.0,0,6.0
org.apache.camel.component.file.FileEndpoint,3.0,93.0,14.0,0.0,59.0,0,8.0
org.apache.camel.component.file.FileExchange,2.0,25.0,3.0,0.0,42.0,0,0.0
org.apache.camel.component.file.FileMessage,3.0,37.0,1.0,0.0,30.0,0,1.0
org.apache.camel.component.file.FileProducer,3.0,33.0,8.0,0.0,26.0,1,4.0
org.apache.camel.component.file.strategy.DefaultFileRenamer,1.0,50.0,0.0,0.0,8.0,0,0.0
org.apache.camel.component.file.strategy.DeleteFileProcessStrategy,2.0,0.0,2.0,0.0,12.0,0,1.0
org.apache.camel.component.file.strategy.FileProcessStrategy,0.0,0.0,2.0,1.0,2.0,0,1.0
org.apache.camel.component.file.strategy.FileProcessStrategySupport,1.0,61.0,5.0,3.0,9.0,0,1.0
org.apache.camel.component.file.strategy.FileRenamer,0.0,0.0,0.0,1.0,1.0,0,0.0
org.apache.camel.component.file.strategy.NoOpFileProcessStrategy,2.0,0.0,0.0,0.0,10.0,0,1.0
org.apache.camel.component.file.strategy.RenameFileProcessStrategy,2.0,42.0,4.0,0.0,16.0,0,1.0
org.apache.camel.component.jmx.JMXComponent,3.0,60.0,4.0,0.0,23.0,0,1.0
org.apache.camel.component.jmx.JMXConsumer,3.0,0.0,2.0,0.0,18.0,0,2.0
org.apache.camel.component.jmx.JMXEndpoint,2.0,86.0,6.0,0.0,33.0,0,2.0
org.apache.camel.component.jmx.JMXExchange,2.0,0.0,2.0,0.0,28.0,0,1.0
org.apache.camel.component.jmx.JMXMessage,3.0,50.0,1.0,0.0,26.0,0,1.0
org.apache.camel.component.log.LogComponent,3.0,0.0,4.0,0.0,27.0,0,2.0
org.apache.camel.component.mock.AssertionClause,1.0,75.0,7.0,2.0,8.0,0,0.0
org.apache.camel.component.mock.MockComponent,3.0,0.0,2.0,0.0,19.0,0,0.0
org.apache.camel.component.mock.MockEndpoint,2.0,91.0,8.0,0.0,47.0,0,7.0
org.apache.camel.component.ref.RefComponent,3.0,0.0,3.0,0.0,26.0,0,0.0
org.apache.camel.component.seda.QueueComponent,4.0,0.0,0.0,0.0,28.0,0,0.0
org.apache.camel.component.seda.SedaComponent,3.0,0.0,3.0,2.0,27.0,0,1.0
org.apache.camel.component.seda.SedaConsumer,2.0,46.0,6.0,0.0,18.0,0,2.0
org.apache.camel.component.seda.SedaEndpoint,2.0,66.0,7.0,0.0,25.0,0,2.0
org.apache.camel.component.timer.TimerComponent,3.0,33.0,2.0,0.0,28.0,0,0.0
org.apache.camel.component.timer.TimerConsumer,3.0,40.0,4.0,0.0,28.0,0,1.0
org.apache.camel.component.timer.TimerEndpoint,2.0,88.0,6.0,0.0,36.0,0,1.0
org.apache.camel.component.vm.VmComponent,4.0,50.0,2.0,0.0,31.0,0,4.0
org.apache.camel.converter.CollectionConverter,1.0,0.0,1.0,0.0,5.0,0,2.0
org.apache.camel.converter.HasAnnotation,0.0,0.0,0.0,0.0,1.0,0,0.0
org.apache.camel.converter.IOConverter,1.0,0.0,2.0,0.0,21.0,1,1.0
org.apache.camel.converter.NIOConverter,1.0,0.0,1.0,0.0,8.0,0,1.0
org.apache.camel.converter.ObjectConverter,1.0,0.0,1.0,0.0,6.0,1,3.0
org.apache.camel.converter.jaxp.BytesSource,2.0,16.0,0.0,0.0,6.0,0,1.0
org.apache.camel.converter.jaxp.StringSource,2.0,42.0,0.0,0.0,7.0,0,2.0
org.apache.camel.converter.jaxp.XmlConverter,1.0,96.0,4.0,0.0,38.0,0,3.0
org.apache.camel.impl.BinaryPredicateSupport,1.0,19.0,2.0,7.0,7.0,0,0.0
org.apache.camel.impl.CachingInjector,1.0,44.0,2.0,0.0,3.0,0,1.0
org.apache.camel.impl.DefaultCamelContext,2.0,94.0,29.0,0.0,64.0,0,7.0
org.apache.camel.impl.DefaultComponent,2.0,78.0,7.0,8.0,25.0,0,3.0
org.apache.camel.impl.DefaultComponentResolver,1.0,0.0,6.0,0.0,1.0,0,1.0
org.apache.camel.impl.DefaultConsumer,2.0,72.0,7.0,4.0,23.0,0,3.0
org.apache.camel.impl.DefaultEndpoint,1.0,86.0,10.0,6.0,19.0,0,4.0
org.apache.camel.impl.DefaultExchange,1.0,92.0,9.0,3.0,38.0,3,4.0
org.apache.camel.impl.DefaultExchangeConverter,1.0,0.0,1.0,0.0,1.0,0,1.0
org.apache.camel.impl.DefaultLanguageResolver,1.0,0.0,6.0,0.0,2.0,0,1.0
org.apache.camel.impl.DefaultLifecycleStrategy,1.0,0.0,4.0,0.0,5.0,0,4.0
org.apache.camel.impl.DefaultMessage,2.0,60.0,3.0,2.0,22.0,0,1.0
org.apache.camel.impl.DefaultPollingEndpoint,3.0,0.0,5.0,1.0,28.0,0,0.0
org.apache.camel.impl.DefaultProducer,2.0,28.0,2.0,5.0,20.0,0,0.0
org.apache.camel.impl.DefaultScheduledPollConsumer,4.0,40.0,4.0,0.0,42.0,0,0.0
org.apache.camel.impl.DefaultUnitOfWork,1.0,77.0,2.0,0.0,6.0,0,1.0
org.apache.camel.impl.EventDrivenConsumerRoute,2.0,19.0,4.0,0.0,16.0,0,0.0
org.apache.camel.impl.EventDrivenPollingConsumer,3.0,75.0,5.0,0.0,30.0,0,0.0
org.apache.camel.impl.ExpressionSupport,1.0,0.0,1.0,0.0,3.0,0,1.0
org.apache.camel.impl.JndiRegistry,1.0,66.0,1.0,0.0,9.0,0,0.0
org.apache.camel.impl.LoggingExceptionHandler,1.0,33.0,2.0,0.0,3.0,0,1.0
org.apache.camel.impl.MessageSupport,1.0,81.0,4.0,1.0,12.0,0,3.0
org.apache.camel.impl.NoPolicy,1.0,0.0,1.0,0.0,1.0,0,0.0
org.apache.camel.impl.NoRouteBuilder,3.0,0.0,0.0,0.0,43.0,0,0.0
org.apache.camel.impl.PollingConsumerSupport,2.0,58.0,3.0,2.0,19.0,0,0.0
org.apache.camel.impl.PredicateSupport,1.0,0.0,0.0,6.0,2.0,0,0.0
org.apache.camel.impl.ProcessorEndpoint,4.0,42.0,7.0,0.0,35.0,0,0.0
org.apache.camel.impl.ProcessorPollingConsumer,3.0,33.0,5.0,0.0,25.0,0,0.0
org.apache.camel.impl.ReflectionInjector,1.0,0.0,1.0,0.0,1.0,0,0.0
org.apache.camel.impl.RouteContext,1.0,83.0,15.0,0.0,13.0,0,4.0
org.apache.camel.impl.ScheduledPollConsumer,3.0,84.0,3.0,2.0,37.0,0,0.0
org.apache.camel.impl.ScheduledPollEndpoint,2.0,50.0,4.0,2.0,25.0,0,0.0
org.apache.camel.impl.SerializationDataFormat,1.0,0.0,2.0,0.0,2.0,0,1.0
org.apache.camel.impl.ServiceSupport,1.0,75.0,1.0,22.0,13.0,0,1.0
org.apache.camel.impl.converter.AnnotationTypeConverterLoader,1.0,83.0,8.0,1.0,6.0,0,5.0
org.apache.camel.impl.converter.ArrayTypeConverter,1.0,0.0,0.0,0.0,1.0,0,1.0
org.apache.camel.impl.converter.AsyncProcessorTypeConverter,1.0,0.0,3.0,0.0,2.0,0,2.0
org.apache.camel.impl.converter.DefaultTypeConverter,1.0,78.0,14.0,0.0,11.0,0,3.0
org.apache.camel.impl.converter.EnumTypeConverter,1.0,0.0,2.0,0.0,1.0,0,1.0
org.apache.camel.impl.converter.InstanceMethodTypeConverter,1.0,16.0,3.0,0.0,3.0,0,1.0
org.apache.camel.impl.converter.PropertyEditorTypeConverter,1.0,0.0,1.0,0.0,1.0,0,1.0
org.apache.camel.impl.converter.StaticMethodTypeConverter,1.0,0.0,1.0,0.0,3.0,0,0.0
org.apache.camel.impl.converter.ToStringTypeConverter,1.0,0.0,0.0,0.0,1.0,0,0.0
org.apache.camel.impl.converter.TypeConverterLoader,0.0,0.0,1.0,1.0,1.0,0,1.0
org.apache.camel.impl.converter.TypeConverterRegistry,0.0,0.0,2.0,2.0,2.0,0,2.0
org.apache.camel.language.ExpressionEvaluationException,3.0,25.0,2.0,0.0,6.0,0,1.0
org.apache.camel.language.IllegalSyntaxException,3.0,33.0,1.0,0.0,7.0,0,0.0
org.apache.camel.language.LanguageAnnotation,0.0,0.0,1.0,0.0,2.0,0,1.0
org.apache.camel.language.LanguageExpression,0.0,0.0,0.0,0.0,2.0,0,1.0
org.apache.camel.language.NamespacePrefix,0.0,0.0,0.0,0.0,2.0,0,0.0
org.apache.camel.language.Simple,0.0,0.0,0.0,0.0,1.0,0,0.0
org.apache.camel.language.XPath,0.0,0.0,1.0,0.0,2.0,0,0.0
org.apache.camel.language.simple.SimpleLanguage,1.0,0.0,6.0,0.0,7.0,0,2.0
org.apache.camel.management.CamelNamingStrategy,1.0,60.0,7.0,0.0,15.0,0,10.0
org.apache.camel.management.Counter,1.0,0.0,0.0,1.0,3.0,0,0.0
org.apache.camel.management.InstrumentationAgentImpl,2.0,81.0,5.0,0.0,30.0,1,4.0
org.apache.camel.management.InstrumentationLifecycleStrategy,1.0,56.0,15.0,0.0,8.0,0,9.0
org.apache.camel.management.InstrumentationProcessor,3.0,0.0,2.0,0.0,25.0,0,3.0
org.apache.camel.management.ManagedEndpoint,1.0,0.0,1.0,0.0,3.0,0,1.0
org.apache.camel.management.ManagedRoute,1.0,58.0,2.0,0.0,6.0,0,1.0
org.apache.camel.management.ManagedService,1.0,0.0,2.0,0.0,5.0,0,0.0
org.apache.camel.management.PerformanceCounter,2.0,56.0,0.0,0.0,11.0,0,0.0
org.apache.camel.model.AggregatorType,3.0,76.0,10.0,0.0,120.0,0,5.0
org.apache.camel.model.BeanRef,3.0,67.0,5.0,0.0,111.0,0,3.0
org.apache.camel.model.CatchType,2.0,83.0,5.0,0.0,108.0,0,3.0
org.apache.camel.model.ChoiceType,2.0,72.0,11.0,0.0,105.0,0,6.0
org.apache.camel.model.DelayerType,3.0,50.0,5.0,0.0,114.0,0,3.0
org.apache.camel.model.ExceptionType,2.0,89.0,8.0,0.0,120.0,0,3.0
org.apache.camel.model.ExpressionNode,2.0,82.0,7.0,7.0,106.0,0,3.0
org.apache.camel.model.FilterType,3.0,0.0,4.0,0.0,111.0,0,3.0
org.apache.camel.model.FinallyType,3.0,0.0,2.0,0.0,101.0,0,3.0
org.apache.camel.model.FromType,1.0,73.0,3.0,0.0,14.0,0,2.0
org.apache.camel.model.IdempotentConsumerType,3.0,61.0,6.0,0.0,115.0,0,2.0
org.apache.camel.model.IdentifiedType,1.0,0.0,0.0,0.0,2.0,0,1.0
org.apache.camel.model.InterceptType,3.0,0.0,7.0,0.0,101.0,0,7.0
org.apache.camel.model.InterceptorRef,2.0,62.0,2.0,0.0,9.0,0,3.0
org.apache.camel.model.InterceptorType,1.0,0.0,2.0,1.0,1.0,0,4.0
org.apache.camel.model.MarshalType,3.0,50.0,6.0,0.0,107.0,0,3.0
org.apache.camel.model.MulticastType,3.0,0.0,3.0,0.0,101.0,0,4.0
org.apache.camel.model.NodeFactory,1.0,0.0,2.0,0.0,2.0,0,0.0
org.apache.camel.model.OtherwiseType,3.0,0.0,2.0,0.0,101.0,0,3.0
org.apache.camel.model.OutputType,2.0,60.0,1.0,10.0,98.0,0,1.0
org.apache.camel.model.PolicyRef,3.0,55.0,3.0,0.0,107.0,0,2.0
org.apache.camel.model.ProceedType,2.0,0.0,2.0,0.0,96.0,0,4.0
org.apache.camel.model.ProcessorRef,3.0,50.0,2.0,0.0,105.0,0,2.0
org.apache.camel.model.ProcessorType,1.0,98.0,51.0,16.0,93.0,0,28.0
org.apache.camel.model.RecipientListType,3.0,0.0,5.0,0.0,111.0,0,2.0
org.apache.camel.model.RedeliveryPolicyType,1.0,84.0,1.0,0.0,21.0,0,2.0
org.apache.camel.model.ResequencerType,2.0,87.0,12.0,0.0,117.0,2,5.0
org.apache.camel.model.RouteContainer,0.0,0.0,0.0,1.0,2.0,0,2.0
org.apache.camel.model.RouteType,2.0,87.0,8.0,0.0,115.0,0,4.0
org.apache.camel.model.RoutesType,1.0,90.0,12.0,0.0,23.0,0,5.0
org.apache.camel.model.ServiceActivationType,1.0,50.0,1.0,0.0,4.0,0,1.0
org.apache.camel.model.SplitterType,3.0,0.0,5.0,0.0,111.0,0,3.0
org.apache.camel.model.ThreadType,2.0,91.0,4.0,0.0,122.0,0,2.0
org.apache.camel.model.ThrottlerType,2.0,78.0,4.0,0.0,107.0,0,3.0
org.apache.camel.model.ToType,2.0,82.0,7.0,0.0,110.0,0,2.0
org.apache.camel.model.TryType,3.0,72.0,6.0,0.0,108.0,0,5.0
org.apache.camel.model.UnmarshalType,3.0,50.0,6.0,0.0,107.0,0,3.0
org.apache.camel.model.WhenType,3.0,0.0,4.0,0.0,111.0,0,2.0
org.apache.camel.model.config.BatchResequencerConfig,1.0,57.0,0.0,0.0,7.0,0,0.0
org.apache.camel.model.config.StreamResequencerConfig,1.0,70.0,2.0,0.0,10.0,0,1.0
org.apache.camel.model.dataformat.ArtixDSDataFormat,2.0,75.0,3.0,0.0,20.0,0,0.0
org.apache.camel.model.dataformat.DataFormatType,1.0,71.0,4.0,4.0,7.0,0,2.0
org.apache.camel.model.dataformat.JaxbDataFormat,2.0,60.0,2.0,0.0,12.0,0,0.0
org.apache.camel.model.dataformat.SerializationDataFormat,2.0,0.0,3.0,0.0,8.0,0,1.0
org.apache.camel.model.dataformat.XMLBeansDataFormat,2.0,33.0,0.0,0.0,10.0,0,0.0
org.apache.camel.model.language.ELExpression,2.0,0.0,0.0,0.0,19.0,0,0.0
org.apache.camel.model.language.ExpressionType,1.0,82.0,7.0,13.0,16.0,0,3.0
org.apache.camel.model.language.GroovyExpression,2.0,0.0,0.0,0.0,19.0,0,0.0
org.apache.camel.model.language.HeaderExpression,2.0,0.0,0.0,0.0,19.0,0,0.0
org.apache.camel.model.language.JavaScriptExpression,2.0,0.0,0.0,0.0,19.0,0,0.0
org.apache.camel.model.language.LanguageExpression,2.0,50.0,0.0,0.0,20.0,0,1.0
org.apache.camel.model.language.OgnlExpression,2.0,0.0,0.0,0.0,19.0,0,0.0
org.apache.camel.model.language.PhpExpression,2.0,0.0,0.0,0.0,19.0,0,0.0
org.apache.camel.model.language.PythonExpression,2.0,0.0,0.0,0.0,19.0,0,0.0
org.apache.camel.model.language.RubyExpression,2.0,0.0,0.0,0.0,19.0,0,0.0
org.apache.camel.model.language.SimpleExpression,2.0,0.0,0.0,0.0,19.0,0,1.0
org.apache.camel.model.language.SqlExpression,2.0,0.0,0.0,0.0,19.0,0,1.0
org.apache.camel.model.language.XPathExpression,2.0,0.0,0.0,0.0,19.0,0,1.0
org.apache.camel.model.language.XQueryExpression,2.0,0.0,0.0,0.0,19.0,0,2.0
org.apache.camel.processor.Aggregator,3.0,0.0,5.0,0.0,32.0,0,2.0
org.apache.camel.processor.BatchProcessor,2.0,77.0,8.0,2.0,29.0,0,4.0
org.apache.camel.processor.CatchProcessor,3.0,0.0,0.0,0.0,27.0,0,1.0
org.apache.camel.processor.ChoiceProcessor,2.0,14.0,5.0,0.0,20.0,0,2.0
org.apache.camel.processor.CompositeProcessor,2.0,0.0,2.0,0.0,13.0,0,0.0
org.apache.camel.processor.DeadLetterChannel,3.0,78.0,11.0,0.0,35.0,0,7.0
org.apache.camel.processor.DelayProcessorSupport,3.0,77.0,3.0,2.0,33.0,0,0.0
org.apache.camel.processor.Delayer,4.0,33.0,3.0,0.0,39.0,0,0.0
org.apache.camel.processor.DelegateAsyncProcessor,2.0,22.0,4.0,1.0,22.0,0,1.0
org.apache.camel.processor.DelegateProcessor,2.0,30.0,2.0,8.0,23.0,0,0.0
org.apache.camel.processor.ErrorHandler,1.0,0.0,0.0,1.0,1.0,0,0.0
org.apache.camel.processor.ErrorHandlerSupport,2.0,33.0,2.0,2.0,16.0,0,2.0
org.apache.camel.processor.FilterProcessor,3.0,0.0,2.0,0.0,27.0,0,1.0
org.apache.camel.processor.Interceptor,3.0,14.0,2.0,0.0,30.0,0,0.0
org.apache.camel.processor.Logger,1.0,53.0,2.0,0.0,14.0,0,1.0
org.apache.camel.processor.LoggingErrorHandler,3.0,64.0,3.0,0.0,29.0,0,1.0
org.apache.camel.processor.MarshalProcessor,1.0,0.0,3.0,0.0,2.0,0,0.0
org.apache.camel.processor.MulticastProcessor,2.0,37.0,3.0,1.0,21.0,0,5.0
org.apache.camel.processor.Pipeline,3.0,0.0,6.0,0.0,29.0,1,0.0
org.apache.camel.processor.ProceedProcessor,1.0,0.0,3.0,0.0,3.0,0,0.0
org.apache.camel.processor.RecipientList,2.0,58.0,9.0,0.0,19.0,0,1.0
org.apache.camel.processor.RedeliveryPolicy,1.0,88.0,0.0,0.0,26.0,0,0.0
org.apache.camel.processor.Resequencer,3.0,0.0,6.0,0.0,36.0,0,0.0
org.apache.camel.processor.SendProcessor,2.0,47.0,5.0,0.0,20.0,0,1.0
org.apache.camel.processor.Splitter,2.0,19.0,6.0,0.0,18.0,0,2.0
org.apache.camel.processor.StreamResequencer,3.0,57.0,4.0,0.0,30.0,0,0.0
org.apache.camel.processor.ThreadProcessor,1.0,90.0,4.0,0.0,24.0,0,1.0
org.apache.camel.processor.Throttler,4.0,65.0,1.0,0.0,43.0,0,0.0
org.apache.camel.processor.TryProcessor,2.0,23.0,6.0,0.0,20.0,1,9.0
org.apache.camel.processor.UnitOfWorkProcessor,3.0,0.0,3.0,0.0,24.0,0,1.0
org.apache.camel.processor.UnmarshalProcessor,1.0,0.0,4.0,0.0,2.0,0,0.0
org.apache.camel.processor.aggregate.AggregationCollection,2.0,41.0,3.0,0.0,4.0,0,4.0
org.apache.camel.processor.aggregate.AggregationStrategy,0.0,0.0,1.0,1.0,1.0,0,0.0
org.apache.camel.processor.aggregate.UseLatestAggregationStrategy,1.0,0.0,1.0,0.0,1.0,0,1.0
org.apache.camel.processor.idempotent.IdempotentConsumer,2.0,48.0,6.0,0.0,22.0,0,0.0
org.apache.camel.processor.idempotent.MemoryMessageIdRepository,1.0,60.0,1.0,0.0,5.0,0,1.0
org.apache.camel.processor.idempotent.MessageIdRepository,0.0,0.0,0.0,1.0,1.0,0,0.0
org.apache.camel.processor.idempotent.NoMessageIdException,3.0,33.0,2.0,0.0,7.0,0,0.0
org.apache.camel.processor.loadbalancer.LoadBalancer,1.0,0.0,0.0,1.0,4.0,0,0.0
org.apache.camel.processor.loadbalancer.LoadBalancerSupport,1.0,0.0,0.0,2.0,3.0,0,1.0
org.apache.camel.processor.loadbalancer.QueueLoadBalancer,2.0,0.0,1.0,3.0,5.0,0,0.0
org.apache.camel.processor.loadbalancer.RandomLoadBalancer,3.0,0.0,1.0,0.0,6.0,0,0.0
org.apache.camel.processor.loadbalancer.RoundRobinLoadBalancer,3.0,0.0,1.0,0.0,6.0,0,0.0
org.apache.camel.processor.loadbalancer.StickyLoadBalancer,3.0,67.0,3.0,0.0,12.0,0,2.0
