Name,DIT,LCOM,CBO,NOC,RFC,NPM,bug
org.apache.tools.ant.taskdefs.GenerateKey,3.0,83.0,5.0,0.0,36.0,0,1.0
org.apache.tools.ant.taskdefs.Get,3.0,71.0,3.0,0.0,30.0,0,0.0
org.apache.tools.ant.taskdefs.Jar,5.0,80.0,7.0,2.0,76.0,2,0.0
org.apache.tools.ant.taskdefs.Java,3.0,82.0,13.0,0.0,48.0,2,0.0
org.apache.tools.ant.taskdefs.Javac,4.0,94.0,9.0,1.0,85.0,0,1.0
org.apache.tools.ant.taskdefs.JavacOutputStream,2.0,41.0,1.0,0.0,4.0,1,0.0
org.apache.tools.ant.taskdefs.Javadoc,3.0,95.0,15.0,0.0,95.0,4,0.0
org.apache.tools.ant.taskdefs.Jikes,1.0,0.0,4.0,0.0,2.0,0,0.0
org.apache.tools.ant.taskdefs.JikesOutputParser,1.0,85.0,2.0,0.0,12.0,4,0.0
org.apache.tools.ant.taskdefs.KeySubst,3.0,71.0,1.0,0.0,30.0,0,0.0
org.apache.tools.ant.taskdefs.LogOutputStream,2.0,67.0,2.0,0.0,7.0,0,0.0
org.apache.tools.ant.taskdefs.LogStreamHandler,2.0,0.0,3.0,0.0,15.0,0,0.0
org.apache.tools.ant.taskdefs.Manifest,1.0,44.0,4.0,0.0,9.0,0,0.0
org.apache.tools.ant.taskdefs.ManifestException,2.0,0.0,0.0,0.0,1.0,0,0.0
org.apache.tools.ant.taskdefs.MatchingTask,3.0,53.0,5.0,12.0,36.0,0,0.0
org.apache.tools.ant.taskdefs.Mkdir,3.0,0.0,1.0,0.0,25.0,0,0.0
org.apache.tools.ant.taskdefs.Move,4.0,0.0,6.0,0.0,48.0,0,1.0
org.apache.tools.ant.taskdefs.Parallel,3.0,0.0,3.0,0.0,25.0,0,0.0
org.apache.tools.ant.taskdefs.Patch,3.0,54.0,6.0,0.0,31.0,0,0.0
org.apache.tools.ant.taskdefs.PathConvert,3.0,78.0,6.0,0.0,35.0,3,0.0
org.apache.tools.ant.taskdefs.Property,3.0,88.0,7.0,0.0,48.0,1,1.0
org.apache.tools.ant.taskdefs.PumpStreamHandler,1.0,73.0,1.0,1.0,13.0,0,0.0
org.apache.tools.ant.taskdefs.Recorder,3.0,70.0,6.0,0.0,29.0,0,1.0
org.apache.tools.ant.taskdefs.RecorderEntry,1.0,83.0,4.0,0.0,16.0,2,0.0
org.apache.tools.ant.taskdefs.Rename,3.0,50.0,1.0,0.0,27.0,0,0.0
org.apache.tools.ant.taskdefs.Replace,4.0,83.0,5.0,0.0,52.0,3,1.0
org.apache.tools.ant.taskdefs.Rmic,4.0,92.0,10.0,0.0,78.0,2,0.0
org.apache.tools.ant.taskdefs.SQLExec,3.0,91.0,12.0,0.0,48.0,0,1.0
org.apache.tools.ant.taskdefs.SendEmail,3.0,75.0,2.0,0.0,31.0,0,1.0
org.apache.tools.ant.taskdefs.Sequential,3.0,0.0,1.0,0.0,25.0,0,0.0
org.apache.tools.ant.taskdefs.SignJar,3.0,87.0,6.0,0.0,40.0,1,0.0
org.apache.tools.ant.taskdefs.Sleep,3.0,80.0,2.0,0.0,33.0,1,0.0
org.apache.tools.ant.taskdefs.StreamPumper,1.0,0.0,0.0,0.0,2.0,0,0.0
org.apache.tools.ant.taskdefs.Tar,4.0,71.0,9.0,0.0,43.0,0,0.0
org.apache.tools.ant.taskdefs.TaskOutputStream,2.0,22.0,1.0,0.0,3.0,1,0.0
org.apache.tools.ant.taskdefs.Taskdef,4.0,0.0,0.0,0.0,37.0,0,0.0
org.apache.tools.ant.taskdefs.Touch,3.0,65.0,5.0,0.0,31.0,0,0.0
org.apache.tools.ant.taskdefs.Transform,5.0,0.0,0.0,0.0,58.0,0,0.0
org.apache.tools.ant.taskdefs.Tstamp,3.0,0.0,2.0,0.0,25.0,0,0.0
org.apache.tools.ant.taskdefs.Typedef,4.0,0.0,0.0,0.0,37.0,0,0.0
org.apache.tools.ant.taskdefs.Untar,3.0,50.0,5.0,0.0,27.0,0,0.0
org.apache.tools.ant.taskdefs.UpToDate,4.0,74.0,4.0,0.0,43.0,1,1.0
org.apache.tools.ant.taskdefs.War,6.0,72.0,5.0,0.0,85.0,0,0.0
org.apache.tools.ant.taskdefs.XSLTLiaison,0.0,0.0,0.0,1.0,3.0,0,0.0
org.apache.tools.ant.taskdefs.XSLTProcess,4.0,88.0,9.0,0.0,57.0,5,0.0
org.apache.tools.ant.taskdefs.Zip,4.0,90.0,13.0,1.0,62.0,0,0.0
org.apache.tools.ant.taskdefs.compilers.CompilerAdapter,0.0,0.0,2.0,1.0,2.0,0,0.0
org.apache.tools.ant.taskdefs.compilers.CompilerAdapterFactory,1.0,0.0,12.0,0.0,3.0,2,1.0
org.apache.tools.ant.taskdefs.compilers.DefaultCompilerAdapter,1.0,70.0,12.0,8.0,8.0,0,1.0
org.apache.tools.ant.taskdefs.compilers.Gcj,2.0,0.0,6.0,0.0,10.0,0,0.0
org.apache.tools.ant.taskdefs.compilers.Javac12,2.0,0.0,5.0,0.0,9.0,0,0.0
org.apache.tools.ant.taskdefs.compilers.Javac13,2.0,0.0,4.0,0.0,9.0,0,0.0
org.apache.tools.ant.taskdefs.compilers.JavacExternal,2.0,0.0,4.0,0.0,9.0,0,0.0
org.apache.tools.ant.taskdefs.compilers.Jikes,2.0,0.0,7.0,0.0,9.0,0,0.0
org.apache.tools.ant.taskdefs.compilers.Jvc,2.0,0.0,6.0,0.0,9.0,0,0.0
org.apache.tools.ant.taskdefs.compilers.Kjc,2.0,0.0,6.0,0.0,10.0,0,0.0
org.apache.tools.ant.taskdefs.compilers.Sj,2.0,0.0,4.0,0.0,9.0,0,0.0
org.apache.tools.ant.taskdefs.condition.And,2.0,0.0,1.0,0.0,12.0,0,1.0
org.apache.tools.ant.taskdefs.condition.Condition,0.0,0.0,1.0,7.0,1.0,0,1.0
org.apache.tools.ant.taskdefs.condition.ConditionBase,1.0,54.0,9.0,4.0,11.0,0,1.0
org.apache.tools.ant.taskdefs.condition.Equals,1.0,33.0,1.0,0.0,3.0,0,1.0
org.apache.tools.ant.taskdefs.condition.Not,2.0,0.0,1.0,0.0,12.0,0,1.0
org.apache.tools.ant.taskdefs.condition.Or,2.0,0.0,1.0,0.0,12.0,0,1.0
org.apache.tools.ant.taskdefs.condition.Os,1.0,0.0,1.0,0.0,2.0,0,1.0
org.apache.tools.ant.taskdefs.optional.TraXLiaison,1.0,60.0,0.0,0.0,5.0,0,0.0
org.apache.tools.ant.taskdefs.rmic.DefaultRmicAdapter,1.0,69.0,10.0,3.0,13.0,0,0.0
org.apache.tools.ant.taskdefs.rmic.KaffeRmic,2.0,0.0,4.0,0.0,14.0,0,1.0
org.apache.tools.ant.taskdefs.rmic.RmicAdapter,0.0,0.0,4.0,1.0,4.0,0,1.0
org.apache.tools.ant.taskdefs.rmic.RmicAdapterFactory,1.0,0.0,6.0,0.0,3.0,2,1.0
org.apache.tools.ant.taskdefs.rmic.SunRmic,2.0,0.0,5.0,0.0,14.0,0,1.0
org.apache.tools.ant.taskdefs.rmic.WLRmic,2.0,0.0,4.0,0.0,16.0,0,1.0
org.apache.tools.ant.types.Commandline,1.0,70.0,3.0,0.0,17.0,0,0.0
org.apache.tools.ant.types.CommandlineJava,1.0,78.0,8.0,0.0,26.0,2,1.0
org.apache.tools.ant.types.DataType,2.0,66.0,3.0,7.0,13.0,0,0.0
org.apache.tools.ant.types.Description,3.0,0.0,0.0,0.0,14.0,0,1.0
org.apache.tools.ant.types.EnumeratedAttribute,1.0,50.0,1.0,11.0,5.0,0,0.0
org.apache.tools.ant.types.Environment,1.0,0.0,2.0,1.0,3.0,0,0.0
org.apache.tools.ant.types.FileList,3.0,43.0,3.0,0.0,21.0,0,0.0
org.apache.tools.ant.types.FileSet,3.0,66.0,7.0,2.0,31.0,0,0.0
org.apache.tools.ant.types.FilterSet,3.0,83.0,3.0,0.0,25.0,0,0.0
org.apache.tools.ant.types.FilterSet.Filter,1.0,50.0,0.0,0.0,6.0,0,0.0
org.apache.tools.ant.types.FilterSetCollection,1.0,40.0,1.0,0.0,5.0,0,0.0
org.apache.tools.ant.types.Mapper,3.0,72.0,7.0,0.0,24.0,0,0.0
org.apache.tools.ant.types.Path,3.0,76.0,7.0,0.0,33.0,0,0.0
org.apache.tools.ant.types.PatternSet,3.0,77.0,5.0,0.0,33.0,5,0.0
org.apache.tools.ant.types.Reference,1.0,40.0,2.0,0.0,5.0,0,0.0
org.apache.tools.ant.types.ZipFileSet,4.0,68.0,4.0,0.0,39.0,0,0.0
org.apache.tools.ant.types.ZipScanner,2.0,60.0,0.0,0.0,27.0,0,0.0
org.apache.tools.ant.util.DOMElementWriter,1.0,66.0,0.0,0.0,3.0,0,0.0
org.apache.tools.ant.util.FileNameMapper,0.0,0.0,0.0,6.0,3.0,0,0.0
org.apache.tools.ant.util.FileUtils,1.0,92.0,3.0,0.0,14.0,0,0.0
org.apache.tools.ant.util.FlatFileNameMapper,1.0,0.0,0.0,0.0,3.0,0,0.0
org.apache.tools.ant.util.GlobPatternMapper,1.0,50.0,0.0,0.0,4.0,0,0.0
org.apache.tools.ant.util.IdentityMapper,1.0,0.0,0.0,0.0,3.0,0,0.0
org.apache.tools.ant.util.MergingMapper,1.0,33.0,0.0,0.0,3.0,0,0.0
org.apache.tools.ant.util.RegexpPatternMapper,1.0,46.0,3.0,0.0,5.0,0,0.0
org.apache.tools.ant.util.SourceFileScanner,1.0,33.0,3.0,0.0,3.0,0,0.0
org.apache.tools.ant.util.regexp.JakartaOroMatcher,1.0,50.0,1.0,0.0,4.0,0,0.0
org.apache.tools.ant.util.regexp.JakartaRegexpMatcher,1.0,37.0,1.0,0.0,4.0,0,0.0
org.apache.tools.ant.util.regexp.RegexpMatcher,0.0,0.0,1.0,2.0,4.0,0,0.0
org.apache.tools.ant.util.regexp.RegexpMatcherFactory,1.0,0.0,2.0,0.0,3.0,0,0.0
org.apache.tools.mail.MailMessage,1.0,88.0,2.0,0.0,27.0,0,0.0
org.apache.tools.mail.MailPrintStream,2.0,80.0,0.0,0.0,5.0,0,0.0
org.apache.tools.mail.SmtpResponseReader,1.0,50.0,0.0,0.0,5.0,1,0.0
org.apache.tools.tar.TarBuffer,1.0,67.0,0.0,0.0,21.0,4,0.0
org.apache.tools.tar.TarConstants,0.0,0.0,0.0,1.0,0.0,0,0.0
org.apache.tools.tar.TarEntry,1.0,82.0,1.0,0.0,31.0,1,0.0
org.apache.tools.tar.TarInputStream,2.0,82.0,2.0,0.0,16.0,0,0.0
org.apache.tools.tar.TarOutputStream,2.0,77.0,3.0,0.0,15.0,1,0.0
org.apache.tools.tar.TarUtils,1.0,0.0,0.0,0.0,7.0,0,0.0
org.apache.tools.zip.AsiExtraField,1.0,85.0,2.0,0.0,19.0,0,0.0
org.apache.tools.zip.ExtraFieldUtils,1.0,60.0,4.0,0.0,5.0,0,0.0
org.apache.tools.zip.UnixStat,0.0,0.0,0.0,1.0,0.0,0,0.0
org.apache.tools.zip.UnrecognizedExtraField,1.0,70.0,1.0,0.0,9.0,0,0.0
org.apache.tools.zip.ZipEntry,2.0,89.0,3.0,0.0,21.0,3,0.0
org.apache.tools.zip.ZipExtraField,0.0,0.0,1.0,2.0,6.0,0,0.0
org.apache.tools.zip.ZipLong,1.0,14.0,0.0,0.0,7.0,0,0.0
org.apache.tools.zip.ZipOutputStream,2.0,82.0,3.0,0.0,16.0,0,0.0
org.apache.tools.zip.ZipShort,1.0,14.0,0.0,0.0,7.0,0,0.0
