Name,DIT,LCOM,CBO,NOC,RFC,NPM,bug
org.apache.xalan.templates.StylesheetRoot,4.0,93.0,7.0,0.0,133.0,3,0.0
org.apache.xalan.templates.TemplateList,1.0,80.0,6.0,0.0,19.0,9,2.0
org.apache.xalan.templates.XMLNSDecl,1.0,50.0,0.0,0.0,4.0,0,0.0
org.apache.xalan.templates.XSLTVisitable,0.0,0.0,0.0,0.0,1.0,0,0.0
org.apache.xalan.templates.XUnresolvedVariable,3.0,72.0,0.0,0.0,48.0,0,0.0
org.apache.xalan.trace.TraceListener,2.0,0.0,0.0,0.0,3.0,0,1.0
org.apache.xalan.trace.TraceManager,1.0,50.0,2.0,0.0,13.0,0,0.0
org.apache.xalan.transformer.ClonerToResultTree,1.0,0.0,1.0,0.0,1.0,0,1.0
org.apache.xalan.transformer.Counter,1.0,60.0,1.0,0.0,3.0,0,1.0
org.apache.xalan.transformer.CountersTable,2.0,80.0,2.0,0.0,5.0,0,1.0
org.apache.xalan.transformer.KeyRefIterator,3.0,25.0,5.0,0.0,10.0,0,1.0
org.apache.xalan.transformer.KeyTable,1.0,68.0,6.0,0.0,8.0,3,1.0
org.apache.xalan.transformer.NodeSortKey,1.0,0.0,1.0,0.0,1.0,0,1.0
org.apache.xalan.transformer.QueuedEvents,1.0,83.0,1.0,0.0,6.0,0,0.0
org.apache.xalan.transformer.ResultNameSpace,1.0,33.0,0.0,0.0,1.0,0,1.0
org.apache.xalan.transformer.TransformSnapshot,0.0,0.0,0.0,1.0,0.0,0,0.0
org.apache.xalan.transformer.TransformSnapshotImpl,1.0,25.0,7.0,0.0,2.0,0,0.0
org.apache.xalan.transformer.TransformerClient,0.0,0.0,0.0,0.0,1.0,0,0.0
org.apache.xalan.transformer.TransformerIdentityImpl,2.0,90.0,6.0,0.0,43.0,1,4.0
org.apache.xalan.transformer.XSLInfiniteLoopException,1.0,0.0,0.0,0.0,2.0,0,1.0
org.apache.xalan.transformer.XalanTransformState,1.0,71.0,2.0,0.0,9.0,0,0.0
org.apache.xalan.xsltc.CollatorFactory,0.0,0.0,0.0,0.0,2.0,0,0.0
org.apache.xalan.xsltc.DOMCache,0.0,0.0,0.0,0.0,1.0,0,1.0
org.apache.xalan.xsltc.NodeIterator,2.0,0.0,1.0,0.0,10.0,0,0.0
org.apache.xalan.xsltc.ProcessorVersion,1.0,0.0,0.0,0.0,1.0,0,0.0
org.apache.xalan.xsltc.StripFilter,0.0,0.0,0.0,0.0,1.0,0,0.0
org.apache.xalan.xsltc.TransletException,2.0,0.0,0.0,0.0,3.0,0,0.0
org.apache.xalan.xsltc.cmdline.Compile,1.0,37.0,1.0,0.0,2.0,0,0.0
org.apache.xalan.xsltc.cmdline.getopt.IllegalArgumentException,2.0,0.0,0.0,0.0,1.0,0,0.0
org.apache.xalan.xsltc.compiler.AbsolutePathPattern,2.0,12.0,5.0,0.0,8.0,0,0.0
org.apache.xalan.xsltc.compiler.AttributeValue,2.0,0.0,1.0,0.0,1.0,0,0.0
org.apache.xalan.xsltc.compiler.CallTemplate,2.0,19.0,4.0,0.0,5.0,0,4.0
org.apache.xalan.xsltc.compiler.CastExpr,2.0,54.0,3.0,0.0,8.0,0,0.0
org.apache.xalan.xsltc.compiler.CeilingCall,3.0,0.0,1.0,0.0,28.0,0,0.0
org.apache.xalan.xsltc.compiler.Constants,2.0,0.0,0.0,2.0,0.0,0,0.0
org.apache.xalan.xsltc.compiler.CurrentCall,3.0,0.0,1.0,0.0,28.0,0,0.0
org.apache.xalan.xsltc.compiler.DecimalFormatting,2.0,50.0,2.0,0.0,4.0,0,1.0
org.apache.xalan.xsltc.compiler.ElementAvailableCall,3.0,0.0,3.0,0.0,31.0,0,0.0
org.apache.xalan.xsltc.compiler.FilterExpr,2.0,14.0,4.0,0.0,7.0,0,1.0
org.apache.xalan.xsltc.compiler.FilterParentPath,2.0,33.0,4.0,0.0,6.0,0,0.0
org.apache.xalan.xsltc.compiler.FilteredAbsoluteLocationPath,2.0,0.0,3.0,0.0,7.0,0,0.0
org.apache.xalan.xsltc.compiler.ForEach,2.0,40.0,6.0,0.0,5.0,0,0.0
org.apache.xalan.xsltc.compiler.ForwardPositionExpr,2.0,0.0,2.0,0.0,5.0,0,0.0
org.apache.xalan.xsltc.compiler.FunctionAvailableCall,3.0,60.0,4.0,0.0,33.0,2,0.0
org.apache.xalan.xsltc.compiler.FunctionCall,2.0,87.0,7.0,11.0,26.0,3,1.0
org.apache.xalan.xsltc.compiler.IllegalCharException,2.0,0.0,0.0,0.0,1.0,0,0.0
org.apache.xalan.xsltc.compiler.Import,2.0,50.0,8.0,0.0,4.0,0,2.0
org.apache.xalan.xsltc.compiler.Key,2.0,35.0,4.0,0.0,5.0,0,1.0
org.apache.xalan.xsltc.compiler.KeyCall,3.0,37.0,5.0,0.0,30.0,1,0.0
org.apache.xalan.xsltc.compiler.KeyPattern,2.0,0.0,0.0,0.0,1.0,0,0.0
org.apache.xalan.xsltc.compiler.LastCall,3.0,0.0,2.0,0.0,30.0,0,0.0
org.apache.xalan.xsltc.compiler.LiteralExpr,2.0,50.0,3.0,0.0,8.0,0,0.0
org.apache.xalan.xsltc.compiler.NameBase,3.0,50.0,2.0,0.0,31.0,0,0.0
org.apache.xalan.xsltc.compiler.NamespaceAlias,2.0,66.0,2.0,0.0,3.0,0,0.0
org.apache.xalan.xsltc.compiler.NotCall,3.0,0.0,1.0,0.0,29.0,0,0.0
org.apache.xalan.xsltc.compiler.Number,2.0,74.0,7.0,0.0,13.0,4,1.0
org.apache.xalan.xsltc.compiler.ParameterRef,3.0,0.0,1.0,0.0,10.0,0,2.0
org.apache.xalan.xsltc.compiler.Predicate,2.0,84.0,14.0,0.0,21.0,1,4.0
org.apache.xalan.xsltc.compiler.ProcessingInstruction,2.0,0.0,3.0,0.0,3.0,0,1.0
org.apache.xalan.xsltc.compiler.RelativeLocationPath,2.0,0.0,0.0,0.0,2.0,0,0.0
org.apache.xalan.xsltc.compiler.RoundCall,3.0,0.0,1.0,0.0,28.0,0,1.0
org.apache.xalan.xsltc.compiler.SourceLoader,0.0,0.0,1.0,1.0,1.0,0,0.0
org.apache.xalan.xsltc.compiler.StepPattern,2.0,77.0,5.0,0.0,20.0,6,1.0
org.apache.xalan.xsltc.compiler.StringLengthCall,3.0,0.0,2.0,0.0,28.0,0,0.0
org.apache.xalan.xsltc.compiler.Stylesheet,2.0,95.0,9.0,0.0,108.0,10,0.0
org.apache.xalan.xsltc.compiler.SyntaxTreeNode,1.0,91.0,11.0,1.0,54.0,3,0.0
org.apache.xalan.xsltc.compiler.Text,2.0,65.0,2.0,0.0,10.0,0,0.0
org.apache.xalan.xsltc.compiler.TransletOutput,2.0,25.0,5.0,0.0,4.0,0,0.0
org.apache.xalan.xsltc.compiler.UnparsedEntityUriCall,3.0,0.0,3.0,0.0,29.0,0,0.0
org.apache.xalan.xsltc.compiler.ValueOf,2.0,33.0,4.0,0.0,4.0,0,0.0
org.apache.xalan.xsltc.compiler.Variable,2.0,0.0,6.0,0.0,5.0,0,1.0
org.apache.xalan.xsltc.compiler.VariableRefBase,2.0,50.0,2.0,1.0,7.0,0,0.0
org.apache.xalan.xsltc.compiler.When,2.0,41.0,6.0,0.0,6.0,0,0.0
org.apache.xalan.xsltc.compiler.WithParam,2.0,30.0,5.0,0.0,5.0,0,2.0
org.apache.xalan.xsltc.compiler.XSLTC,1.0,94.0,6.0,0.0,57.0,4,1.0
org.apache.xalan.xsltc.compiler.XslElement,2.0,60.0,4.0,0.0,9.0,2,1.0
org.apache.xalan.xsltc.compiler.util.AttributeSetMethodGenerator,2.0,73.0,1.0,0.0,7.0,0,1.0
org.apache.xalan.xsltc.compiler.util.BooleanType,2.0,0.0,2.0,0.0,51.0,0,0.0
org.apache.xalan.xsltc.compiler.util.ClassGenerator,2.0,80.0,3.0,1.0,9.0,0,0.0
org.apache.xalan.xsltc.compiler.util.ErrorMessages,2.0,0.0,0.0,0.0,1.0,0,2.0
org.apache.xalan.xsltc.compiler.util.MethodType,2.0,32.0,0.0,0.0,45.0,0,0.0
org.apache.xalan.xsltc.compiler.util.NodeSortRecordGenerator,3.0,33.0,1.0,0.0,12.0,0,0.0
org.apache.xalan.xsltc.compiler.util.NumberType,2.0,0.0,0.0,1.0,33.0,0,0.0
org.apache.xalan.xsltc.compiler.util.RealType,3.0,0.0,2.0,0.0,60.0,0,0.0
org.apache.xalan.xsltc.compiler.util.SlotAllocator,1.0,41.0,0.0,0.0,3.0,0,0.0
org.apache.xalan.xsltc.compiler.util.TestGenerator,2.0,84.0,0.0,0.0,12.0,0,0.0
org.apache.xalan.xsltc.compiler.util.Type,1.0,0.0,4.0,4.0,31.0,0,0.0
org.apache.xalan.xsltc.compiler.util.Util,1.0,96.0,1.0,0.0,16.0,0,3.0
org.apache.xalan.xsltc.compiler.util.VoidType,2.0,0.0,1.0,0.0,40.0,0,0.0
org.apache.xalan.xsltc.dom.AbsoluteIterator,2.0,0.0,1.0,0.0,21.0,0,0.0
org.apache.xalan.xsltc.dom.AnyNodeCounter,2.0,0.0,1.0,1.0,4.0,0,0.0
org.apache.xalan.xsltc.dom.BitArray,1.0,75.0,0.0,0.0,16.0,0,0.0
org.apache.xalan.xsltc.dom.DOMAdapter,1.0,86.0,4.0,0.0,55.0,4,1.0
org.apache.xalan.xsltc.dom.DupFilterIterator,2.0,57.0,3.0,0.0,21.0,0,1.0
org.apache.xalan.xsltc.dom.Filter,0.0,0.0,0.0,0.0,1.0,0,0.0
org.apache.xalan.xsltc.dom.FilteredStepIterator,3.0,0.0,1.0,0.0,23.0,0,0.0
org.apache.xalan.xsltc.dom.ForwardPositionIterator,2.0,0.0,1.0,0.0,20.0,0,0.0
org.apache.xalan.xsltc.dom.KeyIndex,2.0,78.0,4.0,0.0,33.0,0,0.0
org.apache.xalan.xsltc.dom.LoadDocument,1.0,0.0,6.0,0.0,2.0,0,4.0
org.apache.xalan.xsltc.dom.MultipleNodeCounter,2.0,50.0,2.0,1.0,4.0,0,0.0
org.apache.xalan.xsltc.dom.NodeSortRecord,1.0,74.0,3.0,0.0,10.0,2,2.0
org.apache.xalan.xsltc.dom.NthIterator,2.0,56.0,1.0,0.0,23.0,0,0.0
org.apache.xalan.xsltc.dom.SimpleResultTreeImpl,2.0,96.0,7.0,0.0,188.0,0,0.0
org.apache.xalan.xsltc.dom.SimpleResultTreeImpl.SingletonIterator,2.0,50.0,2.0,0.0,19.0,0,0.0
org.apache.xalan.xsltc.dom.SingletonIterator,2.0,43.0,0.0,0.0,21.0,0,0.0
org.apache.xalan.xsltc.dom.StepIterator,2.0,33.0,1.0,1.0,21.0,0,0.0
org.apache.xalan.xsltc.runtime.AbstractTranslet,1.0,93.0,8.0,0.0,36.0,1,1.0
org.apache.xalan.xsltc.runtime.AttributeList,1.0,72.0,1.0,0.0,17.0,1,0.0
org.apache.xalan.xsltc.runtime.BasisLibrary,1.0,98.0,5.0,0.0,57.0,4,6.0
org.apache.xalan.xsltc.runtime.Hashtable,1.0,66.0,2.0,0.0,15.0,0,0.0
org.apache.xalan.xsltc.runtime.HashtableEntry,1.0,0.0,0.0,0.0,1.0,0,0.0
org.apache.xalan.xsltc.runtime.StringValueHandler,2.0,60.0,0.0,0.0,87.0,0,0.0
org.apache.xalan.xsltc.runtime.output.TransletOutputHandlerFactory,1.0,82.0,4.0,0.0,12.0,0,0.0
org.apache.xalan.xsltc.runtime.output.WriterOutputBuffer,1.0,60.0,0.0,0.0,5.0,0,0.0
org.apache.xalan.xsltc.trax.DOM2SAX,1.0,88.0,0.0,0.0,25.0,5,0.0
org.apache.xalan.xsltc.trax.DOM2TO,1.0,86.0,0.0,0.0,22.0,2,2.0
org.apache.xalan.xsltc.trax.OutputSettings,1.0,100.0,0.0,0.0,1.0,0,0.0
org.apache.xalan.xsltc.trax.SmartTransformerFactoryImpl,2.0,59.0,2.0,0.0,20.0,2,0.0
org.apache.xalan.xsltc.trax.TemplatesImpl,1.0,78.0,2.0,0.0,15.0,3,2.0
org.apache.xalan.xsltc.trax.TrAXFilter,2.0,75.0,0.0,0.0,6.0,1,1.0
org.apache.xalan.xsltc.trax.TransformerFactoryImpl,2.0,89.0,4.0,0.0,32.0,9,0.0
org.apache.xalan.xsltc.trax.XSLTCSource,1.0,44.0,2.0,0.0,9.0,0,1.0
org.apache.xalan.xsltc.util.IntegerArray,1.0,45.0,0.0,0.0,24.0,3,1.0
org.apache.xalan.xsltc.util.JavaCupRedirect,1.0,0.0,0.0,0.0,2.0,0,0.0
org.apache.xml.dtm.DTM,0.0,0.0,0.0,1.0,66.0,0,1.0
org.apache.xml.dtm.DTMConfigurationException,3.0,0.0,0.0,0.0,21.0,0,0.0
org.apache.xml.dtm.DTMException,2.0,43.0,1.0,1.0,15.0,0,0.0
org.apache.xml.dtm.DTMIterator,0.0,0.0,2.0,1.0,25.0,0,0.0
org.apache.xml.dtm.DTMManager,1.0,84.0,6.0,0.0,18.0,0,0.0
org.apache.xml.dtm.DTMWSFilter,0.0,0.0,1.0,0.0,1.0,0,0.0
org.apache.xml.dtm.SecuritySupport,1.0,100.0,0.0,0.0,5.0,0,0.0
org.apache.xml.dtm.ref.CoroutineManager,1.0,19.0,1.0,0.0,5.0,0,1.0
org.apache.xml.dtm.ref.CustomStringPool,2.0,50.0,0.0,0.0,10.0,0,0.0
org.apache.xml.dtm.ref.DTMAxisIterNodeList,2.0,40.0,2.0,0.0,8.0,1,0.0
org.apache.xml.dtm.ref.DTMAxisIteratorBase,1.0,87.0,1.0,11.0,13.0,0,1.0
org.apache.xml.dtm.ref.DTMDefaultBaseIterators,3.0,0.0,28.0,1.0,7.0,0,0.0
org.apache.xml.dtm.ref.DTMDefaultBaseIterators.AttributeIterator,3.0,0.0,0.0,0.0,17.0,0,1.0
org.apache.xml.dtm.ref.DTMDefaultBaseIterators.DescendantIterator,3.0,0.0,0.0,2.0,19.0,0,2.0
org.apache.xml.dtm.ref.DTMDefaultBaseIterators.SingletonIterator,3.0,50.0,0.0,1.0,21.0,0,0.0
org.apache.xml.dtm.ref.DTMDefaultBaseTraversers,2.0,0.0,24.0,1.0,3.0,0,0.0
org.apache.xml.dtm.ref.DTMNodeListBase,1.0,0.0,0.0,1.0,3.0,0,0.0
org.apache.xml.dtm.ref.DTMNodeProxy,1.0,61.0,2.0,0.0,89.0,0,1.0
org.apache.xml.dtm.ref.DTMStringPool,1.0,50.0,1.0,1.0,6.0,0,0.0
org.apache.xml.dtm.ref.DTMTreeWalker,1.0,53.0,1.0,0.0,10.0,1,1.0
org.apache.xml.dtm.ref.ExtendedType,1.0,36.0,0.0,0.0,9.0,0,0.0
org.apache.xml.dtm.ref.IncrementalSAXSource,0.0,0.0,0.0,0.0,5.0,0,0.0
org.apache.xml.dtm.ref.dom2dtm.DOM2DTMdefaultNamespaceDeclarationNode,1.0,88.0,1.0,0.0,32.0,0,0.0
org.apache.xml.res.XMLErrorResources,2.0,0.0,0.0,4.0,3.0,1,1.0
org.apache.xml.res.XMLErrorResources_en,3.0,0.0,0.0,0.0,3.0,0,1.0
org.apache.xml.res.XMLErrorResources_es,3.0,0.0,0.0,0.0,4.0,0,0.0
org.apache.xml.res.XMLErrorResources_ko,3.0,0.0,0.0,0.0,4.0,0,0.0
org.apache.xml.res.XMLErrorResources_zh_CN,3.0,0.0,0.0,0.0,4.0,0,0.0
org.apache.xml.serializer.AttributesImplSerializer,2.0,0.0,0.0,0.0,4.0,0,0.0
org.apache.xml.serializer.CharInfo,1.0,66.0,0.0,0.0,1.0,0,2.0
org.apache.xml.serializer.DOMSerializer,0.0,0.0,0.0,0.0,1.0,0,0.0
org.apache.xml.serializer.EmptySerializer,1.0,0.0,2.0,2.0,80.0,1,0.0
org.apache.xml.serializer.NamespaceMappings,1.0,55.0,0.0,0.0,9.0,1,1.0
org.apache.xml.serializer.OutputPropertyUtils,1.0,0.0,0.0,0.0,2.0,0,0.0
org.apache.xml.serializer.Serializer,0.0,0.0,1.0,0.0,9.0,0,0.0
org.apache.xml.serializer.SerializerFactory,1.0,100.0,3.0,0.0,1.0,0,0.0
org.apache.xml.serializer.ToHTMLSAXHandler,3.0,97.0,0.0,0.0,63.0,0,0.0
org.apache.xml.serializer.ToHTMLStream,3.0,91.0,5.0,0.0,97.0,6,4.0
org.apache.xml.serializer.ToSAXHandler,2.0,80.0,0.0,2.0,22.0,0,2.0
org.apache.xml.serializer.ToStream,2.0,95.0,10.0,1.0,70.0,7,6.0
org.apache.xml.serializer.ToTextSAXHandler,3.0,0.0,0.0,0.0,63.0,0,0.0
org.apache.xml.serializer.ToUnknownStream,2.0,88.0,4.0,0.0,81.0,6,0.0
org.apache.xml.serializer.WriterToASCI,2.0,0.0,0.0,0.0,7.0,0,0.0
org.apache.xml.utils.AttList,1.0,64.0,1.0,0.0,13.0,0,1.0
org.apache.xml.utils.BoolStack,1.0,41.0,0.0,0.0,13.0,1,1.0
org.apache.xml.utils.CharKey,1.0,19.0,0.0,0.0,5.0,0,1.0
org.apache.xml.utils.Constants,1.0,0.0,0.0,1.0,0.0,0,0.0
org.apache.xml.utils.DOM2Helper,2.0,81.0,1.0,0.0,35.0,0,1.0
org.apache.xml.utils.DOMBuilder,1.0,80.0,2.0,0.0,30.0,1,0.0
org.apache.xml.utils.DOMHelper,1.0,94.0,6.0,1.0,24.0,2,1.0
org.apache.xml.utils.DefaultErrorHandler,1.0,61.0,3.0,0.0,13.0,0,1.0
org.apache.xml.utils.FastStringBuffer,1.0,57.0,1.0,0.0,28.0,3,0.0
org.apache.xml.utils.Hashtree2Node,1.0,0.0,0.0,0.0,1.0,0,2.0
org.apache.xml.utils.IntVector,1.0,41.0,0.0,0.0,20.0,0,1.0
org.apache.xml.utils.ListingErrorHandler,1.0,79.0,4.0,0.0,17.0,0,1.0
org.apache.xml.utils.NSInfo,1.0,0.0,0.0,0.0,3.0,0,1.0
org.apache.xml.utils.NodeVector,1.0,44.0,1.0,0.0,30.0,0,1.0
org.apache.xml.utils.ObjectStack,2.0,0.0,0.0,0.0,12.0,0,1.0
org.apache.xml.utils.PrefixResolver,0.0,0.0,0.0,2.0,4.0,0,1.0
org.apache.xml.utils.PrefixResolverDefault,1.0,60.0,1.0,1.0,5.0,0,2.0
org.apache.xml.utils.QName,1.0,72.0,2.0,0.0,28.0,0,0.0
org.apache.xml.utils.SAXSourceLocator,2.0,25.0,0.0,0.0,8.0,0,0.0
org.apache.xml.utils.SerializableLocatorImpl,1.0,80.0,0.0,0.0,10.0,0,0.0
org.apache.xml.utils.StringBufferPool,1.0,0.0,1.0,0.0,2.0,0,1.0
org.apache.xml.utils.StringToIntTable,1.0,40.0,0.0,0.0,8.0,0,1.0
org.apache.xml.utils.StringToStringTable,1.0,45.0,0.0,0.0,11.0,0,1.0
org.apache.xml.utils.StringVector,1.0,43.0,0.0,0.0,11.0,0,1.0
org.apache.xml.utils.SuballocatedByteVector,1.0,54.0,0.0,0.0,18.0,8,1.0
org.apache.xml.utils.SuballocatedIntVector,1.0,62.0,0.0,0.0,20.0,7,1.0
org.apache.xml.utils.SystemIDResolver,1.0,0.0,2.0,0.0,7.0,2,3.0
org.apache.xml.utils.ThreadControllerWrapper,1.0,0.0,1.0,0.0,3.0,0,0.0
org.apache.xml.utils.URI,1.0,83.0,2.0,0.0,41.0,12,0.0
org.apache.xml.utils.UnImplNode,1.0,0.0,1.0,0.0,80.0,0,1.0
org.apache.xml.utils.WrappedRuntimeException,2.0,0.0,0.0,0.0,3.0,0,0.0
org.apache.xml.utils.WrongParserException,2.0,0.0,0.0,0.0,1.0,0,1.0
org.apache.xml.utils.XMLCharacterRecognizer,1.0,0.0,0.0,0.0,4.0,0,1.0
org.apache.xml.utils.res.XResourceBundle,2.0,0.0,0.0,6.0,3.0,1,1.0
org.apache.xml.utils.res.XResourceBundleBase,2.0,0.0,0.0,0.0,2.0,0,1.0
org.apache.xml.utils.res.XResources_en,3.0,0.0,0.0,0.0,4.0,0,1.0
org.apache.xml.utils.res.XResources_he,3.0,0.0,0.0,0.0,4.0,0,1.0
org.apache.xml.utils.res.XResources_it,3.0,0.0,0.0,0.0,4.0,0,1.0
org.apache.xml.utils.res.XResources_ja_JP_I,3.0,0.0,0.0,0.0,4.0,0,1.0
org.apache.xml.utils.res.XResources_ko,3.0,0.0,0.0,0.0,4.0,0,1.0
org.apache.xml.utils.res.XResources_zh_TW,3.0,0.0,0.0,0.0,4.0,0,1.0
org.apache.xml.utils.synthetic.Class,1.0,90.0,2.0,0.0,63.0,2,1.0
org.apache.xml.utils.synthetic.JavaUtils,1.0,50.0,0.0,0.0,3.0,0,1.0
org.apache.xml.utils.synthetic.SynthesisException,2.0,0.0,0.0,0.0,3.0,0,1.0
org.apache.xml.utils.synthetic.TestDriver,1.0,100.0,3.0,0.0,3.0,0,1.0
org.apache.xml.utils.synthetic.reflection.Constructor,2.0,100.0,1.0,0.0,5.0,0,1.0
org.apache.xpath.CachedXPathAPI,1.0,66.0,3.0,0.0,12.0,0,0.0
org.apache.xpath.ExpressionNode,2.0,0.0,0.0,0.0,5.0,0,0.0
org.apache.xpath.ExtensionsProvider,0.0,0.0,0.0,0.0,4.0,0,0.0
org.apache.xpath.SourceTreeManager,1.0,66.0,3.0,0.0,12.0,0,0.0
org.apache.xpath.WhitespaceStrippingElementMatcher,0.0,0.0,0.0,0.0,2.0,0,0.0
org.apache.xpath.XPathException,2.0,61.0,1.0,0.0,13.0,0,0.0
org.apache.xpath.XPathFactory,0.0,0.0,1.0,0.0,1.0,0,1.0
org.apache.xpath.axes.ChildTestIterator,2.0,28.0,3.0,1.0,7.0,0,1.0
org.apache.xpath.axes.ContextNodeList,0.0,0.0,0.0,0.0,12.0,0,1.0
org.apache.xpath.axes.FilterExprIteratorSimple,3.0,76.0,4.0,0.0,66.0,0,0.0
org.apache.xpath.axes.IteratorPool,1.0,12.0,2.0,0.0,4.0,0,1.0
org.apache.xpath.axes.LocPathIterator,2.0,91.0,6.0,1.0,52.0,1,1.0
org.apache.xpath.axes.PathComponent,0.0,0.0,0.0,1.0,1.0,0,0.0
org.apache.xpath.axes.RTFIterator,2.0,0.0,1.0,0.0,1.0,0,1.0
org.apache.xpath.compiler.Compiler,2.0,91.0,18.0,0.0,45.0,4,2.0
org.apache.xpath.compiler.OpMapVector,1.0,31.0,0.0,0.0,4.0,0,1.0
org.apache.xpath.domapi.XPathEvaluatorImpl,1.0,60.0,5.0,0.0,5.0,0,1.0
org.apache.xpath.domapi.XPathNSResolverImpl,2.0,0.0,0.0,0.0,7.0,0,1.0
org.apache.xpath.domapi.XPathNamespaceImpl,1.0,37.0,0.0,0.0,27.0,0,1.0
org.apache.xpath.functions.FuncConcat,2.0,0.0,2.0,0.0,3.0,0,1.0
org.apache.xpath.functions.FuncContains,2.0,0.0,1.0,0.0,1.0,0,1.0
org.apache.xpath.functions.FuncCurrent,2.0,0.0,4.0,0.0,2.0,0,2.0
org.apache.xpath.functions.FuncDoclocation,3.0,0.0,3.0,0.0,8.0,0,1.0
