Name,DIT,LCOM,CBO,NOC,RFC,NPM,bug
org.apache.tools.ant.taskdefs.CallTarget,2.0,37.0,3.0,0.0,22.0,0.0,0.0
org.apache.tools.ant.taskdefs.Chmod,4.0,64.0,5.0,0.0,60.0,0.0,0.0
org.apache.tools.ant.taskdefs.CompileTask,4.0,33.0,2.0,0.0,73.0,0.0,0.0
org.apache.tools.ant.taskdefs.Copy,2.0,83.0,9.0,1.0,34.0,0.0,0.0
org.apache.tools.ant.taskdefs.Copydir,3.0,72.0,2.0,0.0,35.0,0.0,0.0
org.apache.tools.ant.taskdefs.Copyfile,2.0,60.0,2.0,0.0,23.0,0.0,0.0
org.apache.tools.ant.taskdefs.Cvs,2.0,80.0,9.0,0.0,29.0,0.0,0.0
org.apache.tools.ant.taskdefs.Delete,3.0,78.0,6.0,0.0,46.0,0.0,0.0
org.apache.tools.ant.taskdefs.Deltree,2.0,33.0,1.0,0.0,21.0,1.0,0.0
org.apache.tools.ant.taskdefs.Echo,2.0,62.0,5.0,0.0,24.0,0.0,0.0
org.apache.tools.ant.taskdefs.Exec,2.0,75.0,3.0,0.0,27.0,0.0,0.0
org.apache.tools.ant.taskdefs.Exec.StreamPumper,2.0,40.0,1.0,0.0,3.0,0.0,0.0
org.apache.tools.ant.taskdefs.ExecTask,2.0,85.0,11.0,1.0,36.0,0.0,0.0
org.apache.tools.ant.taskdefs.Execute,1.0,90.0,14.0,0.0,19.0,3.0,1.0
org.apache.tools.ant.taskdefs.ExecuteJava,1.0,60.0,6.0,0.0,5.0,0.0,0.0
org.apache.tools.ant.taskdefs.ExecuteOn,3.0,77.0,9.0,2.0,46.0,0.0,0.0
org.apache.tools.ant.taskdefs.ExecuteStreamHandler,0.0,0.0,0.0,2.0,5.0,0.0,0.0
org.apache.tools.ant.taskdefs.ExecuteWatchdog,1.0,60.0,1.0,0.0,8.0,0.0,0.0
org.apache.tools.ant.taskdefs.Exit,2.0,0.0,1.0,0.0,20.0,0.0,0.0
org.apache.tools.ant.taskdefs.Expand,3.0,50.0,4.0,0.0,33.0,1.0,0.0
org.apache.tools.ant.taskdefs.Filter,2.0,53.0,2.0,0.0,23.0,0.0,0.0
org.apache.tools.ant.taskdefs.FixCRLF,3.0,70.0,5.0,0.0,37.0,0.0,3.0
org.apache.tools.ant.taskdefs.GUnzip,2.0,33.0,1.0,0.0,21.0,0.0,0.0
org.apache.tools.ant.taskdefs.GZip,2.0,60.0,2.0,0.0,23.0,2.0,0.0
org.apache.tools.ant.taskdefs.GenerateKey,2.0,83.0,5.0,0.0,31.0,0.0,0.0
org.apache.tools.ant.taskdefs.Get,2.0,71.0,3.0,0.0,25.0,0.0,0.0
org.apache.tools.ant.taskdefs.Jar,4.0,58.0,4.0,1.0,55.0,0.0,0.0
org.apache.tools.ant.taskdefs.Java,2.0,80.0,12.0,0.0,39.0,2.0,0.0
org.apache.tools.ant.taskdefs.Javac,3.0,93.0,9.0,1.0,70.0,0.0,0.0
org.apache.tools.ant.taskdefs.JavacOutputStream,2.0,41.0,1.0,0.0,4.0,1.0,0.0
org.apache.tools.ant.taskdefs.Javadoc,2.0,94.0,17.0,0.0,81.0,5.0,0.0
org.apache.tools.ant.taskdefs.Jikes,1.0,0.0,4.0,0.0,2.0,0.0,0.0
org.apache.tools.ant.taskdefs.JikesOutputParser,1.0,85.0,2.0,0.0,12.0,4.0,0.0
org.apache.tools.ant.taskdefs.KeySubst,2.0,71.0,1.0,0.0,25.0,0.0,0.0
org.apache.tools.ant.taskdefs.LogOutputStream,2.0,67.0,2.0,1.0,7.0,0.0,0.0
org.apache.tools.ant.taskdefs.LogStreamHandler,2.0,0.0,2.0,0.0,12.0,0.0,0.0
org.apache.tools.ant.taskdefs.MatchingTask,2.0,54.0,5.0,11.0,29.0,0.0,0.0
org.apache.tools.ant.taskdefs.Mkdir,2.0,0.0,1.0,0.0,20.0,0.0,1.0
org.apache.tools.ant.taskdefs.Move,3.0,0.0,3.0,0.0,38.0,0.0,0.0
org.apache.tools.ant.taskdefs.Patch,2.0,54.0,6.0,0.0,26.0,0.0,0.0
org.apache.tools.ant.taskdefs.Property,2.0,88.0,7.0,0.0,44.0,2.0,2.0
org.apache.tools.ant.taskdefs.PumpStreamHandler,1.0,77.0,1.0,1.0,11.0,0.0,0.0
org.apache.tools.ant.taskdefs.Rename,2.0,50.0,1.0,0.0,22.0,0.0,0.0
org.apache.tools.ant.taskdefs.Replace,3.0,80.0,5.0,0.0,44.0,3.0,1.0
org.apache.tools.ant.taskdefs.Rmic,3.0,88.0,11.0,0.0,47.0,2.0,1.0
org.apache.tools.ant.taskdefs.SQLExec,2.0,90.0,8.0,0.0,40.0,0.0,0.0
org.apache.tools.ant.taskdefs.SignJar,2.0,83.0,4.0,0.0,31.0,0.0,0.0
org.apache.tools.ant.taskdefs.StreamPumper,1.0,0.0,0.0,0.0,2.0,0.0,0.0
org.apache.tools.ant.taskdefs.Tar,3.0,71.0,9.0,0.0,36.0,0.0,0.0
org.apache.tools.ant.taskdefs.TaskOutputStream,2.0,22.0,1.0,0.0,3.0,1.0,0.0
org.apache.tools.ant.taskdefs.Taskdef,2.0,61.0,4.0,0.0,25.0,0.0,0.0
org.apache.tools.ant.taskdefs.Touch,2.0,60.0,2.0,0.0,23.0,0.0,0.0
org.apache.tools.ant.taskdefs.Transform,4.0,62.0,7.0,0.0,54.0,0.0,0.0
org.apache.tools.ant.taskdefs.Tstamp,2.0,0.0,2.0,0.0,20.0,0.0,0.0
org.apache.tools.ant.taskdefs.Untar,2.0,33.0,5.0,0.0,21.0,0.0,0.0
org.apache.tools.ant.taskdefs.UpToDate,3.0,70.0,4.0,0.0,35.0,0.0,0.0
org.apache.tools.ant.taskdefs.War,5.0,72.0,4.0,0.0,64.0,0.0,0.0
org.apache.tools.ant.taskdefs.XSLTLiaison,0.0,0.0,0.0,0.0,3.0,0.0,0.0
org.apache.tools.ant.taskdefs.XSLTProcess,3.0,81.0,5.0,0.0,42.0,3.0,0.0
org.apache.tools.ant.taskdefs.Zip,3.0,88.0,9.0,1.0,49.0,0.0,3.0
org.apache.tools.ant.taskdefs.compilers.CompilerAdapter,0.0,0.0,2.0,1.0,2.0,0.0,0.0
org.apache.tools.ant.taskdefs.compilers.CompilerAdapterFactory,1.0,0.0,8.0,0.0,3.0,2.0,0.0
org.apache.tools.ant.taskdefs.compilers.DefaultCompilerAdapter,1.0,66.0,11.0,4.0,7.0,0.0,1.0
org.apache.tools.ant.taskdefs.compilers.Javac12,2.0,0.0,5.0,0.0,8.0,0.0,0.0
org.apache.tools.ant.taskdefs.compilers.Javac13,2.0,0.0,5.0,0.0,8.0,0.0,0.0
org.apache.tools.ant.taskdefs.compilers.Jikes,2.0,0.0,6.0,0.0,8.0,0.0,0.0
org.apache.tools.ant.taskdefs.compilers.Jvc,2.0,0.0,6.0,0.0,8.0,0.0,0.0
org.apache.tools.ant.types.Commandline,1.0,70.0,3.0,0.0,17.0,0.0,0.0
org.apache.tools.ant.types.CommandlineJava,1.0,73.0,8.0,0.0,21.0,0.0,1.0
org.apache.tools.ant.types.DataType,1.0,70.0,3.0,4.0,8.0,0.0,0.0
org.apache.tools.ant.types.EnumeratedAttribute,1.0,50.0,1.0,5.0,5.0,0.0,0.0
org.apache.tools.ant.types.Environment,1.0,0.0,2.0,1.0,3.0,0.0,0.0
org.apache.tools.ant.types.FileSet,2.0,65.0,7.0,2.0,24.0,0.0,1.0
org.apache.tools.ant.types.Mapper,2.0,72.0,7.0,0.0,19.0,0.0,0.0
org.apache.tools.ant.types.Path,2.0,77.0,7.0,0.0,26.0,0.0,0.0
org.apache.tools.ant.types.PatternSet,2.0,76.0,5.0,0.0,25.0,5.0,1.0
org.apache.tools.ant.types.Reference,1.0,40.0,2.0,0.0,5.0,0.0,0.0
org.apache.tools.ant.types.ZipFileSet,3.0,68.0,4.0,0.0,32.0,0.0,0.0
org.apache.tools.ant.types.ZipScanner,2.0,60.0,0.0,0.0,27.0,0.0,0.0
org.apache.tools.ant.util.DOMElementWriter,1.0,66.0,0.0,0.0,3.0,0.0,0.0
org.apache.tools.ant.util.FileNameMapper,0.0,0.0,0.0,6.0,3.0,0.0,0.0
org.apache.tools.ant.util.FlatFileNameMapper,1.0,0.0,0.0,0.0,3.0,0.0,0.0
org.apache.tools.ant.util.GlobPatternMapper,1.0,50.0,0.0,0.0,4.0,0.0,0.0
org.apache.tools.ant.util.IdentityMapper,1.0,0.0,0.0,0.0,3.0,0.0,0.0
org.apache.tools.ant.util.MergingMapper,1.0,33.0,0.0,0.0,3.0,0.0,0.0
org.apache.tools.ant.util.RegexpPatternMapper,1.0,46.0,3.0,0.0,5.0,0.0,0.0
org.apache.tools.ant.util.SourceFileScanner,1.0,33.0,3.0,0.0,3.0,0.0,0.0
org.apache.tools.ant.util.regexp.JakartaOroMatcher,1.0,50.0,1.0,0.0,4.0,0.0,0.0
org.apache.tools.ant.util.regexp.JakartaRegexpMatcher,1.0,37.0,1.0,0.0,4.0,0.0,0.0
org.apache.tools.ant.util.regexp.RegexpMatcher,0.0,0.0,1.0,2.0,4.0,0.0,0.0
org.apache.tools.ant.util.regexp.RegexpMatcherFactory,1.0,0.0,2.0,0.0,3.0,0.0,0.0
org.apache.tools.mail.MailMessage,1.0,88.0,2.0,0.0,27.0,0.0,0.0
org.apache.tools.mail.MailPrintStream,2.0,80.0,0.0,0.0,5.0,0.0,0.0
org.apache.tools.mail.SmtpResponseReader,1.0,50.0,0.0,0.0,5.0,1.0,0.0
org.apache.tools.tar.TarBuffer,1.0,67.0,0.0,0.0,21.0,4.0,0.0
org.apache.tools.tar.TarConstants,0.0,0.0,0.0,1.0,0.0,0.0,0.0
org.apache.tools.tar.TarEntry,1.0,82.0,1.0,0.0,31.0,1.0,0.0
org.apache.tools.tar.TarInputStream,2.0,82.0,2.0,0.0,16.0,0.0,0.0
org.apache.tools.tar.TarOutputStream,2.0,77.0,3.0,0.0,15.0,1.0,0.0
org.apache.tools.tar.TarUtils,1.0,0.0,0.0,0.0,7.0,0.0,0.0
