Name,DIT,LCOM,CBO,NOC,RFC,NPM,bug
org.apache.velocity.context.InternalContextBase,1.0,80.0,3.0,1.0,12.0,0,2.0
org.apache.velocity.context.InternalEventContext,0.0,0.0,1.0,2.0,2.0,0,0.0
org.apache.velocity.context.InternalHousekeepingContext,0.0,0.0,2.0,2.0,10.0,0,2.0
org.apache.velocity.context.InternalWrapperContext,0.0,0.0,2.0,1.0,3.0,0,0.0
org.apache.velocity.context.VMContext,1.0,73.0,7.0,0.0,23.0,0,5.0
org.apache.velocity.convert.WebMacro,1.0,75.0,1.0,0.0,8.0,5,0.0
org.apache.velocity.exception.ExtendedParseException,0.0,0.0,0.0,4.0,3.0,0,1.0
org.apache.velocity.exception.MethodInvocationException,3.0,67.0,0.0,0.0,12.0,0,2.0
org.apache.velocity.exception.ParseErrorException,3.0,52.0,4.0,0.0,13.0,0,1.0
org.apache.velocity.exception.ResourceNotFoundException,3.0,0.0,0.0,0.0,7.0,0,1.0
org.apache.velocity.exception.TemplateInitException,3.0,40.0,1.0,0.0,9.0,0,1.0
org.apache.velocity.exception.VelocityException,2.0,0.0,1.0,4.0,4.0,0,1.0
org.apache.velocity.io.UnicodeInputStream,2.0,70.0,2.0,0.0,17.0,3,1.0
org.apache.velocity.io.VelocityWriter,2.0,69.0,0.0,0.0,18.0,4,0.0
org.apache.velocity.runtime.ParserPool,0.0,0.0,2.0,1.0,3.0,0,1.0
org.apache.velocity.runtime.ParserPoolImpl,1.0,33.0,5.0,0.0,3.0,0,2.0
org.apache.velocity.runtime.Runtime,1.0,0.0,8.0,0.0,29.0,0,2.0
org.apache.velocity.runtime.RuntimeConstants,0.0,0.0,0.0,5.0,0.0,0,7.0
org.apache.velocity.runtime.RuntimeInstance,1.0,88.0,26.0,0.0,48.0,10,8.0
org.apache.velocity.runtime.RuntimeLogger,0.0,0.0,0.0,1.0,4.0,0,0.0
org.apache.velocity.runtime.RuntimeServices,1.0,0.0,12.0,1.0,37.0,0,5.0
org.apache.velocity.runtime.RuntimeSingleton,1.0,10.0,13.0,0.0,37.0,0,3.0
org.apache.velocity.runtime.VelocimacroFactory,1.0,76.0,12.0,0.0,13.0,7,7.0
org.apache.velocity.runtime.VelocimacroManager,1.0,82.0,3.0,0.0,12.0,4,5.0
org.apache.velocity.runtime.directive.Directive,1.0,58.0,7.0,5.0,7.0,0,1.0
org.apache.velocity.runtime.directive.DirectiveConstants,0.0,0.0,0.0,1.0,0.0,0,0.0
org.apache.velocity.runtime.directive.Foreach,2.0,50.0,18.0,0.0,11.0,0,9.0
org.apache.velocity.runtime.directive.Include,3.0,66.0,12.0,0.0,14.0,2,2.0
org.apache.velocity.runtime.directive.InputBase,2.0,0.0,5.0,2.0,8.0,0,0.0
org.apache.velocity.runtime.directive.Literal,2.0,50.0,4.0,0.0,11.0,0,0.0
org.apache.velocity.runtime.directive.Macro,2.0,87.0,10.0,0.0,15.0,2,3.0
org.apache.velocity.runtime.directive.MacroParseException,3.0,66.0,1.0,0.0,11.0,0,2.0
org.apache.velocity.runtime.directive.Parse,3.0,0.0,13.0,0.0,11.0,0,3.0
org.apache.velocity.runtime.directive.VMProxyArg,1.0,60.0,12.0,0.0,11.0,1,2.0
org.apache.velocity.runtime.directive.VelocimacroProxy,2.0,83.0,15.0,0.0,21.0,3,8.0
org.apache.velocity.runtime.log.AvalonLogChute,1.0,43.0,4.0,1.0,8.0,1,2.0
org.apache.velocity.runtime.log.AvalonLogSystem,2.0,0.0,0.0,0.0,9.0,0,0.0
org.apache.velocity.runtime.log.HoldingLogChute,1.0,40.0,1.0,1.0,5.0,0,1.0
org.apache.velocity.runtime.log.JdkLogChute,1.0,40.0,1.0,0.0,5.0,0,3.0
org.apache.velocity.runtime.log.Log,1.0,90.0,2.0,2.0,21.0,0,4.0
org.apache.velocity.runtime.log.Log4JLogChute,1.0,50.0,4.0,1.0,7.0,1,3.0
org.apache.velocity.runtime.log.Log4JLogSystem,2.0,0.0,0.0,0.0,8.0,0,0.0
org.apache.velocity.runtime.log.LogChute,0.0,0.0,1.0,7.0,4.0,0,1.0
org.apache.velocity.runtime.log.LogChuteSystem,1.0,19.0,3.0,0.0,5.0,0,1.0
org.apache.velocity.runtime.log.LogDisplayWrapper,2.0,83.0,1.0,0.0,37.0,0,1.0
org.apache.velocity.runtime.log.LogManager,1.0,0.0,9.0,0.0,2.0,1,2.0
org.apache.velocity.runtime.log.LogSystem,0.0,0.0,1.0,5.0,2.0,0,0.0
org.apache.velocity.runtime.log.NullLogChute,1.0,0.0,1.0,1.0,4.0,0,1.0
org.apache.velocity.runtime.log.NullLogSystem,2.0,0.0,0.0,0.0,5.0,0,0.0
org.apache.velocity.runtime.log.PrimordialLogSystem,2.0,0.0,1.0,0.0,7.0,0,0.0
org.apache.velocity.runtime.log.RuntimeLoggerLog,2.0,55.0,2.0,0.0,41.0,0,1.0
org.apache.velocity.runtime.log.SimpleLog4JLogSystem,1.0,61.0,2.0,0.0,6.0,1,0.0
org.apache.velocity.runtime.log.SystemLogChute,1.0,70.0,1.0,0.0,10.0,0,2.0
org.apache.velocity.runtime.log.VelocityFormatter,2.0,0.0,0.0,0.0,2.0,0,0.0
org.apache.velocity.runtime.parser.CharStream,0.0,0.0,0.0,1.0,12.0,0,0.0
org.apache.velocity.runtime.parser.JJTParserState,1.0,48.0,1.0,0.0,12.0,0,1.0
org.apache.velocity.runtime.parser.ParseException,2.0,56.0,1.0,2.0,5.0,0,0.0
org.apache.velocity.runtime.parser.Parser,1.0,93.0,57.0,0.0,151.0,101,10.0
org.apache.velocity.runtime.parser.ParserConstants,0.0,0.0,0.0,2.0,0.0,0,2.0
org.apache.velocity.runtime.parser.ParserTokenManager,1.0,87.0,3.0,0.0,89.0,75,5.0
org.apache.velocity.runtime.parser.ParserTreeConstants,0.0,0.0,0.0,1.0,0.0,0,3.0
org.apache.velocity.runtime.parser.ParserVisitor,0.0,0.0,41.0,1.0,41.0,0,0.0
org.apache.velocity.runtime.parser.TemplateParseException,3.0,44.0,1.0,0.0,14.0,0,2.0
org.apache.velocity.runtime.parser.Token,1.0,93.0,0.0,0.0,2.0,0,0.0
org.apache.velocity.runtime.parser.TokenMgrError,2.0,83.0,0.0,0.0,6.0,0,0.0
org.apache.velocity.runtime.parser.VelocityCharStream,1.0,75.0,0.0,0.0,24.0,3,3.0
org.apache.velocity.runtime.parser.node.ASTAddNode,2.0,0.0,8.0,0.0,34.0,0,1.0
org.apache.velocity.runtime.parser.node.ASTAndNode,2.0,0.0,6.0,0.0,35.0,0,0.0
org.apache.velocity.runtime.parser.node.ASTAssignment,2.0,0.0,2.0,0.0,33.0,0,0.0
org.apache.velocity.runtime.parser.node.ASTBlock,2.0,0.0,6.0,0.0,34.0,0,0.0
org.apache.velocity.runtime.parser.node.ASTComment,2.0,60.0,8.0,0.0,35.0,0,0.0
org.apache.velocity.runtime.parser.node.ASTDirective,2.0,66.0,13.0,0.0,38.0,0,6.0
org.apache.velocity.runtime.parser.node.ASTDivNode,2.0,0.0,8.0,0.0,34.0,0,1.0
org.apache.velocity.runtime.parser.node.ASTEQNode,2.0,0.0,8.0,0.0,35.0,0,2.0
org.apache.velocity.runtime.parser.node.ASTElseIfStatement,2.0,0.0,6.0,0.0,35.0,0,0.0
org.apache.velocity.runtime.parser.node.ASTElseStatement,2.0,0.0,3.0,0.0,34.0,0,0.0
org.apache.velocity.runtime.parser.node.ASTEscape,2.0,70.0,4.0,0.0,35.0,0,0.0
org.apache.velocity.runtime.parser.node.ASTEscapedDirective,2.0,0.0,5.0,0.0,34.0,0,0.0
org.apache.velocity.runtime.parser.node.ASTExpression,2.0,0.0,4.0,0.0,35.0,0,0.0
org.apache.velocity.runtime.parser.node.ASTFalse,2.0,80.0,3.0,0.0,35.0,0,0.0
org.apache.velocity.runtime.parser.node.ASTFloatingPointLiteral,2.0,60.0,5.0,0.0,35.0,0,1.0
org.apache.velocity.runtime.parser.node.ASTGENode,2.0,0.0,8.0,0.0,35.0,0,1.0
org.apache.velocity.runtime.parser.node.ASTGTNode,2.0,0.0,8.0,0.0,35.0,0,1.0
org.apache.velocity.runtime.parser.node.ASTIdentifier,2.0,60.0,14.0,0.0,35.0,0,3.0
org.apache.velocity.runtime.parser.node.ASTIfStatement,2.0,0.0,6.0,0.0,35.0,0,0.0
org.apache.velocity.runtime.parser.node.ASTIncludeStatement,2.0,0.0,2.0,0.0,33.0,0,0.0
org.apache.velocity.runtime.parser.node.ASTIntegerLiteral,2.0,60.0,5.0,0.0,35.0,0,1.0
org.apache.velocity.runtime.parser.node.ASTIntegerRange,2.0,0.0,6.0,0.0,34.0,0,1.0
org.apache.velocity.runtime.parser.node.ASTLENode,2.0,0.0,8.0,0.0,35.0,0,1.0
org.apache.velocity.runtime.parser.node.ASTLTNode,2.0,0.0,8.0,0.0,35.0,0,1.0
org.apache.velocity.runtime.parser.node.ASTMap,2.0,0.0,4.0,0.0,34.0,0,1.0
org.apache.velocity.runtime.parser.node.ASTMethod,2.0,66.0,15.0,0.0,36.0,0,5.0
org.apache.velocity.runtime.parser.node.ASTModNode,2.0,0.0,8.0,0.0,34.0,0,1.0
org.apache.velocity.runtime.parser.node.ASTMulNode,2.0,0.0,8.0,0.0,34.0,0,1.0
org.apache.velocity.runtime.parser.node.ASTNENode,2.0,0.0,8.0,0.0,35.0,0,2.0
org.apache.velocity.runtime.parser.node.ASTNotNode,2.0,0.0,4.0,0.0,35.0,0,0.0
org.apache.velocity.runtime.parser.node.ASTObjectArray,2.0,0.0,4.0,0.0,34.0,0,1.0
org.apache.velocity.runtime.parser.node.ASTOrNode,2.0,0.0,4.0,0.0,35.0,0,0.0
org.apache.velocity.runtime.parser.node.ASTParameters,2.0,0.0,2.0,0.0,33.0,0,0.0
org.apache.velocity.runtime.parser.node.ASTReference,2.0,82.0,16.0,0.0,44.0,1,8.0
org.apache.velocity.runtime.parser.node.ASTSetDirective,2.0,71.0,15.0,0.0,37.0,2,5.0
org.apache.velocity.runtime.parser.node.ASTStop,2.0,0.0,7.0,0.0,34.0,0,1.0
org.apache.velocity.runtime.parser.node.ASTStringLiteral,2.0,64.0,13.0,0.0,35.0,0,7.0
org.apache.velocity.runtime.parser.node.ASTSubtractNode,2.0,0.0,8.0,0.0,34.0,0,1.0
org.apache.velocity.runtime.parser.node.ASTText,2.0,60.0,7.0,0.0,35.0,0,0.0
org.apache.velocity.runtime.parser.node.ASTTrue,2.0,80.0,3.0,0.0,35.0,0,0.0
org.apache.velocity.runtime.parser.node.ASTVariable,2.0,0.0,2.0,0.0,33.0,0,0.0
org.apache.velocity.runtime.parser.node.ASTWord,2.0,0.0,2.0,0.0,33.0,0,0.0
org.apache.velocity.runtime.parser.node.ASTprocess,2.0,0.0,2.0,0.0,33.0,0,0.0
org.apache.velocity.runtime.parser.node.AbstractExecutor,1.0,50.0,1.0,3.0,4.0,0,1.0
org.apache.velocity.runtime.parser.node.BooleanPropertyExecutor,3.0,0.0,4.0,0.0,12.0,0,3.0
org.apache.velocity.runtime.parser.node.GetExecutor,2.0,37.0,4.0,0.0,8.0,0,2.0
org.apache.velocity.runtime.parser.node.MapGetExecutor,2.0,0.0,1.0,0.0,7.0,0,2.0
org.apache.velocity.runtime.parser.node.MapSetExecutor,2.0,0.0,1.0,0.0,7.0,0,2.0
org.apache.velocity.runtime.parser.node.MathUtils,1.0,0.0,0.0,0.0,13.0,2,1.0
org.apache.velocity.runtime.parser.node.Node,0.0,0.0,7.0,1.0,24.0,0,2.0
org.apache.velocity.runtime.parser.node.NodeUtils,1.0,0.0,3.0,0.0,3.0,0,3.0
org.apache.velocity.runtime.parser.node.PropertyExecutor,2.0,40.0,4.0,1.0,9.0,0,2.0
org.apache.velocity.runtime.parser.node.PutExecutor,2.0,16.0,2.0,0.0,7.0,0,2.0
org.apache.velocity.runtime.parser.node.SetExecutor,1.0,50.0,1.0,3.0,4.0,0,1.0
org.apache.velocity.runtime.parser.node.SetPropertyExecutor,2.0,25.0,2.0,0.0,8.0,0,3.0
org.apache.velocity.runtime.parser.node.SimpleNode,1.0,91.0,10.0,43.0,30.0,0,5.0
org.apache.velocity.runtime.resource.ContentResource,2.0,0.0,4.0,0.0,19.0,0,2.0
org.apache.velocity.runtime.resource.Resource,1.0,86.0,5.0,2.0,17.0,0,2.0
org.apache.velocity.runtime.resource.ResourceCache,0.0,0.0,2.0,1.0,5.0,0,0.0
org.apache.velocity.runtime.resource.ResourceCacheImpl,1.0,40.0,4.0,0.0,5.0,0,1.0
org.apache.velocity.runtime.resource.ResourceFactory,1.0,0.0,4.0,0.0,1.0,0,0.0
org.apache.velocity.runtime.resource.ResourceManager,0.0,0.0,4.0,1.0,3.0,0,0.0
org.apache.velocity.runtime.resource.ResourceManagerImpl,1.0,63.0,13.0,0.0,7.0,1,5.0
org.apache.velocity.runtime.resource.loader.ClasspathResourceLoader,2.0,0.0,5.0,0.0,14.0,0,0.0
org.apache.velocity.runtime.resource.loader.DataSourceResourceLoader,2.0,80.0,5.0,0.0,20.0,5,2.0
org.apache.velocity.runtime.resource.loader.FileResourceLoader,2.0,61.0,5.0,0.0,17.0,3,2.0
org.apache.velocity.runtime.resource.loader.JarHolder,1.0,41.0,3.0,0.0,6.0,0,1.0
org.apache.velocity.runtime.resource.loader.JarResourceLoader,2.0,64.0,5.0,0.0,17.0,3,2.0
org.apache.velocity.runtime.resource.loader.ResourceLoader,1.0,66.0,5.0,6.0,10.0,0,2.0
org.apache.velocity.runtime.resource.loader.ResourceLoaderFactory,1.0,0.0,5.0,0.0,1.0,0,1.0
org.apache.velocity.runtime.resource.loader.StringResourceLoader,2.0,0.0,8.0,0.0,15.0,0,5.0
org.apache.velocity.runtime.resource.loader.URLResourceLoader,2.0,37.0,3.0,0.0,14.0,0,5.0
org.apache.velocity.runtime.resource.util.StringResource,1.0,66.0,0.0,0.0,7.0,0,1.0
org.apache.velocity.runtime.resource.util.StringResourceRepository,0.0,0.0,1.0,1.0,5.0,0,2.0
org.apache.velocity.runtime.resource.util.StringResourceRepositoryImpl,1.0,50.0,2.0,0.0,5.0,0,2.0
org.apache.velocity.runtime.visitor.BaseVisitor,1.0,97.0,42.0,2.0,43.0,0,1.0
org.apache.velocity.runtime.visitor.NodeViewMode,2.0,96.0,42.0,0.0,85.0,2,1.0
org.apache.velocity.runtime.visitor.VMReferenceMungeVisitor,2.0,0.0,2.0,0.0,45.0,0,2.0
org.apache.velocity.servlet.VelocityServlet,2.0,90.0,12.0,0.0,16.0,0,0.0
org.apache.velocity.texen.Generator,1.0,86.0,5.0,0.0,23.0,1,0.0
org.apache.velocity.texen.ant.TexenTask,2.0,87.0,10.0,0.0,21.0,0,0.0
org.apache.velocity.texen.util.FileUtil,1.0,0.0,0.0,0.0,3.0,0,0.0
org.apache.velocity.texen.util.PropertiesUtil,1.0,0.0,1.0,0.0,3.0,0,0.0
org.apache.velocity.util.ArrayIterator,1.0,33.0,0.0,0.0,4.0,0,0.0
org.apache.velocity.util.ClassUtils,1.0,0.0,0.0,0.0,4.0,1,1.0
org.apache.velocity.util.ContextAware,0.0,0.0,1.0,0.0,1.0,0,1.0
org.apache.velocity.util.EnumerationIterator,1.0,25.0,0.0,0.0,4.0,0,0.0
org.apache.velocity.util.ExceptionUtils,1.0,33.0,0.0,0.0,3.0,0,1.0
org.apache.velocity.util.RuntimeServicesAware,0.0,0.0,1.0,5.0,1.0,0,1.0
org.apache.velocity.util.SimplePool,1.0,40.0,0.0,0.0,5.0,0,0.0
org.apache.velocity.util.StringUtils,1.0,0.0,0.0,0.0,22.0,0,1.0
org.apache.velocity.util.TemplateNumber,0.0,0.0,0.0,0.0,1.0,0,1.0
org.apache.velocity.util.introspection.ClassMap,1.0,41.0,4.0,0.0,4.0,1,3.0
org.apache.velocity.util.introspection.Info,1.0,66.0,0.0,1.0,6.0,1,2.0
org.apache.velocity.util.introspection.IntrospectionCacheData,1.0,0.0,0.0,0.0,0.0,0,0.0
org.apache.velocity.util.introspection.Introspector,2.0,0.0,4.0,1.0,13.0,0,3.0
org.apache.velocity.util.introspection.IntrospectorBase,1.0,83.0,6.0,1.0,9.0,0,3.0
org.apache.velocity.util.introspection.IntrospectorCache,0.0,0.0,2.0,1.0,5.0,0,2.0
org.apache.velocity.util.introspection.IntrospectorCacheImpl,1.0,45.0,3.0,0.0,6.0,0,2.0
org.apache.velocity.util.introspection.IntrospectorCacheListener,0.0,0.0,1.0,1.0,3.0,0,1.0
org.apache.velocity.util.introspection.MethodMap,1.0,77.0,1.0,0.0,9.0,6,4.0
org.apache.velocity.util.introspection.SecureIntrospectorControl,0.0,0.0,0.0,1.0,1.0,0,1.0
org.apache.velocity.util.introspection.SecureIntrospectorImpl,3.0,33.0,1.0,0.0,16.0,0,2.0
org.apache.velocity.util.introspection.SecureUberspector,2.0,50.0,6.0,0.0,11.0,0,1.0
org.apache.velocity.util.introspection.Uberspect,0.0,0.0,4.0,1.0,5.0,0,0.0
org.apache.velocity.util.introspection.UberspectImpl,1.0,35.0,22.0,1.0,7.0,0,9.0
org.apache.velocity.util.introspection.UberspectLoggable,0.0,0.0,2.0,1.0,2.0,0,0.0
org.apache.velocity.util.introspection.VelMethod,0.0,0.0,0.0,1.0,4.0,0,0.0
org.apache.velocity.util.introspection.VelPropertyGet,0.0,0.0,0.0,1.0,3.0,0,0.0
org.apache.velocity.util.introspection.VelPropertySet,0.0,0.0,0.0,1.0,3.0,0,0.0
