Name,DIT,LCOM,CBO,NOC,RFC,NPM,bug
org.apache.log4j.helpers.FileWatchdog,2.0,60.0,1.0,1.0,5.0,0,2.0
org.apache.log4j.helpers.FormattingInfo,1.0,0.0,1.0,0.0,2.0,0,0.0
org.apache.log4j.helpers.ISO8601DateFormat,3.0,0.0,0.0,0.0,8.0,0,0.0
org.apache.log4j.helpers.Loader,1.0,0.0,0.0,0.0,3.0,0,3.0
org.apache.log4j.helpers.LogLog,1.0,70.0,1.0,0.0,5.0,0,2.0
org.apache.log4j.helpers.NullEnumeration,1.0,0.0,0.0,0.0,4.0,1,0.0
org.apache.log4j.helpers.OnlyOnceErrorHandler,1.0,86.0,1.0,0.0,5.0,0,1.0
org.apache.log4j.helpers.OptionConverter,1.0,90.0,5.0,0.0,11.0,1,3.0
org.apache.log4j.helpers.PatternConverter,1.0,65.0,2.0,5.0,5.0,0,0.0
org.apache.log4j.helpers.PatternParser,1.0,62.0,14.0,0.0,7.0,3,1.0
org.apache.log4j.helpers.QuietWriter,2.0,25.0,2.0,2.0,4.0,0,0.0
org.apache.log4j.helpers.RelativeTimeDateFormat,2.0,33.0,0.0,0.0,3.0,0,0.0
org.apache.log4j.helpers.SyslogQuietWriter,3.0,37.0,1.0,0.0,8.0,0,0.0
org.apache.log4j.helpers.SyslogWriter,2.0,70.0,1.0,0.0,5.0,0,0.0
org.apache.log4j.helpers.TracerPrintWriter,2.0,19.0,2.0,1.0,5.0,0,0.0
org.apache.log4j.net.DefaultEvaluator,1.0,0.0,2.0,0.0,1.0,0,0.0
org.apache.log4j.net.JMSAppender,2.0,69.0,5.0,0.0,25.0,0,0.0
org.apache.log4j.net.JMSSink,1.0,0.0,5.0,0.0,3.0,0,0.0
org.apache.log4j.net.SMTPAppender,2.0,81.0,9.0,0.0,28.0,0,3.0
org.apache.log4j.net.SimpleSocketServer,1.0,50.0,3.0,0.0,3.0,0,0.0
org.apache.log4j.net.SocketAppender,2.0,79.0,5.0,0.0,29.0,0,1.0
org.apache.log4j.net.SocketNode,1.0,12.0,4.0,0.0,2.0,0,0.0
org.apache.log4j.net.SocketServer,1.0,64.0,6.0,0.0,6.0,0,1.0
org.apache.log4j.net.SyslogAppender,2.0,76.0,8.0,0.0,28.0,1,2.0
org.apache.log4j.net.SyslogTracerPrintWriter,3.0,66.0,1.0,0.0,8.0,0,0.0
org.apache.log4j.net.test.Loop,1.0,0.0,6.0,0.0,2.0,0,0.0
org.apache.log4j.net.test.SMTPMin,1.0,75.0,4.0,0.0,4.0,0,0.0
org.apache.log4j.net.test.SocketMin,1.0,50.0,8.0,0.0,5.0,0,0.0
org.apache.log4j.net.test.SyslogMin,1.0,75.0,4.0,0.0,4.0,0,0.0
org.apache.log4j.nt.NTEventLogAppender,2.0,70.0,4.0,0.0,29.0,3,1.0
org.apache.log4j.nt.test.NTMin,1.0,75.0,5.0,0.0,4.0,0,0.0
org.apache.log4j.or.DefaultRenderer,1.0,0.0,0.0,0.0,2.0,0,0.0
org.apache.log4j.or.MessageRenderer,1.0,0.0,1.0,0.0,2.0,0,0.0
org.apache.log4j.or.ObjectRenderer,0.0,0.0,0.0,3.0,1.0,0,0.0
org.apache.log4j.or.RendererMap,1.0,56.0,2.0,0.0,8.0,0,0.0
org.apache.log4j.or.ThreadGroupRenderer,1.0,0.0,1.0,0.0,2.0,0,0.0
org.apache.log4j.performance.ConcatVsArray,1.0,0.0,0.0,0.0,2.0,0,0.0
org.apache.log4j.performance.ListVsVector,1.0,33.0,1.0,0.0,3.0,0,0.0
org.apache.log4j.performance.Logging,1.0,56.0,3.0,0.0,5.0,0,1.0
org.apache.log4j.performance.NOPWriter,2.0,0.0,0.0,0.0,7.0,0,0.0
org.apache.log4j.performance.NewVsSetLen,1.0,27.0,0.0,0.0,3.0,0,0.0
org.apache.log4j.performance.NotLogging,1.0,90.0,5.0,0.0,6.0,0,0.0
org.apache.log4j.performance.NullAppender,2.0,83.0,2.0,0.0,22.0,0,0.0
org.apache.log4j.performance.SystemTime,1.0,33.0,0.0,0.0,3.0,0,0.0
org.apache.log4j.spi.AppenderAttachable,0.0,0.0,1.0,3.0,6.0,0,0.0
org.apache.log4j.spi.CategoryFactory,0.0,0.0,1.0,3.0,1.0,0,0.0
org.apache.log4j.spi.Configurator,0.0,0.0,1.0,3.0,1.0,0,0.0
org.apache.log4j.spi.ErrorCode,0.0,0.0,0.0,0.0,0.0,0,0.0
org.apache.log4j.spi.ErrorHandler,1.0,0.0,0.0,1.0,5.0,0,0.0
org.apache.log4j.spi.Filter,1.0,100.0,1.0,3.0,2.0,0,1.0
org.apache.log4j.spi.LocationInfo,1.0,73.0,2.0,0.0,5.0,0,1.0
org.apache.log4j.spi.LoggingEvent,1.0,82.0,4.0,0.0,8.0,2,2.0
org.apache.log4j.spi.OptionHandler,0.0,0.0,0.0,6.0,3.0,0,0.0
org.apache.log4j.spi.RootCategory,2.0,0.0,2.0,0.0,5.0,0,0.0
org.apache.log4j.spi.TriggeringEventEvaluator,0.0,0.0,1.0,1.0,1.0,0,0.0
org.apache.log4j.test.Base64,1.0,83.0,0.0,0.0,3.0,0,0.0
org.apache.log4j.test.CategoryWrapper,1.0,60.0,6.0,0.0,5.0,0,0.0
org.apache.log4j.test.ConfigurationFileParsing,1.0,0.0,3.0,0.0,2.0,0,0.0
org.apache.log4j.test.DefaultInit,1.0,50.0,1.0,0.0,2.0,0,0.0
org.apache.log4j.test.DelayedLoop,1.0,87.0,3.0,0.0,4.0,0,0.0
org.apache.log4j.test.Finalize,1.0,100.0,3.0,0.0,5.0,0,0.0
org.apache.log4j.test.Hello,1.0,0.0,2.0,0.0,1.0,0,0.0
org.apache.log4j.test.L7D,1.0,50.0,3.0,0.0,4.0,0,0.0
org.apache.log4j.test.Min,1.0,0.0,9.0,0.0,4.0,0,0.0
org.apache.log4j.test.MultipleAppenders,1.0,0.0,4.0,0.0,1.0,0,0.0
org.apache.log4j.test.ROFile,1.0,75.0,2.0,0.0,4.0,0,0.0
org.apache.log4j.test.Shallow,1.0,80.0,4.0,0.0,5.0,0,1.0
org.apache.log4j.test.ShortSocketServer,1.0,66.0,4.0,0.0,4.0,0,1.0
org.apache.log4j.test.SpacePad,1.0,50.0,0.0,0.0,2.0,0,0.0
org.apache.log4j.test.StressAsyncAppender,2.0,76.0,2.0,0.0,8.0,0,0.0
org.apache.log4j.test.StressNDC,2.0,75.0,4.0,0.0,8.0,0,0.0
org.apache.log4j.test.SysoutConfigurator,1.0,0.0,4.0,0.0,1.0,0,0.0
org.apache.log4j.test.TP,1.0,0.0,3.0,0.0,1.0,0,0.0
org.apache.log4j.varia.DenyAllFilter,2.0,0.0,1.0,0.0,5.0,0,0.0
org.apache.log4j.varia.ExternallyRolledFileAppender,4.0,62.0,3.0,0.0,53.0,0,0.0
org.apache.log4j.varia.HUP,2.0,0.0,3.0,0.0,2.0,0,0.0
org.apache.log4j.varia.HUPNode,1.0,12.0,3.0,0.0,2.0,0,0.0
org.apache.log4j.varia.PriorityMatchFilter,2.0,33.0,3.0,0.0,5.0,0,1.0
org.apache.log4j.varia.ResilientFileAppender,3.0,40.0,2.0,0.0,41.0,0,0.0
org.apache.log4j.varia.Roller,1.0,66.0,3.0,0.0,5.0,0,0.0
org.apache.log4j.varia.StringMatchFilter,2.0,33.0,2.0,0.0,5.0,0,0.0
org.apache.log4j.varia.test.Loop,1.0,62.0,2.0,0.0,4.0,0,0.0
org.apache.log4j.xml.DC,1.0,4.0,1.0,0.0,12.0,0,0.0
org.apache.log4j.xml.DOMConfigurator,2.0,90.0,13.0,0.0,32.0,0,3.0
org.apache.log4j.xml.Transform,1.0,0.0,3.0,0.0,1.0,0,0.0
org.apache.log4j.xml.XMLLayout,2.0,75.0,3.0,0.0,10.0,0,1.0
org.apache.log4j.xml.XMLWatchdog,3.0,0.0,2.0,0.0,7.0,0,0.0
org.apache.log4j.xml.examples.ReportParserError,1.0,0.0,1.0,0.0,4.0,0,0.0
org.apache.log4j.xml.examples.XCategory,2.0,75.0,4.0,0.0,10.0,0,1.0
org.apache.log4j.xml.examples.XMLSample,1.0,75.0,2.0,0.0,4.0,0,0.0
org.apache.log4j.xml.examples.XPriority,2.0,0.0,0.0,0.0,12.0,0,0.0
org.apache.log4j.xml.test.TCategory,2.0,75.0,4.0,0.0,10.0,0,0.0
org.apache.log4j.xml.test.TPriority,2.0,66.0,0.0,0.0,12.0,0,0.0
