Name,DIT,LCOM,CBO,NOC,RFC,NPM,bug
org.apache.camel.impl.NoRouteBuilder,3.0,0.0,0.0,0.0,43.0,0,0.0
org.apache.camel.impl.PollingConsumerRoute,2.0,19.0,4.0,0.0,13.0,0,0.0
org.apache.camel.impl.PollingConsumerSupport,2.0,58.0,3.0,1.0,13.0,0,0.0
org.apache.camel.impl.PredicateSupport,1.0,0.0,0.0,4.0,2.0,0,0.0
org.apache.camel.impl.ReflectionInjector,1.0,0.0,1.0,0.0,1.0,0,0.0
org.apache.camel.impl.ScheduledPollConsumer,3.0,84.0,3.0,1.0,30.0,0,0.0
org.apache.camel.impl.ScheduledPollEndpoint,2.0,40.0,3.0,1.0,20.0,0,0.0
org.apache.camel.impl.ServiceSupport,1.0,53.0,0.0,20.0,7.0,0,1.0
org.apache.camel.impl.converter.AnnotationTypeConverterLoader,1.0,80.0,7.0,0.0,5.0,0,0.0
org.apache.camel.impl.converter.ArrayTypeConverter,1.0,0.0,0.0,0.0,1.0,0,0.0
org.apache.camel.impl.converter.DefaultTypeConverter,1.0,76.0,9.0,0.0,10.0,0,0.0
org.apache.camel.impl.converter.InstanceMethodTypeConverter,1.0,16.0,3.0,0.0,3.0,0,0.0
org.apache.camel.impl.converter.PropertyEditorTypeConverter,1.0,0.0,0.0,0.0,1.0,0,0.0
org.apache.camel.impl.converter.StaticMethodTypeConverter,1.0,0.0,1.0,0.0,3.0,0,0.0
org.apache.camel.impl.converter.ToStringTypeConverter,1.0,0.0,0.0,0.0,1.0,0,0.0
org.apache.camel.impl.converter.TypeConverterLoader,0.0,0.0,1.0,1.0,1.0,0,0.0
org.apache.camel.impl.converter.TypeConverterRegistry,0.0,0.0,2.0,1.0,2.0,0,0.0
org.apache.camel.processor.ChoiceProcessor,2.0,14.0,4.0,0.0,14.0,0,0.0
org.apache.camel.processor.CompositeProcessor,2.0,0.0,2.0,0.0,13.0,0,0.0
org.apache.camel.processor.DeadLetterChannel,2.0,65.0,6.0,0.0,22.0,0,0.0
org.apache.camel.processor.DelegateProcessor,2.0,22.0,2.0,1.0,16.0,0,0.0
org.apache.camel.processor.ErrorHandler,1.0,0.0,0.0,2.0,1.0,0,0.0
org.apache.camel.processor.FilterProcessor,2.0,28.0,3.0,0.0,14.0,0,0.0
org.apache.camel.processor.Logger,1.0,45.0,2.0,0.0,12.0,0,0.0
org.apache.camel.processor.LoggingErrorHandler,2.0,64.0,3.0,0.0,20.0,0,0.0
org.apache.camel.processor.MulticastProcessor,2.0,33.0,3.0,1.0,16.0,0,0.0
org.apache.camel.processor.Pipeline,3.0,0.0,3.0,0.0,21.0,0,0.0
org.apache.camel.processor.RecipientList,2.0,58.0,7.0,0.0,13.0,0,0.0
org.apache.camel.processor.RedeliveryPolicy,1.0,88.0,0.0,0.0,26.0,0,0.0
org.apache.camel.processor.Resequencer,2.0,82.0,10.0,0.0,24.0,0,0.0
org.apache.camel.processor.SendProcessor,2.0,41.0,3.0,0.0,13.0,0,0.0
org.apache.camel.processor.Splitter,2.0,19.0,6.0,0.0,12.0,0,0.0
org.apache.camel.processor.idempotent.IdempotentConsumer,2.0,48.0,6.0,0.0,16.0,0,0.0
org.apache.camel.processor.idempotent.MemoryMessageIdRepository,1.0,60.0,1.0,0.0,5.0,0,0.0
org.apache.camel.processor.idempotent.MessageIdRepository,0.0,0.0,0.0,1.0,1.0,0,0.0
org.apache.camel.processor.idempotent.NoMessageIdException,3.0,33.0,2.0,0.0,7.0,0,0.0
org.apache.camel.processor.loadbalancer.LoadBalancer,1.0,0.0,0.0,1.0,4.0,0,0.0
org.apache.camel.processor.loadbalancer.LoadBalancerSupport,1.0,0.0,0.0,2.0,3.0,0,0.0
org.apache.camel.processor.loadbalancer.QueueLoadBalancer,2.0,0.0,1.0,3.0,5.0,0,0.0
org.apache.camel.processor.loadbalancer.RandomLoadBalancer,3.0,0.0,1.0,0.0,6.0,0,0.0
org.apache.camel.processor.loadbalancer.RoundRobinLoadBalancer,3.0,0.0,1.0,0.0,6.0,0,0.0
org.apache.camel.processor.loadbalancer.StickyLoadBalancer,3.0,67.0,3.0,0.0,12.0,0,0.0
org.apache.camel.processor.loadbalancer.TopicLoadBalancer,2.0,0.0,1.0,0.0,5.0,0,0.0
org.apache.camel.spi.ComponentResolver,0.0,0.0,2.0,1.0,1.0,0,0.0
org.apache.camel.spi.ExceptionHandler,0.0,0.0,0.0,1.0,1.0,0,0.0
org.apache.camel.spi.ExchangeConverter,0.0,0.0,1.0,1.0,1.0,0,0.0
org.apache.camel.spi.Injector,0.0,0.0,0.0,1.0,1.0,0,0.0
org.apache.camel.spi.Marshaller,0.0,0.0,0.0,1.0,1.0,0,0.0
org.apache.camel.spi.Policy,0.0,0.0,1.0,1.0,1.0,0,0.0
org.apache.camel.spi.Provider,0.0,0.0,0.0,0.0,1.0,0,0.0
org.apache.camel.spi.Unmarshaller,0.0,0.0,0.0,1.0,1.0,0,0.0
org.apache.camel.spi.XmlMarshaller,1.0,0.0,0.0,0.0,2.0,0,0.0
org.apache.camel.spi.XmlUnmarshaller,1.0,0.0,0.0,0.0,2.0,0,0.0
org.apache.camel.util.CollectionHelper,1.0,0.0,0.0,0.0,1.0,0,0.0
org.apache.camel.util.ExchangeHelper,1.0,0.0,4.0,0.0,1.0,0,0.0
org.apache.camel.util.ExpressionComparator,1.0,0.0,2.0,0.0,2.0,0,0.0
org.apache.camel.util.ExpressionHelper,1.0,0.0,4.0,0.0,2.0,0,0.0
org.apache.camel.util.ExpressionListComparator,1.0,0.0,2.0,0.0,2.0,0,0.0
org.apache.camel.util.FactoryFinder,1.0,85.0,2.0,0.0,10.0,2,0.0
org.apache.camel.util.IntrospectionSupport,1.0,0.0,0.0,0.0,14.0,5,0.0
org.apache.camel.util.LRUCache,2.0,25.0,0.0,0.0,4.0,0,0.0
org.apache.camel.util.NoFactoryAvailableException,2.0,0.0,0.0,0.0,2.0,0,0.0
org.apache.camel.util.ObjectHelper,1.0,0.0,2.0,0.0,16.0,0,0.0
org.apache.camel.util.ProducerCache,2.0,60.0,6.0,0.0,12.0,0,0.0
org.apache.camel.util.ResolverUtil,1.0,77.0,3.0,0.0,9.0,2,0.0
org.apache.camel.util.ServiceHelper,1.0,0.0,1.0,0.0,5.0,0,0.0
org.apache.camel.util.Time,1.0,80.0,0.0,0.0,15.0,0,0.0
org.apache.camel.util.URISupport,1.0,0.0,1.0,0.0,14.0,2,0.0
org.apache.camel.util.UuidGenerator,1.0,85.0,0.0,0.0,5.0,0,0.0
org.apache.camel.view.RouteDotGenerator,1.0,40.0,5.0,0.0,5.0,0,0.0
