filename,wmc,dit,noc,cbo,rfc,npm,bug
apache.xalan.templates.ElemAttributeSet,8,4,0,10,24,8,0
apache.xalan.templates.ElemCallTemplate,13,4,1,16,49,13,0
apache.xalan.templates.ElemWithParam,11,3,0,22,33,10,0
apache.xalan.templates.ElemIf,8,3,0,14,27,7,0
apache.xalan.templates.FuncFormatNumb,5,6,0,16,36,4,0
apache.xalan.templates.ElemEmpty,1,3,0,1,2,1,0
apache.xalan.templates.XSLTVisitor,9,2,1,21,10,1,0
apache.xalan.templates.ElemTemplateElement,84,2,29,101,125,75,1
apache.xalan.templates.ElemForEach,18,3,1,25,83,17,2
apache.xalan.templates.ElemElement,13,4,1,15,50,9,0
apache.xalan.templates.ElemMessage,6,3,0,5,17,6,0
apache.xalan.templates.AVT,14,1,0,23,44,14,0
apache.xalan.templates.VarNameCollector,5,2,0,5,12,4,0
apache.xalan.templates.AbsPathChecker,4,2,0,8,6,4,0
apache.xalan.templates.XMLNSDecl,4,1,0,2,5,4,0
apache.xalan.templates.TemplateSubPatternAssociation,15,1,0,8,25,12,0
apache.xalan.templates.ElemOtherwise,3,3,0,1,4,3,0
apache.xalan.templates.WhiteSpaceInfo,4,4,1,9,8,4,0
apache.xalan.templates.ElemTextLiteral,11,3,0,8,20,11,0
apache.xalan.templates.ElemNumber,42,3,0,29,135,27,0
apache.xalan.templates.ElemCopyOf,9,3,0,20,45,8,0
apache.xalan.templates.ElemText,6,3,0,3,11,6,0
apache.xalan.templates.ElemLiteralResult,32,4,2,17,84,28,0
apache.xalan.templates.ElemWhen,7,3,0,10,16,6,0
apache.xalan.templates.ElemExtensionScript,6,3,0,2,7,6,0
apache.xalan.templates.FuncKey,3,5,0,17,33,2,0
apache.xalan.templates.AVTPartXPath,7,2,0,14,20,7,0
apache.xalan.templates.StylesheetComposed,11,4,1,17,43,9,0
apache.xalan.templates.XUnresolvedVariable,6,3,0,7,23,6,0
apache.xalan.templates.ElemApplyTemplates,9,5,0,21,84,9,1
apache.xalan.templates.ElemTemplate,22,3,2,29,46,22,0
apache.xalan.templates.ElemCopy,4,4,0,8,24,4,0
apache.xalan.templates.ElemSort,15,3,0,7,26,15,0
apache.xalan.templates.OutputProperties,42,3,0,18,103,37,4
apache.xalan.templates.ElemUse,7,3,4,9,16,6,0
apache.xalan.templates.FuncDocument,8,5,0,17,66,6,1
apache.xalan.templates.Constants,1,1,0,0,2,1,1
apache.xalan.templates.ElemValueOf,11,3,0,17,41,10,0
apache.xalan.templates.DecimalFormatProperties,25,3,0,6,49,25,0
apache.xalan.templates.TemplateList,22,1,0,19,74,9,0
apache.xalan.templates.ElemExtensionDecl,14,3,0,10,41,14,0
apache.xalan.templates.ElemParam,6,4,0,18,21,6,0
apache.xalan.templates.ElemVariablePsuedo,3,4,0,8,9,3,0
apache.xalan.templates.XUnresolvedVariableSimple,4,3,0,6,15,4,0
apache.xalan.templates.NamespaceAlias,10,3,0,6,12,10,0
apache.xalan.templates.ElemUnknown,2,5,0,2,3,2,0
apache.xalan.templates.ElemVariable,22,3,3,38,68,19,1
apache.xalan.templates.AVTPart,7,1,2,8,8,7,0
apache.xalan.templates.ElemPI,8,3,0,10,33,8,0
apache.xalan.templates.KeyDeclaration,9,3,0,10,17,9,0
apache.xalan.templates.Stylesheet,74,3,2,48,113,70,0
apache.xalan.templates.ElemFallback,5,3,0,5,12,5,0
apache.xalan.templates.ElemComment,5,3,0,4,17,5,0
apache.xalan.templates.ElemExtensionCall,9,5,0,20,50,7,2
apache.xalan.templates.ElemApplyImport,5,3,0,6,17,5,0
apache.xalan.templates.ElemChoose,6,3,0,9,26,6,0
apache.xalan.templates.AVTPartSimple,5,2,0,6,7,5,0
apache.xalan.templates.StylesheetRoot,50,5,0,59,120,34,0
apache.xalan.templates.ElemExsltFunction,7,4,0,18,28,6,1
apache.xalan.templates.RedundentExprEliminator,38,3,0,29,122,6,0
apache.xalan.templates.ElemAttribute,9,5,0,11,39,6,2
apache.xalan.templates.ElemExsltFuncResult,5,4,0,10,15,5,1
apache.xalan.trace.EndSelectionEvent,1,2,0,8,2,1,0
apache.xalan.trace.GenerateEvent,5,1,0,5,6,5,0
apache.xalan.trace.PrintTraceListener,7,1,0,18,47,7,1
apache.xalan.trace.TraceManager,13,1,0,40,32,13,1
apache.xalan.trace.TracerEvent,3,1,0,7,15,3,0
apache.xalan.trace.SelectionEvent,1,1,1,8,2,1,0
apache.xalan.transformer.MsgMgr,14,1,0,13,23,13,0
apache.xalan.transformer.KeyManager,2,1,0,10,14,2,0
apache.xalan.transformer.ResultTreeHandler,64,2,0,38,159,58,2
apache.xalan.transformer.NumeratorFormatter,4,1,0,3,11,0,0
apache.xalan.transformer.StackGuard,7,1,0,7,18,5,1
apache.xalan.transformer.NodeSortKey,1,1,0,6,10,0,0
apache.xalan.transformer.CountersTable,5,3,0,7,23,2,0
apache.xalan.transformer.TransformerHandlerImpl,36,1,0,9,100,33,0
apache.xalan.transformer.QueuedEvents,7,1,1,5,10,2,0
apache.xalan.transformer.KeyRefIterator,3,7,0,20,26,2,0
apache.xalan.transformer.TransformSnapshotImpl,2,1,0,13,34,0,1
apache.xalan.transformer.XSLInfiniteLoopException,2,1,0,0,3,1,0
apache.xalan.transformer.Counter,3,1,0,5,8,0,0
apache.xalan.transformer.TreeWalker2Result,4,2,0,6,25,2,0
apache.xalan.transformer.TransformerIdentityImpl,43,2,0,12,139,41,0
apache.xalan.transformer.DecimalToRoman,1,1,0,2,2,1,0
apache.xalan.transformer.KeyIterator,4,8,0,10,15,3,0
apache.xalan.transformer.KeyTable,5,1,0,10,15,4,1
apache.xalan.transformer.ResultNameSpace,1,1,0,0,2,1,0
apache.xalan.transformer.TrAXFilter,7,2,0,3,35,6,0
apache.xalan.transformer.SerializerSwitcher,4,1,0,6,23,3,0
apache.xalan.transformer.NodeSorter,4,1,0,9,28,2,0
apache.xalan.transformer.ClonerToResultTree,2,1,0,6,24,2,0
apache.xalan.transformer.XalanProperties,1,1,0,0,2,1,0
apache.xalan.transformer.TransformerImpl,123,2,0,106,355,115,7
apache.xalan.xslt.Process,4,1,0,8,96,2,1
apache.xalan.xslt.EnvironmentCheck,22,1,0,1,77,5,0
apache.xml.dtm.DTMConfigurationException,6,5,0,2,11,6,0
apache.xml.dtm.DTMManager,21,1,2,43,49,17,1
apache.xml.dtm.DTMDOMException,2,5,0,3,3,2,0
apache.xml.dtm.DTMAxisTraverser,5,1,12,28,6,5,0
apache.xml.dtm.DTMException,15,4,1,9,35,15,0
apache.xml.dtm.ref.NodeLocator,6,1,0,1,11,6,0
apache.xml.dtm.ref.DTMDocumentImpl,110,1,0,13,149,96,0
apache.xml.dtm.ref.ChunkedIntArray,9,1,0,3,24,0,0
apache.xml.dtm.ref.DTMNodeList,5,1,0,8,17,4,2
apache.xml.dtm.ref.DTMTreeWalker,10,1,1,6,41,7,0
apache.xml.dtm.ref.IncrementalSAXSource_Filter,42,1,0,10,89,39,0
apache.xml.dtm.ref.DTMDefaultBaseIterators,3,3,3,40,31,3,0
apache.xml.dtm.ref.CoroutineManager,6,1,0,4,17,6,0
apache.xml.dtm.ref.IncrementalSAXSource_Xerces,14,1,0,9,51,10,0
apache.xml.dtm.ref.DTMAxisIteratorBase,16,1,1,24,23,14,0
apache.xml.dtm.ref.DTMManagerDefault,16,2,0,25,85,16,0
apache.xml.dtm.ref.DTMStringPool,5,1,2,6,24,5,0
apache.xml.dtm.ref.DTMNodeProxy,120,1,0,10,148,118,0
apache.xml.dtm.ref.ExpandedNameTable,10,1,0,15,24,9,1
apache.xml.dtm.ref.DTMDefaultBase,97,1,1,64,139,72,0
apache.xml.dtm.ref.DTMNamedNodeMap,9,1,0,3,16,8,0
apache.xml.dtm.ref.DTMNodeIterator,9,1,0,11,19,9,0
apache.xml.dtm.ref.DTMDefaultBaseTraversers,2,2,1,33,26,2,0
apache.xml.dtm.ref.DTMSafeStringPool,5,2,0,2,15,5,0
apache.xml.dtm.ref.CustomStringPool,4,2,0,1,15,4,0
apache.xml.utils.AttList,13,1,0,2,27,13,0
apache.xml.utils.IntStack,10,2,0,6,16,10,1
apache.xml.utils.StringToIntTable,8,1,0,2,12,8,0
apache.xml.utils.XMLStringFactory,5,1,1,17,6,5,0
apache.xml.utils.UnImplNode,107,1,1,3,117,107,0
apache.xml.utils.ElemDesc,4,1,0,0,10,0,0
apache.xml.utils.URI,42,1,0,3,68,29,1
apache.xml.utils.NamespaceSupport2,11,2,0,5,26,11,0
apache.xml.utils.StringVector,11,1,0,8,15,11,0
apache.xml.utils.StringBufferPool,5,1,0,6,13,3,0
apache.xml.utils.QName,28,1,0,54,49,28,0
apache.xml.utils.SuballocatedIntVector,18,1,0,13,20,11,0
apache.xml.utils.FastStringBuffer,28,1,0,20,42,21,1
apache.xml.utils.DOMBuilder,30,1,0,4,62,28,0
apache.xml.utils.NSInfo,3,1,0,1,4,3,0
apache.xml.utils.SAXSourceLocator,8,2,0,17,29,8,0
apache.xml.utils.CharKey,5,1,0,1,6,5,0
apache.xml.utils.StringToStringTableVector,10,1,0,1,14,10,0
apache.xml.utils.PrefixResolverDefault,5,1,0,4,17,5,0
apache.xml.utils.ListingErrorHandler,17,1,0,4,52,16,0
apache.xml.utils.SystemIDResolver,4,1,0,14,23,4,1
apache.xml.utils.Trie,3,1,0,2,8,3,0
apache.xml.utils.IntVector,18,1,1,4,20,18,1
apache.xml.utils.ObjectPool,7,1,0,4,20,7,0
apache.xml.utils.StringToStringTable,11,1,0,1,15,11,0
apache.xml.utils.NameSpace,1,1,0,1,2,1,0
apache.xml.utils.XMLChar,23,1,0,2,26,22,0
apache.xml.utils.NodeVector,30,1,1,7,33,30,0
apache.xml.utils.SerializableLocatorImpl,10,1,0,0,15,10,0
apache.xml.utils.DefaultErrorHandler,13,1,1,13,36,13,0
apache.xml.utils.SuballocatedByteVector,18,1,0,0,20,10,0
apache.xml.utils.WrappedRuntimeException,3,4,0,35,5,3,0
apache.xml.utils.MutableAttrListImpl,5,2,0,2,18,5,0
apache.xml.utils.TreeWalker,10,1,0,12,59,7,0
apache.xml.utils.XMLCharacterRecognizer,5,1,0,8,10,5,0
apache.xml.utils.WrongParserException,1,4,0,0,2,1,0
apache.xml.utils.PrefixForUriEnumerator,3,1,0,1,9,2,0
apache.xml.utils.Context2,12,1,0,1,26,0,0
apache.xml.utils.Hashtree2Node,2,1,0,1,22,2,0
apache.xml.utils.BoolStack,13,1,0,6,16,12,0
apache.xml.utils.res.XResources_ja_JP_A,3,4,0,1,4,2,0
apache.xml.utils.res.XResources_cy,3,4,0,1,4,2,0
apache.xml.utils.res.XResources_ka,3,4,0,1,4,2,0
apache.xml.utils.res.XResources_zh_TW,3,4,0,1,4,2,0
apache.xml.utils.res.XResources_he,3,4,0,1,4,2,0
apache.xml.utils.res.XResources_ja_JP_HA,3,4,0,1,4,2,0
apache.xml.utils.res.XResourceBundle,5,3,12,13,16,3,0
apache.xml.utils.res.XResources_ja_JP_I,3,4,0,1,4,2,0
apache.xml.utils.res.XResources_ja_JP_HI,3,4,0,1,4,2,0
apache.xml.utils.res.XResources_en,3,4,0,1,4,2,0
apache.xml.utils.res.XResources_el,3,4,0,1,4,2,0
apache.xml.utils.res.XResources_hy,3,4,0,1,4,2,0
apache.xml.utils.res.XResources_zh_CN,3,4,0,1,4,2,0
apache.xpath.XPathException,13,4,1,6,25,12,0
apache.xpath.VariableStack,22,1,0,27,42,21,0
apache.xpath.NodeSet,61,1,0,8,71,60,0
apache.xpath.Expression,32,1,6,106,57,31,0
apache.xpath.XPathAPI,10,1,0,6,21,10,0
apache.xpath.XPath,17,1,0,60,64,17,0
apache.xpath.XPathVisitor,13,1,5,42,14,13,0
apache.xpath.DOMHelper,26,1,1,17,84,23,0
apache.xpath.XPathProcessorException,2,5,0,4,4,2,0
apache.xpath.FoundIndex,1,4,0,0,2,1,0
apache.xpath.XPathContext,81,2,1,171,136,78,3
apache.xpath.SourceTreeManager,13,1,0,8,45,13,0
apache.xpath.SourceTree,1,1,0,1,2,1,0
apache.xpath.Arg,15,1,0,3,21,15,0
apache.xpath.DOM2Helper,11,2,1,13,29,11,0
apache.xpath.CachedXPathAPI,12,1,0,5,23,12,0
apache.xpath.NodeSetDTM,56,2,1,21,84,56,0
apache.xpath.axes.AttributeIterator,3,7,0,5,6,1,0
apache.xpath.axes.WalkerFactory,51,1,0,27,115,40,1
apache.xpath.axes.NodeSequence,37,3,1,18,68,34,4
apache.xpath.axes.ReverseAxesWalker,8,5,0,8,24,4,1
apache.xpath.axes.FilterExprIteratorSimple,16,5,0,19,44,14,0
apache.xpath.axes.MatchPatternIterator,5,5,0,13,23,3,1
apache.xpath.axes.LocPathIterator,52,4,8,46,84,45,1
apache.xpath.axes.ChildTestIterator,6,6,5,13,13,4,1
apache.xpath.axes.BasicTestIterator,7,5,2,12,23,2,0
apache.xpath.axes.OneStepIteratorForward,6,7,2,13,16,4,0
apache.xpath.axes.RTFIterator,2,8,0,4,4,1,1
apache.xpath.axes.IteratorPool,4,1,0,4,13,4,0
apache.xpath.axes.OneStepIterator,12,7,0,16,35,8,2
apache.xpath.axes.ChildIterator,4,5,0,6,9,3,0
apache.xpath.axes.SelfIteratorNoPredicate,5,5,0,9,8,4,1
apache.xpath.axes.WalkingIterator,17,5,1,19,41,16,0
apache.xpath.axes.UnionChildIterator,3,7,0,11,14,3,0
apache.xpath.axes.FilterExprWalker,18,5,0,22,48,16,0
apache.xpath.axes.DescendantIterator,9,5,0,14,43,8,1
apache.xpath.axes.UnionPathIterator,16,5,0,23,52,13,1
apache.xpath.axes.HasPositionalPredChecker,4,2,0,18,7,4,0
apache.xpath.axes.WalkingIteratorSorted,5,6,0,5,13,3,0
apache.xpath.axes.FilterExprIterator,14,6,0,15,32,11,0
apache.xpath.axes.AxesWalker,27,4,2,21,53,23,1
apache.xpath.compiler.Lexer,10,1,0,5,25,0,1
apache.xpath.compiler.XPathParser,58,1,0,13,88,5,1
apache.xpath.compiler.Keywords,3,1,0,4,9,2,0
apache.xpath.compiler.OpMap,21,1,1,12,29,20,1
apache.xpath.compiler.FuncLoader,3,1,0,3,11,3,0
apache.xpath.compiler.XPathDumper,1,1,0,0,2,1,0
apache.xpath.compiler.Compiler,45,2,0,60,111,15,1
apache.xpath.compiler.PsuedoNames,1,1,0,0,2,1,0
apache.xpath.compiler.FunctionTable,5,1,0,7,14,4,0
apache.xpath.compiler.OpCodes,1,1,0,0,2,1,0
apache.xpath.functions.FuncStartsWith,2,5,0,7,6,2,0
apache.xpath.functions.FuncLocalPart,2,5,0,5,9,2,0
apache.xpath.functions.Function2Args,9,4,7,20,23,8,0
apache.xpath.functions.FuncNormalizeSpace,3,5,0,6,11,3,0
apache.xpath.functions.FuncFloor,2,4,0,5,7,2,0
apache.xpath.functions.FuncSum,2,4,0,8,11,2,0
apache.xpath.functions.FuncExtElementAvailable,2,4,0,10,17,2,0
apache.xpath.functions.FuncConcat,4,7,0,10,13,3,0
apache.xpath.functions.FuncContains,2,5,0,6,7,2,0
apache.xpath.functions.FuncCurrent,3,3,0,10,12,3,0
apache.xpath.functions.FuncDoclocation,2,5,0,5,9,2,0
apache.xpath.functions.FuncNot,2,4,0,5,5,2,0
apache.xpath.functions.FuncString,2,5,0,5,4,2,0
apache.xpath.functions.FuncExtFunctionAvailable,2,4,0,8,14,2,0
apache.xpath.functions.FuncCeiling,2,4,0,5,7,2,0
apache.xpath.functions.FuncRound,2,4,0,5,7,2,0
apache.xpath.functions.FuncFalse,3,3,0,4,4,3,0
apache.xpath.functions.FunctionDef1Arg,8,4,9,18,21,4,0
apache.xpath.functions.FuncStringLength,2,5,0,5,6,2,0
apache.xpath.functions.FuncLang,2,4,0,6,15,2,0
apache.xpath.functions.Function,9,2,7,21,15,8,0
apache.xpath.functions.FuncSubstring,4,6,0,10,16,3,0
apache.xpath.functions.FunctionOneArg,11,3,15,33,20,10,0
apache.xpath.functions.FuncBoolean,2,4,0,5,5,2,0
apache.xpath.functions.FuncExtFunction,8,3,0,11,21,7,2
apache.xpath.functions.FuncTrue,3,3,0,4,4,3,0
apache.xpath.functions.FuncPosition,5,3,0,9,17,5,0
apache.xpath.functions.FuncCount,2,4,0,6,8,2,0
apache.xpath.functions.FuncGenerateId,2,5,0,4,10,2,0
apache.xpath.functions.FuncUnparsedEntityURI,2,4,0,6,10,2,0
apache.xpath.functions.FuncLast,5,3,0,8,12,5,0
apache.xpath.functions.FuncId,3,4,0,11,27,2,0
apache.xpath.functions.FuncSubstringAfter,2,5,0,7,8,2,0
apache.xpath.functions.FuncNumber,2,5,0,4,5,2,0
apache.xpath.functions.FunctionMultiArgs,8,6,1,10,23,7,1
apache.xpath.functions.FuncNamespace,2,5,0,5,11,2,0
apache.xpath.functions.FuncQname,2,5,0,5,7,2,0
apache.xpath.functions.FuncSystemProperty,5,4,0,8,37,3,0
apache.xpath.functions.FuncSubstringBefore,2,5,0,6,8,2,0
apache.xpath.functions.WrongNumberArgsException,1,3,0,12,2,1,0
apache.xpath.functions.FuncTranslate,2,6,0,7,12,2,0
apache.xpath.functions.Function3Args,9,5,4,14,23,8,0
apache.xpath.objects.XNodeSetForDOM,7,5,0,7,18,7,0
apache.xpath.objects.Comparator,3,1,6,8,4,0,0
apache.xpath.objects.XStringForChars,12,4,0,5,22,11,0
apache.xpath.objects.EqualComparator,3,2,0,3,5,0,0
apache.xpath.objects.XRTreeFrag,19,3,1,21,43,18,1
apache.xpath.objects.XBooleanStatic,2,4,0,5,5,2,0
apache.xpath.objects.XObjectFactory,3,1,0,13,19,3,0
apache.xpath.objects.XNull,8,5,0,5,10,8,0
apache.xpath.objects.XNodeSet,33,4,2,42,74,31,2
apache.xpath.objects.GreaterThanComparator,3,2,0,3,5,0,0
apache.xpath.objects.GreaterThanOrEqualComparator,3,2,0,3,5,0,0
apache.xpath.objects.XNumber,13,3,0,41,36,12,2
apache.xpath.objects.LessThanComparator,3,2,0,3,5,0,0
apache.xpath.objects.XString,49,3,2,43,100,46,0
apache.xpath.objects.LessThanOrEqualComparator,3,2,0,3,5,0,0
apache.xpath.objects.XBoolean,10,3,1,26,17,9,1
apache.xpath.objects.XObject,42,2,7,146,68,40,0
apache.xpath.objects.XRTreeFragSelectWrapper,10,4,0,8,23,10,2
apache.xpath.objects.XStringForFSB,31,4,0,10,57,29,1
apache.xpath.objects.NotEqualComparator,3,2,0,3,5,0,0
apache.xpath.objects.XMLStringFactoryImpl,7,2,0,8,11,6,0
apache.xpath.operations.Bool,3,3,0,6,7,3,0
apache.xpath.operations.Or,3,3,0,6,7,3,0
apache.xpath.operations.Number,3,3,0,7,8,3,0
apache.xpath.operations.Gt,2,3,0,4,4,2,0
apache.xpath.operations.Minus,3,3,0,7,7,3,0
apache.xpath.operations.Operation,12,2,14,23,23,12,0
apache.xpath.operations.Quo,2,3,0,4,5,2,0
apache.xpath.operations.And,3,3,0,6,7,3,0
apache.xpath.operations.NotEquals,2,3,0,4,4,2,0
apache.xpath.operations.Mult,3,3,0,7,7,3,0
apache.xpath.operations.VariableSafeAbsRef,2,3,0,10,11,2,0
apache.xpath.operations.Lte,2,3,0,4,4,2,0
apache.xpath.operations.Lt,2,3,0,4,4,2,0
apache.xpath.operations.UnaryOperation,11,2,4,12,20,11,0
apache.xpath.operations.String,2,3,0,5,4,2,0
apache.xpath.operations.Mod,3,3,0,7,7,3,0
apache.xpath.operations.Variable,16,2,1,25,51,16,0
apache.xpath.operations.Neg,3,3,0,6,7,3,0
apache.xpath.operations.Div,3,3,0,7,7,3,0
apache.xpath.operations.Equals,3,3,0,6,7,3,0
apache.xpath.operations.Gte,2,3,0,4,4,2,0
apache.xpath.operations.Plus,3,3,0,7,7,3,0
apache.xpath.patterns.UnionPattern,9,2,0,12,20,8,0
apache.xpath.patterns.ContextMatchStepPattern,3,4,0,8,16,3,0
apache.xpath.patterns.StepPattern,31,3,2,23,77,26,0
apache.xpath.patterns.FunctionPattern,7,4,0,14,18,6,0
apache.xpath.res.XPATHErrorResources,8,3,0,1,21,7,0
