Name,SumCyclomatic,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountDeclMethodAll,CountDeclMethodPublic,bug
apache.tools.ant.helper.ProjectHelperImpl,19,2.0,0.0,10.0,22.0,2.0,1.0
apache.tools.ant.input.DefaultInputHandler,11,1.0,0.0,4.0,4.0,2.0,0.0
apache.tools.ant.input.InputHandler,0,0.0,2.0,2.0,1.0,0.0,0.0
apache.tools.ant.input.InputRequest,6,1.0,1.0,0.0,5.0,5.0,0.0
apache.tools.ant.input.MultipleChoiceInputRequest,4,2.0,0.0,0.0,8.0,3.0,0.0
apache.tools.ant.input.PropertyFileInputHandler,8,1.0,0.0,2.0,3.0,2.0,0.0
apache.tools.ant.listener.AnsiColorLogger,19,2.0,0.0,1.0,17.0,0.0,0.0
apache.tools.ant.listener.MailLogger,23,2.0,0.0,9.0,21.0,1.0,0.0
apache.tools.ant.loader.AntClassLoader2,31,3.0,0.0,5.0,52.0,1.0,1.0
apache.tools.ant.taskdefs.AbstractCvsTask,91,3.0,2.0,11.0,76.0,32.0,0.0
apache.tools.ant.taskdefs.Ant,76,3.0,0.0,11.0,57.0,16.0,2.0
apache.tools.ant.taskdefs.AntStructure,43,3.0,0.0,6.0,42.0,2.0,1.0
apache.tools.ant.taskdefs.Antlib,12,3.0,0.0,6.0,41.0,3.0,0.0
apache.tools.ant.taskdefs.AntlibDefinition,6,3.0,3.0,2.0,39.0,4.0,0.0
apache.tools.ant.taskdefs.Available,67,3.0,0.0,9.0,54.0,15.0,3.0
apache.tools.ant.taskdefs.BUnzip2,15,4.0,0.0,2.0,46.0,0.0,0.0
apache.tools.ant.taskdefs.BZip2,4,4.0,0.0,2.0,44.0,0.0,0.0
apache.tools.ant.taskdefs.Basename,8,3.0,0.0,2.0,39.0,4.0,0.0
apache.tools.ant.taskdefs.BuildNumber,17,3.0,0.0,3.0,40.0,2.0,0.0
apache.tools.ant.taskdefs.CVSPass,16,3.0,0.0,3.0,41.0,5.0,0.0
apache.tools.ant.taskdefs.CallTarget,23,3.0,0.0,6.0,48.0,13.0,0.0
apache.tools.ant.taskdefs.Checksum,69,4.0,0.0,5.0,95.0,14.0,2.0
apache.tools.ant.taskdefs.Chmod,24,5.0,0.0,10.0,110.0,16.0,0.0
apache.tools.ant.taskdefs.Concat,62,3.0,0.0,15.0,56.0,17.0,0.0
apache.tools.ant.taskdefs.ConditionTask,7,3.0,0.0,3.0,27.0,3.0,0.0
apache.tools.ant.taskdefs.Copy,83,3.0,2.0,14.0,66.0,24.0,4.0
apache.tools.ant.taskdefs.Copydir,18,4.0,0.0,3.0,83.0,6.0,0.0
apache.tools.ant.taskdefs.Copyfile,11,3.0,0.0,2.0,40.0,5.0,0.0
apache.tools.ant.taskdefs.Cvs,1,4.0,0.0,0.0,77.0,1.0,0.0
apache.tools.ant.taskdefs.DefBase,13,4.0,1.0,7.0,50.0,10.0,0.0
apache.tools.ant.taskdefs.DefaultExcludes,11,3.0,0.0,3.0,40.0,5.0,0.0
apache.tools.ant.taskdefs.Definer,53,5.0,1.0,10.0,71.0,13.0,1.0
apache.tools.ant.taskdefs.Delete,85,4.0,0.0,24.0,116.0,37.0,3.0
apache.tools.ant.taskdefs.Deltree,12,3.0,0.0,1.0,38.0,2.0,0.0
apache.tools.ant.taskdefs.DependSet,33,4.0,0.0,7.0,82.0,6.0,1.0
apache.tools.ant.taskdefs.Dirname,5,3.0,0.0,2.0,38.0,3.0,0.0
apache.tools.ant.taskdefs.Ear,11,6.0,0.0,6.0,142.0,4.0,0.0
apache.tools.ant.taskdefs.Echo,14,3.0,0.0,4.0,41.0,6.0,0.0
apache.tools.ant.taskdefs.Exec,24,3.0,0.0,3.0,45.0,7.0,0.0
apache.tools.ant.taskdefs.ExecTask,64,3.0,1.0,12.0,70.0,25.0,0.0
apache.tools.ant.taskdefs.Execute,74,1.0,0.0,20.0,27.0,22.0,3.0
apache.tools.ant.taskdefs.ExecuteJava,29,1.0,0.0,9.0,10.0,10.0,2.0
apache.tools.ant.taskdefs.ExecuteOn,74,4.0,2.0,15.0,92.0,15.0,0.0
apache.tools.ant.taskdefs.ExecuteStreamHandler,0,0.0,2.0,0.0,5.0,0.0,0.0
apache.tools.ant.taskdefs.ExecuteWatchdog,15,1.0,0.0,2.0,9.0,8.0,0.0
apache.tools.ant.taskdefs.Exit,16,3.0,0.0,2.0,42.0,5.0,0.0
apache.tools.ant.taskdefs.Expand,42,3.0,1.0,10.0,44.0,7.0,2.0
apache.tools.ant.taskdefs.Filter,8,3.0,0.0,3.0,40.0,4.0,0.0
apache.tools.ant.taskdefs.FixCRLF,95,4.0,0.0,10.0,92.0,11.0,1.0
apache.tools.ant.taskdefs.GUnzip,11,4.0,0.0,1.0,46.0,0.0,0.0
apache.tools.ant.taskdefs.GZip,4,4.0,0.0,1.0,44.0,0.0,0.0
apache.tools.ant.taskdefs.GenerateKey,33,3.0,0.0,6.0,48.0,13.0,0.0
apache.tools.ant.taskdefs.Get,38,3.0,0.0,5.0,43.0,8.0,2.0
apache.tools.ant.taskdefs.ImportTask,13,3.0,0.0,6.0,39.0,3.0,1.0
apache.tools.ant.taskdefs.Input,11,3.0,0.0,6.0,42.0,7.0,0.0
apache.tools.ant.taskdefs.JDBCTask,44,3.0,1.0,5.0,59.0,19.0,1.0
apache.tools.ant.taskdefs.Jar,72,5.0,2.0,11.0,135.0,10.0,3.0
apache.tools.ant.taskdefs.Java,93,3.0,0.0,17.0,82.0,37.0,3.0
apache.tools.ant.taskdefs.Javac,108,4.0,0.0,13.0,151.0,68.0,3.0
apache.tools.ant.taskdefs.Javadoc,206,3.0,0.0,30.0,118.0,77.0,6.0
apache.tools.ant.taskdefs.Jikes,9,1.0,0.0,4.0,2.0,0.0,0.0
apache.tools.ant.taskdefs.JikesOutputParser,22,1.0,0.0,2.0,12.0,5.0,0.0
apache.tools.ant.taskdefs.KeySubst,20,3.0,0.0,1.0,42.0,7.0,0.0
apache.tools.ant.taskdefs.LoadFile,18,3.0,0.0,4.0,41.0,6.0,0.0
apache.tools.ant.taskdefs.LoadProperties,17,3.0,0.0,5.0,39.0,4.0,0.0
apache.tools.ant.taskdefs.LogOutputStream,16,2.0,2.0,2.0,9.0,6.0,0.0
apache.tools.ant.taskdefs.LogStreamHandler,3,2.0,0.0,3.0,17.0,2.0,0.0
apache.tools.ant.taskdefs.MacroDef,36,4.0,0.0,11.0,52.0,11.0,0.0
apache.tools.ant.taskdefs.MacroInstance,41,3.0,0.0,9.0,42.0,4.0,2.0
apache.tools.ant.taskdefs.Manifest,50,1.0,0.0,5.0,16.0,16.0,1.0
apache.tools.ant.taskdefs.ManifestException,1,2.0,0.0,0.0,1.0,1.0,0.0
apache.tools.ant.taskdefs.ManifestTask,21,3.0,0.0,8.0,42.0,7.0,1.0
apache.tools.ant.taskdefs.MatchingTask,46,3.0,11.0,25.0,76.0,39.0,0.0
apache.tools.ant.taskdefs.Mkdir,9,3.0,0.0,1.0,38.0,2.0,0.0
apache.tools.ant.taskdefs.Move,46,4.0,0.0,5.0,73.0,1.0,0.0
apache.tools.ant.taskdefs.Pack,14,3.0,2.0,1.0,43.0,4.0,0.0
apache.tools.ant.taskdefs.Parallel,41,3.0,0.0,5.0,47.0,8.0,1.0
apache.tools.ant.taskdefs.Patch,23,3.0,0.0,6.0,45.0,10.0,0.0
apache.tools.ant.taskdefs.PathConvert,41,3.0,0.0,11.0,50.0,12.0,0.0
apache.tools.ant.taskdefs.PreSetDef,8,4.0,0.0,6.0,42.0,3.0,0.0
apache.tools.ant.taskdefs.ProcessDestroyer,21,1.0,0.0,1.0,7.0,5.0,0.0
apache.tools.ant.taskdefs.Property,77,3.0,0.0,6.0,70.0,25.0,0.0
apache.tools.ant.taskdefs.PumpStreamHandler,25,1.0,2.0,1.0,15.0,9.0,1.0
apache.tools.ant.taskdefs.Recorder,17,3.0,0.0,6.0,42.0,6.0,1.0
apache.tools.ant.taskdefs.RecorderEntry,27,1.0,0.0,6.0,16.0,13.0,2.0
apache.tools.ant.taskdefs.Redirector,46,1.0,0.0,11.0,21.0,15.0,3.0
apache.tools.ant.taskdefs.Rename,8,3.0,0.0,3.0,39.0,4.0,0.0
apache.tools.ant.taskdefs.Replace,54,4.0,0.0,7.0,94.0,15.0,1.0
apache.tools.ant.taskdefs.Rmic,78,4.0,0.0,14.0,123.0,44.0,0.0
apache.tools.ant.taskdefs.SQLExec,65,4.0,0.0,9.0,77.0,15.0,2.0
apache.tools.ant.taskdefs.SendEmail,1,4.0,0.0,0.0,65.0,1.0,0.0
apache.tools.ant.taskdefs.Sequential,3,3.0,0.0,1.0,37.0,2.0,0.0
apache.tools.ant.taskdefs.SignJar,51,3.0,0.0,8.0,53.0,15.0,0.0
apache.tools.ant.taskdefs.Sleep,14,3.0,0.0,2.0,45.0,9.0,0.0
apache.tools.ant.taskdefs.StreamPumper,10,1.0,0.0,0.0,5.0,5.0,1.0
apache.tools.ant.taskdefs.SubAnt,55,3.0,0.0,12.0,57.0,18.0,0.0
apache.tools.ant.taskdefs.Sync,28,3.0,0.0,5.0,48.0,8.0,3.0
apache.tools.ant.taskdefs.Tar,45,4.0,0.0,12.0,87.0,8.0,1.0
apache.tools.ant.taskdefs.TaskOutputStream,5,2.0,0.0,1.0,3.0,1.0,0.0
apache.tools.ant.taskdefs.Taskdef,1,7.0,0.0,1.0,72.0,1.0,0.0
apache.tools.ant.taskdefs.TempFile,7,3.0,0.0,3.0,40.0,5.0,1.0
apache.tools.ant.taskdefs.Touch,26,3.0,0.0,7.0,43.0,6.0,1.0
apache.tools.ant.taskdefs.Transform,0,5.0,0.0,0.0,92.0,0.0,0.0
apache.tools.ant.taskdefs.Tstamp,7,3.0,0.0,3.0,39.0,3.0,0.0
apache.tools.ant.taskdefs.Typedef,0,6.0,1.0,0.0,71.0,0.0,0.0
apache.tools.ant.taskdefs.Unpack,13,3.0,2.0,2.0,44.0,5.0,0.0
apache.tools.ant.taskdefs.Untar,7,4.0,0.0,6.0,47.0,2.0,2.0
apache.tools.ant.taskdefs.UpToDate,24,3.0,0.0,9.0,45.0,8.0,0.0
apache.tools.ant.taskdefs.WaitFor,12,3.0,0.0,4.0,30.0,6.0,0.0
apache.tools.ant.taskdefs.War,13,6.0,0.0,6.0,144.0,6.0,0.0
apache.tools.ant.taskdefs.WhichResource,18,3.0,0.0,4.0,42.0,6.0,0.0
apache.tools.ant.taskdefs.XSLTLiaison,0,0.0,1.0,0.0,3.0,0.0,0.0
apache.tools.ant.taskdefs.XSLTLiaison2,0,1.0,0.0,1.0,4.0,0.0,0.0
apache.tools.ant.taskdefs.XSLTLogger,0,0.0,1.0,0.0,1.0,0.0,0.0
apache.tools.ant.taskdefs.XSLTLoggerAware,0,0.0,0.0,1.0,1.0,0.0,0.0
apache.tools.ant.taskdefs.XSLTProcess,69,4.0,0.0,14.0,106.0,23.0,3.0
apache.tools.ant.taskdefs.XmlProperty,70,3.0,0.0,4.0,62.0,12.0,2.0
apache.tools.ant.taskdefs.Zip,140,4.0,1.0,22.0,112.0,21.0,6.0
apache.tools.ant.taskdefs.compilers.CompilerAdapter,0,0.0,1.0,2.0,2.0,0.0,0.0
apache.tools.ant.taskdefs.compilers.CompilerAdapterFactory,21,1.0,0.0,13.0,4.0,1.0,1.0
apache.tools.ant.taskdefs.compilers.DefaultCompilerAdapter,60,1.0,8.0,13.0,18.0,2.0,1.0
apache.tools.ant.taskdefs.compilers.Gcj,11,2.0,0.0,7.0,20.0,1.0,1.0
apache.tools.ant.taskdefs.compilers.Javac12,5,2.0,0.0,5.0,19.0,1.0,0.0
apache.tools.ant.taskdefs.compilers.Javac13,3,2.0,0.0,4.0,19.0,1.0,0.0
apache.tools.ant.taskdefs.compilers.JavacExternal,2,2.0,0.0,5.0,19.0,1.0,2.0
apache.tools.ant.taskdefs.compilers.Jikes,21,2.0,0.0,7.0,19.0,1.0,0.0
apache.tools.ant.taskdefs.compilers.Jvc,11,2.0,0.0,7.0,19.0,1.0,0.0
apache.tools.ant.taskdefs.compilers.Kjc,14,2.0,0.0,6.0,20.0,1.0,0.0
apache.tools.ant.taskdefs.compilers.Sj,2,2.0,0.0,5.0,19.0,1.0,0.0
apache.tools.ant.taskdefs.condition.And,3,3.0,0.0,1.0,25.0,1.0,0.0
apache.tools.ant.taskdefs.condition.Condition,0,0.0,16.0,1.0,1.0,0.0,0.0
apache.tools.ant.taskdefs.condition.ConditionBase,19,2.0,5.0,17.0,24.0,17.0,0.0
apache.tools.ant.taskdefs.condition.Contains,6,1.0,0.0,1.0,4.0,4.0,0.0
apache.tools.ant.taskdefs.condition.Equals,8,1.0,0.0,1.0,5.0,5.0,0.0
apache.tools.ant.taskdefs.condition.FilesMatch,5,1.0,0.0,2.0,3.0,3.0,0.0
apache.tools.ant.taskdefs.condition.Http,8,2.0,0.0,2.0,8.0,3.0,0.0
apache.tools.ant.taskdefs.condition.IsFalse,4,2.0,0.0,1.0,7.0,2.0,0.0
apache.tools.ant.taskdefs.condition.IsReference,8,2.0,0.0,3.0,8.0,3.0,0.0
apache.tools.ant.taskdefs.condition.IsSet,3,2.0,0.0,2.0,7.0,2.0,0.0
apache.tools.ant.taskdefs.condition.IsTrue,4,2.0,0.0,1.0,7.0,2.0,0.0
apache.tools.ant.taskdefs.condition.Not,3,3.0,0.0,1.0,25.0,1.0,0.0
apache.tools.ant.taskdefs.condition.Or,3,3.0,0.0,1.0,25.0,1.0,0.0
apache.tools.ant.taskdefs.condition.Os,28,1.0,0.0,1.0,12.0,12.0,0.0
apache.tools.ant.taskdefs.condition.Socket,8,2.0,0.0,2.0,8.0,3.0,0.0
apache.tools.ant.taskdefs.cvslib.CVSEntry,9,1.0,0.0,1.0,9.0,4.0,0.0
apache.tools.ant.taskdefs.cvslib.ChangeLogParser,25,1.0,0.0,1.0,10.0,1.0,0.0
apache.tools.ant.taskdefs.cvslib.ChangeLogTask,37,3.0,0.0,13.0,49.0,9.0,2.0
apache.tools.ant.taskdefs.cvslib.ChangeLogWriter,5,1.0,0.0,2.0,2.0,1.0,0.0
apache.tools.ant.taskdefs.cvslib.CvsTagDiff,41,4.0,0.0,4.0,87.0,7.0,0.0
apache.tools.ant.taskdefs.cvslib.CvsTagEntry,11,1.0,0.0,0.0,7.0,7.0,0.0
apache.tools.ant.taskdefs.cvslib.CvsUser,7,1.0,0.0,1.0,5.0,2.0,0.0
apache.tools.ant.taskdefs.cvslib.RCSFile,6,1.0,0.0,0.0,5.0,0.0,0.0
apache.tools.ant.taskdefs.cvslib.RedirectingOutputStream,2,3.0,0.0,1.0,11.0,1.0,0.0
apache.tools.ant.taskdefs.cvslib.RedirectingStreamHandler,5,2.0,0.0,3.0,18.0,1.0,0.0
apache.tools.ant.taskdefs.email.EmailAddress,26,1.0,0.0,0.0,8.0,7.0,0.0
apache.tools.ant.taskdefs.email.EmailTask,60,3.0,1.0,11.0,64.0,29.0,0.0
apache.tools.ant.taskdefs.email.Mailer,16,1.0,1.0,5.0,17.0,16.0,0.0
apache.tools.ant.taskdefs.email.Message,14,2.0,0.0,1.0,16.0,11.0,0.0
apache.tools.ant.taskdefs.email.PlainMailer,14,2.0,1.0,4.0,19.0,1.0,0.0
apache.tools.ant.taskdefs.email.UUMailer,2,3.0,0.0,1.0,20.0,0.0,0.0
apache.tools.ant.taskdefs.rmic.DefaultRmicAdapter,30,1.0,3.0,10.0,12.0,5.0,0.0
apache.tools.ant.taskdefs.rmic.KaffeRmic,4,2.0,0.0,4.0,13.0,1.0,0.0
apache.tools.ant.taskdefs.rmic.RmicAdapter,0,0.0,1.0,4.0,4.0,0.0,0.0
apache.tools.ant.taskdefs.rmic.RmicAdapterFactory,9,1.0,0.0,6.0,3.0,1.0,1.0
apache.tools.ant.taskdefs.rmic.SunRmic,5,2.0,0.0,5.0,13.0,1.0,0.0
apache.tools.ant.taskdefs.rmic.WLRmic,8,2.0,0.0,7.0,15.0,3.0,0.0
apache.tools.ant.types.AbstractFileSet,98,3.0,2.0,26.0,69.0,47.0,2.0
apache.tools.ant.types.AntFilterReader,18,3.0,0.0,4.0,28.0,9.0,0.0
apache.tools.ant.types.Assertions,21,3.0,0.0,8.0,30.0,7.0,2.0
apache.tools.ant.types.Commandline,60,1.0,0.0,4.0,27.0,26.0,1.0
apache.tools.ant.types.CommandlineJava,59,1.0,0.0,11.0,35.0,31.0,3.0
apache.tools.ant.types.DTDLocation,0,2.0,0.0,0.0,6.0,0.0,0.0
apache.tools.ant.types.DataType,21,2.0,15.0,3.0,19.0,4.0,0.0
apache.tools.ant.types.Description,14,3.0,0.0,7.0,23.0,2.0,0.0
apache.tools.ant.types.DirSet,4,4.0,0.0,0.0,72.0,2.0,0.0
apache.tools.ant.types.EnumeratedAttribute,11,1.0,33.0,1.0,8.0,7.0,0.0
apache.tools.ant.types.Environment,5,1.0,1.0,2.0,3.0,3.0,1.0
apache.tools.ant.types.FileList,19,3.0,0.0,3.0,27.0,6.0,0.0
apache.tools.ant.types.FileSet,4,4.0,3.0,0.0,72.0,2.0,0.0
apache.tools.ant.types.FilterChain,26,3.0,0.0,24.0,43.0,24.0,0.0
apache.tools.ant.types.FilterSet,54,3.0,0.0,4.0,38.0,15.0,3.0
apache.tools.ant.types.FilterSetCollection,8,1.0,0.0,1.0,5.0,5.0,0.0
apache.tools.ant.types.FlexInteger,3,1.0,0.0,0.0,3.0,3.0,0.0
apache.tools.ant.types.Mapper,32,3.0,0.0,7.0,30.0,10.0,1.0
apache.tools.ant.types.Parameter,6,1.0,0.0,0.0,6.0,6.0,0.0
apache.tools.ant.types.Parameterizable,0,0.0,2.0,1.0,1.0,0.0,0.0
apache.tools.ant.types.Path,94,3.0,0.0,11.0,48.0,24.0,0.0
apache.tools.ant.types.PatternSet,68,3.0,0.0,4.0,41.0,16.0,3.0
apache.tools.ant.types.Permissions,11,1.0,0.0,3.0,7.0,6.0,0.0
apache.tools.ant.types.PropertySet,45,3.0,0.0,11.0,35.0,13.0,2.0
apache.tools.ant.types.Reference,7,1.0,1.0,2.0,5.0,5.0,0.0
apache.tools.ant.types.RegularExpression,9,3.0,0.0,6.0,24.0,5.0,0.0
apache.tools.ant.types.Resource,17,1.0,0.0,0.0,14.0,14.0,0.0
apache.tools.ant.types.ResourceFactory,0,0.0,2.0,1.0,1.0,0.0,0.0
apache.tools.ant.types.ResourceLocation,6,1.0,1.0,0.0,6.0,6.0,0.0
apache.tools.ant.types.Substitution,7,3.0,0.0,3.0,23.0,4.0,0.0
apache.tools.ant.types.XMLCatalog,74,3.0,0.0,11.0,43.0,13.0,0.0
apache.tools.ant.types.ZipFileSet,38,5.0,0.0,6.0,91.0,16.0,3.0
apache.tools.ant.types.ZipScanner,26,2.0,0.0,4.0,60.0,7.0,0.0
apache.tools.ant.types.resolver.ApacheCatalog,7,2.0,0.0,1.0,3.0,2.0,0.0
apache.tools.ant.types.resolver.ApacheCatalogResolver,7,2.0,0.0,4.0,4.0,4.0,0.0
apache.tools.ant.util.ClasspathUtils,19,1.0,0.0,7.0,9.0,8.0,1.0
apache.tools.ant.util.CollectionUtils,11,1.0,0.0,0.0,3.0,3.0,0.0
apache.tools.ant.util.DOMElementWriter,41,1.0,0.0,0.0,6.0,6.0,0.0
apache.tools.ant.util.DateUtils,15,1.0,0.0,0.0,10.0,8.0,0.0
apache.tools.ant.util.FileNameMapper,0,0.0,6.0,0.0,3.0,0.0,0.0
apache.tools.ant.util.FileUtils,137,1.0,0.0,7.0,35.0,33.0,8.0
apache.tools.ant.util.FlatFileNameMapper,3,1.0,0.0,0.0,3.0,3.0,0.0
apache.tools.ant.util.GlobPatternMapper,7,1.0,2.0,0.0,4.0,3.0,0.0
apache.tools.ant.util.IdentityMapper,3,1.0,0.0,0.0,3.0,3.0,0.0
apache.tools.ant.util.JAXPUtils,23,1.0,0.0,2.0,11.0,8.0,0.0
apache.tools.ant.util.JavaEnvUtils,29,1.0,0.0,2.0,9.0,6.0,3.0
apache.tools.ant.util.KeepAliveInputStream,2,2.0,0.0,0.0,2.0,2.0,0.0
apache.tools.ant.util.KeepAliveOutputStream,2,2.0,0.0,0.0,2.0,2.0,0.0
apache.tools.ant.util.LazyFileOutputStream,13,2.0,0.0,0.0,10.0,9.0,0.0
apache.tools.ant.util.LazyHashtable,10,2.0,0.0,0.0,9.0,8.0,0.0
apache.tools.ant.util.LineTokenizer,13,2.0,0.0,0.0,8.0,3.0,0.0
apache.tools.ant.util.LoaderUtils,9,1.0,0.0,2.0,6.0,5.0,0.0
apache.tools.ant.util.MergingMapper,3,1.0,0.0,0.0,3.0,3.0,0.0
apache.tools.ant.util.PackageNameMapper,1,2.0,0.0,0.0,5.0,0.0,0.0
apache.tools.ant.util.RegexpPatternMapper,11,1.0,0.0,3.0,5.0,4.0,0.0
apache.tools.ant.util.ResourceUtils,11,1.0,0.0,6.0,1.0,1.0,2.0
apache.tools.ant.util.ScriptRunner,19,1.0,0.0,1.0,7.0,7.0,1.0
apache.tools.ant.util.SourceFileScanner,7,1.0,0.0,5.0,4.0,4.0,1.0
apache.tools.ant.util.StringUtils,6,1.0,0.0,0.0,4.0,4.0,0.0
apache.tools.ant.util.TaskLogger,6,1.0,0.0,2.0,6.0,6.0,0.0
apache.tools.ant.util.TeeOutputStream,6,2.0,0.0,0.0,6.0,6.0,0.0
apache.tools.ant.util.TimeoutObserver,0,0.0,2.0,1.0,1.0,0.0,0.0
apache.tools.ant.util.Tokenizer,0,0.0,3.0,0.0,2.0,0.0,0.0
apache.tools.ant.util.UnPackageNameMapper,1,2.0,0.0,0.0,5.0,0.0,0.0
apache.tools.ant.util.Watchdog,12,1.0,0.0,1.0,7.0,6.0,0.0
apache.tools.ant.util.WeakishReference,8,1.0,1.0,3.0,3.0,2.0,1.0
apache.tools.ant.util.facade.FacadeTaskHelper,13,1.0,0.0,1.0,9.0,9.0,0.0
apache.tools.ant.util.facade.ImplementationSpecificArgument,4,3.0,2.0,0.0,14.0,3.0,0.0
apache.tools.ant.util.regexp.Regexp,0,1.0,0.0,1.0,7.0,0.0,0.0
apache.tools.ant.util.regexp.RegexpFactory,10,2.0,0.0,4.0,9.0,3.0,0.0
apache.tools.ant.util.regexp.RegexpMatcher,0,0.0,1.0,1.0,6.0,0.0,0.0
apache.tools.ant.util.regexp.RegexpMatcherFactory,12,1.0,1.0,3.0,5.0,3.0,0.0
apache.tools.ant.util.regexp.RegexpUtil,2,1.0,0.0,0.0,2.0,2.0,0.0
apache.tools.bzip2.BZip2Constants,0,0.0,2.0,0.0,0.0,0.0,0.0
apache.tools.bzip2.CBZip2InputStream,130,2.0,0.0,1.0,32.0,2.0,0.0
apache.tools.bzip2.CBZip2OutputStream,246,2.0,0.0,2.0,33.0,5.0,0.0
apache.tools.bzip2.CRC,7,1.0,0.0,0.0,6.0,1.0,0.0
