,Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,MaxNesting,bug
12,File,org.apache.camel.FailedToCreateProducerException,1,1,1,1,3,0,3,0,1,0,0,2,2,1,2,0,0,0,2,34,3,11,5,3,20,5,8,5,3,1,1,1,1.82,2,2,2,2,0,0.0
13,File,org.apache.camel.Header,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,34,2,10,9,0,22,6,7,7,0,0,0,0,2.2,0,0,0,0,0,0.0
14,File,org.apache.camel.InvalidHeaderTypeException,1,1,1,1,4,0,3,0,1,1,1,4,3,1,4,0,0,1,3,49,7,20,8,8,22,9,14,8,6,2,2,2,1.1,5,5,5,4,0,0.0
15,File,org.apache.camel.Message,0,0,0,0,0,0,0,0,1,0,0,13,13,0,13,9,0,0,4,119,16,17,16,0,86,15,16,16,0,0,0,0,5.06,0,0,0,0,0,1.0
16,File,org.apache.camel.MessageDriven,0,0,0,0,0,0,0,0,1,0,0,2,2,0,2,2,0,0,0,40,2,11,10,0,27,7,8,8,0,0,0,0,2.45,0,0,0,0,0,0.0
17,File,org.apache.camel.NoSuchEndpointException,1,1,1,1,3,0,3,0,1,0,1,2,2,1,2,0,0,0,2,40,4,13,7,4,23,7,10,7,3,1,1,1,1.77,2,2,2,2,0,0.0
18,File,org.apache.camel.NoTypeConversionAvailableException,1,1,1,1,7,0,3,3,1,0,0,3,3,2,3,0,0,0,3,52,4,16,7,5,32,8,12,7,5,1,1,1,2.0,3,3,3,3,0,0.0
19,File,org.apache.camel.PollingConsumer,0,0,0,0,0,0,0,0,1,0,0,3,3,0,3,3,0,0,0,55,5,6,5,0,44,4,5,5,0,0,0,0,7.33,0,0,0,0,0,0.0
20,File,org.apache.camel.Predicate,0,0,0,0,0,0,0,0,1,0,0,2,2,0,2,2,0,0,0,51,4,5,4,0,42,3,4,4,0,0,0,0,8.4,0,0,0,0,0,0.0
21,File,org.apache.camel.Processor,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,36,2,4,3,0,30,2,3,3,0,0,0,0,7.5,0,0,0,0,0,1.0
22,File,org.apache.camel.Producer,0,0,0,0,0,0,0,0,1,0,0,3,3,0,3,3,0,0,0,41,4,6,5,0,31,4,5,5,0,0,0,0,5.17,0,0,0,0,0,0.0
23,File,org.apache.camel.Property,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,34,2,10,9,0,22,6,7,7,0,0,0,0,2.2,0,0,0,0,0,0.0
24,File,org.apache.camel.ResolveEndpointFailedException,1,1,1,1,3,0,3,0,1,0,0,2,2,1,2,0,0,0,2,36,3,11,5,3,22,5,8,5,3,1,1,1,2.0,2,2,2,2,0,0.0
25,File,org.apache.camel.Route,1,1,1,1,4,0,3,1,1,0,0,8,8,3,8,0,0,1,7,80,10,34,18,11,36,18,26,18,8,1,1,1,1.06,7,7,7,7,0,0.0
26,File,org.apache.camel.RuntimeCamelException,1,1,1,1,2,0,2,0,1,0,1,4,4,0,4,0,0,0,4,39,5,15,7,4,19,5,10,7,3,1,1,1,1.27,4,4,4,4,0,0.0
27,File,org.apache.camel.RuntimeExpressionException,1,1,1,1,3,0,3,0,1,0,1,3,3,0,3,0,0,0,3,40,5,13,6,4,22,5,9,6,3,1,1,1,1.69,3,3,3,3,0,0.0
28,File,org.apache.camel.RuntimeTransformException,1,1,1,1,3,0,3,0,1,0,1,3,3,0,3,0,0,0,3,40,5,13,6,4,22,5,9,6,3,1,1,1,1.69,3,3,3,3,0,0.0
29,File,org.apache.camel.Service,0,0,0,0,0,0,0,0,1,0,0,2,2,0,2,2,0,0,0,40,3,5,4,0,32,3,4,4,0,0,0,0,6.4,0,0,0,0,0,0.0
30,File,org.apache.camel.TypeConverter,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,35,1,4,3,0,30,2,3,3,0,0,0,0,7.5,0,0,0,0,0,0.0
31,File,org.apache.camel.builder.Builder,1,1,1,1,6,0,3,3,1,8,0,8,0,0,8,0,0,0,8,95,11,35,18,14,49,17,26,18,8,1,1,1,1.4,8,8,8,8,0,0.0
32,File,org.apache.camel.builder.BuilderSupport,1,1,1,1,5,0,3,1,1,0,0,27,27,3,27,0,0,3,24,240,31,135,62,42,74,47,82,44,38,2,2,3,0.55,32,32,33,27,1,0.0
33,File,org.apache.camel.builder.ChoiceBuilder,1,1,1,1,6,0,5,0,1,0,0,6,6,3,6,0,0,0,6,81,10,47,25,17,24,24,34,21,13,3,3,3,0.51,8,8,8,6,1,0.0
34,File,org.apache.camel.builder.ConstantProcessorBuilder,1,1,1,1,3,0,3,0,1,0,0,2,2,1,2,0,0,0,2,36,4,12,7,2,20,6,9,7,2,1,1,1,1.67,2,2,2,2,0,0.0
35,File,org.apache.camel.builder.DeadLetterChannelBuilder,1,1,1,1,5,0,3,1,2,0,0,29,29,6,29,0,0,0,29,217,30,127,48,51,60,60,93,49,44,2,2,2,0.47,32,32,32,29,1,0.0
36,File,org.apache.camel.builder.ErrorHandlerBuilder,0,0,0,0,0,0,0,0,1,0,0,2,2,0,2,2,0,0,0,36,3,7,6,0,26,5,6,6,0,0,0,0,3.71,0,0,0,0,0,0.0
37,File,org.apache.camel.builder.ExpressionBuilder,1,1,1,1,8,0,6,1,16,17,0,46,29,0,46,0,0,0,46,331,38,209,39,130,84,74,126,68,58,3,3,3,0.4,52,52,53,46,1,0.0
38,File,org.apache.camel.builder.FilterBuilder,1,1,1,1,5,0,3,1,1,0,0,5,5,1,5,0,0,0,5,61,8,27,13,9,26,15,21,13,8,1,1,1,0.96,5,5,5,5,0,0.0
39,File,org.apache.camel.builder.Fluent,0,0,0,0,0,0,0,0,1,0,0,3,3,0,3,3,0,0,0,49,5,12,11,0,32,8,9,9,0,0,0,0,2.67,0,0,0,0,0,0.0
40,File,org.apache.camel.builder.FluentArg,0,0,0,0,0,0,0,0,1,0,0,4,4,0,4,4,0,0,0,34,2,13,12,0,19,9,10,10,0,0,0,0,1.46,0,0,0,0,0,0.0
41,File,org.apache.camel.builder.FromBuilder,1,1,1,1,7,0,4,2,2,0,1,48,48,5,48,0,0,6,42,502,52,286,133,116,164,130,188,96,92,5,5,5,0.57,55,55,55,48,2,0.0
42,File,org.apache.camel.builder.IdempotentConsumerBuilder,1,1,1,1,3,0,3,0,1,0,0,4,4,2,4,0,0,2,2,59,6,26,15,6,27,14,19,13,6,1,1,1,1.04,4,4,4,4,0,0.0
43,File,org.apache.camel.builder.InterceptorBuilder,2,2,2,1,9,0,7,0,1,0,0,4,4,3,4,0,0,0,4,77,10,45,20,20,22,24,35,19,16,7,7,7,0.49,10,10,10,4,2,0.0
44,File,org.apache.camel.builder.LoggingErrorHandlerBuilder,1,1,1,1,3,0,3,0,1,0,0,9,9,2,9,0,0,0,9,75,11,42,21,14,22,22,32,21,11,1,1,1,0.52,9,9,9,9,0,0.0
45,File,org.apache.camel.builder.MulticastBuilder,1,1,1,1,3,0,3,0,1,0,0,2,2,1,2,0,0,0,2,44,5,17,11,3,22,10,13,10,3,1,1,1,1.29,2,2,2,2,0,0.0
46,File,org.apache.camel.builder.NoErrorHandlerBuilder,1,1,1,1,3,0,3,0,1,0,0,2,2,0,2,0,0,0,2,40,3,11,6,2,26,5,8,6,2,1,1,1,2.36,2,2,2,2,0,0.0
47,File,org.apache.camel.builder.PipelineBuilder,1,1,1,1,3,0,3,0,1,0,0,2,2,1,2,0,0,0,2,44,5,17,11,3,22,10,13,10,3,1,1,1,1.29,2,2,2,2,0,0.0
48,File,org.apache.camel.builder.PolicyBuilder,1,1,1,1,6,0,5,0,1,0,0,4,4,3,4,0,0,0,4,66,10,35,18,13,21,20,28,17,11,3,3,3,0.6,6,6,6,4,1,0.0
49,File,org.apache.camel.builder.PredicateBuilder,1,1,1,1,7,0,5,0,12,14,0,38,24,0,38,0,0,16,22,240,41,158,29,92,41,61,101,53,48,2,2,2,0.26,39,39,41,38,1,1.0
50,File,org.apache.camel.builder.PredicateFactory,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,36,3,6,5,0,27,4,5,5,0,0,0,0,4.5,0,0,0,0,0,0.0
51,File,org.apache.camel.builder.ProcessorBuilder,1,1,1,1,7,0,6,1,6,5,0,15,10,0,15,0,0,0,15,115,12,66,15,40,37,24,40,25,15,1,1,1,0.56,15,15,15,15,0,0.0
52,File,org.apache.camel.builder.ProcessorFactory,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,31,4,6,5,0,21,4,5,5,0,0,0,0,3.5,0,0,0,0,0,0.0
53,File,org.apache.camel.builder.RecipientListBuilder,1,1,1,1,3,0,3,0,1,0,0,2,2,1,2,0,0,0,2,42,5,15,9,3,22,9,12,9,3,1,1,1,1.47,2,2,2,2,0,0.0
54,File,org.apache.camel.builder.ResequencerBuilder,1,1,1,1,4,0,4,0,2,0,0,10,10,3,10,0,0,1,9,88,13,51,23,21,24,26,37,24,13,1,1,1,0.47,10,10,10,10,0,0.0
55,File,org.apache.camel.builder.RouteBuilder,1,1,1,1,6,0,4,1,1,0,0,14,14,3,14,0,0,5,9,148,17,81,34,35,50,41,61,33,28,3,3,3,0.62,18,18,18,13,1,0.0
56,File,org.apache.camel.builder.SplitterBuilder,1,1,1,1,4,0,4,0,1,0,0,2,2,1,2,0,0,0,2,44,5,16,10,4,23,10,13,10,3,1,1,1,1.44,2,2,2,2,0,0.0
57,File,org.apache.camel.builder.ToBuilder,1,1,1,1,3,0,3,0,1,0,0,2,2,1,2,0,0,0,2,40,4,16,10,3,20,9,12,9,3,1,1,1,1.25,2,2,2,2,0,0.0
58,File,org.apache.camel.builder.UndefinedDestinationException,1,1,1,1,3,0,3,0,1,0,1,1,1,0,1,0,0,0,1,31,3,8,5,2,20,4,6,5,1,1,1,1,2.5,1,1,1,1,0,0.0
59,File,org.apache.camel.builder.ValueBuilder,1,1,1,1,5,0,3,1,1,0,0,26,26,1,26,0,0,2,24,227,35,123,65,41,69,44,72,44,28,2,2,2,0.56,27,27,27,26,1,0.0
60,File,org.apache.camel.builder.WhenBuilder,1,1,1,1,4,0,4,0,1,0,0,4,4,1,4,0,0,0,4,55,6,29,16,8,20,13,18,10,8,1,1,1,0.69,4,4,4,4,0,0.0
61,File,org.apache.camel.builder.xml.DefaultNamespaceContext,2,2,2,1,8,0,8,0,1,0,0,8,8,2,8,0,0,0,8,121,12,82,34,39,27,48,66,37,29,5,5,5,0.33,19,19,20,11,2,0.0
62,File,org.apache.camel.builder.xml.DomResultHandler,1,1,1,1,3,0,3,0,1,0,0,2,2,1,2,0,0,0,2,40,5,13,8,3,22,7,10,8,2,1,1,1,1.69,2,2,2,2,0,0.0
63,File,org.apache.camel.builder.xml.InvalidXPathExpression,1,1,1,1,3,0,3,0,1,0,0,2,2,1,2,0,0,0,2,40,5,13,7,3,22,7,10,7,3,1,1,1,1.69,2,2,2,2,0,0.0
64,File,org.apache.camel.builder.xml.MessageVariableResolver,3,3,3,1,12,0,11,0,1,0,6,4,4,2,4,0,0,0,4,101,11,66,26,35,29,34,49,26,23,11,11,12,0.44,14,14,15,4,3,0.0
65,File,org.apache.camel.builder.xml.NamespaceBuilder,1,1,1,1,6,0,4,1,1,2,0,4,2,1,4,0,0,0,4,59,6,25,12,10,28,13,20,13,7,2,2,2,1.12,5,5,5,4,1,0.0
66,File,org.apache.camel.builder.xml.ResultHandler,0,0,0,0,0,0,0,0,1,0,0,2,2,0,2,2,0,0,0,33,4,7,6,0,22,5,6,6,0,0,0,0,3.14,0,0,0,0,0,0.0
67,File,org.apache.camel.builder.xml.StreamResultHandler,1,1,1,1,3,0,3,0,1,0,0,2,2,2,2,0,0,0,2,42,5,15,10,4,22,9,12,10,2,1,1,1,1.47,2,2,2,2,0,0.0
68,File,org.apache.camel.builder.xml.StringResultHandler,1,1,1,1,3,0,3,0,1,0,0,2,2,2,2,0,0,0,2,42,5,15,10,4,22,9,12,10,2,1,1,1,1.47,2,2,2,2,0,0.0
69,File,org.apache.camel.builder.xml.XPathBuilder,1,1,1,1,7,0,5,1,1,1,0,30,29,9,30,0,0,3,27,321,43,197,69,90,81,94,139,68,71,6,6,6,0.41,45,45,45,35,3,0.0
70,File,org.apache.camel.builder.xml.XsltBuilder,1,1,1,1,5,0,4,1,1,5,0,25,20,5,25,0,0,3,22,237,33,145,60,63,59,78,110,60,50,4,4,4,0.41,30,30,30,25,3,1.0
71,File,org.apache.camel.component.direct.DirectComponent,1,1,1,1,5,0,4,0,1,0,0,4,4,1,4,0,0,0,4,67,11,33,20,10,23,21,27,20,7,2,2,2,0.7,5,5,5,4,1,0.0
72,File,org.apache.camel.component.direct.DirectEndpoint,1,1,1,1,6,0,5,0,3,0,1,11,11,2,11,0,0,1,10,106,15,66,25,29,25,31,47,29,18,3,3,3,0.38,14,14,15,11,2,0.0
73,File,org.apache.camel.component.file.FileComponent,1,1,1,1,3,0,3,0,1,0,0,3,3,0,3,0,0,1,2,47,5,20,13,5,22,12,16,13,3,1,1,1,1.1,3,3,3,3,0,0.0
74,File,org.apache.camel.component.file.FileConsumer,2,2,2,1,8,0,7,1,1,0,1,13,13,5,13,0,0,6,7,164,16,110,33,54,40,47,74,34,40,7,7,8,0.36,26,26,29,13,5,1.0
75,File,org.apache.camel.component.file.FileEndpoint,1,1,1,1,6,0,3,2,1,0,0,9,9,2,9,0,0,1,8,106,14,44,20,16,48,22,33,20,13,2,2,3,1.09,10,10,11,9,1,1.0
76,File,org.apache.camel.component.file.FileExchange,1,1,1,1,7,0,3,3,1,0,0,3,3,1,3,0,0,0,3,57,5,19,10,5,33,11,15,10,5,1,1,1,1.74,3,3,3,3,0,0.0
77,File,org.apache.camel.component.file.FileMessage,1,1,1,1,3,0,3,0,1,0,0,7,7,1,7,0,0,0,7,66,13,31,16,7,22,12,20,13,7,1,1,1,0.71,7,7,7,7,0,0.0
78,File,org.apache.camel.component.file.FileProducer,1,1,2,1,10,0,9,1,1,0,1,4,4,1,4,0,1,0,3,81,9,50,24,26,22,32,40,24,16,3,3,4,0.44,7,7,8,4,1,2.0
79,File,org.apache.camel.component.jmx.JMXComponent,1,1,1,1,3,0,3,0,1,0,0,5,5,1,5,0,0,1,4,59,10,27,15,7,22,15,21,15,6,1,1,1,0.81,5,5,5,5,0,0.0
80,File,org.apache.camel.component.jmx.JMXConsumer,1,1,1,1,5,0,5,0,1,0,0,2,2,1,2,0,0,0,2,46,5,20,10,6,21,10,14,9,5,2,2,2,1.05,3,3,3,2,1,0.0
81,File,org.apache.camel.component.jmx.JMXEndpoint,1,1,1,1,4,0,4,0,1,0,1,18,18,9,18,0,0,1,17,162,33,96,44,38,33,55,75,43,32,3,3,3,0.34,20,20,20,18,1,0.0
82,File,org.apache.camel.component.jmx.JMXExchange,1,1,1,1,9,0,4,5,1,0,0,1,1,0,1,0,0,0,1,41,3,11,7,2,27,7,9,7,2,1,1,1,2.45,1,1,1,1,0,0.0
83,File,org.apache.camel.component.jmx.JMXMessage,1,1,1,1,3,0,3,0,1,0,0,6,6,1,6,0,0,0,6,57,10,25,12,6,22,11,18,12,6,1,1,1,0.88,6,6,6,6,0,0.0
84,File,org.apache.camel.component.mock.AssertionClause,1,1,1,1,6,0,3,2,2,0,0,10,10,1,10,0,0,3,7,121,16,60,34,19,45,29,43,30,13,2,2,2,0.75,11,11,11,10,1,0.0
85,File,org.apache.camel.component.mock.MockComponent,1,1,1,1,3,0,3,0,1,0,0,1,1,0,1,0,0,1,0,37,4,11,8,1,22,6,8,7,1,1,1,1,2.0,1,1,1,1,0,0.0
86,File,org.apache.camel.component.mock.MockEndpoint,1,1,1,1,8,0,6,1,5,4,1,36,32,8,36,0,0,4,32,367,51,240,80,121,76,105,177,90,87,9,9,9,0.32,63,63,63,36,2,0.0
87,File,org.apache.camel.component.pojo.NoPojoAvailableException,1,1,1,1,3,0,3,0,1,0,0,2,2,1,2,0,0,0,2,36,4,12,6,3,20,6,9,6,3,1,1,1,1.67,2,2,2,2,0,0.0
88,File,org.apache.camel.component.pojo.PojoComponent,1,1,1,1,7,0,5,1,2,4,0,9,5,1,9,0,0,1,8,109,13,58,29,23,38,30,42,27,15,2,2,2,0.66,11,11,11,9,1,0.0
89,File,org.apache.camel.component.pojo.PojoEndpoint,1,1,1,1,6,0,5,0,2,1,0,9,8,1,9,0,0,0,9,101,12,62,25,26,27,31,43,26,17,4,4,4,0.44,13,13,13,9,1,0.0
90,File,org.apache.camel.component.pojo.PojoExchange,1,1,1,1,3,0,3,0,1,0,0,4,4,0,4,0,0,0,4,44,6,19,10,4,19,8,13,9,4,1,1,1,1.0,4,4,4,4,0,0.0
91,File,org.apache.camel.component.pojo.PojoInvocation,1,1,1,1,3,0,3,0,1,0,0,4,4,3,4,0,0,0,4,46,9,21,10,6,16,11,16,10,6,1,1,1,0.76,4,4,4,4,0,0.0
92,File,org.apache.camel.component.pojo.timer.TimerComponent,1,1,1,1,3,0,3,0,1,0,0,3,3,1,3,2,0,1,0,47,6,19,12,4,22,10,14,11,3,1,1,1,1.16,3,3,3,3,0,0.0
93,File,org.apache.camel.component.pojo.timer.TimerConsumer,2,2,2,1,10,0,9,0,2,0,0,7,7,2,7,0,1,2,4,120,16,81,31,42,23,41,57,29,28,6,6,6,0.28,15,15,15,7,3,0.0
94,File,org.apache.camel.component.pojo.timer.TimerEndpoint,1,1,1,1,3,0,3,0,1,0,0,17,17,7,17,0,0,0,17,125,25,78,40,25,22,42,60,40,20,1,1,1,0.28,17,17,17,17,0,0.0
95,File,org.apache.camel.component.processor.ProcessorEndpoint,1,1,1,1,4,0,3,0,2,0,0,9,9,2,9,0,0,2,7,80,11,46,22,14,23,25,35,23,12,1,1,1,0.5,9,9,9,9,0,0.0
96,File,org.apache.camel.component.processor.ProcessorEndpointConsumer,1,1,1,1,4,0,4,0,1,0,0,3,3,1,3,0,0,2,1,46,5,21,11,6,20,11,15,9,6,1,1,1,0.95,3,3,3,3,0,0.0
97,File,org.apache.camel.component.queue.QueueComponent,1,1,1,1,3,0,3,0,1,0,0,2,2,0,2,0,0,1,1,47,5,19,14,2,23,12,15,13,2,1,1,1,1.21,2,2,2,2,0,0.0
98,File,org.apache.camel.component.queue.QueueEndpoint,1,1,1,1,4,0,3,0,2,0,0,7,7,1,7,0,0,0,7,71,11,35,17,10,25,18,26,18,8,1,1,1,0.71,7,7,7,7,0,0.0
99,File,org.apache.camel.component.queue.QueueEndpointConsumer,1,1,2,1,6,0,6,0,1,0,0,5,5,3,5,0,0,2,3,74,8,46,17,17,20,21,31,16,15,5,5,6,0.43,9,9,10,7,3,0.0
100,File,org.apache.camel.converter.CollectionConverter,1,1,1,1,5,0,4,1,1,5,0,5,0,0,5,0,0,0,5,74,8,38,21,10,28,16,25,16,9,2,2,2,0.74,7,7,7,5,1,0.0
101,File,org.apache.camel.converter.HasAnnotation,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,36,3,10,9,0,23,6,7,7,0,0,0,0,2.3,0,0,0,0,0,0.0
102,File,org.apache.camel.converter.IOConverter,1,1,1,1,5,0,5,0,1,14,1,14,0,0,14,0,0,0,14,141,18,98,40,36,25,31,53,25,28,6,6,6,0.26,20,20,20,17,3,0.0
103,File,org.apache.camel.converter.NIOConverter,1,1,1,1,4,0,4,0,1,8,0,8,0,0,8,0,0,0,8,81,6,52,29,21,23,25,34,20,14,1,1,1,0.44,8,8,8,8,0,1.0
104,File,org.apache.camel.converter.ObjectConverter,2,2,3,2,12,0,8,3,1,4,0,4,0,0,4,0,0,0,4,89,6,46,17,19,37,18,29,13,16,4,4,4,0.8,11,11,13,9,1,0.0
105,File,org.apache.camel.converter.jaxp.BytesSource,1,1,1,1,3,0,3,0,1,0,0,6,6,1,6,0,0,0,6,61,10,29,15,7,22,15,22,15,7,1,1,1,0.76,6,6,6,6,0,0.0
106,File,org.apache.camel.converter.jaxp.StringSource,1,1,1,1,4,0,4,0,1,0,0,7,7,2,7,0,0,0,7,78,12,44,19,16,22,23,33,19,14,2,2,2,0.5,9,9,9,7,1,0.0
107,File,org.apache.camel.converter.jaxp.XmlConverter,1,1,1,1,9,0,6,2,1,0,3,38,38,3,38,0,0,0,38,528,54,330,139,159,144,152,222,111,111,4,4,4,0.44,69,69,69,60,2,0.0
108,File,org.apache.camel.impl.BinaryPredicateSupport,1,1,1,1,5,0,4,0,1,0,0,7,7,2,7,0,0,4,3,70,11,37,21,13,22,22,29,20,9,2,2,2,0.59,6,6,6,5,1,0.0
109,File,org.apache.camel.impl.CachingInjector,1,1,1,1,4,0,4,0,1,0,0,3,3,3,3,0,0,1,2,46,5,20,9,6,21,10,15,9,6,2,2,2,1.05,4,4,4,3,1,0.0
110,File,org.apache.camel.impl.DefaultCamelContext,2,2,2,1,9,0,7,1,1,0,0,31,31,9,31,0,0,7,24,395,40,282,80,134,73,120,193,83,110,7,7,8,0.26,65,65,67,36,5,1.0
111,File,org.apache.camel.impl.DefaultComponent,1,1,1,1,6,0,5,0,2,0,0,12,12,4,12,0,0,4,8,128,19,77,34,32,32,40,58,36,22,5,5,5,0.42,17,17,17,11,2,0.0
112,File,org.apache.camel.impl.DefaultComponentResolver,5,5,5,5,21,0,21,0,1,0,1,1,1,0,1,0,0,0,1,59,3,31,11,13,25,15,20,11,9,5,5,5,0.81,5,5,5,5,1,0.0
113,File,org.apache.camel.impl.DefaultConsumer,1,1,1,1,4,0,3,0,1,0,0,9,9,3,9,0,0,3,6,81,12,44,21,12,25,21,32,20,12,2,2,2,0.57,10,10,10,9,1,0.0
114,File,org.apache.camel.impl.DefaultEndpoint,1,1,1,1,6,0,5,0,1,0,0,15,15,4,15,0,0,2,13,155,18,102,42,43,35,48,74,40,34,4,4,5,0.34,25,25,26,20,3,0.0
115,File,org.apache.camel.impl.DefaultExchange,1,1,1,1,4,0,4,0,1,2,1,27,25,7,27,0,2,3,22,193,30,133,47,57,30,62,98,46,52,2,2,3,0.23,35,35,36,27,1,1.0
116,File,org.apache.camel.impl.DefaultExchangeConverter,1,1,1,1,4,0,3,1,1,0,0,1,1,0,1,0,0,0,1,31,2,8,5,1,21,4,6,5,1,1,1,1,2.63,1,1,1,1,0,0.0
117,File,org.apache.camel.impl.DefaultMessage,1,1,1,1,5,0,3,1,1,0,0,9,9,1,9,0,0,2,7,88,12,43,18,15,33,18,30,17,13,2,2,2,0.77,11,11,11,9,1,0.0
118,File,org.apache.camel.impl.DefaultPollingConsumer,1,1,1,1,5,0,5,0,1,0,1,11,11,3,11,0,0,3,8,113,14,75,29,28,24,35,52,29,23,3,3,4,0.32,15,15,16,13,2,0.0
119,File,org.apache.camel.impl.DefaultProducer,1,1,1,1,2,0,2,0,1,0,0,6,6,1,6,0,0,2,4,53,8,23,12,4,22,9,16,12,4,1,1,1,0.96,6,6,6,6,0,0.0
120,File,org.apache.camel.impl.EventDrivenConsumerRoute,1,1,1,1,5,0,5,0,1,0,0,5,5,1,5,0,0,1,4,72,8,37,20,13,27,20,28,19,9,3,3,3,0.73,7,7,7,5,1,0.0
121,File,org.apache.camel.impl.LoggingExceptionHandler,1,1,1,1,3,0,3,0,1,0,0,3,3,1,3,0,0,0,3,46,5,18,11,3,23,10,14,11,3,1,1,1,1.28,3,3,3,3,0,0.0
122,File,org.apache.camel.impl.MessageSupport,1,1,1,1,5,0,4,1,1,0,1,11,11,3,11,0,0,1,10,119,17,60,25,26,42,29,44,24,20,3,3,3,0.7,14,14,14,10,2,1.0
123,File,org.apache.camel.impl.NoPolicy,1,1,1,1,3,0,3,0,1,0,0,1,1,0,1,0,0,0,1,33,3,8,5,1,22,4,6,5,1,1,1,1,2.75,1,1,1,1,0,0.0
124,File,org.apache.camel.impl.NoRouteBuilder,1,1,1,1,2,0,2,0,1,1,1,2,1,0,2,0,0,0,2,36,4,10,6,2,22,4,7,6,1,1,1,1,2.2,2,2,2,2,0,0.0
