filename,WMC,DIT,NOC,CBO, RFC,NPM,bug
apache.velocity.runtime.directive.MacroParseException,6,0,0,3,14,5,2.0
apache.velocity.runtime.directive.Parse,4,0,0,11,30,4,3.0
apache.velocity.runtime.directive.Include,7,0,0,11,31,5,2.0
apache.velocity.runtime.directive.VelocimacroProxy,15,0,0,16,50,12,8.0
apache.velocity.runtime.directive.Macro,10,0,0,11,39,7,3.0
apache.velocity.runtime.directive.Foreach,5,0,0,16,32,5,9.0
apache.velocity.runtime.directive.InputBase,2,0,2,4,6,1,0.0
apache.velocity.runtime.directive.Directive,8,1,5,8,9,8,1.0
apache.velocity.runtime.log.RuntimeLoggerLog,20,0,0,3,27,17,1.0
apache.velocity.runtime.log.VelocityFormatter,2,0,0,1,5,1,0.0
apache.velocity.runtime.log.LogManager,3,1,0,8,32,2,2.0
apache.velocity.runtime.log.PrimordialLogSystem,3,0,0,4,7,3,0.0
apache.velocity.runtime.log.SystemLogChute,11,1,0,2,19,9,2.0
apache.velocity.runtime.log.JdkLogChute,6,1,0,2,16,5,3.0
apache.velocity.runtime.log.NullLogSystem,2,0,0,2,3,2,0.0
apache.velocity.runtime.log.LogChuteSystem,5,1,0,4,9,4,1.0
apache.velocity.runtime.log.SimpleLog4JLogSystem,6,1,0,8,30,4,0.0
apache.velocity.runtime.log.Log4JLogChute,9,1,1,11,50,6,3.0
apache.velocity.runtime.log.Log4JLogSystem,2,0,0,2,4,2,0.0
apache.velocity.runtime.log.NullLogChute,5,1,1,2,6,5,1.0
apache.velocity.runtime.log.HoldingLogChute,6,1,1,2,17,5,1.0
apache.velocity.runtime.log.LogDisplayWrapper,16,0,0,2,24,11,1.0
apache.velocity.runtime.log.Log,21,1,2,2,28,17,4.0
apache.velocity.runtime.log.AvalonLogChute,10,1,1,11,46,7,2.0
apache.velocity.runtime.log.AvalonLogSystem,2,0,0,2,4,2,0.0
apache.velocity.runtime.parser.JJTParserState,12,1,0,1,25,0,1.0
apache.velocity.runtime.parser.Token,3,1,0,0,4,3,0.0
apache.velocity.runtime.parser.VelocityCharStream,24,1,0,1,36,21,3.0
apache.velocity.runtime.parser.ParseException,5,3,1,1,18,4,0.0
apache.velocity.runtime.parser.ParserTokenManager,90,1,0,4,123,10,5.0
apache.velocity.runtime.parser.TemplateParseException,9,0,0,3,19,8,2.0
apache.velocity.runtime.parser.Parser,152,1,0,60,245,50,10.0
apache.velocity.runtime.parser.TokenMgrError,6,3,0,0,19,4,0.0
apache.velocity.runtime.visitor.VMReferenceMungeVisitor,2,0,0,3,8,2,2.0
apache.velocity.runtime.visitor.NodeViewMode,43,0,0,44,52,41,1.0
apache.velocity.runtime.visitor.BaseVisitor,44,1,2,43,86,44,1.0
apache.velocity.servlet.VelocityServlet,18,0,0,10,62,6,0.0
apache.velocity.texen.Generator,25,1,0,5,78,17,0.0
apache.velocity.texen.ant.TexenTask,22,0,0,12,84,20,0.0
apache.velocity.texen.util.PropertiesUtil,4,1,0,1,25,2,0.0
apache.velocity.texen.util.FileUtil,4,1,0,0,12,4,0.0
apache.velocity.util.EnumerationIterator,4,1,0,0,7,4,0.0
apache.velocity.util.ClassUtils,4,1,0,0,14,3,1.0
apache.velocity.util.ArrayIterator,4,1,0,0,16,4,0.0
apache.velocity.util.StringUtils,24,1,0,0,74,23,1.0
apache.velocity.util.ExceptionUtils,6,1,0,0,20,4,1.0
apache.velocity.util.SimplePool,5,1,0,0,6,4,0.0
apache.velocity.util.introspection.ClassMap,5,1,0,4,31,3,3.0
apache.velocity.util.introspection.SecureUberspector,4,0,0,9,16,4,1.0
apache.velocity.util.introspection.UberspectImpl,8,1,1,24,37,8,9.0
apache.velocity.util.introspection.Info,6,1,0,0,12,5,2.0
apache.velocity.util.introspection.Introspector,4,0,1,5,16,4,3.0
apache.velocity.util.introspection.IntrospectionCacheData,1,1,0,0,2,1,0.0
apache.velocity.util.introspection.IntrospectorCacheImpl,6,1,0,4,25,6,2.0
apache.velocity.util.introspection.IntrospectorBase,9,1,1,6,17,4,3.0
apache.velocity.util.introspection.SecureIntrospectorImpl,4,0,0,3,21,3,2.0
apache.velocity.util.introspection.MethodMap,11,1,0,1,37,4,4.0
