filename,wmc,dit,noc,cbo,rfc,npm,bug
apache.velocity.test.IntrospectorTestCase3,4,0,0,7,18,3,0.0
apache.velocity.test.VelocityAppTestCase,3,0,0,8,17,3,0.0
apache.velocity.test.VelocityServletTest,3,0,0,8,18,3,0.0
apache.velocity.test.MultiLoaderTestCase,3,0,0,7,23,3,0.0
apache.velocity.test.EventHandlingTestCase,10,0,0,16,31,9,0.0
apache.velocity.test.TemplateTestCase,4,0,0,13,45,3,0.0
apache.velocity.test.MultipleFileResourcePathTest,3,0,0,8,22,2,0.0
apache.velocity.test.ExternalLoggerTest,5,0,0,6,18,5,0.0
apache.velocity.test.ContextSafetyTestCase,3,0,0,10,26,3,0.0
apache.velocity.test.IntrospectorTestCase2,5,0,0,8,21,3,0.0
apache.velocity.test.TemplateTestSuite,3,0,0,5,19,1,0.0
apache.velocity.test.AnakiaTestCase,3,0,0,3,8,3,0.0
apache.velocity.test.MethodInvocationExceptionTest,6,0,0,8,26,6,0.0
apache.velocity.test.ConfigurationTestCase,6,0,0,4,51,3,0.0
apache.velocity.test.IntrospectorTestCase,5,0,0,6,32,3,0.0
apache.velocity.test.VelocimacroTestCase,3,0,0,6,15,3,0.0
apache.velocity.test.ClassloaderChangeTest,6,0,0,10,26,5,0.0
apache.velocity.test.MiscTestCase,4,0,0,4,8,4,0.0
apache.velocity.test.InlineScopeVMTestCase,3,0,0,9,21,2,0.0
apache.velocity.test.TexenTestCase,4,0,0,3,8,3,0.0
apache.velocity.test.TestClassloader,2,2,0,0,14,2,0.0
apache.velocity.test.EncodingTestCase,3,0,0,8,22,3,0.0
apache.velocity.test.misc.Test,6,1,0,16,57,5,0.0
apache.velocity.test.provider.BoolObj,3,1,0,0,4,3,0.0
apache.velocity.test.provider.Child,2,0,0,1,3,2,0.0
apache.velocity.test.provider.TestProvider,39,1,0,2,68,38,0.0
apache.velocity.test.provider.Person,2,1,1,0,3,2,0.0
apache.velocity.test.view.TemplateNodeView,2,1,0,6,16,2,0.0
apache.velocity.texen.Generator,25,1,0,4,76,17,1.0
apache.velocity.texen.ant.TexenTask,18,0,0,13,80,16,1.0
apache.velocity.texen.util.PropertiesUtil,4,1,0,1,22,2,1.0
apache.velocity.texen.util.FileUtil,4,1,0,0,12,4,1.0
apache.velocity.util.introspection.ClassMap,12,1,0,5,39,3,2.0
apache.velocity.util.introspection.UberspectImpl,8,1,0,17,44,7,3.0
apache.velocity.util.introspection.Info,5,1,0,0,6,4,1.0
apache.velocity.util.introspection.Introspector,3,0,0,3,14,2,1.0
apache.velocity.util.introspection.IntrospectionCacheData,1,1,0,0,2,1,1.0
apache.velocity.util.introspection.IntrospectorBase,4,1,1,1,19,2,1.0
apache.velocity.util.introspection.MethodMap,11,1,0,1,37,4,2.0
