,Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,MaxNesting,bug
41,File,org.apache.synapse.config.xml.OutMediatorFactory,1,1,1,1,6,1,4,1,1,0,1,2,2,0,2,0,0,0,2,55,9,17,10,6,29,11,14,10,4,1,1,1,1.71,2,2,2,2,0,0.0
42,File,org.apache.synapse.config.xml.OutMediatorSerializer,1,1,1,1,7,1,6,0,1,0,1,3,3,0,3,0,1,0,2,59,10,31,14,13,18,18,24,14,10,3,3,3,0.58,5,5,5,3,1,0.0
43,File,org.apache.synapse.config.xml.PropertyMediatorFactory,5,5,8,1,28,1,25,2,1,0,2,2,2,0,2,0,0,0,2,105,10,66,29,43,29,42,53,28,25,9,9,15,0.44,10,10,16,2,2,1.0
44,File,org.apache.synapse.config.xml.PropertyMediatorSerializer,3,3,3,1,16,2,14,0,1,0,1,3,3,0,3,0,1,0,2,90,14,52,14,31,24,25,37,14,23,9,9,9,0.46,11,11,11,3,1,0.0
45,File,org.apache.synapse.config.xml.ProxyServiceFactory,14,14,14,1,72,4,65,2,1,3,1,3,0,0,3,0,2,0,1,286,21,215,67,153,50,103,147,61,86,41,41,42,0.23,43,43,44,3,5,0.0
46,File,org.apache.synapse.config.xml.ProxyServiceSerializer,16,16,16,1,88,6,80,1,1,2,4,2,0,0,2,0,1,0,1,241,20,180,55,136,41,106,139,55,84,31,31,32,0.23,32,32,33,2,3,0.0
47,File,org.apache.synapse.config.xml.RMSequenceMediatorFactory,7,7,11,1,51,6,44,1,1,0,2,2,2,0,2,0,0,0,2,151,21,103,39,72,27,54,70,30,40,14,14,21,0.26,15,15,22,2,3,0.0
48,File,org.apache.synapse.config.xml.RMSequenceMediatorSerializer,3,3,4,1,17,2,15,0,1,0,1,3,3,0,3,0,1,0,2,93,15,55,14,33,23,26,38,14,24,9,9,11,0.42,11,11,13,3,1,0.0
49,File,org.apache.synapse.config.xml.RegistryFactory,3,3,3,2,13,0,12,0,1,4,4,4,0,0,4,0,3,0,1,104,13,66,26,41,25,35,46,26,20,5,5,5,0.38,12,12,12,8,4,0.0
50,File,org.apache.synapse.config.xml.RegistrySerializer,2,2,2,1,15,2,13,0,1,2,4,2,0,0,2,0,1,0,1,79,13,43,22,24,23,28,34,22,12,4,4,4,0.53,5,5,5,2,1,0.0
51,File,org.apache.synapse.config.xml.SendMediatorFactory,2,2,2,1,14,2,10,2,1,0,2,2,2,0,2,0,0,0,2,114,13,35,20,15,66,22,28,20,8,4,4,4,1.89,5,5,5,2,3,0.0
52,File,org.apache.synapse.config.xml.SendMediatorSerializer,2,2,2,1,10,1,8,0,1,0,1,3,3,0,3,0,1,0,2,114,13,40,21,18,61,24,31,20,11,4,4,4,1.52,6,6,6,3,1,0.0
53,File,org.apache.synapse.config.xml.SequenceMediatorFactory,5,5,5,1,23,1,22,0,1,0,2,3,3,0,3,0,0,0,3,126,14,79,29,51,33,42,59,26,33,9,9,9,0.42,16,16,16,3,3,0.0
54,File,org.apache.synapse.config.xml.SequenceMediatorSerializer,4,4,4,1,20,2,18,0,1,0,1,4,4,0,4,0,1,0,3,133,17,83,20,55,33,39,58,20,38,10,10,10,0.4,18,18,18,4,3,0.0
55,File,org.apache.synapse.config.xml.SwitchCase,1,1,1,1,8,0,4,4,1,0,1,7,7,2,7,0,0,0,7,111,12,41,20,15,58,21,31,20,11,2,2,2,1.41,9,9,9,7,1,0.0
56,File,org.apache.synapse.config.xml.SwitchMediatorFactory,4,4,4,1,27,1,25,1,1,0,4,2,2,0,2,0,0,0,2,115,10,71,33,45,35,50,59,33,26,7,7,7,0.49,8,8,8,2,2,0.0
57,File,org.apache.synapse.config.xml.SwitchMediatorSerializer,3,3,3,1,19,1,17,0,1,0,1,3,3,0,3,0,1,0,2,108,14,64,22,40,30,34,46,22,24,9,9,9,0.47,11,11,11,3,2,0.0
58,File,org.apache.synapse.config.xml.SynapseMediatorFactory,1,1,1,1,6,1,4,1,1,0,1,2,2,0,2,0,0,0,2,56,10,17,10,6,29,11,14,10,4,1,1,1,1.71,2,2,2,2,0,0.0
59,File,org.apache.synapse.config.xml.SynapseMediatorSerializer,1,1,1,1,8,1,6,0,1,0,1,3,3,0,3,0,1,0,2,68,12,31,14,13,25,18,24,14,10,3,3,3,0.81,5,5,5,3,1,0.0
60,File,org.apache.synapse.config.xml.ValidateMediatorFactory,3,3,3,1,19,2,15,1,1,0,6,4,4,0,4,0,2,0,2,142,21,86,39,50,35,53,66,39,27,9,9,10,0.41,12,12,13,4,3,0.0
61,File,org.apache.synapse.config.xml.ValidateMediatorSerializer,2,2,2,1,13,2,11,0,1,0,1,3,3,0,3,0,1,0,2,89,15,47,22,24,27,29,37,21,16,5,5,5,0.57,7,7,7,3,1,0.0
62,File,org.apache.synapse.config.xml.XMLConfigurationBuilder,3,3,3,1,17,1,14,1,1,10,1,10,0,0,10,0,7,0,3,231,31,166,54,103,34,85,121,52,69,19,19,23,0.2,35,35,39,10,6,0.0
63,File,org.apache.synapse.config.xml.XMLConfigurationSerializer,3,3,3,1,17,2,13,2,1,5,4,5,0,0,5,0,4,0,1,145,21,92,49,52,32,57,73,47,26,7,7,7,0.35,15,15,15,5,2,0.0
64,File,org.apache.synapse.config.xml.XSLTMediatorFactory,1,1,1,1,11,1,8,0,1,0,2,4,4,0,4,0,2,0,2,100,17,54,26,26,29,34,42,26,16,4,4,4,0.54,7,7,7,4,2,0.0
65,File,org.apache.synapse.config.xml.XSLTMediatorSerializer,2,2,2,1,12,2,10,0,1,0,1,3,3,0,3,0,1,0,2,81,13,43,15,23,25,23,31,15,16,5,5,6,0.58,7,7,8,3,1,0.0
66,File,org.apache.synapse.config.xml.endpoints.AddressEndpointFactory,6,6,6,1,29,2,24,1,1,3,2,7,4,0,7,0,3,0,4,268,32,188,65,129,48,76,119,49,70,29,29,31,0.26,42,42,44,7,5,1.0
67,File,org.apache.synapse.config.xml.endpoints.AddressEndpointSerializer,7,7,7,1,38,5,32,0,1,1,1,3,2,1,3,0,1,0,2,188,25,112,34,77,51,60,84,33,51,18,18,18,0.46,23,23,23,3,2,1.0
68,File,org.apache.synapse.config.xml.endpoints.EndpointAbstractFactory,7,7,7,7,51,6,38,7,1,1,0,1,0,0,1,0,0,0,1,85,11,45,23,30,29,23,31,18,13,7,7,7,0.64,7,7,7,7,2,0.0
69,File,org.apache.synapse.config.xml.endpoints.EndpointAbstractSerializer,7,7,7,7,26,2,17,7,1,1,0,1,0,0,1,0,0,0,1,57,6,22,5,14,29,10,18,5,13,7,7,7,1.32,7,7,7,7,1,0.0
70,File,org.apache.synapse.config.xml.endpoints.EndpointFactory,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,48,4,7,6,0,37,5,6,6,0,0,0,0,5.29,0,0,0,0,0,0.0
71,File,org.apache.synapse.config.xml.endpoints.EndpointSerializer,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,39,4,6,5,0,29,4,5,5,0,0,0,0,4.83,0,0,0,0,0,0.0
72,File,org.apache.synapse.config.xml.endpoints.FailoverEndpointFactory,1,1,1,1,8,1,6,0,1,3,2,7,4,0,7,0,4,0,3,116,23,64,33,33,29,38,50,31,19,3,3,3,0.45,11,11,11,7,2,0.0
73,File,org.apache.synapse.config.xml.endpoints.FailoverEndpointSerializer,4,4,4,1,30,7,23,0,1,0,0,1,1,1,1,0,0,0,1,76,13,36,22,19,27,27,32,22,10,4,4,4,0.75,4,4,4,1,1,0.0
74,File,org.apache.synapse.config.xml.endpoints.IndirectEndpointFactory,1,1,1,1,4,0,4,0,1,3,2,6,3,0,6,0,3,0,3,77,13,39,20,16,25,23,31,20,11,2,2,2,0.64,7,7,7,6,1,0.0
75,File,org.apache.synapse.config.xml.endpoints.IndirectEndpointSerializer,3,3,3,1,17,4,13,0,1,0,0,1,1,1,1,0,0,0,1,56,9,24,14,10,23,16,20,14,6,3,3,3,0.96,3,3,3,1,1,0.0
76,File,org.apache.synapse.config.xml.endpoints.LoadbalanceEndpointFactory,1,1,1,1,11,2,8,0,1,3,2,7,4,0,7,0,4,0,3,136,28,76,39,41,33,46,59,36,23,4,4,5,0.43,12,12,13,7,2,0.0
77,File,org.apache.synapse.config.xml.endpoints.LoadbalanceEndpointSerializer,6,6,6,1,43,9,33,1,1,0,0,1,1,1,1,0,0,0,1,91,15,48,26,27,28,34,41,26,15,6,6,6,0.58,6,6,6,1,1,0.0
78,File,org.apache.synapse.config.xml.endpoints.SALoadbalanceEndpointFactory,2,2,2,1,17,3,10,4,1,3,2,7,4,0,7,0,4,0,3,186,34,94,49,53,59,58,74,45,29,7,7,7,0.63,15,15,15,7,2,0.0
79,File,org.apache.synapse.config.xml.endpoints.SALoadbalanceEndpointSerializer,4,4,4,1,30,6,24,0,1,0,1,2,2,1,2,0,1,0,1,109,20,71,39,41,18,53,63,39,24,8,8,8,0.25,9,9,9,2,1,0.0
80,File,org.apache.synapse.config.xml.endpoints.WSDLEndpointFactory,6,6,7,1,34,4,28,2,1,3,2,7,4,0,7,0,4,0,3,311,46,223,84,150,42,98,146,63,83,23,23,25,0.19,47,47,51,7,5,0.0
81,File,org.apache.synapse.config.xml.endpoints.WSDLEndpointSerializer,8,8,8,1,42,6,34,1,1,1,1,3,2,1,3,0,1,0,2,177,28,117,38,79,32,63,88,36,52,15,15,15,0.27,24,24,24,3,2,0.0
82,File,org.apache.synapse.config.xml.endpoints.XMLToEndpointMapper,1,1,1,1,6,0,4,2,1,1,1,3,2,0,3,0,1,0,2,57,7,21,11,8,29,10,15,11,4,2,2,2,1.38,4,4,4,3,1,0.0
83,File,org.apache.synapse.config.xml.endpoints.utils.LoadbalanceAlgorithmFactory,3,3,3,1,16,4,12,0,1,1,0,1,0,0,1,0,0,0,1,53,9,22,13,8,22,14,18,13,5,3,3,3,1.0,3,3,3,1,1,0.0
84,File,org.apache.synapse.config.xml.endpoints.utils.WSDL11EndpointBuilder,4,4,4,2,28,4,18,5,1,1,1,4,3,0,4,0,2,0,2,167,27,99,48,55,41,63,79,46,33,10,10,10,0.41,16,16,16,11,4,0.0
85,File,org.apache.synapse.config.xml.endpoints.utils.WSDL20EndpointBuilder,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,109,19,17,16,0,73,15,16,16,0,0,0,0,4.29,0,0,0,0,0,0.0
86,File,org.apache.synapse.core.SynapseEnvironment,0,0,0,0,0,0,0,0,1,0,0,5,5,0,5,0,0,0,5,65,8,11,10,0,46,9,10,10,0,0,0,0,4.18,0,0,0,0,0,1.0
87,File,org.apache.synapse.core.axis2.AnonymousServiceFactory,4,4,5,2,33,2,25,5,1,3,8,3,0,0,3,0,2,0,1,155,20,97,33,64,38,55,71,30,41,11,11,14,0.39,14,14,17,6,4,0.0
88,File,org.apache.synapse.core.axis2.AsyncCallback,1,1,1,1,2,0,2,0,1,0,0,9,9,3,9,0,0,0,9,77,16,33,18,9,28,15,25,18,7,1,1,1,0.85,9,9,9,9,0,0.0
89,File,org.apache.synapse.core.axis2.Axis2FlexibleMEPClient,5,5,7,1,44,5,30,8,1,7,1,7,0,0,7,0,5,0,2,382,49,255,86,170,78,138,177,80,97,19,19,23,0.31,40,40,50,7,3,4.0
90,File,org.apache.synapse.core.axis2.Axis2MessageContext,1,1,1,1,5,0,5,0,1,3,1,58,55,9,58,0,2,0,56,474,81,341,117,180,52,161,248,116,132,11,11,11,0.15,86,86,93,66,5,1.0
91,File,org.apache.synapse.core.axis2.Axis2Sender,3,3,4,1,20,3,14,2,1,3,1,3,0,0,3,0,1,0,2,107,16,62,27,31,29,34,43,24,19,6,6,9,0.47,9,9,12,3,2,0.0
92,File,org.apache.synapse.core.axis2.Axis2SynapseEnvironment,1,1,1,1,12,1,9,1,1,0,1,7,7,2,7,0,0,0,7,140,22,82,31,45,36,39,53,28,25,6,6,6,0.44,13,13,13,7,3,1.0
93,File,org.apache.synapse.core.axis2.DynamicAxisOperation,2,2,2,1,21,3,11,6,2,0,0,9,9,0,9,1,1,0,7,250,41,130,42,75,79,72,95,39,56,9,9,10,0.61,22,22,23,9,4,0.0
94,File,org.apache.synapse.core.axis2.MessageContextCreatorForAxis2,1,1,1,1,5,0,5,0,1,3,3,3,0,0,3,0,0,0,3,63,10,31,20,10,22,20,25,19,6,2,2,3,0.71,4,4,5,3,1,0.0
95,File,org.apache.synapse.core.axis2.ProxyService,1,1,1,1,7,0,6,0,1,2,3,52,50,23,52,0,2,0,50,618,78,390,139,214,150,187,275,137,138,38,38,40,0.38,90,90,92,52,7,0.0
96,File,org.apache.synapse.core.axis2.ProxyServiceMessageReceiver,13,13,13,1,70,5,59,5,1,0,2,2,2,1,2,0,0,0,2,185,19,132,33,98,34,65,89,29,60,25,25,26,0.26,26,26,27,2,5,0.0
97,File,org.apache.synapse.core.axis2.SynapseCallbackReceiver,6,6,8,1,39,5,29,4,1,0,1,5,5,2,5,0,2,0,3,255,37,173,50,116,46,94,124,50,74,18,18,23,0.27,32,32,41,8,4,1.0
98,File,org.apache.synapse.core.axis2.SynapseDispatcher,1,1,1,1,4,0,4,0,1,0,4,3,3,0,3,0,0,0,3,64,11,31,24,12,23,23,27,24,3,1,1,1,0.74,3,3,3,3,0,0.0
99,File,org.apache.synapse.core.axis2.SynapseMessageReceiver,10,10,11,1,42,3,38,1,1,0,1,1,1,0,1,0,0,0,1,83,8,51,19,30,24,30,38,19,19,10,10,11,0.47,10,10,11,1,3,0.0
100,File,org.apache.synapse.core.axis2.SynapseModule,2,2,2,1,20,2,16,1,1,1,3,6,5,0,6,0,1,0,5,183,27,125,58,73,31,81,97,53,44,8,8,8,0.25,15,15,15,6,3,0.0
101,File,org.apache.synapse.core.axis2.TimeoutHandler,3,3,3,1,19,4,11,4,1,0,0,4,4,3,4,0,2,0,2,133,25,59,25,30,49,31,47,26,21,8,8,8,0.83,13,13,13,4,7,1.0
102,File,org.apache.synapse.endpoints.AddressEndpoint,2,2,2,1,11,1,7,2,1,0,1,12,12,6,12,0,0,0,12,227,35,112,39,61,80,52,78,37,41,10,10,10,0.71,27,27,27,12,2,1.0
103,File,org.apache.synapse.endpoints.Endpoint,0,0,0,0,0,0,0,0,1,0,0,7,7,0,7,0,0,0,7,100,10,11,10,0,79,9,10,10,0,0,0,0,7.18,0,0,0,0,0,0.0
104,File,org.apache.synapse.endpoints.FailoverEndpoint,2,2,2,1,9,0,7,1,1,0,0,9,9,5,9,0,0,0,9,165,26,75,23,41,64,37,57,25,32,7,7,7,0.85,19,19,19,12,4,0.0
105,File,org.apache.synapse.endpoints.IndirectEndpoint,1,1,1,1,8,0,6,2,1,0,1,10,10,5,10,0,1,0,9,146,21,75,28,39,50,34,53,28,25,5,5,5,0.67,18,18,18,10,3,0.0
106,File,org.apache.synapse.endpoints.LoadbalanceEndpoint,1,1,1,1,7,0,5,1,1,0,0,13,13,6,13,0,0,0,13,190,32,84,30,41,74,37,60,31,29,5,5,5,0.88,22,22,22,13,3,0.0
107,File,org.apache.synapse.endpoints.SALoadbalanceEndpoint,1,1,1,1,11,1,6,3,1,1,2,16,15,6,16,0,2,0,14,296,56,125,46,68,115,63,91,46,45,8,8,8,0.92,27,27,28,16,4,0.0
108,File,org.apache.synapse.endpoints.WSDLEndpoint,1,1,1,1,7,0,5,1,1,0,1,20,20,10,20,0,0,0,20,248,38,144,53,72,66,66,100,51,49,11,11,11,0.46,36,36,36,20,3,0.0
109,File,org.apache.synapse.endpoints.algorithms.LoadbalanceAlgorithm,0,0,0,0,0,0,0,0,1,0,0,2,2,0,2,0,0,0,2,43,5,7,6,0,31,5,6,6,0,0,0,0,4.43,0,0,0,0,0,0.0
110,File,org.apache.synapse.endpoints.algorithms.RoundRobin,2,2,2,1,13,2,8,2,1,0,0,3,3,2,3,0,0,0,3,77,14,33,12,18,30,17,24,12,12,4,4,4,0.91,6,6,6,5,2,0.0
111,File,org.apache.synapse.endpoints.dispatch.Dispatcher,0,0,0,0,0,0,0,0,1,0,0,4,4,0,4,0,0,0,4,68,7,9,8,0,52,7,8,8,0,0,0,0,5.78,0,0,0,0,0,0.0
112,File,org.apache.synapse.endpoints.dispatch.HttpSessionDispatcher,3,3,3,1,20,2,12,5,1,0,0,4,4,1,4,0,0,0,4,128,20,58,30,29,50,27,41,27,14,4,4,5,0.86,12,12,15,4,3,0.0
113,File,org.apache.synapse.endpoints.dispatch.SimpleClientSessionDispatcher,3,3,3,1,12,1,10,1,1,0,0,4,4,1,4,0,0,0,4,98,16,53,25,25,32,22,36,22,14,4,4,5,0.6,12,12,15,7,3,0.0
114,File,org.apache.synapse.endpoints.dispatch.SoapSessionDispatcher,3,3,3,1,22,3,12,7,1,0,0,4,4,1,4,0,0,0,4,134,23,63,33,31,53,28,43,28,15,5,5,5,0.84,13,13,15,4,4,0.0
115,File,org.apache.synapse.endpoints.utils.EndpointDefinition,1,1,1,1,5,0,3,2,1,0,0,28,28,14,28,0,0,0,28,237,35,102,45,42,100,44,73,45,28,1,1,1,0.98,28,28,28,28,0,0.0
116,File,org.apache.synapse.mediators.AbstractListMediator,1,1,1,1,5,0,5,0,1,0,1,7,7,1,7,0,0,0,7,83,13,47,20,19,23,23,34,20,14,3,3,3,0.49,9,9,9,9,3,0.0
117,File,org.apache.synapse.mediators.AbstractMediator,1,1,1,1,9,0,4,5,1,0,0,6,6,2,6,0,0,0,6,100,11,34,15,16,55,16,24,15,9,2,2,3,1.62,7,7,9,6,1,0.0
