,Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,MaxNesting,bug
10,File,org.apache.synapse.config.Entry,1,1,1,1,3,0,3,0,1,0,5,25,25,7,25,0,1,0,24,179,32,104,43,38,43,45,74,43,31,2,2,3,0.41,28,28,30,25,1,0.0
11,File,org.apache.synapse.config.SynapseConfigUtils,5,5,6,2,30,1,23,4,1,8,1,8,0,0,8,0,2,0,6,294,25,213,50,142,57,99,143,48,95,15,15,16,0.27,46,46,48,23,6,1.0
12,File,org.apache.synapse.config.SynapseConfiguration,2,2,2,1,14,0,7,6,1,0,1,45,45,9,45,0,1,0,44,789,77,382,110,218,331,176,272,117,155,11,11,11,0.87,102,102,117,57,4,1.0
13,File,org.apache.synapse.config.SynapseConfigurationBuilder,2,2,2,1,14,0,11,3,1,4,1,4,0,0,4,0,2,0,2,106,11,61,26,33,34,39,48,25,23,4,4,4,0.56,9,9,9,6,2,0.0
14,File,org.apache.synapse.config.XMLToObjectMapper,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,36,4,5,4,0,27,3,4,4,0,0,0,0,5.4,0,0,0,0,0,0.0
15,File,org.apache.synapse.config.xml.AbstractDBMediatorFactory,9,9,9,1,39,3,32,3,1,0,12,6,6,0,6,0,2,4,0,344,38,224,58,173,83,114,171,58,113,37,37,37,0.37,56,56,59,9,5,0.0
16,File,org.apache.synapse.config.xml.AbstractDBMediatorSerializer,25,10,25,1,153,20,130,3,1,0,0,1,1,0,1,0,0,1,0,231,25,140,32,103,66,79,88,29,59,25,10,25,0.47,25,10,25,1,3,0.0
17,File,org.apache.synapse.config.xml.AbstractListMediatorFactory,3,3,3,1,14,0,14,0,1,1,0,1,0,0,1,0,0,1,0,52,5,25,15,10,22,16,20,15,5,3,3,3,0.88,3,3,3,1,2,0.0
18,File,org.apache.synapse.config.xml.AbstractListMediatorSerializer,3,3,3,1,12,0,12,0,1,0,0,1,1,0,1,0,0,1,0,45,5,22,13,8,18,13,17,13,4,3,3,3,0.82,3,3,3,1,2,0.0
19,File,org.apache.synapse.config.xml.AbstractMediatorFactory,2,2,2,1,9,0,6,2,1,0,13,4,4,0,4,0,0,4,0,91,11,52,33,26,28,30,39,28,11,5,5,5,0.54,8,8,8,4,3,0.0
20,File,org.apache.synapse.config.xml.AbstractMediatorSerializer,2,2,2,1,10,0,8,1,1,1,5,7,6,0,7,0,0,7,0,129,18,82,38,41,29,43,60,35,25,5,5,5,0.35,16,16,16,7,2,1.0
21,File,org.apache.synapse.config.xml.AggregateMediatorFactory,10,10,10,1,47,5,42,0,1,0,14,2,2,0,2,0,0,0,2,167,19,115,50,78,33,66,87,48,39,19,19,19,0.29,20,20,20,2,3,0.0
22,File,org.apache.synapse.config.xml.AggregateMediatorSerializer,3,3,3,1,19,2,16,1,1,0,1,2,2,0,2,0,0,0,2,89,11,44,19,24,34,28,36,19,17,6,6,6,0.77,7,7,7,2,1,0.0
23,File,org.apache.synapse.config.xml.AnonymousListMediator,1,1,1,1,3,0,3,0,1,0,0,1,1,0,1,0,0,0,1,33,4,8,5,1,21,4,6,5,1,1,1,1,2.63,1,1,1,1,0,0.0
24,File,org.apache.synapse.config.xml.AnonymousListMediatorFactory,1,1,1,1,12,0,7,5,1,1,0,1,0,0,1,0,0,0,1,50,7,16,10,3,27,10,12,10,2,1,1,1,1.69,1,1,1,1,0,0.0
25,File,org.apache.synapse.config.xml.AnonymousListMediatorSerializer,1,1,1,1,9,0,5,3,1,0,0,2,2,0,2,0,0,0,2,52,5,19,10,6,28,11,15,10,5,2,2,2,1.47,3,3,3,2,1,0.0
26,File,org.apache.synapse.config.xml.CacheMediatorFactory,7,7,10,2,34,3,30,0,1,0,12,3,3,0,3,0,1,0,2,163,18,117,40,84,28,62,82,39,43,17,17,27,0.24,22,22,32,6,4,0.0
27,File,org.apache.synapse.config.xml.CacheMediatorSerializer,6,6,6,1,32,5,27,0,1,0,0,2,2,0,2,0,0,0,2,103,15,60,13,41,28,29,42,13,29,11,11,11,0.47,12,12,12,2,1,0.0
28,File,org.apache.synapse.config.xml.ClassMediatorFactory,4,4,4,1,28,3,24,1,1,0,1,2,2,0,2,0,0,0,2,107,13,63,25,40,31,40,48,26,22,7,7,7,0.49,8,8,8,2,4,0.0
29,File,org.apache.synapse.config.xml.ClassMediatorSerializer,3,3,4,1,19,2,17,0,1,0,0,2,2,0,2,0,0,0,2,81,11,45,18,25,25,26,34,18,16,6,6,7,0.56,7,7,8,2,2,0.0
30,File,org.apache.synapse.config.xml.CloneMediatorFactory,2,2,2,1,16,2,8,6,1,0,3,2,2,0,2,0,0,0,2,87,11,29,16,14,47,18,23,16,7,3,3,3,1.62,4,4,4,2,1,0.0
31,File,org.apache.synapse.config.xml.CloneMediatorSerializer,3,3,3,1,21,2,10,8,1,0,0,2,2,0,2,0,0,0,2,87,11,29,12,13,47,17,23,13,10,5,5,5,1.62,6,6,6,2,2,0.0
32,File,org.apache.synapse.config.xml.ConfigurationFactory,0,0,0,0,0,0,0,0,1,0,0,3,3,0,3,3,0,0,0,55,7,9,8,0,39,7,8,8,0,0,0,0,4.33,0,0,0,0,0,0.0
33,File,org.apache.synapse.config.xml.ConfigurationFactoryAndSerializerFinder,2,2,2,1,14,1,9,4,1,4,5,12,8,0,12,0,4,0,8,253,36,142,55,86,75,79,105,51,54,6,6,6,0.53,27,27,27,16,2,0.0
34,File,org.apache.synapse.config.xml.ConfigurationSerializer,0,0,0,0,0,0,0,0,1,0,0,2,2,0,2,2,0,0,0,50,8,10,9,0,32,8,9,9,0,0,0,0,3.2,0,0,0,0,0,0.0
35,File,org.apache.synapse.config.xml.DBLookupMediatorFactory,1,1,1,1,5,0,4,0,1,0,1,2,2,0,2,0,0,0,2,71,8,19,12,6,44,12,15,11,4,1,1,1,2.32,2,2,2,2,0,0.0
36,File,org.apache.synapse.config.xml.DBLookupMediatorSerializer,2,2,2,1,9,1,8,0,1,0,0,2,2,0,2,0,0,0,2,64,8,22,9,10,34,12,17,9,8,3,3,3,1.55,4,4,4,2,1,0.0
37,File,org.apache.synapse.config.xml.DBReportMediatorFactory,1,1,1,1,4,0,4,0,1,0,1,2,2,0,2,0,0,0,2,69,7,19,12,6,43,12,15,11,4,1,1,1,2.26,2,2,2,2,0,0.0
38,File,org.apache.synapse.config.xml.DBReportMediatorSerializer,2,2,2,1,9,1,8,0,1,0,0,2,2,0,2,0,0,0,2,64,8,22,9,10,34,12,17,9,8,3,3,3,1.55,4,4,4,2,1,0.0
39,File,org.apache.synapse.config.xml.DropMediatorFactory,1,1,1,1,6,1,4,1,1,0,1,2,2,0,2,0,0,0,2,52,9,16,10,5,27,10,13,10,3,1,1,1,1.69,2,2,2,2,0,0.0
40,File,org.apache.synapse.config.xml.DropMediatorSerializer,2,2,2,1,9,1,7,0,1,0,0,2,2,0,2,0,0,0,2,49,8,23,11,9,18,13,18,11,7,3,3,3,0.78,4,4,4,2,1,0.0
41,File,org.apache.synapse.config.xml.EntryFactory,3,3,3,1,17,2,14,1,1,2,1,3,1,0,3,0,1,0,2,94,14,59,23,33,21,35,45,23,22,6,6,7,0.36,9,9,10,3,3,0.0
42,File,org.apache.synapse.config.xml.EntrySerializer,5,5,6,3,22,0,18,3,1,2,4,2,0,0,2,0,1,0,1,88,7,56,26,33,25,33,44,25,19,9,9,11,0.45,10,10,12,6,2,0.0
43,File,org.apache.synapse.config.xml.FaultMediatorFactory,9,9,11,1,62,7,53,1,1,0,9,2,2,0,2,0,0,0,2,188,24,131,50,97,33,83,103,50,53,18,18,21,0.25,19,19,22,2,3,1.0
44,File,org.apache.synapse.config.xml.FaultMediatorSerializer,6,6,6,1,36,7,29,0,1,0,2,2,2,0,2,0,0,0,2,119,21,69,18,49,29,34,48,18,30,12,12,12,0.42,13,13,13,2,1,1.0
45,File,org.apache.synapse.config.xml.FilterMediatorFactory,4,4,7,1,32,3,28,1,1,0,1,2,2,0,2,0,0,0,2,116,14,73,28,47,29,46,56,28,28,8,8,13,0.4,9,9,14,2,3,0.0
46,File,org.apache.synapse.config.xml.FilterMediatorSerializer,3,3,3,1,19,4,15,0,1,0,0,2,2,0,2,0,0,0,2,76,13,38,11,23,25,20,27,11,16,5,5,6,0.66,6,6,7,2,1,0.0
47,File,org.apache.synapse.config.xml.HeaderMediatorFactory,5,5,8,1,34,4,27,3,1,0,2,2,2,0,2,0,0,0,2,124,15,72,32,45,37,44,56,32,24,10,10,16,0.51,11,11,17,2,4,0.0
48,File,org.apache.synapse.config.xml.HeaderMediatorSerializer,5,5,5,1,25,3,22,0,1,0,0,2,2,0,2,0,0,0,2,95,13,53,13,34,29,23,33,13,20,9,9,10,0.55,10,10,11,2,2,0.0
49,File,org.apache.synapse.config.xml.InMediatorFactory,1,1,1,1,5,0,4,1,1,0,1,2,2,0,2,0,0,0,2,53,7,17,10,6,29,11,14,10,4,1,1,1,1.71,2,2,2,2,0,0.0
50,File,org.apache.synapse.config.xml.InMediatorSerializer,2,2,2,1,10,2,8,0,1,0,0,2,2,0,2,0,0,0,2,51,9,24,11,10,18,14,19,11,8,3,3,3,0.75,4,4,4,2,1,0.0
51,File,org.apache.synapse.config.xml.IterateMediatorFactory,5,5,5,1,36,4,27,5,1,0,5,2,2,0,2,0,0,0,2,135,16,72,28,48,47,41,52,28,24,9,9,10,0.65,10,10,11,2,2,0.0
52,File,org.apache.synapse.config.xml.IterateMediatorSerializer,4,4,4,1,30,4,16,10,1,0,0,2,2,0,2,0,0,0,2,104,14,38,9,22,52,19,28,9,19,7,7,8,1.37,8,8,9,2,1,0.0
53,File,org.apache.synapse.config.xml.LogMediatorFactory,4,4,4,1,18,3,13,2,1,0,7,2,2,0,2,0,0,0,2,87,13,43,22,26,31,28,37,22,15,7,7,7,0.72,8,8,8,2,2,0.0
54,File,org.apache.synapse.config.xml.LogMediatorSerializer,4,4,4,1,17,3,14,0,1,0,0,2,2,0,2,0,0,0,2,72,11,36,11,20,25,16,23,11,12,8,8,8,0.69,9,9,9,2,1,0.0
55,File,org.apache.synapse.config.xml.MediatorFactory,0,0,0,0,0,0,0,0,1,0,0,2,2,0,2,0,0,0,2,44,5,8,7,0,31,6,7,7,0,0,0,0,3.88,0,0,0,0,0,0.0
56,File,org.apache.synapse.config.xml.MediatorFactoryFinder,2,2,2,1,14,1,10,2,1,1,4,9,8,0,9,0,4,0,5,218,28,134,63,87,56,63,85,41,44,8,8,9,0.42,22,22,23,11,2,0.0
57,File,org.apache.synapse.config.xml.MediatorPropertyFactory,8,8,12,1,64,13,50,1,1,1,1,1,0,0,1,0,0,0,1,114,19,66,29,43,29,43,52,29,23,8,8,12,0.44,8,8,12,1,4,0.0
58,File,org.apache.synapse.config.xml.MediatorSerializer,0,0,0,0,0,0,0,0,1,0,0,2,2,0,2,0,0,0,2,44,5,7,6,0,32,5,6,6,0,0,0,0,4.57,0,0,0,0,0,0.0
59,File,org.apache.synapse.config.xml.MediatorSerializerFinder,2,2,2,1,10,0,8,2,1,2,4,6,4,0,6,0,3,0,3,138,16,88,48,56,34,35,49,26,23,6,6,6,0.39,14,14,14,6,2,0.0
60,File,org.apache.synapse.config.xml.OMElementUtils,5,5,6,3,30,3,20,6,1,2,1,2,0,0,2,0,0,0,2,104,13,57,25,29,34,30,42,24,18,7,7,8,0.6,11,11,13,7,4,0.0
61,File,org.apache.synapse.config.xml.OutMediatorFactory,1,1,1,1,6,1,4,1,1,0,1,2,2,0,2,0,0,0,2,55,9,17,10,6,29,11,14,10,4,1,1,1,1.71,2,2,2,2,0,0.0
62,File,org.apache.synapse.config.xml.OutMediatorSerializer,2,2,2,1,9,1,8,0,1,0,0,2,2,0,2,0,0,0,2,50,8,24,11,10,18,14,19,11,8,3,3,3,0.75,4,4,4,2,1,0.0
63,File,org.apache.synapse.config.xml.POJOCommandMediatorFactory,5,5,5,1,31,3,26,2,1,0,1,2,2,0,2,0,0,0,2,117,15,68,24,41,34,34,44,23,21,9,9,9,0.5,10,10,10,2,5,1.0
64,File,org.apache.synapse.config.xml.POJOCommandMediatorSerializer,3,3,4,1,23,3,19,0,1,0,0,2,2,0,2,0,0,0,2,93,13,50,20,30,30,35,41,22,19,6,6,7,0.6,7,7,8,2,1,1.0
65,File,org.apache.synapse.config.xml.PropertyHelper,5,5,5,1,29,3,21,4,1,5,1,5,0,0,5,0,2,0,3,196,25,124,32,86,47,57,83,32,51,14,14,14,0.38,25,25,26,5,5,0.0
66,File,org.apache.synapse.config.xml.PropertyMediatorFactory,5,5,8,1,29,1,25,2,1,0,2,2,2,0,2,0,0,0,2,104,9,66,29,43,29,42,53,28,25,9,9,16,0.44,10,10,17,2,2,0.0
67,File,org.apache.synapse.config.xml.PropertyMediatorSerializer,5,5,5,1,22,3,19,0,1,0,0,2,2,0,2,0,0,0,2,81,11,46,11,28,24,21,32,11,21,9,9,9,0.52,10,10,10,2,1,0.0
68,File,org.apache.synapse.config.xml.ProxyServiceFactory,14,14,14,1,72,4,65,2,1,3,1,3,0,0,3,0,2,0,1,286,21,215,67,153,50,103,147,61,86,41,41,42,0.23,43,43,44,3,5,4.0
69,File,org.apache.synapse.config.xml.ProxyServiceSerializer,16,16,16,1,88,6,80,1,1,2,4,2,0,0,2,0,1,0,1,241,20,180,55,136,41,106,139,55,84,31,31,32,0.23,32,32,33,2,3,2.0
70,File,org.apache.synapse.config.xml.RMSequenceMediatorFactory,7,7,11,1,50,6,43,1,1,0,5,2,2,0,2,0,0,0,2,151,20,104,40,75,27,57,73,33,40,14,14,21,0.26,15,15,22,2,3,0.0
71,File,org.apache.synapse.config.xml.RMSequenceMediatorSerializer,5,5,6,1,24,3,20,0,1,0,0,2,2,0,2,0,0,0,2,84,12,49,11,30,23,22,33,11,22,9,9,11,0.47,10,10,12,2,1,0.0
72,File,org.apache.synapse.config.xml.RegistryFactory,3,3,3,2,13,0,12,0,1,4,4,4,0,0,4,0,3,0,1,104,13,66,26,41,25,35,46,26,20,5,5,5,0.38,12,12,12,8,4,0.0
73,File,org.apache.synapse.config.xml.RegistrySerializer,2,2,2,1,15,2,13,0,1,2,4,2,0,0,2,0,1,0,1,79,13,43,22,24,23,28,34,22,12,4,4,4,0.53,5,5,5,2,1,0.0
74,File,org.apache.synapse.config.xml.SendMediatorFactory,2,2,2,1,14,2,10,2,1,0,2,2,2,0,2,0,0,0,2,113,12,35,20,15,66,22,28,20,8,4,4,4,1.89,5,5,5,2,3,1.0
75,File,org.apache.synapse.config.xml.SendMediatorSerializer,2,2,2,1,13,2,11,0,1,0,0,2,2,0,2,0,0,0,2,104,10,33,18,15,61,20,26,17,9,4,4,4,1.85,5,5,5,2,1,1.0
76,File,org.apache.synapse.config.xml.SequenceMediatorFactory,5,5,5,1,24,1,23,0,1,0,1,3,3,0,3,0,0,0,3,129,13,82,28,53,34,41,58,25,33,9,9,9,0.41,16,16,16,3,3,0.0
77,File,org.apache.synapse.config.xml.SequenceMediatorSerializer,5,5,5,1,26,2,23,0,1,0,0,3,3,0,3,0,0,0,3,124,14,77,17,52,33,35,53,17,36,10,10,10,0.43,17,17,17,3,3,0.0
78,File,org.apache.synapse.config.xml.StartupFactory,0,0,0,0,0,0,0,0,1,0,0,3,3,0,3,0,0,0,3,54,7,9,8,0,38,7,8,8,0,0,0,0,4.22,0,0,0,0,0,0.0
79,File,org.apache.synapse.config.xml.StartupFinder,2,2,2,1,15,1,10,4,1,1,5,10,9,0,10,0,3,0,7,222,35,120,46,74,67,68,90,44,46,5,5,5,0.56,23,23,23,14,2,0.0
80,File,org.apache.synapse.config.xml.StartupSerializer,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,39,4,6,5,0,29,4,5,5,0,0,0,0,4.83,0,0,0,0,0,0.0
81,File,org.apache.synapse.config.xml.SwitchCase,1,1,1,1,9,0,4,5,1,0,0,6,6,2,6,0,0,0,6,106,11,37,18,13,58,19,28,18,10,2,2,2,1.57,8,8,8,6,1,0.0
82,File,org.apache.synapse.config.xml.SwitchMediatorFactory,4,4,4,1,27,1,25,1,1,0,3,2,2,0,2,0,0,0,2,113,9,70,32,44,35,49,58,32,26,7,7,7,0.5,8,8,8,2,2,0.0
83,File,org.apache.synapse.config.xml.SwitchMediatorSerializer,5,5,5,1,27,2,24,0,1,0,0,2,2,0,2,0,0,0,2,100,11,59,20,37,30,31,42,20,22,9,9,9,0.51,10,10,10,2,2,0.0
84,File,org.apache.synapse.config.xml.SynapseMediatorFactory,1,1,1,1,6,1,4,1,1,0,1,2,2,0,2,0,0,0,2,57,10,18,11,6,29,12,15,11,4,1,1,1,1.61,2,2,2,2,0,0.0
85,File,org.apache.synapse.config.xml.SynapseMediatorSerializer,2,2,2,1,10,2,8,0,1,0,0,2,2,0,2,0,0,0,2,58,9,24,11,10,25,14,19,11,8,3,3,3,1.04,4,4,4,2,1,0.0
86,File,org.apache.synapse.config.xml.SynapseXMLConfigurationFactory,2,2,3,1,13,1,11,1,1,10,1,13,3,0,13,0,8,0,5,238,33,169,56,101,36,86,124,54,70,17,17,21,0.21,37,37,41,13,4,2.0
87,File,org.apache.synapse.config.xml.SynapseXMLConfigurationSerializer,2,2,2,1,14,1,11,1,1,5,4,7,2,0,7,0,5,0,2,151,28,111,58,64,12,65,84,54,30,7,7,7,0.11,18,18,18,7,2,1.0
88,File,org.apache.synapse.config.xml.TargetFactory,5,5,7,1,31,4,22,5,1,2,2,2,0,0,2,0,1,0,1,116,16,57,27,34,43,29,40,22,18,8,8,12,0.75,10,10,14,2,1,1.0
89,File,org.apache.synapse.config.xml.TargetSerializer,7,7,7,1,37,7,24,6,1,1,3,1,0,0,1,0,0,0,1,92,14,37,15,19,41,19,27,14,13,7,7,7,1.11,7,7,7,1,1,1.0
90,File,org.apache.synapse.config.xml.ValidateMediatorFactory,8,8,9,1,46,4,38,3,1,0,3,2,2,0,2,0,0,0,2,145,16,94,34,63,35,51,68,34,34,15,15,18,0.37,16,16,19,2,5,0.0
91,File,org.apache.synapse.config.xml.ValidateMediatorSerializer,5,5,5,1,25,3,22,0,1,0,0,2,2,0,2,0,0,0,2,95,13,55,20,33,27,31,41,20,21,9,9,9,0.49,10,10,10,2,3,0.0
92,File,org.apache.synapse.config.xml.XMLConfigConstants,0,0,0,0,0,0,0,0,1,0,26,0,0,0,0,0,0,0,0,81,11,32,31,26,39,29,30,30,0,0,0,0,1.22,0,0,0,0,0,0.0
93,File,org.apache.synapse.config.xml.XMLConfigurationBuilder,1,1,1,1,10,4,6,0,1,1,1,1,0,0,1,0,0,0,1,49,11,17,12,5,21,13,15,12,3,1,1,1,1.24,1,1,1,1,0,0.0
94,File,org.apache.synapse.config.xml.XMLConfigurationSerializer,1,1,1,1,15,2,7,6,1,1,1,1,0,0,1,0,0,0,1,65,9,29,25,4,27,23,25,23,2,1,1,1,0.93,1,1,1,1,0,1.0
95,File,org.apache.synapse.config.xml.XSLTMediatorFactory,5,5,6,1,31,3,26,1,1,0,1,2,2,0,2,0,0,0,2,112,13,69,27,43,30,39,50,27,23,9,9,11,0.43,10,10,12,2,4,0.0
96,File,org.apache.synapse.config.xml.XSLTMediatorSerializer,5,5,5,1,24,2,22,0,1,0,0,2,2,0,2,0,0,0,2,92,10,57,18,33,25,31,41,19,22,9,9,10,0.44,10,10,11,2,3,0.0
97,File,org.apache.synapse.config.xml.endpoints.AddressEndpointFactory,6,6,6,1,30,3,24,2,1,3,2,7,4,2,7,0,3,0,4,287,36,192,67,133,59,81,125,51,74,30,30,32,0.31,43,43,45,7,5,3.0
98,File,org.apache.synapse.config.xml.endpoints.AddressEndpointSerializer,9,9,9,1,43,7,34,1,1,1,1,3,2,1,3,0,1,0,2,202,30,118,34,83,54,63,91,33,58,22,22,22,0.46,27,27,27,3,2,3.0
99,File,org.apache.synapse.config.xml.endpoints.EndpointAbstractFactory,7,7,7,7,51,6,38,7,1,1,0,1,0,0,1,0,0,0,1,85,11,45,23,30,29,23,31,18,13,7,7,7,0.64,7,7,7,7,2,1.0
100,File,org.apache.synapse.config.xml.endpoints.EndpointAbstractSerializer,7,7,7,7,26,2,17,7,1,1,0,1,0,0,1,0,0,0,1,57,6,22,5,14,29,10,18,5,13,7,7,7,1.32,7,7,7,7,1,1.0
101,File,org.apache.synapse.config.xml.endpoints.EndpointFactory,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,48,4,7,6,0,37,5,6,6,0,0,0,0,5.29,0,0,0,0,0,1.0
102,File,org.apache.synapse.config.xml.endpoints.EndpointSerializer,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,39,4,6,5,0,29,4,5,5,0,0,0,0,4.83,0,0,0,0,0,1.0
103,File,org.apache.synapse.config.xml.endpoints.FailoverEndpointFactory,1,1,1,1,8,1,6,0,1,3,2,7,4,0,7,0,4,0,3,116,23,64,33,33,29,38,50,31,19,3,3,3,0.45,11,11,11,7,2,1.0
104,File,org.apache.synapse.config.xml.endpoints.FailoverEndpointSerializer,4,4,4,1,30,7,23,0,1,0,0,1,1,1,1,0,0,0,1,75,13,35,21,19,27,26,31,21,10,4,4,4,0.77,4,4,4,1,1,1.0
105,File,org.apache.synapse.config.xml.endpoints.IndirectEndpointFactory,1,1,1,1,4,0,4,0,1,3,2,6,3,0,6,0,3,0,3,77,13,39,20,16,25,23,31,20,11,2,2,2,0.64,7,7,7,6,1,1.0
106,File,org.apache.synapse.config.xml.endpoints.IndirectEndpointSerializer,3,3,3,1,17,4,13,0,1,0,0,1,1,1,1,0,0,0,1,56,9,24,14,10,23,16,20,14,6,3,3,3,0.96,3,3,3,1,1,1.0
107,File,org.apache.synapse.config.xml.endpoints.LoadbalanceEndpointFactory,1,1,1,1,11,2,8,0,1,3,2,7,4,0,7,0,4,0,3,136,28,76,39,41,33,46,59,36,23,4,4,5,0.43,12,12,13,7,2,1.0
108,File,org.apache.synapse.config.xml.endpoints.LoadbalanceEndpointSerializer,6,6,6,1,43,9,33,1,1,0,0,1,1,1,1,0,0,0,1,90,15,47,25,27,28,33,40,25,15,6,6,6,0.6,6,6,6,1,1,1.0
109,File,org.apache.synapse.config.xml.endpoints.SALoadbalanceEndpointFactory,2,2,2,1,17,3,10,4,1,3,2,7,4,0,7,0,4,0,3,185,34,93,48,53,59,57,73,44,29,7,7,7,0.63,15,15,15,7,2,1.0
110,File,org.apache.synapse.config.xml.endpoints.SALoadbalanceEndpointSerializer,4,4,4,1,30,6,24,0,1,0,1,2,2,1,2,0,1,0,1,107,20,69,37,41,18,51,61,37,24,8,8,8,0.26,9,9,9,2,1,1.0
111,File,org.apache.synapse.config.xml.endpoints.WSDLEndpointFactory,7,7,7,1,36,4,29,2,1,3,2,7,4,0,7,0,4,0,3,324,47,229,81,159,48,99,150,60,90,24,24,26,0.21,50,50,54,7,6,2.0
112,File,org.apache.synapse.config.xml.endpoints.WSDLEndpointSerializer,9,9,9,1,46,8,36,1,1,1,1,3,2,1,3,0,1,0,2,190,32,125,38,87,33,67,96,36,60,19,19,19,0.26,28,28,28,3,2,2.0
113,File,org.apache.synapse.config.xml.endpoints.XMLToEndpointMapper,1,1,1,1,6,0,4,2,1,1,1,3,2,0,3,0,1,0,2,57,7,21,11,8,29,10,15,11,4,2,2,2,1.38,4,4,4,3,1,1.0
114,File,org.apache.synapse.config.xml.endpoints.utils.LoadbalanceAlgorithmFactory,3,3,3,1,16,4,12,0,1,1,0,1,0,0,1,0,0,0,1,53,9,22,13,8,22,14,18,13,5,3,3,3,1.0,3,3,3,1,1,0.0
115,File,org.apache.synapse.config.xml.endpoints.utils.WSDL11EndpointBuilder,4,4,4,2,29,4,19,5,1,1,1,4,3,0,4,0,2,0,2,174,27,104,50,59,43,68,84,48,36,10,10,10,0.41,16,16,16,11,4,0.0
116,File,org.apache.synapse.config.xml.endpoints.utils.WSDL20EndpointBuilder,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,109,19,17,16,0,73,15,16,16,0,0,0,0,4.29,0,0,0,0,0,0.0
117,File,org.apache.synapse.core.SynapseEnvironment,0,0,0,0,0,0,0,0,1,0,0,9,9,0,9,0,0,0,9,106,13,17,16,0,76,15,16,16,0,0,0,0,4.47,0,0,0,0,0,1.0
