,Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,MaxNesting,bug
24,File,org.apache.velocity.context.InternalContextBase,1,1,1,1,8,0,4,3,1,0,0,10,10,4,10,0,0,0,10,157,21,61,23,21,75,26,38,23,15,2,2,2,1.23,11,11,11,10,1,2.0
25,File,org.apache.velocity.context.InternalEventContext,0,0,0,0,0,0,0,0,1,0,0,2,2,0,2,0,0,0,2,35,5,7,5,0,23,4,5,5,0,0,0,0,3.29,0,0,0,0,0,1.0
26,File,org.apache.velocity.context.InternalHousekeepingContext,0,0,0,0,0,0,0,0,1,0,0,8,8,0,8,8,0,0,0,91,12,14,12,0,65,11,12,12,0,0,0,0,4.64,0,0,0,0,0,1.0
27,File,org.apache.velocity.context.InternalWrapperContext,0,0,0,0,0,0,0,0,1,0,0,2,2,0,2,0,0,0,2,33,4,6,4,0,23,3,4,4,0,0,0,0,3.83,0,0,0,0,0,2.0
28,File,org.apache.velocity.context.VMContext,1,1,1,1,11,0,6,3,1,0,0,19,19,5,19,0,0,0,19,293,47,145,37,51,101,46,73,37,36,4,4,4,0.7,26,26,26,22,3,3.0
29,File,org.apache.velocity.convert.WebMacro,2,2,2,1,23,2,16,4,1,2,3,8,6,0,8,0,5,0,3,296,40,181,66,102,79,65,87,36,51,5,5,5,0.44,22,22,22,8,2,1.0
30,File,org.apache.velocity.exception.MethodInvocationException,1,1,1,1,10,0,4,6,1,0,0,5,5,3,5,0,0,0,5,93,7,29,10,10,57,11,17,10,7,1,1,1,1.97,5,5,5,5,0,2.0
31,File,org.apache.velocity.exception.ParseErrorException,1,1,1,1,4,0,4,0,1,0,0,1,1,0,1,0,0,0,1,36,2,8,3,1,26,2,4,3,1,1,1,1,3.25,1,1,1,1,0,3.0
32,File,org.apache.velocity.exception.ResourceNotFoundException,1,1,1,1,4,0,4,0,1,0,0,1,1,0,1,0,0,0,1,37,2,8,3,1,27,2,4,3,1,1,1,1,3.38,1,1,1,1,0,1.0
33,File,org.apache.velocity.exception.VelocityException,1,1,1,1,4,0,4,0,1,0,0,1,1,0,1,0,0,0,1,32,2,8,3,1,22,2,4,3,1,1,1,1,2.75,1,1,1,1,0,2.0
34,File,org.apache.velocity.io.VelocityWriter,2,2,2,1,13,0,8,5,1,0,4,19,19,6,19,0,5,0,14,332,32,170,38,90,130,73,113,37,76,8,8,8,0.76,41,41,43,24,3,1.0
35,File,org.apache.velocity.runtime.Runtime,1,1,1,1,12,0,4,7,1,29,0,29,0,0,29,0,0,0,29,503,45,141,52,29,317,40,70,41,29,1,1,1,2.25,29,29,29,29,0,1.0
36,File,org.apache.velocity.runtime.RuntimeConstants,0,0,0,0,0,0,0,0,1,0,51,0,0,0,0,0,0,0,0,370,58,91,89,51,221,52,53,53,0,0,0,0,2.43,0,0,0,0,0,3.0
37,File,org.apache.velocity.runtime.RuntimeInstance,1,1,1,1,19,1,9,8,1,0,0,45,45,11,45,0,10,0,35,1129,138,483,133,208,508,175,253,114,139,6,6,6,1.05,76,76,80,45,3,3.0
38,File,org.apache.velocity.runtime.RuntimeLogger,0,0,0,0,0,0,0,0,1,0,0,4,4,0,4,0,0,0,4,54,5,8,6,0,41,5,6,6,0,0,0,0,5.13,0,0,0,0,0,1.0
39,File,org.apache.velocity.runtime.RuntimeServices,0,0,0,0,0,0,0,0,1,0,0,28,28,0,28,0,0,0,28,349,39,53,51,0,257,41,42,42,0,0,0,0,4.85,0,0,0,0,0,1.0
40,File,org.apache.velocity.runtime.RuntimeSingleton,1,1,1,1,11,0,4,7,1,35,1,35,0,0,35,0,1,0,34,559,52,169,62,36,338,50,86,51,35,1,1,1,2.0,35,35,35,35,0,1.0
41,File,org.apache.velocity.runtime.VelocimacroFactory,2,2,3,1,32,4,16,11,2,0,0,17,17,11,17,0,11,0,6,679,109,304,52,162,266,118,170,54,116,12,12,13,0.88,46,46,52,25,5,2.0
42,File,org.apache.velocity.runtime.VelocimacroManager,1,1,2,1,17,2,9,5,2,0,1,20,20,13,20,5,4,0,11,454,76,224,63,101,154,89,131,60,71,5,5,5,0.69,39,39,41,32,3,1.0
43,File,org.apache.velocity.runtime.compiler.Compiler,2,2,2,1,116,27,76,24,1,1,0,1,0,0,1,0,0,0,1,146,30,82,29,68,45,49,52,23,29,2,2,2,0.55,2,2,2,1,1,0.0
44,File,org.apache.velocity.runtime.configuration.Configuration,2,2,2,1,27,1,15,11,3,1,2,57,56,7,57,0,2,0,55,1885,136,915,187,415,834,288,444,169,275,9,9,12,0.91,156,156,167,112,6,0.0
45,File,org.apache.velocity.runtime.directive.Directive,1,1,1,1,7,0,4,2,1,0,0,7,7,3,7,0,0,0,7,92,17,40,25,8,35,20,25,20,5,1,1,1,0.88,4,4,4,4,0,2.0
46,File,org.apache.velocity.runtime.directive.DirectiveConstants,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,32,3,6,4,2,23,3,4,4,0,0,0,0,3.83,0,0,0,0,0,1.0
47,File,org.apache.velocity.runtime.directive.Foreach,2,2,2,1,30,5,16,8,1,0,0,4,4,4,4,0,0,0,4,201,36,86,30,35,79,41,52,26,26,7,7,7,0.92,10,10,10,6,1,4.0
48,File,org.apache.velocity.runtime.directive.Include,2,2,2,1,26,2,16,7,1,0,0,6,6,2,6,0,2,0,4,239,28,114,34,55,97,47,62,26,36,6,6,6,0.85,15,15,17,9,3,2.0
49,File,org.apache.velocity.runtime.directive.InputBase,2,2,2,1,24,0,12,12,1,0,0,1,1,0,1,0,0,1,0,56,3,19,7,5,34,7,10,7,3,2,2,2,1.79,2,2,2,1,1,1.0
50,File,org.apache.velocity.runtime.directive.Literal,1,1,1,1,9,0,5,3,1,0,0,4,4,1,4,0,0,0,4,79,10,31,15,6,38,12,17,11,6,1,1,1,1.23,4,4,4,4,0,2.0
51,File,org.apache.velocity.runtime.directive.Macro,2,2,2,1,32,6,14,12,1,3,1,7,4,0,7,0,2,0,5,293,60,116,43,55,118,55,72,36,36,6,6,6,1.02,16,16,16,7,3,2.0
52,File,org.apache.velocity.runtime.directive.MacroParseException,1,1,1,1,4,0,4,0,1,0,0,1,1,0,1,0,0,0,1,35,3,9,4,1,23,3,5,4,1,1,1,1,2.56,1,1,1,1,0,1.0
53,File,org.apache.velocity.runtime.directive.Parse,4,4,4,3,47,6,28,13,1,0,0,3,3,1,3,0,0,0,3,206,28,100,24,49,78,42,53,22,31,10,10,10,0.78,12,12,12,10,2,1.0
54,File,org.apache.velocity.runtime.directive.ParseDirectiveException,1,1,1,1,13,1,9,3,1,0,0,3,3,3,3,1,0,0,2,75,10,35,11,15,30,13,19,10,9,3,3,3,0.86,5,5,5,3,2,0.0
55,File,org.apache.velocity.runtime.directive.VMProxyArg,3,3,4,1,35,4,20,11,1,0,0,11,11,11,11,0,1,0,10,522,75,250,42,129,197,95,131,41,90,13,13,13,0.79,43,35,44,11,3,2.0
56,File,org.apache.velocity.runtime.directive.VelocimacroProxy,2,2,2,1,21,2,11,7,1,0,0,14,14,10,14,0,3,0,11,388,73,183,56,84,132,87,115,57,58,6,6,6,0.72,28,28,29,14,3,4.0
57,File,org.apache.velocity.runtime.exception.NodeException,1,1,1,1,6,0,6,0,1,0,0,1,1,0,1,0,0,0,1,29,3,11,4,3,15,3,5,4,1,1,1,1,1.36,1,1,1,1,0,0.0
58,File,org.apache.velocity.runtime.exception.ReferenceException,1,1,1,1,6,0,6,0,1,0,0,1,1,0,1,0,0,0,1,35,3,11,4,3,21,3,5,4,1,1,1,1,1.91,1,1,1,1,0,2.0
59,File,org.apache.velocity.runtime.log.AvalonLogSystem,2,1,2,1,27,2,15,9,1,0,0,4,4,2,4,0,0,0,4,155,20,76,22,40,59,34,42,19,23,5,3,5,0.78,10,7,10,4,2,1.0
60,File,org.apache.velocity.runtime.log.Log4JLogSystem,2,1,3,1,21,2,14,4,1,0,0,10,10,4,10,0,5,1,4,273,41,162,55,89,70,73,92,39,53,5,2,11,0.43,21,18,35,10,1,1.0
61,File,org.apache.velocity.runtime.log.LogManager,9,9,11,6,125,22,70,33,1,1,0,1,0,0,1,0,0,0,1,186,27,79,16,44,80,33,42,15,27,9,9,11,1.01,9,9,11,6,4,1.0
62,File,org.apache.velocity.runtime.log.LogSystem,0,0,0,0,0,0,0,0,1,0,5,2,2,0,2,0,0,0,2,61,9,12,10,5,40,9,10,10,0,0,0,0,3.33,0,0,0,0,0,1.0
63,File,org.apache.velocity.runtime.log.NullLogSystem,1,1,1,1,5,0,3,2,1,0,0,3,3,0,3,0,0,0,3,48,5,15,7,0,28,2,6,6,0,1,1,1,1.87,3,3,3,3,0,1.0
64,File,org.apache.velocity.runtime.log.PrimordialLogSystem,1,1,1,1,12,0,8,4,1,0,0,4,4,2,4,0,0,0,4,90,9,41,14,13,40,15,23,14,9,3,3,3,0.98,6,6,6,4,2,1.0
65,File,org.apache.velocity.runtime.log.SimpleLog4JLogSystem,2,1,2,1,19,2,12,5,1,0,0,6,6,2,6,0,1,1,4,169,27,86,24,45,56,41,52,23,29,5,3,5,0.65,13,10,13,6,1,1.0
66,File,org.apache.velocity.runtime.log.VelocityFormatter,1,1,1,1,7,0,4,3,1,0,0,2,2,0,2,0,0,1,1,40,4,14,6,2,22,5,8,6,2,1,1,1,1.57,2,2,2,2,0,1.0
67,File,org.apache.velocity.runtime.parser.CharStream,0,0,0,0,0,0,0,0,1,0,0,12,12,0,12,12,0,0,0,110,15,15,14,0,80,13,14,14,0,0,0,0,5.33,0,0,0,0,0,0.0
68,File,org.apache.velocity.runtime.parser.JJTParserState,1,1,1,1,6,0,6,0,1,0,0,12,12,5,12,12,0,0,0,125,20,82,23,44,25,45,63,23,40,3,3,3,0.3,17,17,17,12,2,0.0
69,File,org.apache.velocity.runtime.parser.ParseException,5,3,5,1,27,0,20,7,1,0,0,5,5,5,5,0,0,1,4,192,13,110,22,76,69,67,85,23,62,12,10,13,0.63,25,17,26,8,3,0.0
70,File,org.apache.velocity.runtime.parser.Parser,7,6,8,3,21,0,19,1,1,0,0,143,143,26,143,0,98,0,45,3234,194,2801,313,2148,241,1465,2279,323,1956,61,43,64,0.09,1087,909,1248,533,8,0.0
71,File,org.apache.velocity.runtime.parser.ParserConstants,0,0,0,0,0,0,0,0,1,0,0,0,0,68,0,0,0,0,0,140,5,134,133,129,1,69,70,70,0,0,0,0,0.01,0,0,0,0,0,0.0
72,File,org.apache.velocity.runtime.parser.ParserTokenManager,12,9,13,6,41,0,39,0,1,1,10,93,92,23,93,3,80,0,10,3948,69,3788,287,2977,91,1761,2555,249,2306,132,84,142,0.02,1201,848,1269,630,6,0.0
73,File,org.apache.velocity.runtime.parser.ParserTreeConstants,0,0,0,0,0,0,0,0,1,0,0,0,0,39,0,0,0,0,0,87,4,82,80,76,1,40,41,41,0,0,0,0,0.01,0,0,0,0,0,0.0
74,File,org.apache.velocity.runtime.parser.Token,1,1,1,1,13,0,5,7,1,1,0,2,1,8,2,0,0,0,2,81,10,19,9,3,52,8,12,9,3,1,2,1,2.74,2,3,2,2,1,0.0
75,File,org.apache.velocity.runtime.parser.TokenMgrError,3,1,3,1,14,0,10,4,1,2,4,6,4,1,6,0,1,1,4,133,13,72,16,50,48,37,47,17,30,12,4,13,0.67,18,10,19,6,3,0.0
76,File,org.apache.velocity.runtime.parser.VelocityCharStream,2,2,2,1,13,1,11,0,1,0,1,24,24,14,24,0,3,0,21,395,59,305,61,176,31,140,191,52,139,10,10,10,0.1,53,51,55,24,3,1.0
77,File,org.apache.velocity.runtime.parser.node.ASTAddNode,2,2,2,1,15,1,9,3,1,0,0,4,4,0,4,0,0,0,4,107,21,46,12,22,40,14,21,11,10,6,6,8,0.87,9,9,11,6,1,1.0
78,File,org.apache.velocity.runtime.parser.node.ASTAndNode,1,1,2,1,12,1,7,3,1,0,0,5,5,0,5,0,0,0,5,100,13,46,14,16,41,14,23,12,11,5,5,6,0.89,9,9,10,8,2,1.0
79,File,org.apache.velocity.runtime.parser.node.ASTAssignment,1,1,1,1,4,0,4,0,1,0,0,3,3,0,3,0,0,0,3,39,6,17,6,3,16,5,9,6,3,1,1,1,0.94,3,3,3,3,0,1.0
80,File,org.apache.velocity.runtime.parser.node.ASTBlock,1,1,1,1,6,0,5,0,1,0,0,4,4,0,4,0,0,0,4,59,11,32,16,7,16,16,22,14,8,2,2,2,0.5,5,5,5,4,1,1.0
81,File,org.apache.velocity.runtime.parser.node.ASTComment,1,1,1,1,8,0,6,0,1,0,1,5,5,1,5,0,0,0,5,88,15,48,22,14,25,22,29,20,9,3,3,4,0.52,7,7,8,5,1,2.0
82,File,org.apache.velocity.runtime.parser.node.ASTDirective,1,1,1,1,12,1,8,2,1,0,0,7,7,3,7,0,0,0,7,144,25,75,22,28,44,33,44,20,24,3,3,3,0.59,10,10,10,7,1,3.0
83,File,org.apache.velocity.runtime.parser.node.ASTDivNode,2,2,3,1,18,2,11,4,1,0,0,4,4,0,4,0,0,0,4,114,17,54,12,28,43,16,24,11,13,7,7,9,0.8,10,10,12,7,1,1.0
84,File,org.apache.velocity.runtime.parser.node.ASTEQNode,2,2,2,1,16,1,10,5,1,0,0,5,5,0,5,0,0,0,5,123,15,58,15,28,50,16,24,13,11,5,5,6,0.86,10,10,11,7,1,1.0
85,File,org.apache.velocity.runtime.parser.node.ASTElseIfStatement,1,1,1,1,7,0,4,2,1,0,0,5,5,0,5,0,0,0,5,80,9,34,17,5,37,13,19,14,5,1,1,1,1.09,5,5,5,5,0,1.0
86,File,org.apache.velocity.runtime.parser.node.ASTElseStatement,1,1,1,1,5,0,4,1,1,0,0,4,4,0,4,0,0,0,4,59,7,22,8,4,30,7,12,8,4,1,1,1,1.36,4,4,4,4,0,1.0
87,File,org.apache.velocity.runtime.parser.node.ASTEscape,1,1,1,1,5,0,4,0,1,0,0,5,5,2,5,0,0,0,5,69,9,34,15,7,26,14,20,13,7,1,1,1,0.76,5,5,5,5,0,2.0
88,File,org.apache.velocity.runtime.parser.node.ASTEscapedDirective,1,1,1,1,4,0,4,0,1,0,0,4,4,0,4,0,0,0,4,61,9,26,11,5,26,10,15,10,5,1,1,1,1.0,4,4,4,4,0,1.0
89,File,org.apache.velocity.runtime.parser.node.ASTExpression,1,1,1,1,4,0,4,0,1,0,0,5,5,0,5,0,0,0,5,53,8,29,12,5,16,9,15,10,5,1,1,1,0.55,5,5,5,5,0,1.0
90,File,org.apache.velocity.runtime.parser.node.ASTFalse,1,1,1,1,4,0,4,0,1,0,1,5,5,0,5,0,0,0,5,52,9,27,10,6,16,9,15,10,5,1,1,1,0.59,5,5,5,5,0,1.0
91,File,org.apache.velocity.runtime.parser.node.ASTGENode,2,2,2,1,13,1,9,2,1,0,0,5,5,0,5,0,0,0,5,96,17,54,15,26,25,16,24,13,11,7,7,9,0.46,12,12,14,7,1,1.0
92,File,org.apache.velocity.runtime.parser.node.ASTGTNode,2,2,2,1,13,1,9,2,1,0,0,5,5,0,5,0,0,0,5,96,17,54,15,26,25,16,24,13,11,7,7,9,0.46,12,12,14,7,1,1.0
93,File,org.apache.velocity.runtime.parser.node.ASTIdentifier,2,2,3,2,31,4,20,7,1,0,0,5,5,2,5,0,0,0,5,217,31,117,23,59,69,37,50,21,29,10,10,13,0.59,14,14,17,11,3,3.0
94,File,org.apache.velocity.runtime.parser.node.ASTIfStatement,1,1,1,1,11,0,7,4,1,0,0,5,5,0,5,0,0,0,5,111,22,46,17,12,43,19,28,16,12,4,4,4,0.93,8,8,8,8,2,1.0
95,File,org.apache.velocity.runtime.parser.node.ASTIncludeStatement,1,1,1,1,4,0,4,0,1,0,0,3,3,0,3,0,0,0,3,24,5,17,6,3,2,5,9,6,3,1,1,1,0.12,3,3,3,3,0,1.0
96,File,org.apache.velocity.runtime.parser.node.ASTIntegerRange,2,2,3,1,23,4,12,7,1,0,0,4,4,0,4,0,0,0,4,137,29,55,19,29,53,26,34,19,15,7,7,9,0.96,10,10,12,6,1,1.0
97,File,org.apache.velocity.runtime.parser.node.ASTLENode,2,2,2,1,13,1,9,2,1,0,0,5,5,0,5,0,0,0,5,96,17,54,15,26,25,16,24,13,11,7,7,9,0.46,12,12,14,7,1,1.0
98,File,org.apache.velocity.runtime.parser.node.ASTLTNode,2,2,2,1,13,1,9,2,1,0,0,5,5,0,5,0,0,0,5,96,17,54,15,26,25,16,24,13,11,7,7,9,0.46,12,12,14,7,1,1.0
99,File,org.apache.velocity.runtime.parser.node.ASTMethod,3,3,4,2,41,5,21,14,1,0,0,5,5,2,5,0,0,0,5,264,38,122,25,64,104,47,64,25,39,14,14,16,0.85,18,18,20,14,3,7.0
100,File,org.apache.velocity.runtime.parser.node.ASTModNode,2,2,3,1,17,2,11,3,1,0,0,4,4,0,4,0,0,0,4,108,19,52,12,26,37,16,24,11,13,7,7,9,0.71,10,10,12,7,1,1.0
101,File,org.apache.velocity.runtime.parser.node.ASTMulNode,2,2,2,1,14,1,9,3,1,0,0,4,4,0,4,0,0,0,4,102,18,45,12,21,39,14,21,11,10,6,6,8,0.87,9,9,11,6,1,1.0
102,File,org.apache.velocity.runtime.parser.node.ASTNENode,2,2,2,1,13,1,9,1,1,0,0,5,5,0,5,0,0,0,5,96,17,55,15,25,24,16,24,13,11,5,5,6,0.44,10,10,11,7,1,1.0
103,File,org.apache.velocity.runtime.parser.node.ASTNotNode,1,1,1,1,5,0,5,0,1,0,0,5,5,0,5,0,0,0,5,56,8,32,12,8,16,10,17,10,7,2,2,2,0.5,7,7,7,5,1,1.0
104,File,org.apache.velocity.runtime.parser.node.ASTNumberLiteral,1,1,1,1,6,0,4,1,1,0,0,5,5,1,5,0,0,0,5,65,12,30,11,8,23,11,17,10,7,1,1,1,0.77,5,5,5,5,0,0.0
105,File,org.apache.velocity.runtime.parser.node.ASTObjectArray,1,1,1,1,6,0,5,0,1,0,0,4,4,0,4,0,0,0,4,59,12,31,13,8,16,14,20,13,7,2,2,2,0.52,5,5,5,4,1,1.0
106,File,org.apache.velocity.runtime.parser.node.ASTOrNode,1,1,1,1,10,1,5,4,1,0,0,5,5,0,5,0,0,0,5,96,18,35,14,11,43,13,21,12,9,3,3,5,1.23,7,7,9,7,1,1.0
107,File,org.apache.velocity.runtime.parser.node.ASTParameters,1,1,1,1,4,0,4,0,1,0,0,3,3,0,3,0,0,0,3,38,5,17,6,3,16,5,9,6,3,1,1,1,0.94,3,3,3,3,0,1.0
108,File,org.apache.velocity.runtime.parser.node.ASTReference,3,3,4,2,41,6,20,14,1,0,4,14,14,11,14,0,1,0,13,663,114,323,65,181,229,136,188,60,128,15,15,18,0.71,53,53,57,38,3,4.0
109,File,org.apache.velocity.runtime.parser.node.ASTSetDirective,1,1,1,1,16,2,9,5,1,0,0,7,7,4,7,0,2,0,5,167,29,78,25,30,60,32,45,23,22,6,6,6,0.77,12,12,12,7,3,3.0
110,File,org.apache.velocity.runtime.parser.node.ASTStringLiteral,1,1,2,1,26,4,10,12,1,0,0,5,5,4,5,0,0,0,5,177,30,64,21,30,83,28,37,20,17,3,3,6,1.3,9,9,12,7,2,2.0
111,File,org.apache.velocity.runtime.parser.node.ASTSubtractNode,2,2,2,1,15,1,9,3,1,0,0,4,4,0,4,0,0,0,4,102,17,45,12,21,40,14,21,11,10,6,6,8,0.89,9,9,11,6,1,1.0
112,File,org.apache.velocity.runtime.parser.node.ASTText,1,1,1,1,6,0,5,0,1,0,0,5,5,1,5,0,0,0,5,71,19,36,17,9,16,16,22,15,7,1,1,1,0.44,5,5,5,5,0,2.0
113,File,org.apache.velocity.runtime.parser.node.ASTTrue,1,1,1,1,4,0,4,0,1,0,1,5,5,0,5,0,0,0,5,51,8,27,10,6,16,9,15,10,5,1,1,1,0.59,5,5,5,5,0,1.0
114,File,org.apache.velocity.runtime.parser.node.ASTVariable,1,1,1,1,4,0,4,0,1,0,0,3,3,0,3,0,0,0,3,38,5,17,6,3,16,5,9,6,3,1,1,1,0.94,3,3,3,3,0,1.0
115,File,org.apache.velocity.runtime.parser.node.ASTWord,1,1,1,1,4,0,4,0,1,0,0,3,3,0,3,0,0,0,3,38,5,17,6,3,16,5,9,6,3,1,1,1,0.94,3,3,3,3,0,1.0
116,File,org.apache.velocity.runtime.parser.node.ASTprocess,1,1,1,1,4,0,4,0,1,0,0,3,3,0,3,0,0,0,3,38,5,17,6,3,16,5,9,6,3,1,1,1,0.94,3,3,3,3,0,1.0
117,File,org.apache.velocity.runtime.parser.node.AbstractExecutor,1,1,1,1,6,0,4,2,1,0,0,3,3,2,3,0,0,0,3,62,9,19,11,4,34,9,12,10,2,1,1,1,1.79,2,2,2,2,0,1.0
118,File,org.apache.velocity.runtime.parser.node.BooleanPropertyExecutor,3,3,3,2,23,4,16,3,1,0,0,2,2,0,2,0,0,1,1,85,13,38,9,15,34,16,23,9,14,5,5,5,0.89,6,6,6,5,3,1.0
119,File,org.apache.velocity.runtime.parser.node.GetExecutor,2,2,2,2,17,1,12,4,1,0,0,3,3,1,3,0,0,0,3,109,20,47,14,20,42,16,23,11,12,4,4,4,0.89,7,7,7,6,1,2.0
120,File,org.apache.velocity.runtime.parser.node.Node,0,0,0,0,0,0,0,0,1,0,0,24,24,0,24,0,0,0,24,104,22,39,37,0,43,32,33,33,0,0,0,0,1.1,0,0,0,0,0,2.0
