filename,wmc,dit,noc,cbo,rfc,npm,bug
gnu.regexp.RETokenRange,9,2.0,0.0,2.0,12.0,0.0,0.0
gnu.regexp.RETokenBackRef,6,2.0,0.0,2.0,11.0,0.0,0.0
gnu.regexp.REFilterReader,13,2.0,0.0,4.0,5.0,5.0,0.0
gnu.regexp.RETokenPOSIX,23,2.0,0.0,2.0,13.0,0.0,0.0
gnu.regexp.RETokenOneOf,21,2.0,0.0,3.0,13.0,0.0,0.0
gnu.regexp.CharIndexedInputStream,24,1.0,0.0,0.0,5.0,3.0,0.0
gnu.regexp.CharIndexedStringBuffer,5,1.0,0.0,0.0,4.0,3.0,0.0
gnu.regexp.RESyntax,11,1.0,0.0,1.0,8.0,8.0,0.0
gnu.regexp.RETokenEnd,8,2.0,0.0,3.0,11.0,0.0,0.0
gnu.regexp.RETokenChar,10,2.0,0.0,2.0,13.0,0.0,0.0
gnu.regexp.RE,204,2.0,1.0,24.0,54.0,26.0,0.0
gnu.regexp.RETokenStart,12,2.0,0.0,3.0,11.0,0.0,0.0
gnu.regexp.REFilterInputStream,13,2.0,0.0,4.0,5.0,5.0,0.0
gnu.regexp.RETokenWordBoundary,13,2.0,0.0,3.0,11.0,0.0,0.0
gnu.regexp.REException,4,2.0,0.0,1.0,4.0,3.0,0.0
gnu.regexp.RETokenLookAhead,10,2.0,0.0,3.0,11.0,0.0,0.0
gnu.regexp.RETokenAny,5,2.0,0.0,2.0,12.0,0.0,0.0
gnu.regexp.CharIndexedCharArray,5,1.0,0.0,0.0,4.0,3.0,0.0
gnu.regexp.RETokenRepeated,31,2.0,0.0,2.0,15.0,0.0,0.0
gnu.regexp.REToken,9,1.0,13.0,2.0,8.0,0.0,0.0
gnu.regexp.CharUnit,0,1.0,0.0,0.0,0.0,0.0,0.0
gnu.regexp.RETokenEndSub,3,2.0,0.0,2.0,11.0,0.0,0.0
gnu.regexp.REMatchEnumeration,12,1.0,0.0,3.0,6.0,5.0,0.0
gjt.sp.jedit.buffer.LineElement,11,1.0,0.0,1.0,11.0,11.0,0.0
gjt.sp.jedit.buffer.OffsetManager,89,1.0,0.0,7.0,27.0,21.0,7.0
gjt.sp.jedit.buffer.UndoManager,44,1.0,0.0,7.0,12.0,11.0,3.0
gjt.sp.jedit.buffer.IndentFoldHandler,7,2.0,0.0,1.0,9.0,2.0,0.0
gjt.sp.jedit.buffer.DummyFoldHandler,2,2.0,0.0,1.0,9.0,2.0,0.0
gjt.sp.jedit.buffer.FoldHandler,10,1.0,3.0,5.0,7.0,6.0,0.0
gjt.sp.jedit.buffer.ContentManager,20,1.0,0.0,0.0,10.0,8.0,0.0
gjt.sp.jedit.buffer.BufferChangeAdapter,4,1.0,0.0,1.0,4.0,4.0,0.0
gjt.sp.jedit.buffer.ExplicitFoldHandler,9,2.0,0.0,1.0,9.0,2.0,0.0
gjt.sp.jedit.buffer.RootElement,11,1.0,0.0,2.0,11.0,11.0,0.0
gjt.sp.jedit.io.FileVFS,73,2.0,0.0,9.0,47.0,20.0,0.0
gjt.sp.jedit.io.BufferIORequest,90,2.0,0.0,12.0,15.0,3.0,0.0
gjt.sp.jedit.io.FileRootsVFS,10,2.0,0.0,2.0,32.0,5.0,2.0
gjt.sp.jedit.io.UrlVFS,8,2.0,0.0,2.0,32.0,5.0,0.0
gjt.sp.jedit.io.VFS,47,1.0,4.0,12.0,27.0,26.0,0.0
gjt.sp.jedit.io.FavoritesVFS,18,2.0,0.0,3.0,37.0,10.0,0.0
gjt.sp.jedit.io.VFSManager,31,1.0,0.0,15.0,19.0,18.0,1.0
gjt.sp.jedit.msg.EditPaneUpdate,5,3.0,0.0,1.0,12.0,4.0,0.0
gjt.sp.jedit.msg.CreateDockableWindow,8,2.0,0.0,2.0,13.0,7.0,0.0
gjt.sp.jedit.msg.MacrosChanged,1,3.0,0.0,1.0,9.0,1.0,0.0
gjt.sp.jedit.msg.EditorExitRequested,2,3.0,0.0,1.0,10.0,2.0,0.0
gjt.sp.jedit.msg.BufferUpdate,6,3.0,0.0,2.0,13.0,5.0,0.0
gjt.sp.jedit.msg.ViewUpdate,5,3.0,0.0,1.0,12.0,4.0,0.0
gjt.sp.jedit.msg.EditorStarted,1,3.0,0.0,1.0,9.0,1.0,0.0
gjt.sp.jedit.msg.VFSUpdate,4,2.0,0.0,0.0,9.0,3.0,0.0
gjt.sp.jedit.msg.EditorExiting,1,3.0,0.0,1.0,9.0,1.0,0.0
gjt.sp.jedit.msg.SearchSettingsChanged,1,3.0,0.0,1.0,9.0,1.0,0.0
gjt.sp.jedit.msg.MultiSelectStatusChanged,1,3.0,0.0,1.0,9.0,1.0,1.0
gjt.sp.jedit.msg.PropertiesChanged,1,3.0,0.0,1.0,9.0,1.0,0.0
gjt.sp.jedit.options.AbbrevsModel,22,2.0,0.0,4.0,12.0,7.0,0.0
gjt.sp.jedit.options.BrowserColorsModel,20,2.0,0.0,2.0,11.0,7.0,0.0
gjt.sp.jedit.options.DockingOptionPane,6,3.0,0.0,4.0,15.0,3.0,0.0
gjt.sp.jedit.options.ToolBarOptionPane,13,3.0,0.0,8.0,14.0,1.0,2.0
gjt.sp.jedit.options.StyleOptionPane,5,3.0,0.0,3.0,15.0,1.0,0.0
gjt.sp.jedit.options.StyleTableModel,14,2.0,0.0,6.0,8.0,6.0,0.0
gjt.sp.jedit.options.LoadSaveOptionPane,10,3.0,0.0,1.0,13.0,3.0,0.0
gjt.sp.jedit.options.WindowTableModel,22,2.0,0.0,7.0,10.0,9.0,0.0
gjt.sp.jedit.options.ShortcutsOptionPane,16,3.0,0.0,11.0,19.0,3.0,0.0
gjt.sp.jedit.options.ToolBarEditDialog,15,3.0,0.0,11.0,9.0,4.0,0.0
gjt.sp.jedit.options.StyleEditor,18,3.0,0.0,2.0,8.0,4.0,0.0
gjt.sp.jedit.options.AppearanceOptionPane,8,3.0,0.0,3.0,14.0,1.0,1.0
gjt.sp.jedit.options.Abbrev,2,1.0,0.0,0.0,2.0,0.0,0.0
gjt.sp.jedit.options.AbbrevsOptionPane,9,3.0,0.0,9.0,15.0,1.0,0.0
gjt.sp.jedit.options.ModeOptionPane,8,3.0,0.0,5.0,16.0,1.0,1.0
gjt.sp.jedit.options.PrintOptionPane,3,3.0,0.0,2.0,13.0,1.0,1.0
gjt.sp.jedit.options.ColorOptionPane,5,3.0,0.0,3.0,15.0,1.0,0.0
gjt.sp.jedit.options.OverviewOptionPane,4,3.0,0.0,1.0,13.0,3.0,0.0
gjt.sp.jedit.options.EditingOptionPane,5,3.0,0.0,3.0,13.0,1.0,1.0
gjt.sp.jedit.options.FirewallOptionPane,3,3.0,0.0,1.0,13.0,3.0,0.0
gjt.sp.jedit.options.GeneralOptionPane,7,3.0,0.0,2.0,13.0,1.0,1.0
gjt.sp.jedit.options.ContextOptionPane,10,3.0,0.0,5.0,14.0,1.0,0.0
gjt.sp.jedit.options.TextAreaOptionPane,4,3.0,0.0,2.0,13.0,3.0,0.0
gjt.sp.jedit.options.BrowserColorsOptionPane,4,3.0,0.0,6.0,14.0,1.0,0.0
gjt.sp.jedit.options.BrowserOptionPane,7,3.0,0.0,1.0,13.0,3.0,1.0
gjt.sp.jedit.options.GutterOptionPane,8,3.0,0.0,2.0,13.0,3.0,1.0
gjt.sp.jedit.options.ContextAddDialog,12,3.0,0.0,8.0,8.0,4.0,0.0
gjt.sp.jedit.options.ColorTableModel,14,2.0,0.0,4.0,8.0,6.0,0.0
gjt.sp.jedit.pluginmgr.InstallPluginsDialog,35,3.0,0.0,11.0,10.0,2.0,0.0
gjt.sp.jedit.pluginmgr.PluginManager,10,2.0,0.0,8.0,2.0,1.0,0.0
gjt.sp.jedit.pluginmgr.PluginListHandler,45,2.0,0.0,6.0,25.0,8.0,0.0
gjt.sp.jedit.pluginmgr.Roster,18,1.0,0.0,4.0,7.0,0.0,1.0
gjt.sp.jedit.pluginmgr.PluginManagerProgress,12,2.0,0.0,4.0,9.0,8.0,1.0
gjt.sp.jedit.pluginmgr.PluginListDownloadProgress,2,2.0,0.0,6.0,2.0,0.0,0.0
gjt.sp.jedit.pluginmgr.PluginList,10,1.0,0.0,7.0,5.0,0.0,2.0
gjt.sp.jedit.print.BufferPrinter,8,1.0,0.0,6.0,2.0,2.0,0.0
gjt.sp.jedit.print.BufferPrintable,18,1.0,0.0,8.0,4.0,1.0,3.0
gjt.sp.jedit.proto.jeditresource.Handler,1,2.0,0.0,1.0,1.0,1.0,0.0
gjt.sp.jedit.proto.jeditresource.PluginResURLConnection,18,2.0,0.0,4.0,4.0,4.0,1.0
gjt.sp.jedit.syntax.ParserRuleFactory,38,1.0,0.0,3.0,10.0,8.0,0.0
gjt.sp.jedit.syntax.Token,2,1.0,0.0,1.0,2.0,2.0,0.0
gjt.sp.jedit.syntax.ParserRule,1,1.0,0.0,0.0,1.0,0.0,1.0
gjt.sp.jedit.syntax.XModeHandler,101,2.0,0.0,10.0,30.0,8.0,3.0
gjt.sp.jedit.syntax.SyntaxStyle,4,1.0,0.0,0.0,4.0,4.0,1.0
gjt.sp.jedit.syntax.KeywordMap,20,1.0,0.0,3.0,10.0,8.0,0.0
gjt.sp.jedit.syntax.ParserRuleSet,24,1.0,0.0,4.0,20.0,20.0,1.0
gjt.sp.jedit.syntax.TokenMarker,112,1.0,0.0,8.0,9.0,7.0,4.0
