filename,npm,wmc,dit,noc,cbo,rfc,bug
apache.tools.ant.Location,6.0,11.0,2.0,0.0,7.0,29.0,0.0
apache.tools.ant.UnsupportedElementException,9.0,2.0,3.0,0.0,2.0,3.0,0.0
apache.tools.ant.Project,102.0,121.0,2.0,0.0,63.0,332.0,10.0
apache.tools.ant.Diagnostics,5.0,31.0,2.0,0.0,36.0,131.0,3.0
apache.tools.ant.UnsupportedAttributeException,9.0,2.0,3.0,0.0,2.0,3.0,0.0
apache.tools.ant.Target,22.0,28.0,2.0,0.0,21.0,69.0,1.0
apache.tools.ant.ProjectHelper,16.0,18.0,2.0,2.0,25.0,72.0,1.0
apache.tools.ant.dispatch.DispatchUtils,1.0,2.0,2.0,0.0,14.0,22.0,0.0
apache.tools.ant.dispatch.DispatchTask,26.0,4.0,4.0,0.0,3.0,5.0,0.0
apache.tools.ant.filters.HeadFilter,8.0,10.0,4.0,0.0,8.0,32.0,0.0
apache.tools.ant.filters.LineContainsRegExp,9.0,10.0,4.0,0.0,10.0,39.0,0.0
apache.tools.ant.filters.ClassConstants,5.0,5.0,3.0,0.0,15.0,24.0,0.0
apache.tools.ant.filters.StringInputStream,7.0,2.0,3.0,0.0,3.0,5.0,0.0
apache.tools.ant.filters.ReplaceTokens,9.0,14.0,4.0,0.0,15.0,60.0,1.0
apache.tools.ant.filters.BaseFilterReader,3.0,10.0,2.0,5.0,8.0,20.0,0.0
apache.tools.ant.filters.TabsToSpaces,7.0,7.0,4.0,0.0,8.0,22.0,0.0
apache.tools.ant.filters.TailFilter,8.0,10.0,4.0,0.0,9.0,37.0,0.0
apache.tools.ant.filters.BaseParamFilterReader,4.0,4.0,3.0,12.0,3.0,7.0,0.0
apache.tools.ant.filters.StripLineComments,7.0,8.0,4.0,0.0,8.0,31.0,0.0
apache.tools.ant.filters.StripJavaComments,5.0,4.0,3.0,0.0,5.0,9.0,0.0
apache.tools.ant.filters.StripLineBreaks,7.0,7.0,4.0,0.0,7.0,21.0,0.0
apache.tools.ant.filters.FixCrLfFilter,18.0,18.0,4.0,0.0,17.0,59.0,0.0
apache.tools.ant.filters.PrefixLines,7.0,7.0,4.0,0.0,7.0,27.0,0.0
apache.tools.ant.filters.TokenFilter,20.0,19.0,3.0,0.0,23.0,43.0,0.0
apache.tools.ant.filters.ExpandProperties,5.0,4.0,3.0,0.0,6.0,15.0,0.0
apache.tools.ant.filters.EscapeUnicode,6.0,5.0,4.0,0.0,8.0,21.0,0.0
apache.tools.ant.filters.ConcatFilter,10.0,9.0,4.0,0.0,11.0,34.0,0.0
apache.tools.ant.filters.LineContains,9.0,10.0,4.0,0.0,9.0,36.0,0.0
apache.tools.ant.filters.util.ChainReaderHelper,7.0,10.0,2.0,0.0,22.0,41.0,1.0
apache.tools.ant.helper.DefaultExecutor,2.0,4.0,2.0,0.0,6.0,8.0,0.0
apache.tools.ant.helper.ProjectHelperImpl,15.0,15.0,3.0,0.0,30.0,68.0,0.0
apache.tools.ant.helper.AntXMLContext,27.0,28.0,2.0,0.0,14.0,52.0,0.0
apache.tools.ant.helper.ProjectHelper2,17.0,17.0,3.0,0.0,31.0,86.0,1.0
apache.tools.ant.helper.SingleCheckExecutor,2.0,3.0,2.0,0.0,5.0,7.0,0.0
apache.tools.ant.input.InputRequest,6.0,7.0,2.0,1.0,3.0,9.0,0.0
apache.tools.ant.input.PropertyFileInputHandler,1.0,3.0,2.0,0.0,10.0,20.0,0.0
apache.tools.ant.input.GreedyInputHandler,0.0,2.0,3.0,0.0,12.0,20.0,0.0
apache.tools.ant.input.MultipleChoiceInputRequest,6.0,3.0,3.0,0.0,5.0,10.0,0.0
apache.tools.ant.input.DefaultInputHandler,1.0,4.0,2.0,1.0,15.0,28.0,0.0
apache.tools.ant.listener.TimestampedLogger,11.0,4.0,3.0,0.0,6.0,15.0,0.0
apache.tools.ant.listener.AnsiColorLogger,11.0,3.0,3.0,0.0,11.0,19.0,0.0
apache.tools.ant.listener.MailLogger,10.0,8.0,3.0,0.0,30.0,80.0,4.0
apache.tools.ant.loader.AntClassLoader2,29.0,1.0,3.0,0.0,2.0,2.0,0.0
apache.tools.ant.taskdefs.Mkdir,23.0,4.0,4.0,0.0,7.0,19.0,0.0
apache.tools.ant.taskdefs.SubAnt,42.0,31.0,4.0,0.0,20.0,115.0,1.0
apache.tools.ant.taskdefs.VerifyJar,35.0,4.0,5.0,0.0,15.0,37.0,1.0
apache.tools.ant.taskdefs.Nice,24.0,4.0,4.0,0.0,8.0,16.0,0.0
apache.tools.ant.taskdefs.LoadFile,29.0,2.0,5.0,0.0,3.0,5.0,0.0
apache.tools.ant.taskdefs.Copy,47.0,46.0,4.0,1.0,43.0,174.0,5.0
apache.tools.ant.taskdefs.FixCRLF,73.0,21.0,5.0,0.0,19.0,74.0,2.0
apache.tools.ant.taskdefs.ProcessDestroyer,4.0,8.0,2.0,0.0,21.0,40.0,0.0
apache.tools.ant.taskdefs.DiagnosticsTask,22.0,3.0,4.0,0.0,5.0,5.0,0.0
apache.tools.ant.taskdefs.AbstractCvsTask,53.0,42.0,4.0,4.0,24.0,125.0,1.0
apache.tools.ant.taskdefs.CVSPass,25.0,6.0,4.0,0.0,13.0,31.0,0.0
apache.tools.ant.taskdefs.Length,34.0,17.0,4.0,0.0,22.0,58.0,1.0
apache.tools.ant.taskdefs.Move,47.0,9.0,5.0,0.0,17.0,70.0,1.0
apache.tools.ant.taskdefs.Definer,48.0,25.0,6.0,1.0,26.0,97.0,1.0
apache.tools.ant.taskdefs.MatchingTask,60.0,42.0,4.0,11.0,9.0,99.0,0.0
apache.tools.ant.taskdefs.Untar,31.0,6.0,5.0,0.0,13.0,33.0,2.0
apache.tools.ant.taskdefs.Property,45.0,35.0,4.0,0.0,23.0,103.0,1.0
apache.tools.ant.taskdefs.Sequential,23.0,3.0,4.0,0.0,6.0,10.0,0.0
apache.tools.ant.taskdefs.BUnzip2,28.0,5.0,5.0,0.0,15.0,31.0,0.0
apache.tools.ant.taskdefs.DependSet,65.0,14.0,5.0,0.0,24.0,61.0,3.0
apache.tools.ant.taskdefs.Delete,39.0,46.0,5.0,0.0,25.0,138.0,5.0
apache.tools.ant.taskdefs.EchoXML,15.0,4.0,4.0,0.0,11.0,15.0,1.0
apache.tools.ant.taskdefs.Touch,33.0,20.0,4.0,0.0,25.0,78.0,2.0
apache.tools.ant.taskdefs.AbstractJarSignerTask,35.0,24.0,4.0,2.0,17.0,70.0,0.0
apache.tools.ant.taskdefs.Classloader,30.0,10.0,4.0,0.0,14.0,38.0,3.0
apache.tools.ant.taskdefs.TaskOutputStream,1.0,3.0,2.0,0.0,7.0,11.0,0.0
apache.tools.ant.taskdefs.Sleep,29.0,10.0,4.0,0.0,7.0,23.0,0.0
apache.tools.ant.taskdefs.BuildNumber,23.0,7.0,4.0,0.0,14.0,40.0,0.0
apache.tools.ant.taskdefs.SignJar,47.0,20.0,5.0,0.0,14.0,60.0,2.0
apache.tools.ant.taskdefs.LoadResource,28.0,8.0,4.0,1.0,15.0,43.0,1.0
apache.tools.ant.taskdefs.GUnzip,28.0,5.0,5.0,0.0,14.0,28.0,0.0
apache.tools.ant.taskdefs.WhichResource,27.0,8.0,4.0,0.0,9.0,30.0,0.0
apache.tools.ant.taskdefs.XSLTProcess,86.0,44.0,5.0,0.0,35.0,149.0,2.0
apache.tools.ant.taskdefs.Typedef,48.0,1.0,7.0,1.0,2.0,2.0,0.0
apache.tools.ant.taskdefs.LoadProperties,31.0,12.0,4.0,0.0,19.0,59.0,1.0
apache.tools.ant.taskdefs.Copyfile,26.0,6.0,4.0,0.0,7.0,24.0,0.0
apache.tools.ant.taskdefs.ManifestClassPath,26.0,6.0,4.0,0.0,11.0,31.0,2.0
apache.tools.ant.taskdefs.JikesOutputParser,5.0,12.0,2.0,0.0,10.0,27.0,0.0
apache.tools.ant.taskdefs.BZip2,28.0,4.0,5.0,0.0,13.0,24.0,0.0
apache.tools.ant.taskdefs.Checksum,75.0,24.0,5.0,0.0,37.0,109.0,2.0
apache.tools.ant.taskdefs.ExecuteOn,68.0,31.0,5.0,2.0,29.0,112.0,2.0
apache.tools.ant.taskdefs.Antlib,24.0,8.0,4.0,0.0,20.0,50.0,1.0
apache.tools.ant.taskdefs.DefaultExcludes,26.0,6.0,4.0,0.0,7.0,17.0,0.0
apache.tools.ant.taskdefs.Sync,30.0,18.0,4.0,0.0,14.0,85.0,4.0
apache.tools.ant.taskdefs.MakeUrl,28.0,14.0,4.0,0.0,14.0,50.0,0.0
apache.tools.ant.taskdefs.Tar,67.0,23.0,5.0,0.0,40.0,184.0,4.0
apache.tools.ant.taskdefs.ManifestException,0.0,1.0,2.0,0.0,2.0,2.0,0.0
apache.tools.ant.taskdefs.Chmod,70.0,18.0,6.0,0.0,14.0,60.0,1.0
apache.tools.ant.taskdefs.PumpStreamHandler,5.0,16.0,2.0,2.0,9.0,33.0,1.0
apache.tools.ant.taskdefs.ResourceCount,28.0,8.0,4.0,0.0,10.0,25.0,0.0
apache.tools.ant.taskdefs.TempFile,28.0,9.0,4.0,0.0,7.0,18.0,1.0
apache.tools.ant.taskdefs.ExecuteJava,12.0,14.0,2.0,0.0,36.0,86.0,0.0
apache.tools.ant.taskdefs.ManifestTask,27.0,7.0,4.0,0.0,19.0,39.0,1.0
apache.tools.ant.taskdefs.AntlibDefinition,27.0,5.0,4.0,3.0,5.0,12.0,0.0
apache.tools.ant.taskdefs.Jikes,0.0,2.0,2.0,0.0,15.0,30.0,0.0
apache.tools.ant.taskdefs.StreamPumper,6.0,10.0,2.0,0.0,9.0,20.0,1.0
apache.tools.ant.taskdefs.Ear,96.0,8.0,7.0,0.0,9.0,31.0,1.0
apache.tools.ant.taskdefs.Get,30.0,11.0,4.0,0.0,19.0,54.0,3.0
apache.tools.ant.taskdefs.JDBCTask,42.0,26.0,4.0,1.0,19.0,65.0,1.0
apache.tools.ant.taskdefs.Parallel,29.0,19.0,4.0,0.0,25.0,59.0,1.0
apache.tools.ant.taskdefs.PathConvert,35.0,21.0,4.0,0.0,21.0,68.0,0.0
apache.tools.ant.taskdefs.Rename,25.0,6.0,4.0,0.0,8.0,20.0,0.0
apache.tools.ant.taskdefs.Filter,25.0,6.0,4.0,0.0,6.0,19.0,0.0
apache.tools.ant.taskdefs.ConditionTask,34.0,5.0,4.0,0.0,7.0,18.0,0.0
apache.tools.ant.taskdefs.Deltree,23.0,4.0,4.0,0.0,6.0,19.0,0.0
apache.tools.ant.taskdefs.Zip,85.0,49.0,5.0,1.0,48.0,230.0,8.0
apache.tools.ant.taskdefs.Patch,31.0,11.0,4.0,0.0,11.0,38.0,0.0
apache.tools.ant.taskdefs.ExecuteWatchdog,6.0,9.0,2.0,0.0,11.0,25.0,0.0
apache.tools.ant.taskdefs.GenerateKey,34.0,14.0,4.0,0.0,12.0,33.0,0.0
apache.tools.ant.taskdefs.Javadoc,101.0,92.0,4.0,0.0,46.0,280.0,4.0
apache.tools.ant.taskdefs.Basename,25.0,5.0,4.0,0.0,6.0,15.0,0.0
apache.tools.ant.taskdefs.War,99.0,11.0,7.0,0.0,10.0,34.0,2.0
apache.tools.ant.taskdefs.DefBase,35.0,14.0,5.0,1.0,6.0,30.0,0.0
apache.tools.ant.taskdefs.PreSetDef,28.0,4.0,5.0,0.0,9.0,20.0,0.0
apache.tools.ant.taskdefs.UpToDate,31.0,14.0,4.0,0.0,17.0,52.0,1.0
apache.tools.ant.taskdefs.ExecTask,49.0,43.0,4.0,1.0,25.0,131.0,1.0
apache.tools.ant.taskdefs.Available,37.0,22.0,4.0,0.0,19.0,78.0,1.0
apache.tools.ant.taskdefs.Unpack,28.0,13.0,4.0,2.0,10.0,44.0,1.0
apache.tools.ant.taskdefs.Tstamp,24.0,6.0,4.0,0.0,14.0,27.0,0.0
apache.tools.ant.taskdefs.Cvs,53.0,1.0,5.0,0.0,2.0,2.0,0.0
apache.tools.ant.taskdefs.XmlProperty,33.0,35.0,4.0,0.0,29.0,119.0,1.0
apache.tools.ant.taskdefs.LogOutputStream,5.0,6.0,3.0,0.0,6.0,16.0,0.0
apache.tools.ant.taskdefs.Echo,28.0,8.0,4.0,0.0,15.0,26.0,0.0
apache.tools.ant.taskdefs.Copydir,64.0,8.0,5.0,0.0,11.0,40.0,0.0
apache.tools.ant.taskdefs.Input,28.0,9.0,4.0,0.0,15.0,35.0,0.0
apache.tools.ant.taskdefs.RecorderEntry,17.0,25.0,2.0,0.0,19.0,58.0,1.0
apache.tools.ant.taskdefs.WaitFor,36.0,9.0,4.0,0.0,11.0,27.0,1.0
apache.tools.ant.taskdefs.Java,61.0,60.0,4.0,0.0,32.0,192.0,2.0
apache.tools.ant.taskdefs.Pack,28.0,14.0,4.0,2.0,12.0,46.0,2.0
apache.tools.ant.taskdefs.AntStructure,24.0,9.0,4.0,0.0,22.0,40.0,0.0
apache.tools.ant.taskdefs.Apt,134.0,18.0,6.0,0.0,10.0,38.0,1.0
apache.tools.ant.taskdefs.Jar,93.0,31.0,6.0,2.0,45.0,165.0,6.0
apache.tools.ant.taskdefs.CopyPath,29.0,11.0,4.0,0.0,10.0,39.0,0.0
apache.tools.ant.taskdefs.CallTarget,28.0,15.0,4.0,0.0,8.0,42.0,0.0
apache.tools.ant.taskdefs.Recorder,35.0,20.0,4.0,0.0,13.0,48.0,2.0
apache.tools.ant.taskdefs.MacroInstance,28.0,12.0,4.0,0.0,27.0,102.0,2.0
apache.tools.ant.taskdefs.LogStreamHandler,4.0,3.0,3.0,0.0,6.0,11.0,0.0
apache.tools.ant.taskdefs.Concat,40.0,29.0,4.0,0.0,41.0,115.0,4.0
apache.tools.ant.taskdefs.Ant,31.0,29.0,4.0,0.0,33.0,142.0,3.0
apache.tools.ant.taskdefs.Exec,27.0,10.0,4.0,0.0,16.0,46.0,0.0
apache.tools.ant.taskdefs.Replace,73.0,29.0,5.0,0.0,21.0,113.0,3.0
apache.tools.ant.taskdefs.Redirector,28.0,42.0,2.0,0.0,39.0,116.0,2.0
apache.tools.ant.taskdefs.SQLExec,59.0,26.0,5.0,0.0,29.0,111.0,8.0
apache.tools.ant.taskdefs.KeySubst,28.0,8.0,4.0,0.0,16.0,41.0,0.0
apache.tools.ant.taskdefs.Expand,31.0,16.0,4.0,1.0,27.0,85.0,4.0
apache.tools.ant.taskdefs.Transform,68.0,1.0,6.0,0.0,2.0,2.0,0.0
apache.tools.ant.taskdefs.ImportTask,24.0,5.0,4.0,0.0,12.0,31.0,0.0
apache.tools.ant.taskdefs.Rmic,101.0,49.0,5.0,0.0,24.0,120.0,2.0
apache.tools.ant.taskdefs.Dirname,24.0,4.0,4.0,0.0,5.0,10.0,0.0
apache.tools.ant.taskdefs.SendEmail,53.0,2.0,5.0,0.0,3.0,5.0,0.0
apache.tools.ant.taskdefs.Javac,125.0,77.0,5.0,1.0,17.0,138.0,3.0
apache.tools.ant.taskdefs.Execute,22.0,34.0,2.0,0.0,47.0,143.0,0.0
apache.tools.ant.taskdefs.Manifest,14.0,17.0,2.0,0.0,22.0,84.0,1.0
apache.tools.ant.taskdefs.Exit,28.0,12.0,4.0,0.0,10.0,33.0,0.0
apache.tools.ant.taskdefs.Taskdef,48.0,2.0,8.0,0.0,5.0,9.0,0.0
apache.tools.ant.taskdefs.GZip,28.0,4.0,5.0,0.0,12.0,22.0,0.0
apache.tools.ant.taskdefs.MacroDef,40.0,22.0,5.0,0.0,25.0,80.0,1.0
apache.tools.ant.taskdefs.compilers.Jikes,3.0,2.0,3.0,0.0,11.0,34.0,0.0
apache.tools.ant.taskdefs.compilers.CompilerAdapterFactory,1.0,5.0,2.0,0.0,21.0,31.0,0.0
apache.tools.ant.taskdefs.compilers.Gcj,4.0,5.0,3.0,0.0,10.0,36.0,1.0
apache.tools.ant.taskdefs.compilers.AptExternalCompilerAdapter,3.0,3.0,3.0,0.0,7.0,16.0,0.0
apache.tools.ant.taskdefs.compilers.Javac12,3.0,3.0,3.0,0.0,17.0,24.0,0.0
apache.tools.ant.taskdefs.compilers.AptCompilerAdapter,3.0,5.0,3.0,0.0,17.0,37.0,0.0
apache.tools.ant.taskdefs.compilers.Javac13,3.0,2.0,3.0,0.0,11.0,13.0,0.0
apache.tools.ant.taskdefs.compilers.Jvc,3.0,2.0,3.0,0.0,8.0,26.0,0.0
apache.tools.ant.taskdefs.compilers.Kjc,3.0,3.0,3.0,0.0,8.0,24.0,0.0
apache.tools.ant.taskdefs.compilers.DefaultCompilerAdapter,2.0,25.0,2.0,10.0,22.0,119.0,2.0
apache.tools.ant.taskdefs.compilers.JavacExternal,3.0,3.0,3.0,0.0,11.0,25.0,0.0
apache.tools.ant.taskdefs.compilers.Sj,3.0,3.0,3.0,0.0,5.0,12.0,0.0
apache.tools.ant.taskdefs.condition.ConditionBase,30.0,25.0,3.0,6.0,7.0,39.0,0.0
apache.tools.ant.taskdefs.condition.Equals,5.0,6.0,2.0,0.0,5.0,11.0,0.0
apache.tools.ant.taskdefs.condition.IsFalse,11.0,3.0,3.0,0.0,5.0,6.0,0.0
apache.tools.ant.taskdefs.condition.IsTrue,11.0,3.0,3.0,0.0,5.0,6.0,0.0
apache.tools.ant.taskdefs.condition.HasMethod,17.0,12.0,3.0,0.0,16.0,41.0,0.0
apache.tools.ant.taskdefs.condition.IsSet,11.0,3.0,3.0,0.0,5.0,7.0,0.0
apache.tools.ant.taskdefs.condition.IsSigned,17.0,5.0,4.0,0.0,11.0,27.0,1.0
apache.tools.ant.taskdefs.condition.IsFailure,3.0,4.0,2.0,0.0,4.0,6.0,0.0
apache.tools.ant.taskdefs.condition.Socket,12.0,4.0,3.0,0.0,7.0,13.0,0.0
apache.tools.ant.taskdefs.condition.IsReference,12.0,4.0,3.0,0.0,9.0,14.0,1.0
apache.tools.ant.taskdefs.condition.Http,12.0,4.0,3.0,0.0,9.0,15.0,0.0
apache.tools.ant.taskdefs.condition.IsReachable,13.0,8.0,3.0,0.0,21.0,33.0,0.0
apache.tools.ant.taskdefs.condition.FilesMatch,4.0,6.0,2.0,0.0,7.0,15.0,0.0
apache.tools.ant.taskdefs.condition.AntVersion,5.0,8.0,2.0,0.0,10.0,24.0,0.0
apache.tools.ant.taskdefs.condition.Not,31.0,2.0,4.0,0.0,5.0,8.0,0.0
apache.tools.ant.taskdefs.condition.Contains,4.0,5.0,2.0,0.0,5.0,9.0,0.0
apache.tools.ant.taskdefs.condition.HasFreeSpace,5.0,7.0,2.0,0.0,10.0,17.0,0.0
apache.tools.ant.taskdefs.condition.Xor,31.0,2.0,4.0,0.0,5.0,7.0,0.0
apache.tools.ant.taskdefs.condition.And,31.0,2.0,4.0,0.0,5.0,7.0,0.0
apache.tools.ant.taskdefs.condition.Matches,16.0,8.0,3.0,0.0,6.0,15.0,0.0
apache.tools.ant.taskdefs.condition.ParserSupports,15.0,8.0,3.0,0.0,10.0,22.0,0.0
apache.tools.ant.taskdefs.condition.ResourcesMatch,3.0,4.0,2.0,0.0,10.0,18.0,0.0
apache.tools.ant.taskdefs.condition.Or,31.0,2.0,4.0,0.0,5.0,7.0,0.0
apache.tools.ant.taskdefs.condition.Os,10.0,13.0,2.0,0.0,8.0,26.0,1.0
apache.tools.ant.taskdefs.condition.TypeFound,12.0,5.0,3.0,0.0,7.0,15.0,0.0
apache.tools.ant.taskdefs.condition.IsFileSelected,39.0,6.0,5.0,0.0,7.0,17.0,0.0
apache.tools.ant.taskdefs.cvslib.ChangeLogTask,61.0,15.0,5.0,0.0,27.0,93.0,2.0
apache.tools.ant.taskdefs.cvslib.ChangeLogWriter,1.0,4.0,2.0,0.0,14.0,34.0,0.0
apache.tools.ant.taskdefs.cvslib.CvsVersion,58.0,7.0,5.0,0.0,8.0,26.0,1.0
apache.tools.ant.taskdefs.cvslib.RedirectingStreamHandler,4.0,3.0,3.0,0.0,8.0,12.0,0.0
apache.tools.ant.taskdefs.cvslib.CvsTagEntry,4.0,7.0,2.0,0.0,3.0,12.0,0.0
apache.tools.ant.taskdefs.cvslib.CvsUser,5.0,6.0,2.0,0.0,4.0,11.0,0.0
apache.tools.ant.taskdefs.cvslib.RCSFile,0.0,5.0,2.0,0.0,3.0,8.0,0.0
apache.tools.ant.taskdefs.cvslib.ChangeLogParser,3.0,12.0,2.0,0.0,13.0,48.0,1.0
apache.tools.ant.taskdefs.cvslib.RedirectingOutputStream,4.0,2.0,3.0,0.0,3.0,4.0,0.0
apache.tools.ant.taskdefs.cvslib.CvsTagDiff,57.0,13.0,5.0,0.0,21.0,76.0,1.0
apache.tools.ant.taskdefs.cvslib.CVSEntry,8.0,9.0,2.0,0.0,5.0,22.0,0.0
apache.tools.ant.taskdefs.email.UUMailer,16.0,2.0,4.0,0.0,9.0,15.0,0.0
apache.tools.ant.taskdefs.email.Mailer,17.0,19.0,2.0,1.0,4.0,21.0,1.0
apache.tools.ant.taskdefs.email.Message,17.0,11.0,3.0,0.0,9.0,27.0,0.0
apache.tools.ant.taskdefs.email.PlainMailer,16.0,3.0,3.0,1.0,17.0,43.0,1.0
apache.tools.ant.taskdefs.email.EmailAddress,5.0,8.0,2.0,0.0,4.0,16.0,0.0
apache.tools.ant.taskdefs.email.EmailTask,52.0,33.0,4.0,1.0,23.0,101.0,4.0
apache.tools.ant.taskdefs.email.Header,4.0,5.0,2.0,0.0,2.0,6.0,0.0
apache.tools.ant.taskdefs.rmic.DefaultRmicAdapter,4.0,15.0,2.0,4.0,12.0,57.0,3.0
apache.tools.ant.taskdefs.rmic.KaffeRmic,6.0,5.0,3.0,0.0,11.0,26.0,0.0
apache.tools.ant.taskdefs.rmic.ForkingSunRmic,5.0,3.0,3.0,1.0,11.0,23.0,0.0
apache.tools.ant.taskdefs.rmic.WLRmic,5.0,5.0,3.0,0.0,14.0,24.0,2.0
apache.tools.ant.taskdefs.rmic.RmicAdapterFactory,1.0,4.0,2.0,0.0,15.0,21.0,0.0
apache.tools.ant.taskdefs.rmic.SunRmic,5.0,3.0,3.0,0.0,15.0,23.0,2.0
apache.tools.ant.taskdefs.rmic.XNewRmic,5.0,2.0,4.0,0.0,3.0,4.0,0.0
apache.tools.ant.types.Commandline,25.0,31.0,2.0,0.0,19.0,84.0,2.0
apache.tools.ant.types.DirSet,67.0,7.0,5.0,0.0,6.0,25.0,0.0
apache.tools.ant.types.TarScanner,29.0,2.0,4.0,0.0,10.0,18.0,0.0
apache.tools.ant.types.FilterChain,35.0,25.0,4.0,1.0,14.0,39.0,0.0
apache.tools.ant.types.FilterSetCollection,3.0,5.0,2.0,0.0,5.0,14.0,0.0
apache.tools.ant.types.Description,15.0,5.0,4.0,0.0,12.0,26.0,0.0
apache.tools.ant.types.FilterSet,30.0,27.0,4.0,0.0,25.0,96.0,2.0
apache.tools.ant.types.ZipScanner,29.0,2.0,4.0,0.0,12.0,21.0,1.0
apache.tools.ant.types.Assertions,19.0,13.0,4.0,0.0,19.0,43.0,0.0
apache.tools.ant.types.Substitution,16.0,4.0,4.0,0.0,2.0,9.0,1.0
apache.tools.ant.types.LogLevel,8.0,5.0,3.0,0.0,3.0,10.0,0.0
apache.tools.ant.types.Permissions,4.0,12.0,2.0,0.0,15.0,36.0,0.0
apache.tools.ant.types.ArchiveFileSet,83.0,34.0,6.0,2.0,13.0,84.0,3.0
apache.tools.ant.types.DTDLocation,6.0,1.0,3.0,0.0,2.0,2.0,0.0
apache.tools.ant.types.AntFilterReader,20.0,10.0,4.0,0.0,9.0,38.0,0.0
apache.tools.ant.types.AbstractFileSet,64.0,59.0,4.0,2.0,19.0,136.0,3.0
apache.tools.ant.types.ArchiveScanner,29.0,17.0,3.0,2.0,11.0,58.0,2.0
apache.tools.ant.types.RedirectorElement,34.0,29.0,4.0,0.0,20.0,91.0,0.0
apache.tools.ant.types.ResourceLocation,6.0,7.0,2.0,1.0,2.0,8.0,0.0
apache.tools.ant.types.FlexInteger,2.0,3.0,2.0,0.0,3.0,7.0,0.0
apache.tools.ant.types.XMLCatalog,23.0,29.0,4.0,0.0,36.0,123.0,0.0
apache.tools.ant.types.CommandlineJava,32.0,39.0,2.0,0.0,23.0,104.0,0.0
apache.tools.ant.types.Path,34.0,34.0,4.0,0.0,25.0,129.0,1.0
apache.tools.ant.types.DataType,13.0,22.0,3.0,26.0,11.0,56.0,0.0
apache.tools.ant.types.Resource,30.0,29.0,4.0,7.0,16.0,79.0,0.0
apache.tools.ant.types.Quantifier,9.0,6.0,3.0,0.0,10.0,18.0,0.0
apache.tools.ant.types.Environment,3.0,4.0,2.0,0.0,6.0,10.0,0.0
apache.tools.ant.types.EnumeratedAttribute,8.0,10.0,2.0,4.0,9.0,27.0,0.0
apache.tools.ant.types.RegularExpression,17.0,8.0,4.0,0.0,4.0,20.0,0.0
apache.tools.ant.types.PatternSet,24.0,22.0,4.0,0.0,16.0,74.0,0.0
apache.tools.ant.types.Mapper,23.0,15.0,4.0,0.0,16.0,49.0,0.0
apache.tools.ant.types.FileList,20.0,12.0,4.0,0.0,10.0,37.0,0.0
apache.tools.ant.types.FileSet,67.0,6.0,5.0,2.0,5.0,20.0,0.0
apache.tools.ant.types.Comparison,8.0,5.0,3.0,0.0,5.0,11.0,0.0
apache.tools.ant.types.TarFileSet,95.0,21.0,7.0,0.0,8.0,54.0,0.0
apache.tools.ant.types.TimeComparison,11.0,8.0,3.0,0.0,6.0,18.0,0.0
apache.tools.ant.types.ZipFileSet,85.0,9.0,7.0,0.0,8.0,32.0,0.0
apache.tools.ant.types.Parameter,6.0,7.0,2.0,0.0,2.0,8.0,0.0
apache.tools.ant.types.PropertySet,28.0,25.0,4.0,0.0,30.0,109.0,0.0
