,Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,MaxNesting,bug
27,File,org.apache.velocity.app.event.implement.EscapeXmlReference,1,1,1,1,9,0,4,5,1,0,0,2,2,0,2,0,0,2,0,52,6,13,5,2,33,4,7,5,2,1,1,1,2.54,2,2,2,2,0,1.0
28,File,org.apache.velocity.app.event.implement.IncludeNotFound,2,2,2,2,24,1,13,9,1,0,2,2,2,2,2,0,0,0,2,102,12,37,16,14,53,16,21,13,8,3,3,3,1.43,4,4,4,4,2,2.0
29,File,org.apache.velocity.app.event.implement.IncludeRelativePath,3,3,4,3,34,4,17,13,1,0,0,1,1,0,1,0,0,0,1,69,9,21,9,9,39,6,10,5,5,3,3,4,1.86,3,3,4,3,1,1.0
30,File,org.apache.velocity.app.event.implement.InvalidReferenceInfo,1,1,1,1,8,0,4,3,1,0,0,3,3,1,3,0,0,0,3,63,8,20,7,5,35,7,11,7,4,1,1,1,1.75,3,3,3,3,0,1.0
31,File,org.apache.velocity.app.event.implement.PrintExceptions,2,2,2,1,23,2,17,4,1,1,2,3,2,1,3,0,1,0,2,124,17,63,18,33,44,33,42,18,24,4,4,5,0.7,7,7,8,3,1,1.0
32,File,org.apache.velocity.app.event.implement.ReportInvalidReferences,1,1,1,1,15,0,7,7,1,0,1,6,6,2,6,0,1,0,5,179,19,62,23,23,98,24,33,20,13,2,2,2,1.58,8,8,8,6,1,1.0
33,File,org.apache.velocity.app.tools.VelocityFormatter,1,1,1,1,14,0,7,7,3,0,0,23,23,3,23,0,0,0,23,445,28,180,60,63,237,61,95,47,48,4,4,4,1.32,31,31,31,23,2,0.0
34,File,org.apache.velocity.context.AbstractContext,1,1,2,1,17,1,7,8,1,0,0,13,13,1,13,0,0,0,13,265,31,71,18,23,163,22,38,17,21,3,3,4,2.3,15,15,16,10,1,1.0
35,File,org.apache.velocity.context.Context,0,0,0,0,0,0,0,0,1,0,0,5,5,0,5,5,0,0,0,79,6,9,7,0,64,6,7,7,0,0,0,0,7.11,0,0,0,0,0,0.0
36,File,org.apache.velocity.context.InternalContextAdapter,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,36,3,5,3,0,28,1,2,2,0,0,0,0,5.6,0,0,0,0,0,0.0
37,File,org.apache.velocity.context.InternalContextAdapterImpl,1,1,1,1,8,0,4,3,1,0,0,21,21,3,21,0,0,0,21,300,39,114,29,34,147,33,59,29,30,3,3,3,1.29,25,25,25,21,1,4.0
38,File,org.apache.velocity.context.InternalContextBase,1,1,1,1,8,0,4,4,1,0,1,12,12,5,12,0,0,0,12,196,26,68,26,23,102,27,41,26,15,2,2,2,1.5,13,13,13,12,1,2.0
39,File,org.apache.velocity.context.InternalEventContext,0,0,0,0,0,0,0,0,1,0,0,2,2,0,2,0,0,0,2,44,4,7,5,0,33,4,5,5,0,0,0,0,4.71,0,0,0,0,0,0.0
40,File,org.apache.velocity.context.InternalHousekeepingContext,0,0,0,0,0,0,0,0,1,0,0,10,10,0,10,10,0,0,0,115,16,16,14,0,83,13,14,14,0,0,0,0,5.19,0,0,0,0,0,2.0
41,File,org.apache.velocity.context.InternalWrapperContext,0,0,0,0,0,0,0,0,1,0,0,3,3,0,3,3,0,0,0,53,4,7,5,0,42,4,5,5,0,0,0,0,6.0,0,0,0,0,0,0.0
42,File,org.apache.velocity.context.VMContext,1,1,1,1,11,0,6,5,1,0,0,23,23,5,23,0,0,1,22,364,49,156,43,53,159,51,81,43,38,4,4,4,1.02,29,29,29,26,3,5.0
43,File,org.apache.velocity.convert.WebMacro,3,3,3,1,23,2,16,4,1,2,3,8,6,0,8,0,5,0,3,310,42,179,67,101,93,59,82,37,45,7,7,7,0.52,24,24,24,8,2,0.0
44,File,org.apache.velocity.exception.ExtendedParseException,0,0,0,0,0,0,0,0,1,0,0,3,3,0,3,3,0,0,0,51,5,7,5,0,39,4,5,5,0,0,0,0,5.57,0,0,0,0,0,1.0
45,File,org.apache.velocity.exception.MethodInvocationException,1,1,1,1,10,0,5,4,1,0,1,8,8,5,8,0,0,0,8,139,17,52,18,19,70,25,34,18,16,2,2,2,1.35,9,9,9,8,0,2.0
46,File,org.apache.velocity.exception.ParseErrorException,1,1,1,1,15,0,8,6,1,0,1,9,9,4,9,0,0,0,9,213,25,86,22,39,102,37,52,21,31,4,4,5,1.19,14,14,16,9,2,1.0
47,File,org.apache.velocity.exception.ResourceNotFoundException,1,1,1,1,7,0,4,3,1,0,1,3,3,0,3,0,0,0,3,64,5,17,6,4,42,5,9,6,3,1,1,1,2.47,3,3,3,3,0,1.0
48,File,org.apache.velocity.exception.TemplateInitException,1,1,1,1,8,0,5,2,1,0,1,5,5,3,5,0,0,0,5,91,13,38,15,12,40,17,23,12,11,1,1,1,1.05,5,5,5,5,0,1.0
49,File,org.apache.velocity.exception.VelocityException,1,1,1,1,9,0,5,4,1,0,1,4,4,1,4,0,0,0,4,81,8,29,10,10,44,13,18,9,9,1,1,1,1.52,4,4,4,4,0,1.0
50,File,org.apache.velocity.io.UnicodeInputStream,1,1,1,1,12,0,8,3,2,0,6,20,20,7,20,2,4,1,13,375,57,195,60,79,129,73,107,47,60,8,5,8,0.66,36,33,37,24,3,1.0
51,File,org.apache.velocity.io.VelocityWriter,2,2,2,1,14,0,8,5,1,0,4,18,18,5,18,0,4,0,14,336,30,161,36,82,145,65,104,35,69,8,8,8,0.9,40,40,40,23,3,0.0
52,File,org.apache.velocity.runtime.ParserPool,0,0,0,0,0,0,0,0,1,0,0,3,3,0,3,3,0,0,0,52,6,8,6,0,38,5,6,6,0,0,0,0,4.75,0,0,0,0,0,1.0
53,File,org.apache.velocity.runtime.ParserPoolImpl,2,2,2,1,15,0,10,4,1,0,0,3,3,3,3,0,0,0,3,86,10,38,11,18,38,18,25,12,13,3,3,3,1.0,6,6,6,3,1,2.0
54,File,org.apache.velocity.runtime.Runtime,1,1,1,1,13,0,4,9,1,29,0,29,0,0,29,0,0,0,29,529,45,141,52,29,343,40,70,41,29,1,1,1,2.43,29,29,29,29,0,2.0
55,File,org.apache.velocity.runtime.RuntimeConstants,0,0,0,0,0,0,0,0,1,0,0,0,0,53,0,0,0,0,0,312,68,57,55,53,187,54,55,55,0,0,0,0,3.28,0,0,0,0,0,7.0
56,File,org.apache.velocity.runtime.RuntimeInstance,2,2,2,1,24,1,13,9,1,0,0,48,48,13,48,0,10,0,38,1427,161,693,165,326,573,252,368,144,224,16,16,16,0.83,114,114,126,48,3,8.0
57,File,org.apache.velocity.runtime.RuntimeLogger,0,0,0,0,0,0,0,0,1,0,0,4,4,0,4,0,0,0,4,59,5,8,6,0,46,5,6,6,0,0,0,0,5.75,0,0,0,0,0,0.0
58,File,org.apache.velocity.runtime.RuntimeServices,0,0,0,0,0,0,0,0,1,0,0,33,33,0,33,0,0,0,33,403,38,61,59,0,304,49,50,50,0,0,0,0,4.98,0,0,0,0,0,5.0
59,File,org.apache.velocity.runtime.RuntimeSingleton,1,1,1,1,13,0,4,8,1,36,1,37,1,0,37,0,0,0,37,634,46,178,65,38,410,53,91,54,37,1,1,1,2.3,37,37,37,37,0,3.0
60,File,org.apache.velocity.runtime.VelocimacroFactory,3,3,3,1,39,5,19,15,2,0,0,13,13,11,13,0,7,0,6,646,100,274,51,141,272,111,156,52,104,13,13,13,0.99,39,39,45,21,5,7.0
61,File,org.apache.velocity.runtime.VelocimacroManager,1,1,2,1,19,2,9,7,2,0,1,20,20,12,20,4,5,0,11,496,74,225,61,98,197,86,128,58,70,5,5,5,0.88,39,39,41,32,3,5.0
62,File,org.apache.velocity.runtime.directive.Directive,1,1,1,1,11,0,4,5,1,0,0,7,7,3,7,0,0,0,7,127,17,41,26,8,69,21,26,21,5,1,1,1,1.68,4,4,4,4,0,1.0
63,File,org.apache.velocity.runtime.directive.DirectiveConstants,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,35,3,6,4,2,26,3,4,4,0,0,0,0,4.33,0,0,0,0,0,0.0
64,File,org.apache.velocity.runtime.directive.Foreach,1,1,1,1,14,1,7,5,2,0,0,25,25,8,25,0,1,0,24,488,60,230,68,87,198,88,128,64,64,10,10,11,0.86,40,40,43,27,3,9.0
65,File,org.apache.velocity.runtime.directive.Include,3,3,3,1,34,3,17,13,1,0,0,6,6,2,6,0,2,0,4,288,30,125,38,62,133,52,70,30,40,10,10,10,1.06,19,19,21,10,3,2.0
66,File,org.apache.velocity.runtime.directive.InputBase,2,2,2,1,24,0,12,12,1,0,0,1,1,0,1,0,0,1,0,59,3,19,7,5,37,7,10,7,3,2,2,2,1.95,2,2,2,1,1,0.0
67,File,org.apache.velocity.runtime.directive.Literal,1,1,1,1,12,0,5,6,1,0,0,4,4,1,4,0,0,0,4,94,9,33,17,6,52,14,19,13,6,1,1,1,1.58,4,4,4,4,0,0.0
68,File,org.apache.velocity.runtime.directive.Macro,2,2,2,1,33,4,14,15,1,4,1,8,4,0,8,0,2,0,6,341,53,129,47,61,160,60,79,40,39,5,5,6,1.24,19,19,20,8,3,3.0
69,File,org.apache.velocity.runtime.directive.MacroParseException,3,3,3,1,24,2,16,5,1,0,1,6,6,1,6,0,0,1,5,198,24,112,20,52,62,46,65,21,44,10,10,10,0.55,18,18,20,9,2,2.0
70,File,org.apache.velocity.runtime.directive.Parse,6,6,6,4,67,8,35,23,1,0,0,3,3,0,3,0,0,0,3,266,33,121,26,62,112,48,63,24,39,17,17,17,0.93,19,19,19,14,2,3.0
71,File,org.apache.velocity.runtime.directive.VMProxyArg,4,3,4,1,40,4,23,13,1,0,1,11,11,10,11,0,1,0,10,577,72,281,42,145,224,102,141,41,100,16,16,16,0.8,50,40,50,11,4,2.0
72,File,org.apache.velocity.runtime.directive.VelocimacroProxy,2,2,2,1,27,3,13,11,1,0,0,14,14,11,14,0,3,0,11,473,75,216,62,101,182,99,128,63,65,7,7,7,0.84,33,33,35,18,3,8.0
73,File,org.apache.velocity.runtime.log.AvalonLogChute,3,1,3,1,21,0,15,5,1,0,4,8,8,2,8,0,1,1,6,243,23,150,35,89,70,75,91,34,57,6,3,6,0.47,27,15,27,8,2,2.0
74,File,org.apache.velocity.runtime.log.AvalonLogSystem,1,1,1,1,9,0,4,5,1,0,0,1,1,0,1,0,0,0,1,40,2,8,3,1,30,2,4,3,1,1,1,1,3.75,1,1,1,1,0,0.0
75,File,org.apache.velocity.runtime.log.HoldingLogChute,1,1,1,1,15,0,10,5,1,0,0,5,5,1,5,0,0,0,5,122,9,59,16,23,54,22,33,17,16,4,4,4,0.92,8,8,8,5,3,1.0
76,File,org.apache.velocity.runtime.log.JdkLogChute,2,1,2,1,14,0,9,4,1,0,2,5,5,1,5,0,0,1,4,126,12,60,17,29,54,23,32,16,16,6,2,6,0.9,12,8,12,5,1,3.0
77,File,org.apache.velocity.runtime.log.Log,1,1,1,1,8,0,4,3,1,0,0,21,21,1,21,0,0,4,17,224,25,93,24,23,106,24,47,24,23,2,2,2,1.14,22,22,22,21,1,4.0
78,File,org.apache.velocity.runtime.log.Log4JLogChute,4,2,4,1,26,0,21,4,1,0,1,7,7,4,7,0,1,1,5,254,18,167,28,98,69,72,91,27,64,7,4,7,0.41,30,18,31,13,2,3.0
79,File,org.apache.velocity.runtime.log.Log4JLogSystem,1,1,1,1,9,0,4,5,1,0,0,1,1,0,1,0,0,0,1,48,2,8,3,1,38,2,4,3,1,1,1,1,4.75,1,1,1,1,0,0.0
80,File,org.apache.velocity.runtime.log.LogChute,0,0,0,0,0,0,0,0,1,0,0,4,4,10,4,4,0,0,0,94,17,19,17,10,58,16,17,17,0,0,0,0,3.05,0,0,0,0,0,1.0
81,File,org.apache.velocity.runtime.log.LogChuteSystem,1,1,1,1,8,0,4,4,1,0,0,5,5,1,5,0,0,1,4,85,10,28,10,6,47,10,16,10,6,1,1,1,1.68,5,5,5,5,0,1.0
82,File,org.apache.velocity.runtime.log.LogDisplayWrapper,1,1,1,1,8,0,4,4,1,0,0,16,16,3,16,0,0,5,11,202,22,81,22,21,99,23,42,21,21,2,2,2,1.22,18,18,18,16,1,1.0
83,File,org.apache.velocity.runtime.log.LogManager,8,8,8,6,77,3,52,22,1,2,0,2,0,0,2,0,1,0,1,224,14,114,21,60,96,46,61,22,39,14,14,15,0.84,16,16,17,13,4,2.0
84,File,org.apache.velocity.runtime.log.LogSystem,0,0,0,0,0,0,0,0,1,0,5,2,2,0,2,0,0,0,2,72,9,12,10,5,51,9,10,10,0,0,0,0,4.25,0,0,0,0,0,0.0
85,File,org.apache.velocity.runtime.log.NullLogChute,1,1,1,1,8,0,3,5,1,0,0,4,4,0,4,0,0,0,4,71,8,18,7,1,45,3,8,7,1,1,1,1,2.5,4,4,4,4,0,1.0
86,File,org.apache.velocity.runtime.log.NullLogSystem,1,1,1,1,8,0,3,5,1,0,0,1,1,0,1,0,0,0,1,39,2,7,3,0,30,1,3,3,0,1,1,1,4.29,1,1,1,1,0,0.0
87,File,org.apache.velocity.runtime.log.PrimordialLogSystem,1,1,1,1,8,0,4,4,1,0,0,2,2,0,2,0,0,0,2,52,3,12,4,2,37,3,6,4,2,1,1,1,3.08,2,2,2,2,0,0.0
88,File,org.apache.velocity.runtime.log.RuntimeLoggerLog,1,1,1,1,7,0,4,3,1,0,0,20,20,1,20,0,0,3,17,213,25,94,24,26,94,28,50,24,26,2,2,2,1.0,21,21,21,20,1,1.0
89,File,org.apache.velocity.runtime.log.SimpleLog4JLogSystem,2,1,2,1,20,2,12,6,1,0,0,6,6,3,6,0,1,1,4,181,25,85,20,46,71,40,51,19,32,5,3,5,0.84,13,10,13,6,1,0.0
90,File,org.apache.velocity.runtime.log.SystemLogChute,2,2,2,1,15,0,10,4,1,0,2,10,10,2,10,0,0,2,8,201,17,116,22,54,68,37,59,20,39,6,5,6,0.59,25,21,25,14,2,2.0
91,File,org.apache.velocity.runtime.log.VelocityFormatter,1,1,1,1,9,0,4,5,1,0,0,2,2,0,2,0,0,1,1,49,4,14,6,2,31,5,8,6,2,1,1,1,2.21,2,2,2,2,0,0.0
92,File,org.apache.velocity.runtime.parser.CharStream,0,0,0,0,0,0,0,0,1,0,0,12,12,0,12,12,0,0,0,110,15,15,14,0,80,13,14,14,0,0,0,0,5.33,0,0,0,0,0,0.0
93,File,org.apache.velocity.runtime.parser.JJTParserState,1,1,1,1,6,0,6,0,1,0,0,12,12,5,12,12,0,0,0,126,21,82,23,44,25,45,63,23,40,3,3,3,0.3,17,17,17,12,2,1.0
94,File,org.apache.velocity.runtime.parser.ParseException,5,3,5,1,27,0,20,7,1,0,1,5,5,5,5,0,0,1,4,197,14,111,23,77,72,68,86,24,62,12,10,13,0.65,25,17,26,8,3,0.0
95,File,org.apache.velocity.runtime.parser.Parser,7,5,7,2,21,0,19,1,3,3,3,151,148,29,151,0,101,0,50,3415,200,2974,330,2217,243,1491,2233,349,1884,71,50,75,0.08,1057,842,1068,341,10,10.0
96,File,org.apache.velocity.runtime.parser.ParserConstants,0,0,0,0,0,0,0,0,1,0,0,0,0,75,0,0,0,0,0,153,5,147,146,142,1,76,77,77,0,0,0,0,0.01,0,0,0,0,0,2.0
97,File,org.apache.velocity.runtime.parser.ParserTokenManager,16,11,17,8,48,0,46,1,1,1,10,89,88,23,89,3,75,1,10,4409,71,4239,287,3471,99,2014,2951,245,2706,274,170,304,0.02,1467,991,1566,741,6,5.0
98,File,org.apache.velocity.runtime.parser.ParserTreeConstants,0,0,0,0,0,0,0,0,1,0,0,0,0,42,0,0,0,0,0,93,4,88,86,82,1,43,44,44,0,0,0,0,0.01,0,0,0,0,0,3.0
99,File,org.apache.velocity.runtime.parser.ParserVisitor,0,0,0,0,0,0,0,0,1,0,0,41,41,0,41,0,0,0,41,361,44,86,84,0,231,83,84,84,0,0,0,0,2.69,0,0,0,0,0,0.0
100,File,org.apache.velocity.runtime.parser.TemplateParseException,2,2,2,1,21,1,12,7,1,0,1,9,9,1,9,0,0,1,8,248,28,125,22,57,95,49,71,22,49,10,10,10,0.76,21,21,23,12,2,2.0
101,File,org.apache.velocity.runtime.parser.Token,1,1,1,1,13,0,5,7,1,1,0,2,1,8,2,0,0,0,2,81,10,19,9,3,52,8,12,9,3,1,2,1,2.74,2,3,2,2,1,0.0
102,File,org.apache.velocity.runtime.parser.TokenMgrError,3,1,3,1,14,0,10,4,1,2,4,6,4,1,6,0,0,2,4,133,13,72,16,50,48,37,47,17,30,12,4,13,0.67,18,10,19,6,3,0.0
103,File,org.apache.velocity.runtime.parser.VelocityCharStream,2,2,2,1,16,1,11,3,1,0,1,24,24,14,24,0,3,0,21,490,58,305,61,176,127,140,191,52,139,10,10,10,0.42,53,51,55,24,3,3.0
104,File,org.apache.velocity.runtime.parser.node.ASTAddNode,3,3,4,1,23,1,12,8,1,0,0,4,4,0,4,0,0,0,4,146,19,60,14,28,67,19,29,13,16,9,9,13,1.12,12,12,16,7,1,1.0
105,File,org.apache.velocity.runtime.parser.node.ASTAndNode,1,1,2,1,15,1,7,6,1,0,0,5,5,0,5,0,0,0,5,120,13,47,15,16,60,15,24,13,11,5,5,6,1.28,9,9,10,8,2,0.0
106,File,org.apache.velocity.runtime.parser.node.ASTAssignment,1,1,1,1,7,0,4,3,1,0,0,3,3,0,3,0,0,0,3,54,5,18,7,3,31,6,10,7,3,1,1,1,1.72,3,3,3,3,0,0.0
107,File,org.apache.velocity.runtime.parser.node.ASTBlock,1,1,1,1,9,0,5,3,1,0,0,4,4,0,4,0,0,0,4,78,11,33,17,7,34,17,23,15,8,2,2,2,1.03,5,5,5,4,1,0.0
108,File,org.apache.velocity.runtime.parser.node.ASTComment,1,1,1,1,12,1,7,3,1,0,1,5,5,1,5,0,0,0,5,110,16,51,22,15,43,23,31,21,10,3,3,4,0.84,8,8,9,5,1,0.0
109,File,org.apache.velocity.runtime.parser.node.ASTDirective,1,1,1,1,18,1,12,4,1,0,0,8,8,3,8,0,0,0,8,213,27,117,28,51,69,41,56,26,30,6,6,6,0.59,15,15,15,8,2,6.0
110,File,org.apache.velocity.runtime.parser.node.ASTDivNode,3,3,3,1,23,2,13,7,1,0,0,4,4,0,4,0,0,0,4,139,15,63,14,31,61,20,30,13,17,9,9,11,0.97,12,12,14,7,1,1.0
111,File,org.apache.velocity.runtime.parser.node.ASTEQNode,3,3,4,1,26,2,14,9,1,0,0,5,5,0,5,0,0,0,5,175,19,82,17,40,74,22,34,15,19,11,11,15,0.9,16,16,20,9,2,2.0
112,File,org.apache.velocity.runtime.parser.node.ASTElseIfStatement,1,1,1,1,9,0,4,4,1,0,0,5,5,0,5,0,0,0,5,95,8,35,18,5,52,14,20,15,5,1,1,1,1.49,5,5,5,5,0,0.0
113,File,org.apache.velocity.runtime.parser.node.ASTElseStatement,1,1,1,1,8,0,4,4,1,0,0,4,4,0,4,0,0,0,4,74,7,23,9,4,44,8,13,9,4,1,1,1,1.91,4,4,4,4,0,0.0
114,File,org.apache.velocity.runtime.parser.node.ASTEscape,1,1,1,1,8,0,5,3,1,0,0,5,5,2,5,0,0,0,5,91,9,37,15,8,45,15,22,14,8,2,2,2,1.22,6,6,6,5,1,0.0
115,File,org.apache.velocity.runtime.parser.node.ASTEscapedDirective,1,1,1,1,8,0,5,3,1,0,0,4,4,0,4,0,0,0,4,80,9,30,12,6,41,11,17,11,6,2,2,2,1.37,5,5,5,4,1,0.0
116,File,org.apache.velocity.runtime.parser.node.ASTExpression,1,1,1,1,7,0,4,3,1,0,0,5,5,0,5,0,0,0,5,75,8,30,13,5,37,10,16,11,5,1,1,1,1.23,5,5,5,5,0,0.0
117,File,org.apache.velocity.runtime.parser.node.ASTFalse,1,1,1,1,7,0,4,3,1,0,1,5,5,0,5,0,0,0,5,73,8,28,11,6,37,10,16,11,5,1,1,1,1.32,5,5,5,5,0,0.0
118,File,org.apache.velocity.runtime.parser.node.ASTFloatingPointLiteral,1,1,1,1,12,1,6,5,1,0,0,5,5,1,5,0,0,0,5,113,20,40,15,12,53,16,23,14,9,2,2,2,1.32,6,6,6,5,1,1.0
119,File,org.apache.velocity.runtime.parser.node.ASTGENode,2,2,3,1,18,2,10,5,1,0,0,5,5,0,5,0,0,0,5,141,22,62,17,28,57,20,30,15,15,8,8,10,0.92,13,13,15,7,1,1.0
120,File,org.apache.velocity.runtime.parser.node.ASTGTNode,2,2,3,1,18,2,10,5,1,0,0,5,5,0,5,0,0,0,5,139,20,62,17,28,57,20,30,15,15,8,8,10,0.92,13,13,15,7,1,1.0
