filename,WMC,DIT,NOC,CBO,RFC,NPM,bug
apache.camel.component.bean.ParameterInfo,6,1,0,1,7,6,2.0
apache.camel.component.bean.ProxyHelper,5,1,0,3,11,4,0.0
apache.camel.component.direct.DirectEndpoint,11,0,0,11,17,8,1.0
apache.camel.component.direct.DirectComponent,2,0,0,3,5,1,0.0
apache.camel.component.file.FileExchange,5,0,0,6,9,5,0.0
apache.camel.component.file.FileProducer,8,0,0,10,47,5,4.0
apache.camel.component.file.FileMessage,11,0,0,4,15,10,1.0
apache.camel.component.file.FileComponent,3,0,0,4,8,2,2.0
apache.camel.component.file.FileEndpoint,45,0,0,19,81,39,8.0
apache.camel.component.file.FileConsumer,22,0,0,14,66,11,6.0
apache.camel.component.file.strategy.FileProcessStrategySupport,10,1,3,9,29,6,1.0
apache.camel.component.file.strategy.RenameFileProcessStrategy,8,0,0,7,25,7,1.0
apache.camel.component.file.strategy.NoOpFileProcessStrategy,2,0,0,1,3,2,1.0
apache.camel.component.file.strategy.DeleteFileProcessStrategy,4,0,0,5,16,3,1.0
apache.camel.component.file.strategy.DefaultFileRenamer,9,1,0,1,20,7,0.0
apache.camel.component.jmx.JMXComponent,5,0,0,4,10,4,1.0
apache.camel.component.jmx.JMXEndpoint,23,0,0,13,49,21,2.0
apache.camel.component.jmx.JMXConsumer,2,0,0,6,7,2,2.0
apache.camel.component.jmx.JMXExchange,1,0,0,5,4,1,1.0
apache.camel.component.jmx.JMXMessage,9,0,0,4,12,9,1.0
apache.camel.component.log.LogComponent,3,0,0,12,17,1,2.0
apache.camel.component.mock.MockComponent,2,0,0,6,11,1,0.0
apache.camel.component.mock.AssertionClause,10,1,0,8,26,8,0.0
apache.camel.component.mock.MockEndpoint,64,0,0,25,127,50,7.0
apache.camel.component.ref.RefComponent,2,0,0,4,8,1,0.0
apache.camel.component.seda.SedaEndpoint,8,0,0,10,14,8,2.0
apache.camel.component.seda.SedaConsumer,6,0,0,11,27,3,2.0
apache.camel.component.seda.QueueComponent,2,0,0,3,5,1,0.0
apache.camel.component.seda.SedaComponent,3,0,1,3,9,2,1.0
apache.camel.component.timer.TimerEndpoint,20,0,0,8,30,20,1.0
apache.camel.component.timer.TimerComponent,4,0,0,3,22,2,0.0
apache.camel.component.timer.TimerConsumer,6,0,0,8,32,1,1.0
apache.camel.component.vm.VmComponent,6,0,0,4,23,1,4.0
apache.camel.converter.NIOConverter,13,1,0,3,43,11,1.0
apache.camel.converter.ObjectConverter,15,1,0,1,42,14,3.0
apache.camel.converter.CollectionConverter,10,1,0,0,22,9,2.0
apache.camel.converter.IOConverter,27,1,0,3,71,24,1.0
apache.camel.converter.jaxp.BytesSource,6,2,0,0,14,6,1.0
apache.camel.converter.jaxp.StringSource,13,2,0,0,28,13,2.0
apache.camel.converter.jaxp.XmlConverter,49,1,0,5,109,48,3.0
apache.camel.impl.DefaultLanguageResolver,4,1,0,7,18,2,1.0
apache.camel.impl.DefaultExchangeConverter,2,1,0,2,4,2,1.0
apache.camel.impl.DefaultComponent,24,0,0,16,61,16,3.0
apache.camel.impl.DefaultPollingEndpoint,5,0,1,7,11,1,0.0
apache.camel.impl.PredicateSupport,4,1,0,2,12,3,0.0
apache.camel.impl.BinaryPredicateSupport,9,1,0,4,17,5,0.0
apache.camel.impl.DefaultScheduledPollConsumer,5,0,0,7,19,2,0.0
apache.camel.impl.ProducerCache,13,0,0,14,42,8,1.0
apache.camel.impl.DefaultProducer,8,0,0,5,16,6,0.0
apache.camel.impl.JndiRegistry,9,1,0,2,18,8,0.0
apache.camel.impl.LoggingExceptionHandler,3,1,0,5,8,3,1.0
apache.camel.impl.DefaultExchange,42,1,0,11,78,33,4.0
apache.camel.impl.DefaultUnitOfWork,8,1,0,4,21,7,1.0
apache.camel.impl.ScheduledPollConsumer,15,0,1,6,33,11,0.0
apache.camel.impl.DefaultComponentResolver,3,1,0,9,22,2,1.0
apache.camel.impl.NoPolicy,2,1,0,2,3,2,0.0
apache.camel.impl.ReportingTypeConverterRegistry,4,1,0,3,9,4,0.0
apache.camel.impl.DefaultCamelContext,62,0,0,40,135,48,7.0
apache.camel.impl.DefaultConsumer,10,0,1,9,21,7,3.0
apache.camel.impl.ReportingTypeConverterLoader,6,0,0,5,16,2,0.0
apache.camel.impl.DefaultLifecycleStrategy,6,1,0,5,7,6,4.0
apache.camel.impl.DefaultMessage,22,0,0,5,38,17,1.0
apache.camel.impl.ScheduledPollEndpoint,8,0,1,6,16,3,0.0
apache.camel.impl.SerializationDataFormat,3,1,0,3,9,3,1.0
apache.camel.impl.PollingConsumerSupport,6,0,2,5,14,5,0.0
apache.camel.impl.ProcessorPollingConsumer,6,0,0,6,13,4,0.0
apache.camel.impl.MessageSupport,16,1,1,5,30,12,3.0
apache.camel.impl.EventDrivenPollingConsumer,12,0,0,10,26,8,0.0
apache.camel.impl.EventDrivenConsumerRoute,5,0,0,5,13,4,0.0
apache.camel.impl.ServiceSupport,14,1,7,2,28,7,1.0
apache.camel.impl.ProcessorEndpoint,12,0,0,11,20,7,0.0
apache.camel.impl.DefaultEndpoint,27,1,1,12,48,20,4.0
apache.camel.impl.ExpressionSupport,6,1,0,4,14,5,1.0
apache.camel.impl.converter.DefaultTypeConverter,12,1,0,18,57,7,3.0
apache.camel.impl.converter.InstanceMethodTypeConverter,3,1,0,4,12,3,1.0
apache.camel.impl.converter.AsyncProcessorTypeConverter,3,1,0,5,7,3,2.0
apache.camel.impl.converter.AnnotationTypeConverterLoader,8,1,0,12,66,2,5.0
apache.camel.impl.converter.StaticMethodTypeConverter,3,1,0,2,9,3,0.0
apache.camel.impl.converter.ArrayTypeConverter,2,1,0,1,19,2,1.0
apache.camel.impl.converter.ToStringTypeConverter,2,1,0,1,5,2,0.0
apache.camel.impl.converter.EnumTypeConverter,2,1,0,3,12,2,1.0
apache.camel.impl.converter.CachingInjector,3,1,0,2,6,2,1.0
apache.camel.impl.converter.PropertyEditorTypeConverter,2,1,0,2,11,2,1.0
apache.camel.language.ExpressionEvaluationException,3,0,0,3,4,3,1.0
apache.camel.language.IllegalSyntaxException,3,0,0,2,8,3,0.0
apache.camel.language.simple.SimpleLanguage,8,1,0,7,32,4,2.0
apache.camel.management.ManagedRoute,6,0,0,3,11,5,1.0
apache.camel.management.PerformanceCounter,14,0,1,1,22,14,0.0
apache.camel.management.ManagedEndpoint,3,1,0,1,5,3,1.0
apache.camel.management.InstrumentationLifecycleStrategy,12,1,0,27,61,11,9.0
apache.camel.management.CamelNamingStrategy,15,1,0,10,47,11,10.0
apache.camel.management.Counter,4,1,1,0,9,4,0.0
apache.camel.management.ManagedService,5,1,0,2,11,5,0.0
apache.camel.management.InstrumentationProcessor,8,0,0,10,28,5,3.0
apache.camel.model.config.StreamResequencerConfig,10,1,0,2,16,10,1.0
apache.camel.model.config.BatchResequencerConfig,7,1,0,0,12,7,0.0
apache.camel.model.dataformat.ArtixDSDataFormat,14,0,0,6,25,12,0.0
apache.camel.model.dataformat.XMLBeansDataFormat,3,0,0,1,4,3,0.0
apache.camel.model.dataformat.DataFormatType,10,0,7,6,26,6,2.0
apache.camel.model.dataformat.SerializationDataFormat,2,0,0,4,4,1,1.0
apache.camel.model.dataformat.JaxbDataFormat,7,0,0,3,12,6,0.0
apache.camel.model.language.OgnlExpression,3,0,0,1,5,3,0.0
apache.camel.model.language.JavaScriptExpression,3,0,0,1,5,3,0.0
apache.camel.model.language.PythonExpression,3,0,0,1,5,3,0.0
apache.camel.model.language.HeaderExpression,3,0,0,1,5,3,0.0
apache.camel.model.language.RubyExpression,3,0,0,1,5,3,0.0
apache.camel.model.language.LanguageExpression,4,0,0,1,6,4,1.0
apache.camel.model.language.ExpressionType,26,1,14,10,51,21,3.0
apache.camel.model.language.XPathExpression,7,0,0,4,12,5,1.0
apache.camel.model.language.SimpleExpression,3,0,0,1,5,3,1.0
apache.camel.model.language.ELExpression,3,0,0,1,5,3,0.0
apache.camel.model.language.GroovyExpression,3,0,0,1,5,3,0.0
apache.camel.model.language.PhpExpression,3,0,0,1,5,3,0.0
apache.camel.model.language.SqlExpression,3,0,0,1,5,3,1.0
apache.camel.model.language.XQueryExpression,11,0,0,6,22,7,2.0
apache.camel.processor.ThreadProcessor,28,1,0,7,44,27,1.0
apache.camel.processor.Delayer,6,0,0,5,17,4,0.0
apache.camel.processor.DelegateAsyncProcessor,9,0,1,6,18,7,1.0
apache.camel.processor.SendProcessor,8,0,0,11,26,5,1.0
apache.camel.processor.MarshalProcessor,2,1,0,4,11,2,0.0
apache.camel.processor.DelegateProcessor,10,0,8,4,19,7,0.0
apache.camel.processor.Throttler,10,0,0,3,19,9,0.0
apache.camel.processor.TryProcessor,8,0,0,11,33,3,9.0
apache.camel.processor.CompositeProcessor,6,0,0,4,17,4,0.0
apache.camel.processor.RecipientList,6,0,0,13,25,3,1.0
apache.camel.processor.ProceedProcessor,3,1,0,3,9,3,0.0
apache.camel.processor.ErrorHandlerSupport,6,0,2,7,19,4,2.0
apache.camel.processor.Logger,17,1,1,8,45,16,1.0
apache.camel.processor.UnmarshalProcessor,2,1,0,5,10,2,0.0
apache.camel.processor.Interceptor,7,0,0,5,13,5,0.0
apache.camel.processor.CatchProcessor,4,0,0,2,14,4,1.0
apache.camel.processor.Resequencer,7,0,0,6,18,4,0.0
apache.camel.processor.MulticastProcessor,13,0,2,14,53,8,5.0
apache.camel.processor.Aggregator,5,0,0,8,16,4,2.0
apache.camel.processor.FilterProcessor,4,0,0,4,12,4,1.0
apache.camel.processor.Pipeline,10,0,0,12,40,5,0.0
apache.camel.processor.DelayProcessorSupport,11,0,2,6,30,4,0.0
apache.camel.processor.ChoiceProcessor,7,0,0,6,26,5,2.0
apache.camel.processor.LoggingErrorHandler,13,0,0,8,35,9,1.0
apache.camel.processor.Splitter,5,0,0,10,31,3,2.0
apache.camel.processor.UnitOfWorkProcessor,2,0,0,7,8,2,1.0
apache.camel.processor.DeadLetterChannel,22,0,0,19,67,16,7.0
apache.camel.processor.RedeliveryPolicy,31,1,0,2,49,29,0.0
apache.camel.processor.StreamResequencer,7,0,0,6,26,5,0.0
apache.camel.processor.BatchProcessor,19,0,2,10,47,12,4.0
apache.camel.processor.aggregate.AggregationCollection,9,2,1,5,25,6,4.0
apache.camel.processor.aggregate.UseLatestAggregationStrategy,2,1,0,2,3,2,1.0
apache.camel.processor.idempotent.NoMessageIdException,3,0,0,3,8,3,0.0
apache.camel.processor.idempotent.MemoryMessageIdRepository,5,1,0,2,10,5,1.0
apache.camel.processor.idempotent.IdempotentConsumer,10,0,0,10,24,6,0.0
apache.camel.processor.loadbalancer.RoundRobinLoadBalancer,2,0,0,3,5,1,0.0
apache.camel.processor.loadbalancer.RandomLoadBalancer,2,0,0,3,7,1,0.0
apache.camel.processor.loadbalancer.LoadBalancerSupport,6,0,2,4,12,4,1.0
apache.camel.processor.loadbalancer.TopicLoadBalancer,3,0,0,3,10,2,2.0
apache.camel.processor.loadbalancer.QueueLoadBalancer,3,0,3,3,12,2,0.0
apache.camel.processor.loadbalancer.StickyLoadBalancer,10,0,0,5,27,8,2.0
apache.camel.processor.resequencer.SequenceSender,7,2,0,5,21,4,1.0
apache.camel.processor.resequencer.Timeout,7,2,0,1,17,7,0.0
apache.camel.processor.resequencer.DefaultExchangeComparator,11,1,0,3,20,10,0.0
apache.camel.processor.resequencer.ElementComparator,7,1,0,2,12,7,0.0
apache.camel.processor.resequencer.Sequence,7,4,0,1,13,7,0.0
apache.camel.processor.resequencer.ResequencerEngine,18,1,0,8,44,10,1.0
apache.camel.processor.resequencer.Element,6,1,0,2,10,6,0.0
apache.camel.processor.validation.SchemaValidationException,6,0,0,2,16,5,0.0
apache.camel.processor.validation.DefaultValidationErrorHandler,9,1,0,6,22,8,0.0
apache.camel.processor.validation.NoXmlBodyValidationException,1,0,0,2,6,1,0.0
apache.camel.processor.validation.ValidatingProcessor,19,1,0,6,35,16,0.0
apache.camel.util.ExpressionComparator,3,1,0,3,6,3,0.0
apache.camel.util.ExpressionListComparator,3,1,0,3,9,3,0.0
apache.camel.util.IntrospectionSupport,20,1,0,4,86,12,3.0
apache.camel.util.LRUCache,4,4,0,0,6,3,0.0
apache.camel.util.UuidGenerator,7,1,0,2,25,6,2.0
apache.camel.util.NoFactoryAvailableException,2,4,0,0,6,2,0.0
apache.camel.util.ServiceHelper,8,1,0,3,20,6,0.0
apache.camel.util.AsyncProcessorHelper,2,1,0,4,7,1,1.0
apache.camel.util.ReflectionInjector,2,1,0,2,4,2,0.0
apache.camel.util.ResolverUtil,14,1,1,7,71,7,6.0
apache.camel.util.UnsafeUriCharactersEncoder,4,1,0,2,15,1,1.0
apache.camel.util.CamelContextHelper,13,1,0,9,41,12,3.0
apache.camel.util.IOHelper,3,1,0,0,7,2,1.0
apache.camel.util.FactoryFinder,16,1,0,4,43,14,2.0
apache.camel.util.URISupport,15,1,0,1,59,13,1.0
apache.camel.util.ExpressionHelper,3,1,0,4,8,2,0.0
apache.camel.util.CollectionStringBuffer,6,1,0,0,11,6,0.0
apache.camel.util.CollectionHelper,3,1,0,0,15,2,1.0
apache.camel.util.Time,15,1,0,0,18,12,0.0
apache.camel.util.ObjectHelper,38,1,0,4,111,36,8.0
apache.camel.util.ExchangeHelper,22,1,0,15,59,21,5.0
apache.camel.util.jndi.CamelInitialContextFactory,2,1,0,1,7,2,0.0
apache.camel.util.jndi.JndiContext,43,1,0,7,101,35,2.0
apache.camel.util.ExpressionComparator,3,1,0,3,6,3,0.0
apache.camel.util.ExpressionListComparator,3,1,0,3,9,3,0.0
apache.camel.util.IntrospectionSupport,20,1,0,4,86,12,3.0
apache.camel.util.LRUCache,4,4,0,0,6,3,0.0
apache.camel.util.UuidGenerator,7,1,0,2,25,6,2.0
apache.camel.util.NoFactoryAvailableException,2,4,0,0,6,2,0.0
apache.camel.util.ServiceHelper,8,1,0,3,20,6,0.0
apache.camel.util.AsyncProcessorHelper,2,1,0,4,7,1,1.0
apache.camel.util.ReflectionInjector,2,1,0,2,4,2,0.0
apache.camel.util.ResolverUtil,14,1,1,7,71,7,6.0
apache.camel.util.UnsafeUriCharactersEncoder,4,1,0,2,15,1,1.0
apache.camel.util.CamelContextHelper,13,1,0,9,41,12,3.0
apache.camel.util.IOHelper,3,1,0,0,7,2,1.0
apache.camel.util.FactoryFinder,16,1,0,4,43,14,2.0
apache.camel.util.URISupport,15,1,0,1,59,13,1.0
apache.camel.util.ExpressionHelper,3,1,0,4,8,2,0.0
apache.camel.util.CollectionStringBuffer,6,1,0,0,11,6,0.0
apache.camel.util.CollectionHelper,3,1,0,0,15,2,1.0
apache.camel.util.Time,15,1,0,0,18,12,0.0
apache.camel.util.ObjectHelper,38,1,0,4,111,36,8.0
apache.camel.util.ExchangeHelper,22,1,0,15,59,21,5.0
apache.camel.view.GraphGeneratorSupport,12,1,2,12,47,3,0.0
apache.camel.view.NodeData,3,1,0,13,34,2,4.0
apache.camel.view.XmlGraphGenerator,8,0,0,7,33,1,0.0
apache.camel.view.RouteDotGenerator,8,0,0,7,31,1,0.0
